"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"36","GB46024",49,125,204,166,126,128,56,110,103,113,98,104,0.488636839888972,3.7696746208429,3.68943415815289,0.0026351524319077,0.59732872352912,-1.78220908133608
"37","GB46130",19,72,195,145,84,72,31,49,61,27,42,82,0.974825711835615,2.92349481018883,3.35979743908786,0.0049884481924847,0.59732872352912,-2.42562231292187
"38","GB46570",4,13,45,29,10,13,8,5,8,8,9,7,1.15195362235537,0.456067266966507,3.27899380575545,0.00583623616993215,0.59732872352912,-3.27359322633203
"39","GB46790",18,27,58,65,29,32,17,21,24,19,28,31,0.704467893866954,1.84992960575025,3.28522486245576,0.00576600193307498,0.59732872352912,-2.83136511270289
"40","GB46912",40,87,60,65,62,59,94,114,117,100,100,92,-0.69087713825628,3.32075926977544,-3.84781168748946,0.00194327758468653,0.59732872352912,-1.749245851415
"41","GB47138",27,46,80,55,46,60,24,34,56,37,29,45,0.540119637512287,2.43335473290785,3.39682914684851,0.00464240680183541,0.59732872352912,-2.53499994184769
"42","GB47401",8,18,28,40,19,12,4,10,11,12,12,9,1.08018303308229,0.762839394990489,3.74448290969649,0.00237000366274916,0.59732872352912,-2.88770077234363
"43","GB47466",40,110,169,140,96,79,50,58,93,78,72,78,0.5924160361483,3.37924961852133,3.83629714975243,0.001986670756736,0.59732872352912,-1.73655933717519
"44","GB47624",10,12,58,33,28,29,4,7,8,15,25,15,1.3003905864634,1.04724756843473,3.2077658156247,0.0067026592946067,0.59732872352912,-3.15451901181799
"45","GB47803",522,1435,2094,1615,1897,1464,3067,2847,3042,1838,1479,2611,-0.711826809511466,7.84181752183791,-3.38354973993927,0.00476362668437279,0.59732872352912,-2.21109801081831
"46","GB48034",57,163,369,231,189,160,89,156,137,128,110,186,0.514637167776723,4.2352345445534,3.18945497776494,0.00694547316687919,0.59732872352912,-2.34305066484186
"47","GB48240",30,83,69,50,66,54,92,117,90,82,69,111,-0.633714510916553,3.1868901884078,-3.70178797024506,0.00257313636563996,0.59732872352912,-1.95940510239671
"48","GB48316",66,129,133,86,109,94,97,169,188,165,119,175,-0.51351087438023,3.94466101046921,-3.50457535498825,0.00376702582884847,0.59732872352912,-1.97221231735653
"49","GB48362",965,1791,2676,2051,1456,1926,858,1429,1497,1418,1136,1543,0.532630971077574,7.55435684435289,4.88526799377287,0.000280197230661362,0.59732872352912,-0.447066624372402
"50","GB48364",252,274,666,403,280,282,211,230,214,215,228,285,0.644684227299919,5.13235647312753,3.9353553570531,0.00164346068293095,0.59732872352912,-1.23935219539697
"51","GB48447",34,57,91,42,24,37,13,19,25,29,24,24,1.07456016939986,1.9734271209495,4.1025230458645,0.00119554398284511,0.59732872352912,-2.1142606066179
"52","GB48641",197,305,381,291,259,274,345,427,392,344,356,434,-0.36573852831507,5.36298314951946,-3.24882679854518,0.00618858627228948,0.59732872352912,-2.20032213676478
"53","GB48644",33,66,119,90,67,65,39,52,62,48,41,73,0.52006496858514,2.91037266021134,4.11704202099256,0.00116309402774582,0.59732872352912,-1.63273216577095
"54","GB48728",24,56,99,112,92,73,173,138,160,91,111,141,-0.808938177580389,3.59085697870657,-3.71117233576373,0.0025270198465155,0.59732872352912,-1.82124715965956
"55","GB48776",35,64,143,118,91,71,40,54,75,71,52,58,0.594653426586683,3.092902516719,3.40720955092303,0.00454981683872922,0.59732872352912,-2.31652520727083
"56","GB49299",67,180,154,155,130,140,178,214,197,173,174,225,-0.451695253217072,4.33117768495411,-3.72920246007724,0.0024407605842181,0.59732872352912,-1.59974285942083
"57","GB49441",556,259,1755,1194,447,524,139,211,438,184,374,165,1.58515346808591,5.5988331010446,4.01126074183924,0.00142192891943561,0.59732872352912,-1.17317312305105
"58","GB49442",53,30,167,121,37,50,20,30,45,15,34,12,1.51751074510656,2.2923699216276,3.37202027996694,0.00487145354067896,0.59732872352912,-2.63399587839045
"59","GB49485",91,211,213,160,173,177,194,275,261,202,213,231,-0.376526927803289,4.61198808913527,-3.26000711291179,0.00605558039125207,0.59732872352912,-2.20689175040911
"60","GB49515",99,181,284,238,186,184,66,92,193,122,125,176,0.699685313056645,4.24578023630022,4.10297466398398,0.00119452074352276,0.59732872352912,-1.14499964702867
"61","GB49543",1025,2642,4006,4444,3770,2326,5257,7837,7990,3839,3356,5044,-0.857794053270881,8.90285670734927,-3.71993935985583,0.00248469630345907,0.59732872352912,-1.97667756759234
"62","GB49657",645,978,1753,1183,1189,966,703,811,847,698,791,1266,0.47041955095847,6.89609691730619,3.57492317568001,0.00328741333991642,0.59732872352912,-1.85372211289796
"63","GB49680",60,91,193,137,110,109,55,92,64,88,77,106,0.581487736930095,3.55382568758579,3.90513881889068,0.00174120124009252,0.59732872352912,-1.59540956939076
"64","GB49691",26,56,79,37,39,40,66,89,81,57,57,140,-0.750364985767016,2.88169820308131,-3.80576429149902,0.00210658317511201,0.59732872352912,-1.96706361201466
"65","GB49929",151,352,1344,1430,583,790,251,195,232,271,386,472,1.12494410364049,5.71154711575133,3.24511255399566,0.00623341696352045,0.59732872352912,-2.21840150342513
"66","GB50005",82,92,162,126,84,65,92,39,60,21,43,75,1.05270634027223,3.13788732209041,3.42046191151355,0.0044343078477998,0.59732872352912,-2.30012354330449
"67","GB50022",19,37,59,34,38,54,59,57,69,67,43,71,-0.563964411277249,2.60209392880158,-3.22114151790837,0.00653067044216988,0.59732872352912,-2.6630836673335
"68","GB50025",66,120,115,93,115,122,119,244,151,148,175,153,-0.588790597548142,4.02486572669867,-3.25343238281502,0.00613344538291525,0.59732872352912,-2.2873164288071
"69","GB50093",132,343,456,379,279,309,332,501,470,324,357,434,-0.315683781013439,5.43525913916529,-3.4184134627406,0.00445196738092154,0.59732872352912,-1.9580943546353
"70","GB50226",40651,19438,76425,51300,35997,25925,14052,11109,36991,14406,16468,11788,1.37365906726841,11.5914505894644,3.65960297372794,0.00279124094135717,0.59732872352912,-2.53054153305093
"71","GB50593",80,131,354,226,184,178,54,148,105,133,126,187,0.656938083027606,4.17515457957344,3.17531676231531,0.00713895259703879,0.59732872352912,-2.37302344334499
"72","GB50880",461,267,1521,678,785,601,288,339,263,295,419,525,0.967014108523761,5.87109253904117,3.28499660726418,0.00576855972477648,0.59732872352912,-2.16403006271765
"73","GB51621",7,11,23,28,16,12,5,3,6,8,5,15,1.28258754986216,0.342351049150059,3.89584224170594,0.00177245225686855,0.59732872352912,-2.95270080416355
"74","GB51671",156,306,1016,655,526,470,111,243,139,234,172,620,1.137307814719,5.2818038572197,3.49371649829408,0.00384712304837579,0.59732872352912,-1.86307400012396
"75","GB51791",76,223,354,259,196,174,78,152,185,182,139,198,0.490649266813404,4.42511372439108,3.25221494860741,0.00614797322278883,0.59732872352912,-2.23556213997307
"76","GB52191",537,388,1391,1000,780,709,430,330,526,309,489,515,0.908535994561786,6.13924206536048,3.70445557195404,0.00255994091784767,0.59732872352912,-1.59759334606702
"77","GB52281",32,25,65,191,52,94,7,8,31,53,30,10,1.86259266697214,2.06298113512502,3.16583202575331,0.00727175753588931,0.59732872352912,-2.91125301690644
"78","GB52598",14428,14361,24331,24035,18029,19367,10301,12005,18032,9334,12228,17870,0.66628481346946,10.9312500663175,3.25814365542623,0.00607754832824033,0.59732872352912,-2.77102931752716
"79","GB52620",6,31,47,56,15,22,8,5,15,7,8,9,1.66102154832214,0.865907431144147,4.69539357629491,0.000395764595561314,0.59732872352912,-2.33197561716777
"80","GB52876",6,12,31,25,8,12,4,11,7,1,6,11,1.35476566001859,0.189031313874043,3.25522479710348,0.00611211877753838,0.59732872352912,-3.3470092412261
"81","GB53261",8,23,59,45,36,21,41,107,64,41,47,56,-0.882969559875444,2.30783339854321,-3.4056428003445,0.00456367167241536,0.59732872352912,-2.58041718560609
"82","GB53460",42,80,80,68,60,48,74,102,146,111,69,89,-0.571477150658735,3.27656740942802,-3.20451869514879,0.00674509060071868,0.59732872352912,-2.50221868945051
"83","GB53616",57,141,220,181,127,140,80,104,126,108,102,142,0.419172548127374,3.92985179119586,3.98300100097645,0.00150059660274059,0.59732872352912,-1.37195961301023
"84","GB53650",236,588,705,560,427,480,471,861,842,536,551,712,-0.340427415291769,6.12194219513611,-3.37630728757638,0.00483107629822107,0.59732872352912,-2.0469985357354
"85","GB53785",9,18,47,39,21,19,10,13,15,14,10,22,0.835518153703897,1.16832923272993,3.59835597286824,0.00314177606811664,0.59732872352912,-2.82484894097537
"86","GB53798",12554,2737,18081,4554,3672,1857,864,473,3594,444,2161,2784,2.22214256504688,8.32807070682357,3.18467239092317,0.00701032867515028,0.59732872352912,-2.51952593816621
"87","GB53959",28,66,106,82,57,66,32,49,48,71,41,38,0.604541826105716,2.75641876572897,3.455292392182,0.00414461623297977,0.59732872352912,-2.36944713920426
"88","GB54097",3178,609,9936,8224,3068,4395,843,987,989,1830,1657,1133,1.69688778496222,8.02387594607136,3.38598328735994,0.00474117622044442,0.59732872352912,-2.23693895329296
"89","GB54100",147,318,397,306,261,294,301,487,367,337,307,445,-0.317954455490409,5.32751006403684,-3.50325898780462,0.00377664518191323,0.59732872352912,-1.83644544253011
"90","GB54403",11,26,22,11,19,16,18,54,56,32,36,34,-1.04691616062171,1.6540784263987,-3.9407602735379,0.00162657783751284,0.59732872352912,-2.3872913231513
"91","GB54532",12,22,57,77,43,44,15,14,18,20,27,29,1.00719021577089,1.77940832848627,3.27384645233649,0.00589490187967827,0.59732872352912,-2.86947901868249
"92","GB54541",1255,497,4259,3655,914,2045,548,515,444,665,1197,763,1.40895081019133,7.0166263862948,3.26446705361857,0.00600332557830901,0.59732872352912,-2.27651019232152
"93","GB55030",9672,9848,22952,14642,18962,12218,8882,7715,12976,7829,7992,11001,0.716215206771052,10.4807841851309,3.34267789589434,0.00515707931730214,0.59732872352912,-2.62418329456715
"94","GB55169",7,19,40,34,16,28,13,12,13,13,12,11,0.910681115942606,1.06063350698356,3.83886084503829,0.00197692455661104,0.59732872352912,-2.70470654710075
"95","GB55203",227,54,785,829,149,377,63,33,21,119,110,62,2.39533862687888,3.99709277687825,3.27083772349841,0.00592946654583786,0.59732872352912,-2.35627991802532
"96","GB55246",5,20,24,26,13,9,3,11,5,11,11,7,1.04994576549237,0.420042148005368,3.2147545051078,0.00661223885619596,0.59732872352912,-3.32230978383198
"97","GB55629",81,196,698,502,448,397,598,875,622,478,675,779,-0.940952853175497,5.84628266049563,-3.36357066656856,0.00495203314058694,0.59732872352912,-2.05892568133944
"98","GB55632",32,83,169,119,72,81,43,36,88,63,59,58,0.724499445910519,3.10238935244917,3.42358679108996,0.00440750436441547,0.59732872352912,-2.29691441201378
"99","GB55729",2729,4247,12045,10443,5771,5545,3238,2355,3046,2068,2179,5050,1.15853757943316,9.02342631016392,4.81305936890986,0.000319348521459019,0.59732872352912,-0.922639432439351
"100","GB55910",16,56,87,78,61,49,10,34,39,36,31,49,0.880086877536776,2.32642280267993,3.49795439027222,0.0038156607264352,0.59732872352912,-2.48081024383287
