"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"74","GB54237",113,293,451,387,360,333,449,572,500,407,359,457,-0.505831221069649,5.53234830688182,-3.6984296016635,0.00256806863717832,0.336896364282634,-1.36510232771955
"75","GB55406",139,473,809,527,574,333,754,681,1064,599,623,785,-0.736107036755088,6.12949272328306,-3.73101693136485,0.00241137482362449,0.336896364282634,-1.30585724595434
"76","GB40671",26,50,76,81,36,79,11,32,26,42,38,36,0.971958959079268,2.31404346181779,3.68127370430852,0.00265467954109311,0.343676210589673,-1.55865072635414
"77","GB40770",3788,12389,18491,15888,10737,11816,13878,21434,24194,17759,19208,15511,-0.684778461398322,10.8037103896336,-3.67324083801648,0.00269624707938081,0.34452435083153,-1.59099429318307
"78","GB53593",8,20,19,25,15,27,12,3,11,7,10,7,1.27359015367808,0.621081995545663,3.66586923719328,0.00273497405466186,0.344992432356641,-1.99509340217172
"79","GB49960",174,476,505,451,336,454,275,293,273,319,291,308,0.458031997856382,5.38954593334397,3.65802348110959,0.00277681255009724,0.345836185827933,-1.43584048030532
"80","GB40412",24,48,42,57,53,76,25,15,15,31,33,21,1.15945477621317,2.05437701399436,3.64162989102164,0.00286634201191256,0.34817208710133,-1.66615757510768
"81","GB43222",147,350,536,448,330,459,213,215,277,320,245,323,0.517426096519365,5.2573119669712,3.64246672247071,0.00286170172402002,0.34817208710133,-1.46246579177882
"82","GB44089",10,50,59,44,49,33,12,16,37,25,15,27,0.92287495107196,1.79794084249196,3.60012146000183,0.00310634677584128,0.36384935627979,-1.76948236940148
"83","GB44988",277,325,429,409,315,693,196,148,136,323,263,181,1.08314410755152,5.13071852617855,3.60443819318167,0.00308046594180155,0.36384935627979,-1.52548038344472
"84","GB46321",253,578,743,588,424,515,317,480,503,368,336,560,0.320313552718513,5.83497277126024,3.60598160861828,0.00307126555449641,0.36384935627979,-1.52422805410942
"85","GB42976",259,490,321,447,434,467,250,168,175,304,262,229,0.908013531202965,5.23394073152087,3.57829797360266,0.00324059989166403,0.369282878138279,-1.57224975713336
"86","GB46338",6,12,29,12,13,28,10,8,5,6,7,3,1.30922657717371,0.32884863465861,3.58459805418077,0.00320125083657266,0.369282878138279,-2.15723438168074
"87","GB52702",187,517,820,537,412,293,748,855,952,531,561,587,-0.65373156465114,6.07544950919712,-3.57437754899216,0.00326533289948473,0.369282878138279,-1.57525505285511
"88","GB44584",148,227,297,227,223,267,131,206,200,184,143,211,0.422677382283758,4.65708529655932,3.56836595315876,0.00330363029543392,0.369368391781527,-1.58496477862083
"89","GB42294",6,19,34,19,16,12,6,9,14,13,4,9,0.967006415262524,0.598401749965639,3.53950937332209,0.00349388852635498,0.383574862641265,-2.1369761050299
"90","GB43541",18,56,65,65,42,44,18,19,24,32,35,49,0.788730441468478,2.16886279279095,3.53733541185467,0.00350866324196706,0.383574862641265,-1.78505880070728
"91","GB41133",39,120,184,159,149,110,185,184,211,158,162,185,-0.516730865189412,4.18186286019568,-3.4885406949763,0.00385742188987894,0.38573163143672,-1.71470567067222
"92","GB44295",146,201,193,234,181,350,129,68,56,130,177,50,1.32604982960821,4.12522074870346,3.49862830136032,0.00378255782969109,0.38573163143672,-1.69701340570107
"93","GB44482",1605,1952,1653,1876,1648,2552,1124,1354,785,1070,1026,1548,0.849327804744911,7.50864330739672,3.50145470458134,0.00376184633860295,0.38573163143672,-1.69376217169537
"94","GB45035",61,102,89,87,69,138,61,39,47,61,44,50,0.874891392831173,3.06800240397232,3.46941607547871,0.00400348458805878,0.38573163143672,-1.77918075661739
"95","GB45101",129,357,553,549,419,562,88,123,247,341,303,217,1.05684810336315,5.12403304829941,3.49390289410071,0.0038174425057615,0.38573163143672,-1.71663632151674
"96","GB45486",17,39,57,54,43,59,23,13,15,40,33,11,1.18798215039591,1.89261558730638,3.4772268823728,0.00394316757485014,0.38573163143672,-1.9219895519951
"97","GB45633",2,8,31,18,15,8,23,29,45,26,29,19,-1.18015382917067,1.13437412291486,-3.48514479341561,0.00388295935225784,0.38573163143672,-2.07195331225864
"98","GB47574",184,482,843,875,599,566,880,1033,821,834,691,861,-0.607729059030032,6.40083424893047,-3.4859866518875,0.00387661263886228,0.38573163143672,-1.72338485230323
"99","GB49227",175,223,275,291,247,386,171,111,77,162,156,212,0.969616732428185,4.59139706945344,3.51631080704287,0.00365485140495826,0.38573163143672,-1.67137374288528
"100","GB50651",238,539,572,590,535,650,256,176,230,451,397,307,0.885176212122982,5.57640914504824,3.48761089580343,0.00386439715315816,0.38573163143672,-1.7298604966491
