"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"13","GB42549",22,114,50,85,70,53,38,28,24,46,17,20,1.20188088032747,2.34685277387994,4.21309763486021,0.000967248830980484,0.679768660572642,-3.27791948685371
"14","GB43784",225,725,721,658,1251,1484,220,64,75,331,427,95,2.32193079565953,5.40508081400178,4.2404178429259,0.000918691172359413,0.679768660572642,-2.2715833048406
"15","GB40077",600,2525,2659,2326,1123,1459,2813,2164,2590,2541,1795,3347,-0.659387570224173,7.9649584407575,-3.23910404236897,0.00629690402593829,0.790643078035491,-3.24308075459589
"16","GB40106",106,226,172,221,379,237,80,98,139,125,132,92,0.968750709705226,4.25025079054111,3.93432364870976,0.00164268391386226,0.790643078035491,-2.56132391925515
"17","GB40168",1116,5886,3470,2807,2216,2201,5373,3700,3354,4037,3047,6745,-0.687149322204746,8.70378435508816,-3.13597229424516,0.00769520011504611,0.790643078035491,-3.42225387504628
"18","GB40563",368,808,508,707,509,526,299,427,427,396,479,449,0.47634614426384,5.90524764532983,3.5529853119635,0.00342333863261362,0.790643078035491,-2.65177560534191
"19","GB40803",5,14,16,12,12,8,9,19,27,18,15,19,-0.655810551244873,0.8028697607234,-2.99377508481129,0.0101437635617355,0.790643078035491,-4.07192598469123
"20","GB40907",132,702,499,781,531,755,271,245,194,365,341,284,0.862134475041887,5.54494514247919,3.1993778256459,0.00680262820125774,0.790643078035491,-2.93263697940411
"21","GB41732",169,626,678,698,456,481,882,674,783,572,550,1036,-0.604411440159666,6.2091968290334,-3.34858853832388,0.00508969183680226,0.790643078035491,-2.86851646500084
"22","GB41945",132,201,281,226,94,100,271,232,339,205,343,676,-1.00076693415591,4.82284341117291,-3.49403932319443,0.0038375917859858,0.790643078035491,-2.72973779646532
"23","GB42146",281,754,1414,1254,629,800,1799,1649,1792,1144,1000,1288,-0.882198938546451,7.02494252400806,-3.55429937842299,0.00341463804166674,0.790643078035491,-2.86672721698992
"24","GB42300",150,477,186,488,323,337,157,137,158,251,192,258,0.717290045424995,4.89719059604397,3.02950579118461,0.00946393824484765,0.790643078035491,-3.09851185816714
"25","GB42302",32,91,175,11,29,319,3,9,0,9,5,1,4.22865634050541,0.850049158361271,3.78125057685081,0.00220325494718355,0.790643078035491,-3.85129938573751
"26","GB42355",679,1358,1450,1628,1241,1419,615,823,890,951,1266,811,0.558278024740316,7.04044923911504,3.11540514243442,0.00800911443284006,0.790643078035491,-3.18170394873977
"27","GB42493",128,270,363,335,123,360,656,512,490,486,225,627,-0.959449692516469,5.40766219553289,-3.20043086391413,0.00678871252802613,0.790643078035491,-2.93830522837731
"28","GB42686",174,547,670,338,276,308,485,805,447,479,388,812,-0.608759684879058,5.78383950350977,-3.0042785283039,0.00993904702675126,0.790643078035491,-3.11304927736877
"29","GB42743",59,159,99,111,89,91,60,71,91,74,77,97,0.342290219382168,3.45667016657977,3.01425766659904,0.00974834486611772,0.790643078035491,-3.42593719015589
"30","GB42881",350,945,720,789,622,634,472,510,593,522,559,586,0.299105601327857,6.21894044237019,3.24297493837299,0.00624968466966009,0.790643078035491,-2.947093261801
"31","GB43281",56,134,149,100,86,81,145,167,170,105,105,196,-0.566499792099335,3.89423911193469,-3.65990646704959,0.00278383804902355,0.790643078035491,-2.84645771675482
"32","GB43693",10,20,25,22,12,13,41,27,33,25,18,43,-0.852471051729803,1.49949299420532,-3.41808413973506,0.00444698102521863,0.790643078035491,-3.81040076868975
"33","GB43737",106,324,390,389,207,200,407,356,403,278,326,451,-0.532228417753426,5.2387897155312,-3.18335062764161,0.00701797712499026,0.790643078035491,-2.93790686829336
"34","GB44140",172,598,712,636,369,429,989,446,1057,659,521,1325,-0.776842737959629,6.20163908854985,-3.17056574621119,0.00719463318631702,0.790643078035491,-3.01827205599187
"35","GB44723",67,332,316,197,162,184,359,318,299,259,241,430,-0.673599228205484,4.92566938816937,-3.8415412467176,0.00196223857135338,0.790643078035491,-2.42177303308189
"36","GB44774",33,98,153,119,45,82,110,131,137,116,105,204,-0.696028215327085,3.67085708959647,-3.26338761364669,0.00600648242740287,0.790643078035491,-3.19978737402948
"37","GB44824",140,307,164,436,188,202,378,744,319,462,349,1507,-1.23191152657336,5.43074277666528,-3.80756964020697,0.00209453482963778,0.790643078035491,-2.45801100478522
"38","GB44860",78,225,209,139,155,95,221,307,233,200,121,275,-0.602666605941955,4.46162576808451,-3.01654736579484,0.00970510283274141,0.790643078035491,-3.16286588089309
"39","GB45159",143,388,163,238,185,152,88,135,116,145,160,155,0.610467397169633,4.34544508132996,3.18451251722911,0.00700213899048589,0.790643078035491,-3.05914906749107
"40","GB45193",147,340,395,536,307,301,476,485,585,438,346,538,-0.54418906591489,5.60369611355191,-3.44152082452458,0.00424919577012006,0.790643078035491,-2.7244525929148
"41","GB45392",34,118,82,87,96,58,40,47,61,58,66,63,0.466675375073496,3.01482404842223,3.03984481481717,0.00927579533081889,0.790643078035491,-3.54332930966685
"42","GB45552",20,41,36,46,57,47,19,18,21,22,25,13,1.03356309232959,1.82091004824462,3.94449090758688,0.00161106294797734,0.790643078035491,-3.55880409002886
"43","GB45696",146,923,109,560,357,364,76,71,76,200,165,146,1.56179974444669,4.58032671730843,3.50182280008339,0.00378011232775001,0.790643078035491,-2.83630875140599
"44","GB45760",454,937,747,745,686,643,409,520,624,498,630,686,0.360284774246807,6.27903180663937,2.9987759677693,0.010045778359576,0.790643078035491,-3.15929526646056
"45","GB45797",28,87,196,16,68,93,756,859,135,272,67,494,-2.29179583078137,4.10291458291953,-3.00622619427896,0.00990153874354341,0.790643078035491,-3.37101508627232
"46","GB45874",11,29,17,23,9,8,5,8,10,3,8,12,0.99903932244102,0.419755574877797,3.03448879172937,0.00937279262441205,0.790643078035491,-4.12618322044153
"47","GB46249",38,122,186,134,81,123,205,222,166,134,121,195,-0.660155038171304,4.05967183520422,-3.10724785433936,0.00813712289054803,0.790643078035491,-3.18838917135227
"48","GB46368",407,1357,1805,1931,1098,897,1269,1748,2313,1506,1387,2157,-0.58797131453808,7.43200770982247,-3.18471272274478,0.00699941352567196,0.790643078035491,-3.19700785734832
"49","GB46640",85,335,221,223,188,303,51,93,152,157,185,178,0.765110307463589,4.34511055941301,3.17532031447137,0.00712842382485222,0.790643078035491,-3.07383721172361
"50","GB46737",258,1179,1651,1060,637,490,2026,798,1626,1415,984,2296,-0.94907541428647,7.01793480732604,-3.10473498924383,0.00817696505876953,0.790643078035491,-3.1932940976169
"51","GB47301",225,768,1048,1177,331,701,847,899,1067,993,1020,1446,-0.747179787882955,6.63743686394329,-3.01639271795142,0.00970801742953292,0.790643078035491,-3.20348325294559
"52","GB47304",435,1061,1262,1048,711,843,1257,1470,1164,941,916,1559,-0.464107469177142,6.98440660769247,-3.10716343008351,0.0081384583170633,0.790643078035491,-3.18313546056778
"53","GB47323",39,98,118,69,94,51,135,129,158,101,78,178,-0.758528630142327,3.59691724699953,-3.77988683198232,0.00220904256786978,0.790643078035491,-2.90544390166052
"54","GB47339",47,179,151,130,133,116,125,155,191,140,130,180,-0.320893525460343,4.07325614852267,-3.25249710972154,0.00613503122298436,0.790643078035491,-3.06571594171136
"55","GB47598",6,15,30,10,19,8,17,37,25,19,20,32,-0.874088617667289,1.18167656407937,-3.06642230698345,0.00880902884259022,0.790643078035491,-3.98844157956641
"56","GB47799",857,2161,1438,2245,1966,1511,840,747,1068,1469,1088,1652,0.592276990285541,7.39199574385923,3.07192026205908,0.00871542471404647,0.790643078035491,-3.26973875348996
"57","GB47970",71,184,186,278,147,135,185,239,228,233,233,220,-0.482898513520471,4.54722896687318,-3.09537580131575,0.00832707379410143,0.790643078035491,-3.07801881284584
"58","GB48194",84,259,263,180,99,114,184,296,272,147,241,310,-0.5961435430197,4.56632535728586,-3.08821383379631,0.00844379167471701,0.790643078035491,-3.08448742475334
"59","GB48304",875,1390,1403,1175,998,1086,591,809,872,853,931,987,0.521146003480965,6.93653813919006,3.27595184051891,0.00586152676130406,0.790643078035491,-3.04337533170786
"60","GB48310",127,275,79,142,149,221,68,39,64,75,75,76,1.23528543196108,3.65533990120603,3.73974333217317,0.00238652427831855,0.790643078035491,-2.94477701884746
"61","GB48435",104,362,544,392,250,250,721,396,563,438,367,565,-0.765292687919456,5.55760849553702,-3.34518065589725,0.00512350980466615,0.790643078035491,-2.81158013782747
"62","GB48442",4,16,15,19,7,4,12,30,14,20,30,36,-1.17102562884221,0.881261292056334,-3.37085560854067,0.00487418162333391,0.790643078035491,-3.96312330943528
"63","GB48474",456,1325,1467,1067,723,727,1241,1842,1479,1153,869,2085,-0.605240137679472,7.12862976333044,-3.4822434457978,0.00392638946766349,0.790643078035491,-2.93540573063695
"64","GB48881",402,848,875,1449,517,578,1177,1540,1226,1194,862,1694,-0.781150372433729,6.89453853176443,-3.75318038551454,0.00232555565511741,0.790643078035491,-2.70007654187123
"65","GB49021",472,973,1635,1054,689,772,1265,1557,1620,1061,909,1681,-0.562544753935984,7.07122182520695,-3.05194014944035,0.0090604008658197,0.790643078035491,-3.23871136257391
"66","GB49262",14,28,30,35,22,32,46,47,37,42,26,65,-0.694783942471389,2.07732147599503,-3.1319160189985,0.00775612437874092,0.790643078035491,-3.76177687085251
"67","GB49370",268,530,595,538,329,487,702,720,727,581,490,693,-0.521347804696637,6.07111363350812,-3.34971878491949,0.00507852550275049,0.790643078035491,-2.8458845395184
"68","GB49389",146,488,410,339,257,330,394,420,457,348,330,547,-0.381672147183808,5.4844862146121,-3.51343923260062,0.00369594077094068,0.790643078035491,-2.65371982232924
"69","GB49879",35,55,63,49,38,30,63,89,71,49,57,101,-0.687532684396706,2.80549969950312,-3.51359042026804,0.00369485785698513,0.790643078035491,-3.36806953222678
"70","GB50076",720,1969,2116,2908,1480,1784,3040,2555,1942,3078,2024,4427,-0.677322505028433,8.07947495710208,-3.09696824658337,0.00830134085046612,0.790643078035491,-3.35321675063398
"71","GB50090",100,472,320,336,288,296,119,211,245,219,203,241,0.496166834421294,4.89164137140082,3.81246644312361,0.00207491799487931,0.790643078035491,-2.43990169447671
"72","GB50138",13,48,51,29,25,33,55,54,61,32,34,72,-0.646804431408877,2.30100736197182,-3.07659806978193,0.00863656287204117,0.790643078035491,-3.72680388747427
"73","GB50506",133,586,684,515,305,436,696,917,741,579,371,704,-0.680931220449771,5.98668206220671,-3.11542815030637,0.0080087562327104,0.790643078035491,-3.03669454900432
"74","GB50636",225,544,697,334,302,285,795,673,764,454,407,768,-0.736240690379768,5.91365457508847,-3.3302736762443,0.00527411285765731,0.790643078035491,-2.84973864513952
"75","GB50939",18,59,56,51,39,32,37,73,60,45,57,87,-0.504058714310758,2.60188859078102,-3.14694790564671,0.00753273084721879,0.790643078035491,-3.60898845148243
"76","GB51188",163,865,453,694,355,519,259,291,284,298,324,207,0.73649143340538,5.46863191177588,3.63207263132007,0.00293763414700445,0.790643078035491,-2.56119424829401
"77","GB51762",48,144,80,129,91,88,55,64,78,73,69,53,0.536838002882045,3.28332726562759,3.21270509767221,0.00662859511255898,0.790643078035491,-3.36050233399045
"78","GB52039",759,2013,1309,2225,1388,1256,770,795,1262,1022,1227,1185,0.495004835528723,7.24045330140707,3.19493197865387,0.00686169407840804,0.790643078035491,-3.15659401798141
"79","GB52146",4,39,14,24,24,7,30,35,44,43,27,28,-1.06639253759466,1.51792683118393,-3.40839089159874,0.00453147196759862,0.790643078035491,-3.81542532084779
"80","GB52188",4,39,13,38,12,15,4,9,6,11,10,6,1.19064936006448,0.49681312139103,3.1665982760793,0.00725035155311405,0.790643078035491,-4.08500038467911
"81","GB52275",39,130,135,207,78,110,175,222,187,136,158,247,-0.766087484775858,4.12359640601959,-4.02507823318783,0.00138145657727798,0.790643078035491,-2.52265425537084
"82","GB52441",61,83,269,112,72,219,34,31,39,68,66,42,1.38830810400996,3.1881776740364,3.27285442555773,0.00589693321765193,0.790643078035491,-3.38927195130086
"83","GB52543",36,104,114,72,69,71,105,214,122,98,68,158,-0.68184614440265,3.56331805919912,-3.13515077902807,0.00770750042465145,0.790643078035491,-3.31883219428212
"84","GB52633",8,43,46,44,24,23,44,42,52,39,42,50,-0.609395491142918,2.15158868007102,-3.14142088393975,0.00761411385001388,0.790643078035491,-3.73866998611497
"85","GB52634",164,533,537,532,249,326,847,718,619,565,390,720,-0.788073470710799,5.89432390533422,-3.77245782794435,0.00224084364461315,0.790643078035491,-2.49318051328392
"86","GB52701",331,1192,704,703,488,520,409,498,538,411,505,540,0.359252414291009,6.0881352200426,3.08971879099482,0.00841913119744714,0.790643078035491,-3.05919291747462
"87","GB53072",92,212,230,182,186,139,219,240,239,225,179,271,-0.425267121376784,4.61711892964967,-3.539984309538,0.00351063805278601,0.790643078035491,-2.69852118510547
"88","GB53173",107,422,227,349,233,242,102,205,214,157,194,199,0.51515400672963,4.69359109102802,3.6778916344843,0.00268883204637,0.790643078035491,-2.58317078586291
"89","GB53557",6,57,34,52,37,25,11,14,30,11,18,18,0.949633751034497,1.47153388217572,3.23816073496768,0.00630846504038589,0.790643078035491,-3.87467878182026
"90","GB54123",73,477,443,432,201,188,323,526,449,364,379,496,-0.655319428528601,5.35155136468615,-3.11117052509992,0.00807531393654944,0.790643078035491,-3.00507645098148
"91","GB54752",56,133,88,135,72,97,28,34,65,51,96,43,0.942173291397398,3.0873601046778,3.75916155217104,0.00229892907234653,0.790643078035491,-3.14745693997883
"92","GB54843",362,938,643,827,581,650,436,475,583,466,583,616,0.328404192592583,6.18626865358732,3.0424882030509,0.00922829165447637,0.790643078035491,-3.11064261865916
"93","GB54932",113,236,251,210,158,238,251,302,304,223,215,351,-0.462381657667955,4.85189954107625,-3.52942709564374,0.0035831824491296,0.790643078035491,-2.66770607446455
"94","GB54983",27,79,51,70,44,43,28,37,44,31,39,35,0.514450485665851,2.41174460300533,3.45466955127794,0.00414214039684239,0.790643078035491,-3.52813784968653
"95","GB55004",225,460,244,332,334,271,177,143,200,215,223,270,0.608344830375599,4.95821060073369,3.30559645599783,0.00553326020201188,0.790643078035491,-2.85156158227987
"96","GB55389",902,3270,2972,3230,1564,2411,2916,3739,3831,3449,2262,3765,-0.570141444968369,8.39382010970611,-3.41755525707722,0.00445154981243035,0.790643078035491,-3.2033095924166
"97","GB55393",381,1292,1453,769,687,613,1262,1615,1326,957,771,1938,-0.650331998563205,6.96442063888896,-3.22781960611074,0.00643660580531023,0.790643078035491,-3.09054075937688
"98","GB55619",294,1205,709,846,731,719,837,1161,1048,925,716,1271,-0.466401732682428,6.69582512018982,-3.90474492394821,0.00173833208363647,0.790643078035491,-2.54369293711924
"99","GB55661",39,170,79,161,95,113,63,54,66,63,75,80,0.639322233155883,3.35612757398479,3.30694172617512,0.0055188089625864,0.790643078035491,-3.28117247771
"100","GB55749",13,14,23,18,31,21,35,35,36,38,24,45,-0.887194709517845,1.73273158747891,-3.32146696762549,0.00536516737088589,0.790643078035491,-3.78234732042193
