"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"33","GB43688",709,207,239,1223,1361,970,1010,1707,3701,1921,1104,2566,-1.18864263363108,7.30873152731826,-2.89364103103861,0.0121308785822153,0.999919795884323,-4.1948429556534
"34","GB43689",297,248,101,140,565,731,2241,1144,1410,503,370,730,-1.39451589409866,6.21117281534316,-2.60280134627445,0.0213191815080711,0.999919795884323,-4.19863404928364
"35","GB43690",1206,458,206,1118,5918,3937,8289,6303,16891,6627,2755,2915,-2.0268259738631,8.65095134155526,-2.97607572900323,0.0103275846158375,0.999919795884323,-4.26875435223338
"36","GB43739",603,287,1515,1234,4574,3211,4336,4931,7201,8475,1387,4764,-1.54313095248432,8.50381049070737,-3.49409535745953,0.00374473049282765,0.999919795884323,-4.17343507759009
"37","GB43825",3894,2053,3397,6389,9400,15302,11616,11751,27732,16385,5307,14200,-0.931791316151946,10.2901569316982,-2.90392968033131,0.011889879563849,0.999919795884323,-4.35307306619462
"38","GB43864",6,3,19,15,32,20,30,21,41,38,20,31,-0.787788203455136,1.54905664275309,-2.62707745486924,0.0203453902071174,0.999919795884323,-4.4071640897357
"39","GB43890",315,191,290,310,600,663,503,652,775,650,495,683,-0.435620726819245,6.14290245542806,-2.61874586127044,0.0206746371439755,0.999919795884323,-4.17325652551753
"40","GB43955",12,8,13,18,19,26,6,10,15,13,9,11,0.838955074167995,0.950834977394298,3.63095590736512,0.00286636648912294,0.999919795884323,-4.34264164844405
"41","GB44120",88,130,179,365,286,530,427,577,409,385,466,629,-0.779170028273749,5.59866220465178,-3.27381909073753,0.00576462512246642,0.999919795884323,-3.95841233493987
"42","GB44122",117,48,159,222,380,357,319,314,786,616,210,416,-0.82063715605067,5.30803835109456,-2.90357433161266,0.0118981240073792,0.999919795884323,-4.056658697798
"43","GB44616",42,40,40,29,89,80,88,180,193,173,81,124,-1.14842427104706,3.60177880434646,-4.10460845496738,0.00114637667791794,0.999919795884323,-3.93078398046451
"44","GB44672",89,35,102,129,120,202,143,191,121,216,161,248,-0.44250959423577,4.31282175622251,-2.48141028714934,0.0269040595759397,0.999919795884323,-4.20253325645558
"45","GB45509",18,16,32,10,67,57,5,22,25,15,12,22,1.1389583986687,1.61934672964479,2.82499334378597,0.0138664462604928,0.999919795884323,-4.3773576095794
"46","GB45565",168,55,206,271,1225,461,1321,1225,1785,3343,327,1011,-1.86179446735987,6.38973986223706,-3.5923029870436,0.00309088713101178,0.999919795884323,-3.98242983704965
"47","GB45855",186,175,263,359,999,928,753,1087,2206,1842,501,1011,-1.20975149036303,6.5860863800987,-3.58545778780358,0.00313246577822644,0.999919795884323,-3.98375238130236
"48","GB45862",188,91,237,199,241,445,180,225,223,180,199,251,0.360017236848561,4.97304176242582,2.66827167526949,0.0187908128160414,0.999919795884323,-4.10694598309535
"49","GB46175",57,14,48,56,151,250,159,194,133,206,121,199,-0.834917180461922,3.97499172187887,-2.83992641994012,0.0134692706621699,0.999919795884323,-4.14453675928557
"50","GB46222",43,25,37,134,66,93,147,85,326,237,115,201,-1.23639383327654,3.87642209446861,-3.52462369274018,0.0035277473351894,0.999919795884323,-4.00269308934338
"51","GB46286",1447,560,2899,3311,10125,5517,12040,8961,16867,20587,5637,9532,-1.76176012713866,9.70200312758636,-4.14295880216492,0.00106522287872114,0.999919795884323,-4.17765234659863
"52","GB46640",15,16,37,33,105,88,127,110,80,410,51,120,-1.23496406265446,3.33364257771358,-2.67941094462094,0.0183906656679247,0.999919795884323,-4.25853011362152
"53","GB46760",135,68,223,318,264,329,306,422,327,288,252,461,-0.403060437558673,5.26492356863413,-2.50826546912927,0.0255586397004353,0.999919795884323,-4.16614904943896
"54","GB47040",98,47,102,350,329,288,285,340,596,500,313,542,-0.984611218215964,5.26009921070957,-3.42298556869989,0.00430380922254879,0.999919795884323,-3.91553303312738
"55","GB47723",1441,617,4188,4124,19907,11693,13173,7789,22440,27225,5381,11359,-1.45106856286269,10.0327150712773,-2.57723532994734,0.0223934510135013,0.999919795884323,-4.3884429378413
"56","GB48079",992,569,3030,2488,8577,8189,6171,5059,13026,21291,6140,10805,-1.56408499681113,9.50628658993466,-3.48300353099457,0.0038268601808758,0.999919795884323,-4.2418560976871
"57","GB48109",119,20,105,75,632,243,270,433,1705,448,435,187,-1.4426983187056,5.10666008178137,-2.53087673790646,0.0244762234995558,0.999919795884323,-4.18993672270648
"58","GB48110",142,31,117,55,201,116,54,61,55,25,39,45,1.39635879733046,3.28655626491507,3.83253301898651,0.00193689471995084,0.999919795884323,-4.03674168007632
"59","GB48130",599,58,205,292,457,531,133,163,274,33,171,87,1.63669379362354,4.78719989783535,3.12707634935887,0.0076853650091618,0.999919795884323,-4.00339539613879
"60","GB48147",2426,233,1465,970,2220,2895,425,993,1789,186,583,752,1.35942733686166,7.08979788798445,2.59536783502031,0.0216262835210617,0.999919795884323,-4.24378223310114
"61","GB48167",960,308,1147,628,1252,1112,796,600,941,648,245,721,0.787150418629294,6.72470607773174,2.65392717495417,0.0193185808478476,0.999919795884323,-4.20157495621873
"62","GB48256",331,190,371,586,662,792,586,674,833,987,853,1108,-0.561387045451677,6.4921205087388,-3.32893080942093,0.00517444816365442,0.999919795884323,-4.01990348777862
"63","GB48289",863,442,911,1000,4652,2558,2470,4979,4880,5120,2168,2817,-1.16512967238509,8.30372552910513,-3.36676385350255,0.0048047608800471,0.999919795884323,-4.17749046425987
"64","GB48662",296,235,759,584,1831,4533,1393,1911,3323,5720,1214,3222,-1.35775792581734,7.69915621385403,-3.07589830783381,0.00849557947531131,0.999919795884323,-4.18519591191415
"65","GB48738",1,1,1,14,40,15,29,17,31,70,5,42,-1.78348421680209,0.836016786755076,-2.48263203511287,0.026841401566217,0.999919795884323,-4.45737684236749
"66","GB49753",648,63,345,223,485,778,174,335,489,19,130,52,1.77052484033366,4.91848989881028,2.4570170539794,0.028184843099759,0.999919795884323,-4.20034304742481
"67","GB49845",166,87,263,275,543,566,389,380,618,956,409,655,-0.683727077604266,5.81029891335234,-2.99522156271366,0.00994822337933218,0.999919795884323,-4.04750361264982
"68","GB49848",714,299,2354,1721,7691,5333,7168,6207,6273,14932,5143,6250,-1.76252781826815,9.07518720322434,-3.54993178354034,0.00335751857883938,0.999919795884323,-4.20665960478598
"69","GB49854",1328,266,1549,1265,2418,2074,3048,2102,10718,3877,8265,1150,-1.33177717117955,8.31868638293532,-2.52127704917466,0.0249302658024432,0.999919795884323,-4.33018093704137
"70","GB50477",2593,671,4109,2786,23248,7232,16365,16602,25166,51730,7533,6854,-1.81705917097516,10.2125930833751,-3.00774797956891,0.00970751589192688,0.999919795884323,-4.33813304318155
"71","GB50537",48,37,135,202,327,240,281,277,354,502,219,208,-0.806809990121386,4.84529558042709,-2.54220605332212,0.0239506175641223,0.999919795884323,-4.16741919817184
"72","GB50638",11,8,16,14,24,34,11,15,18,14,13,16,0.502063838217815,1.22573459957725,2.58669387292898,0.0219900445991369,0.999919795884323,-4.42722638952471
"73","GB50761",2490,600,1801,8744,21537,18753,21160,9137,26934,69869,12094,26163,-2.04330846797905,10.5593391323051,-3.01889539807335,0.00949816118636795,0.999919795884323,-4.35077303600883
"74","GB50974",1104,447,1203,954,1321,1573,989,955,1253,952,580,1007,0.503023155344898,7.19647318328031,2.59499637974595,0.0216417412874052,0.999919795884323,-4.25271185097725
"75","GB51697",128,49,103,100,175,272,185,242,231,155,222,353,-0.543232499902806,4.62572079909898,-2.83514205257577,0.0135952895409948,0.999919795884323,-4.07761304173653
"76","GB51733",847,222,880,1481,4852,4451,3003,3307,4182,5710,2076,2743,-1.11040338524022,8.29394115392357,-2.47306659965549,0.027335737741598,0.999919795884323,-4.33769854414556
"77","GB51814",116,56,436,630,789,631,905,758,1330,2388,454,1402,-1.41985465857458,6.42340302679781,-3.16784764578631,0.00709531809674489,0.999919795884323,-4.06964468008326
"78","GB51918",11,11,20,15,21,29,12,7,15,11,17,16,0.738373376190726,1.16647241273594,2.7668819700748,0.0155242421401709,0.999919795884323,-4.41088594094278
"79","GB52103",14,10,19,17,20,42,33,45,32,62,24,61,-0.792633088619158,2.05657446714905,-3.51405938581926,0.00360135986673852,0.999919795884323,-4.25562941679723
"80","GB52203",70,8,56,34,98,57,26,30,24,11,18,31,1.30545143682238,2.22788575818236,3.36560732861487,0.00481565902690727,0.999919795884323,-4.25538428766737
"81","GB52205",105,98,182,115,195,247,161,126,134,130,109,166,0.436297463632204,4.41404888869386,2.52103252782218,0.0249419363236626,0.999919795884323,-4.17977383658062
"82","GB52857",992,284,945,1427,3130,3424,3933,2935,3590,10315,1426,4214,-1.27620185423969,8.33965599697551,-3.10236353125395,0.00806652900660903,0.999919795884323,-4.22523162336757
"83","GB53142",48,40,65,107,154,152,57,70,87,60,64,122,0.504940785327733,3.55634956974559,2.70594044299576,0.0174707638054769,0.999919795884323,-4.21457958084542
"84","GB53310",183,156,404,410,385,492,233,224,305,218,344,302,0.566876041923464,5.43222358503305,2.96241232728911,0.010607025692701,0.999919795884323,-4.01854769181619
"85","GB53368",34,5,24,10,25,38,33,74,65,59,38,90,-1.25501752506139,2.30183607183643,-4.17031881172029,0.00101094620998848,0.999919795884323,-4.15341963063619
"86","GB53641",367,23,723,227,176,748,97,147,135,44,201,35,1.85409542239424,4.47650149368486,2.83679871109835,0.0135515231861795,0.999919795884323,-4.11348288794526
"87","GB53769",193,113,491,486,1368,1263,997,1142,1187,2740,710,1516,-1.19236298865066,6.82772379723008,-3.26397559914691,0.00587692283379853,0.999919795884323,-4.07558307364359
"88","GB53887",3215,961,5261,5811,20282,21498,26593,17304,48678,79335,7406,21618,-1.87904904685797,10.8443669559564,-3.3188463750686,0.00527771941182701,0.999919795884323,-4.32762845802258
"89","GB53888",606,242,617,523,1723,1536,2925,1984,5740,5450,981,1824,-1.57824781440647,7.67275841576326,-4.06462466100108,0.00123775322698818,0.999919795884323,-4.00851385640724
"90","GB53911",4953,2021,12338,6166,22568,22851,20248,20191,54004,61378,7374,25497,-1.26380302379286,11.1021594029142,-2.72234865720218,0.0169244145708555,0.999919795884323,-4.40285159553146
"91","GB54316",24,14,39,140,87,50,74,91,154,106,75,224,-0.967677637251561,3.41150371805712,-2.81825183243215,0.0140494935716809,0.999919795884323,-4.21369970114394
"92","GB54420",35,29,49,40,57,68,36,34,44,40,29,46,0.526921001615926,2.63404666410272,2.96973468880395,0.0104563537605959,0.999919795884323,-4.26723266496044
"93","GB54605",203,168,326,427,647,609,563,591,550,707,460,673,-0.402609696403907,6.08620148456909,-2.53757097006551,0.0241643269356057,0.999919795884323,-4.19225631169675
"94","GB54758",76,64,51,94,137,185,45,85,99,55,86,65,0.708653230748207,3.59236390326862,2.63511204592195,0.0200326980659589,0.999919795884323,-4.2294492649405
"95","GB55029",100,108,908,443,865,708,1958,1073,2186,11323,487,688,-1.81856900027706,6.85900898452942,-2.78812880559643,0.0148967559785497,0.999919795884323,-4.19425028304995
"96","GB55046",85,13,115,69,130,86,41,88,38,42,18,60,1.00928006599774,3.03173417917329,2.817023055128,0.0140831120384268,0.999919795884323,-4.25374875600289
"97","GB55369",376,146,664,641,820,880,823,1036,896,1071,666,907,-0.496095464232647,6.6521549375563,-2.56212821031191,0.0230526400822709,0.999919795884323,-4.22532914560232
"98","GB55593",285,41,57,69,189,166,178,433,282,200,247,437,-1.09436745504699,4.69363454015274,-2.89655434945641,0.0120621536858819,0.999919795884323,-4.07212936768803
"99","GB55602",39,19,184,131,489,355,338,303,627,1079,180,408,-1.24503540698621,5.07336564140477,-2.55271424840475,0.0234728441540908,0.999919795884323,-4.17972857888964
"100","GB55618",25,15,47,17,50,50,20,12,37,14,16,31,0.909984079640207,1.9066476582942,2.93868339322625,0.0111101804936882,0.999919795884323,-4.34088705399075
