"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"69","GB50819",200,206,143,217,315,259,186,79,164,187,212,162,0.950977434305152,4.79668740381195,3.31413034899079,0.00533626680075334,0.693508699055689,-3.91912358074696
"70","GB50822",2,23,52,78,83,20,166,384,213,157,188,101,-2.16207757184753,3.41513510893562,-3.29666344111986,0.00552196823751014,0.693508699055689,-4.17071402249532
"71","GB51014",47,44,89,180,72,126,142,299,142,183,237,230,-0.718719583248783,4.25933004575498,-2.98847639597463,0.01009420974961,0.693508699055689,-4.07757822752763
"72","GB51214",20481,9663,13002,16189,20219,21216,11049,12157,5889,16108,16123,17131,0.946490924221663,11.0463049316212,3.57245073059589,0.0032199430192181,0.693508699055689,-4.29545083482055
"73","GB51372",539,370,617,759,669,1145,699,376,447,922,777,867,0.539308262804306,6.59580609769454,3.02808542139184,0.00934227178616677,0.693508699055689,-4.09039304305695
"74","GB51394",212,170,348,530,322,406,347,264,253,390,385,380,0.4116756573353,5.58454148508539,3.17768538227035,0.00697107914057728,0.693508699055689,-3.95821556182698
"75","GB51435",10,19,12,24,20,14,12,3,12,8,17,8,1.24487549108652,0.889900117487263,3.1858590359339,0.00686037650328685,0.693508699055689,-4.3938972830908
"76","GB51587",53,55,69,90,84,76,114,120,105,126,181,184,-0.48120284559749,3.8690110380696,-3.05121796552056,0.00892907892318353,0.693508699055689,-4.10019185794397
"77","GB51740",25,9,48,62,54,74,82,98,45,78,169,148,-0.742891229687639,3.16761329731257,-2.97826816765938,0.0102975195767879,0.693508699055689,-4.21731509052638
"78","GB51774",23,52,41,83,62,87,135,142,190,162,130,147,-0.964932777740711,3.74663896748427,-3.37471251633199,0.00473938824481759,0.693508699055689,-4.06047230612432
"79","GB52052",727,645,1309,1207,1233,1734,798,583,853,697,2096,1769,0.658634385425356,7.28551372953462,2.98770870700933,0.0101093602017564,0.693508699055689,-4.16416049839672
"80","GB52766",851,551,912,1020,1129,1077,701,647,818,572,768,850,0.855303600263329,6.91346195790427,4.32936575603363,0.000749497972569301,0.693508699055689,-3.85285561939769
"81","GB53009",0,3,10,19,24,11,40,49,31,44,62,62,-2.14332363560188,1.42540347034528,-4.11662418962829,0.00112362629499536,0.693508699055689,-4.28748711396375
"82","GB53064",1079,553,991,1091,1090,1557,750,765,473,1376,1064,1680,0.681935583944876,7.18952175408653,3.22940785203491,0.00629947532916401,0.693508699055689,-4.10288824405232
"83","GB53189",26,12,40,53,38,51,64,68,43,81,85,104,-0.555701404395706,2.8800191725375,-3.59005106066962,0.0031112539709759,0.693508699055689,-4.14718254495879
"84","GB53240",23,18,51,64,53,38,84,103,61,69,90,109,-0.611794909193585,3.08568209825463,-2.96920332688502,0.010481448100714,0.693508699055689,-4.226741063648
"85","GB53286",46,30,89,152,53,111,47,41,68,71,80,96,0.663557825205417,3.33355194608535,3.05108479957798,0.00893140487173624,0.693508699055689,-4.16952107697113
"86","GB53419",39,49,79,142,74,119,159,130,92,133,265,264,-0.571169742594931,4.05713903833423,-3.01956082840243,0.00949927015520499,0.693508699055689,-4.08677193742114
"87","GB54153",90,64,53,171,110,79,56,51,61,71,73,54,1.03351535449782,3.45666826205028,3.55143498941723,0.00335476665378472,0.693508699055689,-4.05176868235059
"88","GB54334",22,10,43,60,43,64,69,90,69,77,127,91,-0.695935525276349,3.02931337083075,-3.35130412238324,0.00496163172324098,0.693508699055689,-4.1672155634788
"89","GB54643",1663,998,1606,3578,1876,2350,1663,1369,1223,2172,2489,2865,0.531059734497585,8.12886221683873,3.12173387439957,0.0077782100639969,0.693508699055689,-4.19747579475497
"90","GB54745",15,12,31,31,29,41,41,49,41,63,59,76,-0.580769559853864,2.45486061141119,-3.43233937071931,0.00423396419001954,0.693508699055689,-4.22909954555334
"91","GB54818",8988,4550,7025,9597,8802,10185,6587,7701,4222,9080,7690,10320,0.657698186442612,10.1557582853941,3.00308356158488,0.00981017818570961,0.693508699055689,-4.32394778858172
"92","GB55080",2,2,7,16,8,6,15,23,13,13,30,28,-1.18078154823421,0.691078142980838,-3.77397029989002,0.00217525627484283,0.693508699055689,-4.35978769354703
"93","GB55359",541,352,960,905,896,875,620,782,414,790,906,1040,0.497555213288446,6.75338735246783,3.20128237138727,0.0066562412550075,0.693508699055689,-4.06458930813974
"94","GB55370",40,65,89,253,120,131,267,544,271,207,350,222,-1.04519135421257,4.67561143096985,-2.9947143927651,0.00997193191177048,0.693508699055689,-4.05324743693406
"95","GB55372",28,24,42,75,47,57,77,103,59,87,133,120,-0.607635278781504,3.2439727860306,-3.58514541332858,0.00314116979622099,0.693508699055689,-4.09019391371798
"96","GB55475",23,16,53,52,36,66,70,65,45,95,95,132,-0.567844977614267,3.02608203355495,-3.25442054214854,0.00599828286308812,0.693508699055689,-4.1814214431235
"97","GB55483",5071,5852,2968,5682,5444,6275,2909,1196,2997,3927,3425,5781,1.32810835893522,9.2036745554469,3.67538210895196,0.00263466256687655,0.693508699055689,-4.18082631953249
"98","GB55562",6,7,16,20,11,7,20,43,30,30,30,33,-1.00535001109568,1.4355193688769,-3.06164204046294,0.00874885903476186,0.693508699055689,-4.37332629532853
"99","GB55664",1027,602,1377,1092,1920,1085,1122,687,514,1148,1392,1261,0.771644981211277,7.27956461788337,3.5140870751632,0.00360860535248525,0.693508699055689,-4.05267837620903
"100","GB56032",6,8,10,19,7,3,28,43,68,39,31,51,-1.84859265946832,1.47075010367089,-4.09873689299918,0.00116276933395849,0.693508699055689,-4.28009236649329
