"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"12","GB42772",127,124,119,61,118,108,117,90,70,65,95,118,0.580070259869528,3.42863535202127,3.87523869295046,0.00188507918134212,0.457436271009955,-2.98844783072939
"13","GB42964",78,102,89,53,99,103,92,99,77,40,87,88,0.458043934434622,3.15936467811556,3.27370231744367,0.005984919398252,0.457436271009955,-3.41141769346806
"14","GB43054",273,379,498,137,330,558,952,1286,971,307,590,700,-0.767919764042102,5.7477877190759,-3.70806217394143,0.00259363334740032,0.457436271009955,-2.67308682209859
"15","GB43280",176,286,526,132,310,349,682,743,559,291,361,757,-0.620266574153169,5.37124252913295,-3.4019389761027,0.00467228280679615,0.457436271009955,-2.87620889823054
"16","GB43376",494,471,355,248,578,419,534,372,309,261,355,362,0.561610185191733,5.39280673594694,3.41559577491656,0.0045508048297412,0.457436271009955,-2.84331511586383
"17","GB43402",97,99,75,48,87,97,42,49,51,43,94,65,0.936046739634299,2.88206289521186,3.78977606606874,0.00221852188336727,0.457436271009955,-3.26158397063984
"18","GB43526",15,42,63,9,37,81,130,121,107,59,48,196,-1.21625005030213,2.63932146209444,-3.51716817264617,0.00374185210308397,0.457436271009955,-3.49658358526253
"19","GB43951",140,127,116,47,132,123,95,114,79,64,101,113,0.590628430685429,3.45614569321365,4.04538339602123,0.00136545279504153,0.457436271009955,-2.88800244963191
"20","GB44010",27,20,42,11,18,29,79,76,55,21,33,61,-0.799896697871826,1.88696666135847,-3.36003463104547,0.00506581017086252,0.457436271009955,-3.7514447752977
"21","GB44020",270,386,415,166,355,373,554,632,472,296,458,706,-0.327706041327612,5.43933285062299,-3.23083327404967,0.00650177468575084,0.457436271009955,-3.00016667884163
"22","GB44027",224,202,195,91,219,188,189,184,153,135,163,160,0.502022622251486,4.2277506042193,3.79803223179073,0.00218383627630554,0.457436271009955,-2.71779505017472
"23","GB44105",8,14,12,5,7,13,29,35,26,13,18,46,-1.10230819664907,0.804533653419937,-4.63957369153571,0.000452993135804179,0.457436271009955,-3.69933692457509
"24","GB44134",110,121,100,55,91,137,235,249,183,98,161,174,-0.509893213682317,3.85199124762689,-3.56852764577225,0.00338982939338045,0.457436271009955,-3.01583747154284
"25","GB44201",10,6,17,1,10,19,34,35,27,11,23,22,-1.16246362868309,0.647870107520498,-3.30005875116081,0.00568782391880468,0.457436271009955,-4.01366640702359
"26","GB44432",125,131,110,61,156,142,159,104,81,76,109,102,0.536593616200063,3.57924627183181,3.2664347685401,0.00606954696639063,0.457436271009955,-3.27815570439702
"27","GB44512",638,516,421,213,487,349,374,451,333,225,381,416,0.572212414924612,5.39089848932246,3.34174231418387,0.00524790257680839,0.457436271009955,-2.90163775134477
"28","GB44590",38,131,108,58,93,179,270,351,285,77,184,276,-0.960963674876378,3.93844912097537,-3.27861428786626,0.00592839313038572,0.457436271009955,-3.20229412671985
"29","GB45083",257,281,267,149,271,272,353,216,199,173,214,224,0.468615236892433,4.67883774781922,3.37328328934565,0.00493790861937155,0.457436271009955,-2.91821065017514
"30","GB45397",383,374,323,171,344,342,270,268,291,228,285,268,0.582931199796856,4.98481551618712,3.82505016200362,0.00207414786323655,0.457436271009955,-2.54517047035961
"31","GB45422",33,29,37,9,31,27,24,29,10,13,22,22,0.802421039220539,1.29103882400079,3.41471783266371,0.00455851749248002,0.457436271009955,-3.86210726159386
"32","GB45444",74,114,76,43,101,72,70,51,61,59,52,61,0.753567386786529,2.88368138514019,3.94264765242176,0.00165849423052515,0.457436271009955,-3.19138818944966
"33","GB45656",497,545,530,233,610,536,596,494,467,325,489,492,0.351467718275868,5.68621064288438,3.32311548618382,0.00544009417624131,0.457436271009955,-2.92884845272053
"34","GB45662",383,371,382,167,387,352,466,395,304,238,281,391,0.309439412380852,5.18487673109744,3.20907776180471,0.00678094956109133,0.457436271009955,-3.00655008562404
"35","GB46061",359,365,300,129,367,300,331,334,247,176,290,317,0.412907225767016,4.94592117711898,3.3047400564867,0.00563662550944569,0.457436271009955,-2.94138684099892
"36","GB46129",63,130,163,54,110,145,231,330,331,128,157,304,-0.824786549583364,4.07851286853599,-4.13574209793456,0.00115175503697086,0.457436271009955,-2.61841410367002
"37","GB46144",78,68,115,32,80,92,154,173,131,63,120,199,-0.519832922461246,3.42501205417285,-3.30340491356472,0.00565118030054398,0.457436271009955,-3.32169859053037
"38","GB46439",40,60,52,22,51,46,46,38,28,25,50,30,0.670009670310006,2.10589704307061,3.43620306578065,0.00437350364532132,0.457436271009955,-3.65742575738383
"39","GB46458",21,25,20,17,23,20,19,10,17,12,17,10,0.928375369575565,0.929184088230329,3.36006957868941,0.00506546843862353,0.457436271009955,-3.95024514844679
"40","GB46501",97,97,92,45,107,98,92,88,73,74,72,86,0.465913619824807,3.19471086557973,3.37253048096086,0.00494508826040306,0.457436271009955,-3.34600078214956
"41","GB46644",255,372,295,155,308,273,362,260,236,180,227,274,0.436139938424684,4.82579849218192,3.69515221386097,0.00265855102271466,0.457436271009955,-2.65520040081751
"42","GB46775",666,699,712,351,831,629,637,719,573,476,611,668,0.388395055390972,6.07921617828768,3.22300423875731,0.00660088862002954,0.457436271009955,-3.04520869203239
"43","GB47118",101,163,306,47,169,219,364,567,692,160,229,415,-0.91949322062267,4.63939919568934,-3.26346880341552,0.00610442840694672,0.457436271009955,-3.06041639096738
"44","GB47393",63,108,129,40,115,134,193,219,183,95,123,221,-0.502820992011992,3.74342095805051,-3.48044485238877,0.00401604720989972,0.457436271009955,-3.10921387618129
"45","GB47773",12,17,20,10,20,20,10,10,10,13,13,15,0.812081114311742,0.629926668545829,3.26594776066277,0.00607526070572831,0.457436271009955,-4.02512976812251
"46","GB47838",93,109,214,47,122,137,196,354,233,141,212,272,-0.665331149081264,4.10648135513417,-3.67859872566981,0.00274421525607912,0.457436271009955,-2.87531299625644
"47","GB47877",225,269,184,103,284,197,202,158,139,138,200,169,0.644325319136528,4.31922891887224,3.57845552154303,0.0033257521548778,0.457436271009955,-2.84407497198222
"48","GB47995",16,23,21,3,27,17,51,62,40,21,23,42,-0.880203387184121,1.40047571097166,-3.46601577518427,0.00412926305244692,0.457436271009955,-3.83389807402775
"49","GB48024",9,16,20,3,11,25,44,48,30,13,19,38,-0.923857160932888,1.0538966271742,-3.31911170673347,0.0054823206563886,0.457436271009955,-3.94108246008834
"50","GB48064",378,398,319,158,408,369,321,301,206,254,315,313,0.563189993191814,5.04619416150078,3.45481315997331,0.00421938236137559,0.457436271009955,-2.81861788383424
"51","GB48073",136,114,111,66,106,133,117,93,88,70,102,84,0.590487781663918,3.44788003810174,3.52916748241234,0.00365642703716646,0.457436271009955,-3.16942412409471
"52","GB48251",232,244,497,109,251,243,525,664,667,261,304,639,-0.632909271262573,5.20903801307192,-3.30303439957045,0.0056552260727199,0.457436271009955,-2.95509595624479
"53","GB48267",350,399,274,205,414,307,333,240,214,186,322,262,0.663079755363335,4.95561371608904,3.54354222786998,0.00355668520710391,0.457436271009955,-2.75933660684185
"54","GB48404",271,325,326,142,369,275,258,274,243,231,261,300,0.431037635497881,4.86764331183782,3.21717788177718,0.00667562997561723,0.457436271009955,-3.0175038034204
"55","GB48526",217,269,349,139,281,290,588,495,610,210,331,630,-0.500830784074848,5.18417780442039,-3.3568911998079,0.00509664302947737,0.457436271009955,-2.9065726353586
"56","GB48605",52,61,88,30,68,56,127,133,101,57,73,161,-0.529806439735871,3.06286131569836,-3.48291761252593,0.00399696226418062,0.457436271009955,-3.34620790545954
"57","GB48746",16,19,15,7,20,17,34,39,41,22,29,45,-0.811600137551976,1.33561979034323,-4.60723810465629,0.000480529396751251,0.457436271009955,-3.56193932996828
"58","GB49085",305,290,193,114,256,233,201,200,160,156,228,179,0.619702723484579,4.47211893307062,3.2701598702476,0.00602602078497287,0.457436271009955,-3.03373748706716
"59","GB49408",193,234,261,90,230,263,247,263,214,137,197,206,0.31998097377997,4.47727375893361,3.34208152092884,0.00524446669619461,0.457436271009955,-2.97529973649158
"60","GB49492",357,459,431,174,481,417,553,481,340,206,261,449,0.379831719085274,5.31594279379278,3.47762739293533,0.00403790485981055,0.457436271009955,-2.79260953349717
"61","GB49567",881,997,1240,514,993,1039,1659,2161,1688,1006,1450,1560,-0.40911536682194,7.02241602095764,-3.74021007734232,0.00243889753780527,0.457436271009955,-2.8423414641005
"62","GB49709",149,168,105,59,135,134,124,113,121,53,109,97,0.599943644139793,3.57543049084745,3.45995153615676,0.00417780270552047,0.457436271009955,-3.16326015875577
"63","GB50083",213,240,176,97,228,230,221,198,152,147,175,183,0.453421447303406,4.32832960479926,3.27688440906963,0.00594823895071172,0.457436271009955,-3.05559887397474
"64","GB50170",86,140,216,31,163,192,261,420,426,193,186,343,-0.872113490438652,4.33107682219583,-3.64076914225282,0.00295067254473333,0.457436271009955,-2.85734508504152
"65","GB50350",376,411,281,165,342,312,318,313,235,217,302,249,0.522547029277033,4.96602524336933,3.21596873328554,0.00669124698115648,0.457436271009955,-3.0117223792848
"66","GB50375",417,406,316,181,366,414,339,278,289,186,290,273,0.663990964677061,5.0502214040553,4.69977390511334,0.000406001110066134,0.457436271009955,-1.95939142245753
"67","GB50920",260,336,288,164,337,322,318,302,212,220,269,285,0.413452177799836,4.88911162889848,3.20804070414082,0.00679455319079266,0.457436271009955,-3.02287287014119
"68","GB50922",4,13,15,2,6,19,15,32,48,26,32,26,-1.3821795026467,0.743462360815652,-3.25046048658356,0.00625980392269156,0.457436271009955,-4.01421342868804
"69","GB50993",267,267,226,132,280,267,221,244,205,168,227,226,0.476779757136897,4.61107372280178,3.52206386016034,0.00370675759401328,0.457436271009955,-2.81704204548184
"70","GB51011",19,35,53,19,33,53,101,113,77,40,45,93,-0.830028837744656,2.42601720244647,-3.83320457316378,0.002042159343968,0.457436271009955,-3.42464379278487
"71","GB51224",379,289,248,158,371,254,288,174,150,176,239,244,0.756759405524567,4.69782233445352,3.53675859789342,0.00360340674282791,0.457436271009955,-2.79839995343046
"72","GB51272",37,48,37,20,47,48,52,37,29,20,32,34,0.549743539538875,1.96492550053423,3.34653848348084,0.00519953105702649,0.457436271009955,-3.72721009972704
"73","GB51394",386,484,415,183,429,363,453,412,332,206,313,364,0.449122270185312,5.25399518656311,4.58424037795195,0.000501165254652674,0.457436271009955,-2.01434823797965
"74","GB51851",111,90,94,37,96,89,104,56,56,45,78,79,0.646863857276082,3.02593157614049,3.49337706140501,0.00391724420551069,0.457436271009955,-3.34410032374569
"75","GB51966",254,260,283,100,292,224,268,232,193,136,223,268,0.414086640047256,4.58246563750402,3.6252758953201,0.00303971997467139,0.457436271009955,-2.74588236609177
"76","GB52205",237,207,257,86,172,285,197,194,227,110,153,152,0.575919417431029,4.30511767689033,3.56154160752301,0.00343566797284031,0.457436271009955,-2.85808028642762
"77","GB52279",151,109,434,47,97,236,71,35,20,10,105,58,2.23645521195428,3.01459094111884,4.48959948546012,0.000596236392866517,0.457436271009955,-2.98653316285387
"78","GB52620",15,11,16,6,5,15,38,47,32,8,31,47,-1.19318104498016,0.984159347020856,-3.47140123817871,0.00408663428920253,0.457436271009955,-3.91509711427936
"79","GB52729",643,803,856,422,974,660,849,823,631,459,658,761,0.393890067349276,6.24328993754435,3.43267979690212,0.00440331558513661,0.457436271009955,-2.90831617442028
"80","GB53066",424,368,402,191,408,311,345,359,321,224,348,328,0.444583619076775,5.16607936283161,3.26142867644191,0.00612853812529572,0.457436271009955,-2.96545517854931
"81","GB53112",32,46,56,14,41,39,80,78,108,36,84,97,-0.738568494532545,2.51530947714275,-3.69854831769509,0.00264131515800773,0.457436271009955,-3.44513356434811
"82","GB53385",670,879,1253,189,541,690,1230,1977,3125,1192,1176,1219,-1.00501608649352,6.72636066202546,-3.48055689677176,0.00401518045413101,0.457436271009955,-2.96905084005789
"83","GB53395",231,258,198,125,286,253,202,184,165,151,245,171,0.609051858403076,4.45554209509803,3.38355346930516,0.00484100261932664,0.457436271009955,-2.95191172683006
"84","GB53746",183,147,217,67,160,145,311,323,309,127,224,371,-0.518321865493591,4.41616104478554,-3.52656425293285,0.00367479063294875,0.457436271009955,-2.87907407630547
"85","GB53756",226,292,1211,186,314,1045,212,94,47,51,479,294,1.92278754857157,4.70547302778738,3.38505326388804,0.00482701226342509,0.457436271009955,-2.99238410326834
"86","GB53829",164,163,198,88,175,167,196,169,152,109,135,174,0.355411104104574,4.07661094777217,3.66010487914014,0.00284324597115973,0.457436271009955,-2.85722590067431
"87","GB54103",238,245,192,114,208,220,173,183,172,127,205,170,0.568357507541591,4.32615182631671,3.58127085667147,0.00330780566041476,0.457436271009955,-2.8388042973484
"88","GB54139",125,102,198,27,182,139,230,370,345,130,353,427,-0.973078552605601,4.28575699251196,-3.64640668269395,0.00291893208623822,0.457436271009955,-2.87474920659752
"89","GB54469",277,406,234,170,418,338,358,251,151,209,238,231,0.693507601444156,4.8358037776725,3.34327482015782,0.00523239754716926,0.457436271009955,-2.92569916310255
"90","GB54551",37,82,72,48,54,104,153,157,119,103,125,139,-0.731669217838216,3.31515929874718,-3.65841198755225,0.00285249060285969,0.457436271009955,-3.17409676774444
"91","GB54672",269,325,254,153,384,322,246,285,209,219,241,288,0.510600580963503,4.82952767035336,3.39860168123674,0.00470246206031261,0.457436271009955,-2.87972579188476
"92","GB54993",145,165,148,102,210,177,166,152,103,97,111,141,0.621966224275838,3.9331013847625,4.4348714031232,0.000659553719398193,0.457436271009955,-2.45854319999851
"93","GB55062",490,506,344,238,586,413,393,430,329,267,398,391,0.531436612307051,5.40545595229663,3.24796907962626,0.00629001152659644,0.457436271009955,-2.97627280182611
"94","GB55156",326,539,377,251,564,355,376,449,258,234,240,378,0.653037974012913,5.24883129903037,4.10495121967573,0.0012204220485559,0.457436271009955,-2.33404431455021
"95","GB55239",253,407,346,149,340,380,654,731,496,279,575,1068,-0.623431540772326,5.5134933297806,-3.74425360281538,0.00242011209348384,0.457436271009955,-2.62251855352908
"96","GB55323",58,69,116,17,64,72,181,265,228,49,101,186,-0.990629342990122,3.34034696640579,-3.51941537061243,0.00372570161185551,0.457436271009955,-3.2520071333772
"97","GB55455",16,25,27,11,23,27,46,58,44,20,34,60,-0.658891795116009,1.69233084604915,-3.78073229146585,0.00225716162719124,0.457436271009955,-3.66357717831019
"98","GB55612",60,91,129,25,77,51,164,169,126,76,89,157,-0.583603987674478,3.29641632364428,-3.21460821865611,0.00670886272867521,0.457436271009955,-3.41594285002003
"99","GB55875",36,54,66,27,40,53,146,89,97,39,76,96,-0.614675404676236,2.74963169930747,-3.25663796282963,0.00618552974211923,0.457436271009955,-3.55773491333932
"100","GB55920",301,283,321,159,391,325,284,366,161,236,193,261,0.602314224583785,4.84888921128367,3.55373972018314,0.0034876026142716,0.457436271009955,-2.76070578770295
