"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"35","GB46368",2035,2438,2100,1269,1805,2313,2036,1506,2343,407,1748,1357,0.574159083713563,7.48802002887965,2.73440854217745,0.0168625678473101,0.932349252277823,-4.08816280140026
"36","GB46747",10,22,9,25,32,31,28,59,46,14,31,63,-0.864539595959487,1.54792225843162,-2.61043996978358,0.0213776499605826,0.932349252277823,-4.38311059227583
"37","GB46984",788,771,1134,855,734,572,602,471,717,226,935,550,0.619393259910629,6.15542623661813,2.5048338315425,0.026132130937321,0.932349252277823,-4.08757239146844
"38","GB47217",237,209,426,270,368,385,236,209,396,77,260,224,0.580149413949474,4.79618199768805,2.68403020258553,0.0185725142584943,0.932349252277823,-4.00805671526988
"39","GB47499",382,212,364,273,306,286,139,247,279,83,241,362,0.602686815642222,4.75179639501424,2.79687325435633,0.0149551259094293,0.932349252277823,-3.96823051859482
"40","GB47563",4144,3694,11558,6920,4487,4277,3813,2251,3558,779,2836,1383,1.39638744446217,8.52806980010859,4.01833233161341,0.00142288278051782,0.932349252277823,-3.84109622546111
"41","GB47804",896,827,780,856,2025,748,813,361,680,65,615,962,1.13560682881356,6.154110558928,2.78792266327732,0.0152148597684589,0.932349252277823,-3.98824159240474
"42","GB47885",26,201,129,85,75,67,73,33,82,18,35,29,1.15579687436302,2.64053739185184,2.68077269180574,0.0186887252719839,0.932349252277823,-4.27582467686821
"43","GB47930",51,47,72,62,68,47,39,49,46,19,59,49,0.534237672209976,2.4193244816037,2.55126820731378,0.0239275609962403,0.932349252277823,-4.32038601427106
"44","GB48029",727,1029,919,788,660,702,827,400,822,99,764,408,0.856523831915832,6.03311605057572,2.70202804532851,0.0179430382250536,0.932349252277823,-4.00944117715931
"45","GB48121",6,13,18,12,6,17,15,38,22,9,16,33,-0.771247145717809,0.740807506467726,-2.55082439334194,0.0239477559559693,0.932349252277823,-4.43748732142884
"46","GB48350",581,804,640,764,848,690,610,717,799,195,613,678,0.437413680135943,6.10326248002224,2.93055779671006,0.0115571466278881,0.932349252277823,-3.92291256744624
"47","GB48539",586,788,814,373,761,734,740,1394,1093,396,902,1056,-0.353835012088218,6.3644795955086,-2.81710804626186,0.0143838770319486,0.932349252277823,-3.97963186130914
"48","GB48663",306,431,341,379,725,644,337,148,289,31,173,426,1.28480205736734,4.95454717193963,3.75888680599577,0.00233339675826477,0.932349252277823,-3.64835766300624
"49","GB48664",33,30,33,33,97,40,43,13,50,1,5,38,1.39933067013478,1.41029101354458,2.52610823854409,0.0250987878253136,0.932349252277823,-4.40501483209123
"50","GB48938",51,72,61,15,24,34,16,25,23,12,23,45,0.861506460316696,1.67867387705195,2.56583073140555,0.0232739784246101,0.932349252277823,-4.37957941486232
"51","GB48981",61,55,74,48,55,55,44,59,64,22,40,51,0.439340899806678,2.47707577827343,3.0145607987235,0.00982486673128547,0.932349252277823,-4.22703231352765
"52","GB49018",460,401,96,132,226,198,120,170,214,30,44,168,1.08777197716164,4.01245766634404,2.56341891786389,0.0233810172013907,0.932349252277823,-4.138732237582
"53","GB49188",41,45,56,36,33,31,34,23,27,5,44,33,0.772111084586445,1.7551681470823,2.74245515863476,0.016604094454323,0.932349252277823,-4.34778802716145
"54","GB49289",43,81,117,53,82,116,117,268,179,51,109,151,-0.696360980090259,3.45482038056033,-3.36639987236227,0.00497121526183197,0.932349252277823,-3.99793660364894
"55","GB49299",195,180,210,178,214,197,178,192,185,67,180,154,0.438254155029471,4.23357224300631,3.0643269140018,0.00892280969115012,0.932349252277823,-3.92801094631546
"56","GB49649",358,532,349,554,396,453,386,289,604,100,270,412,0.564928717760555,5.30608403058617,2.51358194038413,0.0257023455147283,0.932349252277823,-4.0604329241664
"57","GB49827",48,71,66,30,64,65,101,125,118,25,73,122,-0.558615984490773,2.90040802924851,-3.51138908116707,0.00375633535401082,0.932349252277823,-4.07048003720079
"58","GB49966",6,15,42,9,12,30,33,60,30,11,29,45,-0.917464497426907,1.2830267677089,-2.61363544999542,0.0212477175454174,0.932349252277823,-4.40064315864812
"59","GB50001",9,24,14,21,22,20,8,10,11,5,11,17,0.880623702498033,0.565999234684064,3.10581594189077,0.0082340937805442,0.932349252277823,-4.38790808070758
"60","GB50055",129,165,101,81,109,88,92,140,119,24,63,100,0.474681253695933,3.3454297485438,2.51246026290821,0.0257570691632764,0.932349252277823,-4.22787572903777
"61","GB50118",53,729,302,730,1140,946,862,4378,2117,1284,904,4171,-1.9600703683568,6.64990187225277,-2.80949901822379,0.014596128528126,0.932349252277823,-4.0123866580778
"62","GB50481",11614,12012,13119,9739,9164,8356,9626,8042,7711,3499,11033,6486,0.576824459695942,9.90336108022045,2.52316679536262,0.0252392757234281,0.932349252277823,-4.27470513046256
"63","GB50598",5731,6757,7034,6709,6401,7140,6718,3696,8002,1773,5571,5071,0.575694945667403,9.24181777567834,2.65338184389034,0.0196943226216607,0.932349252277823,-4.21116065856234
"64","GB50636",591,594,798,795,697,764,638,659,713,225,673,544,0.438344901709548,6.0724156038264,2.52848608167518,0.0249857701522591,0.932349252277823,-4.07298824142029
"65","GB50639",26,26,45,16,22,30,37,57,62,21,37,53,-0.589202364949377,1.87894561303539,-3.22126766880006,0.00658416078128151,0.932349252277823,-4.26661783292461
"66","GB50734",10,15,12,9,8,6,14,23,26,12,13,54,-0.982748084266574,0.667808509167171,-2.98593386095283,0.0103841813575829,0.932349252277823,-4.39728774440428
"67","GB50760",100,92,161,78,79,80,57,90,62,47,76,73,0.643833348052699,3.12286365861471,2.92056983602121,0.0117822427857128,0.932349252277823,-4.15667057232971
"68","GB51029",46,99,145,43,51,69,123,281,386,30,107,245,-1.14780568057432,3.46561000129328,-3.43564969316397,0.00434809613237098,0.932349252277823,-3.98951783701595
"69","GB51322",38,33,42,16,40,27,42,14,11,3,30,16,1.13197830920081,1.26344788045887,2.92228389313797,0.0117433079362286,0.932349252277823,-4.36254753421707
"70","GB51442",232,197,253,170,242,198,193,242,208,64,176,190,0.409585003424454,4.36595988569194,3.20868837499888,0.00674656171211068,0.932349252277823,-3.86019843826546
"71","GB51532",48,61,80,84,52,49,32,28,38,5,37,43,1.20667698183777,2.12926231405717,4.33721729749772,0.000781179045669216,0.932349252277823,-4.0937092075042
"72","GB51561",131,210,136,109,156,150,169,257,259,103,176,259,-0.331237765490421,4.20313540045103,-2.68947466869084,0.0183798551844295,0.932349252277823,-4.06377646243194
"73","GB51843",369,730,542,391,529,751,713,891,1273,430,1114,638,-0.53347251145881,6.15039631628022,-2.57914176812975,0.0226916989296022,0.932349252277823,-4.05609311858766
"74","GB51938",29,44,58,12,46,40,21,27,21,6,31,20,0.941269631125534,1.50840423908451,3.27518806896273,0.00593124334456298,0.932349252277823,-4.29871392871296
"75","GB52023",2136,4565,4228,3828,6817,4016,3970,2389,2850,797,3489,3659,0.729585314485163,8.45442433926635,2.71647058539537,0.017453012987479,0.932349252277823,-4.15060012675913
"76","GB52090",50,36,29,19,33,31,26,28,26,6,27,18,0.723474193582801,1.47662649504555,2.8872109205346,0.01256588017418,0.932349252277823,-4.34994230014605
"77","GB52158",815,1025,874,399,625,940,570,896,900,212,463,823,0.427981860882191,6.16553731902648,2.63478699374564,0.0204068028127297,0.932349252277823,-4.03705533347754
"78","GB52161",831,626,1173,623,1018,810,611,778,912,211,764,872,0.457454426342967,6.29774283311929,2.74410746243108,0.0165515008565434,0.932349252277823,-4.00441632785466
"79","GB52205",237,257,227,110,172,285,207,197,194,86,153,152,0.476026988981219,4.30511767689033,2.54818121377172,0.0240683707579179,0.932349252277823,-4.09775043301613
"80","GB52875",103,188,173,118,135,112,96,116,173,31,102,139,0.490763157387488,3.65264776419148,3.05380000811285,0.00910648765678088,0.932349252277823,-4.03255523405126
"81","GB53021",38,72,76,29,66,71,81,158,133,54,85,117,-0.72714820925169,3.02185674945641,-4.17120081853956,0.00106605268735517,0.932349252277823,-3.93076081387112
"82","GB53258",22,39,39,24,32,23,21,32,20,10,23,28,0.533801814091,1.46309547988518,2.72658122185209,0.0171177707689867,0.932349252277823,-4.37162364113807
"83","GB53371",9889,14697,24781,20887,14550,11769,10978,5538,10623,3941,14372,3085,1.16615728354453,10.1394507451307,2.76323895414478,0.0159542861036103,0.932349252277823,-4.2333733278133
"84","GB53420",75,55,114,55,109,89,138,261,178,60,101,149,-0.699877366302185,3.50312644067649,-3.47336070138634,0.00404252902757738,0.932349252277823,-3.96274369101442
"85","GB53550",1242,2429,1698,1109,1998,1737,1939,3115,3064,1076,1696,3236,-0.359850593542027,7.69563719863953,-2.55717900368526,0.0236601655106194,0.932349252277823,-4.15558007141803
"86","GB53598",43,139,90,29,67,74,65,321,246,36,85,210,-0.892251070869157,3.29654307665489,-2.48863162396322,0.0269464810910206,0.932349252277823,-4.24588113647595
"87","GB53748",6353,8317,10909,5860,6848,8669,10519,15683,19275,6330,10063,10793,-0.529648871022804,9.99531726671335,-3.2202295031683,0.00659741424660001,0.932349252277823,-4.12780646455218
"88","GB53872",224,204,88,175,580,118,147,109,73,3,100,124,1.49050074991979,3.56307331949773,2.53653482379648,0.0246068512158221,0.932349252277823,-4.21320288980762
"89","GB54260",200,296,456,163,190,143,193,215,173,44,201,171,0.613818249709796,4.31704686668986,2.50297072487681,0.0262245537340072,0.932349252277823,-4.11490398507694
"90","GB54374",11,17,24,12,10,19,18,40,32,26,20,40,-0.775381543423823,1.188850674024,-2.71158981692188,0.0176171338431758,0.932349252277823,-4.39406491405796
"91","GB54478",807,856,901,694,808,812,859,742,992,223,673,805,0.38012398546633,6.31274870717098,2.78220865776013,0.0153829812927346,0.932349252277823,-3.99086519330679
"92","GB54926",23,40,73,17,30,41,36,154,106,18,48,88,-0.812807632135396,2.30685197885916,-2.55711550230669,0.0236630228040064,0.932349252277823,-4.33171705587148
"93","GB54957",120,184,163,95,158,159,169,259,257,75,160,251,-0.269940725473216,4.13743225547444,-2.70539409514497,0.0178276436619027,0.932349252277823,-4.06522833582961
"94","GB55220",1612,1834,2121,2028,1461,1833,1443,1414,1914,440,1882,1293,0.577505370765144,7.36914201177127,2.8231257236769,0.014218165947521,0.932349252277823,-4.05255590412787
"95","GB55239",253,346,496,279,340,380,407,654,731,149,575,1068,-0.524731403294755,5.5134933297806,-2.73279818804929,0.01691476622135,0.932349252277823,-3.97456431653432
"96","GB55263",2782,7710,3462,3837,5502,4461,2738,3936,2117,930,5226,3742,0.740680380436588,8.56174042223608,2.57661222849899,0.0228012549190665,0.932349252277823,-4.1953846733656
"97","GB55600",522,779,1039,561,696,1047,884,1478,1239,616,1077,1271,-0.458742113124479,6.59960258035225,-2.83786804236752,0.0138200904408534,0.932349252277823,-3.98933443147053
"98","GB55638",646,1433,1920,968,766,784,876,648,997,247,826,769,0.642252335284457,6.4862701639723,2.70157047113525,0.0179587809195241,0.932349252277823,-4.03374321365948
"99","GB55864",98,104,225,76,146,92,96,105,105,9,62,100,0.823674994268722,3.22578528604484,2.84609697702925,0.0136026792604899,0.932349252277823,-4.16224249140005
"100","GB55941",299,312,287,329,393,408,225,325,338,143,292,279,0.46228478787341,5.00588223808033,2.87913349085979,0.0127632314188925,0.932349252277823,-3.92064629480731
