"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"11","GB42146",920,1348,1721,1501,281,754,1545,1735,1799,1649,1414,1792,-0.753713049147173,7.08762715371906,-2.87491037378675,0.0128446450238572,0.996567419702666,-4.01867233889616
"12","GB42152",1740,1642,2043,2549,609,3010,1835,1337,1179,1095,1578,1330,0.409223614979042,7.39815399177284,2.81058580890672,0.0145410852528736,0.996567419702666,-4.06088086578375
"13","GB42178",1668,1041,1499,2493,558,2240,1380,1332,590,632,1183,701,0.729111378876369,6.95690507175898,3.64212083458788,0.00291050348899556,0.996567419702666,-3.76573944558945
"14","GB42434",40715,66066,61218,50625,10881,53868,23087,26498,18407,11854,30329,20955,1.0392741502062,11.6495068752315,3.84488871399134,0.00197220710523297,0.996567419702666,-4.14704596632902
"15","GB42467",81,239,202,84,60,347,652,287,249,170,836,379,-1.31769687351365,4.62708647601319,-3.19230739237288,0.00694786990712962,0.996567419702666,-3.8665720877092
"16","GB42477",8,15,23,16,3,32,45,46,12,34,15,38,-0.96982243464219,1.09756380023733,-2.75486581341843,0.0161870882734039,0.996567419702666,-4.39370300343047
"17","GB42538",111,121,115,171,58,193,109,79,76,91,102,99,0.489016655633542,3.52691890824177,3.53093420199245,0.00360656290943538,0.996567419702666,-3.93477861392284
"18","GB42634",404,364,691,556,282,586,604,322,215,241,320,388,0.571923356689132,5.40899175160322,3.27308800356502,0.00594068546977597,0.996567419702666,-3.76272594982961
"19","GB42764",319,434,425,570,124,632,287,335,162,198,400,220,0.647334160889274,5.07351348071582,3.66401919308929,0.00279036085291584,0.996567419702666,-3.63608718069062
"20","GB42922",217,267,245,325,111,319,395,355,243,321,306,272,-0.321399025398041,4.88521363694808,-3.33716614920794,0.00524692468921889,0.996567419702666,-3.75508960775758
"21","GB43005",2675,3991,1809,3046,957,5731,9218,3274,3158,5110,6687,7728,-0.960863593353949,8.685450153465,-3.39959981648068,0.00464933562621537,0.996567419702666,-4.00440933432299
"22","GB43221",12,18,22,17,8,29,42,53,19,21,20,30,-0.711767057052819,1.27295413281015,-2.86072444219841,0.0132011760865682,0.996567419702666,-4.36904044261921
"23","GB43248",14887,25393,37045,34823,6804,26673,8602,15025,12307,8074,19967,14735,0.812492786416707,10.7932245021204,2.78636837191429,0.0152352704457694,0.996567419702666,-4.26996487699401
"24","GB43281",85,147,109,117,56,134,184,154,145,167,149,170,-0.55768413886664,3.82124292098839,-3.62033557673855,0.0030352389779553,0.996567419702666,-3.8464966491848
"25","GB43510",630,819,843,646,294,1335,1212,917,728,1082,1286,1345,-0.539464892218344,6.55820897224029,-2.98552180519492,0.0103720217500632,0.996567419702666,-3.93674181639337
"26","GB43606",9,44,20,15,24,29,74,55,37,51,25,57,-1.15063891118435,1.80497207887053,-3.0802249610341,0.00863396707324701,0.996567419702666,-4.29680192893567
"27","GB43657",3,9,5,8,8,17,45,18,8,23,12,19,-1.1888039880569,0.39896372142699,-2.96223470655662,0.0108500487997759,0.996567419702666,-4.41047250999434
"28","GB43685",98,125,138,179,56,145,142,131,66,78,79,83,0.405799595431199,3.5100452671038,3.15892269516031,0.00741245277199835,0.996567419702666,-4.03059345492629
"29","GB43823",1256,4131,3113,2682,1318,4003,4239,4938,6296,5053,7804,3494,-0.974762690128317,8.60475322557091,-3.25401816355373,0.00616440666926707,0.996567419702666,-4.03219484108446
"30","GB44058",964,380,569,601,224,735,529,302,216,109,318,324,1.0529637090384,5.3636760586098,3.46442872772332,0.00410121436741576,0.996567419702666,-3.7070827435376
"31","GB44101",1528,1231,1417,1523,567,1576,1086,1109,845,943,1043,887,0.43089091268052,6.91375022039489,3.14649674626591,0.00759318740375861,0.996567419702666,-3.9119802610751
"32","GB44120",71,703,218,662,125,953,1154,502,550,1171,2068,2270,-1.72547473871288,5.99318302851596,-3.12316947643921,0.00794443976914103,0.996567419702666,-3.87666948944052
"33","GB44476",65,99,139,154,28,117,88,72,61,73,52,62,0.542912925651893,3.07707116760778,3.01548139749925,0.00978760526631075,0.996567419702666,-4.14148096362671
"34","GB44649",42,50,60,59,36,64,147,80,51,64,63,72,-0.530587984112139,2.76368571763999,-2.91258654117392,0.0119431762926948,0.996567419702666,-4.21004856039001
"35","GB44690",278,294,403,529,193,441,412,321,211,272,282,287,0.293276933419865,5.10268241423002,2.75600990802614,0.0161515229953036,0.996567419702666,-3.96141595831663
"36","GB44756",131,155,148,225,56,174,183,101,81,77,126,112,0.43099675168734,3.74207816530801,3.11054181104647,0.00814129314587306,0.996567419702666,-4.00013018485791
"37","GB44871",1663,419,1882,294,791,1777,1436,264,129,173,342,415,1.61284753538974,5.89224879000276,2.79207823020601,0.0150687259927654,0.996567419702666,-3.9748481852646
"38","GB45159",197,140,365,279,143,388,350,100,88,135,163,116,0.761325095517956,4.30989488584086,2.79611724423638,0.0149519963764829,0.996567419702666,-4.01901185859017
"39","GB45398",20,21,40,24,19,33,49,37,37,58,37,49,-0.72649156021073,1.88212382025145,-2.958969157161,0.0109188034507219,0.996567419702666,-4.30442987551862
"40","GB45526",824,798,693,1111,351,1088,706,609,553,483,723,614,0.410706693313868,6.21817642564368,2.98916507145965,0.0102991458053568,0.996567419702666,-3.90326296713237
"41","GB45760",954,789,972,852,454,937,980,595,409,520,747,624,0.482612185273455,6.27122462594594,3.14296674384416,0.00764532861290823,0.996567419702666,-3.8525910671649
"42","GB46001",3,10,7,2,8,18,26,22,10,14,17,31,-1.41737797437502,0.331843828966898,-2.99353431665469,0.0102124170858873,0.996567419702666,-4.40998214791979
"43","GB46036",238,264,326,409,102,306,278,215,140,190,257,218,0.36013411333585,4.66283371053041,3.33509231488159,0.00526804913283462,0.996567419702666,-3.77723377273792
"44","GB46394",6,6,8,5,5,48,31,129,22,14,43,15,-1.70090936403957,0.86902202183506,-2.78014538083511,0.0154188379316111,0.996567419702666,-4.40599352685836
"45","GB46449",160,183,192,201,84,206,112,104,96,174,154,115,0.519698405285377,3.96202252200172,2.81403970482577,0.0144446449755885,0.996567419702666,-4.05377109600702
"46","GB46640",216,284,226,301,85,335,135,199,51,93,221,152,0.881165735486134,4.20480100348877,3.84412246326431,0.00197509913716848,0.996567419702666,-3.715226472464
"47","GB47014",190,226,334,483,129,334,299,224,164,160,240,183,0.416129244088144,4.66149081809448,2.96089232728816,0.0108782599641204,0.996567419702666,-3.91144646840282
"48","GB47042",595,173,505,580,94,711,258,208,107,157,197,219,1.05349420367614,4.80880217837015,3.43273166244375,0.00436055252646256,0.996567419702666,-3.75060550783698
"49","GB47090",12,31,31,15,4,9,37,97,13,72,28,40,-1.4197011588981,1.38285285597231,-3.00552815325375,0.0099780455096511,0.996567419702666,-4.34567370993272
"50","GB47401",12,22,42,90,8,28,22,18,4,18,10,11,1.1287930636058,0.9701622473961,2.80035805346619,0.0148303896895078,0.996567419702666,-4.39786962518838
"51","GB47426",78,92,110,141,50,128,176,120,99,113,117,143,-0.322316881119601,3.58195779419171,-2.81319022893507,0.0144683057739219,0.996567419702666,-4.11079593893695
"52","GB47455",871,689,1009,1246,252,1360,801,759,377,386,701,486,0.596033197383175,6.1900598470578,3.29060651071632,0.00574234658663647,0.996567419702666,-3.79498792484281
"53","GB47493",98,100,100,95,24,88,94,282,145,250,126,164,-0.958970205783146,3.62223434885433,-2.82229418500333,0.0142166998149877,0.996567419702666,-4.11272889957038
"54","GB47580",583,449,334,447,79,453,358,186,145,141,352,176,0.795605532929951,4.85780803760246,2.81875896003474,0.0143138881156581,0.996567419702666,-3.95629199511499
"55","GB47624",33,16,34,49,10,58,35,24,4,12,7,8,1.32771228012209,1.03031015973993,3.43270845476376,0.00436074834524135,0.996567419702666,-4.32797571417162
"56","GB47841",89,136,120,169,52,149,137,91,60,78,88,99,0.402714479741087,3.45413637575423,3.48088870925612,0.00397274189322055,0.996567419702666,-3.96185258974151
"57","GB48097",85,229,100,160,257,266,538,378,275,202,286,310,-0.949228302782091,4.65247229961903,-2.8212976636522,0.0142440297689095,0.996567419702666,-3.97335986941377
"58","GB48391",80520,22903,14306,30994,9729,38179,12962,6398,12443,2297,19285,12762,1.59498324805143,10.7168817983101,2.91658270729654,0.0118513036160344,0.996567419702666,-4.24280457556536
"59","GB48442",12,12,16,5,4,16,43,62,12,30,15,14,-1.26694754229929,0.790119970654666,-2.97296131564487,0.0106272067838345,0.996567419702666,-4.3885204913132
"60","GB48573",1033,434,810,1650,177,1159,642,505,408,234,410,401,0.837723432062221,5.88718232084213,2.83436015742368,0.013889848395009,0.996567419702666,-3.94456456963578
"61","GB48600",401,570,653,767,214,726,658,537,303,394,423,416,0.302941044428406,5.70017732140323,3.11152933225172,0.0081257249522242,0.996567419702666,-3.82658529840967
"62","GB48698",13,106,71,81,70,140,248,182,124,148,112,150,-1.17857420924585,3.47023622486174,-3.12193708684221,0.00796344076526912,0.996567419702666,-4.06135869041611
"63","GB49099",8,24,22,12,4,28,45,34,28,25,16,31,-0.924813115584283,1.13867410659964,-2.95978097853026,0.0109016707578876,0.996567419702666,-4.3670189788551
"64","GB49134",8,16,22,19,5,11,32,14,16,30,22,30,-0.792668787360963,0.904188362134342,-2.81434154923922,0.014436246734958,0.996567419702666,-4.39800657068278
"65","GB49390",262,256,473,632,170,434,376,272,197,289,233,246,0.446767398533929,5.02921036972282,2.95950764171708,0.0109074362901836,0.996567419702666,-3.88676019393819
"66","GB49392",2488,1674,4661,3893,2567,3631,3507,1429,797,1605,2164,1345,1.01722415937759,7.91300022744905,3.45957023195074,0.00413993162324705,0.996567419702666,-3.9202945338411
"67","GB49476",258,284,404,332,121,401,444,437,237,349,411,430,-0.332271766216161,5.150199452056,-2.78357591914475,0.0153173763896941,0.996567419702666,-3.95069029918596
"68","GB49511",284,458,284,381,130,371,657,708,329,615,273,533,-0.625461288638155,5.3816714467088,-2.95290639207178,0.0110475973724697,0.996567419702666,-3.88767251781956
"69","GB49545",101,137,67,106,100,172,220,196,170,122,209,225,-0.75520647296685,3.96856777122192,-2.95292480853951,0.0110472038766093,0.996567419702666,-4.01155180838308
"70","GB49912",32,17,27,105,6,109,16,20,6,4,11,15,1.76550541601525,1.04662411800821,3.41472668790236,0.00451516940495883,0.996567419702666,-4.330812569077
"71","GB50015",755,145,276,311,106,399,220,126,134,93,166,153,1.01513554871761,4.43539090631419,2.80294569295469,0.0147566656326235,0.996567419702666,-4.00827266262091
"72","GB50028",117,175,175,136,57,240,266,167,256,271,259,211,-0.656185169346419,4.29942770432909,-3.02711387948069,0.00956960173227546,0.996567419702666,-3.93687359748287
"73","GB50119",764,974,547,427,175,836,1459,1924,873,1479,913,741,-0.994143632922199,6.43997230865637,-3.32829159898712,0.00533792410598643,0.996567419702666,-3.81736683412406
"74","GB50218",880,127,255,350,130,371,177,62,125,16,135,96,1.85592924791911,4.05001618248994,3.26479918263086,0.00603690934194687,0.996567419702666,-3.96013707805408
"75","GB51218",211,425,710,303,86,381,127,189,130,70,182,59,1.48729569057065,4.33337160266639,4.24285866413007,0.000927650761764414,0.996567419702666,-3.6215667226126
"76","GB51349",19,28,22,25,12,30,17,14,6,9,18,14,0.860831679451353,0.878359466602222,3.96823680972647,0.00155873388322129,0.996567419702666,-4.29027804417194
"77","GB51566",771,528,559,630,166,733,501,401,284,216,504,335,0.612424727569174,5.54520781238493,2.89628136288962,0.0123253778967958,0.996567419702666,-3.90661826147441
"78","GB51723",366,325,340,405,163,443,350,229,197,251,312,263,0.400267951574413,4.99919908924635,3.2215487794713,0.00656492410672778,0.996567419702666,-3.78975669634858
"79","GB51729",348,798,1143,475,193,715,2457,591,1589,1276,1372,1588,-1.29241501986273,6.53144767710742,-3.81759866779417,0.00207792045867435,0.996567419702666,-3.68201797312946
"80","GB51840",178,188,135,195,39,172,81,51,81,83,152,52,0.950822596301168,3.49002199918205,3.35336092971542,0.00508486432056271,0.996567419702666,-3.99355573388965
"81","GB52543",84,138,93,106,36,104,182,249,105,214,114,122,-0.748332079680706,3.67415971516365,-3.37694758551041,0.00485779623805686,0.996567419702666,-3.94701369034744
"82","GB52895",358,113,203,880,106,574,224,90,105,58,92,89,1.5542434352825,4.18845642841707,3.62124729535155,0.00302991157605697,0.996567419702666,-3.81893774060841
"83","GB53054",73,66,117,151,34,227,106,110,47,39,32,42,0.876181191506131,2.98508199863986,2.85253781898961,0.0134113446411051,0.996567419702666,-4.19473936958655
"84","GB53141",4106,2248,2545,2995,694,3222,1024,799,1574,430,1722,1120,1.25516877988078,7.38908797552827,3.30606617293785,0.00557284367081669,0.996567419702666,-3.91078988060358
"85","GB53444",22,30,37,41,11,57,20,32,16,10,18,21,0.786938743079068,1.37732781991656,3.23390773030686,0.00640948990579405,0.996567419702666,-4.31530428805943
"86","GB53579",849,1835,1141,1127,244,1376,1852,1776,2099,2001,3316,1205,-1.00686848653064,7.20768793868609,-3.30458747959069,0.00558883675013885,0.996567419702666,-3.89666691781968
"87","GB53672",751,1022,547,1229,298,891,1039,1816,890,1215,978,1131,-0.588969794870136,6.63222684026375,-2.89551216600824,0.0123437033408171,0.996567419702666,-3.97438562277686
"88","GB53911",129219,85771,86387,47751,27255,74397,17634,25322,26410,37838,67453,23971,1.2550382556196,12.2606711057694,3.11679863662552,0.00804315489029733,0.996567419702666,-4.28046240589328
"89","GB54188",377,412,491,575,174,520,492,342,319,250,347,307,0.344063421437954,5.32223458480383,2.90079220553894,0.0122184499836932,0.996567419702666,-3.90077717318283
"90","GB54843",672,785,880,912,362,938,775,624,436,475,643,583,0.421708624739248,6.14582642268055,4.40405612890167,0.000686481859531976,0.996567419702666,-3.44812935485984
"91","GB54886",3255,2963,3192,4386,1222,4017,3122,2854,1901,2233,2438,2326,0.358654283042245,8.1991753977432,3.13562813606995,0.0077548723135543,0.996567419702666,-4.02843237698814
"92","GB54904",34,98,34,74,45,44,122,112,82,125,70,72,-0.861838340154665,2.92746887180142,-2.91716579334403,0.0118379568209046,0.996567419702666,-4.18908952281573
"93","GB55029",7164,590,3407,6446,1511,6700,342,916,1629,965,743,828,1.9801515380175,7.45258234402205,3.34358779796636,0.00518205120641295,0.996567419702666,-3.90969914852508
"94","GB55204",27,2781,1462,2052,1405,3099,2017,10525,15654,54032,14078,9000,-3.48874405998538,8.53232875129246,-2.8670935454478,0.0130399132685803,0.996567419702666,-4.14062340063264
"95","GB55213",412,849,1299,827,329,652,639,2520,8501,4235,2885,1028,-1.80899334552319,7.08934784683631,-3.1359908748094,0.0077494210969574,0.996567419702666,-3.94303462460241
"96","GB55242",1322,1306,1772,2005,353,1712,1127,831,838,382,1096,582,0.772689647413816,6.73197245597868,2.94342004761285,0.0112521414097172,0.996567419702666,-3.96277465125526
"97","GB55408",1095,1610,1945,2546,533,2381,1344,990,838,765,1426,1121,0.570357405826559,7.09952047950613,3.49126424104447,0.00389385588218352,0.996567419702666,-3.82593392125763
"98","GB55452",5575,8705,10172,8463,1941,4653,8874,9804,11337,11011,9464,11381,-0.762006560707345,9.71934108264917,-2.8661024385718,0.013064879571462,0.996567419702666,-4.1986345816934
"99","GB55494",96,145,199,301,65,235,167,170,67,91,111,113,0.529890310101662,3.8556908827093,2.98661845218791,0.0103500320236787,0.996567419702666,-4.01759598740658
"100","GB55544",209,138,248,277,77,287,309,112,74,113,109,126,0.646020422556961,4.07605794852344,3.03751628949123,0.00937873745833099,0.996567419702666,-3.96870773519881
