"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"64","GB50175",726,947,1249,1019,1342,978,1260,1587,507,839,977,989,-0.249307034833974,6.76627343100821,-2.55545075578352,0.023772353481437,0.999746711655982,-4.11403347742718
"65","GB50257",430,410,590,389,616,347,248,310,202,197,271,299,0.563751973892291,5.20546247300056,3.35677240685805,0.00507936645622897,0.999746711655982,-3.76344258104532
"66","GB50373",239,208,381,253,357,184,163,248,78,118,152,268,0.399914620475397,4.47279861768149,2.41548708231084,0.0309748478750996,0.999746711655982,-4.14458856285426
"67","GB50529",39,18,37,32,27,36,19,9,5,7,27,16,1.00491662381436,1.09509120544308,2.94873853532126,0.0111816780341595,0.999746711655982,-4.37566130609781
"68","GB50537",484,594,422,487,555,600,242,529,107,215,221,438,0.686411853158771,5.32111331407952,3.26007169816709,0.00612392081761165,0.999746711655982,-3.80093694326375
"69","GB50662",17,15,19,55,14,19,49,160,11,138,46,30,-1.68978093112617,1.83747923338835,-3.22911843943646,0.00650188142681586,0.999746711655982,-4.28013971295507
"70","GB51034",13,23,27,14,17,16,35,50,7,23,19,18,-0.642554930317945,1.13057263574815,-2.50465178990853,0.0261769623715862,0.999746711655982,-4.42372175420038
"71","GB51057",14,16,42,49,61,16,13,25,5,7,10,23,0.883647697438942,1.02905470203211,2.43529779017716,0.0298409503243944,0.999746711655982,-4.4381248672209
"72","GB51248",4,6,15,10,10,10,12,19,17,9,13,15,-0.913330456757971,0.308095820502465,-2.91044202865303,0.012039289756626,0.999746711655982,-4.42446359644566
"73","GB51261",96,74,137,72,146,67,172,162,70,83,114,124,-0.59001349437005,3.51197404403305,-3.31625722079482,0.0054932593165906,0.999746711655982,-4.0043405700254
"74","GB51305",673,301,265,199,173,214,22,161,33,88,214,161,1.33827101749144,4.05243609869764,2.42772356351034,0.0302696967679733,0.999746711655982,-4.2031645347225
"75","GB51382",15,20,14,14,13,18,11,1,4,6,11,3,1.26781779627604,-0.00150491469367792,2.47942954993628,0.0274563773573159,0.999746711655982,-4.46687325517587
"76","GB51467",2448,2293,2414,4679,2488,1548,1232,1464,784,734,1027,1097,0.942846904606395,7.45276715485616,3.9765695844774,0.00154686612230299,0.999746711655982,-3.76933854649811
"77","GB51790",158,128,163,171,183,182,92,143,21,82,139,121,0.533690403037198,3.69487142044473,2.53750266797727,0.0245964999002183,0.999746711655982,-4.19041569836165
"78","GB51814",2646,2493,3974,8361,2131,4272,739,8756,227,835,775,2153,1.41933489781406,7.77272886263645,2.50842693883118,0.0259904760855682,0.999746711655982,-4.19409178470036
"79","GB51843",369,713,891,542,638,529,730,1273,430,391,1114,751,-0.594299516321299,6.15039631628022,-3.0644881757322,0.0089406543038234,0.999746711655982,-3.88792200068425
"80","GB52097",20,17,51,31,60,30,26,20,9,20,16,9,0.742214839520011,1.30529778777298,2.3966299423301,0.0320923928687494,0.999746711655982,-4.42947113159717
"81","GB52248",36,42,63,45,57,37,82,76,34,27,60,47,-0.448279825666942,2.4043667027019,-2.3819642537705,0.0329880710621941,0.999746711655982,-4.35835477508159
"82","GB52269",44,39,21,11,12,24,1,15,3,13,10,3,1.55631563978576,0.330755358342097,2.5088482059735,0.0259697457552326,0.999746711655982,-4.45487847305435
"83","GB52636",407,516,647,498,658,535,630,919,304,536,447,511,-0.301597269698423,5.86320487178412,-2.40452880805678,0.0316196619443233,0.999746711655982,-4.11858543821608
"84","GB52655",458,559,694,573,674,495,709,651,295,442,619,713,-0.270655916084718,5.93094256502029,-2.5282503417219,0.0250320651971715,0.999746711655982,-4.07339243074355
"85","GB52768",936,964,1242,1020,1253,1006,1066,1076,298,510,796,699,0.333788675420194,6.53680755625145,2.89690825206947,0.0123576486184991,0.999746711655982,-3.98235558841295
"86","GB52836",17255,17950,4981,12961,7835,4709,5177,7274,955,2215,3086,4013,1.33362519968475,9.22588904058916,3.28819239139978,0.00579967852890497,0.999746711655982,-4.09569312674014
"87","GB53446",16,13,20,23,22,20,20,14,3,7,13,8,0.617949454904354,0.584420019644845,2.49341885392703,0.0267395073214073,0.999746711655982,-4.45055912098096
"88","GB53465",20,16,16,15,21,14,7,7,5,5,11,14,0.77807374713363,0.373254456614576,2.7131188922443,0.0175952749378036,0.999746711655982,-4.43694912155265
"89","GB53471",62,55,88,87,73,60,59,55,19,30,54,53,0.397282944731608,2.57438839070391,2.51391173923365,0.025721815861254,0.999746711655982,-4.31965760040252
"90","GB53496",5,1,15,10,14,8,11,18,10,12,11,21,-1.1661584739037,0.144620927503976,-2.60853916614905,0.0214880440523532,0.999746711655982,-4.4564338197349
"91","GB53570",9,15,30,18,18,15,9,12,6,5,11,12,0.583402169720007,0.450426765417809,2.41952993701349,0.0307401484882962,0.999746711655982,-4.46307073906093
"92","GB53641",63,114,432,60,342,127,788,1348,495,254,1049,88,-2.00635486076261,4.8387639409321,-3.07613390130533,0.00874154024036141,0.999746711655982,-3.92898507238705
"93","GB54243",46,71,94,108,102,87,107,150,46,82,89,84,-0.412343725574233,3.2171322981072,-2.68836932985784,0.0184492352176598,0.999746711655982,-4.2068892234097
"94","GB54276",16,18,29,27,22,20,19,20,5,3,15,11,0.700279511884556,0.736236514632328,2.49202237272841,0.0268102513741731,0.999746711655982,-4.44444414747318
"95","GB54804",1824,765,689,725,578,999,636,519,198,341,584,347,0.7822718017874,6.01523035342045,2.42959760618131,0.0301630684865055,0.999746711655982,-4.12454169510077
"96","GB55015",792,651,879,980,841,647,668,786,211,296,618,613,0.396913550950212,6.07545665776036,2.59170285716973,0.0221884133495219,0.999746711655982,-4.06137029685978
"97","GB55500",81,70,70,60,71,49,58,64,20,20,36,33,0.555165558063975,2.40571796524075,2.5876094922348,0.022362008655304,0.999746711655982,-4.32226110244044
"98","GB55574",1856,2223,3497,3219,3032,2135,1820,2458,449,802,2007,2270,0.60048978367958,7.69855371844266,2.83671810422147,0.0138770518359687,0.999746711655982,-4.09165958332004
"99","GB55575",820,866,797,795,1247,591,815,900,215,351,504,545,0.426132462239246,6.13773423854821,2.54315003435855,0.0243342498415669,0.999746711655982,-4.08298749398307
"100","GB55751",492,656,974,885,1006,802,528,1021,135,350,340,663,0.550171286903577,5.97401560759894,2.72945447902509,0.0170529125743157,0.999746711655982,-4.0074270897747
