"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"17","GB44503",263,357,502,258,210,369,562,1437,407,387,813,422,-1.08296818622722,5.56018499633246,-4.68086965100057,0.000426552182394477,0.731888564899824,-1.11884967042758
"18","GB44514",290,401,569,340,403,408,637,597,219,471,736,624,-0.553514489883201,5.61806512330677,-4.47635099648783,0.000619400361556925,0.731888564899824,-1.2864104040628
"19","GB44641",151,156,239,104,135,157,336,380,87,206,389,212,-0.84528439080305,4.38750813621361,-4.92781535628166,0.000273772123983966,0.731888564899824,-1.0869803513597
"20","GB44682",1992,1940,2962,2903,2136,2040,1847,2112,772,993,1820,1948,0.455892237169675,7.65489222282256,3.67353144324545,0.00279567746508185,0.731888564899824,-2.36217747974526
"21","GB45102",188,237,250,274,198,242,169,206,73,109,148,209,0.527093087770548,4.31243148937879,3.79846632013593,0.0022030276186442,0.731888564899824,-2.08314826943965
"22","GB45354",849,1174,1475,1126,827,1197,1499,2335,512,1123,1796,1264,-0.404939223571346,7.01514407160302,-3.3206696870531,0.00550410780757323,0.731888564899824,-2.59769360686406
"23","GB45458",147,115,249,165,112,137,247,463,68,118,401,206,-0.686371872628089,4.2600663431645,-3.28030591991177,0.00594919155738838,0.731888564899824,-2.61353254054356
"24","GB45808",137,132,184,114,78,78,58,106,44,42,85,61,0.739407918114625,3.21997568109073,3.47068765554573,0.00412412843553758,0.731888564899824,-2.74552616199705
"25","GB45954",284,62,192,661,134,343,591,1804,176,521,855,884,-1.73126498478947,5.35809179462994,-3.62459951795755,0.00306994222932509,0.731888564899824,-2.18214455125346
"26","GB46113",206,252,404,380,269,321,234,242,121,139,280,204,0.468778952498196,4.71973492748293,3.7558681311159,0.00238916453697338,0.731888564899824,-2.04279743875076
"27","GB46188",184,220,301,230,228,236,136,228,117,71,200,164,0.557407164246139,4.31443145733362,3.33670263837937,0.00533674707989699,0.731888564899824,-2.54285230773809
"28","GB46274",1025,1115,1573,1338,1069,1248,1046,1162,479,556,1077,960,0.369038704696848,6.78180371400368,3.41471127746346,0.00459271820750284,0.731888564899824,-2.47620288890722
"29","GB46289",14,57,27,57,33,98,139,392,56,73,64,203,-1.75884398059375,2.92826494326263,-3.42571408494633,0.00449654671196167,0.731888564899824,-2.91627408573763
"30","GB46438",32,33,37,42,25,39,40,103,30,49,74,57,-0.818280841667687,2.25342050048738,-3.95080666458064,0.00165021275528953,0.731888564899824,-2.79359710723938
"31","GB46516",383,193,459,166,142,160,647,748,117,302,562,351,-0.969672234015674,5.01340805557212,-3.35222680196837,0.00517957756429334,0.731888564899824,-2.44663545891446
"32","GB46543",276,234,313,346,207,263,168,224,86,95,211,256,0.586914519296421,4.50657381433587,3.63375638533775,0.00301661425246422,0.731888564899824,-2.20667498215895
"33","GB46720",91,65,159,114,99,80,56,77,40,47,73,59,0.65105128424665,3.03782196862817,3.54437339770103,0.00358007867066789,0.731888564899824,-2.7515362104408
"34","GB47014",190,226,299,224,160,183,334,483,129,164,334,240,-0.449785473654492,4.66149081809448,-3.43725031707248,0.00439789446319054,0.731888564899824,-2.37673805617439
"35","GB47037",155,134,185,220,177,173,108,150,58,76,177,127,0.497288063660822,3.90430386172618,3.43474912840868,0.00441909622550215,0.731888564899824,-2.54398303226978
"36","GB47064",31,34,37,30,48,35,21,26,10,16,25,20,0.730133375125299,1.52466485534733,3.77574499226774,0.0023003930701554,0.731888564899824,-3.16202961340321
"37","GB47250",321,322,420,343,333,344,320,352,114,169,323,279,0.348977562169972,4.98218975806014,3.70629649458411,0.00262608041156077,0.731888564899824,-2.06239449119732
"38","GB47348",58,71,106,106,76,81,50,68,21,23,49,89,0.705042681267178,2.71967705494336,3.43902941844574,0.0043828761394047,0.731888564899824,-2.94670750132634
"39","GB47406",45,39,20,25,35,19,68,59,38,54,85,55,-1.1515477196377,2.18307291353798,-3.91158005391279,0.00177734550763245,0.731888564899824,-2.85280942862634
"40","GB47715",22,12,22,26,24,17,10,14,5,7,10,12,0.905793779768679,0.619362811575853,3.69110765955301,0.00270335863006207,0.731888564899824,-3.45989605693471
"41","GB47799",1187,759,1475,1356,747,1068,1989,2366,857,840,2161,1438,-0.649118365971177,7.09972142796481,-3.54516765720265,0.00357462838771353,0.731888564899824,-2.38913221033718
"42","GB47808",321,361,602,539,413,407,383,442,131,172,418,329,0.422674730831381,5.25787611085923,3.62848532170574,0.00304719600843236,0.731888564899824,-2.13317810907311
"43","GB47932",153,91,94,115,123,79,31,112,17,29,68,53,1.05295702215513,2.89796719855775,3.62203312314257,0.00308505954741664,0.731888564899824,-2.76346938940481
"44","GB48448",154,181,252,200,206,199,352,314,102,206,328,227,-0.437409024225098,4.56087995785682,-3.84356962015246,0.00202202131489937,0.731888564899824,-1.97730015562237
"45","GB48476",41,39,38,67,26,23,28,30,3,4,16,19,1.28030230287801,1.25464325275883,3.47920019030767,0.00405722570314502,0.731888564899824,-3.39582368956152
"46","GB48580",101,101,125,104,116,99,71,68,32,35,80,102,0.678483528482179,3.13590703430327,3.84143626188891,0.00203023057467724,0.731888564899824,-2.490334049889
"47","GB48948",273,278,391,553,288,311,254,294,96,97,221,302,0.654011578649293,4.79193545363855,3.39073841713743,0.00480950504163019,0.731888564899824,-2.42194055782971
"48","GB48996",216,253,261,243,234,250,180,212,75,127,188,216,0.465991992054708,4.41677342616739,3.8906461948918,0.00184925080124311,0.731888564899824,-1.96673185366176
"49","GB49328",77,136,271,132,176,108,241,222,84,154,322,298,-0.691901364806834,4.19577697714695,-3.35261575249003,0.0051757001664538,0.731888564899824,-2.55629844382625
"50","GB49450",276,260,434,348,363,301,236,245,111,180,263,284,0.478780581415895,4.84019887463069,3.61570136834437,0.00312268082912008,0.731888564899824,-2.17283311178074
"51","GB49511",284,458,657,708,615,533,284,381,130,329,371,273,0.737337940827988,5.3816714467088,4.0202002057175,0.00144764766305081,0.731888564899824,-1.74117604739005
"52","GB49556",122,193,209,162,151,161,120,115,55,73,166,138,0.499995448443753,3.84153544108576,3.64805412453703,0.00293522186957192,0.731888564899824,-2.36495254556436
"53","GB49559",121,124,185,121,134,132,120,119,56,58,114,93,0.451476182577225,3.58639125818739,3.47413179573241,0.00409692652244779,0.731888564899824,-2.60598819035046
"54","GB49626",194,233,718,274,408,328,849,1559,321,329,1384,801,-1.31111190127074,5.74052441668245,-5.02252223697611,0.000231443395949397,0.731888564899824,-0.854973586383621
"55","GB49757",134,131,139,171,128,122,61,113,47,82,88,115,0.632315019086973,3.52529242674171,3.26345476109469,0.00614554277563327,0.731888564899824,-2.81723983010192
"56","GB50202",1160,1000,1754,1410,1053,1004,957,1101,365,437,992,1024,0.527149780433783,6.69417237551355,3.7831123154309,0.00226835081297079,0.731888564899824,-2.10160523649543
"57","GB50526",323,520,903,1158,791,722,1483,2259,338,1329,2195,1086,-1.00096362984787,6.65052049213212,-3.68138278558548,0.00275404845738094,0.731888564899824,-2.18748551998371
"58","GB51247",1315,1358,2163,1004,1276,1329,2663,2092,1023,1098,3100,2307,-0.631981912761029,7.45637261992336,-3.58908240233473,0.00328600669735302,0.731888564899824,-2.40537414203075
"59","GB51281",268,448,654,490,311,798,606,1204,324,528,895,761,-0.694090130486938,5.91834071657213,-3.4151408305945,0.00458892498918156,0.731888564899824,-2.37625260550461
"60","GB52432",494,579,923,743,630,639,1084,1293,302,515,1184,791,-0.383414442795569,6.27732434995183,-3.3046064336274,0.00567707915038695,0.731888564899824,-2.52381815467136
"61","GB52761",49,84,101,127,75,65,37,89,19,46,46,50,0.719454781957821,2.69803356158381,3.28050983431607,0.00594685450895977,0.731888564899824,-3.0681445629765
"62","GB53138",721,798,957,571,580,648,1042,1212,344,732,1231,934,-0.432520368739919,6.39573657939546,-3.34581409658253,0.00524392823073215,0.731888564899824,-2.49291708637438
"63","GB53163",218,163,211,171,142,148,62,133,35,40,93,183,0.978612237141028,3.65858699931344,3.87434377615043,0.00190730388323316,0.731888564899824,-2.26171952139896
"64","GB53234",22,28,52,47,23,34,21,16,14,7,23,20,0.913825957423784,1.3416427218489,3.51913125981079,0.00375774859448823,0.731888564899824,-3.34609789308315
"65","GB53268",44,61,118,69,52,50,150,225,47,66,111,68,-0.795654116844985,3.08776219843504,-3.33692284788388,0.00533448441442095,0.731888564899824,-2.89593635404653
"66","GB53317",124,162,183,170,129,163,136,164,45,84,137,112,0.375623342511715,3.79733707682901,3.69560507870965,0.00268023834275305,0.731888564899824,-2.33424425516932
"67","GB53333",3054,3966,4358,3192,3021,4004,5367,8529,1638,4031,6219,4374,-0.484629553965357,8.77250199819875,-3.25255057117971,0.00627605245285592,0.731888564899824,-2.89509632507408
"68","GB53360",731,1082,1265,1005,841,944,1238,1798,500,957,1428,1131,-0.353649454451734,6.81133187410562,-3.60765722094143,0.00317114929971601,0.731888564899824,-2.28297934628578
"69","GB53428",56,49,106,79,51,104,271,311,45,57,329,87,-1.20258524300476,3.42563323435234,-3.3652488874969,0.0050513386754236,0.731888564899824,-2.77452267326863
"70","GB53461",79,75,106,98,79,70,69,57,19,43,80,64,0.539087562606817,2.83962401750322,3.55378697628505,0.00351601973542654,0.731888564899824,-2.81784115253743
"71","GB53517",203,219,379,480,259,208,197,207,45,64,259,165,0.834231173484097,4.37990544233553,3.73212555229572,0.00249979197270308,0.731888564899824,-2.15281195054212
"72","GB53565",324,671,356,156,189,707,1290,1671,200,1329,1541,1347,-1.71520863240483,6.02206473571763,-3.9378552901281,0.00169112460377403,0.731888564899824,-1.88030026263904
"73","GB53751",40,77,116,81,99,83,43,38,37,31,77,35,0.831398829502614,2.65591679929395,3.26295242920017,0.00615149479382108,0.731888564899824,-3.09509974952484
"74","GB53803",34,27,40,42,19,23,51,94,18,28,75,38,-0.763784247739094,1.99628979893585,-3.41068974148871,0.00462838465531256,0.731888564899824,-3.20054902264098
"75","GB54731",1054,1085,1613,1268,984,944,1676,1841,571,1057,1882,1296,-0.342476402654756,7.04832549681039,-3.32379612094923,0.00547106307594944,0.731888564899824,-2.59933626034347
"76","GB54741",459,530,495,514,413,424,377,405,143,223,340,390,0.513985186692193,5.34749709813321,4.09593428115279,0.00125547334906225,0.731888564899824,-1.65654173357833
"77","GB55184",464,384,561,565,382,350,355,435,128,220,463,341,0.401598864206827,5.31151930986317,3.28379120779553,0.00590937345941689,0.731888564899824,-2.50420331631051
"78","GB55648",410,461,425,481,356,419,264,334,103,184,323,312,0.677162302156689,5.11045718165342,5.61096010504584,8.37644468508837e-05,0.731888564899824,-0.384350559992129
"79","GB55678",2,6,14,4,7,22,21,27,5,10,30,23,-1.39407141255933,0.306150083047252,-3.48327979414646,0.00402555281289352,0.731888564899824,-3.61874115189604
"80","GB55757",102,103,144,203,91,89,66,122,25,40,121,57,0.695505281746384,3.22257295078143,3.24969563354916,0.00631067947562977,0.731888564899824,-2.92672987752048
"81","GB55781",1250,932,1475,1823,1131,913,853,1399,284,532,1102,803,0.571867167016308,6.69380669643947,3.43236795972246,0.00443937650439701,0.731888564899824,-2.44875893839603
"82","GB55787",206,241,314,348,234,238,211,275,80,116,195,224,0.441113125039142,4.52052529868162,3.6067038553303,0.00317694401760818,0.731888564899824,-2.2261629212498
"83","GB55803",30,31,49,65,39,32,34,21,5,9,13,34,1.11133276409172,1.47354912854461,3.63395633043519,0.00301546036426985,0.731888564899824,-3.25625735637304
"84","GB55848",479,492,590,552,414,438,412,512,169,255,367,394,0.403941992900183,5.46284977670522,3.67544836793431,0.00278545494998005,0.731888564899824,-2.08258984199603
"85","GB41645",1235,1124,1208,1597,1215,1046,944,1059,398,657,1086,1010,0.42894911515643,6.77029230896915,3.20648202841546,0.00685882280510856,0.748463500971289,-2.68736572669621
"86","GB45266",105,160,192,176,170,206,255,462,72,142,348,207,-0.56391330291592,4.35088966573206,-3.20870010295023,0.00682955997131941,0.748463500971289,-2.66710278300055
"87","GB47964",38,58,79,83,53,67,114,153,29,66,136,61,-0.608322663061246,2.95055005435209,-3.17486936983576,0.00728978876894645,0.748463500971289,-3.06392306926226
"88","GB50106",645,830,993,588,673,906,1297,1508,342,841,1312,959,-0.468694069762517,6.53255030784311,-3.20733108108815,0.00684760653562179,0.748463500971289,-2.65401121557479
"89","GB50549",100,139,132,131,103,95,158,202,50,137,179,201,-0.47880428809648,3.80741938373829,-3.22289647558084,0.00664520735288566,0.748463500971289,-2.77040342289877
"90","GB50745",54,99,162,111,105,91,168,256,48,92,221,111,-0.585313759241326,3.63247203868856,-3.17423491060558,0.00729870997662414,0.748463500971289,-2.86537548853246
"91","GB50911",50,111,211,153,106,149,105,96,19,23,83,75,0.898346724023331,3.15501429167063,3.19518369862332,0.00700984036858395,0.748463500971289,-2.99817843469739
"92","GB51119",175,311,403,323,223,334,398,595,122,295,500,372,-0.439988815061437,5.09257569181592,-3.18793273760366,0.00710850821847919,0.748463500971289,-2.61038757166989
"93","GB52636",407,516,647,498,447,511,630,919,304,536,658,535,-0.355880784927385,5.86320487178412,-3.17758822228589,0.00725168199454614,0.748463500971289,-2.62931707169735
"94","GB53323",1191,1213,1391,1495,1140,1219,993,1104,421,717,1148,1167,0.369445475845816,6.84720727226107,3.21958444028041,0.00668776622945391,0.748463500971289,-2.68259714419802
"95","GB55625",483,684,839,638,575,651,831,1030,277,631,999,828,-0.315991207238594,6.1959741825033,-3.17663158657384,0.00726506719670202,0.748463500971289,-2.65371103726582
"96","GB42074",405,325,756,471,252,281,853,1137,177,422,1012,481,-0.724674331439743,5.6858396379339,-3.15690405928586,0.00754666846272335,0.757934475915989,-2.64714387548193
"97","GB44331",603,585,772,918,712,616,600,644,210,239,659,592,0.480035774805909,5.92096374046298,3.16195173465586,0.00747359293370903,0.757934475915989,-2.65672181194926
"98","GB45223",63,33,46,42,36,41,27,27,10,13,34,35,0.736045890923556,1.76803894492701,3.15068634115888,0.00763766502133459,0.758083793817839,-3.42401857446978
"99","GB49970",228,249,341,265,182,289,338,635,103,244,544,324,-0.490249510859787,4.95077608542841,-3.1462145211003,0.00770378727037221,0.758083793817839,-2.66424768068777
"100","GB44557",143,141,276,169,156,168,276,391,86,139,336,177,-0.458456662503742,4.36178677859452,-3.12121723135398,0.00808407735868778,0.763541179054668,-2.75512854727474
