"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"16","GB43441",17,60,36,36,66,22,114,31,33,66,81,96,-1.07504332745374,2.37783793575105,-3.7401509039114,0.00237866907928371,0.556712083878364,-2.95624348795431
"17","GB43657",3,9,5,8,18,12,45,8,8,23,17,19,-1.30677319425051,0.39896372142699,-3.45327793694435,0.00414470823318046,0.556712083878364,-3.66354946403499
"18","GB44167",12,174,60,82,157,98,294,128,165,294,194,175,-1.59834333932081,3.73474847253736,-3.69141150538506,0.00261321242449286,0.556712083878364,-2.52102018436539
"19","GB44229",10,19,23,21,21,17,48,8,18,30,39,29,-0.751472992297875,1.24234958333193,-3.69990630164957,0.00257070388892007,0.556712083878364,-3.34725385504343
"20","GB44295",19,207,56,93,171,68,285,146,129,201,193,234,-1.4452675627967,3.75356714894494,-3.69767507072981,0.00258180062218243,0.556712083878364,-2.49770712979498
"21","GB44551",31,59,51,37,73,27,128,50,51,76,72,97,-0.990610220490856,2.6536247137151,-3.85803550670909,0.00189598831928088,0.556712083878364,-2.77798490196704
"22","GB44596",12,108,35,46,131,64,210,99,85,91,125,188,-1.45999782703407,3.1368634214745,-3.47499266236726,0.00397359728215952,0.556712083878364,-2.87592937570913
"23","GB44810",10,13,10,21,21,13,39,6,16,22,26,29,-0.779197112541021,0.914837861780598,-3.37106799805526,0.00486261624289083,0.556712083878364,-3.57683552678064
"24","GB44974",3,20,18,22,49,16,109,17,13,43,55,72,-1.53434847419998,1.52468949626191,-3.23013503066773,0.00639637139148193,0.556712083878364,-3.50531534134668
"25","GB44988",93,347,155,121,237,148,562,277,196,325,429,409,-1.29050167666649,4.71839333057889,-4.42127439734019,0.000652186286533591,0.556712083878364,-1.56837353245377
"26","GB45020",7,17,15,11,26,9,67,7,19,17,37,29,-1.15052655181673,0.973309734289633,-3.48078862868959,0.00392914284610669,0.556712083878364,-3.51949016857187
"27","GB45050",11,37,8,16,32,12,47,28,24,37,34,33,-1.17068658501841,1.38761943420456,-3.33687941935929,0.00519687386594332,0.556712083878364,-3.48159475794544
"28","GB45055",110,215,180,162,324,129,362,175,177,262,357,260,-0.759175010061658,4.53254304426775,-3.57529821604138,0.00327119751139782,0.556712083878364,-2.34459436821853
"29","GB45087",365,640,733,755,623,629,1146,402,523,711,917,772,-0.460616953108006,6.16139186061588,-3.67634977274944,0.00269034585600727,0.556712083878364,-2.20575781472222
"30","GB45137",274,503,358,391,502,297,735,277,324,441,641,579,-0.558561414762909,5.52635480397081,-3.5404204032074,0.00349993604942954,0.556712083878364,-2.29595317998144
"31","GB45157",175,194,132,192,201,149,458,173,193,202,280,281,-0.768596058150438,4.50521866266463,-4.30907241811248,0.000804654304315835,0.556712083878364,-1.67700153079655
"32","GB45293",89,156,90,136,258,150,413,140,131,165,283,252,-0.857512086066896,4.2214401944579,-3.53869027006923,0.0035116951272895,0.556712083878364,-2.45426008894161
"33","GB45404",80,142,205,159,180,141,333,137,127,174,275,226,-0.669804887220117,4.22185686848017,-3.82420334632588,0.00202330214674907,0.556712083878364,-2.1838563780512
"34","GB45406",73,93,78,121,158,121,360,92,74,106,228,200,-0.806966796351755,3.77848826825599,-3.22462159612775,0.00646536594471186,0.556712083878364,-2.85672708630501
"35","GB45486",5,23,6,39,38,13,66,17,23,39,57,54,-1.49987292390557,1.4480506836384,-3.82456349917538,0.00202190193537395,0.556712083878364,-3.24358346676858
"36","GB45774",7,54,26,36,60,33,116,46,40,123,57,68,-1.35538271469932,2.32441170682039,-3.39167394890732,0.00467168520248211,0.556712083878364,-3.19164947634302
"37","GB46145",853,4346,1468,1991,4799,2227,7759,4452,3281,3960,4522,5400,-1.37610597053798,8.46234595918584,-3.4935592225627,0.00383295745036205,0.556712083878364,-2.71015354785691
"38","GB46203",34,26,23,29,23,34,86,34,55,40,67,37,-1.06817232816093,2.04999389651501,-4.37110106905286,0.000716302815911057,0.556712083878364,-2.75820292900414
"39","GB46514",6257,6573,5552,9716,5847,7650,11112,5816,11026,15861,7945,10946,-0.824714099132686,9.81465420303733,-3.48409557866981,0.00390400418699794,0.556712083878364,-2.90552051003914
"40","GB46914",555,1395,788,805,1041,1009,1576,1073,938,1424,1440,1331,-0.78939602123844,6.86976106496157,-3.28360109000859,0.00576437718760194,0.556712083878364,-2.68271146804545
"41","GB46918",69,177,110,169,253,142,481,199,192,168,332,295,-1.06852715005684,4.39379877860349,-4.19064972865236,0.00100585031054712,0.556712083878364,-1.83709278979734
"42","GB46976",27,42,39,68,85,53,87,34,52,75,96,83,-0.673929716774417,2.66004282779817,-3.43591152564894,0.00428689006852386,0.556712083878364,-3.04103468660252
"43","GB47516",24,102,26,38,120,49,214,106,81,102,92,108,-1.34354444507397,3.02599259131318,-3.38547481212325,0.00472831814295729,0.556712083878364,-2.97282618376059
"44","GB47517",12,90,31,42,127,39,238,76,57,84,102,118,-1.40032613228767,2.87320142100059,-3.34076384832112,0.00515776195406776,0.556712083878364,-3.05470494591033
"45","GB47661",61,199,94,141,196,154,339,183,140,214,209,312,-0.967457569125855,4.22202295191516,-3.53618898144642,0.00352876614359409,0.556712083878364,-2.46430475972861
"46","GB47779",8,150,65,79,195,42,334,66,88,162,239,219,-1.60853533798018,3.44190777281975,-3.32852554189623,0.00528200058043728,0.556712083878364,-2.89961229109277
"47","GB47962",15,94,50,59,130,38,202,74,84,148,115,155,-1.40146339398029,3.13940910841195,-4.02940696842792,0.00136604586275253,0.556712083878364,-2.48098356417452
"48","GB48151",143,531,331,284,492,259,986,464,337,415,528,709,-1.02657808238854,5.48393450589439,-3.3871606244686,0.00471284915474796,0.556712083878364,-2.46324549694738
"49","GB48162",226,653,380,540,899,529,1121,455,586,860,839,862,-0.872296040692027,6.06168093740982,-3.57913919974381,0.00324695037498213,0.556712083878364,-2.29408612606451
"50","GB48232",20,37,31,25,23,19,68,19,29,44,36,43,-0.791975103897927,1.76089413867935,-3.58618227103865,0.00320296107310671,0.556712083878364,-3.24510058013739
"51","GB48603",6,45,16,30,46,17,89,70,50,53,44,51,-1.49813364293168,1.97643091636891,-3.52586138784456,0.00360014401187796,0.556712083878364,-3.22758549535788
"52","GB48842",7,258,18,94,448,286,1385,402,640,360,1295,1085,-3.30404703575556,4.80611913703816,-4.34420027520631,0.000753322693055859,0.556712083878364,-1.94031361443354
"53","GB48903",16,27,28,37,23,19,16,5,6,19,11,15,0.896391081830835,0.864580278806146,3.74524818495534,0.0023554101238152,0.556712083878364,-3.43406145826638
"54","GB48937",17808,11949,13306,13375,13348,15362,4623,3101,4761,5767,10837,10113,1.00181441137718,9.96298991192572,3.90448255634647,0.00173439150185056,0.556712083878364,-2.64498621160982
"55","GB49224",17,79,35,30,80,55,189,71,55,112,104,114,-1.43351599655963,2.85072936021693,-4.28971775189471,0.000834463293951554,0.556712083878364,-2.4482474695091
"56","GB49227",38,188,102,120,262,111,398,175,171,223,275,291,-1.25708765673228,4.21232945847856,-4.08053201207679,0.00123937486449994,0.556712083878364,-2.00690418869584
"57","GB49539",168,282,268,267,317,251,471,235,270,256,368,433,-0.58674139541484,4.98036686395077,-3.44414962629084,0.00421884027545417,0.556712083878364,-2.41046959890915
"58","GB49796",902,349,257,611,457,504,201,40,159,71,296,413,1.36220203331093,4.8669494218205,3.30340093389224,0.00554655452169421,0.556712083878364,-2.62364850263504
"59","GB49806",5,94,32,19,117,29,219,89,121,106,77,146,-2.04129250949127,2.76341534642923,-3.6848152882971,0.00264671236240864,0.556712083878364,-2.89238695009967
"60","GB49845",985,1046,1153,1583,1184,1358,876,202,595,618,1409,716,0.686596016450566,6.57904031215203,3.85058174837738,0.00192331735644621,0.556712083878364,-2.1149074431414
"61","GB49853",16,270,97,60,220,48,472,121,103,299,202,315,-1.67055562684686,3.86723836698818,-3.2957923095197,0.00562926459756549,0.556712083878364,-2.8176334229177
"62","GB49896",103,167,185,200,244,109,406,130,110,227,296,294,-0.693235221815186,4.3649545423433,-3.45182235089702,0.00415644057241411,0.556712083878364,-2.49570565702156
"63","GB49915",83,106,121,132,134,95,93,23,29,68,102,84,0.640393150754416,3.13204732768092,3.77350690960386,0.00223059854530706,0.556712083878364,-2.64026571909207
"64","GB49969",210,356,270,361,366,244,485,171,244,332,453,391,-0.385661885262564,5.08319465202281,-3.23876349877907,0.00628987138987536,0.556712083878364,-2.6156611084555
"65","GB49993",1,5,11,8,8,19,46,48,11,17,20,22,-1.91233758051829,0.52914079168087,-3.43322718695897,0.00430930189049116,0.556712083878364,-3.63789923576219
"66","GB50065",22,145,26,47,151,63,191,193,158,136,134,178,-1.61841864285035,3.41801467535323,-3.51697897666621,0.0036627003690223,0.556712083878364,-2.76489086285451
"67","GB50074",17,229,75,110,221,75,422,173,157,288,162,303,-1.53634871463524,3.99422296733788,-3.33878919414737,0.00517760744449178,0.556712083878364,-2.7426021674507
"68","GB50114",171,210,313,1117,461,881,79,3,163,35,184,89,2.51309032055564,4.0422194947412,4.02040491489484,0.00138968811221542,0.556712083878364,-2.32459435230105
"69","GB50449",2,34,6,24,20,17,99,42,25,22,32,91,-1.91427516918774,1.38840688149392,-3.3515055373105,0.00505113796132084,0.556712083878364,-3.49216057358309
"70","GB50596",4393,4259,5895,5884,4073,5348,3897,1302,3168,2501,4317,3364,0.521060635649691,8.68737511812705,3.35939010729108,0.00497428664064916,0.556712083878364,-2.84658102077226
"71","GB50651",98,477,221,158,392,176,878,238,256,539,572,590,-1.30818089669004,5.12525257531347,-4.05815723295198,0.00129326112744573,0.556712083878364,-1.82507007221412
"72","GB50733",23,126,64,47,73,31,170,47,53,92,148,118,-1.11095683120986,2.94459130904843,-3.64247265089488,0.00287239322509337,0.556712083878364,-2.8073072582386
"73","GB51002",526,958,847,1054,1265,812,1753,650,770,1122,1240,1304,-0.557303524013805,6.73630849653301,-3.5192665315093,0.00364648546537698,0.556712083878364,-2.43711134711879
"74","GB51183",14,34,21,27,40,30,76,29,32,44,43,50,-0.927050110709734,1.90534068094809,-3.89189607017721,0.00177674069414263,0.556712083878364,-3.04407794314111
"75","GB51236",29,259,132,127,218,92,384,123,152,254,276,260,-1.15455151325774,4.15375500173157,-3.38673544105162,0.00471674582197468,0.556712083878364,-2.63080469870562
"76","GB51823",30,44,27,42,37,29,69,21,38,46,56,44,-0.56661125467128,2.08631921056722,-3.45263472713921,0.00414988851931189,0.556712083878364,-3.21479917538351
"77","GB51838",30,133,51,66,144,53,185,98,93,136,120,144,-1.05229969199975,3.35120720938326,-3.33713827088869,0.00519425827491825,0.556712083878364,-2.89664271771811
"78","GB52710",39,107,53,111,97,71,228,65,81,78,143,133,-0.792180188131974,3.31500425407039,-3.43604920052661,0.00428574377943825,0.556712083878364,-2.8205063672632
"79","GB52759",50,312,105,136,398,119,649,221,175,272,325,393,-1.27022319191438,4.55214070939096,-3.25818609501068,0.006056591044276,0.556712083878364,-2.68110512543994
"80","GB52773",16,160,29,38,104,43,244,98,81,131,125,164,-1.64251208303618,3.13562638051936,-3.93646261192571,0.00163136684629171,0.556712083878364,-2.55897760625856
"81","GB52836",17255,17950,5177,7274,12961,4709,4981,955,2215,3086,7835,4013,1.3806849943149,9.22588904058916,3.52771861424149,0.00358720121222356,0.556712083878364,-2.79607558893145
"82","GB52953",11,96,29,43,119,39,162,47,52,88,133,104,-1.27786165875342,2.76586621155042,-3.30476478566806,0.00553185806315546,0.556712083878364,-3.10860513882246
"83","GB52973",357,463,569,876,619,629,850,426,484,900,1096,665,-0.564207223541017,6.10008197830452,-3.60450261366586,0.00309134264491161,0.556712083878364,-2.27008476390186
"84","GB53336",15,57,32,35,78,24,115,33,51,60,66,76,-1.05001687216242,2.36642399646199,-3.575762686663,0.00326825571079932,0.556712083878364,-3.05810002786881
"85","GB53429",27,107,50,43,80,45,170,83,83,116,76,111,-1.11691276031586,3.02108443811789,-3.45479314956081,0.0041325307714592,0.556712083878364,-2.91605405268308
"86","GB53593",4,11,4,13,30,3,31,8,12,20,19,25,-1.34583300313809,0.421704503070796,-3.22499778535387,0.00646063477317419,0.556712083878364,-3.74572462620774
"87","GB53769",2269,2739,1544,3132,1993,2372,1085,267,1319,713,2371,1373,0.999705834498767,7.3545460303329,3.30023546727049,0.00558081580395357,0.556712083878364,-2.73303872621766
"88","GB53976",46,201,116,83,174,82,311,154,153,258,200,212,-1.19579500733749,4.0120515556217,-4.02895580682889,0.00136722089250027,0.556712083878364,-2.11354167790525
"89","GB53986",31,214,82,227,284,135,397,238,209,145,814,982,-1.66971146822992,4.57259159654961,-3.29491140107658,0.00563892014614122,0.556712083878364,-2.67102800886421
"90","GB54401",33,65,34,38,57,64,138,39,43,68,123,66,-0.888422933185603,2.66448103767537,-3.71677141166826,0.00248838002922189,0.556712083878364,-2.85835860910448
"91","GB54598",39,129,65,82,154,82,210,156,109,130,162,181,-1.04700943653385,3.64139277183549,-3.58838636951033,0.00318931918514129,0.556712083878364,-2.59949298431394
"92","GB54724",66,161,114,122,206,93,357,87,93,157,283,224,-0.820464771897383,3.98503169385044,-3.53465345308638,0.00353928750298837,0.556712083878364,-2.51996248629206
"93","GB54829",31,254,74,97,278,89,462,175,166,196,229,316,-1.37525609212111,4.12796219770159,-3.40400985969727,0.00456101202142102,0.556712083878364,-2.63662685347273
"94","GB55268",92,239,118,166,232,126,406,165,159,266,212,256,-0.812451984601416,4.36457387759144,-3.40043572535581,0.0045928034146029,0.556712083878364,-2.55160362178174
"95","GB55285",94,368,195,205,379,166,593,333,255,353,386,420,-1.05796474560817,4.94807337530771,-3.57157140482091,0.00329489914623394,0.556712083878364,-2.30028963605838
"96","GB55416",21,142,47,65,177,78,262,170,102,161,137,198,-1.3657150355314,3.56930801953212,-3.34361699968389,0.0051292223873554,0.556712083878364,-2.84176714280281
"97","GB55677",14,38,63,46,57,18,132,47,27,66,79,67,-1.07213643099394,2.35280692546381,-3.2376219224341,0.00630385919665581,0.556712083878364,-3.27223071716088
"98","GB55798",0,11,7,9,25,2,53,8,9,25,24,28,-2.2144907017909,0.212474986621804,-3.37588543533249,0.00481728706922744,0.556712083878364,-3.68576836328598
"99","GB55805",241,341,355,510,555,496,1037,314,340,379,693,715,-0.628406862601143,5.64752581443054,-3.25050604119986,0.00614778054759679,0.556712083878364,-2.60273390727711
"100","GB55995",9,74,43,91,213,68,421,112,86,77,285,273,-1.74040772314162,3.45321784249935,-3.29782722265837,0.00560702347820864,0.556712083878364,-2.93080025662256
