"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"46","GB47941",250,193,117,214,356,166,216,237,224,174,115,168,0.445881674499871,4.40662028038002,2.82510318833065,0.0142019606635999,0.918438793554879,-3.97867750456843
"47","GB48039",103,129,57,161,216,133,255,273,266,217,139,179,-0.475790830666216,4.15979831302194,-3.68555742793023,0.00269974140438628,0.918438793554879,-3.7516886962138
"48","GB48124",367,616,121,511,1159,569,922,1222,1363,1075,471,673,-0.651310072881226,6.13262051093684,-2.6103341871997,0.0214284232316923,0.918438793554879,-4.04451344994862
"49","GB48348",21,25,7,12,66,18,20,10,8,15,7,8,1.22593282223814,0.698344874602254,3.42476590249864,0.00445974438906654,0.918438793554879,-4.35663582323425
"50","GB48917",68,58,18,54,157,67,120,111,250,169,56,107,-0.703378342262353,3.22150926741846,-2.56874434961154,0.0231935003685131,0.918438793554879,-4.23087139097156
"51","GB49066",49,92,48,117,152,104,245,120,328,153,104,159,-0.681237585110511,3.7313634110091,-3.06010703290276,0.00902546147872803,0.918438793554879,-4.02076310210063
"52","GB49105",15,28,18,30,80,32,68,77,120,118,29,40,-0.888849215853817,2.27991063672026,-2.67104674142369,0.0190838804907855,0.918438793554879,-4.31552230269082
"53","GB49169",1786,1848,811,1988,2540,1968,3190,3469,3671,3448,1870,1926,-0.395141330506434,7.91548282729611,-2.90903803393424,0.0120822247647731,0.918438793554879,-4.06950301675797
"54","GB49270",103,138,36,134,128,144,123,68,111,78,45,84,0.689179361298949,3.33164534272207,4.19500145570833,0.00102642222818643,0.918438793554879,-3.83278236762566
"55","GB49357",231,281,133,207,260,226,228,208,233,170,136,229,0.439420896679231,4.5028401361087,3.33300831504773,0.00532453915423607,0.918438793554879,-3.78754052434836
"56","GB49421",112,147,45,107,157,114,135,108,126,95,49,95,0.442688177617398,3.4753119627108,3.45552315539121,0.00420274793331234,0.918438793554879,-3.9547818831419
"57","GB49433",306,343,117,240,271,214,234,237,242,208,162,250,0.418008077999273,4.6403317193049,2.60516324065387,0.0216405727315921,0.918438793554879,-4.03835198552668
"58","GB49454",10,10,3,10,12,10,14,17,24,26,15,19,-0.75273452462064,0.522504786591216,-3.08986040649492,0.00852096163296713,0.918438793554879,-4.39653870735477
"59","GB49467",55,54,40,44,61,43,99,40,24,24,27,20,0.821442843259033,2.14904428767622,2.52875919594784,0.0250227046752565,0.918438793554879,-4.34875042351725
"60","GB49480",258,445,195,380,449,478,528,300,356,347,242,321,0.355153476848461,5.2364033241122,2.60909667024171,0.0214790106022159,0.918438793554879,-4.01144929133458
"61","GB49510",5,6,9,7,13,12,125,12,58,22,125,23,-1.95575857751376,1.07477224159857,-2.85902849180862,0.0133043596200866,0.918438793554879,-4.39165622892401
"62","GB49728",182,216,84,162,237,198,181,171,230,174,121,189,0.290337429773932,4.24437309348208,2.64372143978356,0.0201064707766493,0.918438793554879,-4.06225669340385
"63","GB49777",286,306,126,214,310,311,301,227,307,189,183,273,0.349251227793326,4.74190420442107,2.5486249872325,0.0240971250579591,0.918438793554879,-4.05332739877345
"64","GB49854",1610,4197,730,5609,7211,4985,6279,4124,17409,5633,11714,12092,-1.1774979201094,9.14053062941225,-2.61694606477579,0.0211600958709425,0.918438793554879,-4.22802294195937
"65","GB49895",78,69,51,74,110,110,105,63,60,91,39,64,0.521005630353615,3.00287289490241,2.78117793940227,0.0154530391204888,0.918438793554879,-4.20192611408074
"66","GB50220",104,142,97,79,212,154,151,104,76,82,53,135,0.681276009126206,3.57192629712424,2.79199377865323,0.0151352933348188,0.918438793554879,-4.11441045514605
"67","GB50290",24,33,3,19,21,13,36,42,41,62,50,22,-0.943140102795665,1.47707466821781,-2.58109668756558,0.022655060173807,0.918438793554879,-4.39565655114913
"68","GB50301",112,127,71,148,162,143,154,123,149,139,87,101,0.298196247970444,3.75467599924396,2.65056354095849,0.0198455234502327,0.918438793554879,-4.12617992895502
"69","GB50313",0,24,6,11,6,8,29,18,35,27,26,23,-1.78335353147314,0.467700869009406,-2.81370592760808,0.0145166762551618,0.918438793554879,-4.42207085039742
"70","GB50591",23934,15298,7025,16362,11302,11073,13807,13971,11167,11522,6577,10098,0.611717657544157,10.3542820635595,2.52418069460008,0.0252408423418209,0.918438793554879,-4.30642337164051
"71","GB51045",2792,1493,972,1500,1224,1286,1249,891,991,1415,900,1484,0.698942439639687,7.13283639511146,2.53370945367251,0.0247889027592536,0.918438793554879,-4.13175071338923
"72","GB51432",250,274,110,310,355,369,542,383,562,380,261,345,-0.291110836184313,5.13801119256691,-2.64060532712078,0.020226418041963,0.918438793554879,-4.00509372546513
"73","GB51441",492,728,200,953,1350,953,1057,1926,2207,1541,914,938,-0.721870711119057,6.69511175750285,-2.8447554928018,0.0136749810599362,0.918438793554879,-3.99721390105225
"74","GB51480",702,557,282,499,423,449,463,354,363,450,329,453,0.551895055587641,5.56170543226162,2.66240964163632,0.0194015046212095,0.918438793554879,-3.99235559845963
"75","GB51597",324,391,168,302,281,292,289,216,268,242,197,293,0.507117718334396,4.86257454210688,3.10740396167588,0.00823675715206245,0.918438793554879,-3.83126448002255
"76","GB51941",193,233,146,232,293,289,264,213,243,254,144,180,0.379835347708364,4.57911074773321,3.19586703321244,0.0069414630507506,0.918438793554879,-3.82499079495813
"77","GB52011",62,62,24,57,54,65,47,45,40,29,51,51,0.598889703688664,2.37888366183232,2.55942061856886,0.0236081068928967,0.918438793554879,-4.32124514805859
"78","GB52094",74,36,16,34,30,34,21,14,20,27,15,40,0.950724308993967,1.58320508560091,2.7882551009686,0.0152443957691579,0.918438793554879,-4.35631103342206
"79","GB52356",25,44,24,52,34,47,37,22,34,29,20,21,0.716697033237978,1.7776028373551,3.15396561224202,0.00752746421328332,0.918438793554879,-4.28706671122512
"80","GB52457",55,73,30,55,61,64,37,46,44,37,24,53,0.77828430598892,2.3484811187993,4.20584672868708,0.0010057626069112,0.918438793554879,-4.06132180722509
"81","GB52581",52,52,29,27,27,70,22,20,40,27,0,13,1.80045954940496,1.28491591498416,2.65548582079074,0.0196598366811117,0.918438793554879,-4.40153788613944
"82","GB52702",545,718,187,517,820,537,931,1081,1589,654,748,855,-0.57933993568818,6.23302708143527,-3.25067799523164,0.00624325889940827,0.918438793554879,-3.81705487034919
"83","GB52766",1545,1405,842,1571,1805,1474,2005,893,695,1163,683,1500,0.718706444667822,7.06489326827267,3.09529009619304,0.00843197249717073,0.918438793554879,-3.94219501711023
"84","GB53412",391,1528,281,1045,2924,1148,3052,2674,4657,2051,927,1580,-0.978113431820902,7.27911102970572,-2.67857591793307,0.0188111378454195,0.918438793554879,-4.09613399828369
"85","GB53465",20,16,5,11,21,14,16,7,7,15,5,14,0.751996969296811,0.373254456614576,2.55177673987441,0.0239533542741827,0.918438793554879,-4.45510501774595
"86","GB53533",153,138,55,143,103,102,118,77,103,94,72,101,0.537861103643777,3.47117105839084,2.70288736523753,0.0179561650833311,0.918438793554879,-4.15355623532752
"87","GB53696",433,644,166,611,912,662,882,976,1442,680,791,745,-0.508211522507104,6.20044155965206,-2.65677826575206,0.019611361858654,0.918438793554879,-4.02853816627728
"88","GB53797",41,39,10,32,12,22,35,44,148,95,62,68,-1.24325899338686,2.11586194704275,-2.70273780647367,0.0179613069113707,0.918438793554879,-4.32902297471705
"89","GB53847",42,74,19,57,162,81,146,116,190,133,78,111,-0.673417528080716,3.24344719598082,-3.18450902179885,0.00709564670592635,0.918438793554879,-4.07772871691624
"90","GB53875",3,7,1,8,27,15,28,41,62,17,10,14,-1.43156641181606,0.529633820393447,-2.97569689818145,0.0106240846146278,0.918438793554879,-4.40700729145355
"91","GB54474",738,636,372,665,1072,659,1011,642,794,550,440,605,0.339474805725716,6.16227113615669,2.71685996282583,0.0174820755137831,0.918438793554879,-3.997528129338
"92","GB54676",594,939,343,905,2049,1246,2022,1666,2878,1482,848,1237,-0.545454792868972,7.00118815369849,-2.63350260380451,0.0205024270064745,0.918438793554879,-4.09101926488104
"93","GB54953",1728,2447,914,2287,3478,2333,3717,3197,4805,3396,2085,2585,-0.336598040634517,8.12224678351449,-2.78689369020743,0.0152843159540763,0.918438793554879,-4.11843727293526
"94","GB55163",406,423,193,438,740,415,680,707,857,609,429,531,-0.300920563274016,5.77917083681466,-2.69138143080287,0.0183559656977117,0.918438793554879,-3.99137783493247
"95","GB55301",126,238,44,170,599,190,506,732,1335,719,202,260,-1.1691735211343,5.02613196027348,-3.01357895018584,0.00987456666081486,0.918438793554879,-3.89921019975472
"96","GB55406",546,655,139,473,809,527,622,948,1223,1041,754,681,-0.573559517893985,6.10587469758786,-2.60305330468608,0.0217277218021168,0.918438793554879,-4.0445414285651
"97","GB55537",1357,1838,512,1607,3912,1798,2688,4892,4440,2401,2248,2590,-0.694964233361993,7.89987740643227,-2.90894369388943,0.0120844225628521,0.918438793554879,-4.06896135199169
"98","GB55669",3988,5200,1501,5287,6172,8360,5765,8569,15619,11034,6600,7779,-0.662514387234141,9.42171345379449,-2.62769171782212,0.0207309558368039,0.918438793554879,-4.23923102059774
"99","GB55684",122,204,80,207,340,188,373,383,421,288,156,259,-0.461711151252126,4.63499733157428,-2.95747553819078,0.0110044227844429,0.918438793554879,-3.91551356343304
"100","GB55816",61,137,71,98,115,144,120,71,79,99,61,54,0.637752156962529,3.27228758908354,2.915632136449,0.011929579093913,0.918438793554879,-4.12926340786265
