"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"16","GB42626",1294,238,653,590,359,392,265,536,97,210,149,80,1.77221452471861,5.04835580684609,3.40130983356775,0.00464817863638392,0.981857108380336,-3.76926636488295
"17","GB42637",366,49,356,212,76,204,69,170,47,28,27,67,1.74547948023606,3.39691849269023,2.91324887037024,0.0119527653424519,0.981857108380336,-4.14145428237672
"18","GB43006",1950,2899,2254,833,3041,1529,5139,6233,11104,3753,3383,3237,-1.05349448347042,8.39445200990721,-3.23290028271104,0.00643941608269185,0.981857108380336,-4.02610122956493
"19","GB43119",923,813,1185,203,468,965,1176,1507,1735,869,1108,1045,-0.594836959082412,6.60783577181367,-3.02073588007369,0.0097106754888828,0.981857108380336,-3.93411696614096
"20","GB43133",1178,672,1256,543,494,1150,747,895,693,548,686,690,0.528821117148009,6.37663385374465,2.96199144663523,0.0108787636501671,0.981857108380336,-3.9264867958145
"21","GB43179",388,578,794,175,313,923,774,1163,866,616,558,665,-0.426549076318048,6.00022053510442,-2.71310089625984,0.0175695690737872,0.981857108380336,-3.99933013442047
"22","GB43228",1494,1579,1846,683,1324,1984,1368,1683,1416,1243,1244,1337,0.331873811625228,7.24954644539148,3.20286898155943,0.00682506065271093,0.981857108380336,-3.93159509418636
"23","GB43466",510,501,817,259,440,752,653,653,467,379,485,441,0.316796460528691,5.79413592181641,2.83437198466834,0.0139165119894522,0.981857108380336,-3.93524575460052
"24","GB43991",43,83,97,29,43,92,41,61,55,23,30,70,0.72113616093414,2.47565643738517,3.14835496750132,0.00758507232904135,0.981857108380336,-4.2045127634852
"25","GB44073",89,242,228,35,247,300,250,1413,656,345,275,371,-1.18449186821,4.84350723767867,-3.01232453487292,0.00986996645538394,0.981857108380336,-3.91632308812006
"26","GB44084",111,162,210,103,126,190,141,144,109,118,135,149,0.395578983819166,3.92352905801005,2.66943785819985,0.0191021933300908,0.981857108380336,-4.10399797849327
"27","GB44420",172,408,466,126,327,372,817,636,811,522,553,402,-0.806351228381859,5.49816781573878,-3.86721576849628,0.00189764205307025,0.981857108380336,-3.58388876640812
"28","GB44493",321,485,481,103,179,445,394,745,663,387,470,495,-0.487651706836444,5.39940251311048,-2.70432983028362,0.0178674859939284,0.981857108380336,-3.98628480604392
"29","GB44710",612,867,787,129,846,688,1564,2923,4158,1238,572,986,-1.14397804741805,6.66820774111244,-2.74041278545071,0.01667264905956,0.981857108380336,-4.04115261333361
"30","GB44760",75,76,108,29,59,123,63,83,66,58,74,63,0.392525121907684,2.93076208303575,3.04548623998446,0.00925661747785581,0.981857108380336,-4.15705601942067
"31","GB44849",257,253,524,347,248,395,132,161,368,212,205,317,0.833551158591898,4.86419537675418,2.65692080557797,0.0195650843287887,0.981857108380336,-4.01533092428357
"32","GB44939",400,556,839,339,476,739,972,1194,1282,823,614,706,-0.467226503807242,6.23994180044549,-2.82559520306352,0.0141537574665172,0.981857108380336,-3.97264508700998
"33","GB44996",94,102,155,31,141,218,302,447,373,277,122,305,-1.08467921606937,4.24962623608319,-3.80824584994271,0.00212393079851373,0.981857108380336,-3.73903476893584
"34","GB45115",2904,2215,2263,744,1467,3348,1642,2989,1294,1027,1755,1425,0.572792722027498,7.58632273972925,2.71539073989098,0.0174925945717421,0.981857108380336,-4.10717962723298
"35","GB45364",69,74,112,30,55,106,170,134,104,107,89,95,-0.425651907144118,3.27447702360332,-2.7386370417939,0.0167295777538139,0.981857108380336,-4.18028069451229
"36","GB45973",3003,599,5332,1391,849,4380,2002,1069,1016,653,821,503,1.36267781744417,7.17835084609946,3.03745560657334,0.00940158328728985,0.981857108380336,-3.97480196341039
"37","GB46150",22,13,26,34,15,19,11,8,8,18,15,5,1.18584613365005,0.6937030640368,2.74163321708593,0.0166336330860484,0.981857108380336,-4.42187704400192
"38","GB46203",34,26,86,34,55,67,23,29,23,40,34,37,0.868482594212424,2.04999389651501,2.87238918677766,0.0129332570036654,0.981857108380336,-4.3017095459535
"39","GB46215",173,213,230,107,152,231,157,217,161,157,175,169,0.318273115956959,4.26003868164339,2.81251901284824,0.014514611744544,0.981857108380336,-4.00934364039089
"40","GB46236",1998,1552,1661,249,352,2001,943,450,632,80,33,139,2.39056115887874,5.65483218256464,3.30153258059137,0.00563805841149793,0.981857108380336,-3.82130360670482
"41","GB46897",24,28,34,15,20,42,51,50,41,35,44,47,-0.496138405435026,1.90603624686932,-3.16318806359115,0.00737027392570785,0.981857108380336,-4.27330013310702
"42","GB47182",77,90,191,25,32,140,141,168,195,150,131,161,-0.700657071471612,3.55222424897645,-3.06308168587513,0.00894671174804262,0.981857108380336,-4.05838936892343
"43","GB47301",438,747,1322,225,847,768,1629,1774,1458,899,1048,1067,-0.719340944798988,6.61518703118352,-3.28399804283178,0.0058327470440982,0.981857108380336,-3.84966307684039
"44","GB47318",92989,21775,51250,15044,4209,32088,18041,6878,24885,5659,3519,6629,1.78780774947242,10.6299114020394,2.87082054286321,0.0129724394112725,0.981857108380336,-4.25381733316732
"45","GB47411",208,275,432,98,195,401,450,783,416,306,285,335,-0.437063951995037,5.08894913298947,-2.67444529591842,0.0189200166892315,0.981857108380336,-4.00057519630726
"46","GB47515",29,33,54,14,26,45,25,33,36,15,26,16,0.648630652619123,1.59546220218758,3.316121222715,0.00548106015317187,0.981857108380336,-4.2845313321827
"47","GB47546",26589,11197,21866,2309,1902,18401,9192,3551,7565,1093,377,1142,2.26716432984229,8.92827339342717,2.82996103870552,0.0140352515180484,0.981857108380336,-4.16857878225362
"48","GB47693",675,747,814,320,631,915,1011,1566,1369,835,922,751,-0.368853456632866,6.49045046515396,-2.64671826528535,0.019950443344448,0.981857108380336,-4.05417994678664
"49","GB47771",116,95,235,5,17,73,20,9,14,3,2,6,3.30967611840953,1.09023768726199,4.43136860652827,0.000656171069717586,0.981857108380336,-4.25061010186744
"50","GB47805",10197,4554,8285,492,2402,10134,1965,826,1679,789,547,659,2.29464458291592,7.75657140127958,4.56240709639434,0.000515209141484278,0.981857108380336,-3.66419267862201
"51","GB47806",145,35,160,21,30,173,38,26,36,34,29,27,1.4840875190714,2.3411657053607,3.47889060638279,0.00400102822284813,0.981857108380336,-4.17460749498954
"52","GB48160",54,55,99,11,34,129,122,161,137,88,63,92,-0.697916222329878,2.9909325923183,-2.63793930044583,0.0202879345219567,0.981857108380336,-4.24546939053911
"53","GB48229",1023,1093,2039,355,634,1921,3223,2498,3913,2392,1117,1643,-0.929246212132978,7.36397803429019,-3.48130568258374,0.00398241207281716,0.981857108380336,-3.86508531990846
"54","GB48310",280,97,396,127,68,275,88,100,89,39,79,64,1.49059792463156,3.62325884433425,4.10678631329673,0.00120427909558198,0.981857108380336,-3.81441497840446
"55","GB48796",18,53,51,12,24,44,12,25,16,17,10,32,1.06621242080183,1.3297040036728,3.64941188915804,0.00288033419491045,0.981857108380336,-4.27608876374974
"56","GB48881",702,1030,863,402,1177,848,1961,2987,2598,1540,875,1226,-0.783379127924434,6.99434602924162,-2.83431964095905,0.0139179152360908,0.981857108380336,-4.0287887688727
"57","GB48897",16,11,9,0,4,16,27,18,26,12,28,20,-1.44735226037536,0.355276520673444,-2.79227404848133,0.0150911944206601,0.981857108380336,-4.42703410591213
"58","GB49280",71,70,152,46,38,117,52,53,57,51,45,75,0.735044081927191,2.8040447231551,3.46935571051848,0.00407538889531295,0.981857108380336,-4.09461263441477
"59","GB49342",417,441,623,223,296,605,465,558,422,324,392,342,0.279258779849739,5.48363967293734,2.85259083452054,0.0134364560713097,0.981857108380336,-3.91873810067522
"60","GB49467",55,54,99,40,27,61,40,24,24,44,20,43,1.02797625732716,2.14904428767622,3.56311845950326,0.00340091549462539,0.981857108380336,-4.18612188676035
"61","GB49750",81,67,103,29,164,51,156,370,451,202,116,181,-1.38714808943356,3.7834935493625,-3.56079689697211,0.00341616833937235,0.981857108380336,-3.90678764965375
"62","GB50009",11062,11437,13788,5970,7096,10565,6099,7568,9169,9511,8289,9050,0.529315294712765,9.92074497349949,2.69298071268007,0.0182602957401525,0.981857108380336,-4.25149479332119
"63","GB50228",336,188,399,185,234,435,233,248,221,240,227,180,0.592706502345727,4.77510681752162,3.22816377542922,0.00649875801986786,0.981857108380336,-3.80456669026342
"64","GB50257",430,410,590,202,197,616,248,310,389,271,347,299,0.553749329820751,5.20546247300056,3.2612357789714,0.00609557825823651,0.981857108380336,-3.76511598948369
"65","GB50423",79603,5399,76839,33518,4397,39227,14413,2253,3717,623,788,2295,3.73152694497128,9.65571012622058,4.19789378675012,0.0010144388136183,0.981857108380336,-3.96668020973497
"66","GB50450",43,20,54,27,7,229,5,16,8,10,22,23,1.88036152792107,1.23411768533084,2.79037023129277,0.015146558260803,0.981857108380336,-4.38622888935785
"67","GB50527",257,64,130,49,53,160,95,89,59,39,61,47,0.927511265010908,3.09975933285576,2.71255805330614,0.0175878655311167,0.981857108380336,-4.21180844844839
"68","GB50531",68,134,132,36,132,136,159,279,377,221,136,165,-0.826921818296239,3.95757619978899,-3.22046499700274,0.00659638380584371,0.981857108380336,-3.94370065735038
"69","GB50550",3251,469,1075,1696,1627,1381,513,548,406,222,2373,318,1.77288971372292,6.51815377438138,2.84484741266614,0.013638466248035,0.981857108380336,-3.98646481301698
"70","GB50678",174,219,290,100,116,234,160,214,155,151,169,182,0.333617587798255,4.2490352207312,2.91577813234784,0.0118945430917723,0.981857108380336,-3.97537485157895
"71","GB50880",2070,287,2456,461,288,1521,803,603,354,267,339,263,1.30241404993671,5.96573957556214,2.7748432750874,0.0156055894826459,0.981857108380336,-3.97404246497049
"72","GB50935",250,268,397,136,196,307,254,294,255,228,254,212,0.264454042329809,4.75647012865893,2.71836087308735,0.0173932423576285,0.981857108380336,-3.9922103440662
"73","GB50955",1532,827,1383,1042,1219,2049,1182,1306,834,611,1554,718,0.731512229654433,6.93988430200233,2.64721187491624,0.0199316304499877,0.981857108380336,-4.08261095432701
"74","GB51223",401505,42661,155886,28528,27625,168287,35386,16529,22543,11071,6704,1365,3.28014235884071,11.6654255672677,4.13672116132233,0.0011381761895388,0.981857108380336,-4.13227090899706
"75","GB51306",14564,4190,9769,2148,2609,8134,7671,2306,2154,1119,412,808,2.10459739240753,8.31930423068668,3.46632017351343,0.00409935416035879,0.981857108380336,-3.96698527455149
"76","GB51441",492,728,1057,200,914,1350,1926,2207,1541,953,938,953,-0.696562526868896,6.69511175750285,-2.6690745405184,0.0191154775591169,0.981857108380336,-4.06291716991097
"77","GB51572",279,226,299,170,189,250,164,196,157,162,271,192,0.562897340579754,4.50852272399162,2.8554527508153,0.0133625423658654,0.981857108380336,-3.96654872235719
"78","GB51742",9,8,20,4,10,30,34,35,24,15,18,21,-0.732544559263237,0.860741814029925,-2.69601176337898,0.0181545694310936,0.981857108380336,-4.41543348403826
"79","GB51949",4,9,18,0,8,18,21,60,15,13,15,22,-1.47490870941346,0.34204725789874,-2.71448382884051,0.0175230414659429,0.981857108380336,-4.43486054822958
"80","GB52528",70,109,46,9,93,36,106,207,210,74,81,106,-1.07939046238698,3.04751561799267,-2.64215299211774,0.0201252597149893,0.981857108380336,-4.24086985453056
"81","GB52553",91,64,103,34,55,82,56,59,68,45,74,44,0.521522777169596,2.76545714875323,2.88380940136039,0.0126514915090706,0.981857108380336,-4.21509931758913
"82","GB52854",52,56,90,48,28,91,50,45,31,36,43,44,0.728787717526698,2.40955369917443,3.31402071310588,0.00550339162676506,0.981857108380336,-4.18549840436028
"83","GB53627",231,204,214,85,147,296,179,183,178,158,173,166,0.375473216124846,4.28365173366784,2.76184611301919,0.0160002940484612,0.981857108380336,-4.02417439802992
"84","GB53755",694,1161,658,281,2368,1094,3248,4535,2511,1669,1760,1759,-1.16814914217166,7.29019918201469,-2.87751975048822,0.0128059159209224,0.981857108380336,-4.03812020586139
"85","GB53775",52,27,95,23,38,112,49,31,38,34,32,13,0.982878565898083,2.09562310793398,2.94424506030588,0.0112582656360772,0.981857108380336,-4.28588250707322
"86","GB53809",1004,679,1279,515,528,1042,798,893,686,598,852,547,0.445433431114167,6.36571056722612,2.65805486220131,0.0195227000373089,0.981857108380336,-4.03660663025442
"87","GB53925",6819,972,8423,2976,3406,7216,1788,3053,1824,3310,2209,1700,1.14883570856787,8.35166672668405,2.69782234967912,0.0180916994408261,0.981857108380336,-4.16182788794562
"88","GB53990",8,10,34,5,6,37,30,45,35,28,16,31,-0.883812935964368,1.09166014154317,-2.69436712066959,0.0182118620030569,0.981857108380336,-4.40327048766136
"89","GB54121",132,134,188,33,121,199,217,239,237,196,198,149,-0.447626644647802,4.08557346374993,-2.78014004207703,0.0154474858780301,0.981857108380336,-4.05002049469702
"90","GB54123",340,363,444,73,323,477,671,746,643,526,443,449,-0.63139327027716,5.47836606794037,-3.24991432079453,0.00623069497226092,0.981857108380336,-3.78519698827907
"91","GB54209",362,172,388,164,97,355,284,203,122,150,113,139,0.7750681958347,4.38326844997351,2.65455928505658,0.0196536315627581,0.981857108380336,-4.05663791302853
"92","GB54357",14,13,30,9,7,22,10,11,16,4,11,9,0.841016907271447,0.397670733793333,2.87448006939519,0.012881211129067,0.981857108380336,-4.4233728240989
"93","GB54541",3828,558,5782,1255,548,4259,1419,1034,978,497,515,444,1.58774826248263,6.98667791653431,3.17270720675301,0.00723563828309314,0.981857108380336,-3.91529265124618
"94","GB54986",240,199,337,121,182,322,268,226,145,134,193,171,0.535763946803381,4.46378531346461,3.50325305696323,0.00381719605614459,0.981857108380336,-3.75057747593184
"95","GB55219",466,579,679,163,413,726,947,1000,983,694,562,623,-0.478473854704457,6.02821464485276,-3.225363041914,0.00653410469364152,0.981857108380336,-3.81391518623312
"96","GB55300",391,493,437,121,467,446,541,930,866,722,557,513,-0.590896078862035,5.74456560362149,-2.8527338770241,0.0134327522253769,0.981857108380336,-3.93798378695546
"97","GB55613",220,125,206,50,66,210,89,71,60,69,141,95,0.9250880701885,3.49675075027522,3.36561534650265,0.00498043084739322,0.981857108380336,-3.98733862326886
"98","GB55669",3988,5200,5765,1501,6600,6172,8569,15619,11034,5287,7779,8360,-0.724596242905511,9.42171345379449,-2.99506437791167,0.0102049955459879,0.981857108380336,-4.15746514078953
"99","GB55742",51,37,54,23,23,57,33,32,31,39,26,29,0.560638321822471,1.94152802266593,2.80138968644869,0.0148288475450823,0.981857108380336,-4.32219425915165
"100","GB55977",587,566,611,257,406,651,540,585,366,427,517,391,0.374376240654261,5.70510341004015,2.76395615706771,0.0159355565381781,0.981857108380336,-3.95915597671892
