"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"19","GB43366",75,93,72,128,117,106,42,165,125,176,114,193,-0.371237092519883,4.00856835317206,-2.38639512427168,0.0324547329280669,0.999713880821596,-4.27955045957693
"20","GB43738",754,304,414,453,365,358,231,1255,978,1097,821,962,-0.829386364502578,6.41464566004639,-2.40655976529748,0.0312429121148552,0.999713880821596,-4.27942556552214
"21","GB43902",13,23,23,34,23,23,14,63,29,33,40,42,-0.559481411323504,2.0413856037365,-2.52584215017284,0.024913934173753,0.999713880821596,-4.41145227457281
"22","GB44054",20,21,43,27,21,20,5,21,13,13,17,26,0.704988866987821,1.4929027163027,2.46323132193931,0.0280644484974603,0.999713880821596,-4.44845408340425
"23","GB44328",30,33,61,139,77,98,9,29,27,72,57,37,1.00433663154577,2.74983397467909,3.1696966057755,0.00717332167847115,0.999713880821596,-4.26323846934867
"24","GB44476",32,27,26,46,50,27,25,40,56,59,52,86,-0.557265438552633,2.60472873523559,-2.52948959846139,0.024741300733802,0.999713880821596,-4.37302138637888
"25","GB44552",399,213,808,78,167,1272,2444,46973,452,272,1036,2893,-2.59365098027677,6.84236923364042,-2.3679489283421,0.0336024342251265,0.999713880821596,-4.32372996693762
"26","GB44708",12,13,32,37,16,9,1,19,5,5,19,8,1.27345310887142,0.747880488639941,2.69841724330243,0.0178985303791302,0.999713880821596,-4.45809831106963
"27","GB44715",61,49,75,102,63,122,8,39,45,46,70,108,0.744132520459774,3.05204993617047,2.67130486916817,0.0188570456310682,0.999713880821596,-4.31213175412069
"28","GB44723",166,174,131,197,162,184,54,379,304,259,241,430,-0.537402153082357,4.87540514256227,-2.47603806527549,0.0273903772064783,0.999713880821596,-4.20994876355378
"29","GB44738",9,12,15,15,21,18,3,7,8,16,9,21,0.632270664895551,0.81886751743232,2.3393652693852,0.0354575159289246,0.999713880821596,-4.48605179898009
"30","GB45153",29,52,47,73,64,101,23,260,87,87,106,158,-0.786145985877625,3.45319999993616,-2.67502679913551,0.0187225618922771,0.999713880821596,-4.27062708955565
"31","GB45255",10,20,16,21,22,15,1,8,10,11,20,10,1.01708198378917,0.822914406235183,3.23280289749048,0.00634343889363436,0.999713880821596,-4.41121058067996
"32","GB45666",18,39,103,67,50,36,10,29,33,32,30,42,0.746717765772827,2.39211162314663,2.58538386010911,0.022235932124981,0.999713880821596,-4.3805603622422
"33","GB45758",468,797,567,1173,448,556,789,1421,889,969,834,1081,-0.695838853691294,6.85460630316288,-2.32378521089428,0.0365092328809115,0.999713880821596,-4.32354469048978
"34","GB45797",33,13,0,16,68,93,4,99,239,272,67,494,-2.82175447932073,2.60064204737236,-2.59647332955844,0.0217689015475578,0.999713880821596,-4.38100222987462
"35","GB45814",80,135,120,230,149,151,72,197,216,187,183,248,-0.308190704630177,4.50860842498649,-2.65576605223813,0.0194287311681778,0.999713880821596,-4.16991143620085
"36","GB45850",132,106,138,224,170,179,91,364,267,238,176,350,-0.554652740634158,4.78200594491207,-3.09444460182396,0.00830565863472177,0.999713880821596,-4.04043503257689
"37","GB46448",159,216,201,300,198,260,157,657,554,303,249,403,-0.671159566806743,5.34415176193298,-2.98098086022508,0.0103573747596269,0.999713880821596,-4.07042196029386
"38","GB47133",39,26,8,11,34,21,12,39,67,49,33,86,-1.12367900352571,2.10018856692907,-2.66617029392296,0.0190441162706225,0.999713880821596,-4.39127384262775
"39","GB47148",213,180,384,431,829,418,395,620,505,649,993,489,-0.746339316397879,6.08087685953385,-2.3739019847944,0.0332278805410587,0.999713880821596,-4.26803112249496
"40","GB47318",5588,39016,100513,25970,23412,14649,2407,39752,5007,7874,15913,4250,1.60235445722437,10.9968116766211,2.38377592871525,0.0326153892202752,0.999713880821596,-4.47076769059385
"41","GB47394",57,97,121,204,141,178,21,81,86,129,142,139,0.507405624422565,3.9211348559737,2.53235178930262,0.0246066416068168,0.999713880821596,-4.2509599147728
"42","GB47461",28,36,51,96,64,61,13,33,49,47,46,57,0.495196647297507,2.71087272498224,2.75346400064274,0.0160963816696046,0.999713880821596,-4.32856751785311
"43","GB47482",73,165,253,305,230,205,51,166,148,162,146,178,0.530899840775116,4.54267498687027,3.09826995781199,0.00824402324960389,0.999713880821596,-4.04646813940834
"44","GB47495",111,201,280,285,190,239,49,177,185,179,212,243,0.392753456349525,4.7396445095097,2.47813031750212,0.0272817412834047,0.999713880821596,-4.20858078956536
"45","GB47546",1039,9987,15854,14403,6962,4669,224,7074,3312,3051,5758,839,1.72181312587694,9.080986429834,2.31477554419325,0.0371308599555925,0.999713880821596,-4.4251895328272
"46","GB47771",3,59,204,27,63,93,2,54,13,10,31,1,2.2712185941986,1.61373744714696,2.31620880301032,0.0370313046383337,0.999713880821596,-4.46342706429795
"47","GB47791",74,110,124,160,133,140,43,231,168,174,203,263,-0.431073359949394,4.35090748265004,-3.01152612263089,0.00976013873269123,0.999713880821596,-4.08754044416528
"48","GB47902",23,43,28,54,32,53,15,80,68,68,72,72,-0.61044394524736,2.75613816989952,-3.07433629358797,0.00863726648706265,0.999713880821596,-4.27482538716331
"49","GB48134",479,356,1156,902,329,388,44,299,451,406,310,555,0.96267947288392,5.81637802572111,2.52330543070961,0.0250346808311095,0.999713880821596,-4.21979912123064
"50","GB48322",6,5,2,21,13,6,4,17,18,19,22,29,-1.13709946238985,0.700181014473878,-3.0989946672793,0.00823239787389229,0.999713880821596,-4.43000305759133
"51","GB48362",801,1016,1786,2051,1418,1926,372,755,1182,1456,1136,1543,0.551305028759638,7.43784546026413,2.88143938118564,0.0125656904023083,0.999713880821596,-4.24492744121036
"52","GB48447",16,36,110,42,29,37,5,25,23,24,24,24,0.96495362788881,1.99531418972513,2.65909587831371,0.0193048223452783,0.999713880821596,-4.39876369320348
"53","GB48474",739,490,495,1067,723,727,871,1087,899,1153,869,2085,-0.733250772424896,6.9988590868053,-2.45987859063557,0.0282435288407819,0.999713880821596,-4.30105103186474
"54","GB48577",97,197,203,270,172,190,31,119,223,111,142,264,0.500800650735163,4.46173744635504,2.33844695049164,0.0355186997333311,0.999713880821596,-4.26152805619928
"55","GB48746",17,6,10,19,10,21,13,31,17,32,17,38,-0.813171943989131,1.37301111549406,-2.42461175519127,0.0301948254588536,0.999713880821596,-4.45828639292119
"56","GB48820",1071,3218,12822,3398,991,2382,302,2484,1048,1513,1699,768,1.35379868301903,7.96422692390555,2.50763102802469,0.0257933746443104,0.999713880821596,-4.34735389352364
"57","GB48923",275,500,789,1423,1522,1285,193,503,537,629,856,702,0.611175181829028,6.5902169595517,2.39619506824584,0.0318602939952072,0.999713880821596,-4.29318341664029
"58","GB49074",41,67,74,104,103,110,24,79,67,65,72,105,0.332555379864155,3.3890694077488,2.41974196270385,0.0304742028518057,0.999713880821596,-4.32666841755518
"59","GB49476",100,147,109,158,167,208,63,194,288,263,200,365,-0.510552107881011,4.65570620973759,-2.9941882710623,0.0100948203627838,0.999713880821596,-4.07172468481459
"60","GB49839",261,431,523,930,519,715,132,385,355,508,560,593,0.450334383252352,6.04164341348173,2.69593136879768,0.0179843996490662,0.999713880821596,-4.18092951582866
"61","GB50015",119,139,564,275,279,295,44,164,125,186,328,125,0.819152852160701,4.76326765864998,2.35279016760316,0.0345744258839999,0.999713880821596,-4.2493401769116
"62","GB50130",27,53,58,72,45,62,15,25,46,41,52,59,0.491692980382146,2.67223196905137,2.34222562250498,0.0352675833932865,0.999713880821596,-4.3977409270124
"63","GB50218",92,166,747,538,441,333,10,148,141,216,395,118,1.28683433221699,4.7994434052503,2.54468260875064,0.0240345461006149,0.999713880821596,-4.20952670081672
"64","GB50689",24,37,24,38,30,24,19,48,61,45,49,59,-0.609786929806173,2.41670764245986,-3.05580639586178,0.00895448142042566,0.999713880821596,-4.31232375125999
"65","GB50732",31,48,56,91,82,51,14,41,61,54,44,63,0.429386673622597,2.85368772504906,2.44260277947232,0.0291837925459941,0.999713880821596,-4.36785357544079
"66","GB50767",22,31,48,72,80,74,7,36,27,54,38,50,0.69494838877509,2.52004321544078,2.83487079249531,0.0137523026157888,0.999713880821596,-4.33405061199816
"67","GB50860",3,5,8,7,15,11,5,11,15,17,14,15,-0.657061682858912,0.540647455831865,-2.3691247374546,0.0335281375738768,0.999713880821596,-4.49292125473847
"68","GB50866",115,114,138,332,173,193,72,201,463,288,231,413,-0.540971816696035,4.87475985094691,-2.47325757962585,0.0275353913078506,0.999713880821596,-4.21145107396208
"69","GB51167",38,32,27,35,32,31,17,81,45,49,50,72,-0.597307601352719,2.54528441216219,-2.55923388903019,0.023375936834273,0.999713880821596,-4.37280607786117
"70","GB51306",552,10384,23782,9377,11443,9557,253,6921,197,3023,4193,906,2.50942566775332,8.79566504500962,2.60122659052422,0.021571640459629,0.999713880821596,-4.37607430851162
"71","GB51432",146,209,144,274,239,235,108,393,323,228,268,393,-0.376278776544082,5.089939903493,-2.46285127323256,0.0280846932663474,0.999713880821596,-4.21082758826544
"72","GB51613",55,106,207,149,187,134,37,103,88,113,100,163,0.491559843966651,4.01359858795321,2.38943832569972,0.0322690168331902,0.999713880821596,-4.27797708505728
"73","GB51790",43,47,37,82,107,58,32,91,148,84,82,170,-0.629091253978212,3.41916124568365,-2.80595167576437,0.0145439123996287,0.999713880821596,-4.24641199958109
"74","GB51992",13,18,26,31,19,25,2,21,19,15,17,17,0.668088609010226,1.31199560315516,2.59920007291869,0.0216555285911765,0.999713880821596,-4.44253154373133
"75","GB52146",8,4,7,24,24,7,6,15,29,43,27,28,-1.04087870918547,1.14710683683435,-2.69199753854586,0.0181211065782451,0.999713880821596,-4.44299984337079
"76","GB52161",288,498,374,460,394,617,273,918,831,640,447,837,-0.50049680845235,6.23091697437003,-2.52849759704117,0.0247881375768703,0.999713880821596,-4.2349342475762
"77","GB52279",26,327,67,238,341,54,22,49,136,86,23,25,1.52758982587056,3.41564074951421,2.33255979700416,0.0359133249511813,0.999713880821596,-4.35117668733229
"78","GB52343",662,1186,1545,2003,958,1610,353,1006,1143,1185,1037,1379,0.416347359090041,7.31955251420128,2.38392757614958,0.0326060668202019,0.999713880821596,-4.33681279212917
"79","GB52428",1674,5235,6566,8498,2388,6083,582,2740,1718,4512,2980,5663,0.896613779817702,8.91351029805666,2.43161577354607,0.0297973014700524,0.999713880821596,-4.40059717821222
"80","GB52465",119,105,105,162,156,184,25,139,114,135,113,123,0.448431359230753,4.07232443057293,2.47607486313192,0.0273884629686248,0.999713880821596,-4.25091951744508
"81","GB52539",71,157,149,172,141,169,35,149,139,112,130,142,0.351341908217181,4.16899414231772,2.33314197520245,0.0358741158968555,0.999713880821596,-4.27970040529051
"82","GB52633",22,19,12,44,24,23,14,31,55,39,42,50,-0.653908806206991,2.07811871685118,-2.65824612285868,0.019336370049282,0.999713880821596,-4.39232847156372
"83","GB52763",98,97,158,248,138,208,28,81,109,130,130,241,0.518043227727104,4.17589888023485,2.34529305125796,0.0350649751028989,0.999713880821596,-4.2776815354824
"84","GB52804",7,13,12,36,26,28,14,25,34,37,28,42,-0.59210265549058,1.7530433973562,-2.45983847926568,0.0282456779416019,0.999713880821596,-4.43595799349318
"85","GB53346",3,15,7,12,4,12,5,20,15,11,19,20,-0.799222967775969,0.661166361722375,-2.40124902435318,0.0315578096975867,0.999713880821596,-4.48698389601271
"86","GB53471",23,17,24,47,30,19,28,41,42,43,37,65,-0.657513682615947,2.27310862212245,-2.68911170967653,0.0182220371649884,0.999713880821596,-4.37478627909877
"87","GB53860",226,277,846,565,884,1118,105,258,175,575,328,818,0.880440081143935,5.91587139413486,2.3678722766521,0.0336072831072835,0.999713880821596,-4.26601586727033
"88","GB53881",202,393,379,466,416,478,106,405,339,358,370,416,0.302937379735885,5.64311027524196,2.4079792633877,0.0311592534008622,0.999713880821596,-4.2381646713476
"89","GB53908",145,247,278,238,242,217,65,196,177,190,170,281,0.439815949569629,4.83001854368844,2.81685763162348,0.0142402621714771,0.999713880821596,-4.10871331564777
"90","GB53933",144,167,165,297,179,161,88,327,390,299,236,273,-0.460311452029843,4.95695571778166,-2.54738707158265,0.0239107983260099,0.999713880821596,-4.18734796593095
"91","GB54052",59,107,131,173,182,179,45,128,89,101,131,150,0.407602048632797,4.07713705922471,2.61713722708717,0.0209238702328022,0.999713880821596,-4.21295979948972
"92","GB54097",559,6864,10047,8224,1830,4395,329,3563,1158,3068,1657,1133,1.39824751683035,8.39576541669894,2.36819138243056,0.0335871012936317,0.999713880821596,-4.39065793882055
"93","GB54268",603,560,1401,1625,1046,2159,207,769,1029,879,1026,1037,0.607928563790034,7.04672417225726,2.43507555202393,0.0296027893467999,0.999713880821596,-4.31122039160397
"94","GB54356",30,93,153,158,115,156,5,61,33,80,80,96,1.1608486627655,3.31519839064038,3.22518083276435,0.00643834267602028,0.999713880821596,-4.1874846591296
"95","GB54693",389,429,247,737,458,469,238,684,1016,470,777,1064,-0.527830034648543,6.27155123185863,-2.32592232778582,0.0363632365842239,0.999713880821596,-4.29012698885771
"96","GB55156",155,329,278,369,354,394,83,316,240,254,273,357,0.373159763067452,5.28566593237737,2.87123590426435,0.0128167465255685,0.999713880821596,-4.09406150072102
"97","GB55158",20,37,40,28,40,33,40,160,53,43,59,70,-0.913681620301071,2.74336083432612,-2.66615447693466,0.0190446953196415,0.999713880821596,-4.34201803389716
"98","GB55599",169,200,165,176,148,220,134,635,248,205,242,451,-0.653873973709139,5.04330975598608,-2.34238660538447,0.035256922628804,0.999713880821596,-4.24946166012984
"99","GB55710",238,300,355,481,447,336,59,258,217,346,255,290,0.720417195812138,5.322882263352,4.45718679316159,0.000605990011594282,0.999713880821596,-3.72437039481232
"100","GB55968",42,68,66,83,100,115,23,68,76,57,60,59,0.511533350057907,3.24071761058086,2.86816671547522,0.0128932252760432,0.999713880821596,-4.25368464530497
