"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"48","GB49879",138,80,104,88,38,101,11,39,49,49,30,57,1.02355725076898,3.02368754462937,2.61786990959408,0.0209225446824206,0.962863958687062,-4.32100015544099
"49","GB49900",17,13,10,27,44,66,9,27,109,89,79,59,-1.20837192835237,2.3295562768958,-2.96590365268391,0.0106851761885371,0.962863958687062,-4.32727399257196
"50","GB49920",2,7,5,14,18,16,4,6,48,38,58,35,-1.5323724778219,1.03562297910382,-2.99485846151281,0.0101008674639766,0.962863958687062,-4.41696038334466
"51","GB50186",11,23,18,24,35,33,13,23,43,35,36,32,-0.451054417685369,1.92522755724903,-2.56117801879801,0.0233187706813059,0.962863958687062,-4.40839164493763
"52","GB50338",22,50,43,47,54,47,17,45,81,76,74,59,-0.486031924844485,2.81069204772089,-2.91144160955978,0.0118762160298296,0.962863958687062,-4.28558638486664
"53","GB50540",4,10,3,5,14,14,2,9,24,15,30,22,-1.04666338953732,0.581380347528404,-2.74489980091749,0.0163895132611793,0.962863958687062,-4.45764858068604
"54","GB50636",345,728,457,640,302,768,119,381,334,454,285,407,0.593755534349844,5.8597776400329,2.60353746234885,0.0215047761430147,0.962863958687062,-4.19036683822301
"55","GB50968",69,123,70,98,85,115,21,85,58,53,71,83,0.53775916406578,3.41402155464454,2.54695304270918,0.0239604796309849,0.962863958687062,-4.29243658168803
"56","GB51081",121,247,147,202,217,234,54,149,154,165,147,157,0.405727665448165,4.53242489821772,3.00672904697933,0.00987056775493484,0.962863958687062,-4.06243644662674
"57","GB51281",370,637,490,695,641,586,119,388,395,504,378,519,0.544631370413912,6.02626270293612,3.23386865020225,0.00634489430411367,0.962863958687062,-4.037034948544
"58","GB51369",326,939,690,550,1204,1243,122,617,443,494,435,569,0.735081689903359,6.33475388254418,3.05597397159578,0.00896949877285725,0.962863958687062,-4.11101538047829
"59","GB51521",1,10,3,10,8,12,13,35,29,21,15,24,-1.85547088611684,0.796745074836638,-4.84186694371732,0.000300010444568479,0.962863958687062,-4.30960466836818
"60","GB51524",26,59,46,51,53,59,18,48,101,62,79,71,-0.419877184050111,2.93901200217014,-2.68904599004201,0.0182505962020261,0.962863958687062,-4.31042464554601
"61","GB51544",16,48,24,42,74,38,15,47,104,59,81,60,-0.715404358999658,2.70153366891767,-2.91384063404551,0.0118210935184983,0.962863958687062,-4.2972242559959
"62","GB51673",15,23,116,29,42,37,13,43,233,96,113,80,-1.28491424775425,2.88158976179615,-2.88649575347282,0.0124646348998939,0.962863958687062,-4.28582367413746
"63","GB51815",78,19,37,101,121,46,82,166,214,132,108,136,-1.40791669255884,3.6835884375187,-3.40609186109389,0.00453839363586992,0.962863958687062,-4.0949521410427
"64","GB52158",271,465,442,592,387,689,165,607,1082,747,644,698,-0.448060337037353,6.23908274433416,-2.59966187176217,0.0216648940483419,0.962863958687062,-4.21022474024054
"65","GB52341",49,92,94,152,211,141,26,147,372,231,326,230,-0.82806702751746,4.35358814758843,-2.73013169948588,0.0168627460336982,0.962863958687062,-4.15677123405745
"66","GB52441",11,24,21,20,72,42,5,39,112,68,219,66,-1.29076746463048,2.49083290084314,-2.57268593369947,0.0228118152627281,0.962863958687062,-4.37085809046957
"67","GB52453",22,71,34,62,79,102,26,83,119,79,134,105,-0.686020580739393,3.3088794424457,-3.35790420552243,0.00498422194800074,0.962863958687062,-4.1457210974714
"68","GB52658",530,989,653,698,594,844,234,471,400,497,638,359,0.622934477846819,6.31473268261088,2.84379370701017,0.0135392419920886,0.962863958687062,-4.1588944377388
"69","GB52703",4,9,10,6,13,12,6,17,24,14,24,11,-0.888336675633413,0.768354978390761,-3.2661860628938,0.00595806441739296,0.962863958687062,-4.40773186797844
"70","GB53207",18,52,34,60,76,58,19,50,93,89,85,76,-0.577412469043705,2.96655203786771,-2.96009331836541,0.0108063967071917,0.962863958687062,-4.26055116222595
"71","GB53367",37,28,12,30,21,54,3,14,9,14,22,14,1.1112473783573,1.40183757059458,2.94931129142786,0.0110349552870341,0.962863958687062,-4.3989962171764
"72","GB53368",34,74,24,65,60,125,5,33,19,23,75,12,1.30905627403476,2.3320188701081,3.15283793063404,0.00742888258469559,0.962863958687062,-4.30533076696261
"73","GB53369",321,285,32,273,152,311,22,57,57,66,196,14,1.74429763512274,3.810353636128,2.59221142792455,0.0219759558143568,0.962863958687062,-4.26883499913351
"74","GB53428",34,122,73,113,33,78,18,106,343,174,127,127,-0.998317497726625,3.67553613002515,-2.64246106459777,0.0199590173869066,0.962863958687062,-4.24618491204367
"75","GB53533",64,115,95,76,102,135,37,64,64,82,32,55,0.75810749467244,3.39700185181983,3.0428671582893,0.00920102616314187,0.962863958687062,-4.19438517116348
"76","GB53540",34,114,59,96,111,94,40,90,164,115,126,96,-0.428263583534848,3.69143380875985,-2.57079541716146,0.022894359861383,0.962863958687062,-4.2566186493071
"77","GB53750",103,242,160,176,157,212,53,126,128,135,131,137,0.460665623782909,4.35503923101428,3.04441425738141,0.00917339123017149,0.962863958687062,-4.06794094323194
"78","GB54145",19,42,30,72,85,71,25,43,141,99,119,116,-0.867524515606758,3.15959075887641,-3.33233018499867,0.00523846035474035,0.962863958687062,-4.17372504534362
"79","GB54219",181,532,557,567,760,1057,425,737,1084,1047,939,573,-0.69835436785981,6.56114149073235,-2.94100484998183,0.011214288787361,0.962863958687062,-4.15167357814464
"80","GB54385",218,330,294,294,300,355,129,221,243,220,226,212,0.42453596119681,5.18287181519972,2.57424978174488,0.0227437514117469,0.962863958687062,-4.17120580705821
"81","GB54401",33,89,94,52,79,74,27,45,25,30,40,43,0.895429702937403,2.82531466131591,2.99574940888073,0.0100833990540329,0.962863958687062,-4.27318478724753
"82","GB54460",207,456,168,506,302,206,354,1540,656,364,637,926,-1.39436456587491,5.98438765212494,-3.61454945957858,0.00302858190903364,0.962863958687062,-3.94999612757864
"83","GB54485",65,158,101,337,274,115,105,383,346,271,397,359,-1.06267987442726,4.93156957803569,-3.527625580424,0.00358423881008141,0.962863958687062,-3.9235514501465
"84","GB54513",20,14,22,19,13,20,2,10,7,7,13,13,0.979557133628286,0.834437546114447,2.91592816061114,0.011773333763723,0.962863958687062,-4.43156605189564
"85","GB54674",290,490,265,353,323,529,77,210,357,344,264,300,0.493079741253683,5.42310612126685,2.94841403321717,0.0110541894562091,0.962863958687062,-4.07114208342254
"86","GB54950",53,83,67,81,102,150,31,89,141,138,137,131,-0.400915119417341,3.766311561018,-2.70466343017014,0.0177103961015573,0.962863958687062,-4.21639580576947
"87","GB55088",35,45,50,87,122,119,52,57,179,119,126,108,-0.621473507770595,3.59730644477234,-2.56674392860619,0.0230722316918551,0.962863958687062,-4.26900903743843
"88","GB55123",3,10,2,9,10,9,2,8,47,13,19,12,-1.09131698329944,0.411948863591907,-2.56730079747077,0.0230477046028261,0.962863958687062,-4.47762470853114
"89","GB55170",33,33,24,51,60,53,9,12,8,24,57,20,1.10676961007981,1.98007820320668,2.73859360251344,0.0165899812155324,0.962863958687062,-4.38542850871803
"90","GB55207",2495,883,2626,5889,5091,4792,152,678,307,4006,1871,2039,1.74310368583338,7.92676104325356,2.58452586926354,0.022301364505243,0.962863958687062,-4.32717842891807
"91","GB55208",876,1364,1682,10534,4960,7416,249,347,641,4248,1267,1814,1.60542180767208,7.93224503873579,2.59449681400708,0.021880082078936,0.962863958687062,-4.32546822823447
"92","GB55209",2379,4341,3099,10789,6752,8605,921,936,789,5949,2172,3547,1.36479831292026,8.809841855542,2.82899777195288,0.0139324403627184,0.962863958687062,-4.33141035699694
"93","GB55213",408,1225,463,5144,532,990,89,317,659,515,431,395,1.27347431314084,6.37897468955405,2.92916714689549,0.011474846918472,0.962863958687062,-4.15302842662565
"94","GB55593",285,433,57,282,327,473,41,178,95,79,238,25,1.53234351243368,4.44441893615351,2.6611166738325,0.0192569521916398,0.962863958687062,-4.19546943316505
"95","GB55657",20,90,57,56,87,80,18,63,126,108,114,138,-0.613304141126636,3.3392537272615,-2.56512827441149,0.0231435354947246,0.962863958687062,-4.29504333183983
"96","GB55707",407,719,675,645,407,593,189,324,388,466,389,341,0.611917219426334,6.00386899245646,2.96427195339382,0.0107190817214605,0.962863958687062,-4.10363638179154
"97","GB55894",94,175,110,162,156,138,40,100,116,108,94,111,0.458531920535163,4.03362762821354,2.91522544276888,0.0117893896899419,0.962863958687062,-4.13617420455002
"98","GB55921",171,111,81,163,201,225,27,100,71,71,160,88,0.807100637453577,3.98440578595962,2.66569253220441,0.0190884517508052,0.962863958687062,-4.21079469761423
"99","GB55964",201,198,98,256,138,221,524,988,353,256,362,249,-1.41681374588943,5.3003862385621,-2.95604424310193,0.0108916753528426,0.962863958687062,-4.07817226601368
"100","GB55997",6,47,9,37,71,149,20,59,225,188,91,134,-1.60256213065355,3.01800598876024,-3.14540859895085,0.0075370784923845,0.962863958687062,-4.23448931435815
