"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"51","GB47924",9,6,10,6,16,17,18,18,31,17,16,23,-0.907129165427056,1.10078959749925,-2.55000691496881,0.0238296792396771,0.999652307972922,-4.45641261367877
"52","GB47957",778,1209,1262,2204,1742,2663,374,1468,874,1494,1362,1696,0.476849016045247,7.56636839046736,2.5650820207674,0.02315385658424,0.999652307972922,-4.31576939870722
"53","GB48007",1581,2406,2684,2586,2440,4146,705,1516,2032,2589,2430,1838,0.566168078280063,8.26464688011561,3.39961810139164,0.00459924172703213,0.999652307972922,-4.22068803805704
"54","GB48188",80,142,134,188,190,169,43,134,126,168,126,133,0.354704583625518,4.24186012106077,2.76290192110651,0.0158370705549011,0.999652307972922,-4.15968412934221
"55","GB48228",14589,23416,15383,8061,5769,1768,6664,28646,43842,54191,43467,65707,-1.76022793074157,11.2876804197121,-2.48960904523051,0.0267332305874748,0.999652307972922,-4.46758606955496
"56","GB48331",53,105,85,101,87,151,41,128,140,311,124,188,-0.548146503094077,4.03558016833761,-2.7047137311296,0.0177159648632645,0.999652307972922,-4.19841015064783
"57","GB48510",12,90,1,13,2,5,35,106,340,30,152,1350,-4.24054427916685,2.334481769498,-3.26834490143342,0.00593703303411659,0.999652307972922,-4.34449641246959
"58","GB49109",89,167,242,183,167,419,26,100,134,278,164,159,0.625133598147344,4.46128333082459,2.44659423190815,0.0290055237723222,0.999652307972922,-4.23373933502644
"59","GB49268",317,384,463,513,369,784,141,449,334,400,397,325,0.489877494767765,5.81192174490478,3.20424894633743,0.00672573214791248,0.999652307972922,-4.03873690713585
"60","GB49275",309,404,533,426,383,747,123,321,368,368,415,375,0.550161627721964,5.77568574835057,3.56351173168004,0.00334604807763969,0.999652307972922,-3.95047984423874
"61","GB49640",0,2,2,14,17,12,4,8,12,14,22,21,-1.39287848840489,0.15187835739107,-2.31366958373797,0.0372538236981744,0.999652307972922,-4.50370755486866
"62","GB49870",130,260,258,402,318,488,31,281,217,325,237,205,0.612199766701515,5.05316091510133,2.75758867006711,0.0160002175911064,0.999652307972922,-4.12867891690092
"63","GB50028",59,89,47,133,124,168,62,145,206,243,171,439,-0.928819582735862,4.26718604122276,-3.39933921153708,0.00460173546481718,0.999652307972922,-4.01953788691967
"64","GB50036",19,40,47,41,33,38,3,34,31,27,19,37,0.674634034687137,1.99683199468667,2.32327152395239,0.0365900668747882,0.999652307972922,-4.4388255037181
"65","GB50111",42,66,59,57,69,71,16,73,50,13,30,26,1.06258064543963,2.63915315458945,2.90819940585904,0.0119570487222468,0.999652307972922,-4.31196598071177
"66","GB50112",482,1165,930,788,770,948,248,963,662,453,573,576,0.608102074958541,6.61134404924137,2.56839486337957,0.0230078429269295,0.999652307972922,-4.25570509598831
"67","GB50114",14,49,51,219,92,143,32,213,415,820,472,303,-1.86997955882748,4.31563934715492,-3.73663428193145,0.00239428776804257,0.999652307972922,-4.00068958778309
"68","GB50187",29,18,24,32,27,53,7,22,24,24,24,25,0.538340694949628,1.83646002972998,2.43399684873048,0.0297053236405249,0.999652307972922,-4.43254939122583
"69","GB50410",2,2,8,10,6,5,5,12,16,9,13,9,-0.997439577757241,0.129346105487289,-2.85107378524659,0.0133560978200198,0.999652307972922,-4.46617957945787
"70","GB50449",2,6,11,17,31,13,10,112,21,22,40,153,-1.84914076427132,1.58364687861836,-2.87432458575619,0.0127682118398704,0.999652307972922,-4.40411249558549
"71","GB50486",10,23,14,22,21,39,4,14,18,13,15,17,0.672261513467832,1.24772775657759,2.96190152723312,0.0107741296298548,0.999652307972922,-4.40836356910057
"72","GB50508",3832,4872,4389,7984,4540,7411,538,2700,3951,5022,6050,2383,1.02784399950288,9.13230355705293,3.17360272691082,0.00713904350904502,0.999652307972922,-4.31027926451252
"73","GB50511",47,81,66,86,77,97,30,79,62,62,51,74,0.39048862761563,3.27025233941539,2.31205683653734,0.0373664225898589,0.999652307972922,-4.35806199442505
"74","GB50878",42,65,142,63,44,78,9,52,26,45,51,44,0.922091852687669,2.7989178346519,2.85612778805194,0.0132260856117291,0.999652307972922,-4.30453703794008
"75","GB50933",15,12,11,28,37,43,12,28,42,119,61,77,-1.09575578747101,2.20851087782029,-3.02768080310689,0.00948192963596625,0.999652307972922,-4.33510985853295
"76","GB51482",738,713,1073,1146,909,1699,202,640,913,1286,1129,610,0.579432114713991,6.93442015809774,2.66828108448442,0.0190013060930051,0.999652307972922,-4.25539131294394
"77","GB51527",11,13,14,19,23,19,3,8,8,12,16,9,0.876093056843646,0.837541932360781,3.66900557509316,0.00272817556893368,0.999652307972922,-4.37525560403616
"78","GB51591",71,126,114,198,218,210,49,209,284,358,195,246,-0.426346083745304,4.62576638718304,-2.30695318897772,0.0377248788800412,0.999652307972922,-4.26563508685903
"79","GB51670",20,45,51,43,36,54,6,18,39,49,33,25,0.670174413829926,2.20038046286715,2.64561831392805,0.0198461752787903,0.999652307972922,-4.38369873266109
"80","GB52042",1,5,6,21,13,24,5,27,17,29,16,21,-0.95701226847024,0.844524435787814,-2.3530136845241,0.03460459185687,0.999652307972922,-4.48414233695799
"81","GB52210",14,17,15,34,26,28,10,35,35,48,33,47,-0.577728939952042,1.95072379743114,-2.96680501212201,0.0106720649754428,0.999652307972922,-4.36081240244228
"82","GB52317",114,761,305,169,63,23,299,340,657,672,474,1727,-2.20402841065375,5.37687196659621,-2.74401427232004,0.0164245316865556,0.999652307972922,-4.17820096978542
"83","GB52642",1960,2130,1365,2054,2055,3595,481,1898,1454,2820,1750,1254,0.600497096256509,7.99481383516763,2.65630472755267,0.0194433299458344,0.999652307972922,-4.3220638521548
"84","GB52775",394,709,337,392,176,294,268,448,2220,2335,2510,2305,-1.70265307862491,6.60785434284073,-3.38150789034313,0.00476403531700439,0.999652307972922,-4.08316389012171
"85","GB52844",63,64,88,94,112,187,14,72,78,86,83,74,0.624756694514948,3.46954339884591,3.35617774229004,0.00500454184654307,0.999652307972922,-4.13139538202264
"86","GB52973",305,369,393,577,432,844,81,349,526,320,499,375,0.544665147511585,5.80053700600859,2.62193535317129,0.0207680632118842,0.999652307972922,-4.19058487610111
"87","GB53331",14,16,27,13,23,17,9,32,48,65,25,26,-0.780884518225849,1.77472434866435,-2.56201693647987,0.0232897478106977,0.999652307972922,-4.42096877755712
"88","GB53548",10,13,16,37,41,39,20,46,55,85,47,47,-0.978393879826487,2.26817911219906,-4.01490603174356,0.00140394641602456,0.999652307972922,-4.21551717837885
"89","GB53554",4,14,43,11,9,9,13,21,19,45,32,38,-1.14237192821079,1.38533258028807,-2.71666321894622,0.0173131546291728,0.999652307972922,-4.42687726810862
"90","GB53567",33,81,50,61,46,104,16,58,33,69,50,32,0.580286792973284,2.82605422435969,2.43618082668483,0.0295828532111813,0.999652307972922,-4.37003257135032
"91","GB53669",45,52,47,51,47,55,22,46,36,30,32,26,0.679927062388233,2.5512292381647,2.73827959491739,0.0166070768304576,0.999652307972922,-4.34347296552764
"92","GB53756",99,807,116,167,68,47,101,426,1036,1302,622,831,-2.1107082326528,5.31933896640678,-3.18985015488085,0.00691685716548581,0.999652307972922,-4.06965273258665
"93","GB54172",123,258,132,169,134,142,109,282,485,435,395,452,-1.10184696929798,5.04749479849204,-4.46957115583994,0.000595845030995432,0.999652307972922,-3.74454792369091
"94","GB54294",2088,4511,3844,3773,1996,7047,768,1740,3570,2461,2837,2457,0.763985477102079,8.64384044231997,2.89452295592461,0.0122782404226855,0.999652307972922,-4.32001676032151
"95","GB55306",89,180,176,163,151,206,41,112,99,125,113,100,0.7507030512966,4.15619366264879,5.16740381620261,0.000167539180022717,0.999652307972922,-3.69971653311758
"96","GB55441",34,64,60,84,57,73,19,55,50,52,26,60,0.571212293893637,2.87116138145426,2.66889087181525,0.0189790635986078,0.999652307972922,-4.32650977349936
"97","GB55776",8,17,10,11,15,15,9,22,25,30,23,41,-0.893936611114295,1.3486508707151,-3.7507885643135,0.00232983818344283,0.999652307972922,-4.33360347082238
"98","GB55813",131,208,172,62,44,21,74,411,291,304,442,269,-1.92030938447371,4.42637677857422,-3.29449510177999,0.00564250519657555,0.999652307972922,-4.06617401675823
"99","GB55870",118,188,196,174,164,222,54,180,154,163,130,160,0.399357876184743,4.48212030811892,2.69752785287544,0.0179625832691788,0.999652307972922,-4.15895911352498
"100","GB56017",17,18,21,10,15,23,6,8,7,10,16,6,0.960507567294355,0.864022429653473,2.69979692682295,0.0178843494790909,0.999652307972922,-4.45108148344241
