"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"28","GB44495",23,13,7,11,12,17,14,10,5,9,7,14,0.848690994287262,0.604866263513809,2.73686436522582,0.0168925917055102,0.987379858721844,-4.43241252890282
"29","GB44676",16,10,0,5,6,9,10,34,12,21,11,35,-1.42381492768691,0.425965016764226,-2.60391295747792,0.0217691475436915,0.987379858721844,-4.44893965781303
"30","GB44756",123,109,72,108,134,121,71,137,126,101,103,139,0.315442481450056,3.86773202461851,3.068170356012,0.00893403296482979,0.987379858721844,-4.00267017222613
"31","GB44772",287,365,151,274,195,205,151,327,284,199,172,289,0.385435628008547,4.94506052521241,2.42712548818831,0.0304090986160595,0.987379858721844,-4.09964586274293
"32","GB44799",231,190,125,164,172,170,119,167,177,169,151,229,0.391755578910638,4.4900088655072,3.02772914228363,0.00965862500248346,0.987379858721844,-3.90934496525888
"33","GB44850",113,114,53,98,107,115,78,215,162,139,156,179,-0.279784504544178,3.9953709824957,-2.41736919480671,0.0309714695928282,0.987379858721844,-4.18908064236094
"34","GB45170",1305,356,562,822,750,670,334,968,563,436,369,893,0.713624256726346,6.34647171770492,2.62846370516895,0.0207757487479968,0.987379858721844,-4.08517111963992
"35","GB45212",157,160,72,101,132,126,130,284,243,196,142,206,-0.338672311763027,4.3414744108133,-2.73979082612091,0.0167982615836577,0.987379858721844,-4.03903329153892
"36","GB45494",16,21,12,14,18,27,23,39,41,36,23,34,-0.51986527905016,1.67270449548917,-2.67296104839112,0.0190864541957598,0.987379858721844,-4.37327289880898
"37","GB46904",466,543,293,605,421,492,308,521,540,458,479,540,0.316173756826209,5.93961272074475,2.41068243184589,0.0313626459659287,0.987379858721844,-4.13023690876176
"38","GB46908",215,228,106,164,239,262,211,362,374,365,317,281,-0.343935997137147,5.0319671343156,-2.53530487522312,0.0247957111920955,0.987379858721844,-4.06244612546049
"39","GB47029",682,761,520,763,658,366,382,670,449,240,543,755,0.716095196727007,6.15241959241319,2.74520393524985,0.0166251352712268,0.987379858721844,-4.02591369577167
"40","GB47235",67,50,26,52,50,65,50,159,90,108,84,79,-0.512284399768131,3.15353408776235,-2.81521881151752,0.0145374926336245,0.987379858721844,-4.19432789625174
"41","GB47424",23,18,9,20,36,28,33,40,48,59,41,36,-0.624325150320566,1.99004733389113,-2.54732964811875,0.0242373312204916,0.987379858721844,-4.36859491128
"42","GB47579",180,214,108,150,182,190,120,29,125,107,156,115,1.21228550210368,4.0834245167957,3.06321316686548,0.0090198585412553,0.987379858721844,-3.97610856853867
"43","GB47668",33,29,12,26,46,35,25,76,74,55,51,58,-0.572625371595251,2.37770629518578,-2.9233272809886,0.0118102024579731,0.987379858721844,-4.269851557671
"44","GB47806",36,17,12,10,25,25,25,85,49,53,58,43,-1.01085981802755,2.04144495502565,-3.83996202244012,0.00202806318799029,0.987379858721844,-4.18558749581312
"45","GB48240",128,105,46,76,66,69,52,69,50,82,54,111,0.568893236143741,3.26225802676892,2.57155025974246,0.0231493141337221,0.987379858721844,-4.23446896499092
"46","GB48256",739,737,455,823,492,553,424,763,584,594,555,728,0.397964804744951,6.33268171318218,2.57643619244307,0.0229356381236638,0.987379858721844,-4.10092357473418
"47","GB48435",436,450,252,763,438,367,249,740,392,250,250,565,0.563423728824064,5.72126616833741,2.42918348928798,0.0302917278501341,0.987379858721844,-4.11102927194163
"48","GB48768",357,270,135,436,355,341,124,449,425,222,182,274,0.568745276614911,5.18673230045802,2.66282992133121,0.0194588952147823,0.987379858721844,-4.00366154554485
"49","GB48931",239,246,102,334,251,224,113,262,230,238,196,254,0.421888539919824,4.82846251338644,2.63809692462231,0.0203981180169135,0.987379858721844,-4.02178451490296
"50","GB48945",186,368,172,405,197,174,138,272,186,100,129,259,0.788656967341197,4.72437419807628,2.89126716149892,0.012561540288334,0.987379858721844,-3.9385213883941
"51","GB48953",34,25,8,51,33,30,63,74,65,70,41,50,-0.742125780843115,2.41571800664077,-2.69947412966473,0.0181443782582994,0.987379858721844,-4.30691694916741
"52","GB49175",150,429,64,286,283,93,68,172,97,94,103,229,0.945694349531279,4.25871204580285,2.53138829043395,0.0249802499882065,0.987379858721844,-4.12011871501129
"53","GB49321",7911,15395,6668,14085,10251,5812,5396,13134,7180,3296,5088,12200,0.816538073959995,10.0549551723297,2.57291766439573,0.0230893200038,0.987379858721844,-4.35150117162645
"54","GB49370",509,912,379,895,581,490,348,882,538,329,487,693,0.571915838578571,6.19834019863919,2.72759940853062,0.0171946653095067,0.987379858721844,-4.03569735683669
"55","GB49544",2005,3770,1395,23600,1583,2021,1097,1839,875,1173,1439,1786,1.54497663574322,8.05551942505142,2.85476268674101,0.0134745880964307,0.987379858721844,-4.17533120778982
"56","GB49649",364,455,197,697,467,354,194,728,374,254,276,415,0.564647519053885,5.60305819814423,2.53443127555448,0.024836758355733,0.987379858721844,-4.06457085405522
"57","GB49722",9,11,5,7,13,12,11,25,27,20,21,15,-0.685232015801044,0.856226113846743,-3.01193351911023,0.00995724368507735,0.987379858721844,-4.39116403491745
"58","GB49854",6273,9431,4951,9367,4015,2973,978,4022,3175,3304,2887,5710,1.3199606137659,9.08531904169534,3.6610283589593,0.0028533875294405,0.987379858721844,-4.10353826987038
"59","GB49911",88,137,45,78,153,138,74,268,200,207,182,244,-0.547823940573111,4.15414664400643,-2.58097214952275,0.0227389790156645,0.987379858721844,-4.12202057758378
"60","GB49995",30,28,14,29,41,39,43,57,62,55,39,52,-0.446632516478374,2.35604412071714,-2.52283478312631,0.025387891127039,0.987379858721844,-4.34150629806941
"61","GB50239",867,1107,527,1275,734,670,590,931,827,569,658,849,0.532482633305428,6.68125650158034,2.99974632794542,0.0101938938657485,0.987379858721844,-4.00083418409475
"62","GB50286",52,79,34,41,67,63,57,136,129,101,69,107,-0.494537219568679,3.25720965609696,-2.98534639067248,0.010480712853395,0.987379858721844,-4.13942514817088
"63","GB50290",27,44,12,7,29,17,57,116,59,25,34,133,-1.27931390766995,2.19072529956175,-2.90830507213161,0.0121565563922531,0.987379858721844,-4.30002047356804
"64","GB50447",580,258,163,459,323,398,204,525,301,300,193,353,0.530522788666318,5.38613265413631,2.57953196163761,0.0228012414835023,0.987379858721844,-4.03906665765677
"65","GB50492",22,28,9,19,13,22,9,19,21,15,12,18,0.563661990501964,1.15789264194233,2.64208362574795,0.0202437968302511,0.987379858721844,-4.41072111822825
"66","GB50827",88,114,26,52,132,86,95,283,127,132,106,179,-0.589407750607625,3.77063628250408,-2.52724371342792,0.0251769756761317,0.987379858721844,-4.18840957403366
"67","GB50908",8,10,3,11,8,23,8,24,52,35,22,21,-1.00039226578712,0.996652493154658,-2.54824494841244,0.0241953300266743,0.987379858721844,-4.43281748295325
"68","GB51071",778,1035,499,1156,713,611,491,1166,794,383,613,952,0.526831356033407,6.5850692411806,2.43786323069383,0.0298014714266153,0.987379858721844,-4.17078520771312
"69","GB51116",8,15,7,7,8,12,16,29,31,23,14,31,-0.962448433293788,0.991977012135061,-4.03141405964192,0.00141128848616732,0.987379858721844,-4.28993571722656
"70","GB51149",36,39,25,25,44,40,31,92,59,56,47,69,-0.402280278398004,2.54910767707175,-2.46298010485108,0.028425323844449,0.987379858721844,-4.33527523632279
"71","GB51735",157,114,84,100,83,106,92,97,96,94,69,120,0.506048691641495,3.72139970004749,2.74085279940379,0.0167641581229754,0.987379858721844,-4.123551661805
"72","GB51797",24,20,15,12,24,21,16,112,32,87,39,92,-1.15461546239193,2.06675027508816,-3.00641040440873,0.0100638078139334,0.987379858721844,-4.29554451989354
"73","GB51991",52,60,20,45,66,53,47,123,105,85,76,84,-0.486724875128005,3.05278704611329,-3.12321592681328,0.00803397929105409,0.987379858721844,-4.14128749491885
"74","GB52042",14,16,10,6,16,13,29,28,29,21,21,24,-0.688356959330595,1.24021893771264,-2.68609388139095,0.0186139956544323,0.987379858721844,-4.40266369285792
"75","GB52418",20,12,7,23,12,13,10,9,10,11,9,10,0.815774299994579,0.673399874509475,3.05868418675379,0.00909898743427698,0.987379858721844,-4.39828696117003
"76","GB52588",55,69,24,65,65,70,45,132,138,98,98,110,-0.49267369938013,3.28838780015677,-2.79146134717387,0.0152152788399431,0.987379858721844,-4.1809067163489
"77","GB52604",10,57,7,31,32,28,25,94,89,52,39,53,-0.914730795130668,2.2065008770785,-2.45426719433572,0.02889564069653,0.987379858721844,-4.36881687156754
"78","GB52794",3,10,5,2,10,8,11,19,17,26,21,16,-1.25658582913651,0.468369729341182,-3.41799686672732,0.00455035391995491,0.987379858721844,-4.37718050767639
"79","GB52847",62,102,48,65,65,51,33,66,61,76,36,75,0.521609717396781,2.98090207816873,2.45842510099619,0.0286702746686493,0.987379858721844,-4.29346999950506
"80","GB52997",258,215,140,167,161,218,196,512,316,455,265,471,-0.553103213809349,5.09237754247848,-3.32906056394493,0.00540091376692036,0.987379858721844,-3.77305813281975
"81","GB53288",81,118,51,83,105,50,26,59,39,47,59,63,1.04382517130821,3.00747181899341,4.57809014243702,0.000511270998323669,0.987379858721844,-3.89319850308569
"82","GB53311",51,51,25,48,58,56,49,110,87,74,69,78,-0.354248599739297,2.98832345526003,-2.89088051316935,0.0125708836634992,0.987379858721844,-4.19887928096959
"83","GB53440",906,745,302,1487,681,466,246,979,589,373,420,766,0.770639853858327,6.28121299920614,2.70942279539327,0.0178027214944712,0.987379858721844,-4.05142001334475
"84","GB53514",46,30,20,45,30,31,24,51,13,24,27,28,0.665669737510433,1.96259295075276,2.43652650783113,0.0298764744226324,0.987379858721844,-4.38507314831927
"85","GB53605",18,56,12,24,43,34,33,108,89,43,52,55,-0.737407806011427,2.42712710865071,-2.61249668147873,0.0214166879616723,0.987379858721844,-4.32076211827779
"86","GB53679",11,6,3,9,10,4,9,26,13,10,12,16,-0.672090717391482,0.389635637101553,-2.46725293658269,0.0281973764475497,0.987379858721844,-4.4665341643483
"87","GB53732",1024,705,231,1383,858,243,64,1633,116,97,144,786,1.70216995848725,5.6165962616634,2.48325482852169,0.0273592251010661,0.987379858721844,-4.10702022773318
"88","GB53797",63,61,32,43,41,29,20,37,36,15,41,46,0.819401864578617,2.2767983914791,3.12929112010279,0.00794035784423972,0.987379858721844,-4.24483192298015
"89","GB53798",5843,8321,4887,7203,3672,2161,1552,6443,4554,444,1857,2784,1.56653430332658,8.75443683935219,2.89881076118851,0.0123806144244528,0.987379858721844,-4.21685792714985
"90","GB54512",46,47,15,48,61,48,40,128,72,75,65,86,-0.489520855515716,2.87168236994568,-2.62797204827359,0.0207952033892332,0.987379858721844,-4.27054790628526
"91","GB54881",6,9,8,2,16,19,29,30,26,10,27,27,-1.10872920902989,0.933890842206264,-2.48968448194414,0.0270292483014251,0.987379858721844,-4.44259233885006
"92","GB54997",172,154,94,133,90,64,63,115,61,65,59,161,0.764746687552541,3.65877536168899,2.66178778626782,0.0194976055989372,0.987379858721844,-4.15762394326028
"93","GB55143",110,39,38,133,77,48,27,12,132,43,25,32,1.32369497870092,2.66090017001892,2.56549725635728,0.0234167046230734,0.987379858721844,-4.30621736678283
"94","GB55144",221,116,126,70,118,117,66,82,66,152,80,109,0.788761702586656,3.78343404336633,2.71254284171087,0.0176968736575349,0.987379858721844,-4.12424337584117
"95","GB55277",9,5,3,4,7,7,8,19,12,8,12,11,-0.627811228856436,0.149401699415275,-2.73911534996053,0.0168199886766076,0.987379858721844,-4.45003474319271
"96","GB55486",48,38,23,37,70,64,38,123,115,80,68,81,-0.516436691049766,2.97235528092463,-2.53609533143258,0.024758627117143,0.987379858721844,-4.27962168029495
"97","GB55505",331,352,165,176,288,236,102,284,224,187,237,411,0.481333452498319,4.95992448035454,2.44889356166682,0.0291894226978583,0.987379858721844,-4.09116158858521
"98","GB55535",32,63,24,52,56,54,42,137,112,71,63,86,-0.519890831308488,2.98840110374535,-2.51075551410363,0.0259745154512752,0.987379858721844,-4.28351488941372
"99","GB55723",16,27,9,22,15,18,24,61,38,29,17,43,-0.606816085760052,1.6692385400161,-2.44915096648391,0.0291752849489979,0.987379858721844,-4.40521631946966
"100","GB55773",106,125,55,120,68,83,69,73,89,87,79,96,0.481991937418486,3.50642274671802,2.42967597822631,0.0302637049603426,0.987379858721844,-4.24146581605431
