"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"70","GB51191",12,11,4,10,11,12,28,12,12,15,15,17,-0.662320385765957,0.756512888044461,-2.29007639555999,0.0392872425779226,0.999701849283496,-4.47262784683532
"71","GB51227",27,15,17,65,46,23,18,8,17,11,35,15,0.891021811873014,1.50570935201404,2.29277621851217,0.0390908038025087,0.999701849283496,-4.43847201811136
"72","GB51237",1270,1457,1890,1535,1567,1142,1274,871,733,753,989,1650,0.56301455143648,7.32358037797036,2.39248497836919,0.0324560632021075,0.999701849283496,-4.24974976953987
"73","GB51355",10,18,16,11,38,25,53,15,36,29,28,27,-0.660071881110035,1.62617644070208,-2.35508137308569,0.0348082644037186,0.999701849283496,-4.42335981293239
"74","GB51442",114,75,138,83,144,76,307,97,152,105,134,262,-0.610213130406748,4.08194499421654,-2.99149942936656,0.0103599228659359,0.999701849283496,-4.01254167560513
"75","GB51446",241,92,47,49,31,99,281,164,250,230,153,641,-1.75865150193765,4.18223337007685,-3.92252040012668,0.0017347356559536,0.999701849283496,-3.80875776796492
"76","GB51487",109,80,77,73,79,86,178,43,148,132,106,173,-0.511593192147105,3.7260168902414,-3.10206586891793,0.00837100392824587,0.999701849283496,-4.03968585678854
"77","GB51532",42,21,52,49,50,29,53,14,11,16,26,36,0.798266486540872,1.98567161169189,2.7189659877475,0.0174845105239045,0.999701849283496,-4.34531967337516
"78","GB51764",35,22,33,16,44,29,16,15,26,21,23,22,0.606151536347228,1.69437295851774,2.36215640108796,0.0343512165257718,0.999701849283496,-4.41751259454643
"79","GB51797",24,16,20,12,32,39,112,15,24,87,21,92,-0.992226427602687,2.06675027508816,-2.42177865521249,0.030720748446589,0.999701849283496,-4.38690665365502
"80","GB51808",2,6,9,5,11,11,22,3,15,18,12,14,-0.864624328820225,0.31369530381207,-2.32575005200752,0.0367655895959624,0.999701849283496,-4.48391818745623
"81","GB51843",668,695,652,662,641,489,893,278,514,507,388,407,0.490190355037463,6.16859544643453,2.60687292818354,0.0216509786624241,0.999701849283496,-4.08944219857195
"82","GB52798",59,40,57,57,98,69,89,18,37,56,54,59,0.395465307292107,2.8412256294472,2.2493017904223,0.0423700109312855,0.999701849283496,-4.35882138705182
"83","GB52819",224,194,312,227,315,280,737,157,409,290,319,603,-0.494090170300978,5.35254062445347,-3.10775940231791,0.00827957022723365,0.999701849283496,-3.85936909454019
"84","GB52977",355,291,373,318,409,344,409,182,297,309,311,408,0.20936951993033,5.44061199295121,2.34566676957732,0.0354254411284221,0.999701849283496,-4.14437132875867
"85","GB53353",13,10,13,10,30,26,37,17,30,17,28,38,-0.681423487262925,1.45780534733625,-2.62344187864214,0.0209792396885427,0.999701849283496,-4.39815639270955
"86","GB53414",67,36,39,27,38,50,111,32,44,98,144,56,-0.730241743157952,2.8513111798819,-2.3230245021963,0.0369526929576155,0.999701849283496,-4.34350298979078
"87","GB53516",475,260,275,231,507,397,1645,403,706,332,403,577,-0.709469617365077,5.87805703426138,-2.65368832644552,0.019804867379393,0.999701849283496,-4.05227603795603
"88","GB53525",72,32,30,24,19,21,46,28,72,47,46,132,-0.846354205687555,2.43275082097326,-2.265665071918,0.0411063497756292,0.999701849283496,-4.3874722023797
"89","GB53775",18,18,19,14,24,47,74,15,47,25,36,49,-0.73798118484476,1.91704002225176,-2.69522561353921,0.0182959161279705,0.999701849283496,-4.35489110758321
"90","GB53850",13,8,9,10,13,5,16,11,14,27,18,15,-0.692993947666324,0.757554897478043,-2.33568718712977,0.0360910256192944,0.999701849283496,-4.46800510549424
"91","GB54083",23,20,29,30,68,39,95,18,69,40,45,58,-0.557961707413358,2.39783038438576,-2.22478017704446,0.0443325369956721,0.999701849283496,-4.39609567138525
"92","GB54430",169,98,132,154,186,164,155,63,99,144,130,122,0.427178490440348,4.11015233822281,3.17318842634589,0.00729771907200904,0.999701849283496,-3.94265183251385
"93","GB54605",664,634,607,737,903,826,687,275,544,789,624,646,0.392049249728291,6.40497197649882,2.70071908887598,0.0181049484962215,0.999701849283496,-4.07811704779806
"94","GB54749",106,109,118,116,165,140,198,68,181,188,147,281,-0.375780441033597,4.24376447477676,-2.49322843163252,0.0268534234493548,0.999701849283496,-4.14426260171254
"95","GB54975",104,61,74,86,111,85,177,62,97,101,97,137,-0.271129073545143,3.66383038014099,-2.22875853484116,0.0440084203527852,0.999701849283496,-4.2894035603997
"96","GB55212",409,2084,740,1477,114,1187,4364,3585,2012,2866,926,4506,-1.83303427359927,7.51608857344467,-2.38887454061035,0.032676319718012,0.999701849283496,-4.26412737193365
"97","GB55326",116,82,137,92,176,105,200,71,137,172,150,174,-0.277341872904445,4.09119767710859,-2.26845139098178,0.0408947565385172,0.999701849283496,-4.23440294305505
"98","GB55630",18,2,10,7,11,11,60,5,17,28,29,10,-1.10033066248993,0.792994971616325,-2.27712520107162,0.0402426431342231,0.999701849283496,-4.47352300971393
"99","GB55974",14,9,16,9,33,20,35,11,23,22,22,31,-0.498865537072956,1.33612944075531,-2.21429708811504,0.0451973933692294,0.999701849283496,-4.45643828321847
"100","GB55997",34,34,30,39,225,91,305,27,188,71,134,149,-1.04694584021474,3.40476606168308,-2.25452204278544,0.0419629421024814,0.999701849283496,-4.31313072720339
