"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"44","GB46948",19,11,15,22,20,26,17,19,6,13,9,8,0.636759330590565,0.964057230069906,2.83595203003659,0.0139751329617442,0.999699958632361,-4.40335270406739
"45","GB47126",25,10,11,16,19,9,12,9,3,14,6,3,0.927801922799935,0.437811728524151,2.49133886735754,0.0269515985269581,0.999699958632361,-4.4630037131784
"46","GB47215",4,8,11,23,8,15,35,15,5,29,23,14,-0.855668709541708,0.854881971331375,-2.36924028541307,0.0339017676380591,0.999699958632361,-4.45966133106837
"47","GB47217",203,100,92,127,131,247,414,229,112,304,136,226,-0.670149461600678,4.53137131760789,-2.94874266894028,0.0112506009524033,0.999699958632361,-3.96084623789379
"48","GB47303",3668,1332,8019,2825,2343,2749,2701,1468,973,1789,881,1211,1.03395835533635,8.08126066325776,2.85565715760513,0.0134561855101544,0.999699958632361,-4.18742793456941
"49","GB47498",362,206,180,474,414,485,479,396,201,607,489,724,-0.523996251158203,5.67443798027207,-2.37219932423537,0.0337146882311267,0.999699958632361,-4.14337114301931
"50","GB47928",112,144,156,179,160,130,28,31,32,72,212,77,1.32701906355387,3.59696578536575,3.05635068455513,0.0091438482434702,0.999699958632361,-4.08906435641725
"51","GB47932",48,44,42,52,34,57,147,77,31,64,44,54,-0.53558826212651,2.82410130234049,-2.47964154887266,0.0275530577976712,0.999699958632361,-4.31169186904568
"52","GB48100",62,28,45,74,35,53,30,36,27,27,45,29,0.556965767566624,2.37611404063853,2.30647127717634,0.0381111593024515,0.999699958632361,-4.38240289512312
"53","GB48129",24,28,19,64,41,65,113,60,24,74,45,54,-0.687905071489175,2.58589656073203,-2.71641089716139,0.0175719341032107,0.999699958632361,-4.28916973360822
"54","GB48148",2267,1711,1928,3696,2952,4642,5154,3108,1900,3363,3175,5153,-0.437104961473295,8.65749840753987,-2.42610941301955,0.0304741953725229,0.999699958632361,-4.31732810203703
"55","GB48225",56,51,54,82,56,74,145,70,34,84,84,67,-0.370086959783319,3.16790475353459,-2.56826497482679,0.0233002879567742,0.999699958632361,-4.25530585363383
"56","GB48372",13,8,19,32,14,24,51,23,7,29,27,44,-0.71544656120321,1.49444377434047,-2.4417702099993,0.0295901893232429,0.999699958632361,-4.41838516700478
"57","GB48510",6,21,77,30,2,5,475,323,89,152,1350,13,-3.99440959878386,2.68827449230509,-2.8539400763844,0.0135006406097988,0.999699958632361,-4.31445551948485
"58","GB48747",4,3,4,31,8,19,25,17,3,20,25,55,-1.23019687921801,0.74613369264038,-2.32016430567272,0.0371525344969366,0.999699958632361,-4.46999091357399
"59","GB48773",20,20,22,18,20,29,19,13,10,14,20,6,0.659901540467817,1.16899860800684,2.40272606170807,0.0318413717374623,0.999699958632361,-4.44106525024338
"60","GB48813",52,25,49,54,50,110,94,70,29,92,130,86,-0.611791845382022,3.06928968887984,-2.51023469866364,0.0260066309042075,0.999699958632361,-4.28074185259095
"61","GB49328",132,88,129,168,169,210,199,78,73,104,105,109,0.400991209466527,4.0345221978467,2.57194135067184,0.0231383359336923,0.999699958632361,-4.14281689077632
"62","GB49564",5,10,9,13,9,12,27,10,6,17,15,14,-0.613436915177461,0.632060237196785,-2.37583568313362,0.033486135709032,0.999699958632361,-4.4678883209244
"63","GB49638",49,34,45,71,55,67,115,66,33,55,62,71,-0.342872803784402,2.93273071513479,-2.51749192797828,0.0256522613304274,0.999699958632361,-4.29254455466114
"64","GB49689",116,57,68,113,162,52,57,27,24,55,40,38,1.09915026926148,2.9465173432635,3.40635384572802,0.0046560691788295,0.999699958632361,-4.11726715769614
"65","GB49754",107,70,104,128,97,180,201,121,67,143,145,132,-0.2841487609761,3.98188384011125,-2.32346234569411,0.0369250912416289,0.999699958632361,-4.22726112440844
"66","GB49932",269,178,187,252,198,295,292,206,120,177,155,170,0.274142031278566,4.74240579600063,2.3425179925612,0.0356366579400664,0.999699958632361,-4.15495155524738
"67","GB49998",66,42,69,93,63,69,64,35,16,39,51,64,0.578160085660297,2.78898413316931,3.10252247417209,0.00836484553283623,0.999699958632361,-4.19267714656637
"68","GB50021",307,249,276,348,333,368,336,264,161,259,269,273,0.226924166683336,5.22328808054033,2.35463180535776,0.0348399623305384,0.999699958632361,-4.13858792916171
"69","GB50047",81,75,71,114,69,165,208,116,68,153,123,93,-0.445504862728069,3.79350939542335,-2.58550201012739,0.0225503387692115,0.999699958632361,-4.17163817867502
"70","GB50156",1351,954,1379,1600,1292,1860,2108,1393,921,2041,1709,2059,-0.323870683711334,7.63921624632684,-2.34782220445674,0.0352857007383386,0.999699958632361,-4.28147485884688
"71","GB50435",12,6,1,9,7,7,15,15,8,12,26,9,-1.14794844445582,0.302443720193273,-2.75461577301181,0.0163335043944131,0.999699958632361,-4.44324671333527
"72","GB50662",18,10,215,37,26,22,107,96,13,64,224,78,-1.4218093430768,2.66972183551489,-2.30550215371458,0.03817988825276,0.999699958632361,-4.36444138131049
"73","GB50905",216,83,253,264,193,192,207,119,80,167,115,104,0.530711655236056,4.35487269403605,2.41123153488588,0.0313374145316844,0.999699958632361,-4.16177085742748
"74","GB51121",143,82,50,95,81,148,77,49,44,43,74,61,0.699205507614064,3.27821296782728,3.10913576157872,0.00825881917555055,0.999699958632361,-4.11767952695207
"75","GB51261",109,47,64,137,99,109,79,93,49,53,49,40,0.608041244387709,3.25776458047877,2.64335210683776,0.0202007477141449,0.999699958632361,-4.22793316162432
"76","GB51803",1,7,4,6,9,12,14,14,4,12,14,9,-0.967386379364313,0.0760375931992338,-2.29687229827104,0.0387971134370301,0.999699958632361,-4.49000855896549
"77","GB51833",775,652,1576,1786,1481,893,758,334,236,1005,709,351,1.10668615838933,6.62279272655393,3.40648759089002,0.00465487027730777,0.999699958632361,-3.9002834792842
"78","GB51834",390,520,944,788,802,634,657,208,124,539,531,169,1.04040199073552,5.88993649596125,3.0051162681034,0.010092982728434,0.999699958632361,-3.94187837797183
"79","GB51845",152,124,377,344,348,269,210,55,40,211,147,87,1.14040437595624,4.41462941589789,3.23923691740749,0.00642564193260346,0.999699958632361,-3.90491252986052
"80","GB51903",54,46,33,71,48,55,47,31,26,32,30,24,0.643820086853674,2.39944177183125,3.48147709542729,0.00402941179835963,0.999699958632361,-4.18293537509925
"81","GB52033",276,152,259,306,200,278,288,178,88,221,147,216,0.350243932652558,4.77572462650276,2.41064659359891,0.0313718269595107,0.999699958632361,-4.12857605550465
"82","GB52087",111,358,178,136,322,521,218,80,168,99,38,108,1.16718085957001,4.36714306984148,2.40365384320858,0.0317860252707509,0.999699958632361,-4.17751395576159
"83","GB52656",773,267,506,691,582,1154,1518,1013,336,868,667,1107,-0.524808029473741,6.55539519826611,-2.30507152432592,0.0382104656453932,0.999699958632361,-4.22124958015661
"84","GB52923",733,484,1138,1330,958,939,924,571,285,864,678,647,0.452936134439894,6.62016741159735,2.32509934288402,0.0368126907586335,0.999699958632361,-4.22042379387154
"85","GB53023",375,279,403,497,444,405,367,286,175,290,391,372,0.313867565396981,5.5210354355133,2.28683395527667,0.0395269790514023,0.999699958632361,-4.17103845844122
"86","GB53113",784,1064,614,795,574,532,464,515,503,339,170,245,0.996668400092092,6.03515518153672,2.53257491723358,0.0249306088388697,0.999699958632361,-4.11418901745541
"87","GB53261",39,119,65,45,47,56,28,25,17,36,41,21,0.988559335996059,2.3987020663222,2.75567654312295,0.0163003678768541,0.999699958632361,-4.3038587270363
"88","GB53354",583,405,987,1767,1257,1282,821,888,305,434,400,789,0.653447590506986,6.58310013732145,2.26684204808917,0.041019459404485,0.999699958632361,-4.23804003819477
"89","GB54239",22,34,21,27,23,21,53,39,27,51,36,24,-0.663650096537449,2.01077465960098,-2.61894477805021,0.0211615158024225,0.999699958632361,-4.35764413706558
"90","GB54311",294,227,381,406,351,328,341,211,139,266,228,253,0.433058612598153,5.1882238870414,3.14308795782173,0.00773523391418116,0.999699958632361,-3.84549476957584
"91","GB54720",15,10,14,12,21,18,8,8,10,9,8,4,0.859290013608672,0.548285450752561,2.64101995248921,0.0202906852814529,0.999699958632361,-4.44419480339726
"92","GB54922",11,8,3,27,16,18,34,18,12,19,23,23,-0.841710652605334,1.06939989679104,-2.60691817803041,0.0216511210793952,0.999699958632361,-4.42313558617376
"93","GB55073",18,14,14,13,16,20,37,20,15,16,19,33,-0.547117751954664,1.33679161878496,-2.44415424064738,0.029457794242347,0.999699958632361,-4.42671150236827
"94","GB55127",4,7,4,4,8,11,10,14,6,18,13,23,-1.11179326800705,0.293346346831364,-3.11461794585652,0.00817194373316428,0.999699958632361,-4.41304986975618
"95","GB55281",113,94,105,175,125,178,249,141,77,148,181,153,-0.291725491671373,4.20027145044415,-2.69122227251461,0.0184381763765801,0.999699958632361,-4.08142220549569
"96","GB55391",4,9,7,14,6,12,22,13,4,11,17,15,-0.683867056340614,0.464460400506516,-2.37276374287106,0.0336791160281382,0.999699958632361,-4.47442224537359
"97","GB55510",11,6,6,13,7,16,32,16,4,14,15,14,-0.648372697677222,0.630021396096413,-2.53419278262436,0.0248543759777911,0.999699958632361,-4.45232441100925
"98","GB55513",130,119,96,148,119,121,265,125,78,148,143,150,-0.317725084013637,4.12630035510873,-2.36124887098422,0.0344119705638211,0.999699958632361,-4.1995609638482
"99","GB55556",103,64,65,96,112,94,167,113,54,100,153,97,-0.380198060990562,3.68605356034117,-2.50752274920471,0.0261402632485078,0.999699958632361,-4.20745915863407
"100","GB55614",60,62,58,129,93,205,106,26,18,100,33,34,1.01098890998184,3.04352135506874,2.90038548375684,0.0123476914245106,0.999699958632361,-4.20178471417125
