"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"22","GB44280",14,7,12,10,8,24,13,3,6,11,5,11,0.767053482340896,0.357937789248724,2.57426024700261,0.0230117105142588,0.999920082598735,-4.45744540249628
"23","GB44335",13,4,7,7,5,11,17,5,18,11,14,15,-0.594900081470274,0.406524370126323,-2.34226236657757,0.0356235333483007,0.999920082598735,-4.47891845112771
"24","GB44338",117,93,109,130,121,155,225,81,165,166,158,217,-0.285358701303371,4.20362281815138,-2.42131133506103,0.0307216644876,0.999920082598735,-4.16938825125947
"25","GB44616",134,83,140,153,68,109,113,59,74,92,53,142,0.551573893493098,3.67629218328585,2.2847714684987,0.0396471888475594,0.999920082598735,-4.2682061761491
"26","GB44754",15,12,13,10,10,12,28,10,21,23,26,20,-0.600343011844483,1.09131353744816,-3.01363966463951,0.0099123449010351,0.999920082598735,-4.37578963950234
"27","GB44812",97,67,64,74,99,75,78,36,77,70,54,101,0.390921691664843,3.26216752193145,2.54239101582591,0.024445797411902,0.999920082598735,-4.24676308648298
"28","GB44836",48,45,58,58,74,73,141,41,95,89,66,101,-0.376705087932989,3.21596969401937,-2.50134251686637,0.0264206398387642,0.999920082598735,-4.26356619162589
"29","GB45159",92,77,110,64,145,152,272,64,238,185,160,155,-0.552526471916707,4.10071959417888,-2.79650772793364,0.0150534468037165,0.999920082598735,-4.06505978804142
"30","GB45305",181,143,172,169,230,235,412,120,347,225,212,334,-0.316416829856463,4.85262538721895,-2.55911586390516,0.0236827388742906,0.999920082598735,-4.06546405058335
"31","GB45494",16,23,21,14,18,23,39,12,41,36,27,34,-0.504691488803985,1.67270449548917,-2.56474106708884,0.0234313109402372,0.999920082598735,-4.38915209813371
"32","GB45618",5,3,14,5,13,23,28,6,39,20,18,18,-0.984912203578669,0.794170219489656,-2.48718991636867,0.0271365236071546,0.999920082598735,-4.45034776269285
"33","GB45668",14,18,22,15,13,13,15,8,8,13,9,15,0.64541839181451,0.844349166658131,2.55464432143217,0.0238844626600201,0.999920082598735,-4.43815137037765
"34","GB45676",138,67,83,78,88,102,98,23,51,90,54,70,0.755019608346983,3.2757907604872,3.99473835799197,0.0015087901629336,0.999920082598735,-3.93009908296172
"35","GB45677",41,24,25,28,13,32,27,11,24,17,19,17,0.624880349181868,1.56322646853795,2.39121840565244,0.0325065070136908,0.999920082598735,-4.41947608309637
"36","GB45688",684,747,535,702,508,577,774,268,459,800,359,491,0.494037128929143,6.18816555057825,2.28385240498205,0.0397148837367289,0.999920082598735,-4.19967999023939
"37","GB45839",5,2,7,8,10,21,33,5,18,14,12,22,-0.919644457531498,0.52881314108637,-2.42305639457068,0.0306210945228893,0.999920082598735,-4.46722299223509
"38","GB45846",32,6,8,14,29,21,33,9,42,35,32,48,-0.785654562157641,1.54128270796557,-2.25304235240343,0.0420485720625125,0.999920082598735,-4.4411156283047
"39","GB46166",85,62,84,52,75,66,74,33,54,53,50,109,0.410575126927652,3.08692953349913,2.36867459661037,0.0339080957617603,0.999920082598735,-4.30775919203927
"40","GB46235",34,22,40,24,7,18,64,23,54,22,44,67,-0.823051878149542,2.00604015223216,-2.26262757053987,0.0413090025023887,0.999920082598735,-4.414301637466
"41","GB46366",5213,2642,12033,14725,3697,3127,4449,1523,5494,1974,2433,5642,0.960719379874158,9.11475248080638,2.31786024414246,0.0372815718370251,0.999920082598735,-4.35637086866641
"42","GB46448",379,326,319,550,303,260,354,175,300,198,249,403,0.52648418253006,5.33709688276973,2.53384850708252,0.0248446592789677,0.999920082598735,-4.06643732607363
"43","GB46663",12,3,4,10,13,9,17,5,20,19,17,36,-0.969530771392532,0.632486907980343,-2.73949348580867,0.016791629438079,0.999920082598735,-4.43259082859066
"44","GB46956",20,9,9,9,20,14,52,7,17,42,16,42,-0.788958727383299,1.24610504798034,-2.27651903025036,0.0402589673904501,0.999920082598735,-4.45227419443547
"45","GB47579",180,120,214,150,182,156,29,108,125,107,190,115,1.0304855748947,4.0834245167957,2.37558650764659,0.0334723511137524,0.999920082598735,-4.19851227803097
"46","GB47819",14,17,20,13,12,18,16,2,14,11,9,18,0.712233514233426,0.765088085664732,2.64587349356867,0.0200804660769916,0.999920082598735,-4.4324165393453
"47","GB47930",34,29,58,28,46,33,45,19,36,20,20,41,0.522926780604148,2.11630275076617,2.41838210665114,0.0308911912936969,0.999920082598735,-4.37905689775407
"48","GB48046",130,107,70,142,111,122,78,54,76,66,79,141,0.66134171849417,3.63865171714399,2.85453711670971,0.013465985432131,0.999920082598735,-4.11308347995153
"49","GB48358",123,90,122,101,88,105,151,62,83,87,71,122,0.33918569288469,3.70017271425702,2.27184696311737,0.0406092718768152,0.999920082598735,-4.2688617380724
"50","GB48359",47,42,42,49,44,55,56,17,49,45,32,38,0.448411802744136,2.4738924083817,2.8820106708725,0.0127730763206744,0.999920082598735,-4.26692220168685
"51","GB48489",265,163,223,189,245,282,195,88,193,265,213,190,0.454754631594802,4.74329264316189,2.84511527650715,0.0137120398585818,0.999920082598735,-3.95982613870248
"52","GB48544",119,141,105,91,122,111,133,51,115,107,96,106,0.363390881016468,3.80974706944275,2.51641842209798,0.0256780822205284,0.999920082598735,-4.18302269855205
"53","GB48653",5,5,9,7,21,10,27,6,31,24,16,16,-0.923048988948296,0.756469905918452,-2.80423789398806,0.0148318065219591,0.999920082598735,-4.4199199298947
"54","GB48656",434,168,296,598,413,198,142,43,461,171,328,160,0.994257368553296,4.95838681343168,2.41545052491942,0.0310617511027891,0.999920082598735,-4.12341150833163
"55","GB48875",1769,328,598,325,676,367,38,58,66,623,549,346,1.93617544306038,5.30685899237239,2.60000483483979,0.0219130513113138,0.999920082598735,-4.08237728447573
"56","GB49245",14,19,17,17,19,19,17,7,15,14,16,14,0.51784767001431,1.06218980228119,2.60407290668147,0.0217441664747922,0.999920082598735,-4.42174589651033
"57","GB49378",23,29,22,21,23,23,16,10,13,30,10,26,0.695355188894494,1.39415830198734,2.51216660974646,0.0258854407187544,0.999920082598735,-4.41366203344776
"58","GB49392",2968,1697,2680,1133,1305,1843,1328,1016,1022,1133,1199,2148,0.633443921643965,7.65231233541662,2.40282855154703,0.0318064502865412,0.999920082598735,-4.26169244002341
"59","GB49407",57,24,62,35,47,38,88,42,89,71,45,72,-0.457665142397898,2.8036298906621,-2.35148034744105,0.0350156549807346,0.999920082598735,-4.33857354142997
"60","GB49705",1613,1016,589,921,994,1099,364,283,342,1442,1103,355,1.03633881966082,6.57772420453299,2.30362904983899,0.038282108463054,0.999920082598735,-4.22371245377261
"61","GB49901",123,83,99,79,176,128,253,72,243,180,141,189,-0.457423882183047,4.17280185237989,-2.8024883555061,0.0148816871496183,0.999920082598735,-4.05036900419419
"62","GB50286",52,57,79,41,67,69,136,34,129,101,63,107,-0.420358365250031,3.25720965609696,-2.32310132962108,0.036919388683757,0.999920082598735,-4.30303121851992
"63","GB50451",33,13,23,26,28,32,57,20,65,29,30,56,-0.509772833437936,2.0709638451426,-2.37989988315795,0.033203138538508,0.999920082598735,-4.38984577225381
"64","GB50454",273,153,245,320,213,276,323,113,253,199,209,234,0.330007162057812,4.90564877307427,2.32519357552632,0.0367757406295118,0.999920082598735,-4.14893736324967
"65","GB50767",65,40,94,62,54,74,51,22,72,80,38,50,0.536752443590026,2.8771356735708,2.40837961328167,0.0314768555375988,0.999920082598735,-4.31926161788223
"66","GB50771",9,6,25,14,18,23,38,6,62,30,38,33,-0.898096983556535,1.455186442285,-2.45784012891915,0.0286811007683341,0.999920082598735,-4.41881875351833
"67","GB50903",46,19,37,33,32,47,47,15,26,19,18,32,0.644083592058521,1.95864050102501,3.08922516004737,0.00856724434369105,0.999920082598735,-4.28929960990209
"68","GB51075",50,25,23,35,19,32,29,12,38,14,17,27,0.602501412545262,1.74395418687009,2.27124562506644,0.0406545681833161,0.999920082598735,-4.42608527356549
"69","GB51116",8,16,15,7,8,14,29,7,31,23,12,31,-0.742530278082445,0.991977012135061,-2.53988293176873,0.0245622572140463,0.999920082598735,-4.43393864072357
"70","GB51149",36,31,39,25,44,47,92,25,59,56,40,69,-0.402968594466626,2.54910767707175,-2.46602762906348,0.0282419217255996,0.999920082598735,-4.33716912576836
"71","GB51308",9,2,7,7,3,21,14,13,15,39,16,12,-1.0996363596691,0.51659585420933,-2.26817723506727,0.0408864422873817,0.999920082598735,-4.48243221146561
"72","GB51367",160,126,166,170,149,159,210,88,125,132,134,178,0.306621389270595,4.2853798548523,2.49537606145421,0.0267201958404619,0.999920082598735,-4.13026670503033
"73","GB51744",351,110,227,460,308,277,283,71,236,224,154,240,0.641805683007355,4.87625270422666,2.50961724018695,0.0260105455853614,0.999920082598735,-4.08178805577384
"74","GB51797",24,16,20,12,24,39,112,15,32,87,21,92,-1.01543619615957,2.06675027508816,-2.49734221575088,0.0266211220430124,0.999920082598735,-4.37375689423537
"75","GB51816",13,21,23,9,17,13,21,6,12,7,7,3,1.05085457105767,0.606861152183655,2.66345210577196,0.019418420635924,0.999920082598735,-4.43830246590734
"76","GB51843",668,695,652,662,514,489,893,278,641,507,388,407,0.482600508120063,6.16859544643453,2.55350956226342,0.0239359186830995,0.999920082598735,-4.10230318476911
"77","GB51889",121,73,166,196,194,213,374,98,324,214,236,247,-0.464220539959826,4.63179404610958,-2.25138889857021,0.0421774060969852,0.999920082598735,-4.19704591987384
"78","GB52166",7,8,8,13,11,11,31,7,26,12,17,15,-0.629586607742236,0.770504341031747,-2.42025524243813,0.0307826820395953,0.999920082598735,-4.45727329366535
"79","GB52560",3,3,15,21,11,20,38,5,39,20,24,24,-1.04031991318781,0.95967111495443,-2.24641598683383,0.0425671356599612,0.999920082598735,-4.46903520123517
"80","GB52767",306,335,241,126,218,148,157,152,108,189,99,230,0.731010638565339,4.57684316294705,2.32070630513465,0.0370844791893405,0.999920082598735,-4.17008920610767
"81","GB52997",258,196,215,167,161,265,512,140,316,455,218,471,-0.486554121099797,5.09237754247848,-2.69058929117341,0.0184379434930745,0.999920082598735,-4.01041525986363
"82","GB53288",81,26,118,83,105,59,59,51,39,47,50,63,0.711605002839884,3.00747181899341,2.2902560124553,0.0392454838022304,0.999920082598735,-4.33379361586785
"83","GB53504",10,4,11,6,7,12,22,5,19,13,11,22,-0.655512551783007,0.530564856783156,-2.70267244052728,0.0180170766092852,0.999920082598735,-4.44046932416677
"84","GB53797",63,20,61,43,41,41,37,32,36,15,29,46,0.657420232160288,2.2767983914791,2.2439493529301,0.042761705629956,0.999920082598735,-4.3981814141886
"85","GB53821",18,12,31,19,36,26,63,11,62,42,39,52,-0.712545379989047,1.99683189582478,-2.87567439051356,0.0129296963137244,0.999920082598735,-4.31916062944829
"86","GB53858",23,17,17,14,18,18,13,13,9,9,7,9,1.01272431978863,0.856107388452944,3.70488202630365,0.00261849445034029,0.999920082598735,-4.32661056872522
"87","GB53931",285,214,439,202,270,270,748,166,780,348,328,571,-0.508002947895036,5.50202595768003,-2.55518237539861,0.0238601018428436,0.999920082598735,-4.06442524740519
"88","GB54144",22,26,39,14,34,34,195,30,114,42,60,54,-1.21140002784651,2.50823221151053,-3.45921741048786,0.00419602231993372,0.999920082598735,-4.17454567191252
"89","GB54231",39,20,28,17,28,22,33,10,24,21,19,14,0.542228580826214,1.55115093580492,2.38671581520554,0.0327819430883779,0.999920082598735,-4.42066000335114
"90","GB54551",129,119,106,88,125,81,65,63,48,100,82,96,0.747113706215542,3.55790927971364,2.8770641416554,0.0128951831284601,0.999920082598735,-4.12062785669574
"91","GB54634",244,358,193,142,270,194,156,153,135,190,131,204,0.688076331732,4.64993523418865,2.54811407654476,0.0241820492617285,0.999920082598735,-4.07954816435085
"92","GB54906",60,53,52,70,73,70,144,33,121,120,78,99,-0.420973944569345,3.32384256520178,-2.46988111753371,0.0280374637873916,0.999920082598735,-4.25923747693857
"93","GB55004",139,78,118,151,215,271,398,82,332,334,223,270,-0.578470464164426,4.67177137612317,-2.40217871880689,0.0318452493352575,0.999920082598735,-4.14100606716296
"94","GB55292",5,11,16,16,17,19,55,8,93,24,22,30,-1.10374874696205,1.41461153366086,-2.62265667351237,0.0209886052726355,0.999920082598735,-4.40108581921912
"95","GB55307",948,613,913,852,653,569,728,409,475,632,502,906,0.469140566493056,6.45262540052427,2.44542840286092,0.0293594011807991,0.999920082598735,-4.16266863484725
"96","GB55326",116,82,137,92,137,105,200,71,176,172,150,174,-0.303378017536605,4.09119767710859,-2.57803885690876,0.0228471772441118,0.999920082598735,-4.13096709710464
"97","GB55486",48,38,38,37,70,68,123,23,115,80,64,81,-0.476487306310568,2.97235528092463,-2.25709246811586,0.0417345629131349,0.999920082598735,-4.34461899626255
"98","GB55668",37,22,37,44,83,46,139,21,148,129,55,73,-0.816864424108482,2.92887388394092,-2.50426054218244,0.026275316457427,0.999920082598735,-4.2956181615784
"99","GB55974",14,9,16,9,23,20,35,11,33,22,22,31,-0.587347824150399,1.33612944075531,-2.79541471946504,0.0150850470243353,0.999920082598735,-4.38299373539627
"100","GB55997",34,34,30,39,188,91,305,27,225,71,134,149,-1.08229192336991,3.40476606168308,-2.35316585489199,0.0349055781223949,0.999920082598735,-4.28624095316319
