"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"18","GB44123",731,446,438,974,397,460,290,294,186,145,198,446,1.12466711175934,5.58956541959201,3.8330264433239,0.00199904975389093,0.279634412126514,-1.13901262258674
"19","GB44163",631,577,345,669,275,489,309,120,210,65,163,276,1.48955639299266,5.23014471074794,4.11508059954814,0.00116733805441087,0.279634412126514,-0.670333065713216
"20","GB44220",610,573,342,622,198,331,99,178,222,61,92,221,1.73579418512539,4.94393089975961,3.83169217694761,0.00200417397386557,0.279634412126514,-1.14349577385862
"21","GB44248",3,3,10,8,8,6,18,17,7,11,20,9,-1.13797611868512,0.273321585754411,-3.75160308200999,0.00233760919993167,0.279634412126514,-1.93082274239146
"22","GB44296",142,73,141,256,113,98,110,50,29,21,40,87,1.32140334306076,3.37662040743457,3.84830210915468,0.00194132736941567,0.279634412126514,-1.18053781444669
"23","GB44316",80,53,52,141,54,82,41,27,13,35,31,62,1.12379162324305,2.67439083732953,3.9870707372674,0.00148889571118589,0.279634412126514,-1.07133226964918
"24","GB44596",229,141,91,223,97,112,33,66,41,15,38,111,1.69986864887423,3.35575355568365,3.8845477693522,0.00181107361705169,0.279634412126514,-1.13221947199025
"25","GB44601",40,36,31,57,42,42,27,19,10,8,8,35,1.34882322528208,1.74814803957262,4.1573197638031,0.00107764238160961,0.279634412126514,-1.06760376850481
"26","GB44648",314,221,212,441,213,230,142,129,82,82,112,234,1.07686589142727,4.5672230826947,4.17331812262502,0.00104554591825591,0.279634412126514,-0.579421596037985
"27","GB44697",99,91,70,127,52,72,45,44,16,19,28,55,1.29476892636821,2.76198433790693,4.42194502551952,0.000655755333089103,0.279634412126514,-0.445780371521843
"28","GB44917",181,131,84,156,65,101,33,49,37,21,50,65,1.46776326109249,3.16644696487218,4.17683363673622,0.0010386255922692,0.279634412126514,-0.714165393797698
"29","GB45157",301,247,247,361,202,184,135,58,105,97,179,168,1.09929343764908,4.50115637918605,3.82188572488147,0.00204224877474762,0.279634412126514,-1.16054429704864
"30","GB45265",2671,1836,1779,4623,1728,2703,1368,1141,714,742,1155,2176,1.01522288088356,7.76926224512986,3.8421136656155,0.00196450405242723,0.279634412126514,-1.17805473735138
"31","GB45266",157,74,127,121,157,154,391,200,78,243,292,227,-0.819472826754709,4.46131271825821,-4.90318076631538,0.000271251294899125,0.279634412126514,0.570575786005334
"32","GB45817",49,32,35,70,47,42,33,15,10,25,35,28,0.901827471321053,2.08422772983005,3.91997954728425,0.00169236275371117,0.279634412126514,-1.28066321431217
"33","GB45911",917,570,573,1311,531,472,314,271,153,141,259,481,1.4161957242914,5.76655449177023,4.78299878448433,0.000337250121764052,0.279634412126514,0.394598667535316
"34","GB46150",14,18,25,13,17,16,8,2,4,5,9,14,1.34538070997818,0.486323192933288,3.74502325500743,0.00236739846892983,0.279634412126514,-1.88234075737919
"35","GB46419",63,42,36,61,34,46,23,15,9,13,16,38,1.33658111393176,1.91863972516303,4.96780242703062,0.0002414627253999,0.279634412126514,-0.0381450455532093
"36","GB46596",122,75,45,104,75,184,61,28,22,48,59,49,1.09481450233724,3.04751841221809,3.96670396804414,0.00154786934081207,0.279634412126514,-1.03817911993129
"37","GB46747",29,26,42,20,26,54,16,4,5,4,8,24,1.824381070667,1.12018812995691,5.04081186149846,0.000211863562273381,0.279634412126514,-0.321162696415378
"38","GB46918",304,181,181,422,166,316,114,94,97,65,116,185,1.2055277084185,4.42755470330527,4.46764823772166,0.000602305446695606,0.279634412126514,-0.114791541807617
"39","GB47379",545,414,366,882,269,1002,291,79,255,69,134,280,1.72430415431725,5.2479821943945,4.12882743217654,0.00113733427444375,0.279634412126514,-0.650566842840083
"40","GB47517",143,94,74,174,69,59,32,33,21,17,27,72,1.58422888189046,2.83626928512408,4.01096210475225,0.00142263829327504,0.279634412126514,-1.0169404371911
"41","GB48097",494,420,180,454,137,250,122,127,130,75,68,118,1.51869506972617,4.5223841805445,3.76068424069565,0.00229712091970803,0.279634412126514,-1.26423545280596
"42","GB48165",79,64,53,108,63,78,56,32,37,27,29,54,0.923192733559999,2.80306536066967,3.76731522155998,0.00226800826624971,0.279634412126514,-1.36749617471269
"43","GB48472",1131,1096,501,1105,374,717,290,170,373,132,204,332,1.70289257653624,5.8021464861338,4.22167433176578,0.000954375089582697,0.279634412126514,-0.501790070400866
"44","GB48555",38,26,34,32,50,65,180,65,35,57,130,72,-1.08202897192831,2.88103016200238,-4.87402731829509,0.00028591775685881,0.279634412126514,0.206285408363462
"45","GB48685",80,48,59,90,44,38,36,21,13,26,18,36,1.20093654284705,2.29908220386567,3.96741132762903,0.001545781582985,0.279634412126514,-1.17563101052505
"46","GB48854",750,528,411,743,476,371,235,330,161,130,284,358,1.13472882743301,5.54385453354457,4.08634110056893,0.0012327175589727,0.279634412126514,-0.715757532772015
"47","GB49004",663,329,224,614,246,265,152,175,155,90,114,201,1.32555680310897,4.90126558904031,3.80126008303289,0.0021247554499117,0.279634412126514,-1.1929926325708
"48","GB49224",134,102,107,176,68,70,35,33,46,20,27,77,1.51124244468954,3.03275602283213,3.8503375158795,0.00193376557231389,0.279634412126514,-1.21992602796297
"49","GB49227",326,305,247,386,156,212,122,112,71,61,77,162,1.43242134313486,4.38907817857984,4.84394642265796,0.000301917089018761,0.279634412126514,0.455836441749058
"50","GB49435",62,40,34,59,57,34,23,28,14,7,24,30,1.20165943281065,1.998632213569,3.74195771596754,0.00238140891211879,0.279634412126514,-1.54540961099763
"51","GB49478",574,517,330,727,195,988,259,41,215,46,123,248,2.00467146937997,5.01921751663647,3.97648988937411,0.0015192407556844,0.279634412126514,-0.906730716189161
"52","GB49539",425,281,260,489,296,329,304,191,118,172,222,271,0.681173255338714,5.12185805153931,4.14317123868379,0.00110687072199081,0.279634412126514,-0.61822835425577
"53","GB49866",59,33,46,51,34,31,18,24,15,9,22,29,1.11506503411136,1.89132931340144,3.74946546304229,0.00234724491213269,0.279634412126514,-1.55458749268675
"54","GB50064",4496,4745,2656,5573,1627,3083,1079,1082,1284,384,699,1730,1.75643974850044,7.89379051232245,3.76373893367644,0.00228366262926391,0.279634412126514,-1.30871199971959
"55","GB50257",426,356,227,453,231,373,213,214,174,135,182,155,0.905106698137128,5.00801284893532,3.8568851217966,0.00190964358761214,0.279634412126514,-1.09829947096182
"56","GB50292",35,54,40,78,29,23,8,3,8,9,15,16,2.06397777176255,1.35343587950505,4.40871707715734,0.00067212210482801,0.279634412126514,-0.913616757081133
"57","GB50572",44,26,20,41,48,29,9,18,9,2,7,27,1.75023558520695,1.26309049323303,3.81727100293109,0.00206042042649083,0.279634412126514,-1.62437428710675
"58","GB50953",72,81,96,112,74,60,55,48,10,19,43,65,1.11175708759932,2.80367666560403,3.7511275970048,0.00233974904927424,0.279634412126514,-1.39511945474736
"59","GB50954",150,158,119,197,106,122,69,88,50,51,62,91,1.03077688248396,3.68128521517304,4.15323756512649,0.00108599318053682,0.279634412126514,-0.670040249433053
"60","GB52592",174,98,121,141,147,166,304,178,87,201,225,192,-0.481371359533744,4.4155814411478,-4.11728256533942,0.00116247794362232,0.279634412126514,-0.671225513915418
"61","GB52599",19,15,12,29,22,13,6,8,6,4,10,6,1.3213983964328,0.565555057999133,4.02638680837732,0.00138147253202241,0.279634412126514,-1.55704390056762
"62","GB52620",10,4,15,7,8,9,32,24,6,28,56,22,-1.56019012588368,0.938663086860069,-4.64008262521686,0.000437975708146592,0.279634412126514,-0.804326373767395
"63","GB52927",68,31,40,151,46,108,40,3,12,8,24,42,1.96438197342621,2.0737057234839,3.7748393315879,0.0022354290098737,0.279634412126514,-1.50638888678877
"64","GB52953",97,62,76,187,85,67,20,44,17,12,29,78,1.65433496387161,2.72353364068317,4.00034994439244,0.00145168791993581,0.279634412126514,-1.05403022190816
"65","GB53002",876,662,369,929,400,451,219,234,241,79,155,389,1.54985238396696,5.48255840980266,3.86251844981866,0.00188913570738334,0.279634412126514,-1.09042378846001
"66","GB53013",3879,1953,1832,7055,2097,4735,2336,493,902,599,1215,1976,1.47934371687744,7.92689081450578,3.7550017318179,0.00232237196883691,0.279634412126514,-1.32299456009958
"67","GB53122",136,93,50,152,52,78,37,22,21,7,16,49,1.92574474797642,2.5258142140298,4.4293763630187,0.000646741668867921,0.279634412126514,-0.519289332519141
"68","GB53525",72,32,72,47,46,132,46,30,28,24,19,21,1.18577750352559,2.43275082097326,3.99642551546742,0.00146258384012549,0.279634412126514,-1.10507560990583
"69","GB53609",146,69,79,143,99,95,77,64,51,39,55,60,0.822494344234138,3.33493760054865,3.73673836717431,0.00240545730861518,0.279634412126514,-1.35182831367146
"70","GB53651",261,176,121,258,134,339,66,108,96,52,48,149,1.38736296665678,4.07350027156011,3.85744420055605,0.00190759817078635,0.279634412126514,-1.11516622857466
"71","GB53682",73,55,36,71,43,44,27,18,13,12,34,39,1.16974750400363,2.1739267432436,4.05161839310554,0.00131674614223869,0.279634412126514,-1.08900301099556
"72","GB53888",1309,1004,1522,1392,2004,3232,2875,6840,1562,4716,2514,4686,-1.17880868111889,8.29383210040836,-3.83734731091551,0.00198254707282763,0.279634412126514,-1.2163272738348
"73","GB53973",50,45,77,90,83,121,223,115,48,103,179,119,-0.759907856661933,3.63427315205779,-4.13320873381791,0.00112793895848549,0.279634412126514,-0.703924774741691
"74","GB54056",198,115,267,187,213,352,605,439,155,450,389,274,-0.80259509011271,5.17877117910019,-4.10811358448484,0.00118285326857916,0.279634412126514,-0.676467271149132
"75","GB54432",287,193,229,314,207,179,116,157,66,54,121,201,1.04795758371516,4.38973244808301,3.89775891294426,0.00176584690780207,0.279634412126514,-1.03655650691307
"76","GB54486",514,354,875,312,776,839,1191,1179,631,1236,1318,1063,-1.00307361693128,6.69098882767411,-4.03236023059311,0.00136586014458849,0.279634412126514,-0.826113423713704
"77","GB54533",819,492,882,591,772,1061,1394,1298,482,885,1532,1199,-0.555417347871627,6.88226079294503,-3.7964914247898,0.00214430980478455,0.279634412126514,-1.21476401714691
"78","GB54598",214,148,132,286,124,128,50,91,57,32,68,71,1.47652688528412,3.70495748597778,4.57106852642379,0.000497331455540536,0.279634412126514,-0.0418243176948865
"79","GB54829",365,195,254,507,217,156,62,104,56,53,86,226,1.61764611963543,4.30616761929459,4.08433219277379,0.00123742580612845,0.279634412126514,-0.742300998420395
"80","GB54851",106,75,127,125,115,116,307,194,58,193,298,132,-0.75633439030814,4.19031696144191,-3.81220172547486,0.00208057208573621,0.279634412126514,-1.18124718912101
"81","GB54861",16,10,19,17,24,24,51,36,10,55,36,45,-1.0180094734465,1.73869099580514,-3.86688844756963,0.00187338183284684,0.279634412126514,-1.43120412196069
"82","GB54903",42,24,26,81,18,44,20,6,8,11,8,21,1.57698561791441,1.41595651757313,4.06345893921996,0.00128745146348395,0.279634412126514,-1.28238017802586
"83","GB55054",117,68,95,218,78,97,43,43,28,26,38,95,1.30412319526229,3.12826076067294,4.02053003236349,0.00139695758782009,0.279634412126514,-0.948850456966698
"84","GB55285",488,350,354,603,267,267,146,178,131,86,149,303,1.26489002015773,4.98829699596673,4.00020486738469,0.00145208923363927,0.279634412126514,-0.859778840728533
"85","GB40923",165,110,80,191,87,94,71,67,32,24,33,85,1.23496376835553,3.28872209731869,3.72064567428686,0.00248117180978613,0.285042855559547,-1.38522551879004
"86","GB41179",109,69,70,142,57,56,27,40,14,9,28,76,1.51779276643073,2.59949671651575,3.69833868593968,0.00259015045933056,0.28801464937652,-1.50768100061764
"87","GB41297",688,490,216,835,233,775,285,48,182,94,139,275,1.70115991190584,5.11504047492023,3.67809388399361,0.00269326247785641,0.28801464937652,-1.40050543162999
"88","GB47295",26,19,40,38,56,52,110,68,22,54,113,55,-0.861677732612112,2.6620098352835,-3.67421265031281,0.00271350207297899,0.28801464937652,-1.52289868419069
"89","GB49805",47,19,29,41,27,25,32,15,7,13,17,15,0.889250103572937,1.52594540176111,3.67623992992389,0.0027029111540011,0.28801464937652,-1.72569316642086
"90","GB49896",208,159,207,334,141,243,166,138,51,80,147,186,0.744981926296849,4.37146009426153,3.68144151241946,0.00267592868279435,0.28801464937652,-1.3954327104135
"91","GB50621",44,34,56,56,45,42,21,28,14,8,29,40,1.07250632640126,2.04930757963489,3.67493828445931,0.00270970637879943,0.28801464937652,-1.62435408669845
"92","GB51369",1132,673,494,1204,569,1243,624,248,413,260,443,435,1.04668525762168,6.22510647333788,3.68468891587318,0.00265922212657204,0.28801464937652,-1.39020084561761
"93","GB51183",66,55,39,61,39,39,14,44,11,6,13,35,1.50099146042084,1.93239197357485,3.66646817680714,0.00275435027914385,0.289206779310104,-1.66707705598586
"94","GB44344",146,63,157,78,118,127,276,143,81,132,299,245,-0.766913181839024,4.21031463426184,-3.64448713443916,0.0028737230214482,0.289845811403839,-1.45872957169252
"95","GB49969",398,348,234,343,234,424,183,301,136,125,143,184,0.895520069934627,4.95993824990224,3.61883115150216,0.00301971350911927,0.289845811403839,-1.50166338511128
"96","GB50065",291,415,166,265,83,124,30,75,106,22,25,70,2.155135981134,3.65768239828485,3.65607562699291,0.00281014880270858,0.289845811403839,-1.4704167012069
"97","GB50553",216,165,145,171,157,248,173,163,75,63,124,121,0.632612254417481,4.24323343663568,3.65015506442046,0.00284244852438927,0.289845811403839,-1.44850454155281
"98","GB52773",194,127,139,241,93,68,25,77,37,19,34,79,1.73318512738563,3.26582358277005,3.63802689623627,0.00290979541183178,0.289845811403839,-1.52106886338324
"99","GB53668",129,87,131,118,152,242,318,201,89,202,225,177,-0.520288103257545,4.41641868499318,-3.61662318117121,0.00303262386379756,0.289845811403839,-1.50399672456983
"100","GB54159",140,90,86,221,89,92,69,67,31,46,60,75,0.950341473570535,3.39729348762287,3.62011016714925,0.00301226040670037,0.289845811403839,-1.53081812816876
