"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"68","GB50857",62,75,153,71,80,89,231,178,287,81,155,159,-0.905515845810113,3.98110531085771,-4.29429555064365,0.000823867572512451,0.157938718332382,-0.346125112904051
"69","GB50963",17,21,52,28,14,17,63,65,97,26,47,44,-1.08494687331364,2.19802436241671,-4.66200724698359,0.000415491213731853,0.157938718332382,0.101331810898611
"70","GB51123",41,52,91,56,39,48,127,123,161,41,91,84,-0.770345744400577,3.23183205055478,-4.35623829893306,0.000733356972439436,0.157938718332382,-0.261279387455289
"71","GB51144",14,21,40,23,20,25,88,58,93,19,49,35,-1.06302088860726,2.17011918137603,-4.53743441854067,0.000523026292683774,0.157938718332382,-0.0864437166663325
"72","GB51462",103,157,200,155,81,155,305,273,335,105,232,157,-0.55902082560561,4.50465077468878,-4.62791115830339,0.000442427027551694,0.157938718332382,0.221099906138754
"73","GB51555",44,49,126,28,20,31,213,154,186,29,97,68,-1.24011791299292,3.10664963828378,-3.93167525919127,0.00164073825558456,0.157938718332382,-0.969237072891399
"74","GB51713",34,55,84,55,38,48,125,100,130,48,121,73,-0.775899324512187,3.18526928987514,-4.30148286459354,0.000812800320429157,0.157938718332382,-0.353288747149226
"75","GB52038",38,23,45,21,15,22,75,66,142,42,74,102,-1.42677235844806,2.57011888095865,-4.8706057618638,0.000283806705720072,0.157938718332382,0.463891446011997
"76","GB52421",50,69,120,70,48,75,205,138,161,68,134,105,-0.763649514448848,3.63116909181631,-4.61935616484492,0.000449465062146653,0.157938718332382,0.188345562098545
"77","GB52439",24,36,39,31,14,25,84,54,82,24,60,29,-0.777707687645138,2.28758342127985,-4.63448562399682,0.000437095931917694,0.157938718332382,0.0789087187638007
"78","GB52596",661,450,438,335,182,311,354,326,256,164,224,134,0.822195057019798,5.2580995800404,3.95692220959508,0.00156330123829206,0.157938718332382,-0.958678186003492
"79","GB52801",45,89,152,73,60,78,277,177,263,60,157,107,-0.906552848246744,3.84473101258034,-4.22851663471738,0.000932654594656861,0.157938718332382,-0.458428468980935
"80","GB52810",51,63,181,43,55,35,284,318,578,52,127,205,-1.6793513570432,3.8737263385885,-4.08707570721705,0.00121947924201546,0.157938718332382,-0.69960600304326
"81","GB52863",29,26,26,40,5,17,14,9,12,2,14,5,1.47346838571471,0.79496262845696,4.35273748678522,0.000738188273225516,0.157938718332382,-0.590704004333166
"82","GB53071",292,308,228,339,153,270,248,236,271,122,169,126,0.601393920922704,4.84850787993246,4.11007198852596,0.00116730431130177,0.157938718332382,-0.681726743378734
"83","GB53083",22,24,36,17,16,11,52,40,63,30,54,36,-1.0065934559839,1.9840458798132,-3.95861663956648,0.00155823986258229,0.157938718332382,-0.991437624217625
"84","GB53549",147,184,301,176,183,110,498,361,604,209,348,238,-0.910315006223422,5.03125748845146,-4.28007160259578,0.000846229755105484,0.157938718332382,-0.382004417248449
"85","GB53619",55,62,101,38,44,62,176,160,171,61,109,125,-1.01021298343098,3.49317513395904,-4.98496162442308,0.000230829608996729,0.157938718332382,0.760933815275219
"86","GB53641",63,114,60,240,10,254,432,788,1348,374,633,150,-2.4003666033352,4.732515589184,-4.39434652348,0.000682826626039447,0.157938718332382,-0.176100854330757
"87","GB54053",13,26,69,18,14,17,88,108,115,18,45,56,-1.37761311883804,2.27501639473903,-4.05835738443093,0.00128801123167964,0.157938718332382,-0.811721936521055
"88","GB54178",37,50,56,30,22,39,122,102,139,24,68,50,-0.880366963561338,2.78568088461896,-4.34677961560329,0.000746486003258697,0.157938718332382,-0.306809438945914
"89","GB54263",38,37,47,40,29,23,80,80,111,35,57,52,-0.783950988120261,2.65817971877007,-4.10158313579586,0.00118629225794617,0.157938718332382,-0.708697846241941
"90","GB54367",213,207,267,258,72,196,176,155,249,72,152,81,0.611410040881602,4.39022177439145,3.97712503527064,0.00150403313573646,0.157938718332382,-0.905025982799835
"91","GB54721",7,6,26,4,6,4,37,42,66,6,18,24,-1.74015544286952,0.873086084740736,-3.99064277414762,0.00146566480967575,0.157938718332382,-1.08743558253991
"92","GB54776",1139,2284,2247,2723,1573,2541,1581,1054,1955,814,1224,620,0.966990574776548,7.62330011610475,4.21422863973637,0.00095817761877988,0.157938718332382,-0.482945842380263
"93","GB55004",191,262,236,164,131,158,461,405,684,120,358,287,-0.776525088375926,5.04953819686664,-4.25561043817546,0.000886158655390699,0.157938718332382,-0.425863378498987
"94","GB55223",47,55,94,67,41,40,122,134,159,45,92,92,-0.747517949539143,3.29147391202251,-3.9594084820062,0.00155588032424152,0.157938718332382,-0.91868611324908
"95","GB55367",78,93,98,72,52,72,152,154,207,81,102,109,-0.613736578303355,3.70375996361571,-4.00338457900344,0.00143041579173334,0.157938718332382,-0.842889212554804
"96","GB55605",25,29,74,20,20,16,75,89,144,25,66,61,-1.23611524551262,2.49870842165186,-4.04003894201612,0.00133377578858436,0.157938718332382,-0.821241694390126
"97","GB55644",75,75,132,61,89,72,212,192,215,84,164,172,-0.925175931620747,3.94009570213573,-4.18494107869337,0.00101276353419845,0.157938718332382,-0.532728997695612
"98","GB55804",12,25,62,20,19,24,83,66,77,26,53,47,-1.08020697686247,2.26479013367324,-4.0615899848334,0.00128010385874767,0.157938718332382,-0.805174711580255
"99","GB55936",31,39,55,49,17,35,94,75,120,33,57,53,-0.76319338563919,2.68615362997217,-4.7145663810038,0.00037725103950057,0.157938718332382,0.256265098751126
"100","GB56009",2003,1461,1824,1426,506,1136,1082,1080,1164,540,819,480,0.756172508675002,7.06829679157039,4.13519028088512,0.00111292526765579,0.157938718332382,-0.620474469746459
