"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"13","GB41757",8,34,31,106,78,43,131,164,86,75,89,202,-1.6441976235205,3.14570235242087,-3.30520349766197,0.00537717373098141,0.606478275700669,-3.91569898545211
"14","GB41981",203,211,381,205,147,147,662,1336,297,344,313,2172,-1.59401147459531,5.56025511549296,-3.86979558090611,0.00178099684592238,0.606478275700669,-3.30469390694079
"15","GB42300",438,337,313,404,206,285,161,343,137,181,217,103,0.932252898251604,4.97360545267356,3.53061276790212,0.00345382956300224,0.606478275700669,-3.4407253966179
"16","GB42398",1824,1869,2841,1875,1255,1293,2970,4589,2372,1795,2601,5527,-0.74932800088971,8.25518666512607,-3.42933838377784,0.0042132532988643,0.606478275700669,-3.75902333251226
"17","GB42431",553,640,627,556,444,623,946,1574,758,525,1097,1533,-0.738312761719971,6.63393278560259,-3.2164526339184,0.00640217439701133,0.606478275700669,-3.63234077869611
"18","GB42653",345,398,658,436,188,310,538,762,570,367,489,692,-0.573640015235922,5.88500315714322,-4.14646654508288,0.00104368692586701,0.606478275700669,-3.14048910335268
"19","GB42663",3991,3529,5095,4054,2249,1957,7000,9202,4623,3501,4013,8240,-0.742634252257112,9.15588360459082,-3.44127154751775,0.00411566811354516,0.606478275700669,-3.86836479107657
"20","GB42676",257,291,407,277,164,214,446,715,366,237,331,643,-0.686023948371772,5.44753290549378,-3.96671134229939,0.00147589478494623,0.606478275700669,-3.20582658634842
"21","GB42835",1164,1546,2830,1832,736,801,2483,3927,2393,1761,1822,3875,-0.933200733130035,7.92651183122086,-4.58827943986251,0.000451355702607259,0.606478275700669,-3.35756634811622
"22","GB42995",157,196,286,239,124,140,283,400,277,121,230,337,-0.483697833365791,4.83692324496,-3.39159692823214,0.00453747798487672,0.606478275700669,-3.50599086076035
"23","GB43611",18,50,77,60,10,29,18,28,17,11,23,15,0.974343262401264,1.70208200128839,3.37056361622435,0.00472893185984681,0.606478275700669,-4.1276218173143
"24","GB43629",2246,1893,2888,2087,1624,1174,3917,4618,2769,2414,2571,5473,-0.801431222158431,8.40162200299906,-3.26899132234087,0.00577392232192314,0.606478275700669,-3.83142324116973
"25","GB43990",332,323,380,333,187,200,559,598,509,256,302,590,-0.623454317428431,5.54543920564079,-3.58501310524665,0.00310454417037228,0.606478275700669,-3.37190828816235
"26","GB44043",3,10,2,8,3,9,42,17,13,19,11,12,-1.60923830759698,0.357843756162138,-3.20104900545673,0.00659899503802336,0.606478275700669,-4.28306715361945
"27","GB44144",517,508,586,463,245,310,879,1047,555,393,471,1037,-0.651388355434592,6.13420873814297,-3.40718049747535,0.00440066935777516,0.606478275700669,-3.48752707138967
"28","GB44449",719,803,919,739,361,425,1062,1155,921,551,732,1160,-0.485161308055287,6.62585031219583,-3.34608550688437,0.00496197887639618,0.606478275700669,-3.56972338999629
"29","GB44462",4383,4303,6650,4166,3652,3172,8820,11776,5453,4941,6111,12415,-0.790481787222861,9.56113614264387,-3.16842006503115,0.00703607278620402,0.606478275700669,-3.99053214871368
"30","GB44634",5214,4243,5555,4925,2648,3148,2783,3655,2457,2228,2829,1702,0.747035895348803,8.73692123537212,3.54170558258137,0.00337952131504401,0.606478275700669,-3.78546035696365
"31","GB45099",2132,2043,3011,2576,1479,980,4504,6579,2820,2671,2519,5620,-0.956365238702251,8.47631440323159,-3.83625688492052,0.00190096232826584,0.606478275700669,-3.66386505578812
"32","GB45288",515,362,651,451,250,183,847,931,542,477,436,827,-0.783035691692331,6.0071117537027,-3.35759146665813,0.00485103290803157,0.606478275700669,-3.50317182415985
"33","GB45434",238,251,341,294,213,143,411,620,311,210,378,759,-0.770421793817474,5.36436490024069,-3.32389216240089,0.00518321873022019,0.606478275700669,-3.50279383674914
"34","GB45476",2635,1963,2592,2485,1486,1024,3835,4736,2772,2442,2568,5403,-0.799739469480897,8.40638625916662,-3.18496212884759,0.00681099303012026,0.606478275700669,-3.86039915377311
"35","GB45496",470,379,566,386,313,238,762,974,540,498,516,1037,-0.84150554855419,6.06950507741185,-3.67965430956318,0.00257975024545728,0.606478275700669,-3.36365090450863
"36","GB45545",1197,1079,1329,982,832,738,1879,2418,1630,1083,1441,3255,-0.79559587511996,7.48022733074205,-3.37547265470195,0.00468353421810836,0.606478275700669,-3.67571973417681
"37","GB45612",220,237,209,172,74,79,75,243,50,50,80,37,1.07292654439654,3.77295564857825,3.45219480237002,0.00402833682498798,0.606478275700669,-3.72370813399025
"38","GB45731",3436,2769,3826,3071,1845,1361,5312,6060,3590,3005,3232,6549,-0.7436661656869,8.78768371992516,-3.1466549059193,0.00734354842394323,0.606478275700669,-3.9154388776532
"39","GB45763",42,85,137,82,35,18,191,283,87,75,125,300,-1.40635660067297,3.59668646575266,-3.97836410483062,0.00144299329389196,0.606478275700669,-3.61580569481129
"40","GB45956",3886,2500,3414,2696,1225,1209,5193,5688,3822,3247,2366,5256,-0.827893273693432,8.6399582968468,-3.14355776498166,0.00738837566803291,0.606478275700669,-3.90065106021796
"41","GB46214",2611,3040,4551,3037,1924,2045,4863,6707,4121,2283,3867,7335,-0.662729387746145,8.85972024114965,-3.41659497539528,0.00432003642998005,0.606478275700669,-3.83917432517995
"42","GB46369",2311,2790,4587,2953,1972,1659,5402,9513,3365,2576,3753,8152,-0.86675414379298,8.86403212507939,-3.61778237807959,0.00291160102616099,0.606478275700669,-3.78168239993362
"43","GB46882",1923,1973,2783,2019,1530,1274,3837,5693,2216,2140,2566,4944,-0.768464388856917,8.35112271669479,-3.31189026409436,0.0053069553384649,0.606478275700669,-3.81073133423243
"44","GB47270",52,305,508,128,34,68,663,265,398,570,322,417,-1.67667750623695,4.8595653426609,-3.45966395703727,0.00396969735399764,0.606478275700669,-3.55236992662191
"45","GB47500",4020,5355,8682,5209,3040,2730,8774,15200,6071,4127,5537,10820,-0.719322138333586,9.58879578084449,-3.31447127564654,0.00528009828067351,0.606478275700669,-3.95286180414874
"46","GB47604",1437,1485,2458,1810,799,1040,2430,3415,1682,1119,1901,3374,-0.563851886446694,7.84204630021815,-3.15077667676402,0.00728431062764663,0.606478275700669,-3.80608376568456
"47","GB47905",295,376,501,375,185,285,586,823,401,297,405,666,-0.59525903686347,5.7211623796053,-3.86963821337818,0.001781541346733,0.606478275700669,-3.24750746046435
"48","GB47929",64,184,253,93,26,119,35,79,40,52,54,47,1.12980435305548,3.20319924890804,3.29196864719126,0.00551890990947441,0.606478275700669,-3.89709993189353
"49","GB48163",1954,1992,3178,2481,1531,1335,3878,5811,2491,2147,2761,5037,-0.733678163490717,8.42985952504422,-3.45302994114962,0.00402173717149081,0.606478275700669,-3.77387982965959
"50","GB48216",543,449,1128,602,351,353,774,977,815,483,1015,1444,-0.704382346817596,6.47358191385808,-3.19755894594909,0.0066444218813371,0.606478275700669,-3.62135445896783
"51","GB48538",457,450,635,465,220,252,645,897,472,322,641,1007,-0.638505144189605,6.01156714368478,-3.53603244211099,0.003417320540703,0.606478275700669,-3.41663413824442
"52","GB49454",10,17,24,26,8,13,10,14,3,3,9,12,1.03034352736208,0.528897548715506,3.20154574312414,0.00659255470718577,0.606478275700669,-4.27764713221415
"53","GB49826",343,853,593,785,141,264,287,520,252,105,293,164,0.812702417893878,5.37656139513174,3.32130644827472,0.00520963010305023,0.606478275700669,-3.50364203189978
"54","GB49849",12,45,48,26,8,7,5,24,6,7,6,4,1.41694306922604,0.659089299766534,3.34279720733882,0.00499415147009209,0.606478275700669,-4.24770410819539
"55","GB50033",170,167,197,132,200,172,282,308,331,213,301,476,-0.892894429337476,4.92442073121085,-3.16805392382461,0.00704113765515423,0.606478275700669,-3.6115512566016
"56","GB50039",757,682,827,695,361,394,1005,1132,872,490,818,1400,-0.5745857178685,6.58950988400026,-3.29208015314106,0.00551770026629961,0.606478275700669,-3.59029434471939
"57","GB50167",418,352,452,341,264,291,643,597,601,351,493,938,-0.713922144106135,5.88245539913055,-3.28936950649539,0.00554718135476444,0.606478275700669,-3.52517442920963
"58","GB50408",1386,1338,1990,1168,1121,756,2556,3299,1782,1368,2296,4839,-0.928118732475125,7.84855947184375,-3.45580257844333,0.00399990447567366,0.606478275700669,-3.69670887667045
"59","GB50593",131,260,306,287,66,118,124,188,108,60,139,103,0.647852821300205,4.19459071395062,3.78289680315003,0.00210903172929789,0.606478275700669,-3.47988096135742
"60","GB51042",1181,1652,2307,1356,767,905,2317,3839,1618,1076,1450,2598,-0.578432415989791,7.70233721484482,-3.24754288931082,0.00602259328177515,0.606478275700669,-3.75248760526804
"61","GB51086",3441,3354,5548,3889,2629,2080,8356,11181,4699,3866,5086,12235,-0.986723082441729,9.29787467269313,-3.90045765628935,0.00167807463963438,0.606478275700669,-3.76587088972329
"62","GB51090",990,1089,1787,1096,606,462,1868,2811,1119,897,1493,2326,-0.78370876028551,7.32638127606993,-3.68604056506843,0.00254775670740497,0.606478275700669,-3.53602876461223
"63","GB51091",647,605,886,551,378,296,1107,1214,690,652,684,1344,-0.754814419291256,6.50763991464539,-3.4160382910414,0.00432476271499502,0.606478275700669,-3.52757037346547
"64","GB51192",5260,5453,8877,6476,3570,3021,10377,16357,6162,5145,6406,13164,-0.7274163229616,9.7820134860256,-3.1406446639376,0.00743078771251613,0.606478275700669,-4.01959136702727
"65","GB51330",2926,1945,3043,2558,1427,1289,3893,4591,3125,2553,2840,6586,-0.798351312377315,8.51714262515994,-3.22684539822283,0.00627270204502708,0.606478275700669,-3.8590634219961
"66","GB51335",2267,2739,4409,2882,1434,1197,5225,7565,2996,2182,2490,4551,-0.695154616086702,8.58944795458421,-3.1818930034375,0.00685220383640066,0.606478275700669,-3.88170036561637
"67","GB51613",204,172,185,169,143,182,111,206,88,61,85,107,0.74514857559343,4.13949556946459,3.23367478772808,0.00618904908871745,0.606478275700669,-3.7128616259998
"68","GB51650",117,381,251,300,34,81,80,184,49,15,84,45,1.3563557048628,3.61241358363151,3.36815172860035,0.00475139804210937,0.606478275700669,-3.79605301216
"69","GB51759",386,503,490,460,144,273,200,661,158,82,212,211,0.763840723219998,5.1380507823608,3.22150530822852,0.00633889858119356,0.606478275700669,-3.56368640480025
"70","GB51800",1844,1556,2641,1856,969,862,2988,3694,2428,1633,2164,4172,-0.805646371777804,8.05483122269424,-3.97992664408347,0.0014386387934333,0.606478275700669,-3.55351017755672
"71","GB51836",147,182,198,205,69,123,191,275,250,104,228,225,-0.443253062133674,4.49993236789711,-3.36338350123926,0.0047961288075825,0.606478275700669,-3.5738568031519
"72","GB52468",3429,1948,2963,2738,1972,1455,5135,5878,3694,3124,3068,7135,-0.87779116267893,8.72107538469817,-3.1492429823708,0.0073062969894092,0.606478275700669,-3.90822537668819
"73","GB52632",273,200,260,213,182,106,398,420,286,212,274,595,-0.797462781295521,5.10022294863057,-3.13793488383289,0.00747045709339061,0.606478275700669,-3.60819808362109
"74","GB52741",134,152,220,231,77,108,201,357,197,95,216,211,-0.437792996240864,4.47558453318452,-3.19465951272029,0.00668239823994125,0.606478275700669,-3.65235660632556
"75","GB52773",16,29,38,104,69,53,160,244,59,80,90,117,-1.41823485951887,3.20893383794136,-3.15714761957033,0.00719368267528984,0.606478275700669,-3.9426626611847
"76","GB52875",103,188,173,173,96,152,96,116,72,65,112,63,0.781007933309866,3.86087104455309,3.84570608934354,0.00186635354529955,0.606478275700669,-3.5572489448402
"77","GB52986",890,934,1304,1090,452,539,1493,1508,1298,591,943,1303,-0.43713318115653,6.98096061190879,-3.1752982311928,0.00694159827224768,0.606478275700669,-3.69018699972579
"78","GB53069",102,146,131,130,65,90,167,247,145,92,155,229,-0.596025517552964,4.12803402360183,-3.72247392325261,0.00237277803913158,0.606478275700669,-3.51804350022197
"79","GB53665",17,40,20,51,5,16,66,66,55,42,35,27,-1.08686033716782,2.01215727780637,-3.16479549757134,0.00708637211772671,0.606478275700669,-4.1303578965728
"80","GB53803",34,51,94,42,16,39,27,40,32,16,23,24,0.703321619346669,2.11295842449792,3.27492559958434,0.005706952982018,0.606478275700669,-4.08801650087442
"81","GB53821",33,54,60,61,21,44,27,50,24,15,33,19,0.734245317872615,2.15341797842882,3.61683421166919,0.00291700962613463,0.606478275700669,-4.01063019144064
"82","GB53867",14,16,14,13,5,6,5,12,7,3,7,5,0.787786757826498,0.145197335534141,3.16871120623172,0.00703204799117225,0.606478275700669,-4.30808082981146
"83","GB53918",284,212,321,270,161,152,431,481,342,257,304,651,-0.781818653131019,5.28784451938135,-3.6211197940572,0.00289264409557875,0.606478275700669,-3.36749848267124
"84","GB54369",764,1134,1584,976,489,643,1442,1835,1241,621,1171,1548,-0.476282969227185,7.09337081042136,-3.60083542989797,0.00300981953891872,0.606478275700669,-3.53078114079209
"85","GB54370",1241,1266,1761,1273,773,790,1957,2273,1730,1080,1468,2668,-0.604446684438741,7.5507368244381,-3.4173087249271,0.00431398425022119,0.606478275700669,-3.66837370884841
"86","GB54384",940,1048,1565,1213,783,610,2362,3076,1202,1188,1217,2527,-0.804546207665266,7.44274313703805,-3.46709204995882,0.00391223275783143,0.606478275700669,-3.63552219750623
"87","GB54838",148,224,292,131,192,132,287,496,214,261,334,451,-0.870389367707772,4.99008974059142,-3.24016961689043,0.00611052832635546,0.606478275700669,-3.57117846791325
"88","GB54853",134,239,230,195,59,160,90,218,66,52,84,52,0.95061914821572,3.89130208314079,4.08162127338634,0.00118226902319928,0.606478275700669,-3.47981659280273
"89","GB54951",877,961,1430,1018,562,693,1718,2442,1094,752,1237,1946,-0.626935935194251,7.20586264491974,-3.78388591598194,0.00210497144428625,0.606478275700669,-3.47982833991907
"90","GB54964",634,600,789,612,387,321,1172,1428,735,572,697,1435,-0.780719659368456,6.54381176740156,-3.80180040112054,0.00203279292678262,0.606478275700669,-3.36970523305543
"91","GB55158",46,56,73,41,19,27,78,175,58,51,56,84,-0.872825468163016,2.86767338619032,-3.77290775708775,0.00215048543227071,0.606478275700669,-3.83820920272348
"92","GB55357",106,152,123,81,43,80,56,88,81,35,50,47,0.711380720324268,3.24633793560851,3.54366436685141,0.00336656852044573,0.606478275700669,-3.80921527806826
"93","GB55376",13,39,53,61,10,28,16,19,8,8,24,14,1.09917195891339,1.40238896470991,3.19178531730367,0.00672025772038153,0.606478275700669,-4.19783078039757
"94","GB55427",187,217,272,201,158,154,331,355,303,190,269,494,-0.667304490594776,5.01777544140652,-3.3945073868832,0.00451160628970776,0.606478275700669,-3.48821671421851
"95","GB55435",13,17,13,17,7,9,23,40,24,27,18,21,-0.939354972418668,1.2277319347777,-3.54528471160888,0.00335589160717332,0.606478275700669,-4.15911595394661
"96","GB55450",3,30,6,4,11,1,37,88,24,14,16,16,-2.09572731629887,0.738190191004242,-3.59573720681982,0.00304001791307317,0.606478275700669,-4.20113915802465
"97","GB55708",2834,2559,3354,2911,2041,1584,4821,5726,3634,2703,3344,6510,-0.724292396783106,8.73679688846699,-3.22977196339308,0.00623671724117486,0.606478275700669,-3.88307944975865
"98","GB55782",1947,1314,1850,1877,1220,864,2998,3408,2365,2235,1882,4577,-0.891018724169621,8.04720125372433,-3.23037019341621,0.00622938687536288,0.606478275700669,-3.802612594077
"99","GB55828",2552,2120,3549,2664,1698,1299,4843,6478,3467,2725,2905,6464,-0.886516037989708,8.6446895584401,-3.7961409949846,0.00205531890565623,0.606478275700669,-3.69983492976075
"100","GB55889",61,133,285,127,75,153,34,110,38,61,100,23,1.28541876021579,3.40418137804453,3.25683337590706,0.00591359196890632,0.606478275700669,-3.87275120816488
