"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"49","GB46619",175,170,258,133,154,254,190,110,131,143,100,96,0.777575056946004,4.32491152951178,3.15432128264577,0.00732919593405251,0.773883045996691,-4.03706024046058
"50","GB46702",18,16,41,11,46,81,11,11,14,19,8,9,1.45176179973825,1.28746923800488,3.33484756933716,0.00514971186298018,0.773883045996691,-4.36629089913546
"51","GB46930",148,161,176,78,149,156,152,155,122,140,65,110,0.426377976920058,4.09425822325431,2.93824431600145,0.0111748874753868,0.773883045996691,-4.12041317808291
"52","GB47028",347,548,432,212,351,465,373,447,341,401,207,236,0.395012435346699,5.51915652133723,3.14376522371675,0.00748199127501801,0.773883045996691,-3.95536119864602
"53","GB47054",233,206,320,98,182,251,246,169,145,192,103,118,0.590008795110586,4.54828994522582,2.83331531440896,0.0137053325996406,0.773883045996691,-4.09636891619177
"54","GB47096",64,183,112,59,121,82,131,245,246,273,67,139,-0.625713623609294,4.05285589081923,-3.02128143685235,0.00950431804058894,0.773883045996691,-4.11523926790076
"55","GB47217",237,426,265,149,339,295,236,209,209,396,147,135,0.567787635019684,4.96897012196138,3.28686693779267,0.00565607995767818,0.773883045996691,-3.92955166010965
"56","GB47545",44,169,67,46,93,89,205,520,323,187,91,60,-1.11950269717641,3.95338648140494,-3.10973715115539,0.00799646541970895,0.773883045996691,-4.12100714263209
"57","GB48032",93,119,114,36,80,101,83,82,76,99,37,65,0.473347907913841,3.35522671747208,2.8707506376108,0.0127437151427092,0.773883045996691,-4.23429722567298
"58","GB48303",8,22,17,8,7,8,14,62,38,57,9,12,-1.09029459561922,1.12513652873431,-2.87747251544571,0.0125782158137999,0.773883045996691,-4.41832798727522
"59","GB48316",165,201,202,87,161,195,178,196,140,160,98,104,0.402600234344157,4.3213798216366,2.78056109433463,0.0151823672483362,0.773883045996691,-4.13395869954667
"60","GB48358",127,123,208,82,168,251,163,90,93,123,87,73,0.794516932468823,4.02220843544783,2.89434371104551,0.0121720912148517,0.773883045996691,-4.14364143315263
"61","GB48581",50,33,40,18,38,48,36,34,29,23,11,19,0.771807855086292,1.96402050447936,3.23529451215786,0.00625612687265473,0.773883045996691,-4.32167504190583
"62","GB48630",201,232,264,120,227,250,207,241,195,240,109,160,0.357314196758641,4.69937538179582,2.79750134095044,0.0146918236127558,0.773883045996691,-4.09187258605123
"63","GB48754",235,281,307,97,255,306,214,238,168,227,110,195,0.527308060347662,4.77471681035831,3.03832580038938,0.00919332047473487,0.773883045996691,-4.01543154354952
"64","GB48775",205,298,159,123,243,194,271,390,405,434,150,286,-0.476966067855946,5.00849433311579,-3.01881996611238,0.00955008439260892,0.773883045996691,-4.01091007546264
"65","GB48938",51,61,50,35,45,58,16,25,72,23,11,30,1.16264386678313,2.21701226906114,3.60875232330765,0.00301796508020315,0.773883045996691,-4.25623203716422
"66","GB48980",2164,1872,1758,925,946,1587,1742,1180,842,1380,761,518,0.722090045281901,7.30830980989812,2.77051579929339,0.0154807879119327,0.773883045996691,-4.18786066756707
"67","GB49188",41,56,43,13,38,37,34,23,45,27,12,17,0.741844297252842,1.95812158578285,3.03505244689932,0.00925225404905636,0.773883045996691,-4.34568250778306
"68","GB49299",195,210,260,108,193,280,178,192,180,185,108,133,0.524519899569136,4.55405906138597,3.21285808785597,0.00653667337669275,0.773883045996691,-3.98874117560864
"69","GB49324",12,25,32,12,24,20,32,47,36,48,20,32,-0.611960077572584,1.8000037967405,-2.79956066552637,0.0146332600528397,0.773883045996691,-4.38632283980424
"70","GB49767",120,125,162,55,109,153,119,164,81,107,49,62,0.526174927366692,3.74152471643554,2.86439208959301,0.0129022396966523,0.773883045996691,-4.1860036389027
"71","GB50075",174,187,273,82,182,237,187,198,171,214,74,102,0.442756078730327,4.41631436244278,2.8315853782614,0.0137514527828828,0.773883045996691,-4.10952360213784
"72","GB50096",105,132,84,75,131,70,134,250,235,240,71,128,-0.607986934783046,4.03893343067444,-3.22754792608746,0.00635160338471081,0.773883045996691,-4.06725850828979
"73","GB50264",31,22,32,7,21,14,13,16,12,18,12,3,0.951458448180348,0.972486417048703,2.80452711716315,0.0144929625070405,0.773883045996691,-4.43159080517169
"74","GB50587",76,131,49,46,102,59,87,170,166,271,63,119,-0.705749477984328,3.67842457950011,-2.780243734672,0.0151917084946682,0.773883045996691,-4.22049412218552
"75","GB50606",79,130,93,72,159,82,125,259,202,283,73,144,-0.600823264736115,4.06745334997147,-3.0168707041919,0.00958648208439652,0.773883045996691,-4.11331638816702
"76","GB50656",161,170,166,83,178,244,151,186,119,126,83,100,0.576320568834218,4.20948263081927,3.11483240772186,0.0079172450513573,0.773883045996691,-4.06066711543546
"77","GB50992",28,19,13,7,15,18,15,8,12,19,2,7,0.941957705888408,0.668904482926263,2.83520147022554,0.0136552206402492,0.773883045996691,-4.44180804936459
"78","GB51075",54,42,39,14,24,60,21,32,30,35,12,18,0.762482031489003,1.92822785027843,2.94428023172806,0.0110442411129431,0.773883045996691,-4.35912024150565
"79","GB51130",172,274,224,136,243,155,241,449,428,556,146,242,-0.525548642867954,5.01953614028136,-3.22891009556369,0.00633470973659698,0.773883045996691,-3.94983688463348
"80","GB51423",19,17,21,13,19,24,19,12,5,12,10,9,1.00716649813807,0.921011520537655,2.98931626112128,0.0101159347148963,0.773883045996691,-4.41737043505905
"81","GB51525",39,89,47,35,68,56,69,136,116,133,39,63,-0.525033115896437,3.14482113009312,-2.79658426528942,0.0147179774802754,0.773883045996691,-4.27437240995033
"82","GB51615",85,179,87,41,77,60,69,77,60,64,30,29,0.822631841620582,3.07907205246564,3.76589754418318,0.00222437084091306,0.773883045996691,-4.12021572280879
"83","GB51743",89,200,92,61,118,91,131,303,238,359,78,135,-0.691730187219022,4.1618288080438,-3.30946772710675,0.00541162266301803,0.773883045996691,-4.03236368356182
"84","GB52161",831,1173,769,329,859,821,611,778,626,912,330,327,0.584226520207093,6.40586881721839,4.27246495783393,0.000842270384935719,0.773883045996691,-3.73757235880513
"85","GB52532",268,367,274,165,312,262,379,617,547,554,196,224,-0.351392024050263,5.39566494472436,-2.91459895177172,0.0117015401214622,0.773883045996691,-4.02801002764868
"86","GB52682",41,96,23,22,47,36,55,138,123,159,33,91,-1.01126916556001,2.95106191898785,-3.3200060515297,0.00530128626906467,0.773883045996691,-4.21044619618747
"87","GB52863",29,26,40,5,14,17,26,14,9,12,2,5,1.20625461859476,0.79496262845696,2.99220123200709,0.0100591707968843,0.773883045996691,-4.423037437757
"88","GB53015",431,692,622,313,530,341,938,1150,807,1471,350,800,-0.678175759542445,6.36951363522597,-3.76200217571197,0.00224121853869651,0.773883045996691,-3.85044896270282
"89","GB54258",1358,1250,1758,751,1855,1955,1269,1286,1442,854,463,568,0.82455168071916,7.21534779366779,4.01001170732152,0.00138925300649189,0.773883045996691,-3.9068671648203
"90","GB54363",176,127,200,79,119,94,229,252,235,365,95,194,-0.604005845552423,4.43013182510346,-3.02165491626914,0.0094973929206057,0.773883045996691,-4.06609005223154
"91","GB54449",23,40,30,20,44,30,44,68,56,85,24,37,-0.529010296084222,2.34399350238682,-2.87172131270429,0.0127196844676515,0.773883045996691,-4.33698411667073
"92","GB54556",163,166,166,80,151,144,113,164,133,145,57,100,0.495392996392249,4.0562435765837,3.98139451845699,0.00146771596960636,0.773883045996691,-3.89095292899545
"93","GB54680",305,572,395,170,496,245,437,966,813,1088,215,521,-0.627829082377571,5.87165881533949,-2.91708391534644,0.0116450610158379,0.773883045996691,-4.04167376526683
"94","GB55071",78,116,91,78,130,110,137,216,180,224,76,111,-0.439085257232084,3.99121325013277,-2.83603328328851,0.0136331779856753,0.773883045996691,-4.16449250850401
"95","GB55111",62,56,56,32,60,90,45,51,38,44,29,33,0.728593125265734,2.65134700527265,3.38382556888133,0.00467970332521491,0.773883045996691,-4.23376557020874
"96","GB55127",12,16,14,4,16,30,13,10,5,15,2,6,1.0377544016849,0.429823830595795,2.9299923368087,0.0113559716821673,0.773883045996691,-4.44305541032386
"97","GB55367",78,98,72,52,102,72,93,152,154,207,81,109,-0.525971580316445,3.70375996361571,-2.91584972979398,0.0116730783302432,0.773883045996691,-4.18508121737975
"98","GB55597",12,12,21,9,11,13,19,10,4,15,2,2,1.09644451898112,0.297454065557568,2.7956967157164,0.014743332737127,0.773883045996691,-4.4580127257107
"99","GB55717",482,714,563,295,459,596,533,335,451,560,253,264,0.558158116888819,5.84331586471198,3.20417084731531,0.00664864506986246,0.773883045996691,-3.94950923725562
"100","GB55894",177,181,241,71,157,202,193,163,116,221,54,90,0.52080489744833,4.23069592903362,2.77446578856199,0.0153627649551524,0.773883045996691,-4.14682561997012
