"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"16","GB42891",19,91,22,40,12,7,121,95,89,180,13,11,-1.44333806994807,2.2356092561073,-2.65729459942691,0.0191978947558216,0.894915625699347,-4.38150356260978
"17","GB42904",18,36,5,16,4,6,41,50,43,51,10,13,-1.53881126396951,1.24723048180761,-3.79829922081816,0.002071028583022,0.894915625699347,-4.33406477665091
"18","GB43029",88,454,584,397,649,49,75,165,142,163,32,16,1.63073614087249,4.18011426542564,2.65725351467438,0.0191994173756058,0.894915625699347,-4.22090354032385
"19","GB43081",275,378,353,311,300,242,255,266,240,346,135,152,0.392676662220004,5.09931355959287,2.61184369885488,0.0209559811067943,0.894915625699347,-4.13621892478083
"20","GB43353",285,403,298,261,377,182,398,456,521,696,221,214,-0.488759122235493,5.45840964640106,-3.16772200881188,0.007099675115298,0.894915625699347,-3.95840564460651
"21","GB43586",95,158,96,100,102,89,136,149,255,307,99,62,-0.6002987685436,4.02972998353417,-2.95267068339279,0.0108141351541923,0.894915625699347,-4.14057801869635
"22","GB43628",71,138,108,132,110,88,67,88,124,103,45,38,0.451750587534713,3.51636751244351,2.68640462767918,0.0181480517271602,0.894915625699347,-4.26156583957888
"23","GB43711",66,86,34,77,23,39,116,83,193,161,45,53,-1.07012135614999,3.17042156976182,-3.75621900894093,0.00224732996858582,0.894915625699347,-4.11926746113217
"24","GB43800",4,30,13,7,0,9,47,61,42,54,2,12,-2.15776057498539,0.712457928916496,-2.76927832263649,0.0154562241899647,0.894915625699347,-4.44715042592738
"25","GB44090",162,338,166,149,69,111,229,244,406,463,123,94,-0.690632855165705,4.58034285065055,-2.65627798215736,0.019235605537977,0.894915625699347,-4.15982513731066
"26","GB44127",333,470,250,265,197,186,422,395,551,513,210,161,-0.444243566342682,5.32065105367289,-2.8738104227244,0.0126126482905593,0.894915625699347,-4.04851468827631
"27","GB44198",2829,5042,2208,2539,2051,1653,3861,5505,7787,8687,1511,2013,-0.735997999850769,8.72109429351045,-3.27377722043439,0.00576739928282164,0.894915625699347,-4.20253569965326
"28","GB44253",25,94,15,28,11,26,48,70,193,111,29,19,-1.32725032381533,2.37176942981412,-3.11569990076701,0.00786132656433937,0.894915625699347,-4.30865513973803
"29","GB44302",103,95,109,72,86,67,55,56,59,62,27,52,0.729038598477758,3.13260461710793,3.34926137471871,0.00497447065914276,0.894915625699347,-4.1875056711183
"30","GB44415",303,524,342,447,385,313,300,390,463,384,112,151,0.39492176146682,5.38441519576753,2.92815565018036,0.0113443054323992,0.894915625699347,-4.0324923187631
"31","GB44435",307,376,429,357,423,277,307,257,314,358,141,172,0.461643986256979,5.28382913318154,2.88722676306057,0.0122871202151087,0.894915625699347,-4.04664406544888
"32","GB44636",247,495,294,314,240,216,377,461,604,487,183,188,-0.364816274886746,5.38433445039554,-3.24549248461251,0.00609611223899543,0.894915625699347,-3.93483620966922
"33","GB44950",86,107,92,87,87,82,65,56,75,86,26,53,0.573644471515433,3.23853057375517,3.0153989206838,0.00956644655074723,0.894915625699347,-4.23065737672266
"34","GB45023",930,2423,865,1043,522,651,2219,2758,2316,2778,709,666,-0.873054776327143,7.34702320203418,-3.48168476891367,0.00383852464557557,0.894915625699347,-4.03637087822831
"35","GB45146",117,160,125,113,131,83,78,114,103,93,52,76,0.46903435290726,3.72107488407999,2.7577965175179,0.0158044611930058,0.894915625699347,-4.22166716224596
"36","GB45451",129,158,175,158,160,107,142,115,132,110,64,72,0.45126888427749,4.00685733727169,2.67596285960906,0.0185180444852734,0.894915625699347,-4.20748475763211
"37","GB45627",89,156,103,111,108,78,84,98,87,98,53,54,0.404713270534221,3.56780304155735,2.62045404062509,0.0206113590650279,0.894915625699347,-4.26943199233755
"38","GB45676",26,92,46,60,40,42,113,80,80,111,49,40,-0.688275356289505,2.96737093386829,-2.88503249222038,0.012339789772275,0.894915625699347,-4.28307083600198
"39","GB45697",162,241,189,163,184,153,139,167,159,145,90,88,0.43792113972362,4.31951862753294,3.09145706119358,0.00824352145566345,0.894915625699347,-4.06334078422449
"40","GB45968",6077,12491,4102,3414,3062,2931,8420,13050,12245,17244,3121,2999,-0.821690668080675,9.61856942329957,-2.73500133702967,0.0165186929616673,0.894915625699347,-4.34465573719092
"41","GB46041",109,124,154,130,136,85,103,98,106,105,30,63,0.530038198310704,3.67657790164194,2.80835377913167,0.0143264205785747,0.894915625699347,-4.2168229551358
"42","GB47257",3,22,9,7,7,3,12,21,37,26,4,7,-1.12556393670005,0.42961207243521,-2.99785630822356,0.00990027484644544,0.894915625699347,-4.44072529244858
"43","GB47274",110,145,59,49,28,29,118,211,187,117,44,45,-0.917695799518396,3.34332764932297,-2.91423772774849,0.0116566242341385,0.894915625699347,-4.23836315402
"44","GB47301",438,1322,542,915,649,317,747,1629,1774,1458,436,468,-0.664690298873281,6.6471607911904,-2.8687048166546,0.0127387442516328,0.894915625699347,-4.11088654100732
"45","GB47415",734,993,613,603,650,478,869,1124,1074,1306,460,459,-0.397879691032173,6.59311099734755,-3.04730330271621,0.00898765021320229,0.894915625699347,-4.05738146900971
"46","GB47520",6329,5069,2919,4647,2274,3118,6732,8585,8577,11437,3028,2814,-0.731442144575874,9.30217545195286,-2.77943921552655,0.0151543161814298,0.894915625699347,-4.32110872392823
"47","GB47971",180,181,155,147,123,83,115,110,160,133,59,59,0.410477231832202,3.95974202392375,2.72714084597691,0.0167722138401191,0.894915625699347,-4.20009856379659
"48","GB48048",107,197,152,167,168,93,128,120,125,174,51,52,0.43317772684549,3.96494732495689,2.62027536775315,0.0206184541892006,0.894915625699347,-4.22600708776818
"49","GB48134",753,1137,722,1036,449,465,219,690,832,504,156,173,0.942513820224307,6.03334060542012,3.54554373023709,0.00338806836770125,0.894915625699347,-3.89312588787883
"50","GB48481",503,732,248,217,210,140,595,503,966,631,216,214,-0.728342040018124,5.57217786621069,-2.68647093429273,0.0181457253632749,0.894915625699347,-4.10934129326666
"51","GB48511",24,50,47,30,25,27,23,28,32,10,5,7,1.03325015009966,1.52326526514022,3.61782919160544,0.00294219548699089,0.894915625699347,-4.32547506285693
"52","GB48578",133,167,232,145,210,118,105,121,109,103,64,99,0.692934154452831,4.06221085506764,3.02429737935348,0.00940139857672885,0.894915625699347,-4.1173531420004
"53","GB48580",101,125,123,96,108,46,101,71,68,104,22,34,0.599033909810311,3.29939894526536,2.64874361790101,0.0195173391506292,0.894915625699347,-4.29335419773918
"54","GB48606",226,172,226,184,232,207,152,126,111,136,107,121,0.716533740950928,4.40403645072986,2.58202226518226,0.0221932101576919,0.894915625699347,-4.19374123722873
"55","GB48754",235,238,307,255,306,195,214,168,227,281,97,110,0.479422407724649,4.77471681035831,2.57878488131257,0.0223316977950496,0.894915625699347,-4.16369337329555
"56","GB48935",215,244,133,89,87,53,212,343,332,225,97,76,-0.733036575916808,4.29335164072385,-2.81964522751042,0.0140152941995687,0.894915625699347,-4.14440000356005
"57","GB48944",92,154,145,133,131,126,100,94,135,82,59,67,0.504148984101635,3.79892704965766,2.73471379736306,0.0165279006010825,0.894915625699347,-4.21789970610511
"58","GB49287",143,111,51,68,51,43,120,134,210,174,48,61,-0.767712789824277,3.53789330774091,-3.17640075464908,0.00697996910362042,0.894915625699347,-4.16179621778506
"59","GB49394",41,224,78,101,37,30,120,162,158,169,138,103,-1.01769785271004,3.663868013227,-3.00068944370065,0.00984559116341909,0.894915625699347,-4.18754899393829
"60","GB49450",276,434,319,336,347,209,260,236,245,348,111,163,0.46578804651339,5.08941939272219,3.03412490068945,0.00922239549683881,0.894915625699347,-4.00852078015975
"61","GB49544",1049,783,1484,1028,527,418,1479,4672,9099,9914,477,644,-1.53484481622509,7.51716952233566,-3.03088100243178,0.00928110474406499,0.894915625699347,-4.15390325260407
"62","GB50069",179,277,192,173,215,124,166,156,193,178,98,92,0.347075869535699,4.42711954383822,2.63075466350197,0.0202062966971571,0.894915625699347,-4.17466932307714
"63","GB50283",257,373,368,306,493,150,302,211,144,240,89,70,0.876208326810321,4.83967264146731,3.30825259404845,0.00539064047030491,0.894915625699347,-3.95787556142606
"64","GB50299",9,17,14,15,9,6,20,16,30,19,8,11,-0.597191385142749,0.854188590227248,-2.62864395500244,0.0202886645693191,0.894915625699347,-4.45426651472117
"65","GB50453",3606,3544,1729,1297,1295,843,3966,4489,6952,5862,1115,1116,-0.858135833641827,8.27193266660376,-2.58027231302309,0.0222679655746552,0.894915625699347,-4.30076689437485
"66","GB50457",150,303,146,189,152,138,229,389,318,319,124,97,-0.454104833285016,4.67831435017791,-2.84791785667616,0.0132650492980257,0.894915625699347,-4.09192282268532
"67","GB50508",4740,5466,1564,2364,1560,2321,7389,9589,5936,9946,2264,1889,-1.00824034122711,8.92005825129522,-2.9664438476599,0.0105270832400214,0.894915625699347,-4.26858499484276
"68","GB50522",17,40,14,15,15,10,25,33,56,31,15,16,-0.727794626394892,1.50381545367747,-3.15449251700098,0.0072860986315403,0.894915625699347,-4.36931750998086
"69","GB50526",323,903,550,676,955,498,520,1483,2259,1158,1643,1171,-1.22954590220263,6.84696479838024,-3.16665944860396,0.00711447095649829,0.894915625699347,-4.05428804897459
"70","GB50827",48,232,41,87,58,43,138,175,195,222,71,32,-0.866542823852873,3.55366257530382,-2.6438708045987,0.0197016780732233,0.894915625699347,-4.2701538902918
"71","GB50922",4,15,6,6,8,6,13,15,32,48,11,6,-1.31877307709529,0.562638915583093,-3.65921625175111,0.00271414355651344,0.894915625699347,-4.3871692096357
"72","GB51076",17,28,26,33,36,11,20,17,18,19,4,9,0.730485900607069,1.22937582079484,2.59950272394024,0.0214596664850536,0.894915625699347,-4.44146425609962
"73","GB51371",104,438,163,210,127,129,230,485,526,281,119,126,-0.638584723804519,4.77352219306628,-2.61152258642541,0.0209689407462266,0.894915625699347,-4.1572674586963
"74","GB51427",352,529,523,501,543,354,361,424,427,440,160,237,0.424501961390419,5.65997984234642,2.91107499586762,0.0117287694179885,0.894915625699347,-4.04039114557615
"75","GB51545",91,173,151,163,128,90,180,265,431,513,68,67,-0.75059644683852,4.36836570390338,-2.67539898278753,0.0185382322941664,0.894915625699347,-4.17378310579913
"76","GB51637",203,270,259,274,286,198,173,215,274,214,80,129,0.451966136652633,4.7442470127383,3.02855985021571,0.00932334099604994,0.894915625699347,-4.03355418053311
"77","GB52144",78,227,127,137,53,48,143,233,500,327,53,66,-0.90881792241635,4.0498562115763,-2.68843372847584,0.0180769921338808,0.894915625699347,-4.20745330254763
"78","GB52146",13,40,17,12,6,2,34,42,79,52,17,5,-1.49525682315831,1.24228338031459,-3.07287080141605,0.00854899500754037,0.894915625699347,-4.39661832187608
"79","GB52523",14,21,19,11,7,4,31,41,30,75,8,12,-1.30304958666535,1.19218362684083,-3.51380926494191,0.00360482990887063,0.894915625699347,-4.3597449787229
"80","GB52754",292,373,404,360,469,213,286,290,354,277,152,164,0.415245096093881,5.24441336671327,2.58023898168293,0.0222693918004494,0.894915625699347,-4.14266816694926
"81","GB53016",68,212,46,74,26,84,109,200,280,263,68,61,-1.10432933306285,3.68634867171111,-3.12403269259218,0.00773407030552215,0.894915625699347,-4.15768783962986
"82","GB53363",965,1901,782,878,520,538,1247,2010,2279,1486,562,509,-0.546649178997784,7.02148919173759,-2.5664130635448,0.0228686680595776,0.894915625699347,-4.22163867862566
"83","GB53374",131,253,113,138,108,50,228,202,388,218,76,74,-0.598926385647343,4.21798807552129,-2.73615231500388,0.0164818862706153,0.894915625699347,-4.17209912050245
"84","GB53493",15,29,12,13,7,9,12,40,73,48,10,14,-1.07638743919832,1.27561570798821,-2.83649375149936,0.0135633314176063,0.894915625699347,-4.41579013433195
"85","GB53625",1494,1722,924,616,957,389,1678,1144,2094,2267,825,834,-0.717488020234051,7.18790466610771,-2.69439392554087,0.0178698271000988,0.894915625699347,-4.20177834710263
"86","GB53652",40,49,35,42,67,30,30,39,29,30,9,17,0.734737172836608,2.07036701281699,3.0754344124432,0.00850620172167288,0.894915625699347,-4.33702405050464
"87","GB53832",278,411,151,251,225,100,254,553,629,417,297,242,-0.871041612493173,5.21846222218435,-3.49117791153301,0.00376791725788037,0.894915625699347,-3.88217433821179
"88","GB54118",105,102,37,70,21,72,102,150,107,164,86,73,-0.930834552240571,3.4096714737848,-2.6437917006062,0.0197046844792849,0.894915625699347,-4.28533264725738
"89","GB54250",46,67,44,44,48,15,76,71,152,95,25,24,-0.716475687562654,2.71161971551997,-2.77216914797542,0.0153697361122568,0.894915625699347,-4.32557645621815
"90","GB54385",308,340,438,354,448,231,298,252,348,253,143,181,0.47766294726696,5.23127156325022,2.65524968757022,0.0192738226750851,0.894915625699347,-4.1199379341719
"91","GB54863",29,86,84,59,50,35,89,82,142,115,37,34,-0.580362883010002,3.04153107546898,-2.70877389993066,0.0173794785810864,0.894915625699347,-4.30599085303429
"92","GB55077",598,836,669,620,562,410,547,532,844,534,214,311,0.311330064152891,6.10527307154135,2.57234908142511,0.0226094905483485,0.894915625699347,-4.16081684348877
"93","GB55300",391,437,484,513,384,321,493,541,930,866,402,341,-0.517128945567133,5.98556017509501,-2.93396886081921,0.011216313174258,0.894915625699347,-4.04309683000208
"94","GB55464",86,86,103,85,94,65,67,52,81,65,34,44,0.552767942827505,3.18476075409813,2.82173695569106,0.0139583901739892,0.894915625699347,-4.27217250243434
"95","GB55515",4237,4389,2360,4146,3631,2013,5476,7991,11722,13435,2186,1931,-0.776078829061319,9.14004904680186,-2.72931037981665,0.0167018640018723,0.894915625699347,-4.32064462137154
"96","GB55584",132,214,161,176,125,108,194,259,293,287,111,86,-0.426755006230568,4.45278912322364,-3.23892334741818,0.00617509942266362,0.894915625699347,-4.00961367386631
"97","GB55614",61,173,31,39,27,22,197,147,117,161,21,42,-1.11956611911702,3.05806836303263,-2.7624371980042,0.0156627979333931,0.894915625699347,-4.29723542134953
"98","GB55630",31,48,94,22,28,12,9,16,20,5,10,8,1.56517425203747,1.29837646231617,3.56217136477192,0.00327979964870498,0.894915625699347,-4.34811096623602
"99","GB55638",646,648,423,664,489,257,876,1433,997,1920,418,311,-0.798464017598732,6.39411266642417,-3.16768591534865,0.00710017720258433,0.894915625699347,-4.0088746867434
"100","GB55722",10,28,27,19,21,16,12,7,16,11,5,7,0.965445670607501,0.844254237997147,3.54090163204661,0.00341893473718243,0.894915625699347,-4.37628632759183
