"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"20","GB43181",20,13,27,40,8,24,8,9,10,8,14,7,0.968828717175011,0.866605137962148,2.66004843305433,0.0190823738921819,0.999938594565527,-4.45256673487773
"21","GB43208",2873,4122,3417,3605,1254,1592,1961,3633,1986,971,1330,959,0.554543898823106,8.06623659811183,2.69625473523986,0.0177923573499812,0.999938594565527,-4.26777192376498
"22","GB43377",43,87,61,54,44,70,152,83,100,76,89,58,-0.708425408487194,3.25021045952802,-2.73627333918557,0.0164652589606722,0.999938594565527,-4.286994792073
"23","GB43388",80,120,103,92,43,80,114,138,101,45,124,102,-0.368422343653376,3.57429092391311,-2.49393029462972,0.0262578406777991,0.999938594565527,-4.30220169396757
"24","GB43696",20,23,20,27,11,24,12,17,14,4,16,10,0.675657965025403,1.02587322146398,2.9365713577966,0.011149093021285,0.999938594565527,-4.4207781885404
"25","GB43778",179,235,137,124,116,119,231,288,280,169,205,137,-0.663629225592838,4.53581168515215,-3.2666842721336,0.00584100847656178,0.999938594565527,-4.00708083994365
"26","GB43876",153,248,309,496,70,101,111,223,91,49,113,30,0.985790634948275,4.05369170042587,2.77039846487027,0.0154103169523313,0.999938594565527,-4.19909426396958
"27","GB43969",5,9,7,13,7,9,14,34,12,5,11,13,-0.807007492881851,0.479632966247792,-2.6153682784439,0.0207999344164036,0.999938594565527,-4.46981630110793
"28","GB44136",391,434,431,394,193,471,474,644,562,249,473,343,-0.35045510210016,5.72884778156321,-2.513503665963,0.0252933099831755,0.999938594565527,-4.17300857067714
"29","GB44159",568,1220,601,1223,300,746,654,532,487,285,431,252,0.602549913502331,6.1485798640151,3.00725293088708,0.00971044158038753,0.999938594565527,-4.04960376363615
"30","GB44168",13,29,20,15,6,12,11,6,9,6,8,3,0.964317720814275,0.437013248422258,3.17203796794842,0.00703192753135303,0.999938594565527,-4.42714964024998
"31","GB44530",63,122,88,81,40,107,124,170,84,58,103,87,-0.440392954970108,3.54188906719856,-2.61376773427485,0.0208641626200044,0.999938594565527,-4.28019229578183
"32","GB44708",34,45,30,23,5,15,11,16,21,2,8,13,0.974756275102662,0.963097501765881,2.52554351513816,0.0247170392961466,0.999938594565527,-4.46134461683324
"33","GB44709",917,816,1496,1105,150,420,475,701,192,115,358,223,1.00714038897748,5.84031144437631,2.78740187188528,0.0149096337357822,0.999938594565527,-4.10732566777794
"34","GB44824",503,819,957,1410,143,584,378,488,221,137,365,187,0.995200269695384,5.72618506112488,3.42706993114411,0.00426559301795517,0.999938594565527,-3.92498967105513
"35","GB45046",38,44,56,37,19,48,55,74,73,25,53,52,-0.569015964407988,2.57513540006995,-2.86568678845618,0.0128026705084613,0.999938594565527,-4.32708545091949
"36","GB45313",151,125,95,89,36,76,61,69,64,40,50,51,0.582198077343523,3.19698474401103,2.55620084061109,0.0233061940288986,0.999938594565527,-4.32566642295156
"37","GB45344",213,223,239,215,146,267,263,423,378,151,272,246,-0.501754560231474,4.9958296416117,-2.92813927838286,0.0113341909651281,0.999938594565527,-4.05662034967211
"38","GB45912",3751,4125,2845,4867,1979,3015,6464,7152,7475,4826,3368,2342,-0.689551593132254,9.03987759483784,-2.49111721012922,0.0263993350978084,0.999938594565527,-4.3578245261627
"39","GB45966",5,9,14,18,13,3,16,20,17,16,24,21,-1.12178533895245,0.819752609473835,-2.67929190142322,0.0183858111871964,0.999938594565527,-4.45256385150457
"40","GB46235",46,97,66,56,15,42,23,80,18,6,20,17,1.03778094119092,2.04593076182952,3.27159982914385,0.00578498608548261,0.999938594565527,-4.32200376860868
"41","GB46362",504,607,782,798,217,273,531,470,319,161,178,143,0.724560950440479,5.53782826737458,2.69820872592644,0.0177252055241099,0.999938594565527,-4.12108320406669
"42","GB46813",110,179,214,175,81,82,196,339,230,61,180,195,-0.60319635458321,4.33316850779102,-2.91304851205043,0.0116730524426602,0.999938594565527,-4.12042788393768
"43","GB46962",341,466,445,400,253,485,468,634,535,268,535,524,-0.424871281661087,5.82778553454907,-2.57112413180099,0.0226478519908735,0.999938594565527,-4.15799992243173
"44","GB47141",54,59,47,23,28,41,59,85,74,29,57,41,-0.599089431721562,2.62614873845371,-2.48482682270579,0.0267183872811577,0.999938594565527,-4.38117365691393
"45","GB47463",59,142,102,100,61,76,92,228,104,66,150,192,-0.66580877945637,3.78465627034208,-2.65582223083928,0.0192387507309473,0.999938594565527,-4.24683821037349
"46","GB47814",74,144,161,120,71,116,173,207,138,75,155,104,-0.433235561216783,4.00215542493733,-2.92469179806406,0.0114107387017583,0.999938594565527,-4.15659937947919
"47","GB47847",58,82,85,47,68,71,89,115,96,73,101,104,-0.625763347119306,3.40550710536384,-2.48855194356052,0.0265290027126161,0.999938594565527,-4.31999525136404
"48","GB48003",109,192,231,71,41,51,76,94,45,26,47,30,0.879719008590315,3.156593101571,2.69205802389279,0.0179374219744178,0.999938594565527,-4.30576428966293
"49","GB48026",20,24,24,28,7,20,12,16,11,3,19,11,0.688803993619955,0.949652767244765,2.59257964001758,0.0217327286770076,0.999938594565527,-4.45543121185288
"50","GB48125",559,989,752,630,237,570,547,696,464,180,484,240,0.414257262558505,5.96600377638177,2.70144139937755,0.0176146513765575,0.999938594565527,-4.1257391370032
"51","GB48190",487,1149,709,632,266,801,586,743,435,183,484,227,0.507525543558278,6.01916622128879,2.75460017659071,0.0158902278751902,0.999938594565527,-4.11349496232061
"52","GB48378",269,335,325,346,95,268,205,232,243,82,147,166,0.477705258473669,4.76660595959439,2.82562801412408,0.0138414710509232,0.999938594565527,-4.10443940463845
"53","GB48584",8,33,21,11,5,7,13,39,19,17,20,21,-0.83947535207773,1.05085572830927,-2.48202324271629,0.0268617760961227,0.999938594565527,-4.46211778886295
"54","GB48858",116,205,200,168,45,95,103,177,81,36,55,36,0.705363431511456,3.6039850209975,2.98490416617948,0.0101442715997352,0.999938594565527,-4.19982380822516
"55","GB48928",168,249,209,220,146,233,248,340,292,123,261,230,-0.389400172800975,4.84907819581202,-2.61818202876603,0.0206874855259604,0.999938594565527,-4.15575202999665
"56","GB49309",393,640,505,551,227,357,409,436,327,175,290,196,0.427330278085025,5.52383285877405,3.65879890582607,0.00271200583228054,0.999938594565527,-3.84253231961119
"57","GB49311",1450,1871,1428,1396,726,1357,1501,1469,999,529,999,436,0.464218131591007,7.15974172787405,2.48134214574776,0.0268967220778916,0.999938594565527,-4.25997497334621
"58","GB49476",258,444,404,437,166,178,284,332,175,93,138,57,0.778600576974841,4.78972505140049,3.04216123134257,0.0090692884946307,0.999938594565527,-4.05061365055835
"59","GB49696",254,374,316,351,102,296,260,309,219,77,189,94,0.480931419397995,4.7966654511093,2.83652509438923,0.0135509663678198,0.999938594565527,-4.0998232200616
"60","GB50007",149,158,112,152,50,98,101,91,129,42,63,42,0.534115360815669,3.56397989749555,2.47637323436583,0.0271529922096519,0.999938594565527,-4.30853958365224
"61","GB50226",64096,120622,41961,82662,21127,34373,39934,50736,9290,23377,8157,17518,1.20913626602768,12.046668630957,2.51510760723459,0.0252157997710796,0.999938594565527,-4.45704619855626
"62","GB50295",663,949,908,742,277,554,548,843,539,231,417,321,0.389226714021211,6.12729990254165,2.88975849210323,0.0122157112947472,0.999938594565527,-4.07844805371114
"63","GB50361",41,70,56,57,18,27,30,56,29,10,29,16,0.566897582394984,2.08394869621901,2.61894780658695,0.0206569840349909,0.999938594565527,-4.39682790599076
"64","GB50529",39,37,19,32,10,19,18,9,23,5,15,4,1.03496824010606,1.08308410924597,2.86026603099149,0.0129386269532448,0.999938594565527,-4.42543285931585
"65","GB50699",203,283,222,237,157,211,298,423,363,136,239,245,-0.454315028731924,4.98354079856712,-3.18985613836547,0.00679054764747622,0.999938594565527,-3.9819495754885
"66","GB50878",108,124,93,55,84,59,38,50,35,43,34,52,0.902178708369966,2.96520140342626,2.78537086093826,0.014968591417205,0.999938594565527,-4.30731675219663
"67","GB51051",31,56,37,55,27,27,59,76,70,20,53,35,-0.51548291175951,2.48394445635533,-2.65934196445628,0.0191084282369484,0.999938594565527,-4.3643136237133
"68","GB51174",25442,56068,27666,17502,9040,7272,8249,22508,3985,6643,4777,9748,1.10527082639931,10.642862699475,2.51381584943149,0.0252782058242859,0.999938594565527,-4.41783089923758
"69","GB51481",103,187,185,149,27,84,73,134,76,29,68,46,0.612463820263649,3.42645866454622,2.55323831964104,0.0234390651514116,0.999938594565527,-4.30557782720948
"70","GB51657",97,134,108,124,28,77,78,126,64,24,44,21,0.644684643270835,3.09985895054841,2.53264032416722,0.0243833034147635,0.999938594565527,-4.33869975279263
"71","GB51812",57,85,60,102,16,43,29,49,49,7,41,11,0.921964533230571,2.26493911065677,2.89108431643459,0.0121841635315385,0.999938594565527,-4.35054743609407
"72","GB52014",57,132,89,108,27,87,76,58,49,22,52,38,0.613527384254641,2.95722235916978,3.00339341521062,0.00978402774890107,0.999938594565527,-4.27070031833027
"73","GB52058",105,232,183,200,98,186,208,272,265,93,224,218,-0.471047399882222,4.56444179660709,-2.81828289784624,0.014040721868338,0.999938594565527,-4.12047133176354
"74","GB52097",20,51,26,31,17,12,17,20,16,10,9,11,0.7141789369688,1.2584021406096,2.5308904075201,0.0244651899030323,0.999938594565527,-4.4491670357058
"75","GB52429",1133,1459,1366,1878,895,643,549,1146,267,330,317,462,1.27650539017291,6.5691688337112,4.20878267695872,0.00093800707270107,0.999938594565527,-3.81659368923396
"76","GB52455",147,231,158,176,100,230,223,313,306,120,265,192,-0.566556945550401,4.67706192002926,-3.49874468109094,0.0037072364783714,0.999938594565527,-3.93001861807369
"77","GB52840",11,23,14,23,4,20,8,18,6,4,9,6,0.721066623059128,0.501436946348159,2.50270625609713,0.0258210880667783,0.999938594565527,-4.47806792212238
"78","GB52877",28,65,61,65,10,31,18,45,17,7,29,17,0.819351193932866,1.82171609092298,2.76950781045505,0.01543699167695,0.999938594565527,-4.39466724845953
"79","GB53207",51,70,62,63,52,68,82,117,99,61,99,57,-0.59589023381896,3.23169074561291,-3.08655645635215,0.00831420550168003,0.999938594565527,-4.22468517643824
"80","GB53234",22,52,21,47,15,34,28,16,14,9,22,10,0.803815081871122,1.50130837024391,2.80465828621454,0.0144177894696355,0.999938594565527,-4.40917022098804
"81","GB53287",138,323,170,168,135,210,147,222,102,65,146,66,0.519290343896347,4.24249957010563,2.60385177860699,0.0212663818262168,0.999938594565527,-4.21303144449033
"82","GB53331",46,71,37,34,18,42,28,14,41,14,29,10,0.829792908966346,1.89478892019707,2.50468010032472,0.0257238220879056,0.999938594565527,-4.42245639960962
"83","GB53346",21,32,40,39,8,22,11,27,21,6,3,3,1.30634990442584,0.966776065036887,3.18330338551374,0.00687834060363434,0.999938594565527,-4.40311175007771
"84","GB53351",15,27,14,23,11,16,11,15,13,6,9,5,0.709378379982162,0.769993675207652,3.03418834900257,0.00921192438749131,0.999938594565527,-4.4242253596728
"85","GB53446",16,20,20,23,8,19,13,14,15,7,8,8,0.566477113247047,0.85160255530852,2.48354729524128,0.0267837372111708,0.999938594565527,-4.46889727757927
"86","GB53459",23,29,38,40,12,30,21,26,18,4,19,14,0.666470891462194,1.43156719165111,2.69928235837176,0.0176884136521071,0.999938594565527,-4.42373629660089
"87","GB53536",52,87,50,54,30,48,37,43,34,20,47,17,0.59387764916144,2.40357311894369,3.01023020346881,0.00965405095994953,0.999938594565527,-4.32199600748072
"88","GB53798",16879,30956,7130,22615,2484,3823,1934,11256,427,866,915,7878,2.11318407275925,9.16214501817013,2.6010431687213,0.0213816645378892,0.999938594565527,-4.35071717054777
"89","GB54448",38,80,79,77,47,90,103,118,86,53,110,94,-0.591990427022965,3.35402335136338,-2.83092480645957,0.013699508900497,0.999938594565527,-4.25745563529505
"90","GB54732",249,257,253,178,153,216,275,358,390,186,291,366,-0.640097674254052,5.06580268858934,-3.02962021624471,0.0092946484992572,0.999938594565527,-4.02537735397059
"91","GB54806",104,291,360,145,61,87,98,107,83,56,83,57,0.814582529323676,3.80449061829049,2.90052043827722,0.0119619377407204,0.999938594565527,-4.19301164779588
"92","GB54890",144,315,127,353,166,191,152,129,143,89,119,93,0.650858439752525,4.34552299146859,2.49762281241738,0.0260732173028287,0.999938594565527,-4.2328877145168
"93","GB55092",8,18,14,18,5,4,13,37,14,10,23,12,-0.839739363249032,0.775796198105312,-2.66884021048206,0.0187610094640513,0.999938594565527,-4.45497883020248
"94","GB55306",246,421,262,173,65,189,152,287,143,49,109,74,0.615227092481192,4.31924795039926,2.54343847818626,0.0238838208026279,0.999938594565527,-4.22290317917198
"95","GB55312",82,110,69,55,25,41,35,64,51,21,36,14,0.676718859625658,2.5266657695317,2.61008128744546,0.0210128275508054,0.999938594565527,-4.36977733500439
"96","GB55353",18,22,14,28,7,14,7,11,12,6,11,7,0.733693556809042,0.687137300897016,2.79078420725484,0.0148119529229634,0.999938594565527,-4.44795681557213
"97","GB55425",377,321,301,398,96,197,232,228,125,128,169,95,0.642353814690056,4.71015807838866,2.78321746878937,0.015031350885821,0.999938594565527,-4.12348991681647
"98","GB55664",1924,3010,2175,1535,711,1573,1431,2522,1224,457,1351,613,0.517682046915898,7.47136493622435,2.4970332616915,0.0261026105396847,0.999938594565527,-4.2753420581166
"99","GB55767",41,72,70,75,24,39,61,134,88,30,69,53,-0.532266433297226,2.91729337979789,-2.88528199375716,0.0123228239213313,0.999938594565527,-4.29327916414139
"100","GB56017",24,22,30,30,9,15,19,25,15,3,10,5,0.75430425339832,0.968723900968806,2.50444167055853,0.0257355525652512,0.999938594565527,-4.463025147648
