"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"90","GB46887",257,331,369,241,359,249,388,221,235,341,367,294,-0.683156528714458,5.29789400640764,-5.46679724033477,9.53160553115689e-05,0.00978126179958925,1.58877425678448
"91","GB47502",2501,3562,5509,3511,5605,4338,2315,948,1157,1986,1875,1176,0.758712009809502,8.33205013764998,5.4648176898214,9.56459991944566e-05,0.00978126179958925,1.6413709342999
"92","GB47611",25,45,50,47,46,20,58,39,39,74,74,46,-1.17371960890148,2.55365145787327,-5.47454315958975,9.40363861897775e-05,0.00978126179958925,1.61818580260823
"93","GB48415",65,92,79,61,55,40,104,63,69,116,157,76,-1.23159512134709,3.33946935222943,-5.47325504475125,9.42479388232068e-05,0.00978126179958925,1.65397526315815
"94","GB49567",881,997,1659,1240,2161,1688,714,335,289,587,593,259,1.00670467670528,6.65679071096431,5.4379633592419,0.000100241803274721,0.00978126179958925,1.57463172055408
"95","GB50809",51,65,82,70,87,45,81,60,61,111,91,101,-0.966539069451647,3.27168682809675,-5.44602850498816,9.88377880395841e-05,0.00978126179958925,1.60865717779914
"96","GB52321",313,369,511,368,442,521,217,104,125,118,89,63,1.27457850250762,4.82086133670929,5.54816369591007,8.27337850363094e-05,0.00978126179958925,1.75967837765798
"97","GB54163",149,222,242,295,505,566,101,42,30,86,71,34,1.74337242835471,4.07249196955306,5.5153527212975,8.75847006411255e-05,0.00978126179958925,1.72425506192915
"98","GB54185",43,56,47,48,48,52,71,33,45,70,77,60,-0.900313631149337,2.80822841404567,-5.47977967346541,9.31814678921572e-05,0.00978126179958925,1.64476193392827
"99","GB54572",118,123,181,149,142,120,177,88,102,184,183,204,-0.784714068817733,4.23815616927625,-5.45267316487082,9.76964997121179e-05,0.00978126179958925,1.60281400896029
"100","GB55219",466,579,679,947,1000,983,330,133,124,433,295,211,1.01051748482358,5.76775124243177,5.516679008863,8.73829576372911e-05,0.00978126179958925,1.69200790783942
