"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"27","GB44024",2490,4887,6263,328,3148,2740,137,2347,322,653,182,173,2.88269177467118,7.20716313414696,3.89183898100326,0.00167193122549398,0.921593287104081,-4.07864932196942
"28","GB44132",817,936,1071,378,597,282,412,398,293,720,398,379,0.604659675681376,6.31363069517924,2.89399363287687,0.0119344633059324,0.921593287104081,-4.1775564777914
"29","GB44212",138,154,123,85,106,61,65,84,48,117,68,93,0.49022771829126,3.83200408019035,2.85507403695282,0.0128818520563249,0.921593287104081,-4.2408977470304
"30","GB44363",345,497,214,289,168,150,389,407,308,495,251,410,-0.49739072808858,5.59141418926867,-3.06608368110018,0.00850477818471959,0.921593287104081,-4.10106088350284
"31","GB44455",111,232,75,377,70,363,39,51,21,30,135,55,1.81739447817276,3.77747305733133,2.87584682778604,0.0123673605135865,0.921593287104081,-4.27058757514123
"32","GB44842",1550,1135,814,729,510,551,2461,1622,1829,1549,679,1799,-0.882391852065749,7.46806215548716,-2.89124050728933,0.0119991683807892,0.921593287104081,-4.25632642031925
"33","GB45707",17056,17271,3904,5563,5927,3800,13442,23007,8453,15525,12199,15544,-0.919480382484807,10.6335356872025,-3.06940040867517,0.00844931644661344,0.921593287104081,-4.3824305948334
"34","GB45714",268,279,109,107,116,29,290,350,220,470,87,501,-1.08482525793827,4.84872506075468,-3.02556018291663,0.00921223849441612,0.921593287104081,-4.12998361505183
"35","GB45954",233,963,1241,4142,1105,382,63,319,28,115,2165,36,2.86060030527531,5.75220161481749,2.94123392937973,0.0108762139520787,0.921593287104081,-4.1933901835302
"36","GB46236",1201,2965,81,602,430,220,133,86,99,177,437,44,2.05440149601763,5.31124735055867,3.09518814127497,0.00803015915781438,0.921593287104081,-4.13157123645972
"37","GB46526",446,703,262,198,228,120,367,569,260,647,263,577,-0.54985541393597,5.74442810920351,-2.88526814885483,0.0121407208384523,0.921593287104081,-4.15162690051512
"38","GB46706",29,18,20,12,5,7,23,21,25,49,30,61,-1.20400544019732,1.71795461348645,-3.374666006003,0.00462324954835781,0.921593287104081,-4.37646688179037
"39","GB46952",288,305,294,189,176,107,127,207,86,223,178,165,0.486927866522494,4.84897001441258,3.00189987770052,0.00965191223196825,0.921593287104081,-4.11856163208554
"40","GB46982",158,135,64,48,44,42,124,255,105,119,76,153,-0.796289770441964,3.91542698006994,-2.85852424153905,0.0127949672371174,0.921593287104081,-4.23271104825147
"41","GB47133",29,21,28,12,35,32,52,47,46,125,24,68,-1.22088293934927,2.53875462379526,-2.98018800575328,0.0100735940410469,0.921593287104081,-4.35243340120642
"42","GB47231",73,124,75,59,41,39,40,35,25,67,53,32,0.709827628419778,2.99784424556481,3.50333801851124,0.00358606407647472,0.921593287104081,-4.23628854861308
"43","GB47771",73,120,11,36,32,40,1,6,10,4,17,8,2.78099966781728,1.35435813667251,4.20120731659113,0.00091722436291479,0.921593287104081,-4.35532805351321
"44","GB47805",6188,14738,1034,4046,2928,4691,457,511,890,908,1399,1067,2.39028105872434,8.17701023260205,4.67809624861012,0.0003701935721704,0.921593287104081,-4.06490234963453
"45","GB47929",128,231,162,91,117,67,56,41,62,71,88,50,1.13393794931777,3.76002111643185,4.37855308870362,0.0006526904699959,0.921593287104081,-4.01016569100228
"46","GB47972",86,32,33,58,50,55,164,121,92,110,122,99,-1.31173376985658,3.58542677362319,-3.40668563357153,0.00433989003554142,0.921593287104081,-4.17839501541706
"47","GB48083",13,13,12,5,1,2,10,17,9,27,13,13,-1.17857517444957,0.548363100520118,-3.19425674840844,0.00660335677353472,0.921593287104081,-4.45056582698999
"48","GB48190",611,457,231,228,122,214,763,766,562,652,324,876,-1.19455929405465,6.01898524318085,-4.03943280008784,0.00125427638135601,0.921593287104081,-3.93219766107291
"49","GB48254",67,46,24,15,23,13,49,51,39,73,33,83,-0.894194426453641,2.56360014721543,-3.16262308717637,0.00702914588234021,0.921593287104081,-4.32726428409684
"50","GB48527",1474,1562,780,1059,381,614,3635,2106,2296,1783,739,1713,-1.04894965021752,7.64492054274534,-2.92953167427932,0.0111294167429503,0.921593287104081,-4.25985111160064
"51","GB48538",537,360,206,256,184,286,669,583,507,685,288,758,-0.926184377526875,5.97246980668437,-3.09989390619203,0.00795592811874833,0.921593287104081,-4.11692570982575
"52","GB48539",559,859,353,261,218,172,799,695,343,736,325,688,-0.672028609027154,6.11505502906076,-3.33631785453891,0.00498714995510705,0.921593287104081,-4.06890265851265
"53","GB48580",89,71,39,24,24,31,70,84,50,107,50,64,-0.705454256072881,3.06418187166853,-3.07417307599065,0.00837013739473794,0.921593287104081,-4.28765545237607
"54","GB49166",106,132,94,45,32,13,33,46,39,27,32,20,0.97710787830281,2.72515832975644,2.89462784458308,0.0119196064848243,0.921593287104081,-4.34630787971607
"55","GB49870",241,412,119,182,56,70,296,387,154,315,165,287,-0.744388526930548,4.90810218013663,-3.01770434834469,0.00935597937358451,0.921593287104081,-4.11865597487909
"56","GB50218",235,113,209,845,326,386,45,85,46,31,635,17,2.43075198049895,4.41406010408348,2.90863791999288,0.01159601096713,0.921593287104081,-4.22714996683365
"57","GB50345",790,601,387,309,282,213,910,730,752,806,358,849,-0.829633565401943,6.36512206109813,-3.32653810493162,0.00508446170776614,0.921593287104081,-4.09176220555721
"58","GB50806",63,62,46,20,17,13,38,93,27,166,50,86,-1.02504624487563,2.8168625187259,-3.2921473944707,0.005442009416243,0.921593287104081,-4.28659321919334
"59","GB50875",26,23,12,12,11,10,23,67,22,28,22,27,-0.929836320145973,1.72626688004819,-3.10070303613337,0.0079432333130858,0.921593287104081,-4.39846559481659
"60","GB50905",216,207,253,141,189,64,83,119,80,101,141,37,1.01691538356974,4.23475118086233,3.18972129061189,0.00666278858492061,0.921593287104081,-4.13768583793508
"61","GB50973",5748,824,676,1007,723,999,7883,5463,6201,4168,1309,3902,-1.805345509642,8.4406197118865,-3.20621107098792,0.00644922906225178,0.921593287104081,-4.26510534085585
"62","GB50977",32,27,21,19,19,11,60,78,48,39,19,48,-1.07325168622913,2.2772160366243,-3.20451578776049,0.00647086624218344,0.921593287104081,-4.34849317539082
"63","GB51185",16,20,17,8,10,10,20,38,13,29,19,47,-0.95419958293265,1.54334957321966,-3.25396894376494,0.00586847133726965,0.921593287104081,-4.39682495767445
"64","GB51213",72,101,47,53,36,22,82,84,55,94,52,96,-0.517781205361879,3.27237907333753,-2.96011379948997,0.0104796269233629,0.921593287104081,-4.28182841664431
"65","GB51283",1363,2052,2246,869,1139,440,528,1218,401,1160,658,666,0.780386325959295,7.17671945648204,3.38722881021887,0.00450992492947256,0.921593287104081,-4.14420965341898
"66","GB51315",30,30,18,10,16,7,41,39,29,32,22,55,-0.982866259015896,1.9403642758308,-3.34594610562063,0.0048931687623719,0.921593287104081,-4.36125018688726
"67","GB51370",72,44,24,32,10,20,87,150,67,57,45,73,-1.2946978627205,2.86307784616826,-3.51383160796615,0.00351259590650952,0.921593287104081,-4.25701053271312
"68","GB51383",94,253,103,158,164,112,29,156,47,84,52,68,1.09185940014004,3.89008758185206,3.08988039100678,0.00811471138789251,0.921593287104081,-4.20135807873835
"69","GB51689",216,138,62,147,102,90,264,265,157,204,160,214,-0.835115720079886,4.61395902183499,-2.8963550111692,0.011879238613147,0.921593287104081,-4.16245175513151
"70","GB51744",351,283,460,99,225,69,110,227,71,134,83,59,1.04623031554649,4.51261788692485,2.92044510499727,0.0113300198896932,0.921593287104081,-4.17188906354634
"71","GB51812",26,41,14,10,3,5,22,67,24,45,27,26,-1.28269316596991,1.65168660976405,-3.6146730833103,0.0028795298461046,0.921593287104081,-4.36268456015997
"72","GB52004",623,1423,1149,1946,406,839,255,1035,245,742,609,135,1.33739662355555,6.58799319105496,2.8255930061653,0.0136482408852195,0.921593287104081,-4.21459425300796
"73","GB52036",240,156,61,95,60,61,680,386,383,187,91,307,-1.52827124339285,4.70831017336601,-3.23351755946814,0.00611048959379189,0.921593287104081,-4.10396399999474
"74","GB52186",11196,1109,27322,4253,6437,2314,957,1299,1613,990,4241,885,1.98025129933023,8.74023079312459,2.82674332293405,0.0136175164654599,0.921593287104081,-4.33656142926421
"75","GB52278",119,253,106,78,38,53,151,287,81,282,115,220,-0.862111820772841,4.28848708299038,-3.73543826956231,0.00227099056482011,0.921593287104081,-4.01697863524771
"76","GB52321",197,325,110,85,135,68,188,224,166,393,125,369,-0.704714400061802,4.76895537919853,-2.85975508689713,0.0127641108342865,0.921593287104081,-4.16138071904993
"77","GB52543",123,139,58,26,43,41,106,133,70,207,81,99,-0.800601409963148,3.67548124807936,-3.20159125184883,0.00650836283043778,0.921593287104081,-4.19498615712548
"78","GB52708",381,219,113,81,168,90,514,516,361,210,202,359,-1.15305657500272,5.15099091141832,-3.06925551115711,0.00845173189077736,0.921593287104081,-4.10970981715377
"79","GB52753",4,7,7,6,3,1,12,9,8,18,6,13,-1.21728093759781,0.143352632571366,-3.86358690555171,0.00176681817148818,0.921593287104081,-4.42706110127773
"80","GB52791",39,27,20,30,11,12,41,47,22,48,33,35,-0.758763326296411,2.14942386372889,-3.13688041944329,0.00739572647936527,0.921593287104081,-4.36429197322411
"81","GB52844",92,92,48,64,18,19,104,158,59,76,79,87,-0.835346989436508,3.34170813044557,-2.93213900251701,0.0110725037040588,0.921593287104081,-4.28179861206006
"82","GB52845",278,112,57,72,53,60,434,336,261,156,105,290,-1.43813363909643,4.50021998223193,-3.33707773833808,0.00497966744564792,0.921593287104081,-4.09323957059408
"83","GB53104",1615,2157,2305,1395,1368,645,662,1344,705,1086,1085,816,0.714949549805775,7.51439940604359,3.32600692167034,0.00508980128735242,0.921593287104081,-4.18190287000477
"84","GB53243",395,557,240,284,145,158,464,448,274,570,261,447,-0.536622615918472,5.67226255752285,-3.19407064197272,0.00660578505179872,0.921593287104081,-4.07395427752659
"85","GB53329",10,10,5,7,2,5,19,10,8,14,15,16,-1.03810503240962,0.546150983997273,-2.98731601087144,0.00993318747817027,0.921593287104081,-4.46402844465779
"86","GB53355",11,6,5,8,3,4,9,16,11,18,6,30,-1.13955038612006,0.533702599554389,-2.92430707831081,0.0112443282099372,0.921593287104081,-4.46853679727284
"87","GB53407",25,12,6,13,5,2,32,20,14,22,14,22,-1.1593774512888,1.05269146608429,-3.19872820584531,0.00654528084173453,0.921593287104081,-4.42927779197834
"88","GB53420",83,82,46,57,22,24,110,127,71,97,54,82,-0.826637780734826,3.32707863515777,-3.60358857725553,0.00294306666972828,0.921593287104081,-4.17885819619286
"89","GB53428",97,241,133,65,59,35,23,29,33,92,51,54,1.13562791767419,3.26258516995598,3.81800725624106,0.00193160350884348,0.921593287104081,-4.1641615239835
"90","GB53490",31,28,21,8,8,3,22,33,17,39,23,38,-0.967058012378264,1.58590315567351,-3.28105302672508,0.00556263823482004,0.921593287104081,-4.39243778924712
"91","GB53675",278,177,87,99,101,66,189,210,196,230,145,249,-0.704409199129029,4.6083261829867,-2.86577961756338,0.0126141306658025,0.921593287104081,-4.16864594813509
"92","GB54143",388,290,123,173,111,98,349,477,192,260,228,315,-0.712044421851359,5.1411602823689,-2.91750504352319,0.0113956863658167,0.921593287104081,-4.13634923635327
"93","GB54362",42,35,19,18,7,9,44,63,26,34,39,52,-1.06809621108461,2.12728684758199,-3.54408482832901,0.003309167631607,0.921593287104081,-4.32771422935298
"94","GB54391",870,609,307,293,178,246,876,809,743,705,361,839,-0.938383046864764,6.29601954387416,-3.16976022864123,0.00693075237234937,0.921593287104081,-4.12132814426149
"95","GB54796",12,12,7,6,2,4,19,23,6,11,11,22,-1.04197241197912,0.62217039280237,-2.8672332737193,0.0125782018807917,0.921593287104081,-4.46951116136932
"96","GB54838",514,124,94,263,81,181,649,414,474,363,300,501,-1.38746193275542,5.42158689192749,-3.00862536966649,0.00952486543346867,0.921593287104081,-4.13017146671048
"97","GB55158",47,53,19,24,15,19,53,76,53,73,26,108,-1.10981152045697,2.65668668009772,-3.6007271676135,0.00295969728568802,0.921593287104081,-4.26823600801182
"98","GB55414",54,38,29,34,21,21,75,54,42,60,48,56,-0.781234010786131,2.71944533750064,-3.16003856049037,0.00706511835629312,0.921593287104081,-4.31183588594986
"99","GB55419",157,225,152,139,123,75,106,125,84,164,87,96,0.398817185705835,4.26601966808344,2.85127704899582,0.0129781388677833,0.921593287104081,-4.19609316000936
"100","GB55706",3080,2325,2633,982,1708,617,1059,880,540,949,783,339,1.23763475524014,7.40879030539337,3.9132420780785,0.0016035145955451,0.921593287104081,-4.07972276698894
