"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"22","GB43825",11176,6622,30003,5620,3952,4897,39284,7868,32743,9260,31012,4670,-1.14308369885146,10.76383766384,-2.87118138023449,0.0124758812359397,0.998620118776065,-4.42208971433544
"23","GB44159",871,753,588,274,479,408,585,307,179,213,221,133,0.925084418500992,5.81178841451833,2.82868836913912,0.0135602357908946,0.998620118776065,-4.1851368142878
"24","GB44163",631,577,309,142,278,152,120,210,65,151,75,119,1.33659425161764,4.86044201138627,2.79339457647375,0.0145306381473466,0.998620118776065,-4.19443923359144
"25","GB44197",55,63,53,21,41,21,31,15,21,21,11,13,0.980246711403529,2.06786106738842,2.66655196168134,0.0186104550350379,0.998620118776065,-4.42306364556478
"26","GB44686",39,44,41,25,24,42,24,13,26,18,33,10,0.609023516561872,2.0513498866081,2.63251823081594,0.0198823905640317,0.998620118776065,-4.42665835471148
"27","GB45028",1255,717,2549,664,660,931,3284,773,2330,955,2516,692,-0.751266211317864,7.56664147661766,-3.07285869785046,0.00838767026226013,0.998620118776065,-4.24775068562467
"28","GB45150",247,246,141,66,149,79,118,81,68,64,67,26,0.908223380213852,3.89873014826355,2.53756615308624,0.0238915195919364,0.998620118776065,-4.30720983302415
"29","GB45406",122,135,153,58,52,50,47,55,51,39,73,18,0.788081030700343,3.27392692775914,2.93364360840022,0.0110348863230034,0.998620118776065,-4.29162728122185
"30","GB45464",34,21,34,17,26,21,27,11,6,12,23,6,0.781610368687869,1.48589743072166,2.57094657951171,0.0224004687507675,0.998620118776065,-4.46135219003899
"31","GB45988",23,22,43,22,12,18,15,6,10,19,10,10,0.820306152055059,1.32927331151591,2.59580755473283,0.0213486947168873,0.998620118776065,-4.46569200174248
"32","GB46055",29,17,51,26,18,27,13,13,14,16,17,6,0.862706623285379,1.55489784233174,3.41090886733258,0.00430104796082571,0.998620118776065,-4.38545027214695
"33","GB46057",60,63,55,44,31,26,8,16,8,31,27,23,1.27704332767521,2.11793225140523,2.8959017065758,0.0118847115040669,0.998620118776065,-4.39684671514893
"34","GB46276",296,157,51,253,123,271,61,47,125,69,21,19,1.66321212455792,3.79423976977439,2.53746448828799,0.0238962035430036,0.998620118776065,-4.32968145469886
"35","GB46362",639,650,582,391,283,349,435,335,232,180,274,105,0.770481654694946,5.69972371291823,2.74328448045621,0.0160259397951972,0.998620118776065,-4.1985162703075
"36","GB46620",552,401,1070,158,459,419,1155,436,1002,803,816,249,-0.78507487135326,6.40729744374486,-3.10163370786107,0.00792459414020931,0.998620118776065,-4.15264350435753
"37","GB46640",72,48,101,97,70,47,171,46,127,252,109,52,-0.871085033908936,3.76553211831565,-2.54050981770125,0.0237562801076846,0.998620118776065,-4.31258509379116
"38","GB47240",48,21,49,32,22,31,19,17,13,19,35,11,0.652935975964926,1.93958835075804,2.51626762505055,0.0248923276291829,0.998620118776065,-4.44507842240628
"39","GB47406",14,10,26,18,20,21,55,12,47,114,47,8,-1.23712955291404,1.95632333553564,-2.76844070067516,0.0152573985496067,0.998620118776065,-4.41810884521868
"40","GB47452",53,38,294,29,53,20,162,49,123,168,147,36,-1.05085372170533,3.49206673017282,-2.55991108780989,0.0228831983263324,0.998620118776065,-4.33502232147695
"41","GB47506",135,85,232,80,103,121,192,79,161,190,206,66,-0.411862999741,4.32216345569203,-2.578949464408,0.0220565547309588,0.998620118776065,-4.25614704769975
"42","GB48842",1284,1062,628,270,177,113,19,557,81,113,56,146,2.16973526993384,4.97099162663732,2.63003374570213,0.0199784719803016,0.998620118776065,-4.25394681952624
"43","GB49174",58,44,131,36,32,39,133,34,97,74,107,26,-0.639029521131845,3.19771365946941,-2.73776931759045,0.0161994111075037,0.998620118776065,-4.32682955334114
"44","GB49178",13,7,29,10,6,12,22,8,30,31,33,14,-1.02128925052042,1.30768158241097,-3.31574045909089,0.00519096732803444,0.998620118776065,-4.40824011734412
"45","GB49227",326,305,122,115,190,120,112,71,61,99,70,58,1.10671089726259,4.20361167568688,2.88226588717871,0.0122073131252055,0.998620118776065,-4.21202775580046
"46","GB49394",177,105,133,138,117,151,63,94,71,44,102,30,0.92310529061067,3.85694948946294,3.30608884059341,0.00529094516960802,0.998620118776065,-4.16356568437024
"47","GB49441",765,308,2739,557,456,312,236,382,188,392,326,98,1.06768404072644,5.92723396292845,2.71121457513298,0.0170605910184192,0.998620118776065,-4.22142793255754
"48","GB49505",260,195,382,117,152,239,182,77,166,149,233,74,0.428512505301368,4.72716583410626,3.09123202704349,0.00808898501947975,0.998620118776065,-4.11102624027341
"49","GB49511",426,248,567,167,346,275,302,135,141,174,464,91,0.548141587176978,5.25518962376762,2.5959771628585,0.0213416856980088,0.998620118776065,-4.22292580288004
"50","GB49778",84,84,98,48,49,61,58,42,36,21,62,16,0.734314293533622,2.95844659665213,3.15720980730526,0.00710089292551082,0.998620118776065,-4.29094646556173
"51","GB49796",126,43,79,80,184,12,345,106,369,809,178,32,-1.93548230895172,4.17504405406438,-2.85063658276605,0.0129890902061755,0.998620118776065,-4.23633286217064
"52","GB49854",6273,978,4022,652,693,412,9431,4951,9367,1220,9423,1668,-2.02678254994791,8.5690789011375,-3.39659827813962,0.00442438069604513,0.998620118776065,-4.26884478199419
"53","GB49981",26,43,49,28,20,25,27,18,16,9,12,7,0.961655507645964,1.70805921295498,2.95298788255106,0.0106228059009766,0.998620118776065,-4.41551704869191
"54","GB50042",659,375,1020,198,351,430,608,312,711,571,851,323,-0.470719577703596,6.24954876108009,-2.55721912429911,0.0230024664787219,0.998620118776065,-4.26227840215967
"55","GB50148",38,31,54,19,32,41,34,19,20,15,26,13,0.582236402557435,2.0736070272047,2.59197100644246,0.0215078345738758,0.998620118776065,-4.42957048835044
"56","GB50397",551,556,642,497,328,431,464,261,341,243,408,133,0.602175329880555,5.88290646680476,3.12445738815894,0.00757541660561024,0.998620118776065,-4.11421278407429
"57","GB50629",140,85,300,113,90,36,551,127,589,216,279,50,-1.30585855296386,4.59562648014157,-3.02722925203418,0.00917755899557202,0.998620118776065,-4.14967465112269
"58","GB50780",428,231,423,247,204,185,153,165,111,110,193,93,0.87690764466459,4.90426375963589,3.83904974905516,0.00185207486669788,0.998620118776065,-3.95019454119844
"59","GB50783",105,96,68,58,69,48,37,30,23,23,18,18,1.38812051276735,2.7240157110814,3.91842171322883,0.00158595979919816,0.998620118776065,-4.23354041222987
"60","GB50795",179,282,214,124,78,136,130,103,62,24,120,30,1.06415124290458,3.98895130283492,2.88713372081304,0.0120911722017211,0.998620118776065,-4.23213135635592
"61","GB50878",113,43,66,60,34,52,35,31,18,31,34,24,0.859567432144831,2.67526194918847,2.67292213114757,0.0183813172323176,0.998620118776065,-4.3824237025499
"62","GB50921",25,20,40,15,20,35,46,26,42,40,46,16,-0.656077035440063,2.20257808716824,-3.21546223515353,0.00632886709272275,0.998620118776065,-4.35233566057484
"63","GB51087",681,461,1158,343,440,547,804,407,972,584,1034,372,-0.413125417497495,6.56162107098954,-2.83729510928842,0.0133333920918451,0.998620118776065,-4.21940053533506
"64","GB51120",70,46,111,21,48,39,107,43,70,67,108,25,-0.525143914923418,3.13756578372269,-2.54428171193155,0.0235840662331515,0.998620118776065,-4.36319378469307
"65","GB51189",408,274,453,189,195,254,146,163,200,178,227,121,0.558884695670142,5.0998193971004,3.00895035144939,0.00951425420263108,0.998620118776065,-4.11978916996736
"66","GB51622",130,96,177,68,95,94,100,74,75,76,89,23,0.456316509644473,3.72782501107692,2.51678092761665,0.024867740733214,0.998620118776065,-4.32030721611003
"67","GB51648",18,6,17,3,7,10,19,7,16,14,19,12,-0.769338103360948,0.847450542135724,-2.54534217715293,0.0235358652709704,0.998620118776065,-4.48734095237136
"68","GB51724",176,132,545,134,130,54,820,173,686,370,456,66,-1.25458046332015,5.11978771865451,-2.90929474640971,0.0115760179415083,0.998620118776065,-4.15366391984291
"69","GB51751",631,300,1063,468,461,460,1485,404,2088,592,1252,356,-0.830361194013926,6.69677997328925,-2.97088924386301,0.0102549995782147,0.998620118776065,-4.20259998085872
"70","GB51814",772,754,807,391,489,240,2514,1229,1082,522,1562,254,-0.981075488903695,6.79485559460077,-2.60302658802377,0.0210523283292344,0.998620118776065,-4.2858419037277
"71","GB52093",84,86,105,38,42,63,47,39,39,33,46,17,0.721238970194898,2.92776318885848,3.48206449576002,0.00373723868702425,0.998620118776065,-4.25076632497354
"72","GB52097",15,15,48,22,12,20,8,3,13,7,27,5,0.96254923884243,1.06655792281669,2.69731745384441,0.0175288793871456,0.998620118776065,-4.46813402755545
"73","GB52442",486,407,277,285,223,238,290,227,107,134,204,63,0.851187770346713,5.08906456374286,2.69494634518983,0.0176100168017117,0.998620118776065,-4.20336737508487
"74","GB52554",21,22,11,16,10,17,10,8,7,3,3,4,1.23983990617054,0.598226766520094,2.63295846506847,0.0198654123085276,0.998620118776065,-4.48770107969722
"75","GB52710",85,65,146,34,84,66,47,25,35,48,112,17,0.656138244228803,3.0954554122032,2.69808796011405,0.0175025916245432,0.998620118776065,-4.34482948260627
"76","GB52721",191,134,153,97,95,47,77,85,11,38,43,34,1.34410105144257,3.39207558636517,2.81432532650662,0.0139472422010151,0.998620118776065,-4.30614545573721
"77","GB52785",352,237,252,270,265,115,29,125,116,210,56,103,1.40147205256785,4.52222173516779,2.5991298670201,0.02121180491548,0.998620118776065,-4.25655184770816
"78","GB52788",134,127,147,60,84,61,71,44,55,41,103,31,0.644562505544177,3.5006843496564,3.05513866506927,0.00868608634991043,0.998620118776065,-4.24561657224674
"79","GB52857",2204,1537,3199,2614,1421,800,11548,2262,8823,10284,4934,671,-1.41884298286139,8.79505206174964,-2.83219177500062,0.0134674454317416,0.998620118776065,-4.35329693583868
"80","GB53092",43,34,74,29,29,35,22,16,40,15,43,11,0.612482736723625,2.20685081658815,2.71303428716732,0.0170001811470849,0.998620118776065,-4.40829254568294
"81","GB53122",136,93,37,20,78,39,22,21,7,41,12,17,1.52168385520068,2.31644600038101,2.5858844838237,0.0217626564027016,0.998620118776065,-4.42079753288965
"82","GB53146",308,210,428,111,201,211,347,158,409,317,370,126,-0.420429092268373,5.26363411106854,-2.55230921201724,0.0232215456324203,0.998620118776065,-4.22925457988574
"83","GB53209",33,21,45,19,30,19,24,9,13,14,22,11,0.651192967383349,1.66602936622979,2.74492637946434,0.0159746470537307,0.998620118776065,-4.43612310783988
"84","GB53459",27,17,31,14,12,17,20,10,11,9,14,4,0.631071470766284,1.1723374063466,2.57306653952679,0.0223088657661285,0.998620118776065,-4.47364026186711
"85","GB53716",33,27,32,17,15,20,63,31,52,34,39,10,-0.760877684471928,2.14961849429234,-2.83162384291314,0.013482445177577,0.998620118776065,-4.39789575755022
"86","GB53832",170,193,400,155,144,312,471,184,531,330,508,270,-0.948056404604936,5.44160317784097,-4.31033829065888,0.000742846569937654,0.998620118776065,-3.84658157975888
"87","GB53888",1309,1004,2875,1169,1071,521,6840,1562,4716,2479,1820,976,-1.2619314153915,8.05753936901022,-3.4774682497359,0.00377129953581628,0.998620118776065,-4.22123773965783
"88","GB53978",112842,101682,345830,57384,55897,43142,511566,120943,386640,304531,182844,43606,-1.30702291413001,14.359226318846,-2.78397281002707,0.0148009742667076,0.998620118776065,-4.5025156902228
"89","GB54268",820,305,1223,263,784,532,1007,324,1210,2076,1439,691,-0.980096496803451,6.86756299471313,-2.77736264674009,0.014993565543561,0.998620118776065,-4.25426227574984
"90","GB54861",16,10,51,7,13,12,36,10,55,21,39,11,-0.875521401965231,1.58822939922394,-2.62359785155224,0.0202294597203954,0.998620118776065,-4.45115125325062
"91","GB54868",32,40,62,43,50,36,86,45,66,69,108,25,-0.762174748104324,3.01411214295057,-3.4171146669432,0.00424864370054736,0.998620118776065,-4.24587733957306
"92","GB54908",14,13,14,12,10,5,29,15,25,47,19,16,-1.24822854072177,1.36459270822969,-3.3078274208747,0.00527279454474532,0.998620118776065,-4.40627120235756
"93","GB55211",265,596,917,205,442,92,339,2602,325,488,3275,2090,-1.94728857345643,6.48808100009734,-2.67705289094582,0.018234198404079,0.998620118776065,-4.25803886384014
"94","GB55353",17,12,16,11,14,10,14,6,7,3,8,1,1.02194678131724,0.461352199985233,2.86232155760597,0.0126947118233128,0.998620118776065,-4.47641932418434
"95","GB55388",954,989,1974,560,829,327,4260,786,3405,725,2876,499,-1.04108075334779,7.44543518571261,-2.62000913323822,0.0203707355143663,0.998620118776065,-4.31983252709839
"96","GB55407",291,213,255,157,93,332,93,147,66,72,189,50,1.01099847704756,4.44638338332275,3.1661197266842,0.00697700086409745,0.998620118776065,-4.12803928359291
"97","GB55515",4698,2575,6772,5075,2989,5675,12281,4507,10609,3224,13612,5090,-0.878896308979304,9.78132213207698,-2.71226978936199,0.0170255351544058,0.998620118776065,-4.40628979527872
"98","GB55648",372,343,333,229,171,265,247,135,112,113,338,106,0.644647729949932,5.03958460177064,2.69302482658846,0.0176760373465932,0.998620118776065,-4.2003668210251
"99","GB55851",55,29,73,15,20,23,38,11,13,14,18,13,0.791893451937753,1.84253061799511,2.58164468735961,0.0219418819456902,0.998620118776065,-4.44330020231202
"100","GB55924",15,10,25,11,6,20,11,6,5,6,8,2,0.952472413143562,0.532791485661879,3.041407509683,0.00892453985961583,0.998620118776065,-4.46279011683703
