"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"23","GB44980",91,76,31,45,56,87,105,347,147,74,216,169,-0.930732852444243,3.93986384539086,-4.03305088957618,0.00126675673113023,0.390819374972695,-0.907667741213325
"24","GB45250",668,1554,850,500,1137,949,461,1406,687,342,705,727,0.919036567882321,6.90428257911937,3.87432084195892,0.00172620852191643,0.390819374972695,-1.14097443956077
"25","GB45645",1527,508,280,206,770,563,1311,2212,2149,952,1012,1427,-1.06533121625135,7.08444878054584,-3.66209992002903,0.00261774338524497,0.390819374972695,-1.48218083494063
"26","GB45680",226,178,98,87,138,144,133,154,122,84,112,185,0.579199694851185,4.39029602612529,3.65968885336769,0.0026301935960585,0.390819374972695,-1.42651226109541
"27","GB45973",944,1203,787,660,647,1129,572,1177,1146,439,386,848,0.801792224066491,6.93445025149188,3.42785781049589,0.00415509815730512,0.390819374972695,-1.83173102259211
"28","GB46202",134,101,89,52,100,136,82,162,109,57,87,120,0.450348487817694,3.94778376786796,3.51602895051676,0.00349108469955489,0.390819374972695,-1.68128998107248
"29","GB46215",202,156,176,86,159,153,126,180,123,106,115,154,0.665621848016583,4.47619463786125,4.03875145994869,0.00125280150488715,0.390819374972695,-0.818120512081946
"30","GB46579",360,270,247,150,220,514,412,2110,635,263,1057,970,-0.916043969354514,6.13364175871457,-3.43265623868871,0.00411589042776575,0.390819374972695,-1.7990763625508
"31","GB46725",21,12,11,9,13,29,30,174,99,14,29,78,-1.43304635797324,2.12738100583958,-3.43201429413602,0.00412111410211592,0.390819374972695,-2.08277916212835
"32","GB47267",33,23,10,12,12,15,24,68,60,29,47,42,-0.906573772346744,2.06234500332553,-3.46156117275099,0.00388745431833536,0.390819374972695,-2.0494634138979
"33","GB47301",596,361,422,356,436,640,708,2145,1254,603,1504,1238,-0.837307823650447,6.82555876520968,-4.15473769924802,0.00100059279177936,0.390819374972695,-0.715369593724371
"34","GB47343",18,13,3,3,9,9,16,50,30,12,20,37,-1.16959548249676,1.1615180575193,-3.95158649640912,0.00148445733826894,0.390819374972695,-1.71352718531843
"35","GB47382",413,913,701,176,565,244,226,417,334,158,328,279,1.09790552584121,5.76927484932175,3.39181850392421,0.00446182081762806,0.390819374972695,-1.8552657661227
"36","GB47411",182,114,85,75,163,156,212,377,313,118,301,284,-0.59076009934137,4.79259468971046,-3.64374385814966,0.00271405264743589,0.390819374972695,-1.44676252341842
"37","GB47608",183,128,108,78,127,162,158,474,320,121,352,345,-0.623018765122775,4.85512008000686,-3.65496668261096,0.00265475176672516,0.390819374972695,-1.42776548463003
"38","GB48229",580,376,349,316,536,650,924,2730,2067,506,1225,1056,-0.959384930735143,6.87293751876922,-4.2047399751205,0.000908513908815409,0.390819374972695,-0.647409968711252
"39","GB48346",241,396,243,194,275,349,154,300,280,121,194,385,0.770741606347105,5.28223550751344,3.9019385047421,0.00163550018312094,0.390819374972695,-1.01758237938774
"40","GB48443",34,8,21,20,24,46,54,280,121,25,88,136,-1.66916008713207,2.84925463845107,-4.06977486381534,0.00117956214644443,0.390819374972695,-1.09323774013094
"41","GB48530",81,91,23,37,72,44,70,404,187,58,182,234,-1.14289479456755,3.82575622488526,-3.49599525513398,0.00363190657809753,0.390819374972695,-1.74089250805787
"42","GB48936",77,185,9,13,36,33,100,724,675,69,529,421,-2.50307962173801,4.04236599761953,-3.98096954116825,0.00140184380003647,0.390819374972695,-1.06826556721068
"43","GB49001",200,146,153,99,131,187,91,169,144,128,98,181,0.655531236835079,4.46313422824239,3.59713898027279,0.00297499723733887,0.390819374972695,-1.52451714969986
"44","GB49038",286,228,163,125,235,212,211,228,144,98,117,239,0.75727560863707,4.83930966443441,4.374529864057,0.000655767173401555,0.390819374972695,-0.273716784642537
"45","GB49078",14,7,8,9,9,18,16,163,61,8,71,92,-1.82791399228438,1.8063462533432,-3.48371152831107,0.00372106807076008,0.390819374972695,-2.0948382325296
"46","GB49131",213,103,45,69,106,67,119,42,73,40,23,32,1.47410745310921,3.3580265025616,3.5039550114544,0.003575282741928,0.390819374972695,-1.76444309690579
"47","GB49168",89,71,45,43,74,36,35,79,40,21,44,32,0.969313198476363,2.89416712772316,3.70994164218934,0.00238267246883059,0.390819374972695,-1.53805710727822
"48","GB49171",65,53,14,17,28,40,53,148,93,33,74,117,-0.840252368319379,2.9665908640425,-3.46639806066004,0.00385049344766947,0.390819374972695,-1.87944822015217
"49","GB49336",343,207,103,113,194,331,336,2241,608,212,720,805,-1.15543847308001,5.7724284294248,-3.98387328855853,0.00139393855818031,0.390819374972695,-0.914875760142974
"50","GB49487",155,167,122,76,160,86,95,149,112,62,62,127,0.785299629496706,4.09706219820325,3.6094172513721,0.0029038833888182,0.390819374972695,-1.52420595197049
"51","GB49561",10,7,2,4,7,6,10,25,22,6,19,27,-1.06106189819194,0.643494172245794,-3.46122145367376,0.00389006364493095,0.390819374972695,-2.36012791111631
"52","GB50015",222,341,179,125,272,88,116,161,133,67,148,124,1.07780763242302,4.56180458829129,3.48389941831857,0.00371968780538342,0.390819374972695,-1.70725710949175
"53","GB50037",28,41,61,40,43,43,21,21,26,11,5,39,1.60855363563817,2.1035955299289,3.73695578756883,0.00225950747112578,0.390819374972695,-1.68855692577427
"54","GB50124",455,733,1106,356,446,975,256,852,311,275,214,657,1.23722173538293,6.24206756492655,3.86517652308321,0.00175735809545867,0.390819374972695,-1.10902346104403
"55","GB50385",93,31,34,18,52,57,85,172,117,55,96,130,-0.805610310759204,3.37843581788206,-4.20256817174871,0.000912326923033353,0.390819374972695,-0.758978988635237
"56","GB50441",21,10,3,9,5,30,26,300,64,16,53,128,-2.27200366969224,2.00213577014236,-3.85813324306051,0.00178174018436674,0.390819374972695,-1.6137080216361
"57","GB50527",75,105,49,26,106,26,31,53,29,19,25,24,1.39236447373733,2.66275663071258,3.72069497101267,0.00233284948823415,0.390819374972695,-1.57489901665416
"58","GB50550",419,7164,1542,3429,2979,324,197,1059,310,195,476,406,2.69355893643349,6.9053733223188,3.95070785611125,0.0014870028143714,0.390819374972695,-1.03826811922471
"59","GB50761",16270,18790,6378,2352,4377,2284,14313,48069,77899,11063,52459,38060,-1.98928835849427,11.1013046391635,-3.6541714259989,0.00265891036269651,0.390819374972695,-1.95276999203091
"60","GB50766",18,7,6,5,7,7,17,43,42,14,91,36,-1.61494520564584,1.38623837144425,-4.03337694559379,0.00126595426680038,0.390819374972695,-1.57091080612193
"61","GB50880",494,413,354,113,294,340,235,377,259,158,132,315,0.860896415742379,5.38919392166117,4.01308971726692,0.00131688658829059,0.390819374972695,-0.840453674227816
"62","GB50950",263,189,202,130,196,225,192,212,200,131,122,246,0.59951876136545,4.88508336618952,3.43387828507332,0.00410596469787868,0.390819374972695,-1.78296680357703
"63","GB50962",217,45,15,40,89,144,203,793,396,135,286,542,-1.77610576061881,4.54044694009119,-4.3840727676063,0.000643916877344456,0.390819374972695,-0.371906992076029
"64","GB51548",54,51,3,10,29,23,39,178,119,36,98,123,-1.58695189264162,2.71133347123492,-3.54561906880207,0.00329309029229065,0.390819374972695,-1.82922254114231
"65","GB51768",132,64,98,49,75,70,151,431,269,82,185,244,-0.948510023051572,4.29966682535266,-4.56328002837796,0.000458029314106344,0.390819374972695,-0.0720475345148106
"66","GB51814",772,522,391,254,489,240,754,807,2514,1229,1082,1562,-1.15824046768901,6.79485559460077,-3.39560262479339,0.00442857444351353,0.390819374972695,-1.87938932632355
"67","GB52013",67,62,17,31,41,88,139,202,140,57,89,146,-0.944552699052326,3.53632811190964,-3.6913163320542,0.00247153461407109,0.390819374972695,-1.47329847297278
"68","GB52294",75,676,225,284,205,151,90,48,87,62,24,87,2.35718703596234,4.17651700871713,3.88063947405164,0.00170501335659614,0.390819374972695,-1.1284064967928
"69","GB52318",238,1830,1417,709,562,341,75,391,175,86,109,202,2.70369313044742,5.61705378595002,5.3373533789638,0.000109950465074918,0.390819374972695,1.04117545109566
"70","GB52331",16,9,5,3,7,19,24,53,22,11,19,29,-0.994899742890251,1.19089827216416,-3.45414043273308,0.00394485476265352,0.390819374972695,-2.25048327809961
"71","GB52537",124,60,11,24,61,78,98,391,182,56,139,241,-1.23578128422247,3.73840549785131,-3.42823348983756,0.00415201500023844,0.390819374972695,-1.85579865633786
"72","GB52587",251,121,102,99,124,231,155,149,123,74,79,174,0.735045291612872,4.37185146946111,3.48780633036652,0.00369110362514109,0.390819374972695,-1.70464876855668
"73","GB52604",10,14,6,3,16,8,25,94,57,7,31,28,-1.44723573716643,1.39057579133325,-3.43849579328086,0.004068677025245,0.390819374972695,-2.23166127881117
"74","GB52638",191,155,104,118,183,173,133,151,138,104,113,146,0.683899942849486,4.46354329336125,3.74056358631673,0.00224355458807832,0.390819374972695,-1.29347988369755
"75","GB53014",168,105,73,47,107,181,151,526,372,104,384,459,-0.979713072578675,4.75847266072471,-4.00270520727803,0.00134376256802313,0.390819374972695,-0.885488853994312
"76","GB53028",204,615,364,311,370,308,67,514,248,54,152,310,1.46807346489258,5.23973975800518,3.7461540881769,0.00221906002692494,0.390819374972695,-1.2760182606682
"77","GB53041",417,216,147,214,266,522,389,1578,1012,381,701,1204,-1.02083177687325,6.16482184459719,-3.94147254455003,0.0015140288915305,0.390819374972695,-0.993847102883298
"78","GB53249",64,29,17,19,44,46,33,39,21,13,14,23,1.0504064487472,2.10723174598728,3.82138369507889,0.00191465562904069,0.390819374972695,-1.57082685345281
"79","GB53286",110,40,58,24,40,65,117,180,131,61,89,182,-0.757892433922693,3.61126792969893,-3.70020441659306,0.00242871776075189,0.390819374972695,-1.44571879075135
"80","GB53318",353,343,391,166,633,224,316,205,160,129,114,174,1.39026664317076,5.21817284924769,4.20691817694881,0.000904706071124892,0.390819374972695,-0.53814724759082
"81","GB53378",35,30,17,14,24,19,53,171,69,21,78,81,-1.18892899295945,2.60997401184291,-4.43004332341368,0.000589842819956748,0.390819374972695,-0.685485464274437
"82","GB53412",585,249,245,157,458,646,628,5450,1041,287,1750,2048,-1.32451360253972,6.68716206690386,-3.42320584731849,0.00419346747785929,0.390819374972695,-1.83396952410535
"83","GB53581",149,87,101,63,99,135,76,131,99,41,96,159,0.559793534289899,3.9387990594724,3.41507075237019,0.00426142334772305,0.390819374972695,-1.84109463292893
"84","GB53624",58,23,23,32,16,47,48,122,224,48,104,118,-1.23303674159324,3.09658656080239,-3.48917798216445,0.00368112074215392,0.390819374972695,-1.83528717082763
"85","GB53829",155,139,116,54,135,102,93,145,106,62,105,138,0.550748074745527,4.08881149013046,3.49322867505304,0.00365179822799606,0.390819374972695,-1.7083280929244
"86","GB53865",796,1438,710,937,927,1101,418,1225,1449,343,444,451,1.15395273899803,6.91198420245578,3.54829910628455,0.0032757266433133,0.390819374972695,-1.64369182957115
"87","GB53908",198,234,167,143,177,239,162,190,189,107,156,199,0.66609712798464,4.79975962291726,3.8731076493465,0.00173030863922969,0.390819374972695,-1.06806147367406
"88","GB53962",5,8,3,1,11,12,10,82,29,11,35,55,-1.9784140113412,1.01794823197262,-4.2392230050236,0.000850114987604692,0.390819374972695,-1.47427539308336
"89","GB54123",249,90,228,89,147,266,342,697,385,220,493,674,-0.969866533697263,5.38589370050565,-3.89697094200333,0.00165145023850903,0.390819374972695,-1.04007104949272
"90","GB54136",116,45,50,19,31,48,95,313,91,61,113,166,-0.974531604719983,3.53553500315436,-3.64204998979174,0.00272311867231255,0.390819374972695,-1.54745092992061
"91","GB54159",140,76,88,45,89,64,90,69,67,31,46,43,1.02821657022761,3.376415275006,3.91937328186091,0.00158075126398587,0.390819374972695,-1.14576472506584
"92","GB54163",61,58,27,22,58,141,64,490,253,61,221,367,-1.39780241590359,3.94094270636093,-3.39360062594239,0.00444613242308579,0.390819374972695,-1.89703020122228
"93","GB54549",19636,10755,10208,9303,5718,14404,16148,74052,81963,25115,84797,36066,-1.55912690844381,11.754578004685,-3.99754796107445,0.00135731743618768,0.390819374972695,-1.67394089718922
"94","GB54865",113,49,27,40,66,53,48,61,36,31,34,36,0.899331426180795,2.86512385151014,3.48552362356505,0.0037077776435899,0.390819374972695,-1.85836963467412
"95","GB54925",18,6,2,4,12,10,18,37,35,10,20,34,-1.20027892817094,1.07367283161106,-3.63801504351592,0.00274483837597165,0.390819374972695,-2.07593787576564
"96","GB55007",325,1355,313,919,219,727,238,471,165,183,165,367,1.62506193308066,5.81119526210711,3.5472912661095,0.00328224545892514,0.390819374972695,-1.60516965383136
"97","GB55054",117,79,32,53,88,51,68,43,43,28,26,53,1.13408068295944,3.03277320293394,3.7193766444352,0.00233890038560964,0.390819374972695,-1.49895626400323
"98","GB55203",85,181,240,32,145,128,28,103,41,17,20,50,2.05828333054118,3.3408869229986,4.77408911020523,0.000308250197080905,0.390819374972695,-0.0146883384917862
"99","GB55222",178,135,209,100,109,140,128,129,103,81,95,149,0.786472984490103,4.30823503231692,3.47629301628501,0.00377597958350856,0.390819374972695,-1.72572682536725
"100","GB55807",19,31,12,14,26,24,7,16,12,11,12,19,1.12723728191006,1.34623766852113,3.8955587744648,0.00165601334169127,0.390819374972695,-1.69987545372646
