"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"59","GB48656",434,296,598,705,276,63,168,142,43,69,111,56,1.88043877484797,4.70806318132706,3.98037484679188,0.00142370969650992,0.999550767591251,-3.99346033363641
"60","GB48875",1769,598,325,598,1418,199,328,38,58,515,181,48,2.40460006495556,5.4422215975001,3.3105963663211,0.00528767376665023,0.999550767591251,-4.11380797056612
"61","GB48961",718,1291,1410,463,1237,382,416,1031,353,295,355,783,0.760555625413071,6.62226161320223,3.10006325217466,0.00800531070428413,0.999550767591251,-4.16743362348772
"62","GB49175",150,429,286,98,329,119,68,172,64,58,81,130,1.21134527727375,4.40133587470075,4.34012190882186,0.000712644340709963,0.999550767591251,-3.93086173735477
"63","GB49442",58,46,26,22,26,10,34,292,43,39,65,43,-1.20151877763901,2.68943200820519,-2.90161942593974,0.0118219302567552,0.999550767591251,-4.3549960770132
"64","GB49509",2808,126,491,327,719,48,18,14,75,17,11,36,4.07935727727346,3.8311658202337,4.60806935002625,0.000429258274583101,0.999550767591251,-4.14084673940903
"65","GB49510",246,179,78,30,114,5,28,159,4,5,1,5,2.70797485721895,1.98175598813603,3.03354333951178,0.00912455074098082,0.999550767591251,-4.40655048105556
"66","GB50121",8038,16018,13508,9741,22529,7692,5555,15007,5754,5664,6514,10116,0.701267044896724,10.5437784978831,2.70745585550414,0.0172713766343856,0.999550767591251,-4.42351344835471
"67","GB50238",136,130,60,58,141,40,456,181,219,102,86,244,-1.09272664053185,4.29652611387908,-2.70195304150334,0.0174571020948761,0.999550767591251,-4.24319848570553
"68","GB50239",867,1107,1275,938,1258,483,590,931,527,459,496,716,0.660944886380785,6.88967500848892,3.45205323828214,0.00400195170570925,0.999550767591251,-4.12090828454768
"69","GB50272",2336,3190,3652,2060,3533,907,1162,3859,1120,1210,1096,1602,0.692603907169653,8.2082375732473,3.28029961048165,0.00561294705096379,0.999550767591251,-4.24771314711399
"70","GB50949",357,248,189,200,341,102,382,529,270,255,194,338,-0.48710854069516,5.37154019811855,-2.64623557736624,0.0194503854832851,0.999550767591251,-4.20939896047492
"71","GB51283",1363,1218,2246,1139,1160,440,528,2052,401,869,658,666,0.65192896128486,7.17671945648204,2.51856600172248,0.0248838790448636,0.999550767591251,-4.31941364916841
"72","GB51532",42,52,49,54,80,20,21,53,14,16,24,20,0.998433574280777,2.35431300938255,4.1302795699319,0.00106551187082731,0.999550767591251,-4.25690323482589
"73","GB51560",16,20,9,6,17,3,20,40,13,14,13,24,-0.855173910386348,1.16388002270927,-3.24532716576242,0.0060133861133007,0.999550767591251,-4.42391373403043
"74","GB51613",126,84,75,82,94,27,86,199,72,162,102,112,-0.613448183375148,3.86869022347337,-2.90829739829102,0.0116682156452005,0.999550767591251,-4.23175549349933
"75","GB51698",2318,13266,13131,4199,8136,4949,754,5509,1809,3104,1759,4994,1.44969682100004,9.27749172486703,2.93687349996525,0.011032376161641,0.999550767591251,-4.35143165897994
"76","GB51744",351,227,460,225,134,69,110,283,71,99,83,59,1.03079360915359,4.51261788692485,2.84709975789499,0.0131536407287042,0.999550767591251,-4.19754514545308
"77","GB51751",631,1485,2088,468,1252,356,300,1063,404,592,461,460,0.765800582178364,6.69677997328925,2.61252526128651,0.0207617734921727,0.999550767591251,-4.27463732081619
"78","GB52039",1080,1108,570,609,983,411,881,1700,683,1154,1154,1319,-0.55580598085642,7.15582925139329,-3.0236130438235,0.00930443617473697,0.999550767591251,-4.22267128948071
"79","GB52042",14,16,6,1,11,2,29,28,10,13,20,6,-1.23630503726813,0.662811518532972,-2.60983627115957,0.0208699899924042,0.999550767591251,-4.48878854195361
"80","GB52528",82,238,90,87,216,39,30,235,45,29,33,59,0.966227112806916,3.5365529157873,2.51124729089233,0.0252361308045583,0.999550767591251,-4.34350000534189
"81","GB52671",542,533,1041,560,553,156,260,809,222,259,224,328,0.697080460586225,5.94780343645398,2.64144337928762,0.0196317918300907,0.999550767591251,-4.22781846986825
"82","GB52761",86,64,41,31,77,16,43,52,17,14,25,43,0.694593163344953,2.53152136273518,2.55034333342983,0.0234085264433696,0.999550767591251,-4.40932849633018
"83","GB53288",81,118,83,49,83,35,26,59,51,16,42,41,0.986401030736009,2.99348234053618,3.4625917159261,0.00391980643519747,0.999550767591251,-4.24998602492548
"84","GB53354",583,888,987,759,713,133,405,821,305,209,241,156,0.92328494670795,6.04641455672351,2.5287559408814,0.0244012985543238,0.999550767591251,-4.26155464593814
"85","GB53384",416,453,374,200,540,159,226,419,213,153,171,291,0.502801722870977,5.43868454116936,2.96235051186337,0.0104943700244072,0.999550767591251,-4.13092596250718
"86","GB53440",906,745,1487,690,711,145,246,979,302,226,258,291,0.973441711094277,6.17855103000394,2.89414914432358,0.0119962442377811,0.999550767591251,-4.18364454758212
"87","GB53754",1601,1475,1591,1019,2070,581,858,1773,733,718,714,1301,0.441698922140016,7.44778825201211,2.64924624014971,0.0193372508385626,0.999550767591251,-4.30860524108753
"88","GB53755",1020,2265,4477,1392,3264,711,408,1371,514,729,1016,1643,1.09520315417783,7.59543281849199,2.93932602075176,0.0109794241329382,0.999550767591251,-4.26510447790223
"89","GB54144",22,39,14,5,47,6,26,195,30,18,47,40,-1.32140082306388,2.06432703982472,-2.80265665684144,0.0143472094029596,0.999550767591251,-4.4122945058715
"90","GB54350",73,38,38,19,70,21,66,137,38,51,56,40,-0.603631097591131,2.90467426301296,-2.57898348929805,0.0221513294841701,0.999550767591251,-4.37946367156552
"91","GB54478",645,655,662,513,1060,397,373,983,352,413,425,500,0.434348728757,6.42433447256746,2.73274690452034,0.0164422332511813,0.999550767591251,-4.23119849948923
"92","GB54661",147,176,177,79,208,77,148,416,118,181,139,196,-0.431037839787034,4.62366586666157,-2.85953810211455,0.0128374111403061,0.999550767591251,-4.17149864492983
"93","GB54808",189,240,267,169,231,56,114,193,81,114,88,142,0.597349596615738,4.48875177371841,3.09267882226374,0.0081225089592015,0.999550767591251,-4.13294003875417
"94","GB54856",784,843,1163,1028,1340,434,462,1294,403,395,437,667,0.717363169577987,6.77576460443391,3.33076402605381,0.0050816819574408,0.999550767591251,-4.13376589544293
"95","GB54862",1679,2841,2739,1361,3020,743,1061,2583,1092,827,793,1412,0.638802767284011,7.86538228510312,2.8798269167236,0.0123375418926705,0.999550767591251,-4.29057435635281
"96","GB54997",172,154,133,95,144,88,63,115,94,41,58,109,0.77312429689276,3.95043167180773,3.17438163993603,0.0069154884301026,0.999550767591251,-4.17456027936664
"97","GB55515",4698,12281,10609,5075,13612,5090,2575,6772,4507,3224,2989,5675,0.950611982809024,9.78132213207698,3.08749214924664,0.00820584357857894,0.999550767591251,-4.35428668947706
"98","GB55545",101,222,159,186,209,39,59,109,88,16,40,144,1.15078940247733,3.8361791969622,2.63127096401115,0.0200223156521805,0.999550767591251,-4.29788695685288
"99","GB55773",106,125,120,88,123,29,69,73,55,54,59,59,0.630107853797456,3.54902905030116,2.85791168721763,0.0128783326917678,0.999550767591251,-4.2747954892162
"100","GB55885",165,191,123,69,237,63,229,352,140,270,139,162,-0.65174451282995,4.65713032703321,-3.50894871349494,0.00357815602501779,0.999550767591251,-4.02624730279089
