"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"62","GB50228",125,34,163,163,213,198,276,241,404,221,309,410,-0.794998277926159,4.89319697442116,-3.40280190916391,0.00448127224651563,0.942765286410269,-3.92379135320541
"63","GB50454",122,48,99,114,204,299,152,206,270,335,322,288,-0.601871801093377,4.74669626266096,-2.89939791300447,0.0120025568554763,0.942765286410269,-4.0626628774738
"64","GB50518",10,5,9,11,17,15,2,8,5,5,8,12,1.09628735114339,0.324499814683643,3.5743293211661,0.00320446572889877,0.942765286410269,-4.39678438441239
"65","GB50527",23,5,22,18,42,34,35,34,115,48,77,87,-1.11097356686311,2.39985150297499,-3.09088418109976,0.00825568026968613,0.942765286410269,-4.28764810400261
"66","GB50550",170,112,290,273,546,471,606,536,2825,526,1299,586,-1.2992097291796,6.16368379029645,-3.26100675838257,0.00591593862908413,0.942765286410269,-4.03597390336487
"67","GB50831",54,28,161,63,232,161,233,160,223,205,355,251,-0.881770278798816,4.4481906288114,-3.07752974142824,0.00847433512153305,0.942765286410269,-4.04333188674841
"68","GB50880",185,81,388,169,306,491,478,582,1625,267,895,1011,-1.20737591570223,5.90223299070799,-3.27401296998227,0.00576708023645653,0.942765286410269,-4.00862479319416
"69","GB51077",46,41,87,104,77,131,64,68,66,64,51,82,0.560242310554352,3.39534253209915,3.15016750110422,0.00735081179807159,0.942765286410269,-4.14482257841723
"70","GB51188",116,57,142,85,375,348,214,494,318,399,450,308,-0.835262679640683,5.09534243957026,-3.09229554364879,0.00823290183721565,0.942765286410269,-4.00865342800114
"71","GB51223",1861,1964,11005,4835,218415,12516,149407,92123,233216,12180,261706,81037,-3.18326086181065,12.1109343173992,-3.08462614663488,0.0083574374903739,0.942765286410269,-4.41709206639426
"72","GB51499",17,15,48,33,23,37,9,22,19,13,22,30,0.871093052718981,1.73860470002997,2.93695687562145,0.011154528952325,0.942765286410269,-4.36032554712622
"73","GB51566",110,32,167,140,309,401,279,271,374,312,697,499,-0.908333200830109,5.15349249261668,-3.26148399726838,0.00591040918300216,0.942765286410269,-3.96743143309347
"74","GB51583",126,162,348,41,961,1239,2111,1202,4170,304,4056,3802,-2.54457076256096,6.74088876448249,-3.17785411130548,0.00696274954129211,0.942765286410269,-4.12656222779992
"75","GB51683",2376,1122,4339,2648,4825,6502,5491,6363,7480,4492,7447,6490,-0.624753265289812,9.36831742203626,-2.85640916473255,0.0130512814483176,0.942765286410269,-4.33819161282099
"76","GB51699",81,66,161,106,204,246,188,237,209,278,217,293,-0.470916799467634,4.70565423490517,-3.78340662329484,0.00213298165528686,0.942765286410269,-3.81938303022741
"77","GB51759",80,43,180,72,146,338,207,237,274,246,293,352,-0.780528517634392,4.70572113730104,-3.75144388072925,0.00226955638252004,0.942765286410269,-3.84310828687585
"78","GB51814",116,56,630,454,789,631,905,758,436,1330,2388,1402,-1.36406742561584,6.42340302679781,-2.94267551298494,0.0110307027229402,0.942765286410269,-4.13677471560105
"79","GB52017",88,42,82,79,107,240,234,195,223,238,117,257,-0.75028636092157,4.36778210652295,-3.31818981297507,0.00528891730723981,0.942765286410269,-3.97993276884214
"80","GB52191",368,116,396,414,1034,925,1220,731,2126,472,1534,1783,-1.08200398066807,6.73359007231539,-2.89975713372496,0.0119941527636332,0.942765286410269,-4.16504524914675
"81","GB52318",33,20,100,123,498,276,983,309,2858,195,2368,1861,-2.68235109014633,5.55025035726309,-3.82828747448195,0.00195518687667015,0.942765286410269,-3.96472838836213
"82","GB53030",46,62,121,137,94,140,68,87,70,68,76,101,0.599459064742563,3.67224743964815,2.8648974571023,0.012837305776921,0.942765286410269,-4.17088727513353
"83","GB53077",985,670,2468,1702,2336,3004,2956,3353,3222,2186,3175,4393,-0.571912541119129,8.41090288463699,-2.99982558713666,0.00986545343261455,0.942765286410269,-4.26407789975234
"84","GB53142",48,40,107,64,154,152,57,70,65,87,60,122,0.541147386772508,3.55634956974559,3.05736270310153,0.00881548017891752,0.942765286410269,-4.1413015539974
"85","GB53197",39,32,49,54,44,91,36,43,27,43,41,67,0.554010629374107,2.76264631677752,2.84719449758603,0.0132875357874987,0.942765286410269,-4.28164363741302
"86","GB53375",331,171,354,332,367,575,224,427,286,381,229,334,0.53837982239404,5.58135475245403,3.07678442737782,0.00848670637461086,0.942765286410269,-3.99928854838206
"87","GB53888",606,242,523,981,1723,1536,2925,1984,617,5740,5450,1824,-1.31878420508395,7.67275841576326,-2.94478925505373,0.0109852778703614,0.942765286410269,-4.22557847697901
"88","GB53911",4953,2021,6166,7374,22568,22851,20248,20191,12338,54004,61378,25497,-1.47944301712359,11.1021594029142,-3.52063959469452,0.00355874885679118,0.942765286410269,-4.34043563346774
"89","GB53925",1417,242,3119,1197,736,2545,2024,3097,7302,2370,3939,13075,-1.51106985432181,8.36946908459451,-2.96169900686297,0.0106284700152628,0.942765286410269,-4.27052038298647
"90","GB54097",559,329,1301,472,5661,2783,6864,3563,10047,1158,8045,7942,-1.94108857010375,8.47546433967164,-3.27310528058601,0.00577734610217162,0.942765286410269,-4.22924430980032
"91","GB54508",506,287,572,372,1302,2163,1129,1742,1057,1613,1654,1817,-0.791172796544226,7.21156178590291,-3.239060627164,0.00617588357856581,0.942765286410269,-4.12878122051454
"92","GB54541",193,122,678,388,588,999,682,708,2456,463,4912,2697,-1.47815948764678,6.79135365431541,-3.02968938449657,0.00930587922590516,0.942765286410269,-4.14447357237728
"93","GB54611",3538,1405,3219,4033,7307,7506,7405,6336,12544,5121,12371,12581,-0.809690325447223,9.77897834177411,-2.84844304772753,0.0132552799146876,0.942765286410269,-4.35751287600385
"94","GB54758",76,64,94,86,137,185,45,85,51,99,55,65,0.990050547634942,3.59236390326862,5.36037264544553,0.000113155564459096,0.942765286410269,-3.75198083229696
"95","GB54783",356,172,531,484,1190,989,870,830,974,1044,1061,1055,-0.566190821688109,6.72452963400686,-2.86190577461025,0.0129123246754297,0.942765286410269,-4.1676123542105
"96","GB54852",87,27,120,99,177,226,152,222,162,198,178,299,-0.498593474012258,4.41155370752228,-3.12538624288555,0.00771638805657106,0.942765286410269,-4.01980434894992
"97","GB55029",100,108,443,487,865,708,1958,1073,908,2186,11323,688,-2.08041204516824,6.85900898452942,-3.54366400463488,0.00340220954110155,0.942765286410269,-4.05057072212646
"98","GB55109",64,52,152,126,125,210,74,106,79,76,104,177,0.533903978328499,3.95677014799224,3.10621420141986,0.00801158325619885,0.942765286410269,-4.07245023676086
"99","GB55203",4,8,34,9,49,44,163,128,662,58,553,377,-3.27846506157476,3.2600268064238,-4.1843318391489,0.000985662624430867,0.942765286410269,-4.10458051538245
"100","GB55931",143,58,222,160,355,453,312,364,356,428,364,366,-0.525956683630781,5.30263127664954,-3.02282153307592,0.00943171522426015,0.942765286410269,-4.02039250661147
