"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"53","GB48967",269,195,342,556,155,361,191,174,184,77,209,304,0.890934118682869,5.07705697724368,2.63428102834428,0.0201104748475026,0.999926245856752,-4.13588977967733
"54","GB49275",309,404,533,368,340,360,123,321,326,189,457,423,0.573032821461882,5.60913428362235,3.30730129950002,0.0054205012446192,0.999926245856752,-3.95288973766283
"55","GB49400",844,893,845,1148,1007,779,392,920,671,328,767,969,0.645000879748403,6.8203404683754,2.62243291266508,0.0205744524912816,0.999926245856752,-4.23290383894734
"56","GB49458",20,29,38,43,31,47,31,44,55,62,75,119,-0.659029513706003,2.74810436738805,-3.20694558961411,0.00659678824428867,0.999926245856752,-4.23168698291911
"57","GB49524",43,50,68,58,69,78,54,91,95,97,104,165,-0.52587359963659,3.51312584833432,-2.87754660864063,0.0125534456055686,0.999926245856752,-4.19724981872004
"58","GB49596",12,18,10,22,22,14,3,15,15,8,13,15,0.683716738469272,0.977276258009937,2.62533135917462,0.0204599980403744,0.999926245856752,-4.44324916498495
"59","GB49734",7,5,12,14,18,12,5,22,28,20,29,27,-0.759063310371641,1.13790876539216,-2.75466172095182,0.0159374670580488,0.999926245856752,-4.42395132305996
"60","GB50062",19,16,20,17,32,26,6,14,11,17,17,22,0.735845010509091,1.37725234670321,2.79931962655169,0.0146152198538329,0.999926245856752,-4.40483859963243
"61","GB50123",2655,2906,3511,3738,4385,3843,900,2648,3328,903,3690,5104,0.747352688703582,8.71109348894965,2.87587790420467,0.0125942863826084,0.999926245856752,-4.29559040875367
"62","GB50241",78,90,97,112,103,121,47,153,166,160,232,211,-0.466205692265539,4.17374528354787,-3.39902937434528,0.004530172146032,0.999926245856752,-3.98389308529644
"63","GB50303",856,1313,1288,1555,1060,1291,398,1220,1219,679,1422,1672,0.39677776068203,7.35694305831967,2.81395456683947,0.0142057473864672,0.999926245856752,-4.22703266227712
"64","GB50630",50,89,91,157,63,95,58,129,208,115,183,206,-0.554000551987017,4.02526793428387,-3.00100560915351,0.00986777835124018,0.999926245856752,-4.10534052053022
"65","GB50732",31,48,56,61,38,55,14,41,27,28,53,72,0.532028561096939,2.60812013371536,3.05431804487349,0.00889176325361098,0.999926245856752,-4.26894918370291
"66","GB50974",1104,989,1203,1253,954,1321,447,955,952,580,1007,1573,0.512110512085878,7.19647318328031,2.67328048557289,0.0186538695474452,0.999926245856752,-4.24691104147551
"67","GB51058",109,143,153,189,159,193,18,212,129,50,142,196,0.711368834748742,4.18317897930403,2.92162682451983,0.011520590982939,0.999926245856752,-4.10095217346481
"68","GB51059",5052,6056,7956,7713,4991,7949,2011,5724,6350,2276,6390,7441,0.65060608850424,9.65442402850417,2.94984780096998,0.0109038130485992,0.999926245856752,-4.33056467246302
"69","GB51479",258,455,431,483,397,515,49,323,350,156,464,697,0.776096274644008,5.60867626166208,3.24275972906998,0.0061502514607777,0.999926245856752,-3.97480752056432
"70","GB51482",738,713,1073,913,677,904,202,640,662,237,1014,1325,0.754715928401945,6.65588491645008,3.03366711251429,0.00925792193015503,0.999926245856752,-4.12099399966495
"71","GB51530",26,39,42,60,54,84,4,44,46,9,40,59,0.978626634678362,2.36034486615687,3.03728580842001,0.00919269584452805,0.999926245856752,-4.30007740549254
"72","GB51652",880,762,553,2014,513,1575,144,477,491,112,652,1526,1.38367751121492,6.49615807713317,3.22914151568795,0.00631637037149051,0.999926245856752,-4.06843323589445
"73","GB51689",109,91,120,139,114,168,275,428,214,186,206,225,-0.874838621830309,4.69457666698786,-2.60110868654833,0.0214357921826158,0.999926245856752,-4.16785384040169
"74","GB51852",131,210,252,202,236,220,172,335,235,328,374,538,-0.489955026127693,5.23984415008237,-2.68675187662912,0.0181749690264685,0.999926245856752,-4.12084427278242
"75","GB51903",26,33,42,50,38,57,19,28,26,24,47,42,0.589394420932704,2.37848037210347,3.1714164268451,0.00707175730501004,0.999926245856752,-4.27638510348004
"76","GB52036",123,46,213,84,107,71,215,1233,208,101,341,299,-1.51275723087381,4.64114568079825,-2.78199169747498,0.0151150076864235,0.999926245856752,-4.1407572672517
"77","GB52618",128,98,135,237,93,190,75,286,243,203,296,285,-0.517801018759863,4.68471264487172,-2.67826587395598,0.0184752277273199,0.999926245856752,-4.13501191370451
"78","GB52654",17,20,29,13,12,10,18,71,19,33,44,47,-0.99907372342659,1.83788758918203,-2.67289652690748,0.0186676974379268,0.999926245856752,-4.39286938707873
"79","GB52885",7,11,7,6,3,3,6,25,9,8,20,29,-1.15470310863949,0.477387492652887,-2.93395311125105,0.0112470726522432,0.999926245856752,-4.44052966978362
"80","GB52973",305,369,393,526,517,358,81,349,291,348,507,604,0.492096038175855,5.7275855020918,2.64997399918234,0.01951153380922,0.999926245856752,-4.14709636331588
"81","GB53335",45,72,55,100,98,76,31,128,107,79,165,196,-0.436401091410919,3.68111423917025,-2.65724277065296,0.0192400166697907,0.999926245856752,-4.22633718454576
"82","GB53374",91,69,104,155,66,167,52,82,77,64,84,106,0.614834784725055,3.72477380972506,2.65691617287042,0.0192521372289024,0.999926245856752,-4.21780314136003
"83","GB53419",39,79,74,119,130,133,49,142,159,92,265,264,-0.539262333285999,4.05713903833423,-2.77135559847835,0.015430030287442,0.999926245856752,-4.15961981406601
"84","GB53548",10,13,16,55,28,21,20,46,102,82,75,51,-1.2476767796563,2.35335790075176,-3.35377715849455,0.00494937034206204,0.999926245856752,-4.2625225877773
"85","GB53570",1,7,12,8,4,6,10,22,14,8,13,15,-1.03521824333648,0.396661812374391,-2.6162925070577,0.0208189799833296,0.999926245856752,-4.46928861430723
"86","GB53703",693,1290,1570,1940,1306,1729,322,1062,1804,806,1604,1686,0.49018738760222,7.4810888491368,2.60893843744704,0.021115546368072,0.999926245856752,-4.27842385093104
"87","GB53742",64,122,105,155,193,129,49,240,235,141,277,317,-0.491596214918964,4.47340732248365,-2.70969670790735,0.0173867101139086,0.999926245856752,-4.13764602436697
"88","GB53802",147,182,207,283,203,288,76,167,183,141,233,312,0.442561828086055,4.83285051821622,3.84263880438471,0.00191041056176647,0.999926245856752,-3.79509719261045
"89","GB53820",161,247,257,314,223,365,72,278,240,206,300,378,0.296704014464817,5.14452413187548,2.62892158210389,0.0203190823530417,0.999926245856752,-4.13264629836688
"90","GB54256",42,44,47,73,39,64,6,38,33,41,57,72,0.607773251549152,2.62759342324914,2.70370264035703,0.017589359045808,0.999926245856752,-4.32454291902607
"91","GB54355",405,569,526,955,539,866,137,703,523,280,673,999,0.547659336091322,6.31716231195747,2.95765475697853,0.0107390239466092,0.999926245856752,-4.10594336367056
"92","GB54747",600,1060,853,1391,817,1245,249,1009,935,567,1187,1460,0.421877044413697,7.01932190873019,2.81886670207193,0.0140708480135989,0.999926245856752,-4.20086954167993
"93","GB54841",39,63,71,71,54,71,43,116,101,59,122,121,-0.399411280062566,3.44972535559864,-2.63124042165029,0.0202285690445713,0.999926245856752,-4.25732327393137
"94","GB55012",335,469,562,651,470,646,155,598,485,337,594,681,0.360548363244282,6.12890811629712,3.10449028022171,0.00806097213547291,0.999926245856752,-4.04852567261526
"95","GB55086",18,12,20,20,12,6,34,148,33,17,59,38,-1.49090035046901,1.89335302458817,-2.81065211341618,0.0142971530147526,0.999926245856752,-4.37521997385172
"96","GB55184",127,145,187,162,107,176,96,221,242,278,295,339,-0.529608123339941,4.78791432450871,-3.01797272872637,0.00954615958834413,0.999926245856752,-4.03094328837902
"97","GB55325",1704,1630,1474,2215,2472,2202,462,2019,1396,464,2006,2914,0.783405497716449,7.847480910772,2.78101349094539,0.015143715621984,0.999926245856752,-4.26442777383207
"98","GB55328",5109,4853,4922,6877,6242,5855,1470,6376,4460,2402,6407,7758,0.576047278075768,9.49240585222093,2.73829875092458,0.0164506581882844,0.999926245856752,-4.353335370275
"99","GB55814",82,72,49,56,24,161,8,43,32,14,25,81,1.28095559081924,2.62545687171168,2.89044875699114,0.0122420404613686,0.999926245856752,-4.29843162803338
"100","GB55860",22,23,11,38,15,31,0,10,16,4,11,45,1.46314322013694,0.961163879333259,2.66616191763336,0.0189118646740702,0.999926245856752,-4.4412204551671
