"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"46","GB54599",19,30,30,31,21,28,9,21,33,12,14,17,0.864777899636396,1.40736892340455,3.88903350492271,0.0018021120522335,0.430981829570145,-1.97323896407328
"47","GB55375",458,1661,1479,1063,1414,1193,1362,2816,2701,1841,1534,2915,-0.665422117787606,7.59636161701474,-4.03237854137642,0.00137119784800373,0.430981829570145,-1.01385279136715
"48","GB45073",671,1880,1707,965,1799,1721,1308,3241,3727,4921,2463,3082,-0.829771403030668,7.96824076648176,-3.78953681580587,0.00218060079612207,0.438284310832156,-1.39589102687951
"49","GB52690",100,289,223,145,179,183,127,176,172,125,115,172,0.5436448135598,4.34172860190026,3.78902719167738,0.00218273515913971,0.438284310832156,-1.28624324617015
"50","GB50922",2,6,19,7,9,6,26,32,26,14,12,31,-1.34402884676818,0.687838960307507,-3.77550141261959,0.00224016726654924,0.440820114711559,-2.36988497755881
"51","GB42855",42,125,99,91,76,78,55,74,91,88,52,60,0.5075816737845,3.2374149920558,3.71945767228202,0.00249501474002532,0.446335455038347,-1.56659839540061
"52","GB43778",98,201,144,246,248,201,89,73,180,187,121,104,0.846692650987838,4.20873090342167,3.72701211642559,0.00245901115929442,0.446335455038347,-1.39786920567144
"53","GB45690",111,360,335,193,203,271,332,441,378,470,346,508,-0.579384087490764,5.26675144453095,-3.74561276236327,0.00237259860319134,0.446335455038347,-1.32160039206993
"54","GB55449",52,135,460,193,82,128,76,58,118,53,46,58,1.38104551328852,3.57606571558429,3.72858542672862,0.00245157968667749,0.446335455038347,-1.497915833441
"55","GB55846",25,72,214,131,80,82,62,34,86,35,26,30,1.32451041107046,2.8986985054913,3.734772818544,0.00242257469548824,0.446335455038347,-1.64263926736992
"56","GB42020",148,227,237,194,205,212,138,176,228,187,161,210,0.384369814922796,4.59205081753077,3.67071117353814,0.00274058470557552,0.449410215302626,-1.45234887923229
"57","GB44559",50,199,180,145,152,121,97,133,109,112,90,119,0.56341324321835,3.91230714584951,3.67391534480475,0.00272371371981146,0.449410215302626,-1.50859689962518
"58","GB46724",0,11,13,3,8,6,11,18,25,23,19,18,-1.68123507868875,0.288525489462077,-3.68427135816708,0.00266990405028118,0.449410215302626,-2.54816979114834
"59","GB50655",76,164,191,97,233,177,189,214,349,348,260,357,-0.679624282819231,4.666043388426,-3.68065805648592,0.0026885549359951,0.449410215302626,-1.44033751254836
"60","GB52742",289,734,620,476,575,528,601,847,1296,743,667,806,-0.378080768937489,6.34133702449883,-3.70554912246368,0.0025627096072437,0.449410215302626,-1.40497783246356
"61","GB42673",74,324,241,227,199,203,223,292,533,326,299,354,-0.465567239557146,4.98770421208117,-3.66023029142327,0.00279651490952492,0.451064101554356,-1.45972097792057
"62","GB45969",12,99,39,49,53,71,166,87,122,137,162,324,-1.39896462204756,3.40046301150307,-3.6295890911769,0.00296676658555591,0.463333594210867,-1.69131659700883
"63","GB50749",74,150,195,141,198,158,186,212,302,322,208,243,-0.469007595065085,4.56362486399771,-3.63508641111903,0.00293546534817344,0.463333594210867,-1.51359993336712
"64","GB49394",95,160,267,239,115,137,114,100,135,116,78,153,0.728007477658589,4.07943268213381,3.61679512125616,0.00304093177037338,0.467495745135995,-1.57664546928273
"65","GB40340",12,21,15,11,19,14,6,10,14,7,9,15,0.812849357502943,0.657060734537171,3.3282692934209,0.00531654949102263,0.488913444449248,-2.75712038223875
"66","GB41595",3,22,18,11,18,11,14,22,39,34,36,30,-0.880861221949728,1.23180447405531,-3.34367981017685,0.00515992107021249,0.488913444449248,-2.58239547575849
"67","GB42084",353,1296,1157,604,750,874,1302,1444,1355,1322,978,2127,-0.615692950381524,7.02387996503505,-3.30418562197715,0.00557095048418305,0.488913444449248,-2.05560488290019
"68","GB42303",15,46,49,50,28,26,33,61,107,90,43,77,-0.70101167743739,2.53759648839133,-3.3760883903024,0.00484549873550535,0.488913444449248,-2.18831228589798
"69","GB42731",268,563,710,526,570,525,514,794,1031,809,713,757,-0.323043391053056,6.28363268774948,-3.48815680061768,0.00389956361953227,0.488913444449248,-1.74366325144707
"70","GB42865",301,471,708,483,511,364,487,800,888,804,655,904,-0.445985619083497,6.19531873198665,-3.34208284907873,0.00517593440640561,0.488913444449248,-1.97366346984696
"71","GB45057",172,503,494,298,408,442,451,522,813,624,442,693,-0.410397451892019,5.85040545982375,-3.54238253661103,0.00351112796438868,0.488913444449248,-1.64843005544976
"72","GB45408",91,347,354,205,248,266,227,369,692,574,335,454,-0.563224497725465,5.28644208986632,-3.49506907145959,0.00384772758359273,0.488913444449248,-1.72166682656671
"73","GB45732",170,469,518,267,256,396,368,623,898,535,389,706,-0.53337862573698,5.7411516439767,-3.37761680371576,0.00483115571153424,0.488913444449248,-1.91178430427831
"74","GB45806",43,138,116,99,103,129,177,112,288,275,155,197,-0.679698309519988,4.11431479519597,-3.50573751627146,0.00376908644593531,0.488913444449248,-1.74798427168447
"75","GB47662",146,912,622,408,659,463,789,827,983,879,841,1236,-0.739957478629641,6.36404383859413,-3.41008659895135,0.00453634878087316,0.488913444449248,-1.87070140454691
"76","GB48192",32,88,82,72,82,67,56,103,199,152,106,142,-0.574294123376316,3.49243002754858,-3.53754209325649,0.00354415092885618,0.488913444449248,-1.77709626679085
"77","GB49078",18,47,28,14,31,29,40,50,221,315,62,84,-1.68928705504734,2.66010009002345,-3.41134109290622,0.00452532952117715,0.488913444449248,-2.14440159625433
"78","GB49287",21,75,138,39,82,58,112,96,156,118,141,231,-0.897759524147383,3.50309334387833,-3.37138117553894,0.00488994223692651,0.488913444449248,-2.02110648536822
"79","GB49598",189,503,511,396,455,406,391,570,764,656,528,580,-0.292661857528166,5.89472412463625,-3.34785315374955,0.00511830810627175,0.488913444449248,-1.96010335789108
"80","GB49977",148,421,424,258,239,260,302,462,766,485,326,485,-0.454748268724724,5.46782678494032,-3.56733607270737,0.00334576275927799,0.488913444449248,-1.605086373124
"81","GB50000",69,254,187,79,131,133,239,285,368,182,202,318,-0.730228309442186,4.52357094320713,-3.41364659063453,0.00450514870449881,0.488913444449248,-1.8666038364687
"82","GB50184",31,97,99,81,127,126,90,159,337,237,122,186,-0.761078488725163,3.93903995940741,-3.52099059123769,0.00365946298366987,0.488913444449248,-1.74318302938623
"83","GB50213",95,237,252,194,196,185,156,152,245,171,114,221,0.367565307020265,4.48958734194419,3.35642289017775,0.00503391287839763,0.488913444449248,-1.95268097507647
"84","GB50381",20,45,66,46,47,51,41,77,109,82,65,82,-0.500193314459203,2.83682301560339,-3.48383338516911,0.0039323435204131,0.488913444449248,-1.97823123278423
"85","GB50603",28,94,71,54,74,74,76,95,129,101,87,121,-0.419121404725697,3.3156852888294,-3.32322220440398,0.00536887839348443,0.488913444449248,-2.10790301640595
"86","GB50804",87,209,237,192,167,127,116,149,207,146,117,182,0.363849666697726,4.29389852003556,3.32643802591668,0.00533547682902159,0.488913444449248,-2.00711684101542
"87","GB50877",74,100,149,102,112,87,104,183,242,142,153,218,-0.502620205719139,4.04247057236372,-3.38827540021595,0.00473231373759185,0.488913444449248,-1.92968840369629
"88","GB51746",226,457,380,298,320,376,227,325,296,250,230,384,0.502610435443874,5.27174913814249,3.56696863019171,0.00334813965535966,0.488913444449248,-1.60377827727728
"89","GB52955",175,557,552,286,409,420,458,578,780,554,620,773,-0.480796909542745,5.91588059087623,-3.50664980680602,0.00376243746526226,0.488913444449248,-1.70681179779021
"90","GB52994",231,626,546,531,570,477,388,376,591,500,346,500,0.35164819810675,5.85173931202289,3.51589633402458,0.00369571207688874,0.488913444449248,-1.68908770288279
"91","GB53112",14,41,39,24,24,40,36,84,97,49,38,58,-0.734553055409847,2.35036057409046,-3.42626264773537,0.00439631126906171,0.488913444449248,-2.17254162267917
"92","GB53818",38,77,106,74,105,85,46,71,81,70,60,76,0.468790071327621,3.17775127989857,3.37888275343959,0.00481930807232646,0.488913444449248,-2.04810984538405
"93","GB54884",17,72,138,50,78,84,66,129,343,280,127,178,-1.11243090066209,3.66771728737387,-3.50672705956978,0.00376187497431029,0.488913444449248,-1.80787011238433
"94","GB55020",274,659,676,532,533,540,545,708,1152,833,643,731,-0.283348816978262,6.28948694798822,-3.40266046611042,0.00460213457442017,0.488913444449248,-1.87890687813997
"95","GB55214",213,557,736,573,559,437,733,926,798,1239,970,692,-0.639285049898,6.35276709550616,-3.52317668435427,0.00364401788945476,0.488913444449248,-1.69199183420349
"96","GB55225",110,484,571,349,296,344,442,530,788,596,413,662,-0.532943146693,5.73646533929799,-3.38244586591123,0.00478611873161318,0.488913444449248,-1.90401379786656
"97","GB55355",713,1867,1638,1203,1536,1552,1897,1767,2895,2084,1954,2350,-0.403981121180791,7.74251357605836,-3.41811415708883,0.00446630032111098,0.488913444449248,-1.91660449027067
"98","GB55612",25,77,51,30,53,98,76,89,157,93,80,198,-0.870053964685889,3.21785320211566,-3.30976937272791,0.00551090040222475,0.488913444449248,-2.14765276001624
"99","GB55622",17,45,38,30,19,33,56,49,57,56,61,62,-0.689635236433516,2.36194251371886,-3.39998071217848,0.00462610893717582,0.488913444449248,-2.20156250451443
"100","GB55811",176,567,472,374,462,387,266,366,492,379,292,448,0.319975898137847,5.55991028022277,3.34462255382984,0.00515049120833911,0.488913444449248,-1.96276113259899
