"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"32","GB47588",8,16,20,36,43,22,44,109,47,45,46,42,-1.04899102238006,2.08537203638978,-4.03723490980421,0.00135649948314783,0.382478872577524,-1.0025525552526
"33","GB50845",5,6,5,6,16,12,16,28,27,16,43,24,-1.40552252969713,0.825199843592443,-4.03937776467762,0.00135098614626461,0.382478872577524,-1.32154380362692
"34","GB50953",33,39,50,43,74,60,77,140,112,96,112,65,-0.814242109444642,3.11723030464634,-4.12476677647824,0.00114899654273729,0.382478872577524,-0.705640681205136
"35","GB54273",34,20,17,27,39,24,77,55,78,94,93,79,-1.40259197135239,2.5180087065097,-4.03565413816577,0.00136058141479961,0.382478872577524,-0.933190711174878
"36","GB41543",9,19,16,23,15,20,26,36,40,29,38,36,-0.789538125650983,1.59788533480505,-3.97101516999739,0.00153873824289633,0.398729207646364,-1.19558794068404
"37","GB49273",11,9,8,19,13,15,35,38,33,31,27,16,-1.0534198424166,1.27273406527109,-3.97059735457336,0.0015399644161563,0.398729207646364,-1.28183895594961
"38","GB53705",91,118,168,155,175,174,230,285,216,207,266,209,-0.490710464844259,4.52899180768915,-3.99882182023502,0.00145933925681208,0.398729207646364,-0.860973943678366
"39","GB40541",38,38,27,47,50,39,87,160,76,78,120,54,-1.05277131509206,2.91593477664744,-3.91820507303785,0.00170192306601324,0.417009633954284,-1.05235039974613
"40","GB41839",14,14,32,51,29,62,56,111,70,51,67,48,-0.876867336421109,2.46090255664128,-3.88241391876532,0.00182248340888649,0.417009633954284,-1.16204995170273
"41","GB45928",3,7,12,11,7,14,15,22,19,14,16,15,-0.72837300799995,0.614022678227897,-3.911433645332,0.00172409041856143,0.417009633954284,-1.52315735216483
"42","GB52002",15,33,45,37,40,46,108,102,62,73,63,41,-0.813564515596731,2.64498612992904,-3.89963814182694,0.00176341205825359,0.417009633954284,-1.11020717486934
"43","GB54642",11,5,6,32,23,25,36,61,49,35,34,51,-1.4099987403054,1.64774974344392,-3.88352587150102,0.00181860958664713,0.417009633954284,-1.31874593725712
"44","GB43543",87,96,140,168,183,243,291,334,319,191,248,190,-0.602318692953371,4.59672197543728,-3.85608095884734,0.00191672631205762,0.419081559651886,-1.10857460391965
"45","GB45546",77,131,176,133,135,175,135,166,120,90,81,92,0.482468713488147,3.93873550347654,3.85878171758304,0.00190683581170761,0.419081559651886,-1.09613392954217
"46","GB49475",13,18,18,22,38,25,35,85,49,29,47,44,-0.90524500042105,1.98864678246633,-3.8013822690052,0.00212870354424126,0.427434983097751,-1.35456901443616
"47","GB49853",121,103,48,110,156,71,299,202,315,240,359,214,-1.37642478147198,4.32699835397467,-3.80636309674404,0.00210844889183126,0.427434983097751,-1.18664862848773
"48","GB51898",11,8,11,24,17,19,29,29,45,42,48,45,-1.18370735527747,1.59065623539848,-3.81998363299306,0.00205405789939975,0.427434983097751,-1.41241579673163
"49","GB55799",23,20,10,19,22,16,32,54,64,52,77,35,-1.33063950999681,1.9334764986123,-3.81779145726483,0.00206271437926537,0.427434983097751,-1.34878942273388
"50","GB42292",11,9,18,30,14,20,30,54,30,34,28,25,-0.795888857465864,1.54203548494203,-3.77140374146005,0.00225487092639284,0.430034465118686,-1.48008049604918
"51","GB42867",35,29,32,54,40,45,59,102,74,67,76,57,-0.701973488113672,2.73145505481398,-3.7801187945104,0.00221742670996022,0.430034465118686,-1.2833070609992
"52","GB54935",50,91,86,155,134,133,154,264,176,202,180,146,-0.615685491764985,4.10747364495562,-3.76728951461656,0.00227277082896348,0.430034465118686,-1.25294450229643
"53","GB43295",23,40,28,21,54,27,76,66,95,69,136,77,-1.25467569383971,2.68456443507725,-3.75440390144586,0.00232977445927841,0.432502847261137,-1.33436212750376
"54","GB42294",6,6,9,14,4,9,19,34,19,16,12,13,-0.989627384658948,0.598401749965639,-3.73950192101341,0.00239751608690714,0.436836310723691,-1.73689969259708
"55","GB55798",8,9,2,5,16,12,25,24,28,39,39,23,-1.70825425763468,0.935074146640347,-3.71515580333841,0.0025125300306625,0.449468781303424,-1.70209134667605
"56","GB54432",92,90,138,121,207,179,267,294,213,229,314,201,-0.716099274432915,4.51548476291012,-3.668383112493,0.00274948160783375,0.483074098919219,-1.43295957150084
"57","GB47424",14,11,21,48,28,36,44,82,55,36,59,41,-0.873412504142404,2.13835851835541,-3.6504648687535,0.00284616220935004,0.48917047235795,-1.55252408249836
"58","GB48147",767,1368,819,674,985,543,741,351,430,268,547,307,1.28433456636847,6.20122739778456,3.64311737737962,0.00288679791450715,0.48917047235795,-1.4798108639645
"59","GB52600",40,44,42,41,74,53,92,96,114,84,110,82,-0.807095730559388,3.1010424698374,-3.63483113135549,0.00293333243918275,0.48917047235795,-1.48806371006592
"60","GB40118",258,233,127,143,244,136,543,621,527,398,647,256,-1.26422192244593,5.21579021711051,-3.61320998481878,0.00305837011522718,0.501521726062004,-1.53777417123813
"61","GB50621",26,24,32,29,45,42,63,94,59,56,56,40,-0.697742103167752,2.47704111445587,-3.58696545466492,0.00321743299296719,0.518956118324659,-1.60698652705395
"62","GB43096",7,8,15,30,24,18,21,59,39,27,37,40,-0.966469755608945,1.56767131680785,-3.57251156506733,0.0033085890141833,0.525051730815315,-1.75410923265225
"63","GB40740",10,17,17,19,22,19,43,27,56,41,50,36,-1.00939831956834,1.75956770579494,-3.54920051184862,0.00346114903634611,0.532097583884522,-1.75683383166552
"64","GB50729",3,5,15,20,27,10,25,37,27,22,29,30,-1.0874640507239,1.1561469212749,-3.55661822048889,0.00341184629246892,0.532097583884522,-1.85335029558302
"65","GB50651",238,256,176,230,397,307,539,572,590,535,650,451,-0.899771433432734,5.57640914504824,-3.53618164629495,0.00354943046744205,0.537274559525575,-1.6770084196166
"66","GB40225",9,20,38,82,69,66,62,132,134,91,82,92,-1.02317457621052,2.92058536041597,-3.4696343259794,0.00403755895332105,0.54323653438986,-1.76411501712241
"67","GB42323",4,9,7,13,7,8,10,42,20,15,14,18,-0.992435581820944,0.615715743186984,-3.44300855576788,0.00425136834515898,0.54323653438986,-2.10003727821155
"68","GB43441",31,33,22,39,47,29,66,81,96,52,88,49,-0.933199556924615,2.60274089708629,-3.50595588959593,0.00376327806971679,0.54323653438986,-1.72373994345371
"69","GB47046",137,346,352,314,330,376,286,332,318,210,230,212,0.418741536027348,5.1257909309055,3.45245497628198,0.0041742347069202,0.54323653438986,-1.83265097786266
"70","GB48894",92,103,97,85,142,124,205,199,269,193,332,156,-0.879140617191426,4.26328210316188,-3.47958919422398,0.00396043616767758,0.54323653438986,-1.75252590586011
"71","GB49564",5,6,11,13,9,12,17,23,15,17,15,14,-0.631180409017367,0.670278902811266,-3.48516382191702,0.00391789965063258,0.54323653438986,-2.03412064115843
"72","GB50435",5,6,8,9,7,7,15,20,18,12,26,9,-0.917652472758881,0.465305212929491,-3.4993342830938,0.00381183915063949,0.54323653438986,-2.05970671862571
"73","GB50733",47,53,31,66,68,65,92,148,118,89,123,77,-0.816496182867018,3.24598375971823,-3.48520530250866,0.00391758487352015,0.54323653438986,-1.7274618308482
"74","GB51060",6,7,13,11,17,12,24,25,38,15,30,16,-0.911284980951269,1.02299019223573,-3.46343880416437,0.00408632082473987,0.54323653438986,-1.9979852670603
"75","GB53807",5,8,9,10,8,11,16,18,19,12,17,13,-0.649125868800262,0.583262870016605,-3.47293931747582,0.00401178767683008,0.54323653438986,-2.06676828306932
"76","GB54272",11,4,5,15,15,8,20,19,44,40,45,40,-1.61617160339086,1.13238918105204,-3.46149445171996,0.00410174606692074,0.54323653438986,-1.99188841229361
"77","GB54337",44,38,73,101,101,79,131,132,145,113,130,104,-0.637888895777279,3.54624311981619,-3.44882937949446,0.00420367074543147,0.54323653438986,-1.7868281416781
"78","GB55262",27,36,32,33,45,33,78,52,113,76,104,103,-1.08890707218508,2.77174063555983,-3.39776577633057,0.00464119764572282,0.58544543123419,-1.88533512568059
"79","GB54724",87,93,93,132,194,115,157,283,224,198,257,195,-0.726061993498362,4.30778091634176,-3.38515300747468,0.00475615913583194,0.592352528322158,-1.92003592640804
"80","GB40671",26,11,32,26,38,36,50,76,81,36,79,42,-0.928381745044775,2.31404346181779,-3.34884678572272,0.00510333136429992,0.619425420685319,-1.9886208802162
"81","GB41898",76,62,54,49,77,148,114,197,238,140,218,113,-0.998916842410989,3.77834106637623,-3.35246322116508,0.00506763610059157,0.619425420685319,-1.95358465139532
"82","GB54416",0,0,7,12,10,7,23,15,25,11,23,13,-2.10784090212678,-0.00017354568718612,-3.34291747883267,0.00516240314017646,0.619425420685319,-2.27959989084395
"83","GB53284",38,57,76,55,60,66,81,114,107,79,92,78,-0.448589553240898,3.19557914700973,-3.33273654835292,0.00526544017118725,0.624176696919414,-1.97868602133767
"84","GB40689",6,6,12,24,14,20,20,50,20,31,26,26,-0.897460728991561,1.23459405238176,-3.31317031865526,0.00546929948247877,0.640624257239389,-2.16549500351918
"85","GB49289",51,53,82,69,88,117,109,151,116,112,122,130,-0.509016586378531,3.58762828714739,-3.29460878608391,0.005670012255584,0.651062101015046,-2.04771891877928
"86","GB52439",13,13,30,41,28,23,39,74,53,33,46,29,-0.703615986793652,2.00742098159136,-3.29272824448768,0.00569075522789856,0.651062101015046,-2.0975208057826
"87","GB49960",174,275,293,273,291,308,476,505,451,336,454,319,-0.4350402152545,5.38954593334397,-3.2865571081286,0.00575936118234692,0.651337410035763,-2.1254424285477
"88","GB44583",60,76,136,146,110,151,174,266,166,155,179,112,-0.424814466456399,4.0912833969528,-3.26512186324642,0.00600417125284139,0.663764505131533,-2.12013056387158
"89","GB54546",9,5,12,11,13,17,17,41,22,16,37,19,-0.926747970380012,1.03728768370069,-3.26755755669472,0.00597583610751537,0.663764505131533,-2.25597968747161
"90","GB40656",177,326,432,429,335,439,307,497,359,302,300,302,0.248895242644663,5.42124452551048,3.25619606514446,0.00610916345030023,0.667867324305599,-2.18261827709487
"91","GB41677",642,843,1313,839,922,1304,870,1131,870,743,722,803,0.41147214100376,6.81778356949487,3.23475363530219,0.00636896440413714,0.671324469181158,-2.17586704400921
"92","GB46102",168,119,147,196,239,237,237,409,399,281,551,308,-0.784140827336627,4.98122479360686,-3.1858069981521,0.00700419720724006,0.671324469181158,-2.29596274674738
"93","GB46583",217,177,292,388,395,383,484,491,604,432,641,597,-0.649772927519886,5.64838304712651,-3.24465218588325,0.00624768424141135,0.671324469181158,-2.19487565567525
"94","GB49027",332,463,649,642,496,593,469,569,523,418,478,476,0.321552926363039,5.98126773475013,3.19887811022897,0.00682860604838117,0.671324469181158,-2.27250833685493
"95","GB49265",5,5,2,4,15,8,18,12,21,22,30,19,-1.49503604624753,0.464471356845932,-3.23223529733395,0.00640019421616028,0.671324469181158,-2.39002708358402
"96","GB49774",56,146,243,139,140,139,226,225,313,192,277,241,-0.621666208655824,4.50105891905061,-3.22685339710901,0.00646744974249757,0.671324469181158,-2.2066958259276
"97","GB51110",29,26,33,51,67,48,73,148,80,58,97,48,-0.786374061743885,2.83300930951042,-3.20495755068821,0.00674844374060125,0.671324469181158,-2.19000802982747
"98","GB51209",20,28,11,45,51,24,42,68,79,87,110,79,-1.27546844636384,2.5024187851064,-3.2010649783665,0.00679966138180611,0.671324469181158,-2.2079819015712
"99","GB53995",7,16,21,38,23,17,54,51,43,26,29,28,-0.756466761853211,1.73358363157786,-3.2106888326903,0.00667373408569621,0.671324469181158,-2.24522562319892
"100","GB54987",23,19,3,20,33,18,45,52,45,58,74,48,-1.56293180419017,1.90278627230397,-3.20519119420959,0.00674538180980418,0.671324469181158,-2.2449217222123
