"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"13","GB42011",72,42,134,124,102,79,99,66,85,70,70,57,0.950075264829541,3.35523693296987,3.11323280544051,0.00786235016164525,0.351909904963213,-4.19165205556581
"14","GB42277",11,7,37,20,15,33,35,32,46,106,63,72,-0.897523294330141,2.00558744847307,-3.50562102290979,0.00364000295555493,0.351909904963213,-4.29505826782681
"15","GB42319",26,72,125,119,136,169,127,158,375,409,500,329,-0.890235723323252,4.37982867699684,-3.2129583040542,0.00646446915359324,0.351909904963213,-4.08827084048717
"16","GB42425",32,24,147,72,211,97,134,480,400,274,1003,556,-1.63320600907532,4.46550034042707,-4.19323114452021,0.000959204984159102,0.351909904963213,-3.94059254573507
"17","GB42557",1588,606,1032,1884,773,1309,323,1400,774,1384,1279,640,1.16678106115338,6.96676373371734,3.12373937350604,0.00770190953688473,0.351909904963213,-4.18245741110777
"18","GB42698",261,221,692,435,786,385,367,312,425,474,376,265,0.905154903308849,5.64091243471025,3.56777792698282,0.00322285068732643,0.351909904963213,-3.96951357318661
"19","GB43110",16,7,26,21,44,72,25,74,64,112,141,130,-0.963213756943115,2.50547020725733,-3.16571125614453,0.00709283826791226,0.351909904963213,-4.28964734673329
"20","GB43427",9,6,44,21,24,47,28,51,56,101,69,77,-0.802139676931136,2.154188771837,-3.29094287255052,0.00554659095297205,0.351909904963213,-4.30530082600352
"21","GB43470",16,5,26,27,33,87,33,71,62,111,143,91,-0.919405230185382,2.46825176487922,-3.22601381048386,0.00630085063510077,0.351909904963213,-4.28512854631969
"22","GB43526",5,7,43,14,15,63,41,40,42,130,121,107,-1.28285532291629,2.15422357632618,-3.36644324833397,0.0047824553304482,0.351909904963213,-4.30162672517404
"23","GB43672",0,0,14,23,0,0,22,9,13,51,12,121,-3.18300478170236,-0.285185777274642,-3.15597716274156,0.00722967633813493,0.351909904963213,-4.4245189190134
"24","GB43688",709,207,1707,239,972,404,1010,3701,5980,1455,6986,3293,-1.75359468804777,7.34616244866862,-3.22642157235987,0.00629580750740236,0.351909904963213,-4.20449130509523
"25","GB43690",1206,458,6303,206,1650,497,8289,16891,10960,3589,18032,10435,-2.74455308058899,8.60251044974456,-3.51697609187623,0.00355991969075264,0.351909904963213,-4.25144109016096
"26","GB43745",2,2,21,13,10,44,34,22,27,88,76,50,-1.37372222867257,1.406113744662,-3.23308749504669,0.00621393399331837,0.351909904963213,-4.3730043347079
"27","GB43825",3894,2053,11751,3397,8884,10672,11616,27732,23569,13270,31796,27495,-1.24793516012945,10.4402658717304,-3.89904073839189,0.00169023432546806,0.351909904963213,-4.30514891569748
"28","GB43851",9,6,17,13,32,36,22,44,41,94,78,55,-0.950638720312517,1.8711665511755,-3.85779473312454,0.00183098259224459,0.351909904963213,-4.27322171474276
"29","GB44027",116,118,230,226,224,195,163,126,202,189,184,153,0.778147577666505,4.46795199058677,3.61868519587552,0.00291740377359078,0.351909904963213,-3.9539692756694
"30","GB44259",10,4,14,9,19,60,32,43,40,64,126,90,-1.31691408421573,1.88225065927419,-3.77147185000713,0.00216546069020973,0.351909904963213,-4.28496185551726
"31","GB44315",5,8,10,24,25,58,25,39,64,200,113,142,-1.5799208266188,2.17736113750874,-3.56194240410526,0.00325987007442111,0.351909904963213,-4.28044524539698
"32","GB44383",67,63,126,111,126,150,68,82,136,146,146,110,0.551424380057313,3.76799151747103,3.74102106136107,0.00229775495421394,0.351909904963213,-4.0127834651411
"33","GB44974",2,1,7,7,3,18,7,15,20,109,22,49,-1.74585798592952,0.52228993787789,-3.27300392489058,0.00574545806915491,0.351909904963213,-4.41200936621798
"34","GB44980",36,27,104,42,57,256,157,234,132,337,364,192,-1.0187059662837,3.92261140939783,-3.21803838887244,0.00640030452427818,0.351909904963213,-4.13432489302233
"35","GB45039",246,207,492,355,395,431,255,284,414,430,424,333,0.663785899864183,5.46349474087501,4.0864135342302,0.00117724748574486,0.351909904963213,-3.8474005781098
"36","GB45173",7,2,6,8,9,25,13,22,31,39,61,35,-1.25298271643362,0.997708374476259,-4.18630219931312,0.000972003238194665,0.351909904963213,-4.32219679681769
"37","GB45198",8,2,16,8,14,37,18,31,27,49,53,41,-0.915586798368682,1.31311392635415,-3.24453519395305,0.00607580356127007,0.351909904963213,-4.37507122583242
"38","GB45202",1,0,6,5,10,17,8,16,14,24,24,23,-1.38303159255446,0.121303688855527,-3.15298486316875,0.00727226703860803,0.351909904963213,-4.43344150264983
"39","GB45224",15,19,28,20,20,17,15,13,13,19,14,11,1.09071303791363,1.12192962897952,3.25313591244036,0.00597404839087075,0.351909904963213,-4.38353437405932
"40","GB45397",203,300,299,324,383,323,234,188,374,270,268,291,0.878284486316703,5.17674692149291,3.16533386892169,0.007098095025974,0.351909904963213,-4.04513455804662
"41","GB45694",14,7,23,31,58,64,36,45,85,167,169,108,-1.03352700438814,2.60532312743413,-3.3469044312093,0.00496944541657429,0.351909904963213,-4.25567142240053
"42","GB45851",111,99,229,175,172,335,186,401,434,680,496,395,-0.542725150638159,5.07669354946157,-3.12778394774697,0.00764101866746479,0.351909904963213,-4.07294238011435
"43","GB45863",84,70,127,113,153,200,110,97,143,184,175,125,0.474536223685888,4.01672808818225,3.18056670683703,0.00688896535700678,0.351909904963213,-4.0957730784115
"44","GB46170",29,15,62,33,28,69,39,107,122,107,137,131,-0.822989066584546,2.92624321660153,-3.31585124044164,0.00528184111100336,0.351909904963213,-4.22100831755987
"45","GB46189",157,106,281,258,321,431,193,255,272,387,404,331,0.362145240242012,5.08304829169703,3.37717353980951,0.00468278639474392,0.351909904963213,-3.9924800567638
"46","GB46222",43,25,85,37,34,104,147,326,317,116,282,358,-1.61699925877712,3.7792943952978,-4.10672025957182,0.00113219597330828,0.351909904963213,-4.01824448190617
"47","GB46286",1447,560,8961,2899,19022,8262,12040,16867,41411,16181,24695,24523,-1.86226255570995,10.1662818459702,-3.29562279319455,0.00549585368025322,0.351909904963213,-4.34977431806388
"48","GB47302",59,41,126,96,126,220,77,113,116,153,135,79,0.578576405438306,3.72102379995796,3.28423557498389,0.00562012693015288,0.351909904963213,-4.10932109123216
"49","GB47452",22,12,40,61,57,225,87,277,123,279,368,320,-1.41887439779278,3.66568659126151,-3.6769166743323,0.00260373054078497,0.351909904963213,-4.09656521723539
"50","GB47688",23,13,52,37,47,176,64,117,95,233,199,189,-0.933591011773534,3.27000289842758,-3.21783727874723,0.00640283253879929,0.351909904963213,-4.20139069011789
"51","GB48489",80,60,89,107,132,255,123,235,261,483,340,415,-0.711578939555803,4.48586546814445,-3.30486604000104,0.00539700488047238,0.351909904963213,-4.05194853571922
"52","GB48604",65,25,134,110,151,381,170,255,237,471,628,517,-0.868752321490217,4.60784825415213,-3.18436126651812,0.00683783320231229,0.351909904963213,-4.0857543131281
"53","GB48685",13,6,26,16,7,15,17,21,47,122,73,112,-1.43404749297664,1.71496558738785,-3.24946847847152,0.00601722779260017,0.351909904963213,-4.34979465706911
"54","GB48936",15,3,54,16,140,392,174,394,484,383,1506,651,-2.64798116866903,4.10162291660684,-4.12475328229818,0.00109367025510153,0.351909904963213,-4.07658539851345
"55","GB49120",4,2,9,7,10,20,11,15,18,43,26,43,-0.939706525107285,0.759410267042563,-3.19081398098155,0.0067517496793442,0.351909904963213,-4.40904821877318
"56","GB49304",21,13,52,37,56,85,70,74,77,150,112,99,-0.564585709506032,2.92470676686524,-3.20088681523699,0.00661952734405882,0.351909904963213,-4.23641658822782
"57","GB49345",10,1,12,12,20,42,19,34,31,86,66,86,-1.27557761202785,1.5619203522599,-3.21945106864801,0.00638257478575883,0.351909904963213,-4.36355680154229
"58","GB49703",29,20,45,43,60,52,35,34,47,48,33,37,0.727671525174224,2.33019611217677,3.2894432741055,0.00556294784887476,0.351909904963213,-4.28113282462738
"59","GB49854",1328,266,2102,1549,1610,4124,3048,10718,4197,6279,17409,5633,-1.60282962168707,8.6090468411714,-3.95024287738489,0.0015307383696542,0.351909904963213,-4.19284920608172
"60","GB49979",2,1,8,8,7,19,9,14,20,47,29,28,-1.21578226622559,0.536526814252114,-3.64785421477218,0.00275576331448772,0.351909904963213,-4.38543503708905
"61","GB50055",57,50,101,66,129,165,38,53,92,140,119,101,0.714849862954776,3.43895359227285,3.83594069635513,0.00191034101745118,0.351909904963213,-4.05006265416453
"62","GB50098",32,24,587,514,9,22,861,298,480,3144,413,1993,-3.1571586658662,4.8458189271954,-3.12449238279589,0.00769053656300387,0.351909904963213,-4.20103501719224
"63","GB50405",13,13,16,11,21,69,30,48,39,167,121,170,-1.35662600991319,2.29993242053907,-3.15046074714036,0.00730838812417323,0.351909904963213,-4.31412026831312
"64","GB50761",2490,600,9137,1801,41219,19116,21160,26934,86887,33283,94996,82660,-2.65762954406894,10.986656003223,-3.47765458251819,0.00384507695065889,0.351909904963213,-4.36728913084877
"65","GB50953",11,7,20,20,13,33,19,23,72,150,76,90,-1.22231119522197,1.94938752616766,-3.26618566952469,0.00582290169315873,0.351909904963213,-4.32873609605796
"66","GB51029",22,13,48,40,46,99,81,107,123,281,386,145,-1.37017263394307,3.31159413857782,-5.03622653668608,0.000198958292874877,0.351909904963213,-3.9604376628723
"67","GB51209",1,5,24,7,7,57,15,49,53,146,56,75,-1.77213401974126,1.52600826433865,-3.25583700967473,0.00594244464161666,0.351909904963213,-4.36580619766077
"68","GB51435",10,19,24,20,35,26,12,14,15,26,12,18,1.08045782265661,1.24835633859141,3.65993252930664,0.00269151521422364,0.351909904963213,-4.33934771307187
"69","GB51572",133,100,411,234,279,164,150,130,226,299,196,157,0.798983592866633,4.61690422688259,3.08324957211321,0.00833870912941987,0.351909904963213,-4.0728434370099
"70","GB51630",2,1,14,10,8,16,11,11,27,62,26,45,-1.25903798784043,0.727866039382079,-3.08072334933275,0.0083801304168873,0.351909904963213,-4.41957000925401
"71","GB51684",71,74,172,143,145,152,101,106,139,187,143,110,0.582241548337222,3.98791889375246,3.2649076508014,0.00583753359084413,0.351909904963213,-4.0803397586925
"72","GB51783",160,225,808,270,587,1085,568,1685,2028,2972,2321,874,-1.17149765552593,6.6605622229457,-3.38868932344033,0.00457814113219309,0.351909904963213,-4.12058924843223
"73","GB51814",116,56,758,436,2646,739,905,1330,2493,3974,8756,8361,-2.25206090729709,7.15861421223788,-3.3126716753057,0.00531491861561791,0.351909904963213,-4.18334459627469
"74","GB51851",62,38,101,64,111,94,49,68,90,104,56,56,0.810790187776627,3.188549288545,3.54469800973984,0.00337179535109777,0.351909904963213,-4.13742481404863
"75","GB52667",4,6,99,56,135,120,89,217,379,180,639,254,-1.77150444408737,3.61353258656542,-3.15917269260051,0.00718446729483394,0.351909904963213,-4.21080785420347
"76","GB52888",74,53,126,112,116,156,97,84,122,151,137,101,0.519135709413376,3.77363534632206,3.4151099648081,0.00434684827123551,0.351909904963213,-4.07557770202896
"77","GB52997",57,47,142,204,137,250,188,251,258,781,322,639,-0.838822939213695,4.71202938598801,-3.10544949427735,0.00798334411416466,0.351909904963213,-4.09579590915661
"78","GB53014",48,28,180,52,111,500,199,244,355,442,886,687,-1.26151023254678,4.65673006358521,-3.21877438799464,0.00639106129051888,0.351909904963213,-4.09662401456676
"79","GB53195",259,302,603,255,271,363,221,260,354,385,332,213,0.891314523779,5.29104908711102,3.09720705542652,0.00811349352485576,0.351909904963213,-4.06504570289461
"80","GB53199",39,22,88,82,111,151,94,151,173,210,319,179,-0.593148644314504,3.82153298531135,-3.38200286045426,0.00463861234049521,0.351909904963213,-4.09603515577433
"81","GB53365",25,11,79,42,50,179,73,114,121,307,244,234,-1.03090225139264,3.45957851697145,-3.39425725702515,0.00452839059532066,0.351909904963213,-4.1525175163395
"82","GB53389",31,18,71,54,50,165,82,137,117,186,233,151,-0.714248013523956,3.46322190385854,-3.26693922236985,0.00581429154945211,0.351909904963213,-4.16473276799722
"83","GB53578",785,493,2071,960,2212,2234,2019,3048,4265,3733,3297,2984,-0.658751803700726,7.98749550990682,-3.18957026223391,0.00676825720121703,0.351909904963213,-4.24708982469997
"84","GB53579",106,116,326,134,849,1141,415,1181,1835,1852,1127,1776,-1.40801147458951,6.23832529852514,-3.12599158220373,0.00766794332647089,0.351909904963213,-4.14919403131967
"85","GB53693",19,7,18,16,20,23,9,16,16,19,19,17,0.723911767695296,1.06753732133187,3.15682870829232,0.00721760139799655,0.351909904963213,-4.39498950727329
"86","GB53847",22,13,54,50,42,116,69,140,74,146,190,133,-0.789174683805127,3.13864273893518,-3.14863884303456,0.00733457125795957,0.351909904963213,-4.22474267302727
"87","GB54130",11,2,20,21,33,87,30,52,74,104,177,108,-1.29126236085691,2.28055896338016,-3.27258984781892,0.00575013173693998,0.351909904963213,-4.30217993518874
"88","GB54325",1,10,10,5,13,12,10,22,21,59,57,45,-1.40290990679945,0.933472823209529,-3.14355879027844,0.00740807259536453,0.351909904963213,-4.40530186435882
"89","GB54372",280,201,598,463,611,1166,644,1551,1123,1372,1782,1159,-0.675953334264771,6.59954179729634,-3.59853597123302,0.00303463565727367,0.351909904963213,-4.06929343401353
"90","GB54728",7,3,22,30,22,43,36,30,41,172,103,172,-1.42017025056213,2.12808245214633,-3.19824294694076,0.00665398026674173,0.351909904963213,-4.32511053871103
"91","GB54745",15,12,31,29,20,35,31,41,75,185,73,110,-1.06771117183293,2.37451770546377,-3.46670994842016,0.0039284686072336,0.351909904963213,-4.26378084770816
"92","GB54809",239,189,302,331,395,479,245,276,360,351,547,355,0.542534724233033,5.38368739800351,3.27762569289049,0.00569354970984226,0.351909904963213,-4.02393255116729
"93","GB54851",42,20,79,52,76,207,95,188,168,216,366,166,-0.802891467068798,3.77929296403749,-3.24373533443053,0.00608535431885278,0.351909904963213,-4.13560966074031
"94","GB54906",28,8,47,55,62,95,56,86,96,140,160,141,-0.662759947791405,3.05799826780731,-3.08865081195111,0.00825082837903327,0.351909904963213,-4.24157203833617
"95","GB55013",423,435,777,517,663,484,399,426,662,643,549,459,0.812470259685528,6.0705377765469,3.21016699315607,0.00649999813043425,0.351909904963213,-4.08497150809341
"96","GB55070",79,53,198,111,361,353,182,475,680,490,732,483,-0.864331005922747,5.08789155542046,-3.14092303782326,0.00744649677334681,0.351909904963213,-4.08374035501398
"97","GB55143",27,35,76,98,54,112,11,24,86,51,57,28,1.39425987555881,2.56213801038935,4.18497087850915,0.000974482282118379,0.351909904963213,-4.1470538702674
"98","GB55751",76,24,246,206,492,528,298,607,656,974,1021,885,-1.15983654253201,5.45458015376034,-3.13500821626103,0.00753344709783084,0.351909904963213,-4.10712958835748
"99","GB55920",248,135,437,340,301,321,188,318,283,284,366,161,0.84282781715336,5.10250613965634,3.53713953495101,0.0034220699212433,0.351909904963213,-3.95286040390974
"100","GB55947",22,18,42,39,46,46,27,29,33,48,52,33,0.5775104020401,2.16820823046195,3.26805765181241,0.00580153577894462,0.351909904963213,-4.29965686064533
