"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"19","GB51306",552,253,197,7671,2306,2154,10384,6921,23782,14564,4190,9769,-3.23165112304678,8.67003625108727,-4.33971930060964,0.000749338658537957,0.378258267054608,-0.834243409054564
"20","GB44939",314,392,765,972,1194,1282,395,541,398,400,556,839,0.751885744746336,6.26730382926169,4.27229015254978,0.000850927016745867,0.388630524648077,-0.573286511964241
"21","GB47546",1039,224,3312,9192,3551,7565,9987,7074,15854,26589,11197,21866,-2.49061662926736,9.5316504865759,-4.2810932592102,0.000836897361894577,0.388630524648077,-1.0320945821046
"22","GB41361",49,72,90,729,106,207,809,434,2747,1439,287,1354,-2.62057171240014,5.4647695587921,-4.08824968113983,0.00120671754412018,0.422214915874491,-0.869067925316707
"23","GB42276",46,33,53,89,89,135,9,19,19,62,52,39,1.39758598998852,2.46786679824345,4.11468404022592,0.00114743368194033,0.422214915874491,-1.11010704813647
"24","GB44223",324,76,428,347,1258,850,123,213,62,172,323,220,1.45657650829625,5.03612138064341,4.19596093487962,0.00098319455074419,0.422214915874491,-0.649156086425325
"25","GB49441",258,100,292,870,359,716,984,942,1692,814,775,1138,-1.37608891472373,6.2486090474945,-4.10730428077834,0.00116367720276335,0.422214915874491,-0.839126848268493
"26","GB50678",81,38,150,160,214,155,147,198,181,174,219,290,-0.544889242656961,4.28045656236452,-4.08465579852042,0.0012150165939941,0.422214915874491,-0.82553014048715
"27","GB51698",2384,1693,7243,3617,8265,6483,2045,2350,438,364,2214,1633,2.05315734252293,8.16241939396107,4.07711707302703,0.00123261574856488,0.422214915874491,-1.07828358424501
"28","GB55000",598,273,693,1228,1212,1868,519,455,289,519,790,668,0.888413677397309,6.38416067585121,4.12024820629416,0.00113534035719238,0.422214915874491,-0.806326499565287
"29","GB55613",54,15,74,89,71,60,63,98,131,220,125,206,-1.09562323160148,3.4179412388992,-3.89456397718419,0.00174870140761426,0.578337765532012,-1.21070038253963
"30","GB40636",1,0,3,12,9,12,10,10,50,17,11,30,-1.93499724890739,0.114145787337051,-3.58306520073295,0.00319381817090969,0.795199573868629,-2.23816641102065
"31","GB42410",253,291,563,1437,481,2196,2827,1988,6710,3605,654,5646,-1.98203466281009,7.41640943346006,-3.59822893862394,0.00310112738391144,0.795199573868629,-1.6697378509553
"32","GB42551",93,56,291,271,211,253,128,123,55,101,141,120,0.895499828289925,4.10302035918377,3.67013355774072,0.00269734259147496,0.795199573868629,-1.47462662457916
"33","GB45938",3,2,6,15,16,14,18,17,22,23,13,24,-1.05527618650197,0.654702777518125,-3.58651902757611,0.00317246237181869,0.795199573868629,-2.14969120848027
"34","GB47838",51,33,146,214,354,233,59,76,71,93,109,196,0.741397088285003,3.80805070203642,3.56856280209851,0.00328508983783374,0.795199573868629,-1.64612253827907
"35","GB49175",101,85,292,129,414,453,100,116,108,103,123,152,1.00209455679332,4.2832623957886,3.66126230721288,0.00274412701901207,0.795199573868629,-1.48107595901739
"36","GB50922",13,5,10,15,32,48,7,3,3,4,13,15,1.4847003808076,0.416590521358083,3.63206105782688,0.00290402110940558,0.795199573868629,-2.1710611536792
"37","GB51305",84,62,152,22,161,199,328,280,405,673,301,265,-1.9252500413618,4.5284551697795,-3.56367528898378,0.00331644072096186,0.795199573868629,-1.63705907028988
"38","GB52633",22,14,55,51,91,52,19,31,12,18,46,43,0.863156311329461,2.0478461115885,3.60877106810452,0.00303829647809537,0.795199573868629,-1.83975202192377
"39","GB55307",457,458,802,729,879,1342,392,466,306,442,799,773,0.823762920160988,6.26615899738822,3.58875882632196,0.00315869051177968,0.795199573868629,-1.5999622846739
"40","GB55520",23,11,83,84,143,117,16,19,18,50,57,59,1.12752567007522,2.438107575332,3.65547992538551,0.00277506403995044,0.795199573868629,-1.70572454004226
"41","GB54209",77,39,116,284,203,122,272,201,394,362,172,388,-1.07205916927021,4.54332941835508,-3.51893101209126,0.00361789739941579,0.846323267263339,-1.6940369794896
"42","GB42385",4028,783,7683,5627,14552,8300,2066,3296,1285,2275,3695,3195,1.17012134689402,8.82434357450819,3.50437275469816,0.00372183724419815,0.846579260810035,-1.91102850523475
"43","GB53627",67,45,133,179,183,178,170,206,177,231,204,214,-0.575282275375459,4.28324054846402,-3.49429794601196,0.00379552791313018,0.846579260810035,-1.73441650987229
"44","GB47693",394,224,992,1011,1566,1369,450,534,286,675,747,814,0.644536905939174,6.37292637492049,3.47892365397284,0.0039108300364798,0.852472065451766,-1.77372157889523
"45","GB40077",1281,474,3187,3622,6269,3784,1039,1472,638,1199,2661,2934,0.864458083867678,7.88163798828436,3.00309869920078,0.00989000277996427,0.864401757799324,-2.55150921954985
"46","GB40917",18,12,35,46,52,65,18,29,20,27,29,33,0.58035713058971,1.90708232263098,3.07941692352389,0.00852340277264147,0.864401757799324,-2.54547834566015
"47","GB41239",3,9,37,41,61,36,7,11,5,6,11,29,1.41221006431207,0.933614334068722,3.36058014059155,0.00492508565722776,0.864401757799324,-2.36407108276029
"48","GB41669",124,73,251,295,371,239,221,384,273,417,497,341,-0.59462423627277,5.0625744580794,-3.26630977303817,0.00591935317361264,0.864401757799324,-2.08781280066035
"49","GB41708",118,51,291,1474,514,236,895,902,8153,1547,208,7561,-2.36989481038951,6.3665261345258,-3.05459574322634,0.00894593172588356,0.864401757799324,-2.44195571671826
"50","GB41710",16,25,83,466,67,100,588,206,3705,4027,52,8415,-3.51733969347787,5.04871537992061,-3.19904119049776,0.0067495864542701,0.864401757799324,-2.23487311528747
"51","GB41731",76,40,145,208,424,272,51,35,52,146,158,206,0.974907742457849,3.87205836990678,3.02824845964788,0.00941720725511612,0.864401757799324,-2.47550641782566
"52","GB41823",33,20,42,64,60,46,39,76,78,92,83,112,-0.736464975731107,2.85852510103224,-3.4397577480093,0.00422078704799063,0.864401757799324,-1.93427309305113
"53","GB42154",17,3,20,39,27,20,34,42,36,50,26,54,-0.922074748031795,1.75119184310225,-3.0531997281675,0.00897030443081561,0.864401757799324,-2.60284703734842
"54","GB42246",48,77,127,194,210,185,54,46,72,81,109,196,0.736464856405587,3.69762377203192,3.16286016032169,0.0072432700833584,0.864401757799324,-2.27286282127359
"55","GB42468",475,294,1180,1326,1407,1408,498,768,613,797,706,1128,0.455867299367497,6.67171591915162,3.17034219094514,0.00713830700451766,0.864401757799324,-2.25925730726673
"56","GB42578",10,3,17,44,56,40,9,5,3,9,14,33,1.33077440113833,0.838899417051133,3.29288515271549,0.00562026231580866,0.864401757799324,-2.45757627187027
"57","GB43943",6,7,18,29,20,24,19,22,33,22,45,67,-0.860619131541247,1.5005716591751,-3.25108987749516,0.00609777166579064,0.864401757799324,-2.38805151856266
"58","GB44227",9,5,22,40,47,41,8,14,11,18,18,23,0.795811428721982,1.19515184497851,3.39080937209916,0.0046432112142545,0.864401757799324,-2.2722374686774
"59","GB44455",13,13,41,74,133,274,105,92,304,784,170,747,-1.91328065914201,3.89655592686958,-3.14558566561,0.00749152556135123,0.864401757799324,-2.30612964757049
"60","GB44777",51,40,90,97,115,107,126,142,122,137,168,135,-0.647588803642017,3.7337769474168,-3.24008494221547,0.00623012370877994,0.864401757799324,-2.15108761472741
"61","GB44871",44,137,159,1882,294,264,1573,889,1614,1663,419,1436,-2.16274325930798,6.03448655375671,-3.3399495796089,0.00512727110153009,0.864401757799324,-1.99717809614375
"62","GB44895",146,111,218,377,406,285,290,433,295,313,378,554,-0.47168917288504,5.22400938822046,-3.15369899254305,0.00737388794912257,0.864401757799324,-2.26749244888744
"63","GB45266",74,62,235,255,462,176,112,98,117,105,160,192,0.646754708671229,4.22854218553319,3.16266068924315,0.00724608937188549,0.864401757799324,-2.25793346199779
"64","GB45564",99,147,310,402,644,446,102,143,137,239,240,417,0.759315038569905,4.89912406286313,3.41965482087419,0.00438938048838221,0.864401757799324,-1.84373108232561
"65","GB45954",979,62,886,591,1804,661,216,385,149,284,62,192,1.85052035716985,5.39865309292779,3.12670708892901,0.0077725416115457,0.864401757799324,-2.31307413142798
"66","GB46297",902,508,2679,2562,2800,2772,2330,3428,2349,2276,2718,5078,-0.578570531202292,8.15184022223051,-3.0192472763829,0.00958379076293829,0.864401757799324,-2.53856695011665
"67","GB46596",13,10,37,59,80,86,38,90,85,61,79,155,-0.825726522568759,2.76436692927619,-3.22593748002386,0.00640450087222644,0.864401757799324,-2.2498781477215
"68","GB46739",760,966,885,1407,1696,1472,506,516,671,854,1020,1409,0.891383303927246,6.91564255740463,3.18229193093582,0.00697380664613577,0.864401757799324,-2.24856255326428
"69","GB46790",12,10,34,43,67,46,21,20,9,18,21,44,0.74668363442618,1.64684794089992,3.13961235650149,0.00757932831648557,0.864401757799324,-2.50341504629141
"70","GB47623",8,12,14,19,22,36,25,31,25,22,45,87,-0.923814008590192,1.6453944041189,-3.16235742036168,0.00725037781725952,0.864401757799324,-2.47747830336295
"71","GB47669",2193,1255,4266,4499,7002,3385,1317,2559,2211,2683,2887,3947,0.63915288663476,8.51082455784311,3.28869370198191,0.00566640861863135,0.864401757799324,-2.17995007674465
"72","GB47885",33,5,70,201,82,129,24,12,4,26,73,33,1.72167558925738,2.12836460087853,3.09893515023378,0.00820512748430585,0.864401757799324,-2.4997798606076
"73","GB47966",13,2,29,57,71,25,17,10,13,8,5,16,1.37832950768349,0.993365449219904,3.02139777983337,0.00954372803824447,0.864401757799324,-2.74384243355452
"74","GB48229",471,868,832,3223,2498,3913,497,393,572,1023,1093,2039,1.13949308160986,7.12196713024608,3.14099503331609,0.00755891331113125,0.864401757799324,-2.31836701198776
"75","GB48509",1,4,7,8,16,11,9,11,18,19,15,35,-1.1186674433911,0.425237415976648,-3.19558995925092,0.00679519098876565,0.864401757799324,-2.61628423899264
"76","GB48814",8,5,8,24,15,9,24,62,14,14,41,44,-1.2935839991724,1.16781528698567,-3.32090419707505,0.00532131440292764,0.864401757799324,-2.3597120149199
"77","GB48820",1071,302,1048,5070,2233,1959,3218,2484,12822,7079,1582,9887,-1.61843180133917,8.36592241261245,-3.10791979709953,0.00806261956184486,0.864401757799324,-2.42545524603015
"78","GB48881",959,256,1570,1961,2987,2598,1030,602,443,702,1030,863,0.978790797170159,7.00196048179063,3.35990599916765,0.00493156408684404,0.864401757799324,-1.98398199796525
"79","GB49123",417,190,593,932,1254,1035,287,475,306,547,739,885,0.539131455258127,6.15163739378251,3.17718068129541,0.00704370000947498,0.864401757799324,-2.23683543823766
"80","GB49467",14,19,16,40,24,24,37,24,54,55,54,99,-1.09158335566995,2.08194568241005,-3.3087382738545,0.00544910741353408,0.864401757799324,-2.22636799083655
"81","GB49777",96,99,161,227,307,189,246,369,208,286,306,301,-0.616257759472063,4.78974846897538,-3.13440579432192,0.00765669657091992,0.864401757799324,-2.29825296928174
"82","GB49937",1080,463,3705,3106,2907,4697,1252,1488,818,1202,1540,1448,0.859272862273706,7.69478877216661,3.27806577783897,0.00578512761888245,0.864401757799324,-2.14385823705446
"83","GB50149",2754,1328,3307,23033,15506,4722,9329,13686,15690,36863,18924,14850,-1.52181529136595,10.2190969457347,-3.40485650263297,0.00451780645374727,0.864401757799324,-2.17360577553029
"84","GB50214",19,36,26,27,40,57,31,94,49,60,95,104,-0.983326447680272,2.5798117215208,-3.05298871798295,0.0089739941399966,0.864401757799324,-2.51060953894192
"85","GB50220",36,39,45,104,76,82,64,110,99,104,142,151,-0.735357018316142,3.35741152413651,-3.45188804236651,0.00412222820758528,0.864401757799324,-1.85860571562568
"86","GB50460",7,8,13,36,47,35,10,5,7,7,8,36,1.17722187722303,0.834737445991672,3.23517590778093,0.00629008617519177,0.864401757799324,-2.52256899493272
"87","GB50550",170,112,526,513,548,406,606,536,2825,3251,469,1075,-1.55080608052978,6.23687447405891,-3.22324727847883,0.00643820769380293,0.864401757799324,-2.17494507003088
"88","GB50880",185,81,267,803,603,354,478,582,1625,2070,287,2456,-1.43834526365768,6.07670795407328,-3.10447072689382,0.00811703259835111,0.864401757799324,-2.35515295721642
"89","GB52025",931,670,1126,1564,2358,2477,671,1087,566,1125,1794,1512,0.657272168625711,7.25231009504296,3.02215960704068,0.00952957546857879,0.864401757799324,-2.50090683090241
"90","GB52463",22,7,15,15,25,30,30,43,20,52,53,42,-0.971878897801382,1.74349989698997,-3.140315977771,0.00756893260244889,0.864401757799324,-2.49216611112029
"91","GB52604",14,15,55,68,104,84,19,15,8,19,31,94,1.15612963558628,2.03168443780579,3.26983158462887,0.00587881842074799,0.864401757799324,-2.28336591975354
"92","GB53038",85,37,250,244,427,282,65,52,92,155,150,237,0.878506557443146,4.12762532865268,3.25797260843115,0.00601643000843892,0.864401757799324,-2.11187300815557
"93","GB53077",985,670,2186,2385,2691,2728,2956,3353,3222,2906,2544,3424,-0.635558853414727,8.19389517705729,-3.17917471842601,0.00701634991690232,0.864401757799324,-2.31321936424454
"94","GB53152",109,83,217,281,281,213,204,314,234,331,308,356,-0.48820886842051,4.85973902316943,-3.16401942658033,0.00722690686593562,0.864401757799324,-2.25074680000138
"95","GB53655",27,54,56,90,197,81,24,21,35,51,35,101,1.01084339613283,2.74597288839077,3.07910756886707,0.00852854486025618,0.864401757799324,-2.45894762678869
"96","GB53709",36,15,87,56,54,114,23,29,13,35,38,42,1.01382515699399,2.28801721244393,3.35248419690502,0.00500345545571682,0.864401757799324,-2.13520892061292
"97","GB53779",137,115,226,314,504,332,87,123,132,247,250,347,0.616694982856174,4.72140436235731,3.01174877818713,0.00972479215234501,0.864401757799324,-2.49391280799979
"98","GB53797",50,15,45,44,148,95,23,39,23,41,39,35,0.936911714982138,2.42038108809167,3.1162624786632,0.00793250058213352,0.864401757799324,-2.43767764721968
"99","GB54097",559,329,1158,6923,1847,4481,6864,3563,10047,8096,1717,11208,-1.84729211723491,8.57033291653876,-3.33255831656154,0.00520171873912404,0.864401757799324,-2.12662822399361
"100","GB54507",14193,4543,28910,21192,32887,28910,10441,8697,2544,11532,19017,12479,1.19096561067227,10.7031956215804,3.09805130902897,0.00821928100060868,0.864401757799324,-2.59182378423406
