"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"82","GB53207",18,52,51,70,62,63,19,50,34,60,82,117,-0.410273772857208,2.69445198201563,-2.28244527166612,0.0394481622362712,0.999435349287625,-4.41793535789544
"83","GB53319",61,94,178,282,176,324,32,58,79,73,170,223,0.560001987617006,3.91422113070842,2.19642916641648,0.0462861492845782,0.999435349287625,-4.3662102148342
"84","GB53452",11,11,21,24,24,33,5,2,10,5,12,12,1.15533521385755,0.592090181116093,3.15556342292783,0.00737491745675041,0.999435349287625,-4.42966624815074
"85","GB53491",15,15,27,34,23,26,5,6,7,12,22,28,0.640305178144256,1.04429256861434,2.35003608898384,0.0347568199692311,0.999435349287625,-4.47982202057132
"86","GB53574",146,182,376,447,407,379,51,143,206,160,326,345,0.437735437477367,4.86450427060675,2.19830331615542,0.0461259631959762,0.999435349287625,-4.33624419527553
"87","GB53626",220,452,408,711,600,553,170,380,363,626,718,979,-0.318123880728503,5.89335444438168,-2.45053253340337,0.0287512709815281,0.999435349287625,-4.28912363200171
"88","GB53659",4,11,8,18,17,12,4,10,14,19,12,27,-0.52881736297243,0.609145617167268,-2.14626905428393,0.0507719706386998,0.999435349287625,-4.50916190233125
"89","GB53740",11,14,34,44,33,36,5,4,12,8,35,23,0.874334089816411,1.14184080866271,2.45756554108112,0.0283704336733547,0.999435349287625,-4.4667893037534
"90","GB53789",8,20,14,36,18,43,3,8,5,18,14,26,0.674373563349377,0.892515412668107,2.205332195583,0.0455298157475004,0.999435349287625,-4.4972516998079
"91","GB53957",43,102,72,97,68,89,39,82,60,103,100,145,-0.424668952142584,3.33543787866885,-2.2072754884124,0.0453662775213154,0.999435349287625,-4.39348735515451
"92","GB54101",65,117,141,154,193,134,57,146,130,159,193,207,-0.422950272147811,4.09064996908487,-2.60798665369607,0.0212964679783531,0.999435349287625,-4.26026336389643
"93","GB54246",12,7,18,31,32,36,3,3,7,10,10,33,0.905077589682501,0.728113367963186,2.29373416310795,0.038624990595139,0.999435349287625,-4.4938692112306
"94","GB54356",30,61,132,264,308,146,5,93,153,33,44,83,1.09887106058783,3.25361826410253,2.19371107266777,0.0465193954282695,0.999435349287625,-4.4062030416039
"95","GB54861",11,12,10,20,33,31,5,24,12,46,41,52,-0.790822412913159,1.39353846610277,-2.34216581482831,0.0352745148863702,0.999435349287625,-4.468938739071
"96","GB55330",185,238,445,267,766,545,28,154,109,262,213,538,0.820340459520312,4.92591224210052,2.4106862108322,0.0310031326130678,0.999435349287625,-4.2895077973837
"97","GB55353",7,12,18,22,14,28,5,6,11,7,7,11,0.724479614219495,0.531588682511856,2.39345006585328,0.0320286018776352,0.999435349287625,-4.49060228974687
"98","GB55355",985,1743,1837,2860,2404,2361,342,1008,1311,1456,1786,2823,0.389450227226546,7.61832267811024,2.30986987177165,0.0374765747892679,0.999435349287625,-4.39394045339361
"99","GB55510",5,14,16,25,17,16,2,3,7,4,15,14,0.880673032234994,0.303462385358926,2.99770844820922,0.0100275774166768,0.999435349287625,-4.45109271096393
"100","GB55723",11,14,27,32,30,29,14,24,20,23,48,43,-0.51923616384168,1.65347519930295,-2.25775823428397,0.0413064368646707,0.999435349287625,-4.46834573797824
