"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"39","GB47301",225,768,361,422,436,640,847,899,1048,1067,1238,356,-0.655908493188574,6.51776333323119,-3.74907386298694,0.00222164218873205,0.502142576260302,-1.28032300980417
"40","GB47955",786,1772,1254,862,830,1205,765,1206,1282,1006,994,425,0.550378906569529,7.19228306540725,3.68737941213675,0.00250731755544518,0.502142576260302,-1.40579229751301
"41","GB51613",85,503,162,82,102,112,116,122,127,121,94,27,0.876384150569676,4.06429817181754,3.73682409512733,0.00227561089133227,0.502142576260302,-1.31484897293534
"42","GB51683",3712,8670,5564,4888,3931,6264,3793,3758,4400,3918,4895,2360,0.751437489485829,9.38070424707676,3.70726076642524,0.00241140304714628,0.502142576260302,-1.52550931787945
"43","GB52039",759,2013,1154,609,1154,1319,770,795,1309,1262,983,411,0.60954522623283,7.17724433529435,3.73291754480562,0.00229310026667049,0.502142576260302,-1.33368196377239
"44","GB52984",33,52,45,14,33,20,18,19,14,18,20,11,1.16219210467589,1.76029678738461,3.73007610601367,0.00230590682790129,0.502142576260302,-1.73312790157852
"45","GB53028",367,1616,615,364,370,308,202,166,357,140,310,311,1.42897052073537,5.67395256052145,3.8755972446715,0.00173477742972468,0.502142576260302,-1.05684306229558
"46","GB53578",555,3652,1120,1547,856,1201,3101,3177,5615,4307,3683,850,-0.984829239555324,8.17504902359283,-3.73733251359571,0.00227334470982573,0.502142576260302,-1.38763254162704
"47","GB54485",102,263,302,230,277,152,101,138,140,140,218,64,1.03225751205453,4.59338469751569,3.82691937173399,0.00190775668725867,0.502142576260302,-1.14216619571832
"48","GB55208",799,9724,1697,405,1369,324,12171,21008,8711,7712,9530,1094,-2.41347436524316,8.78341803283096,-3.79155062058196,0.00204436451913789,0.502142576260302,-1.36711618840838
"49","GB53624",12,98,23,23,16,47,52,81,99,79,118,32,-0.953287483055914,2.75194447950785,-3.67250789193702,0.0025815832261151,0.506464480666213,-1.5936143234026
"50","GB42177",35,72,51,27,34,41,70,112,128,167,70,43,-0.844390444822889,3.19341296407679,-3.62988829818334,0.00280699687106209,0.539673218430398,-1.5778050162836
"51","GB40161",3,14,6,3,7,7,16,14,21,27,13,9,-1.02390461946361,0.600844362590605,-3.59006397138164,0.00303560716475347,0.540394290273613,-2.19243741036752
"52","GB40385",132,351,293,120,230,174,165,169,187,214,206,69,0.632569432891679,4.74198301380316,3.60044659055221,0.00297425112746038,0.540394290273613,-1.50743223088887
"53","GB53384",159,397,153,200,171,291,364,511,463,441,540,159,-0.566251909311081,5.42735198259561,-3.60597953789183,0.00294206774106844,0.540394290273613,-1.49707860401994
"54","GB55516",105,205,133,34,130,84,48,82,68,49,105,30,1.07863009651879,3.53816382363469,3.59882065160073,0.00298377618290451,0.540394290273613,-1.5798066101286
"55","GB44055",187,469,177,63,102,94,87,95,123,109,96,44,1.025115114723,4.08818343844856,3.56797581611601,0.00317042607589174,0.544237604777631,-1.58354333536891
"56","GB50023",18,57,20,11,29,27,41,61,65,62,62,19,-0.698518449239768,2.35653448922596,-3.57110914555152,0.00315093916182322,0.544237604777631,-1.80430080077804
"57","GB49774",56,225,68,53,95,77,146,226,243,313,259,38,-0.786602775408521,4.1637684875762,-3.55486628939225,0.00325328594038836,0.545981074391726,-1.60455938729658
"58","GB54541",1255,4259,637,572,482,652,548,497,515,444,718,288,1.17124298133679,6.64396616147396,3.54852082731471,0.00329417479608032,0.545981074391726,-1.6086233763695
"59","GB43825",1905,21156,9260,5620,3952,4897,22624,13493,43069,19316,31012,4670,-1.35769195389267,10.5951944783659,-3.53882717233848,0.00335764244389982,0.547068081579813,-1.8786047686105
"60","GB42276",12,34,10,35,38,24,70,55,63,82,105,17,-1.13661018798388,2.452141991936,-3.4060951617444,0.0043615276095442,0.602392149973289,-2.01704879985302
"61","GB43465",33,180,31,54,55,72,121,168,169,136,266,41,-0.862180824071467,3.72037387242527,-3.42040542529564,0.00424015396393667,0.602392149973289,-1.84341579758032
"62","GB43690",74,5382,1962,2276,1466,406,14169,7118,18859,8073,8341,3010,-2.86128875804367,8.77930887071493,-3.40190212230447,0.00439774812017743,0.602392149973289,-1.93729537972934
"63","GB44073",35,300,44,43,76,90,247,345,275,371,239,33,-1.17776121340524,4.18035079346936,-3.39611012018204,0.00444827834955276,0.602392149973289,-1.86396901268321
"64","GB44120",125,953,102,303,100,138,550,1171,2068,2270,717,120,-1.69579927165329,5.87754110527494,-3.39876718709555,0.00442502573418431,0.602392149973289,-1.84648419464291
"65","GB44616",14,101,46,78,32,28,141,107,176,182,102,29,-1.11306061941743,3.31275096433328,-3.44870501898912,0.00401003248017612,0.602392149973289,-1.83787115407209
"66","GB47486",67,161,161,81,95,50,79,64,65,54,65,32,0.992600743842565,3.46865659393431,3.44362292755297,0.00405041254909705,0.602392149973289,-1.82370634197114
"67","GB48243",26,115,48,6,24,23,12,12,15,12,8,16,1.67327022031926,1.51477904971556,3.46027826663717,0.00391958138205332,0.602392149973289,-2.12627286727234
"68","GB49458",15,76,17,7,26,26,35,76,73,77,69,23,-0.955991659474532,2.36420552630292,-3.47012591120801,0.00384423534662149,0.602392149973289,-1.94453787398195
"69","GB51413",140,404,205,164,190,225,186,228,274,273,228,78,0.365831250605724,4.92051750217032,3.39600884811707,0.00444916702882592,0.602392149973289,-1.84499670519659
"70","GB51682",45,172,129,56,56,84,64,66,62,53,87,40,0.77056447680576,3.38929341012787,3.40760989452925,0.00434851678846431,0.602392149973289,-1.88382786999014
"71","GB51720",11,36,18,15,23,26,28,50,56,47,54,19,-0.686261782540892,2.1003895093885,-3.46793544869038,0.00386086787359607,0.602392149973289,-1.99220409897395
"72","GB47450",71,303,117,82,101,138,193,215,252,230,324,98,-0.471108230599984,4.55653084266694,-3.35415660894186,0.00483211390843943,0.642972054299587,-1.91821253108123
"73","GB53211",19,49,51,17,36,14,12,15,17,20,22,10,1.09648121079928,1.6548176651731,3.34888322473882,0.00488265473461665,0.642972054299587,-2.23101456551543
"74","GB55388",322,2953,725,560,829,327,1691,1603,2820,3422,2876,499,-1.12760667156118,7.39039405466793,-3.33569040441782,0.00501143025603263,0.651011879070834,-1.96865942098787
"75","GB43924",109,121,21,44,18,10,13,7,20,14,8,5,2.07622532621602,1.56149834157125,3.29699883349293,0.00540906071301923,0.674534562532967,-2.3261287099707
"76","GB45250",628,1278,1554,850,1137,949,792,708,727,653,727,500,0.854621620615368,6.96127137159363,3.28457241594991,0.00554335071674861,0.674534562532967,-2.04053452369502
"77","GB46114",94,516,293,44,161,158,75,131,121,104,129,50,1.06084392675077,4.2155389675754,3.29747107913644,0.00540402195142589,0.674534562532967,-2.01521337963976
"78","GB48173",17,62,15,8,12,12,9,13,15,10,7,6,1.12322691524619,0.957625324956878,3.2973875144058,0.00540491322731621,0.674534562532967,-2.4302185761909
"79","GB48344",119,200,210,68,150,88,52,58,116,98,135,58,0.977461145209134,3.93325224448077,3.28870339960622,0.00549834182893184,0.674534562532967,-2.03725189256177
"80","GB50788",25,103,55,29,27,32,24,31,38,53,37,7,0.777789832860966,2.3077547772265,3.27002587034108,0.0057047954685848,0.685502485493821,-2.21818394154074
"81","GB40083",468,1162,340,239,283,362,274,372,361,384,440,152,0.651249071277374,5.74098961724496,3.24132423333532,0.0060372556389247,0.693383404780729,-2.10282535952585
"82","GB42529",38,168,75,63,88,63,70,65,79,84,78,20,0.575679113793806,3.33300720733401,3.20768578765792,0.00645160521892196,0.693383404780729,-2.19389502240772
"83","GB43518",22,10,5,1,9,26,22,25,55,55,51,10,-1.64165168497591,1.32056222763363,-3.17615208075704,0.00686574512008967,0.693383404780729,-2.52426252940877
"84","GB43788",62,118,61,26,95,57,41,40,51,63,28,32,0.956656479038174,2.94196832099913,3.17123129854364,0.0069327181943021,0.693383404780729,-2.28223836619957
"85","GB43913",25,92,24,41,37,60,74,103,118,78,151,31,-0.722595966799581,3.14734311605093,-3.16658250733858,0.00699658694098936,0.693383404780729,-2.27270361634538
"86","GB44488",9,30,15,5,13,7,23,48,32,27,52,8,-0.981452518926863,1.42703453844196,-3.17735497994725,0.00684947162372787,0.693383404780729,-2.49283260007927
"87","GB44634",2001,5269,3796,3001,3429,2922,2725,2761,3341,2426,1757,1439,0.756991379922571,8.68371319415576,3.20774205471758,0.00645088897049203,0.693383404780729,-2.20956587889032
"88","GB44804",245,463,384,313,322,325,275,353,407,329,324,145,0.512028659533277,5.54987142331344,3.21887720413513,0.00631069448473013,0.693383404780729,-2.14044676193762
"89","GB45797",28,87,292,4,140,37,756,859,196,135,888,127,-2.50221316192479,4.32671966708236,-3.19050711444185,0.00667402987071591,0.693383404780729,-2.206058031254
"90","GB47090",4,9,7,10,25,10,13,72,28,40,63,14,-1.51873402727131,1.40386763277645,-3.23132320601467,0.00615759112363683,0.693383404780729,-2.43953179877107
"91","GB49355",131,350,352,140,261,234,192,208,188,204,238,99,0.642153458805282,4.93033988962711,3.22547252649184,0.00622909541851422,0.693383404780729,-2.12933498510613
"92","GB50883",89545,155616,77538,101352,54957,39296,34817,34430,33488,56938,46362,36031,1.2462124751482,13.026102124076,3.20495643938501,0.00648644370555232,0.693383404780729,-2.53512484795035
"93","GB52146",4,39,4,3,4,9,30,35,14,44,41,6,-1.4079163720203,0.955743518735108,-3.1810310253082,0.00679997777115127,0.693383404780729,-2.57849266977584
"94","GB52318",531,858,1830,1417,562,341,448,167,113,152,202,709,2.16334686566016,6.01477039117221,3.24110035679235,0.00603992352388196,0.693383404780729,-2.10418009905451
"95","GB53592",99,274,157,75,182,99,117,117,119,152,126,44,0.628207148477169,4.1582480112467,3.18659050421439,0.00672580170496613,0.693383404780729,-2.19554131572726
"96","GB53798",12554,18081,5855,2392,3962,887,864,2737,473,3594,1955,740,2.09176777932905,8.55775560372383,3.25166475566029,0.00591530423379727,0.693383404780729,-2.14135975843815
"97","GB54421",465,1037,675,525,686,567,524,627,754,817,698,258,0.44340170273253,6.50214581554268,3.17887155630255,0.00682900927478588,0.693383404780729,-2.20683690789477
"98","GB54949",231,565,475,161,233,394,211,291,366,287,298,138,0.598447719191036,5.39673270535785,3.15982574249781,0.00709046264789623,0.695516504430882,-2.2392472134851
"99","GB40136",1768,10304,5434,1064,871,602,9561,9507,23412,10108,16820,1375,-1.86434573290257,9.2846322624964,-3.13388703987929,0.00746263318559463,0.704799056357144,-2.35047654036267
"100","GB42048",25,37,66,17,37,5,10,9,7,1,9,6,2.20744180193097,0.913744255195827,3.14152086425545,0.00735112885124042,0.704799056357144,-2.62697593014954
