"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"52","GB47504",179,216,368,210,216,127,159,236,149,162,149,116,1.04786674540716,4.76765312704449,3.998316988899,0.0013697407223877,0.461744968441903,-0.901352357274606
"53","GB47505",175,214,284,104,178,250,118,106,126,136,206,65,1.32409928872972,4.5034402209398,5.56421539816053,7.5013800049232e-05,0.461744968441903,1.30485005939612
"54","GB48160",11,34,30,11,24,32,88,129,63,92,96,24,-1.14946447455049,2.58712635285055,-4.9347137908685,0.000232618881895171,0.461744968441903,-0.264695151652553
"55","GB49038",190,220,228,163,235,212,199,325,234,268,239,125,0.502810880097298,5.00609949649892,3.34013859700385,0.00497612061689887,0.461744968441903,-1.94759818090126
"56","GB49185",31,49,73,13,72,39,170,332,113,179,159,33,-1.19743052655597,3.47033508480727,-3.61793730574323,0.00287966718162857,0.461744968441903,-1.65241933355612
"57","GB49187",22,42,51,10,43,48,107,231,74,135,116,31,-1.03909866619781,3.0732640989543,-3.35246960526425,0.00485658186121748,0.461744968441903,-2.08201057289957
"58","GB49322",27,72,31,36,39,62,131,174,88,147,134,34,-0.744310188498432,3.32054250434118,-3.51065145531986,0.00355605549917691,0.461744968441903,-1.81437438122692
"59","GB49378",27,21,35,40,27,23,21,19,32,28,17,9,1.09548687161573,1.84064262426091,3.59362082903977,0.00302059377909545,0.461744968441903,-2.01188852389465
"60","GB49458",15,35,17,7,26,26,76,76,73,77,69,23,-1.0569980750093,2.36420552630292,-4.20501587404162,0.000918874952135841,0.461744968441903,-1.16669728820977
"61","GB49561",2,4,7,2,7,6,25,51,20,14,27,4,-1.52267776379101,0.497012640717418,-4.18655363832503,0.000952083133461967,0.461744968441903,-1.82758016406453
"62","GB49565",39,96,72,13,42,91,176,523,181,173,262,40,-1.26168233651326,3.8067285385355,-3.46823664168076,0.00386580247158677,0.461744968441903,-1.83161845702582
"63","GB49793",12,8,9,7,14,18,32,108,32,43,59,8,-1.23596229759161,1.60795737199238,-3.51604733186381,0.00351848679146656,0.461744968441903,-2.18864317093855
"64","GB49952",18,24,16,10,35,42,139,101,87,92,84,16,-1.19095087460835,2.59564518072449,-3.83569323433049,0.00187978797235402,0.461744968441903,-1.5440284553354
"65","GB50006",5,12,15,2,12,25,60,54,64,34,89,10,-1.5691889457288,1.62408601865791,-3.71137205555561,0.00239730382848964,0.461744968441903,-1.98538647454728
"66","GB50389",53,61,117,87,77,75,68,77,91,79,58,36,0.828573136477814,3.40829777159751,3.62939186881178,0.00281560445324732,0.461744968441903,-1.61016977931649
"67","GB50637",65,94,113,92,112,93,126,119,102,103,96,31,0.652222298862964,3.77093678577373,3.95282126109987,0.00149627333291414,0.461744968441903,-1.07605615553823
"68","GB50735",89,80,104,40,59,47,45,13,22,45,26,40,1.92771477209707,2.73059345854068,4.27091327580008,0.000809728143110128,0.461744968441903,-0.936611441761535
"69","GB50743",36,56,53,28,43,55,89,158,96,132,110,38,-0.520336606433636,3.28510628186959,-3.30956426011822,0.00528538945558463,0.461744968441903,-2.10253816602201
"70","GB50766",2,21,7,6,7,7,41,54,35,20,36,5,-1.31470463605809,1.04829078470721,-3.46575186395268,0.00388476904194707,0.461744968441903,-2.39173665368787
"71","GB51095",299,317,324,174,296,295,327,483,336,324,254,129,0.546592529582534,5.40609017998504,3.330571962802,0.00507088931618687,0.461744968441903,-1.9630456089364
"72","GB51116",5,4,10,1,8,3,24,49,16,22,22,6,-1.53137248090946,0.548705567117308,-3.7840535200176,0.00207935515863504,0.461744968441903,-2.1794549757657
"73","GB51220",14,47,12,25,10,75,80,179,94,86,163,25,-1.34434895676916,2.77720383606168,-3.47197112532075,0.00383747197415187,0.461744968441903,-1.97899326810058
"74","GB51405",6,5,28,2,12,6,49,137,23,54,69,9,-1.96634757548306,1.43263979575218,-3.68552557969418,0.00252190565288114,0.461744968441903,-2.08214592465908
"75","GB51511",66,112,117,32,148,173,403,579,334,358,366,97,-1.1236305628949,4.69693720744736,-4.27638414220965,0.000801287312028605,0.461744968441903,-0.538340805630904
"76","GB51530",26,37,32,10,22,23,69,121,59,70,78,18,-0.810070685311524,2.50920576163306,-3.33028703751739,0.00507373940397968,0.461744968441903,-2.20092866020013
"77","GB51546",11,47,37,8,39,28,98,214,85,111,129,17,-1.32971474109768,2.78237543658635,-3.8147702902881,0.0019581883470522,0.461744968441903,-1.52804337055995
"78","GB51619",56,88,64,41,96,110,217,317,159,197,208,50,-0.654228018801359,4.04546147379298,-3.38782294437137,0.00452958956411445,0.461744968441903,-1.9141623902515
"79","GB51660",25,41,40,16,44,49,107,164,74,101,117,24,-0.766234618862719,3.01108940020219,-3.35577429710986,0.00482503780431135,0.461744968441903,-2.07974507517146
"80","GB51768",52,112,64,98,75,70,300,344,206,258,244,49,-0.869086023551324,4.21469291248624,-4.06363535454302,0.00120690677506921,0.461744968441903,-0.884710714514226
"81","GB51962",77,40,143,18,129,33,361,591,166,361,258,54,-1.52910417833705,4.12909661476496,-3.30906259973002,0.00529062128533172,0.461744968441903,-2.05064567393619
"82","GB51992",19,22,22,12,28,18,23,18,13,20,14,5,1.04323225758808,1.35496736025913,3.99430754272243,0.00138043897323592,0.461744968441903,-1.71869303794932
"83","GB52013",29,54,62,17,41,88,131,224,154,157,146,31,-0.93219654886282,3.44092867579913,-3.83408851235547,0.00188568633603919,0.461744968441903,-1.34235057732335
"84","GB52306",22,27,45,11,47,25,102,164,89,96,93,21,-1.05949999576162,2.81234268857848,-3.88900187942579,0.00169415643081275,0.461744968441903,-1.41340640633926
"85","GB52537",56,45,60,11,61,78,202,349,149,213,241,24,-1.27125350210065,3.64346249618832,-3.33197520596902,0.00505687616286574,0.461744968441903,-2.0455978590591
"86","GB52770",15,17,10,14,20,21,11,23,13,16,10,3,1.04329198614859,1.02542544023482,3.91379598390256,0.00161428830407774,0.461744968441903,-1.90851931499801
"87","GB53041",152,328,216,147,266,522,1114,915,756,775,1204,214,-0.975031811696931,5.9895602534742,-3.99264530127692,0.00138489925492239,0.461744968441903,-0.934376648708448
"88","GB53318",183,258,343,391,633,224,180,242,288,254,174,166,1.19972362483799,5.26724807243996,3.75989392065971,0.00217999014615463,0.461744968441903,-1.27220451869667
"89","GB53378",17,31,30,17,24,19,95,167,47,80,81,14,-1.00274532076728,2.52083575927348,-3.32562425771219,0.00512060959761543,0.461744968441903,-2.20789991892937
"90","GB53439",217,344,244,141,272,351,608,738,702,684,656,227,-0.59488800257503,5.81422355082929,-3.85021331991609,0.00182726353479914,0.461744968441903,-1.14377261498364
"91","GB53617",152,208,252,211,238,190,220,319,264,258,227,104,0.502119373227374,4.99547119170165,3.3862831279811,0.00454336033097682,0.461744968441903,-1.87289872633076
"92","GB53624",12,52,23,23,16,47,81,98,99,79,118,32,-0.988191448483103,2.75194447950785,-3.8694593334768,0.00175993746020574,0.461744968441903,-1.45561572212234
"93","GB53949",61,112,121,44,83,85,212,420,212,210,309,55,-0.767656986692645,4.25277436529925,-3.7672878870578,0.00214867653005112,0.461744968441903,-1.32171481099158
"94","GB54150",44,27,50,9,50,56,236,370,108,256,129,27,-1.55482966669083,3.39446574541066,-3.58142568523664,0.00309387586077253,0.461744968441903,-1.72864823978076
"95","GB54226",17,34,10,10,22,32,59,114,56,80,56,14,-0.964783174009771,2.2675288818569,-3.34489194148883,0.00492969543881213,0.461744968441903,-2.23259776467176
"96","GB54429",19,31,56,23,44,36,39,34,29,27,36,11,0.863151383064995,2.18359236943723,3.55824420651904,0.00323816630900541,0.461744968441903,-1.96551294781282
"97","GB54600",30,58,42,18,41,37,94,139,91,118,89,28,-0.652936520497861,3.04514359163199,-3.41349465250226,0.00430608235568846,0.461744968441903,-1.99218207416422
"98","GB54922",7,6,5,4,8,6,31,27,34,21,13,8,-1.09784069570916,0.772564557442151,-3.43235828773554,0.00414894248806884,0.461744968441903,-2.48390090432104
"99","GB55501",98,156,116,62,130,168,323,475,363,390,337,63,-0.694627074910809,4.75085833177072,-3.56573685831448,0.00319080065190404,0.461744968441903,-1.60201863172126
"100","GB55657",57,78,122,52,81,64,64,117,84,70,51,37,0.749833027381814,3.38373748988949,3.43590661571137,0.00412003452305797,0.461744968441903,-1.89495964285822
