"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"13","GB42607",362,385,383,192,458,188,562,1341,666,587,305,695,-0.99611612519364,6.0479173571,-3.90604183928521,0.00164679808358332,0.994202013285269,-3.88067391724221
"14","GB42686",174,485,447,157,927,283,805,547,670,580,302,778,-0.794535169754811,6.06301860633257,-2.50949218521622,0.0253311812791911,0.994202013285269,-4.22349128724622
"15","GB42704",24,53,95,24,106,50,103,275,253,58,21,57,-0.859363160248643,3.33158329484293,-2.43530215034214,0.029195848658675,0.994202013285269,-4.34701243968989
"16","GB42770",47,54,83,70,90,67,64,53,88,34,25,35,0.616747959564706,3.05827998137025,2.78415816155615,0.0148823357816409,0.994202013285269,-4.30562405805467
"17","GB43191",30,89,149,66,64,67,149,244,195,92,33,80,-0.638962282858539,3.71578256139279,-2.61968654685385,0.0204851650016836,0.994202013285269,-4.2732277170269
"18","GB43227",34,68,55,50,19,43,56,12,9,2,26,24,1.5782921580683,1.90620472224311,2.50714074989806,0.0254457602185767,0.994202013285269,-4.43876276443353
"19","GB43427",35,26,78,41,62,45,48,79,16,7,14,28,0.901611754690462,2.30718868375538,2.49287631545934,0.0261515685024878,0.994202013285269,-4.41357997103529
"20","GB43504",84,78,107,129,37,75,42,82,53,24,17,48,0.944336726378189,3.07493471637244,2.43693784555038,0.0291048625238537,0.994202013285269,-4.36713130125709
"21","GB43510",294,728,1345,257,1480,244,1082,1335,1286,615,445,1555,-0.825873074278849,6.76248669811884,-2.46559206550054,0.0275542688101837,0.994202013285269,-4.26670669095408
"22","GB43513",1,10,18,2,26,4,39,26,15,18,9,96,-1.70337272455078,0.962720689471337,-2.65437554315651,0.0191546367515217,0.994202013285269,-4.46987203748977
"23","GB43869",13,38,26,92,32,55,16,34,16,18,6,12,1.22697524087071,1.82993563421023,2.71785819415157,0.0169336836428752,0.994202013285269,-4.41858552229623
"24","GB43879",615,1567,1716,1125,1776,1078,1576,3320,2926,1737,784,1870,-0.541549043684459,7.81864980395822,-2.90052322506431,0.0118541182773368,0.994202013285269,-4.2266528469723
"25","GB43955",11,11,14,17,19,14,13,18,10,1,5,7,0.936304615747737,0.633010012323421,2.51054143578798,0.0252802143058088,0.994202013285269,-4.48899376701267
"26","GB44191",103,182,204,201,167,151,170,216,163,61,57,124,0.509814444807493,4.37920286694347,2.97829010972435,0.0101772409718293,0.994202013285269,-4.11793870784564
"27","GB44305",156,203,507,201,438,170,609,575,414,401,185,250,-0.548944844239368,5.51415433375136,-2.4538347960508,0.0281806904351133,0.994202013285269,-4.22398035452709
"28","GB44334",19,23,56,62,35,28,22,65,34,10,6,14,0.770047147833946,1.94196134551215,2.38050280319332,0.0324058517289929,0.994202013285269,-4.44836018795249
"29","GB44690",193,211,287,303,325,241,272,441,282,135,86,137,0.439986008406789,5.06208564662814,2.49499521647205,0.0260455487517399,0.994202013285269,-4.21251923686228
"30","GB44901",174,256,388,241,336,219,285,320,308,131,115,209,0.353269978193268,5.13355190524259,2.90950744067381,0.0116472750964797,0.994202013285269,-4.0942232834245
"31","GB45174",2483,2744,5277,2519,4163,2231,5801,6359,6938,4525,2617,10367,-0.850792636683094,9.27981368791219,-3.44609480146204,0.00405272587970772,0.994202013285269,-4.22158493862108
"32","GB45176",42,22,19,43,16,27,9,16,10,17,3,9,1.39128550496712,1.28624617435458,2.84753741382822,0.0131495399396665,0.994202013285269,-4.43689802351306
"33","GB45469",20,38,61,35,59,21,79,97,54,58,35,68,-0.636732317610847,2.82955251734941,-2.75302840583554,0.0158133557875546,0.994202013285269,-4.33587585038498
"34","GB45615",237,106,610,95,144,148,974,394,472,367,420,461,-1.47980832150264,5.45681167466164,-3.36630336011526,0.00474200511697028,0.994202013285269,-3.99662482829207
"35","GB45708",65,343,210,90,56,143,366,317,391,126,138,246,-0.949376139274117,4.68782781149736,-2.4020806420373,0.0311036574708027,0.994202013285269,-4.25973412946975
"36","GB45810",165,104,212,93,198,189,177,159,96,37,71,80,0.781799526259019,4.14723892000794,2.68348092398725,0.0181033031933408,0.994202013285269,-4.21504717474244
"37","GB46012",33,38,73,39,61,36,42,47,58,21,13,43,0.465676992838121,2.54606507577652,2.40303787009149,0.0310470605144259,0.994202013285269,-4.4086843626831
"38","GB46225",614,864,658,212,1453,297,1559,1769,1181,1275,542,1831,-1.15108745775156,6.98227929401756,-3.0403680415492,0.00900872593399908,0.994202013285269,-4.14416986077629
"39","GB46228",506,790,808,197,1459,435,1647,755,1223,1172,645,2094,-1.00842927114328,6.94585258905678,-2.44257966294696,0.028793109319004,0.994202013285269,-4.28157825130235
"40","GB46305",61,119,152,73,143,55,256,267,302,98,59,124,-0.716021154739485,4.1791100693074,-3.8802827466633,0.00173142622427418,0.994202013285269,-3.95555006715604
"41","GB46394",5,22,15,7,6,4,14,48,43,17,18,14,-1.31805689849931,1.07422475463143,-3.17208751575321,0.00695179396728821,0.994202013285269,-4.42344112673901
"42","GB46597",139,115,190,78,211,85,215,346,210,146,93,250,-0.561650523593761,4.55943006613336,-2.66498368386174,0.0187647627966667,0.994202013285269,-4.1898940113041
"43","GB46745",57,118,144,124,150,110,115,150,127,65,39,74,0.42816772065825,3.88643196499503,2.94010448529179,0.0109691524477691,0.994202013285269,-4.17874923889627
"44","GB46772",634,1959,1456,784,2399,805,2068,3123,2641,1523,922,1911,-0.656329133985064,7.80632148641358,-3.06452234909962,0.00859086350660306,0.994202013285269,-4.19369279583226
"45","GB46814",94,119,77,25,196,41,182,230,168,173,53,150,-0.894945266173895,3.97386240069477,-2.4620047083051,0.027743974185906,0.994202013285269,-4.29084198074563
"46","GB46894",81,105,154,142,181,106,121,190,124,54,49,85,0.447191263976976,4.00990874376604,3.07605100251834,0.00839825382289422,0.994202013285269,-4.13390622430614
"47","GB47184",65,91,126,113,142,97,96,180,99,25,29,78,0.549842052703826,3.65048709614157,2.70584185557773,0.0173339015138635,0.994202013285269,-4.25768401418508
"48","GB47270",92,147,240,123,152,87,127,552,400,536,128,180,-0.943786465866621,4.81060432741277,-2.46631481557229,0.027516199240898,0.994202013285269,-4.23754623085258
"49","GB47460",42,68,85,59,122,58,119,151,124,88,37,115,-0.431053082655265,3.61580983046344,-2.51823664614607,0.0249094226559318,0.994202013285269,-4.30246543572093
"50","GB47461",31,46,58,66,73,50,48,78,44,22,23,23,0.591136197325941,2.69847279526478,2.73516625557166,0.0163729990726591,0.994202013285269,-4.34810937531188
"51","GB47556",8,11,19,19,16,21,11,20,8,5,6,8,0.773416059775817,0.83156709110109,2.52278102601745,0.0246929144709766,0.994202013285269,-4.48199914543305
"52","GB47807",9,18,26,34,29,21,44,110,43,33,36,37,-1.0016703768223,2.24203762705705,-3.45403117945717,0.00398993229853891,0.994202013285269,-4.30499560079203
"53","GB47961",33,70,129,80,151,84,79,132,109,33,21,55,0.483011586623007,3.39434279236879,2.40493029852198,0.0309354577356666,0.994202013285269,-4.34328612033817
"54","GB48038",33,86,107,83,296,74,344,268,257,269,132,357,-1.40626806502831,4.52378615799682,-4.29363846838924,0.000779902317312216,0.994202013285269,-3.86751177513408
"55","GB48065",34,70,52,27,56,28,71,111,120,53,20,71,-0.611693875389476,2.96997557682004,-2.65152544292895,0.0192607172339911,0.994202013285269,-4.33801778969943
"56","GB48216",438,582,1066,386,803,294,1056,1039,1136,832,355,1252,-0.684850916612743,6.6884136942663,-2.88417692609142,0.0122397688074165,0.994202013285269,-4.15926458500077
"57","GB48241",379,522,827,585,354,586,620,451,319,160,227,218,0.883799981208598,5.88355022285677,3.07317089190747,0.00844596672866012,0.994202013285269,-4.0703074378339
"58","GB48755",72,90,135,105,104,98,101,173,80,38,25,63,0.536008823109495,3.60714678168163,2.76395827492526,0.0154801636775218,0.994202013285269,-4.25013485190293
"59","GB48779",7,18,30,28,27,18,16,28,23,8,5,8,0.665175308685611,1.253951723552,2.48856743544837,0.0263684432545894,0.994202013285269,-4.46899458188633
"60","GB49012",77,139,156,145,177,113,176,184,132,64,52,75,0.4033425851974,4.1073747544992,2.48873169966851,0.0263601439536724,0.994202013285269,-4.26281280614577
"61","GB49019",9,11,35,16,36,16,14,18,27,3,3,5,1.05299824714785,0.936099243983534,3.02556655800975,0.00927467322964135,0.994202013285269,-4.43875587261148
"62","GB49328",84,154,108,59,182,52,176,322,298,102,54,160,-0.688254680966316,4.20478969931586,-2.91296849129199,0.011568542992278,0.994202013285269,-4.15890158616328
"63","GB49503",8,7,19,3,13,4,23,16,46,17,7,15,-1.06109394654218,0.854236732552957,-2.57718973063639,0.0222374195784717,0.994202013285269,-4.47857812223131
"64","GB49538",45,52,76,64,70,39,58,80,68,14,17,35,0.546838430491497,2.79005984774658,2.57806025770327,0.0222001141346712,0.994202013285269,-4.36440215067115
"65","GB49723",162,305,395,172,272,217,558,540,569,366,140,289,-0.573970383727971,5.48411104039248,-3.00479986961284,0.00966094821477535,0.994202013285269,-4.0699584615724
"66","GB49775",3252,4143,5793,2993,4977,2303,6621,12938,6987,3105,2944,10208,-0.674728180287392,9.48815115963328,-2.88751815219202,0.0121599504951622,0.994202013285269,-4.31481120126823
"67","GB49981",7,7,27,9,12,20,58,33,36,28,7,25,-1.07124896683635,1.45778058645088,-2.90338196423987,0.011787912545931,0.994202013285269,-4.42255280023581
"68","GB50034",71,65,78,47,83,38,74,78,45,9,28,8,1.05373432988964,2.66737765094042,2.60043237482712,0.0212618595217207,0.994202013285269,-4.37378108177317
"69","GB50420",60,76,133,87,113,86,114,106,104,21,40,60,0.514053922077573,3.50216594815386,2.36971962858188,0.0330758850329436,0.994202013285269,-4.34152855559022
"70","GB50451",21,29,21,14,33,7,66,88,44,15,8,36,-0.851230686304117,1.90888703926619,-2.4847823374768,0.0265603777319119,0.994202013285269,-4.43822643467272
"71","GB50540",8,10,25,12,19,10,16,36,6,1,1,3,1.2295846632267,0.374677146788527,2.60115658891224,0.0212321366547847,0.994202013285269,-4.48926453811531
"72","GB50554",142,200,253,223,211,174,181,348,230,99,67,149,0.367802646464345,4.71742983277299,2.45465743261972,0.0281364209025217,0.994202013285269,-4.23366212715163
"73","GB50627",127,381,287,184,328,201,344,1750,951,369,146,515,-1.00459407725832,5.68496390166214,-3.67061604845286,0.00260764999605362,0.994202013285269,-3.91623982951315
"74","GB51248",17,9,15,12,15,13,13,10,10,4,1,10,0.975754412103003,0.540123343327519,2.73051115499448,0.0165219938245875,0.994202013285269,-4.47579346194945
"75","GB51305",33,88,161,117,117,146,214,173,214,283,136,178,-0.856096986289395,4.38129030870183,-2.43849326943127,0.029018592915072,0.994202013285269,-4.26730715281394
"76","GB51439",8,7,10,4,9,12,76,52,85,70,52,8,-2.34133544203806,1.57412759625206,-3.57393758556807,0.00315213187994939,0.994202013285269,-4.36890773070393
"77","GB51465",47,97,158,139,142,123,122,142,114,71,30,75,0.457672748978554,3.84024257155587,2.3666444550598,0.0332693675406573,0.994202013285269,-4.31387094655851
"78","GB51498",166,206,328,303,367,266,251,386,303,135,115,155,0.435166791891259,5.11613646038373,2.73289119543575,0.0164456520023625,0.994202013285269,-4.14406803657075
"79","GB51722",80,119,161,78,206,71,223,272,185,78,80,203,-0.439481796569712,4.29550096089885,-2.39047260491736,0.0317978643153796,0.994202013285269,-4.27749679958396
"80","GB51821",25,21,20,55,36,62,14,28,15,17,13,11,1.10082477815635,1.79745605084959,2.47519715455748,0.0270524335009583,0.994202013285269,-4.44591992259443
"81","GB52017",87,162,166,30,118,47,222,222,177,114,65,178,-0.740141663667408,4.09116940879509,-2.38852427478434,0.0319158189398622,0.994202013285269,-4.29667368710964
"82","GB52052",477,1024,1045,216,1024,316,1526,1628,1402,933,521,1115,-0.937577657648355,6.90175525857881,-3.00804785112762,0.00959950004032298,0.994202013285269,-4.14516754372322
"83","GB52308",240,770,652,234,627,305,805,1204,1035,744,224,723,-0.706323928795328,6.34461240267511,-2.7930234294703,0.014627145902234,0.994202013285269,-4.16108459743101
"84","GB52710",65,81,133,48,112,84,78,143,71,34,17,66,0.530733153395455,3.35669295690658,2.50647956441968,0.0254780675409316,0.994202013285269,-4.32705970420032
"85","GB52775",278,379,1990,243,550,256,1274,1331,992,715,396,691,-0.91664153353721,6.49925405009262,-2.79778637065602,0.0144918158597188,0.994202013285269,-4.16949144435725
"86","GB53114",27895,88238,64207,20974,80676,24591,104513,67285,88408,119132,34868,151914,-0.997832547034024,13.1523155794079,-2.37621275631183,0.0326708610152878,0.994202013285269,-4.48535320964321
"87","GB53142",41,66,100,30,106,19,126,181,121,50,25,95,-0.674214967068619,3.28852718399162,-2.47634323781929,0.0269931425009325,0.994202013285269,-4.34168276481383
"88","GB53312",186,641,624,295,953,365,860,1248,981,464,253,610,-0.511561545462604,6.32968435328084,-2.50102137317069,0.0257462789817215,0.994202013285269,-4.23619689052414
"89","GB53322",121,161,317,166,68,236,234,155,59,39,42,54,1.07185111941472,4.04789309354522,2.37380154937487,0.0328207121117234,0.994202013285269,-4.30288637830411
"90","GB53331",12,25,35,11,35,20,64,53,65,13,13,40,-0.666352727831257,2.02025316551422,-2.41564752650366,0.030310609082212,0.994202013285269,-4.43992097144904
"91","GB53370",10,25,22,32,32,7,126,65,38,60,22,87,-1.45843875550297,2.31364655410626,-3.34357865831483,0.00495904405115028,0.994202013285269,-4.31584212099289
"92","GB53674",55,70,111,69,97,66,85,77,67,46,35,64,0.447832655639942,3.34147938733808,2.44991123230536,0.0283927524698604,0.994202013285269,-4.33856714826352
"93","GB53934",87,106,140,89,157,86,123,178,115,47,42,75,0.356857231972711,3.84549607504645,2.49877358155277,0.025857520235949,0.994202013285269,-4.28267755299415
"94","GB54228",108,146,181,186,214,136,170,262,196,73,40,106,0.402329343626327,4.35779846995723,2.48801126864582,0.0263965616954053,0.994202013285269,-4.24469861076767
"95","GB54627",6,11,13,14,28,21,11,31,14,1,0,6,1.35350034094822,0.404221336505771,2.36561143340784,0.0333346037738884,0.994202013285269,-4.50493110774055
"96","GB54804",198,341,347,316,950,257,584,578,999,764,271,923,-0.861284563230511,6.13779080132411,-2.83941495313127,0.0133600399460286,0.994202013285269,-4.13874106966007
"97","GB55291",8,17,39,17,29,33,61,64,43,72,18,34,-0.905212087173691,2.21696000302806,-2.71047556725112,0.0171784911884279,0.994202013285269,-4.39333687914231
"98","GB55489",716,1078,1418,619,902,794,1496,1830,1619,982,694,1267,-0.460278787117065,7.30012355714525,-2.46418668675986,0.0276284390865536,0.994202013285269,-4.29306647983062
"99","GB55707",249,488,515,343,778,217,606,836,552,706,351,906,-0.70014272886159,6.21812021217182,-2.66325148667366,0.0188278945914577,0.994202013285269,-4.18816981442363
"100","GB55813",95,20,247,38,27,40,333,133,147,277,128,84,-1.55508863424728,3.7961938152272,-2.50718054886018,0.0254438167892768,0.994202013285269,-4.30990118080323
