"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"53","GB48188",140,201,215,178,130,204,119,242,200,65,173,85,0.495490893902871,4.51624077050475,3.0084252626474,0.00956421279743698,0.999346548398134,-4.10023006271562
"54","GB48407",62,229,1346,381,372,106,900,1272,855,1261,680,166,-1.39066992405987,6.01035794083869,-2.4745983708734,0.0270358522930346,0.999346548398134,-4.23746695903527
"55","GB48619",21,53,47,53,50,32,26,54,36,17,45,10,0.622381495323583,2.33211367116039,2.74447481670023,0.0160417587898459,0.999346548398134,-4.38126247456154
"56","GB48656",14,84,681,69,111,56,600,652,326,705,276,63,-1.79442251193541,4.66791437964616,-2.77463399410204,0.0151252244343797,0.999346548398134,-4.20107052996166
"57","GB48667",10,22,17,11,20,15,14,18,9,4,11,6,0.785546226803524,0.889038196760201,2.68866417540185,0.0178827479397399,0.999346548398134,-4.46896346539056
"58","GB49260",245,280,359,127,162,325,190,256,180,122,139,85,0.748188912484861,4.82564851776457,3.00759608506567,0.00957982551924853,0.999346548398134,-4.08251386202716
"59","GB49311",664,1068,1133,460,593,805,914,1328,2063,923,1362,679,-0.527922810699169,7.10858430065257,-2.3792487469495,0.0324317530989025,0.999346548398134,-4.30195913689693
"60","GB49312",63,186,434,144,125,218,262,530,372,170,497,85,-0.580975056607694,4.97848382600993,-2.47641209524832,0.0269420475993366,0.999346548398134,-4.22501996467371
"61","GB49509",0,21,5,17,11,36,2508,202,112,327,719,48,-4.99903949120143,2.92108793637446,-3.89635143947047,0.00166889841819924,0.999346548398134,-4.31111578305004
"62","GB49649",100,270,396,192,271,235,554,412,453,456,491,148,-0.710987003177856,5.47027635706872,-2.74215120354105,0.0161145800840849,0.999346548398134,-4.14444396561145
"63","GB49785",388,512,211,239,423,413,178,418,373,34,80,245,1.2660497281992,5.15606595190857,2.47402416665236,0.0270656149422388,0.999346548398134,-4.22728028587487
"64","GB49876",142,291,440,57,136,275,451,469,683,299,445,151,-0.945337684821598,5.30491324552494,-2.84842968768776,0.0130931272441042,0.999346548398134,-4.12030329673803
"65","GB49878",676,378,1639,56,186,94,2217,1660,5418,476,1016,250,-1.95862326854917,6.39593224301588,-2.60513350736571,0.0210271342129047,0.999346548398134,-4.22301302969648
"66","GB49887",3,36,217,49,61,61,220,344,135,72,220,25,-1.4556064063555,3.44324633697983,-2.58162056294361,0.0220047583381977,0.999346548398134,-4.32614986180227
"67","GB50238",145,152,283,102,86,244,118,209,148,58,141,40,0.636960474000659,4.24264103793833,2.71428197652201,0.0170135007186565,0.999346548398134,-4.1996084890832
"68","GB50272",641,1853,4256,1210,1096,1602,3000,3054,2865,2060,3533,907,-0.608385966072579,8.13058996430791,-2.45092014210859,0.0282895366793339,0.999346548398134,-4.32955607942541
"69","GB50292",39,26,31,11,59,27,6,29,5,24,11,13,1.37269607618079,1.52123335431436,2.44201690463283,0.0287751710542557,0.999346548398134,-4.46543992192559
"70","GB50674",40,40,61,75,52,59,36,76,40,21,26,14,0.816227617072431,2.61494309536869,2.87227989771983,0.0124955194932351,0.999346548398134,-4.34126674020865
"71","GB51225",80,53,125,97,55,95,46,71,45,49,71,30,0.817539562085748,3.25502487610621,2.78742216180569,0.0147522221846009,0.999346548398134,-4.28970839075843
"72","GB51283",276,711,1614,869,658,666,1737,1771,1719,1139,1160,440,-0.706970164031008,7.10664307482227,-2.68044545018414,0.0181706609885669,0.999346548398134,-4.23077657351933
"73","GB51532",5,37,52,16,24,20,84,43,49,54,80,20,-0.970873341927505,2.28828254656481,-2.39540074689745,0.0314506361338787,0.999346548398134,-4.43276430932446
"74","GB51560",6,21,28,14,13,24,6,20,24,6,17,3,0.721890901656516,0.967279838049895,2.41311055344376,0.0304073985744696,0.999346548398134,-4.48812972152517
"75","GB51641",5,27,24,8,12,19,19,56,52,15,58,7,-0.892956925780927,1.54449222957111,-2.82096170974077,0.0138161734525649,0.999346548398134,-4.42741334719113
"76","GB52036",191,204,439,95,91,307,105,202,208,60,187,61,0.729554226035575,4.50031330238699,2.41901036875442,0.0300672432546769,0.999346548398134,-4.25783678330977
"77","GB52040",16,48,33,8,28,48,4,22,36,3,8,16,1.36435268970027,1.34432353275754,2.57484070576907,0.0222947116347996,0.999346548398134,-4.46050620605094
"78","GB52173",18,70,55,68,25,44,35,56,45,11,33,16,0.657825584609529,2.38431528603622,2.458050591937,0.0279062633792158,0.999346548398134,-4.41508499235255
"79","GB52671",151,356,708,259,224,328,1012,664,604,560,553,156,-0.722511930738587,5.88519443734391,-2.54575486974836,0.02358098424514,0.999346548398134,-4.20699641409813
"80","GB52915",198,397,461,205,197,342,391,583,501,297,532,176,-0.357187190978562,5.62212782282594,-2.49056103728104,0.0262209080474232,0.999346548398134,-4.21420232311129
"81","GB53132",377,1050,1323,745,473,906,1180,1470,1289,742,1456,483,-0.397994413957271,7.0294140721878,-2.38099383382478,0.0323243649144478,0.999346548398134,-4.29795131641548
"82","GB53395",125,245,286,175,157,213,151,171,253,81,202,116,0.483070395328728,4.68352672356731,2.51855421640058,0.0248483550998964,0.999346548398134,-4.21896001922286
"83","GB53440",103,466,873,226,258,291,999,599,936,690,711,145,-0.892301724428409,5.96832805725756,-2.51679456372137,0.0249325610379646,0.999346548398134,-4.21894175353971
"84","GB53652",22,37,50,26,34,46,17,27,38,23,29,12,0.735996529050887,2.09361752984767,2.96929741196521,0.0103290780363451,0.999346548398134,-4.37291003495373
"85","GB53658",61,125,152,128,112,90,95,139,111,41,122,46,0.453636186435573,3.82913894538697,2.66059898682706,0.0188845997520419,0.999346548398134,-4.25109426840121
"86","GB53693",22,22,20,10,16,17,9,15,11,6,19,9,0.766564635870809,1.08142616590504,2.41231338792967,0.0304536398445919,0.999346548398134,-4.48428691507451
"87","GB53788",77,125,125,103,87,103,68,168,139,37,68,45,0.503782596768782,3.71843384448333,2.5018944933939,0.0256566596177614,0.999346548398134,-4.2974258032894
"88","GB54362",21,62,64,18,39,52,18,45,61,7,34,9,0.826114839580023,2.13868891728527,2.5746014927119,0.0223050090862189,0.999346548398134,-4.41668675216921
"89","GB54363",106,173,279,244,150,105,81,286,160,82,123,33,0.704032910920324,4.29311242305262,2.88584214212168,0.0121677290716282,0.999346548398134,-4.15367347436179
"90","GB54478",223,673,808,413,425,500,694,805,812,513,1060,397,-0.477270423982123,6.40087635929089,-2.66168040664181,0.0188450058890865,0.999346548398134,-4.19605855387343
"91","GB54776",608,1198,1917,695,651,1061,3586,1954,2228,1808,1897,896,-0.978006665385306,7.64286542484143,-3.71941291191233,0.00235834052411722,0.999346548398134,-4.0565537069342
"92","GB54838",255,294,451,263,300,501,174,207,255,81,363,181,0.939524387889898,5.23923944907533,3.32697420460096,0.00510453469285343,0.999346548398134,-3.9912216395302
"93","GB54858",5,15,17,14,17,22,4,10,13,6,11,6,0.93400918863404,0.697833781438467,2.73626469275097,0.0163005073006996,0.999346548398134,-4.47237515639699
"94","GB55170",14,30,70,37,12,9,182,71,102,30,98,9,-1.28269396080535,2.44259157029034,-2.52849284803158,0.0243778639360284,0.999346548398134,-4.40661637918026
"95","GB55186",16,53,69,27,20,48,78,93,74,35,75,21,-0.559558208604567,2.71909442381273,-2.54518046204441,0.023607092929219,0.999346548398134,-4.38015608761719
"96","GB55566",29,84,89,86,57,53,103,171,118,56,138,32,-0.452363182113649,3.48832612051002,-2.53656285249184,0.0240021482851212,0.999346548398134,-4.31443159356364
"97","GB55614",27,45,51,30,23,35,48,92,75,28,194,23,-0.750206406211999,2.75682820388962,-2.54136008788603,0.0237814508910575,0.999346548398134,-4.37832012311533
"98","GB55635",195,632,678,279,223,365,476,1333,699,393,1271,190,-0.630086600204208,6.09256817389749,-2.97956358903272,0.010122738282417,0.999346548398134,-4.09789283651845
"99","GB55706",198,816,1887,982,783,339,2641,2259,2022,1708,949,617,-1.16795903780536,7.22091913370215,-2.7969650574504,0.014479752217227,0.999346548398134,-4.21148122291056
"100","GB55846",25,34,72,15,11,13,62,86,214,26,43,14,-1.10225505602013,2.37316682973969,-2.38412204836329,0.0321327086660448,0.999346548398134,-4.42877971500536
