"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"53","GB55400",39,71,141,13,48,29,22,30,52,28,3,13,1.51817842767335,2.1240106763009,3.54090806337101,0.00332072954598652,0.646538822911528,-2.50266877481082
"54","GB42062",278,421,683,161,231,329,287,319,416,187,139,367,0.515193885176051,5.44235422934145,3.48335570470529,0.00372033626935863,0.661686639339899,-1.89741624665552
"55","GB51799",5,50,49,11,16,8,77,137,162,20,180,75,-2.01198382516085,2.52736204456112,-3.47268276772573,0.0037996037401144,0.661686639339899,-2.48737707813489
"56","GB54209",164,150,355,138,87,146,97,113,139,105,48,134,0.863356002706811,4.24082165357544,3.4654062094153,0.00385461893301096,0.661686639339899,-2.0082366710709
"57","GB55773",22,77,100,29,59,59,105,149,127,54,88,123,-0.711344483744339,3.44377709826132,-3.45028703457711,0.00397150555319361,0.669790927769301,-2.18734281883468
"58","GB40713",619,2813,4051,966,1439,632,4421,7749,3575,2463,4378,2592,-1.277782105922,8.42313640147654,-3.39518032897955,0.00442852922454015,0.718685335355687,-2.28288992867156
"59","GB42053",3223,28259,26943,6936,6919,1584,23757,74880,32445,25506,21212,47664,-1.89427140551061,11.2234277489154,-3.36716391783216,0.00468077195565958,0.718685335355687,-2.70812062100244
"60","GB49147",78,216,337,86,183,157,269,523,327,216,203,273,-0.594746264977374,4.98329247220699,-3.37002827219555,0.004654334939097,0.718685335355687,-2.07246289333182
"61","GB51724",99,120,656,66,130,54,307,693,494,370,134,456,-1.25416693495791,4.99676903723642,-3.38425801951493,0.00452520297027815,0.718685335355687,-2.07550971886941
"62","GB55705",232,722,2347,243,1076,217,2779,3537,3327,899,1545,1003,-1.59423777142966,7.22808730405861,-3.39497998221236,0.00443028370028468,0.718685335355687,-2.15290334765252
"63","GB55729",2729,4247,12045,2562,2937,6966,3238,2355,3046,3374,2201,3183,0.870321966085601,9.05336262469423,3.36401659167888,0.00470999439586064,0.718685335355687,-2.38991207632251
"64","GB41191",67,107,215,58,173,83,201,280,289,214,204,173,-0.830782807435027,4.51694288538976,-3.3093553906237,0.00524770059298386,0.723066879536474,-2.18995168408666
"65","GB44616",14,107,101,29,32,28,141,176,182,46,78,102,-1.109108989115,3.31275096433328,-3.34789990098148,0.00486252694683483,0.723066879536474,-2.3541502127367
"66","GB45557",58,134,179,34,84,97,113,225,202,99,115,193,-0.501457031466914,4.08722341278016,-3.29834332182738,0.00536325183032992,0.723066879536474,-2.24568337515258
"67","GB45912",1355,3177,4333,955,2244,3812,3777,5308,6662,3650,2476,5227,-0.621560373097848,8.88148700656012,-3.29340394863249,0.00541590508343298,0.723066879536474,-2.45041622070082
"68","GB46289",56,33,64,4,37,13,73,203,98,113,78,55,-1.54157338900142,2.88064390480467,-3.31146502642174,0.00522584990528766,0.723066879536474,-2.52354975701437
"69","GB47848",31,85,197,28,53,45,177,265,225,53,157,160,-1.07539626438026,3.82681085889531,-3.33595934000017,0.00497871977602668,0.723066879536474,-2.26035845900116
"70","GB48407",62,229,1272,166,372,106,900,1346,855,381,1261,680,-1.68607727328915,6.01035794083869,-3.32610809348977,0.00507667291021418,0.723066879536474,-2.16785593305504
"71","GB50444",9,18,48,3,26,7,20,81,78,38,18,52,-1.30251160679881,1.81677100244886,-3.29970422683199,0.00534883490731323,0.723066879536474,-2.8228885186171
"72","GB51283",276,711,1771,440,658,666,1737,1614,1719,869,1139,1160,-0.802445064931391,7.10664307482227,-3.29000780174843,0.00545240736190833,0.723066879536474,-2.27001099801785
"73","GB55766",63,138,1243,55,293,103,714,991,694,519,430,362,-1.53603251500505,5.52707664705614,-3.28645235422168,0.00549088548904219,0.723066879536474,-2.21079840291493
"74","GB41073",134,286,980,100,235,166,450,638,560,385,416,451,-0.789334751465229,5.63062378371819,-3.20532249806822,0.00644653526848584,0.737744565904219,-2.29956407840204
"75","GB45395",40,135,227,34,92,53,127,259,181,131,85,208,-0.673717883087823,4.03516213900184,-3.24384204037822,0.00597369952355074,0.737744565904219,-2.32880564882911
"76","GB45734",48,77,81,27,45,40,41,33,46,42,8,10,1.24650855764769,2.40280286629554,3.20641611686509,0.00643260945940662,0.737744565904219,-2.73361827167327
"77","GB46768",312,751,876,344,583,455,468,469,545,385,287,324,0.638746268844346,6.09283467133234,3.24073351406669,0.00601053833305136,0.737744565904219,-2.25537459099271
"78","GB47165",76,460,685,82,195,132,1358,942,569,243,432,442,-1.2656199922167,5.63155226911636,-3.21515487205253,0.00632240482228434,0.737744565904219,-2.29896939948712
"79","GB49443",52,59,87,16,58,42,36,26,54,38,9,23,1.02751105574533,2.43750520134073,3.23855814445647,0.00603645320572754,0.737744565904219,-2.6869077219938
"80","GB49759",5635,14582,18375,5517,7541,12363,12337,21287,21673,16445,16158,27818,-0.6908419491493,10.9661423716137,-3.22707644889765,0.00617509198587956,0.737744565904219,-2.79151532870822
"81","GB49875",27,206,1057,31,113,69,1274,1347,874,151,384,462,-1.94859093605832,5.2265331864212,-3.22144101318423,0.0062442964165713,0.737744565904219,-2.32963354459551
"82","GB54178",20,70,149,23,34,38,29,21,56,37,13,29,0.986832647641235,2.39640390775271,3.21793649522646,0.0062877222986946,0.737744565904219,-2.71579739858828
"83","GB55467",37,111,93,21,57,55,35,34,52,34,19,78,0.777574456890816,2.78452118707899,3.24946969083628,0.00590757938833442,0.737744565904219,-2.57949757160951
"84","GB55602",102,203,1098,75,215,49,507,1046,721,454,341,431,-1.45018172330618,5.47416390461149,-3.21354318434165,0.00634258729444145,0.737744565904219,-2.30587364257285
"85","GB43688",46,2112,2372,388,573,132,4697,4488,3168,1865,1150,2268,-2.38965366936721,7.32182967589336,-3.171383099838,0.00689396789794851,0.739706965390944,-2.4553021201849
"86","GB44167",128,294,194,159,103,226,165,98,175,96,55,55,1.11215476749047,4.28211689583533,3.15342463368823,0.00714309396783205,0.739706965390944,-2.41984046155644
"87","GB44709",264,531,1043,128,334,234,175,280,399,268,151,333,0.677876980315031,5.45219440265054,3.19430629653338,0.00658849907177344,0.739706965390944,-2.30076140069857
"88","GB47636",88,240,471,86,192,167,338,401,325,272,179,355,-0.508039073529482,5.10256824038529,-3.15356876962175,0.00714105923140102,0.739706965390944,-2.36665742921889
"89","GB48121",9,16,33,5,14,16,12,6,17,8,3,9,0.99034635411706,0.703912313513497,3.18331080155902,0.00673330215630834,0.739706965390944,-3.19837726655861
"90","GB48289",415,2387,4459,1029,1708,409,3332,6327,5216,2781,3399,3040,-1.40738898059546,8.33321223621994,-3.18235468836509,0.00674604232991069,0.739706965390944,-2.52481852243056
"91","GB50148",16,40,84,13,32,41,21,34,38,15,19,26,0.694448719863441,2.06807658710151,3.15347432692141,0.00714239239385294,0.739706965390944,-2.86321272154994
"92","GB50572",41,22,30,21,12,32,15,17,17,9,4,6,1.38639818412023,1.27763160035126,3.15249576074885,0.00715622051194818,0.739706965390944,-3.08655153567357
"93","GB52667",45,41,433,22,141,26,213,394,242,296,199,181,-1.55287243384038,4.22977780901094,-3.17409828182781,0.00685706215129515,0.739706965390944,-2.43201264263644
"94","GB44070",151,502,1169,87,344,80,1502,1472,2377,311,747,487,-1.63485157883088,6.14828595279335,-3.14115319992801,0.00731845847463666,0.748429162943428,-2.4207840782718
"95","GB40092",100,411,1378,66,180,113,774,998,855,291,504,514,-1.26034574476575,5.72726914228169,-3.10621713687519,0.00784149250717942,0.754688717869023,-2.44950665790814
"96","GB43310",31,213,2063,96,251,28,1271,2111,630,676,883,591,-2.33803390633911,5.77420043310166,-3.10463405517771,0.00786605297848847,0.754688717869023,-2.48660157379215
"97","GB43825",1905,13493,21156,4670,3952,4897,22624,43069,19316,9260,5620,31012,-1.2617983117442,10.5951944783659,-3.11199482417238,0.00775249977725063,0.754688717869023,-2.85862389486823
"98","GB46638",75,121,102,28,56,80,60,58,85,38,31,42,0.755683879039162,3.14980225611448,3.11237289954965,0.00774671143245016,0.754688717869023,-2.64710372390896
"99","GB49940",152,266,1312,130,397,86,886,1519,1184,367,841,534,-1.44265846235579,6.06236637030254,-3.11814052257742,0.00765893929171307,0.754688717869023,-2.44418772404465
"100","GB50932",170,385,1728,137,320,74,910,1223,1145,652,770,611,-1.4502979376551,6.16344433414345,-3.13132158543293,0.00746204018997115,0.754688717869023,-2.42942854217973
