"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"23","GB44018",4,3,9,9,4,10,10,18,23,8,11,13,-0.893422983307331,0.291090111517509,-2.49794651955481,0.0260083374485838,0.94876509325295,-4.47604255867624
"24","GB44606",94,140,81,143,214,163,174,293,220,164,174,206,-0.404150507078543,4.43097302071948,-2.34741942257427,0.0346271622203101,0.94876509325295,-4.23895116056639
"25","GB44613",24,19,8,23,36,28,38,40,31,42,38,79,-0.786323178631416,2.00610727101603,-2.87332706409817,0.0125793003581588,0.94876509325295,-4.35452981070353
"26","GB44614",210,255,255,311,278,211,207,294,175,172,176,266,0.443373431976586,4.92358252921138,3.08829258953831,0.00825902365598625,0.94876509325295,-3.96671590719468
"27","GB44647",203,209,158,273,264,267,316,360,310,289,275,416,-0.333576180962155,5.15777048476346,-2.91228360071435,0.011657742603057,0.94876509325295,-4.01689053554352
"28","GB44672",216,129,161,248,130,135,120,202,81,130,89,188,0.529467566626656,4.25887908633124,2.41201827745302,0.0306385470767446,0.94876509325295,-4.23261477879238
"29","GB44722",70,54,78,74,66,50,59,52,50,42,47,56,0.525955415054878,2.92809592995316,2.62912326913702,0.0202123657354748,0.94876509325295,-4.31763083163615
"30","GB44961",11,3,6,8,65,52,31,29,47,62,55,56,-1.42311789182476,1.73433980628129,-2.50158064495515,0.0258281077796362,0.94876509325295,-4.42181626646154
"31","GB45056",21,27,26,38,37,43,59,49,64,41,39,75,-0.565268131686161,2.43851268596126,-2.55073977047573,0.0235050945182266,0.94876509325295,-4.36973613424489
"32","GB45140",50,32,31,46,173,128,91,131,114,150,153,184,-0.899500612803681,3.58282338333914,-2.64230949896661,0.0197042307154605,0.94876509325295,-4.2536518085392
"33","GB45146",135,141,100,145,123,96,115,164,99,69,80,97,0.450534776312968,3.87054135928785,2.40427651463232,0.0310923840013146,0.94876509325295,-4.27361019572725
"34","GB45445",30,26,19,25,16,23,12,23,10,12,13,26,0.734839987749421,1.32236057989785,2.71111253251128,0.0172477033012495,0.94876509325295,-4.41444046233736
"35","GB45648",314,326,206,523,362,283,329,435,226,259,225,310,0.353818486480804,5.3352856528461,2.39504649896369,0.0316418452822391,0.94876509325295,-4.18237113200765
"36","GB45649",137,127,87,224,179,126,109,192,118,96,95,133,0.422792084558497,4.10404303045672,3.01325125973953,0.00956782664672267,0.94876509325295,-4.08459372348135
"37","GB45852",186,236,225,307,221,269,326,342,535,338,294,428,-0.449109237691895,5.29123501317437,-2.39460977160817,0.0316680715935759,0.94876509325295,-4.18701489306489
"38","GB45986",69,61,95,222,64,71,47,91,74,30,51,80,0.743401534359017,3.23299627151146,2.40636689789798,0.0309692136786832,0.94876509325295,-4.33482218482095
"39","GB46057",73,26,23,48,42,63,86,60,89,143,93,166,-1.01443689823655,3.11200742800251,-3.04208764304026,0.00904218951038684,0.94876509325295,-4.22735146922227
"40","GB46222",237,134,115,201,287,217,66,93,43,328,52,94,1.33629036270621,4.08489256581497,3.67659376735978,0.00260652951530072,0.94876509325295,-3.95168142079347
"41","GB46281",10,12,22,16,13,14,4,3,5,8,3,37,1.26804531733785,0.390089112126623,2.53066466074012,0.0244283550894701,0.94876509325295,-4.47135126920307
"42","GB46300",679,695,617,795,728,573,560,878,618,531,548,690,0.318628072440679,6.42758223951845,2.42148621483545,0.0300921096809915,0.94876509325295,-4.21702368747592
"43","GB46301",5,14,15,22,4,13,35,35,101,20,15,30,-1.41637834735016,1.31925186307461,-2.73698373836017,0.016403395401658,0.94876509325295,-4.41508076158231
"44","GB46305",127,113,138,363,264,152,133,172,141,90,128,157,0.59494191585162,4.3430135161315,3.00938071539363,0.00964064519878643,0.94876509325295,-4.05250997329642
"45","GB46557",589,0,4,196,24,61,900,92,88,423,237,455,-2.9313629968482,3.47893278858659,-2.39269647277255,0.0317832132148822,0.94876509325295,-4.35556998178657
"46","GB46680",36,28,8,19,39,48,64,58,71,42,50,54,-0.880887154312236,2.34266294191824,-2.71696517758128,0.0170530706146724,0.94876509325295,-4.35244961977872
"47","GB46681",102,69,73,103,184,130,151,165,149,182,152,181,-0.429790901399123,4.10737519916103,-2.4112014043554,0.0306861337951275,0.94876509325295,-4.25018095477697
"48","GB46755",4,6,8,18,9,13,15,26,16,16,15,25,-0.841485912895392,0.79192121851174,-3.04618999153208,0.00896977372461238,0.94876509325295,-4.40984291088284
"49","GB46814",124,141,111,228,182,161,103,152,79,123,119,235,0.45497693761336,4.20933650806646,2.47469539869725,0.0271903482255023,0.94876509325295,-4.21868999814973
"50","GB47079",667,274,305,945,1102,776,803,1411,959,1059,1021,1187,-0.652535087166637,6.71206212039648,-2.71083067741346,0.0172571309630902,0.94876509325295,-4.1554613129705
"51","GB47140",225,228,86,244,288,235,400,442,226,378,310,382,-0.562412755300445,5.1407724872015,-2.72366181680874,0.0168329957985437,0.94876509325295,-4.08313304081976
"52","GB47165",509,441,453,676,261,306,346,358,376,234,249,315,0.651216764427759,5.57073653922076,2.67814076080296,0.018385284274605,0.94876509325295,-4.09340466900174
"53","GB47359",8,6,18,18,17,11,22,32,15,20,21,24,-0.643256111046208,1.13850250923979,-2.40310597532222,0.0311615588684544,0.94876509325295,-4.4567225517343
"54","GB47629",687,648,484,904,526,445,491,794,460,482,437,542,0.397394608170514,6.20629363418069,2.40176732094943,0.0312408486638005,0.94876509325295,-4.21011636913823
"55","GB48098",7,0,0,2,31,13,19,12,9,20,20,22,-2.0222475601974,0.0233800973209543,-2.55229322150203,0.0234350701134993,0.94876509325295,-4.46907289177496
"56","GB48165",33,45,40,56,29,53,58,78,108,54,63,78,-0.591400266355657,2.85595677642711,-2.43554744588948,0.0292977196176716,0.94876509325295,-4.35956483149253
"57","GB48492",365,625,600,944,497,728,365,488,397,315,646,593,0.611156956387439,6.10422094719007,2.57500843566221,0.0224338481908249,0.94876509325295,-4.15079506555925
"58","GB48517",0,1,5,5,11,10,8,14,25,11,9,15,-1.62187504147023,-0.108442325073818,-2.62225670453152,0.0204819774684531,0.94876509325295,-4.46823621723024
"59","GB48632",30,24,15,28,70,76,66,58,107,92,87,61,-0.893951589359795,2.77198765064407,-2.52680402803497,0.0246098673857442,0.94876509325295,-4.35110136447765
"60","GB48831",105,175,137,251,155,118,98,181,117,112,92,162,0.462638913311193,4.17091065949752,2.45234974996766,0.0283747577124591,0.94876509325295,-4.22920653096369
"61","GB49010",49,59,26,78,145,103,129,154,127,107,89,141,-0.643063492891842,3.58498346111926,-2.61994105063391,0.0205736835641799,0.94876509325295,-4.25584665246717
"62","GB49164",61,47,35,72,123,93,91,114,107,115,117,114,-0.491728469805624,3.49527385756303,-2.42114688255715,0.0301115322616415,0.94876509325295,-4.30877105287023
"63","GB49386",54,32,29,102,114,65,81,192,158,188,131,115,-0.997547551704708,3.57130038869022,-3.70257986534733,0.00247767903017822,0.94876509325295,-4.03980809915457
"64","GB49626",469,1147,217,1666,919,615,265,850,222,299,465,455,1.03325461350256,6.08793696751787,2.80858857612809,0.0142715184272973,0.94876509325295,-4.08187253432889
"65","GB49732",35,23,21,55,172,145,97,140,104,134,114,206,-1.00539671005162,3.46046303324821,-2.61024982434654,0.0209618158331184,0.94876509325295,-4.2746152266425
"66","GB49750",54,47,56,90,83,52,29,75,46,55,50,69,0.443388864707804,2.91026846986772,2.35776961066521,0.0339564721166905,0.94876509325295,-4.36887893805477
"67","GB49764",121,138,128,206,91,114,83,149,61,104,58,145,0.612654437092543,3.86144437560659,2.49665789297928,0.0260725348698285,0.94876509325295,-4.25213940018463
"68","GB50005",209,41,64,185,126,84,122,56,21,65,43,75,1.09333635440057,3.32079220207864,2.73346546246127,0.0165158007496946,0.94876509325295,-4.26037782252447
"69","GB50228",309,163,163,410,229,229,213,198,192,223,157,222,0.451667131694938,4.84518858588598,2.59801056600643,0.0214621349794309,0.94876509325295,-4.12687428254713
"70","GB50478",3,25,13,34,6,12,30,36,59,20,21,36,-1.20431906672239,1.38432842774028,-2.50651902806753,0.0255851176621294,0.94876509325295,-4.43651993410208
"71","GB50479",14,72,114,112,33,31,134,136,281,75,71,140,-1.18856556080431,3.37529910119509,-2.4071490699824,0.0309232460217186,0.94876509325295,-4.32670072180028
"72","GB50530",18,19,12,24,7,14,5,11,5,8,6,22,0.949888862699488,0.597992173517977,2.46529951737419,0.0276824783867712,0.94876509325295,-4.47030317269045
"73","GB50671",21,28,43,38,38,41,18,37,20,22,30,30,0.580963363212017,1.97460788614137,2.41945442891757,0.0302085832223507,0.94876509325295,-4.41607770037089
"74","GB52084",19,12,17,36,36,28,55,46,40,28,46,35,-0.589445371280438,2.03347776722273,-2.40128001649652,0.031269759914009,0.94876509325295,-4.41631607280639
"75","GB52202",9,13,19,11,9,14,5,4,8,2,5,17,1.20296987716526,0.206715159578569,2.80385203516929,0.0144037434967747,0.94876509325295,-4.45312244334704
"76","GB52251",217,391,327,484,286,330,259,452,253,174,237,305,0.490280881697998,5.29507300006299,2.37682122379784,0.0327540817767359,0.94876509325295,-4.18920323493621
"77","GB52636",592,563,597,649,529,386,424,658,390,411,372,554,0.465085282807392,6.0446579385101,2.69765271954251,0.017703563120335,0.94876509325295,-4.10805385796218
"78","GB52652",28,27,26,37,25,23,14,17,26,11,20,39,0.66252938749786,1.63612618882761,2.39005134415382,0.0319430532055192,0.94876509325295,-4.43662882395087
"79","GB52740",75,107,160,164,126,124,92,126,79,45,72,136,0.65611878187647,3.76342643685073,2.67872886681031,0.0183643683864686,0.94876509325295,-4.21880065358948
"80","GB52793",387,366,369,486,326,318,281,377,361,332,237,362,0.411860430634307,5.51158136723534,2.58359982015466,0.0220660354959217,0.94876509325295,-4.12141453000376
"81","GB52844",88,48,23,57,86,83,98,104,74,94,112,187,-0.654317038764078,3.39139264265579,-2.4423633587626,0.0289199066010931,0.94876509325295,-4.31442797870568
"82","GB52846",14,7,15,26,44,36,40,41,52,44,25,47,-0.771682901777944,1.93292730856207,-2.39714635040571,0.031516033984242,0.94876509325295,-4.42258850910995
"83","GB52849",154,128,117,185,225,186,200,279,250,194,204,262,-0.303246091689791,4.67024283756793,-2.62554606868928,0.0203523904215815,0.94876509325295,-4.13270584993955
"84","GB52910",13,16,13,28,42,46,53,66,54,46,75,52,-1.05794239370687,2.27731531032668,-3.80616904133014,0.00202509480632676,0.94876509325295,-4.21541742591832
"85","GB52997",95,63,224,157,316,161,321,309,455,265,218,471,-0.943533354415695,4.86597720728571,-3.04565478790316,0.0089791885758523,0.94876509325295,-4.00936468413412
"86","GB53120",802,1468,807,1109,590,287,402,948,162,322,426,689,1.05556990292518,6.21964581840497,2.5186745342758,0.0249963397747111,0.94876509325295,-4.17817373820445
"87","GB53192",242,246,199,373,200,195,162,296,232,164,178,211,0.410961794524191,4.85249319913446,2.46430047374905,0.027735304832692,0.94876509325295,-4.16995425611865
"88","GB53548",102,28,82,75,85,47,21,51,47,37,41,39,0.942253185747451,2.71920808122832,3.14545092015777,0.00738285333726729,0.94876509325295,-4.25163155477548
"89","GB53578",1806,1495,1115,2452,2393,1498,3090,2677,2008,2794,2311,3402,-0.443756750832386,8.14717609548841,-2.71424257818676,0.0171433443301041,0.94876509325295,-4.2426971624397
"90","GB53954",392,348,349,543,359,409,368,491,320,319,286,449,0.313996399144624,5.64873649195408,2.4685976999545,0.027508764101185,0.94876509325295,-4.16291474771378
"91","GB54076",80,15,11,95,61,64,72,145,49,78,148,328,-1.18472225124142,3.17817568670167,-2.41524712659872,0.0304511398466543,0.94876509325295,-4.34155287567037
"92","GB54256",33,39,41,57,82,61,64,72,99,75,90,105,-0.515730494554651,3.09348157880453,-2.38532915235153,0.0322303117139067,0.94876509325295,-4.35085505080594
"93","GB54548",5,17,5,12,11,10,18,23,39,24,9,27,-0.992615224157688,0.937927823620249,-2.72522295848656,0.0167820906280606,0.94876509325295,-4.43307910443708
"94","GB54760",2041,1866,1335,2572,1654,1404,1330,2169,1430,1450,1418,1768,0.370874428919925,7.78009206206373,2.38351878619567,0.0323410902283442,0.94876509325295,-4.30131824605366
"95","GB55030",23672,11170,14500,36831,14642,18962,17008,17209,7829,12218,7992,11001,0.857612891822829,10.9150983034305,3.15400580028943,0.00725992789307413,0.94876509325295,-4.30940389787024
"96","GB55218",87,99,98,150,78,143,53,164,63,74,44,87,0.672086999723421,3.54805628653122,2.65225722149237,0.0193291152619432,0.94876509325295,-4.25068200657399
"97","GB55480",21,14,15,25,88,33,45,58,51,57,42,70,-0.773007469222971,2.31992386610173,-2.55604227021636,0.0232669031135051,0.94876509325295,-4.37765035464203
"98","GB55481",51,15,21,47,145,102,87,126,105,108,102,150,-0.974441391924089,3.27221329591718,-2.72985278703969,0.0166320039417753,0.94876509325295,-4.26871938071929
"99","GB55586",16,25,33,37,43,31,50,67,90,38,38,84,-0.772457395762574,2.46139235585299,-2.90389820390824,0.0118503202666109,0.94876509325295,-4.31446471797231
"100","GB55825",32,27,19,37,32,24,38,52,51,38,46,44,-0.463490071944958,2.23663912378452,-2.64968391868829,0.0194254811665603,0.94876509325295,-4.36823633722588
