"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"14","GB42233",31,253,51,66,144,58,149,166,146,110,147,212,-1.16956629963476,3.57935072098135,-3.02575305456574,0.00957642511285916,0.99995077257004,-4.07627877758914
"15","GB42544",129,226,201,229,147,164,133,132,49,107,195,139,0.294172877178855,3.98391672281249,2.70765776210436,0.0176977208181455,0.99995077257004,-4.09589782182338
"16","GB42896",3,36,8,18,27,9,28,28,12,23,22,32,-1.08335275470761,0.94849272417269,-2.64943177456399,0.0197879356800195,0.99995077257004,-4.41651064259127
"17","GB43070",11,17,13,12,7,8,20,18,13,8,19,31,-0.883187141811114,0.616505312830766,-3.08173949384134,0.00859134945949145,0.99995077257004,-4.39047963389316
"18","GB43076",38,148,44,59,64,77,51,180,80,73,158,130,-0.913634101486236,3.15569017636211,-2.74919796966153,0.0163398322179415,0.99995077257004,-4.20224807329458
"19","GB43293",51,1057,271,423,688,247,721,891,651,516,615,856,-1.44835853720734,5.6888139449745,-2.75358636258077,0.0162024770611922,0.99995077257004,-3.99025405022664
"20","GB43519",43,76,46,78,28,42,33,14,14,15,30,39,0.870793154798517,1.86893676848587,3.21851332020552,0.00658887571205991,0.99995077257004,-4.2743761236295
"21","GB43549",27,84,51,34,35,63,74,118,53,27,75,115,-0.889538617875498,2.62638933218497,-2.77537191033299,0.0155371587411887,0.99995077257004,-4.26133310307065
"22","GB43641",20,25,31,40,26,25,16,19,7,13,25,15,0.538166888177015,1.17047774616725,2.87825155667007,0.0127404794010623,0.99995077257004,-4.37594234463026
"23","GB43672",0,51,0,12,5,25,13,121,14,8,43,86,-2.87557977272276,0.470417753278875,-2.80464680747049,0.0146851278223985,0.99995077257004,-4.4162155030768
"24","GB43991",43,97,41,61,23,30,83,55,29,43,92,70,-0.670542480340043,2.47565643738517,-2.78816097146988,0.0151591363752197,0.99995077257004,-4.2746946972709
"25","GB44030",400,975,735,898,567,581,642,1054,380,518,1114,741,-0.377644213194606,6.21151175912394,-2.79111580495271,0.0150730874809429,0.99995077257004,-3.99125605184135
"26","GB44121",429,1833,601,1004,1102,730,1191,1428,915,801,1140,1490,-0.762951365283698,6.74765196512807,-2.81694748792626,0.0143409592441226,0.99995077257004,-4.02373137277192
"27","GB44163",73,770,103,222,277,260,277,677,398,319,517,650,-1.34707586954246,5.07844906049067,-3.1140596872198,0.00806927494513491,0.99995077257004,-3.86280129224405
"28","GB44191",102,226,139,162,170,163,165,196,103,182,216,204,-0.426837945961323,4.17055132316392,-2.74622631616796,0.0164334902611962,0.99995077257004,-4.05564699615281
"29","GB44220",92,622,97,102,280,198,360,346,355,231,286,428,-1.15361464563907,4.7258118084794,-2.65842319689027,0.0194501422373598,0.99995077257004,-4.04437603803876
"30","GB44295",19,285,56,93,201,68,207,171,146,129,193,234,-1.24482144103527,3.75356714894494,-2.87217833897541,0.0128908436759441,0.99995077257004,-4.09343409994642
"31","GB44412",40,233,88,86,157,88,174,167,87,107,153,200,-0.773957505866706,3.70835980247776,-2.69412009840005,0.0181636034311638,0.99995077257004,-4.13957147264697
"32","GB44596",12,210,35,46,91,64,108,131,99,85,125,188,-1.33575262287498,3.1368634214745,-3.01885752812375,0.00970526158019509,0.99995077257004,-4.1493587822095
"33","GB45050",11,47,8,16,37,12,37,32,28,24,34,33,-1.03681423717361,1.38761943420456,-2.73661072358395,0.0167401593040701,0.99995077257004,-4.37872234961723
"34","GB45055",110,362,180,162,262,129,215,324,175,177,357,260,-0.670184399919909,4.53254304426775,-2.87107769100266,0.0129182806862912,0.99995077257004,-3.97300273064354
"35","GB45137",274,735,358,391,441,297,503,502,277,324,641,579,-0.505291705042255,5.52635480397081,-2.94842915109761,0.0111236296240412,0.99995077257004,-3.89918159769229
"36","GB45348",4887,5944,6455,6250,4212,4524,3881,3641,1658,2713,5929,3760,0.359625897087758,8.8489249072376,2.67536012842145,0.0188290260255883,0.99995077257004,-4.20594243420072
"37","GB45810",29,271,51,90,177,96,151,285,165,104,159,212,-1.10068623168473,3.78544275014614,-2.6648882261076,0.0192107360043192,0.99995077257004,-4.1446955210838
"38","GB45909",621,1852,864,1635,953,1154,1568,1191,858,1025,1557,1649,-0.550609017271427,7.01589005409974,-2.90569756284593,0.0120822363613061,0.99995077257004,-4.01732113715348
"39","GB45951",223,1973,603,418,1125,606,1648,999,1056,894,1259,1346,-1.21125965592338,6.57945109539512,-2.88666234197423,0.0125350909439419,0.99995077257004,-3.98770634050436
"40","GB46096",4,15,3,11,10,16,8,34,8,18,51,15,-1.36766413673325,0.475452822558839,-2.96825242088153,0.01070484801324,0.99995077257004,-4.40966076862781
"41","GB46145",853,7759,1468,1991,3960,2227,4346,4799,4452,3281,4522,5400,-1.2713747844844,8.46234595918584,-2.99545952113764,0.0101553814323166,0.99995077257004,-4.10234222176236
"42","GB46156",196,240,268,376,207,227,161,203,79,141,219,176,0.360827377730854,4.4219795846697,2.97241385477896,0.010618936404716,0.99995077257004,-3.95182942469537
"43","GB46363",390,697,453,776,510,394,546,730,275,416,695,681,-0.341000134602406,5.83751144421436,-2.78270232998573,0.0153193684167749,0.99995077257004,-3.97254891762769
"44","GB46411",80,123,123,148,107,72,77,98,13,54,76,65,0.574654272839058,3.06351792447812,2.70888270355324,0.0176561458867516,0.99995077257004,-4.22525399474314
"45","GB46507",12,64,20,28,52,30,55,47,28,34,50,75,-0.885758534524671,2.03107452358815,-2.79853492464247,0.0148591384916819,0.99995077257004,-4.31796056312315
"46","GB46513",16,178,31,41,89,71,89,140,132,91,107,142,-1.27357704939492,3.10725550769046,-2.90167522182554,0.0121765643319353,0.99995077257004,-4.17906005752592
"47","GB46554",20,74,35,42,27,27,13,27,5,7,30,23,0.880657058187027,1.3138797852578,3.09315355148167,0.00840324278573763,0.99995077257004,-4.34158285706722
"48","GB46642",140,446,225,331,213,219,259,311,158,222,402,313,-0.403974373223501,4.80640756643268,-2.68451719410992,0.0185013059842409,0.99995077257004,-4.01533318387824
"49","GB46673",6,83,13,11,33,12,46,63,13,27,36,40,-1.21546008037475,1.44553232671235,-2.67534417283937,0.01882960196285,0.99995077257004,-4.38326004381883
"50","GB47075",69,277,143,208,181,105,177,246,136,138,235,254,-0.611556121092616,4.20865230919657,-2.7626841161056,0.0159213110546861,0.99995077257004,-4.04792228783415
"51","GB47518",4,85,7,9,7,19,38,41,15,17,36,52,-1.5429727580192,1.1036956343265,-3.11521897445601,0.0080511476192619,0.99995077257004,-4.35663750022818
"52","GB47722",51,61,88,140,51,68,38,27,30,41,41,24,0.893344935364026,2.41994463397573,3.11617421682653,0.00803624136146248,0.99995077257004,-4.22688847475152
"53","GB47728",49,57,33,59,42,42,55,73,41,58,59,63,-0.573258226084246,2.50480117545076,-2.82010327255246,0.014253946126794,0.99995077257004,-4.26528863946196
"54","GB48472",155,900,93,325,309,427,416,573,547,451,625,769,-1.25923267984135,5.44501539317247,-2.92862857317748,0.0115580981700184,0.99995077257004,-3.9172798361543
"55","GB48842",7,1385,18,94,360,286,258,448,402,640,1295,1085,-2.61552252733892,4.80611913703816,-2.78378326406477,0.0152875075597998,0.99995077257004,-4.06626305081347
"56","GB49223",506,5124,747,1218,2805,1338,3264,3578,2731,1274,2753,3536,-1.2687003017052,7.75409150898532,-2.65045160031067,0.0197493373783386,0.99995077257004,-4.14952949441435
"57","GB49227",38,398,102,120,223,111,188,262,175,171,275,291,-1.00876049384996,4.21232945847856,-2.75133071240557,0.0162729363868885,0.99995077257004,-4.06036125079464
"58","GB49410",2459,7706,3217,4801,3911,4281,4669,6186,3217,4094,6462,6744,-0.62527936320406,8.96225187470985,-3.3073859783837,0.00554529075137585,0.99995077257004,-4.06402621593963
"59","GB49539",168,471,268,267,256,251,282,317,235,270,368,433,-0.501698408258074,4.98036686395077,-2.64965664785929,0.0197794183889932,0.99995077257004,-4.02063013028295
"60","GB49806",5,219,32,19,106,29,94,117,89,121,77,146,-1.68643414329061,2.76341534642923,-2.73463420550339,0.0168038860623035,0.99995077257004,-4.26322766809716
"61","GB49969",210,485,270,361,332,244,356,366,171,244,453,391,-0.347383261727259,5.08319465202281,-2.71712503510334,0.0173788672894601,0.99995077257004,-3.99004460967141
"62","GB50064",209,5490,566,1275,2262,1451,2348,4054,2752,2233,3408,4115,-1.7481022519916,7.69997042886478,-2.93906372488203,0.0113270778193786,0.99995077257004,-4.06302221119791
"63","GB50065",22,191,26,47,136,63,145,151,193,158,134,178,-1.5822643159373,3.41801467535323,-3.38811452570096,0.00474180404902854,0.99995077257004,-4.02851499687032
"64","GB50510",22,250,38,78,98,74,121,176,106,68,165,140,-1.03095280089546,3.35578530185571,-2.68278480837488,0.0185628765893143,0.99995077257004,-4.19427011772323
"65","GB50538",85,1337,125,304,252,441,273,1205,692,294,1122,1268,-1.56713560855482,5.57346043676735,-2.73583680886258,0.0167650836118334,0.99995077257004,-3.99902723382446
"66","GB50936",362,930,256,510,681,528,834,767,632,571,664,712,-0.801159097200697,6.00882409386777,-2.74148060094937,0.0165841517846304,0.99995077257004,-3.9978800386467
"67","GB51113",302,410,441,458,364,325,313,337,87,165,391,288,0.347758041154337,5.03197580651161,2.67951937338405,0.0186794766146098,0.99995077257004,-4.01227598649218
"68","GB51129",45,74,50,55,55,58,69,63,42,50,81,73,-0.428774616485297,2.68734029744134,-2.67944256023495,0.0186822279824135,0.99995077257004,-4.27221426056321
"69","GB51211",1,132,0,19,15,35,23,72,61,47,51,103,-2.55227005791664,1.36092466959316,-2.64124470856812,0.0201004689568175,0.99995077257004,-4.40347736626665
"70","GB51345",11,14,6,16,11,13,23,26,6,17,13,20,-0.77970987497635,0.609131799263351,-2.66316003701176,0.019274450129329,0.99995077257004,-4.43197402938949
"71","GB51369",386,1816,522,803,499,727,579,1194,790,708,1255,1372,-0.792528149439071,6.45538985238518,-2.67789218148736,0.0187378454447563,0.99995077257004,-4.04963053257484
"72","GB51391",25,127,45,61,38,41,61,100,40,43,88,81,-0.663069493293842,2.63597425767691,-2.71413375198085,0.017479001349215,0.99995077257004,-4.27151391477698
"73","GB51838",30,185,51,66,136,53,133,144,98,93,120,144,-0.968446766854726,3.35120720938326,-2.91727043683294,0.0118148446457952,0.99995077257004,-4.134958006727
"74","GB51937",75,141,89,144,97,87,104,140,56,99,164,113,-0.356183339068385,3.52229257999482,-2.84975580230036,0.0134612852480939,0.99995077257004,-4.11973718653
"75","GB52599",7,23,4,18,17,11,15,23,19,18,23,29,-1.05418506077441,0.801221602591812,-2.8638461227884,0.0130999855065151,0.99995077257004,-4.40156041777098
"76","GB52759",50,649,105,136,272,119,312,398,221,175,325,393,-1.13793866812458,4.55214070939096,-2.71729727391021,0.0173731186352202,0.99995077257004,-4.0381065596198
"77","GB52770",5,26,8,15,11,13,13,23,15,17,23,16,-0.807213131640428,0.681623594284532,-2.65299973942033,0.0196532153779683,0.99995077257004,-4.4295790134339
"78","GB52773",16,244,29,38,131,43,160,104,98,81,125,164,-1.33593560322987,3.13562638051936,-2.76960528235824,0.0157106177629737,0.99995077257004,-4.20591007959559
"79","GB52953",11,162,29,43,88,39,96,119,47,52,133,104,-1.20123436737563,2.76586621155042,-2.99281356605743,0.0102075680279803,0.99995077257004,-4.20382012937256
"80","GB53122",8,124,14,29,49,60,62,121,64,39,96,97,-1.41303291283507,2.45181538451626,-2.9916372307939,0.010230854336896,0.99995077257004,-4.24585022452551
"81","GB53251",179,289,212,350,162,220,169,145,55,115,249,192,0.367989221289634,4.2872213450999,2.63671143649618,0.0202755809605905,0.99995077257004,-4.08343725367998
"82","GB53336",15,115,32,35,60,24,57,78,33,51,66,76,-0.868850696581247,2.36642399646199,-2.63033765158737,0.0205242982602495,0.99995077257004,-4.31569428924924
"83","GB53361",21,222,50,69,112,67,146,148,111,104,112,162,-1.05789763571684,3.38726429390027,-2.79216227596233,0.0150427278002696,0.99995077257004,-4.16297806295572
"84","GB53665",17,66,40,20,37,16,66,51,21,37,68,49,-0.969321859892694,1.99662659807274,-3.36727954041218,0.00493722269909519,0.99995077257004,-4.23647088625892
"85","GB53801",11,22,8,22,19,11,19,28,14,13,30,38,-0.879135756584149,1.00103863080074,-3.18977704232254,0.0069667366445104,0.99995077257004,-4.35311047093574
"86","GB53912",10,26,19,20,23,9,28,36,25,15,30,39,-0.97454919839582,1.26080388110282,-3.38371589520037,0.00478240142781368,0.99995077257004,-4.3113356860561
"87","GB53986",31,397,82,227,145,135,214,284,238,209,814,982,-1.73331311943915,4.57259159654961,-3.59036352844683,0.00320638603026537,0.99995077257004,-3.78413228102873
"88","GB54159",36,143,51,70,84,82,105,151,92,74,154,150,-0.968918160117962,3.32066455580296,-3.94219790896645,0.00163201522735284,0.99995077257004,-3.91239953796073
"89","GB54418",108,798,202,421,354,597,292,761,796,709,672,1055,-1.31513003171377,5.7055559210133,-2.84107756044962,0.0136886709854092,0.99995077257004,-3.95456130761116
"90","GB54598",39,210,65,82,130,82,129,154,156,109,162,181,-0.937690143396932,3.64139277183549,-2.97419118623154,0.0105824522619484,0.99995077257004,-4.0748590070983
"91","GB54678",447,625,781,542,478,468,313,434,171,268,481,468,0.401522032865574,5.54768581285155,2.78674653068775,0.0152004971905237,0.99995077257004,-3.96796696739331
"92","GB54827",216,1146,322,501,892,636,810,1001,753,566,901,1034,-0.979176970780369,6.18210220785302,-2.79687733705427,0.0149066792198215,0.99995077257004,-3.98911889701595
"93","GB54829",31,462,74,97,196,89,254,278,175,166,229,316,-1.28085916902506,4.12796219770159,-3.03085673559034,0.00948216208755885,0.99995077257004,-3.99274445107127
"94","GB55034",4,21,7,6,22,6,19,20,10,12,17,14,-0.993297935411373,0.395190710718191,-2.65173449509843,0.0197008864482458,0.99995077257004,-4.44319747914897
"95","GB55039",26,229,56,182,188,130,284,313,366,145,166,234,-1.32534496305205,4.13071555049022,-2.79984376742351,0.0148217051414068,0.99995077257004,-4.06721338435969
"96","GB55054",11,215,42,64,91,40,94,163,66,69,106,194,-1.19849040524155,3.05494221393156,-2.66171270604407,0.0193279679307044,0.99995077257004,-4.2387227760702
"97","GB55285",94,593,195,205,353,166,368,379,333,255,386,420,-0.917770469726399,4.94807337530771,-2.7895156186563,0.0151196275095098,0.99995077257004,-3.97518059155011
"98","GB55370",32,474,138,234,278,162,332,289,210,263,374,413,-1.10298762122537,4.63335522172738,-2.75208908983582,0.016249213695618,0.99995077257004,-4.01758756015559
"99","GB55580",25,29,25,25,25,27,31,35,18,33,39,33,-0.532548857417737,1.65051895538715,-2.85466756869523,0.0133342392582456,0.99995077257004,-4.34164295942156
"100","GB55816",61,120,71,79,98,54,137,99,71,61,115,144,-0.637020233072049,3.27228758908354,-2.92372166084767,0.0116683339054968,0.99995077257004,-4.14128134468077
