"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"34","GB44883",14,47,5,11,19,17,28,56,67,44,72,29,-1.08292702394724,1.56448077950676,-3.90665028648249,0.00176610594657622,0.351893152175598,-3.60096117605967
"35","GB44931",224,302,147,198,191,338,257,167,203,153,187,216,0.637816599801685,4.51580178725871,3.53177791541767,0.00362237357069542,0.351893152175598,-2.73599194912949
"36","GB44959",130,301,53,83,255,157,221,332,398,392,367,224,-0.684147906296939,4.51009108449959,-3.34341015314443,0.00521119107705676,0.351893152175598,-2.92337477710614
"37","GB45380",480,587,265,403,450,718,549,361,518,392,474,419,0.490851685265508,5.63645915188996,3.35974327051611,0.00504920842116059,0.351893152175598,-2.80417807370066
"38","GB45421",36,52,17,26,36,37,20,23,46,25,39,29,0.568742534689194,1.76417911670763,3.30333280562831,0.00563115022153354,0.351893152175598,-3.72551432787598
"39","GB45629",4675,7459,3815,4527,4662,8755,5870,3471,4871,3743,4684,5327,0.686364893496764,9.08622708306168,3.3176742029862,0.00547709873362191,0.351893152175598,-3.30498379876572
"40","GB45639",71,119,15,25,53,61,79,166,195,159,217,66,-1.01439288943638,3.12435648705585,-3.26840773761039,0.00602475453714262,0.351893152175598,-3.37701571632236
"41","GB45905",700,1199,208,423,806,914,922,1239,1526,1402,1475,1013,-0.584931214541619,6.57915812168241,-3.38803123925991,0.004780559174398,0.351893152175598,-2.90316333063956
"42","GB45947",307,331,140,288,334,362,272,238,296,289,285,289,0.464419184041145,4.9353314210378,3.52137600513376,0.00369572943743316,0.351893152175598,-2.67793821992054
"43","GB46150",22,26,34,15,18,15,13,11,8,8,19,5,1.36916696130171,0.6937030640368,3.52003677090151,0.00370528252078883,0.351893152175598,-3.90897627153017
"44","GB46251",40,97,16,23,72,53,73,113,188,129,172,84,-1.01016392859565,2.96503374843865,-4.17369175601112,0.0010657788588012,0.351893152175598,-2.98079116788435
"45","GB46523",265,555,117,179,321,307,326,584,765,553,647,365,-0.534926797167534,5.3245774920974,-3.24484429597557,0.00630579341916496,0.351893152175598,-2.91763357254111
"46","GB46700",465,1039,119,246,593,696,706,1263,2006,1423,2083,637,-1.07374812959209,6.30185936978466,-3.54619566954683,0.00352312736326719,0.351893152175598,-2.76200542548858
"47","GB47452",57,279,28,31,127,73,123,225,368,320,406,160,-1.23134012212918,3.85542227325382,-3.40523865055205,0.0046242318536318,0.351893152175598,-3.08974075597939
"48","GB47473",1304,1662,991,1263,1417,1896,1608,953,1043,1032,964,1271,0.762838572529041,7.09642689272578,3.67814900173281,0.00273351949442861,0.351893152175598,-2.76609044989141
"49","GB48018",166,223,99,148,174,176,166,128,159,137,185,159,0.468931849053854,4.10696132117122,3.72442241729807,0.00250137223936199,0.351893152175598,-2.70211716107086
"50","GB48305",30,131,23,14,60,51,71,137,224,151,199,82,-1.23873870252065,2.99926213734484,-3.61955832897774,0.00305918752378945,0.351893152175598,-3.24352531281195
"51","GB48400",68,95,65,84,88,142,74,46,68,66,71,78,0.789047153875426,3.06486706165001,3.53074073681858,0.00362962129499985,0.351893152175598,-3.22018207211772
"52","GB48414",278,440,155,273,335,349,328,281,326,287,304,320,0.362494505063822,5.03247315676768,3.41187877163914,0.00456529394505726,0.351893152175598,-2.76067263392605
"53","GB48530",87,302,41,67,183,101,172,312,446,410,438,214,-1.0552061600955,4.31100833471882,-3.88935839817333,0.0018252143716393,0.351893152175598,-2.6106735670586
"54","GB48915",189,242,135,120,171,197,189,136,151,148,136,166,0.575366984932127,4.1499358791308,3.31823642418683,0.00547114651609408,0.351893152175598,-2.9874404400191
"55","GB48936",140,383,38,131,91,547,484,392,1506,651,1047,435,-1.54679404236805,5.12970707243109,-3.79271255313183,0.00219486242411075,0.351893152175598,-2.59094073636734
"56","GB48997",6,13,2,1,8,11,13,26,33,28,43,11,-1.64109074659817,0.333468251885209,-3.98525780247802,0.00152110363713796,0.351893152175598,-3.83595980939305
"57","GB49990",2755,4323,993,2125,2833,3073,3617,4279,6705,4696,5378,3428,-0.46086869710515,8.51491820278246,-3.45007089149236,0.00424071040493295,0.351893152175598,-3.14629036151722
"58","GB50050",127,205,116,216,215,252,160,148,156,130,190,150,0.640520253001947,4.19812209403963,3.41694699643898,0.00452081834008902,0.351893152175598,-2.90161109497758
"59","GB50847",27,28,10,18,27,31,44,43,58,43,83,33,-0.695050730351017,1.86137688120399,-3.44778624850151,0.00425945515225662,0.351893152175598,-3.65736078756965
"60","GB51290",11,10,2,5,9,7,19,27,24,47,16,16,-1.3018477232701,0.489354718425805,-3.9845795387069,0.00152306153880807,0.351893152175598,-3.82594016073286
"61","GB51405",18,92,6,5,49,23,48,104,131,139,137,54,-1.65428380107474,2.25887665328387,-3.65862387805368,0.00283793835620421,0.351893152175598,-3.50291089963665
"62","GB51545",91,173,34,34,144,88,180,265,431,513,308,223,-1.43027042146434,4.07277280222256,-5.00036799677715,0.000234434447768255,0.351893152175598,-2.12039425738977
"63","GB51546",55,171,11,47,98,85,121,161,299,333,214,111,-1.1140683585111,3.5369815055911,-3.32599482739558,0.005389669281354,0.351893152175598,-3.22608709350111
"64","GB51548",49,151,18,45,78,82,93,175,409,286,280,136,-1.29631962660847,3.5831460100653,-3.98305539751042,0.00152747060496453,0.351893152175598,-2.83700190581945
"65","GB51641",27,57,5,19,27,24,55,119,123,127,56,52,-1.37898509675304,2.21835539821761,-4.08950108323721,0.00124885807780821,0.351893152175598,-3.34216991935933
"66","GB51642",206,400,51,211,251,205,404,921,594,878,367,324,-1.00092548495407,5.12084221544194,-3.39284173459871,0.0047363276897632,0.351893152175598,-2.83358304050829
"67","GB51734",98,387,65,109,158,180,187,401,741,313,469,267,-0.87038663947964,4.62313301175249,-3.29927996872455,0.00567546830965752,0.351893152175598,-2.95199288652861
"68","GB51968",89,181,51,90,122,134,137,175,234,180,225,149,-0.351474696653944,3.90258929106712,-3.25618530740377,0.00616892630776165,0.351893152175598,-3.11309200388262
"69","GB52238",58,116,45,34,88,74,107,110,216,177,144,142,-0.743851520602085,3.40112212146328,-3.80551470884386,0.00214180704054383,0.351893152175598,-2.95832262765265
"70","GB52239",520,1516,192,391,797,686,881,1307,1989,2002,1961,913,-0.902368910093616,6.61413324365769,-3.74589931789045,0.00240054187183415,0.351893152175598,-2.6504642891005
"71","GB52469",140,362,42,152,96,251,276,395,881,307,577,260,-1.0051938836045,4.71091840914735,-3.40897884460613,0.00459094006619246,0.351893152175598,-2.86668756694007
"72","GB52666",3,7,3,12,3,15,23,30,62,11,21,17,-1.52127261426907,0.428109321641398,-3.31174217311016,0.00554029884621974,0.351893152175598,-3.98704841452415
"73","GB52904",49,139,44,68,71,90,101,160,212,140,196,128,-0.654560370032893,3.5123804394042,-3.95714694172674,0.00160445149285789,0.351893152175598,-2.82115163962018
"74","GB53014",111,442,85,254,246,295,355,500,886,687,654,320,-0.895641971464206,5.18074204331436,-3.54802181320634,0.0035107548859644,0.351893152175598,-2.69610811963379
"75","GB53016",68,212,45,80,110,85,109,200,280,263,252,171,-0.729329460058646,3.87932228706979,-3.41136690881913,0.00456981019263982,0.351893152175598,-3.03193290249081
"76","GB53037",933,1248,634,766,926,1626,1099,573,790,726,864,930,0.705903619877976,6.60522478511944,3.51949686984229,0.0037091408290671,0.351893152175598,-2.79344953775365
"77","GB53044",307,527,195,268,391,419,379,362,353,304,286,326,0.439866555018288,5.19097840386073,3.43301741709027,0.00438266282543336,0.351893152175598,-2.73524964023171
"78","GB53205",19,30,9,17,33,19,28,77,77,74,84,34,-1.10829169972779,1.89488637754305,-3.90348152055972,0.00177678933976825,0.351893152175598,-3.49889721393857
"79","GB53241",28,50,16,16,29,29,34,58,76,64,77,40,-0.658668653815556,2.07406152609505,-3.31590172315975,0.00549590654873804,0.351893152175598,-3.65024701046522
"80","GB53313",11,17,2,21,18,20,32,59,32,61,42,24,-1.17296099542479,1.29619130532855,-3.29697768692164,0.00570079977243652,0.351893152175598,-3.85420536165419
"81","GB53372",2088,1887,948,1325,2436,1853,1492,1434,804,1407,1394,1489,0.799819276164906,7.34049265771581,3.52697639918328,0.00365604971568713,0.351893152175598,-2.91367174548623
"82","GB53389",50,186,30,48,88,94,117,165,233,151,199,115,-0.687698660042134,3.52428969228346,-3.47014697523033,0.00407953286689244,0.351893152175598,-3.10986428888748
"83","GB53823",6,15,5,7,14,10,27,28,39,26,32,16,-1.13955695399466,0.80533777663699,-5.10519094884189,0.000194664684379132,0.351893152175598,-3.54431985213362
"84","GB53925",6819,8423,2976,3406,3310,2209,972,1788,3053,1824,7216,1700,1.33608989755601,8.35166672668405,3.32189053354498,0.00543261868493044,0.351893152175598,-3.20306992532642
"85","GB53962",16,65,10,18,28,26,35,94,164,89,112,39,-1.28756275921262,2.21631610069151,-3.5585707908466,0.0034401398064015,0.351893152175598,-3.5328337281496
"86","GB53973",73,172,45,46,105,94,116,180,245,152,173,154,-0.588748206319616,3.65858703797276,-3.47847672099893,0.00401448825679449,0.351893152175598,-3.05121253974666
"87","GB54130",33,104,21,42,56,44,74,87,177,108,155,62,-0.765165133594455,2.89460511140257,-3.27165174322439,0.00598706006265449,0.351893152175598,-3.43438290849402
"88","GB54163",149,242,35,134,195,191,222,295,505,566,451,225,-0.86100141670589,4.58392519526704,-3.54825824507749,0.00350915623433603,0.351893152175598,-2.76755256246511
"89","GB54555",337,412,186,288,340,379,351,297,352,336,356,302,0.35858169547071,5.14255188894308,3.29227458824238,0.00575290024473339,0.351893152175598,-2.85582241781507
"90","GB54933",7,24,3,5,5,17,13,38,92,26,80,21,-1.67666241292207,0.924611916908553,-3.47310572174948,0.00405630781427321,0.351893152175598,-3.87937932402928
"91","GB55292",16,28,7,6,19,15,21,41,107,70,72,32,-1.43235304582285,1.52463517197915,-3.93716888116895,0.0016665159987652,0.351893152175598,-3.61083716397641
"92","GB55426",967,2251,237,598,1107,1010,1283,2090,2931,3869,2820,1374,-0.995941997057723,7.21859077057668,-3.47688176455924,0.00402686119697098,0.351893152175598,-2.93486382007792
"93","GB55453",134,336,78,145,196,196,225,344,497,361,434,229,-0.564195936333823,4.6807989173501,-3.61003571232737,0.00311572435714686,0.351893152175598,-2.67478113049327
"94","GB55463",257,938,162,347,522,476,583,797,1349,1120,1218,688,-0.793131494920721,6.02564826572072,-3.85008173694406,0.00196710020165039,0.351893152175598,-2.48744788327537
"95","GB55520",50,59,13,30,65,57,57,84,143,117,122,85,-0.792021077626597,2.78666122906423,-3.69620948741387,0.00264041135659546,0.351893152175598,-3.26039623752492
"96","GB55540",182,345,114,174,210,271,285,339,449,344,424,275,-0.331505455617134,4.86281930045255,-3.48465022604631,0.00396695805013098,0.351893152175598,-2.73294981009244
"97","GB55630",31,48,16,15,22,40,9,16,20,5,14,29,1.37560203760788,1.07812494927839,3.99341537325693,0.00149775665519918,0.351893152175598,-3.69838104969859
"98","GB55635",642,1060,195,476,632,678,817,1085,1693,1578,1333,699,-0.616932684846114,6.43476511054168,-3.31857498096706,0.00546756536266504,0.351893152175598,-2.93898968518496
"99","GB55683",1115,1668,770,930,1252,1531,1265,993,1153,905,1188,1215,0.521684683988519,6.96243616889948,3.62465782371212,0.00302934039144555,0.351893152175598,-2.77964780558543
"100","GB55767",41,72,16,41,48,54,61,70,134,75,125,78,-0.604676208855703,2.72338835813671,-3.48257923765766,0.0039828389997334,0.351893152175598,-3.3782850925027
