"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"27","GB42904",16,3,16,9,12,15,20,30,19,53,10,23,-0.889783348320902,1.48757185970629,-3.05054331244221,0.00867603119575661,0.871935060372874,-4.42970554441777
"28","GB42920",104,135,320,161,126,141,97,123,29,162,58,123,0.989603910254182,4.33539780552072,3.66374936580843,0.00257084296789909,0.871935060372874,-4.0328531227904
"29","GB43239",92,129,151,123,122,182,85,152,71,57,47,103,0.9213814926729,4.16450148142622,3.01064822727035,0.00938920928342197,0.871935060372874,-4.1806343665169
"30","GB43361",4,4,9,2,12,5,11,28,7,52,9,19,-1.44454677508861,0.780882129635406,-3.3038787942404,0.00524811681064462,0.871935060372874,-4.44735124515481
"31","GB43512",66,46,86,48,33,90,108,85,131,286,94,255,-1.1133673312979,3.99847730705895,-3.03869454565829,0.00888205834723675,0.871935060372874,-4.20940179909128
"32","GB43580",677,330,1176,592,502,475,875,1269,1001,2222,574,1423,-0.728514380767095,7.14231737515667,-3.40740238063811,0.00427294394502106,0.871935060372874,-4.17127658758514
"33","GB43800",9,1,10,7,11,5,13,33,6,48,6,28,-1.28545536748371,0.884702076058056,-3.03794924564046,0.00889517827980582,0.871935060372874,-4.45969009909514
"34","GB44027",116,118,230,226,186,189,163,126,141,160,77,156,0.593504849257351,4.72950426125024,3.10725925213847,0.00775355980527367,0.871935060372874,-4.10602960740189
"35","GB44191",87,100,153,122,201,151,90,101,61,167,57,124,0.677793190615168,4.27889045812877,3.20003608674548,0.0064499146541448,0.871935060372874,-4.12415698599695
"36","GB44420",191,114,402,170,216,255,389,609,204,727,188,408,-0.600828024104914,5.61344080572842,-3.16243560220991,0.0069496842741969,0.871935060372874,-4.09897374039705
"37","GB44503",220,122,510,340,687,535,297,330,141,136,166,152,1.07783087343539,5.49332461788924,3.24257008424586,0.00592759824898501,0.871935060372874,-4.07737586622038
"38","GB44771",103,53,233,146,132,127,216,306,106,422,98,254,-0.520277751827253,4.78974359499015,-3.03990812998654,0.00886073589409249,0.871935060372874,-4.12630724956595
"39","GB44829",281,124,377,239,270,348,548,614,393,503,221,553,-0.578555471001577,5.89955573946783,-3.1289109327074,0.00742765549588859,0.871935060372874,-4.12174207571952
"40","GB45147",633,173,1515,832,871,539,1044,1681,1224,2795,614,1253,-0.850825454372138,7.30903338285536,-3.18037841363198,0.00670656366867881,0.871935060372874,-4.22255855906281
"41","GB45444",57,54,114,80,67,55,78,56,47,65,30,48,0.628357344655143,3.39586911053784,2.98757453338178,0.00982780862364861,0.871935060372874,-4.27168553360803
"42","GB45690",247,91,272,210,121,174,399,479,325,687,159,346,-0.850166145321124,5.46388632802545,-3.97089548836999,0.00140428417129438,0.871935060372874,-3.9285614149358
"43","GB45734",27,19,45,61,42,45,30,21,8,10,27,40,1.24691036137363,2.26991025392997,3.01118529266196,0.00937923407862884,0.871935060372874,-4.38138471042121
"44","GB45735",153,50,289,198,153,163,256,344,299,626,129,286,-0.712624445397938,5.19338289593191,-3.66397221993882,0.0025697103282176,0.871935060372874,-3.98203465790328
"45","GB45775",466,168,782,752,535,529,1202,705,694,1858,407,1124,-0.672184783991028,6.84912818561936,-3.00432925492562,0.00950736491637206,0.871935060372874,-4.21936288933405
"46","GB46052",255,162,625,388,300,269,567,554,387,726,275,606,-0.493729733507813,6.09173443990932,-3.32184847799935,0.00506413150395057,0.871935060372874,-4.09278812617887
"47","GB46065",100,63,225,149,178,176,135,134,87,161,85,128,0.472952525147165,4.48619921395137,2.96858584165938,0.0102038755511973,0.871935060372874,-4.15327310417083
"48","GB46095",63,34,90,29,49,56,95,163,98,282,53,99,-1.0387480056475,3.73739450999357,-3.76638184054377,0.00209918327006859,0.871935060372874,-4.11465970478694
"49","GB46249",117,50,172,85,51,84,164,182,134,348,115,242,-0.91359237586462,4.45673761616224,-3.68986740389952,0.0024414793422591,0.871935060372874,-4.02598651390269
"50","GB46772",906,616,2703,1261,784,805,3380,2970,1523,2399,922,1911,-0.737575284329194,7.97673330293927,-2.9517426977136,0.0105493020443763,0.871935060372874,-4.30129471342131
"51","GB46814",50,34,141,119,25,41,183,139,173,196,53,150,-1.06456849081514,3.94853513887718,-3.18918364850209,0.00659036966370059,0.871935060372874,-4.18711830354597
"52","GB46888",66,37,150,95,119,93,166,168,98,219,70,147,-0.422334841103712,4.24248498439573,-2.94510661486203,0.0106885394351241,0.871935060372874,-4.18642723951306
"53","GB46984",651,270,847,344,386,386,907,885,1141,1579,709,1037,-0.979798517627922,6.87545696682971,-3.52747168202371,0.00336720510006958,0.871935060372874,-4.12836232685646
"54","GB47042",153,59,207,474,445,323,115,156,103,108,170,136,1.12639173450532,4.90257611698996,3.01658959522994,0.00927943803923242,0.871935060372874,-4.12830725613439
"55","GB47133",39,12,39,8,12,24,26,67,35,125,32,68,-1.26408407505777,2.45754562521023,-2.9945522656835,0.00969308011727685,0.871935060372874,-4.37178251412696
"56","GB47278",9,7,26,17,8,8,34,40,18,47,6,35,-0.994003443488381,1.59262432121037,-3.20646087797166,0.00636817247644481,0.871935060372874,-4.41134453119663
"57","GB47279",465,117,784,201,406,444,875,1400,723,1834,478,1212,-1.31295244903262,6.66925830162133,-4.39330569109645,0.000618660864760644,0.871935060372874,-3.97666643923509
"58","GB47520",2015,1056,4628,2341,4044,2980,5530,4696,4927,12222,3833,4830,-0.926675982988664,9.36484698226802,-3.67722129851979,0.00250327220164639,0.871935060372874,-4.28464439390846
"59","GB47693",394,224,534,286,300,368,450,992,505,1337,315,1006,-0.742141549583334,6.38967763325499,-3.24338868154403,0.00591797100632457,0.871935060372874,-4.13728455453234
"60","GB47885",33,5,12,4,19,43,24,70,28,106,21,98,-1.62180550578308,2.19037495335677,-2.98794993333655,0.00982051345777136,0.871935060372874,-4.39497052677284
"61","GB47970",102,34,161,66,91,106,180,260,174,368,103,211,-1.01804400038978,4.51561338002278,-5.13625373859035,0.000153313380130758,0.871935060372874,-3.79780205474766
"62","GB48350",389,284,661,338,424,354,958,798,693,877,364,755,-0.62592469418955,6.53401368060802,-3.07169393856872,0.00831995407799885,0.871935060372874,-4.18186224965339
"63","GB48510",12,35,106,1,15,10,90,340,63,479,313,287,-3.61795034064266,3.29763598575887,-4.25925348703225,0.0008010404224661,0.871935060372874,-4.22630110491478
"64","GB48597",104,37,220,152,120,112,209,295,110,395,95,210,-0.560690669623744,4.68126544975582,-3.12454532552081,0.00749225376601863,0.871935060372874,-4.11434613406003
"65","GB48881",959,256,602,443,270,573,1030,1570,934,2139,497,1193,-0.988543724525385,6.98026265986093,-3.060830926665,0.00850099025610231,0.871935060372874,-4.21986646398686
"66","GB49370",418,190,607,310,270,340,612,709,537,1129,353,983,-0.780862441295302,6.37447943364163,-3.71886401552368,0.00230555820034045,0.871935060372874,-4.04561812463789
"67","GB49476",100,63,194,109,62,57,147,288,108,514,91,539,-1.12090925350454,4.61773788152876,-3.24010120498267,0.00595672861913023,0.871935060372874,-4.11108754222998
"68","GB49614",125,90,199,91,114,75,195,204,136,384,105,302,-0.700906819882904,4.70667386192978,-2.98474013948856,0.00988306242928737,0.871935060372874,-4.1464427914594
"69","GB49653",367,183,611,374,382,364,673,812,796,1037,263,699,-0.652915640773931,6.41600468844746,-3.52708700424746,0.00336977404454531,0.871935060372874,-4.08323549235405
"70","GB49750",69,39,78,23,31,74,75,293,78,489,37,199,-1.44981417681267,3.82079375360631,-3.12214353561366,0.00752803081820292,0.871935060372874,-4.22041265361993
"71","GB49826",222,60,239,218,179,285,339,528,306,1034,155,432,-0.849447959022749,5.55404775663158,-3.52388126039401,0.00339125949755381,0.871935060372874,-4.02359307669321
"72","GB49937",1080,463,1488,818,1002,1314,1252,3705,1612,4547,704,3156,-0.832678748323785,7.94694208033239,-3.06559601127183,0.00842110294632335,0.871935060372874,-4.28247810947751
"73","GB50003",115,101,197,128,134,116,72,114,66,141,69,109,0.709710182782363,4.25362690558626,3.87150303387688,0.00170670099583448,0.871935060372874,-3.99564518671669
"74","GB50076",1155,537,1530,599,822,1167,1683,2537,2116,3765,1280,2092,-0.997153811569835,7.9231344038539,-3.82875306713132,0.00185643076595601,0.871935060372874,-4.17431199854286
"75","GB50451",8,5,29,7,14,7,28,35,15,33,8,36,-0.986509090909711,1.4356820042028,-3.13881738388381,0.00728311344670172,0.871935060372874,-4.42620297195536
"76","GB50457",61,26,170,72,176,113,179,310,109,305,92,197,-0.790847347048701,4.44615954872858,-3.23492791255164,0.00601823237403919,0.871935060372874,-4.11630224836233
"77","GB50531",116,20,90,34,79,70,130,172,72,286,65,211,-1.03093284752614,3.97398441188972,-3.27383504981427,0.00557077278126806,0.871935060372874,-4.16556356207259
"78","GB50865",114,11,67,32,13,57,50,149,87,319,80,187,-1.53369452581895,3.5369800900636,-3.09254863068214,0.00798304202057333,0.871935060372874,-4.26259254900793
"79","GB50924",206,74,366,113,183,158,327,436,216,915,172,633,-0.985004671560442,5.44895963015572,-3.63751214545893,0.00270778348071639,0.871935060372874,-4.00000202099534
"80","GB51043",43,34,102,43,62,51,115,105,81,185,55,112,-0.745078016083024,3.68649162488031,-3.92594519245597,0.00153364225823581,0.871935060372874,-4.09168603668335
"81","GB51580",284,160,690,508,323,314,767,824,682,1044,232,895,-0.748732715393707,6.3969871242635,-3.81146988085233,0.00192069326818374,0.871935060372874,-4.03091381934143
"82","GB52161",288,273,918,374,254,255,498,831,618,1670,326,1262,-0.868832637909008,6.48232342102385,-3.02829892061535,0.0090667991396016,0.871935060372874,-4.18896409497014
"83","GB52251",124,58,191,217,192,201,245,341,174,338,231,353,-0.615661262900089,5.14935956908974,-2.99889629648249,0.00961012660082261,0.871935060372874,-4.12885797279208
"84","GB52275",108,38,103,88,57,76,117,142,104,383,75,216,-0.821027077884835,4.20478228365054,-3.18609584793132,0.00663088638067546,0.871935060372874,-4.14871742479617
"85","GB52775",394,268,448,337,243,256,709,2220,715,550,396,691,-1.00641706586996,6.4097609891595,-3.12287768642548,0.00751707694825819,0.871935060372874,-4.165930161922
"86","GB52819",242,125,396,192,211,149,344,409,361,811,171,415,-0.670863729448113,5.60813453321768,-3.16190354357713,0.00695702582186506,0.871935060372874,-4.0997942757977
"87","GB53289",148,99,363,253,208,204,305,353,264,523,142,350,-0.395630781341223,5.41474879296537,-3.00800418681991,0.00943847148286034,0.871935060372874,-4.12470729281813
"88","GB53578",785,493,2071,960,1120,856,2019,3048,1547,3683,850,1201,-0.707055572604911,7.84720218164383,-3.32491789147784,0.00503335645440066,0.871935060372874,-4.23754476638732
"89","GB53848",37,33,97,43,54,56,93,158,81,201,43,105,-0.835885157819276,3.65023830460676,-4.37276735638064,0.000643564570444451,0.871935060372874,-4.03889305807153
"90","GB54056",183,90,234,233,172,201,345,372,222,527,149,283,-0.499496436307023,5.32312515140554,-3.51291170784173,0.00346582888804971,0.871935060372874,-4.00840075059569
"91","GB54549",9883,1990,17173,8281,10755,5718,17688,79092,10208,36066,9303,14404,-1.2257884779768,11.0724665780611,-3.0453063992529,0.0087665012753692,0.871935060372874,-4.41404912832839
"92","GB54758",76,64,85,51,103,148,45,99,33,45,37,36,1.04848254903569,3.43869957328791,2.9888192631537,0.00980364023914232,0.871935060372874,-4.27088486885975
"93","GB54862",935,350,1527,799,827,793,1314,2107,1361,3020,743,1412,-0.698149769556296,7.59079533042773,-3.53738609596649,0.00330167147285588,0.871935060372874,-4.18783768699158
"94","GB55220",1061,261,1495,1055,1049,948,1271,1640,1631,2904,1031,1916,-0.743096934704948,7.71061858216879,-2.95959490034527,0.0103868549588761,0.871935060372874,-4.28523251826741
"95","GB55235",142,94,302,165,214,163,323,293,217,527,138,344,-0.527277115250905,5.26316950530181,-3.47335968883663,0.00374867454103275,0.871935060372874,-4.01685009235708
"96","GB55374",130,56,264,133,121,134,272,232,222,402,116,307,-0.706013582375201,4.94409904654503,-3.92994765480289,0.00152164706060219,0.871935060372874,-3.93289899794605
"97","GB55393",669,317,1356,607,336,473,1370,1692,859,2174,601,1142,-0.889005325370602,7.1539977099487,-3.56942737671558,0.00309854306037254,0.871935060372874,-4.14629663539334
"98","GB55406",133,50,390,127,317,262,431,477,428,1149,139,539,-1.06371879635979,5.60650138184152,-3.3365533568844,0.00491838512756822,0.871935060372874,-4.07300112482975
"99","GB55537",850,210,1716,824,911,763,1821,3165,842,2781,566,2001,-0.862179989831509,7.57248653830439,-3.01081568680454,0.00938609784331112,0.871935060372874,-4.26874307674883
"100","GB55701",493,184,521,137,431,398,755,1010,645,2003,441,1095,-1.19872833486063,6.54757387856119,-3.50929017400096,0.00349080841614578,0.871935060372874,-4.1056392798357
