"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"12","GB47563",3565,6401,5054,17266,1788,4054,674,1923,2326,972,1743,2728,1.60558689966749,8.92149969565938,4.96454176832538,0.000209348405111075,0.164635074919435,0.585283258459637
"13","GB43006",1804,2353,1735,9985,1091,3336,274,703,1156,251,750,1299,1.97594524280946,7.7760085804608,4.8692029600746,0.000250011028028783,0.168944628905839,0.563248642542221
"14","GB55545",90,94,186,209,39,144,32,33,62,21,16,40,1.84917312039403,3.3755047901021,4.86787246203918,0.000250633125429877,0.168944628905839,0.539647881275616
"15","GB43789",42,123,50,102,40,90,102,125,200,261,207,93,-1.1714044649921,4.16290259686854,-4.80094482686845,0.000284087698169949,0.178729040508654,0.553557670315475
"16","GB40119",189,553,292,478,137,278,84,219,266,144,131,158,0.842564853337572,5.2169824258638,4.70383071853123,0.000341057843474535,0.182977587989939,0.426467221005805
"17","GB44192",278,249,200,606,115,635,46,146,253,130,61,75,1.47063732149675,4.90958385871972,4.71145821963042,0.000336183242358409,0.182977587989939,0.428912565144562
"18","GB46557",4,29,271,6,0,28,64,482,301,117,241,230,-4.02305961417805,3.11000219470152,-4.69162788965444,0.00034900885703284,0.182977587989939,0.0929737627418827
"19","GB46528",194,375,215,685,133,384,61,192,319,183,112,134,0.889784552225517,5.17323695547488,4.60135657514289,0.000414103062378658,0.194212444782504,0.253021608379008
"20","GB52523",23,16,8,39,12,28,3,8,4,8,2,5,1.88942287178391,0.770601033676942,4.62372951528653,0.000396883195729713,0.194212444782504,-0.489275480255653
"21","GB55389",2635,2646,2259,5702,1464,3612,845,1693,2340,1582,1185,1448,0.913316269307613,8.45968451835575,4.57888259465306,0.000432177740853298,0.194212444782504,0.0634316908155474
"22","GB42551",93,291,162,302,67,207,56,128,123,55,43,72,1.17387040781942,4.26093586767113,4.50188703619845,0.000500511783952269,0.199148331083102,0.0655927096598203
"23","GB43362",167,347,275,552,143,278,61,121,183,30,108,128,1.54180305353001,4.77188473008385,4.53630642810891,0.000468683754372117,0.199148331083102,0.133243607884117
"24","GB47693",394,992,505,1337,315,1006,224,450,534,286,300,368,0.866902593489726,6.38967763325499,4.45386893178362,0.000548676126752215,0.199148331083102,-0.0145885353419377
"25","GB53371",11492,22676,38147,43649,9429,15050,3713,7116,7880,2027,5780,7973,1.87784540476132,10.7967089299043,4.48138146407405,0.000520523857613859,0.199148331083102,-0.322651918053132
"26","GB54020",230,413,274,648,161,749,87,214,370,210,138,146,0.975597400795384,5.45578258590582,4.45525195872797,0.000547224203058506,0.199148331083102,0.00336235855021627
"27","GB52634",326,416,509,1005,177,674,86,262,463,159,152,232,1.14364376367964,5.70784700482873,4.41575177225323,0.000590291740099885,0.20631789449343,-0.0668753086715226
"28","GB44457",575,964,821,1125,326,683,225,514,658,327,375,364,0.811145671310721,6.51000278338375,4.3565719978143,0.000661443283561489,0.208068008898992,-0.181210505204189
"29","GB48881",959,1570,934,2139,497,1193,256,1030,602,443,270,573,1.17319624770544,6.98026265986093,4.37659173362798,0.000636436287124501,0.208068008898992,-0.16554992602988
"30","GB49443",12,33,9,23,16,42,21,54,61,100,38,58,-1.38010309045767,2.47817397144337,-4.36581930464251,0.000649769180985844,0.208068008898992,-0.364108538215095
"31","GB43504",22,54,24,37,17,48,41,64,83,55,129,75,-1.16825165546849,3.0415863339709,-4.29923683876327,0.000738797338228957,0.217875952527083,-0.368531645327614
"32","GB54507",14193,28910,23124,31972,7002,23929,4543,10441,8697,2544,4460,8493,1.64513829663734,10.8595894132532,4.3077978204421,0.000726681841827144,0.217875952527083,-0.571084124185345
"33","GB42146",1183,1919,1823,2851,674,2166,392,995,1370,351,344,719,1.36937573383795,7.42698025021208,4.26618646782629,0.000787548657620137,0.221408827364559,-0.367523927686802
"34","GB47849",580,889,709,1415,194,505,135,316,634,194,191,277,1.20216959245639,6.11220698999627,4.23006132382959,0.00084462411625772,0.221408827364559,-0.389582454766125
"35","GB47885",33,70,28,106,21,98,5,24,12,4,19,43,1.92917065286766,2.19037495335677,4.23773124398906,0.000832161376348124,0.221408827364559,-0.623950656845725
"36","GB52275",108,142,104,383,75,216,38,117,103,88,57,76,0.94656356791411,4.20478228365054,4.24367449081671,0.000822634016781167,0.221408827364559,-0.36985354088953
"37","GB41610",15,48,9,47,26,35,26,53,75,68,66,83,-1.1766434588498,2.77842042998639,-4.20149905579426,0.000892741845837611,0.226776006700599,-0.559000198245353
"38","GB54997",158,227,95,144,88,109,32,106,81,49,41,58,1.14237230636467,3.91333746367803,4.18985277653114,0.000913159717560957,0.226776006700599,-0.473563990121368
"39","GB41361",49,90,359,19,28,40,72,809,434,2747,457,294,-3.15811655411854,4.83262760613993,-4.08484536557578,0.00112029452819235,0.234938210278916,-0.653660228241155
"40","GB41617",173,344,157,405,116,337,78,176,210,121,161,162,0.644982547131744,5.00165355134328,4.08865885746312,0.00111198930220401,0.234938210278916,-0.631428671470236
"41","GB42493",313,411,271,2869,328,856,40,293,290,53,150,212,1.92292955220481,5.57692186335682,4.09552636682754,0.00109719122599177,0.234938210278916,-0.620964889837277
"42","GB43580",677,1269,1001,2222,574,1423,330,875,1176,592,502,475,0.798325249582125,7.14231737515667,4.10434423260688,0.00107848523390176,0.234938210278916,-0.624382776330386
"43","GB45512",29,96,103,31,56,22,40,158,205,171,140,139,-1.64998237096321,3.77636411345814,-4.09117240552785,0.0011065495956276,0.234938210278916,-0.646664238372572
"44","GB46367",818,943,1864,1872,729,1222,313,793,934,634,448,529,1.00909450747785,7.1555403282735,4.09462933562371,0.00109911265846869,0.234938210278916,-0.641206097131309
"45","GB47493",99,154,106,214,33,123,49,28,28,46,41,85,1.43326446233855,3.57299577118007,4.08832575787514,0.00111271222939852,0.234938210278916,-0.66243365487853
"46","GB45265",261,1071,198,683,684,547,602,1350,1835,1729,1423,1581,-1.45599524540429,7.15355573941437,-4.05982810737565,0.00117637343711914,0.238001055057313,-0.699546941480638
"47","GB54121",80,199,135,241,46,106,56,69,72,62,51,73,0.946661852654455,3.92172660565757,4.0559415246928,0.00118533957695176,0.238001055057313,-0.697084493599256
"48","GB52446",298,341,144,820,112,390,101,129,245,120,109,136,1.06899281585639,5.0970337750884,4.04255781254252,0.00121675261950166,0.239218634796607,-0.712112980066318
"49","GB47970",102,260,174,368,103,211,34,180,161,66,91,106,0.913810067533596,4.51561338002278,4.01878035857679,0.00127467341774644,0.240581860865463,-0.75358516667966
"50","GB53709",36,87,42,143,12,86,15,23,29,13,20,36,1.40414517552032,2.56951537901835,4.02584970698775,0.00125716466969035,0.240581860865463,-0.863892333021522
"51","GB40278",674,1112,639,1313,345,797,197,673,714,555,460,494,0.614744844078365,6.71103187956686,3.95964070878336,0.00143124824818534,0.250453143269097,-0.86030629601964
"52","GB42084",729,1336,977,2166,521,972,230,911,1014,636,428,629,0.787286597524139,7.06086412568116,3.9725415499854,0.00139549768282447,0.250453143269097,-0.844394154943028
"53","GB43573",7998,9271,9417,25271,7091,14820,2465,8112,10102,4431,5879,5309,0.990294958880412,10.4191455327724,3.95896996749793,0.00143313232346416,0.250453143269097,-1.03456542616635
"54","GB51088",358,561,501,685,310,526,145,417,537,246,296,223,0.73317729429146,6.00813296614908,3.97687885318645,0.00138368379113078,0.250453143269097,-0.82672238914916
"55","GB50076",1155,2537,2116,3765,1280,2092,537,1683,1530,599,822,1167,1.00995699686253,7.9231344038539,3.94923036338917,0.00146077691299578,0.25064275868984,-0.90828752774017
"56","GB40164",943,1729,1716,3744,607,2398,321,1145,1452,493,302,727,1.29124809067154,7.43870177737377,3.91333264992992,0.00156744534943995,0.255719955146277,-0.953483242914133
"57","GB40339",179,229,232,333,131,201,53,161,234,90,136,120,0.760834436790447,4.7974036158563,3.76216732547764,0.0021110153007403,0.255719955146277,-1.20702245379889
"58","GB40608",1184,1532,803,1729,276,2400,216,466,1001,83,253,185,1.95558065016015,6.57347344687034,3.8140893380972,0.00190550713070851,0.255719955146277,-1.11122828073932
"59","GB42823",70,57,81,98,29,89,10,39,53,41,23,33,1.0316990861103,2.96685309622426,3.78340853151232,0.00202435265429574,0.255719955146277,-1.2037532938202
"60","GB43465",81,124,54,266,41,72,37,30,67,39,31,55,1.13193914407388,3.40403142821074,3.756942973472,0.00213290100806723,0.255719955146277,-1.22166991681021
"61","GB44316",3,22,13,24,18,21,14,40,44,34,58,75,-1.46792724078909,2.08683801248811,-3.76377436896646,0.00210432903020653,0.255719955146277,-1.33406418193485
"62","GB45969",48,98,41,274,42,109,6,39,60,47,8,36,1.64229778655811,2.95822878833197,3.87410428775952,0.00169311076618345,0.255719955146277,-1.06494929532124
"63","GB46249",117,182,134,348,115,242,50,164,172,85,51,84,0.915717080615892,4.45673761616224,3.75650076410502,0.00213476402909916,0.255719955146277,-1.21313759452018
"64","GB46984",651,885,1141,1579,709,1037,270,907,847,344,386,386,1.02131324682863,6.87545696682971,3.85982741187353,0.00174134969961692,0.255719955146277,-1.0337101350814
"65","GB47399",121,162,128,271,30,99,36,31,56,56,59,83,1.21168191110395,3.73829684081781,3.75509212861593,0.00214070959590504,0.255719955146277,-1.21595039360602
"66","GB48435",453,717,577,683,178,503,125,343,485,147,149,257,1.07891552467747,5.83005081224483,3.84478964927822,0.00179367213096773,0.255719955146277,-1.05880303595359
"67","GB48796",5,13,7,11,13,7,18,16,36,20,29,17,-1.31413487647701,1.3305311837688,-3.83539989365996,0.00182715055128497,0.255719955146277,-1.35653141511349
"68","GB48945",158,264,240,389,95,273,77,160,180,75,71,153,0.974569766724317,4.76242629632215,3.89831077046819,0.00161440550450949,0.255719955146277,-0.965394211758541
"69","GB48980",1496,1881,1566,3348,746,4111,560,919,2065,656,390,611,1.28507236579123,7.69628205234679,3.79190408191189,0.00199071010584101,0.255719955146277,-1.16323385058218
"70","GB49321",10776,11396,9860,17475,4903,8689,2021,7229,8317,3857,1922,5505,1.2337988004101,10.1246187087473,3.83044845610107,0.00184505951079341,0.255719955146277,-1.20805532149407
"71","GB49370",418,709,537,1129,353,983,190,612,607,310,270,340,0.792631755314611,6.37447943364163,3.86216246560984,0.00173336541450067,0.255719955146277,-1.02687251850723
"72","GB49937",1080,3705,1612,4547,704,3156,463,1252,1488,818,1002,1314,0.946731020700894,7.94694208033239,3.89870782653431,0.00161314601893905,0.255719955146277,-0.992359824666869
"73","GB50121",10557,8748,9741,22529,7692,10116,3132,5520,7883,4453,5664,6514,0.998860893889592,10.3730656962512,3.87556777895182,0.00168824332509279,0.255719955146277,-1.15601616794043
"74","GB50531",116,172,72,286,65,211,20,130,90,34,79,70,1.11616901073247,3.97398441188972,3.79413861302126,0.00198195595135716,0.255719955146277,-1.14603048230924
"75","GB51675",40,114,42,102,42,57,43,123,122,104,104,87,-0.640202865243546,3.71361318136099,-3.83471794232443,0.00182960658901698,0.255719955146277,-1.07820167686033
"76","GB53780",23,54,32,40,22,35,6,15,28,19,22,18,0.88490630952133,2.05395835432589,3.82802793801285,0.00185387913660954,0.255719955146277,-1.23696598457533
"77","GB54862",935,2107,1361,3020,743,1412,350,1314,1527,799,827,793,0.729561307405909,7.59079533042773,3.88118850534894,0.00166968122005359,0.255719955146277,-1.01101035219152
"78","GB55220",1061,1640,1631,2904,1031,1916,261,1271,1495,1055,1049,948,0.848400102523219,7.71061858216879,3.78464200285766,0.00201943250377688,0.255719955146277,-1.17546032847005
"79","GB55616",332,448,436,556,237,687,154,328,369,283,123,177,0.948572909903462,5.74731790552365,3.80539202069896,0.00193845915916316,0.255719955146277,-1.12915035608895
"80","GB42768",41,29,41,79,34,41,1,20,24,9,27,14,1.61005794471864,1.97669463726754,3.73864206739644,0.00221139765843692,0.259916163630748,-1.39467744694972
"81","GB49750",69,293,78,489,37,199,39,75,78,23,31,74,1.57786016976886,3.82079375360631,3.73419242105419,0.00223092182410624,0.259916163630748,-1.25167144966796
"82","GB42673",129,328,115,367,80,267,39,160,193,143,78,85,0.780793368257666,4.59122281588699,3.70538113747746,0.00236163797752078,0.269843269361859,-1.30542353457712
"83","GB48979",143,108,119,217,58,213,42,105,108,57,29,45,1.15879500676577,3.93127474625252,3.70288605972785,0.00237331687581162,0.269843269361859,-1.30373455872753
"84","GB55717",459,642,885,902,396,814,220,533,550,230,283,355,0.933603001598422,6.36211160443821,3.68305102204862,0.00246826510922991,0.277297831378603,-1.33974677426076
"85","GB46095",63,163,98,282,53,99,34,95,90,29,49,56,1.01767132172658,3.73739450999357,3.66134623244172,0.0025765763418114,0.279484493536485,-1.37605451457605
"86","GB47279",465,1400,723,1834,478,1212,117,875,784,201,406,444,1.20597772145311,6.66925830162133,3.66857954820937,0.00253995655687456,0.279484493536485,-1.36321312021066
"87","GB53314",938,2274,1045,3077,733,1374,328,1171,1420,728,980,878,0.692957468867087,7.55701809859211,3.66609673245011,0.00255246647607,0.279484493536485,-1.37215175639029
"88","GB44970",19,46,19,37,25,18,15,55,63,60,78,42,-0.964715650469814,2.61895889607808,-3.65289944433256,0.00262001608037461,0.280966951710173,-1.43962621419362
"89","GB41778",796,1531,1325,1596,490,1335,288,826,1206,624,666,744,0.685413475342196,7.22552362383697,3.64329483243697,0.00267031088945068,0.283142964761192,-1.40763012098077
"90","GB41188",237,717,231,872,142,245,50,227,374,158,140,168,0.941090964329085,5.31830802754494,3.62942144018061,0.00274468769147131,0.286149704182304,-1.44409404741858
"91","GB42534",167,204,163,277,166,259,54,116,143,154,140,156,0.704664489271034,4.77269117598429,3.62490729588964,0.00276933724219247,0.286149704182304,-1.45118722547331
"92","GB44043",1,7,21,1,7,0,15,14,33,22,43,16,-2.76007637042554,0.592841872922131,-3.62122072699511,0.00278963365314951,0.286149704182304,-1.75796848731386
"93","GB52023",6212,9242,2891,5482,1144,3222,978,2203,3218,1029,1301,1514,1.25820256661,8.74707354108346,3.61426491032399,0.00282833911394107,0.287000389443676,-1.48415620513779
"94","GB44596",13,44,9,34,69,49,39,64,106,63,97,116,-1.44363703875624,3.057663640446,-3.60129243907616,0.00290197929206525,0.291340197651274,-1.49667753163409
"95","GB55716",69,95,97,122,59,101,39,73,60,26,46,39,0.947947620323482,3.470028541528,3.58270318998687,0.00301089220014114,0.299092523081389,-1.51331456640635
"96","GB47379",54,114,262,99,92,85,63,313,466,368,214,248,-1.31929877588875,4.78752424334593,-3.5736790378127,0.00306524227586233,0.301113804907781,-1.5387721981062
"97","GB49442",34,26,22,26,10,43,17,123,77,207,39,65,-1.56515533580688,2.84384163590079,-3.56661650796949,0.00310846766489475,0.301113804907781,-1.56559930495911
"98","GB55098",44,71,36,67,38,85,40,103,112,128,73,77,-0.697638857883565,3.56350814586308,-3.55343755574859,0.00319077890121628,0.301113804907781,-1.5616051911945
"99","GB55186",30,83,35,75,21,48,15,30,51,20,27,20,0.777880854384995,2.55361194198706,3.55475378637101,0.00318246032099608,0.301113804907781,-1.6014474082227
"100","GB55452",6972,11579,13586,16972,4652,13897,3141,6639,8736,2193,2098,4733,1.3196240995281,10.1325279728041,3.55363448668851,0.00318953290397787,0.301113804907781,-1.63406429326737
