"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"32","GB45437",65,117,76,79,25,114,45,128,152,149,497,144,-0.876289372537534,4.16350657419296,-2.98669414155025,0.0097974534853172,0.996295637591106,-4.01846702059092
"33","GB45561",30,54,34,35,21,28,21,58,78,32,82,59,-0.496706193562479,2.82814836178699,-2.80466072619225,0.0140395469303459,0.996295637591106,-4.24104524078366
"34","GB45614",4199,10025,3654,5699,4595,7374,789,3030,4652,6105,1288,787,1.57691211337382,9.20024241964143,2.92184572703452,0.0111400278923932,0.996295637591106,-4.26355842692603
"35","GB45692",24,39,43,46,19,46,11,32,32,9,44,22,0.763483157513624,2.27963665602233,2.97894067885814,0.00994917698077417,0.996295637591106,-4.27195251280586
"36","GB45734",27,45,61,42,27,45,19,30,21,8,10,40,1.31925924839354,2.26991025392997,3.30369795373682,0.00521733330558342,0.996295637591106,-4.22387414004894
"37","GB45743",451,929,608,756,349,558,195,604,690,288,824,600,0.441886752714508,6.52369866266564,2.78569075080012,0.0145737350642997,0.996295637591106,-4.08957268521928
"38","GB45861",1218,315,600,237,320,370,67,297,601,56,162,90,1.73939837287312,5.46405655071549,3.25590548911124,0.00573804942338092,0.996295637591106,-3.88367681030073
"39","GB45986",74,100,70,17,25,23,74,109,91,117,263,84,-1.21761746822698,3.58678783730507,-3.04041446522381,0.00880716359805944,0.996295637591106,-4.09814759227272
"40","GB46065",100,225,149,178,85,176,63,135,134,87,161,128,0.52237244848877,4.48619921395137,3.48344534630851,0.00364838184176607,0.996295637591106,-3.79751994595941
"41","GB46095",63,90,29,49,53,56,34,95,163,98,282,99,-0.945686209345547,3.73739450999357,-3.16950466099978,0.00681442339632793,0.996295637591106,-4.02776364744031
"42","GB46222",43,85,37,19,27,81,25,147,326,346,247,59,-1.59052841301927,3.7385440663519,-2.9453374375154,0.010633954486609,0.996295637591106,-4.11170422050895
"43","GB46224",342,137,287,36,63,57,207,1000,439,126,350,843,-1.71818174710364,5.18008671242993,-2.91688477712923,0.0112498911846214,0.996295637591106,-4.00497570919592
"44","GB46312",500,1179,601,217,272,304,420,901,977,613,1355,1812,-0.942050372994098,6.77582970107715,-2.96184103806024,0.0102920266062572,0.996295637591106,-4.06456544208656
"45","GB46547",7,22,8,20,11,22,7,7,12,5,2,5,1.41007732870335,0.700356385295173,2.7859700594519,0.0145657277118221,0.996295637591106,-4.41872438746732
"46","GB46814",50,141,119,25,53,41,34,183,139,173,196,150,-0.974638799711034,3.94853513887718,-2.7515742144964,0.0155847948230825,0.996295637591106,-4.11842746650546
"47","GB47278",9,26,17,8,6,8,7,34,40,18,47,35,-1.10660365147777,1.59262432121037,-3.99452852424344,0.00132769446174132,0.996295637591106,-4.22196911942906
"48","GB47425",30,67,72,107,38,67,17,34,74,19,57,27,0.934568435561943,2.95792994247296,3.39710504947414,0.00433212766452333,0.996295637591106,-4.10370661828368
"49","GB47722",58,63,39,56,19,77,10,34,38,28,25,25,1.09919014497842,2.61138159830325,3.71353652848205,0.00231071265382032,0.996295637591106,-4.10798814770248
"50","GB47903",211,136,85,43,44,78,104,333,272,211,400,167,-1.31220337683232,4.60269163155259,-3.90579300539642,0.00158071067754474,0.996295637591106,-3.71963559451492
"51","GB48029",282,273,129,75,107,443,169,342,392,533,952,670,-1.15587962988113,5.63883652675543,-2.72354199162485,0.0164664092116701,0.996295637591106,-4.05398683825291
"52","GB48134",479,299,1156,409,207,125,44,356,451,76,118,124,1.40471632394504,5.2815383907512,2.76451578999038,0.0151934604951009,0.996295637591106,-4.03196050923904
"53","GB48319",9,9,12,6,5,6,4,16,19,9,41,21,-0.883304637957466,0.949637469244337,-2.79189184712299,0.0143969665047042,0.996295637591106,-4.4062984561595
"54","GB48510",12,106,1,15,313,10,35,90,340,63,479,287,-2.86246791947149,3.29763598575887,-3.07562469615879,0.00821247014832304,0.996295637591106,-4.17834799077236
"55","GB48685",13,26,16,23,13,48,6,17,21,3,15,10,1.11390264926375,1.39109347810998,2.90878907438225,0.0114314668872987,0.996295637591106,-4.36375533527403
"56","GB48923",275,503,789,1358,487,773,193,500,537,334,530,397,0.800927789361996,6.4325800286772,2.83395834061206,0.0132519302951198,0.996295637591106,-4.06894455688184
"57","GB49154",100,234,100,102,60,77,55,178,238,191,274,294,-0.712637370626339,4.57939315735566,-3.14680431440463,0.00712911931715774,0.996295637591106,-3.913234868845
"58","GB49168",70,100,67,71,43,74,12,51,86,45,32,36,1.00034907704653,3.16842068921789,3.63051249713916,0.00272406640156494,0.996295637591106,-4.01951634919756
"59","GB49386",11,84,21,17,12,24,19,57,48,76,260,77,-1.44936764910114,2.7395572033592,-3.20346206528093,0.00636928019401004,0.996295637591106,-4.18684861941358
"60","GB49476",100,194,109,62,91,57,63,147,288,108,514,539,-1.04384380643125,4.61773788152876,-2.88472884658438,0.0119882680089835,0.996295637591106,-4.0092240175518
"61","GB49509",71,23,44,17,48,11,414,277,1968,327,719,36,-3.55286345431539,4.173342128062,-3.94590944082186,0.00146074413190722,0.996295637591106,-3.95969883295362
"62","GB49614",125,199,91,114,105,75,90,195,204,136,384,302,-0.694951844490598,4.70667386192978,-2.93716384294652,0.010807415207183,0.996295637591106,-3.97185284751042
"63","GB49750",69,78,23,31,37,74,39,75,293,78,489,199,-1.51719327930982,3.82079375360631,-3.4234429777106,0.00411091708746118,0.996295637591106,-3.97256603939422
"64","GB49794",123,154,117,77,51,123,295,132,231,139,425,256,-0.988197398634689,4.73547471602515,-2.95856374158324,0.0103590538537966,0.996295637591106,-3.97700289781449
"65","GB49946",5,18,12,7,6,9,7,18,33,8,33,33,-0.932733922881419,1.2013956412742,-3.05573855373856,0.00854327923699975,0.996295637591106,-4.36098498974527
"66","GB50015",119,164,564,341,125,272,44,139,125,179,124,88,1.25209870215724,4.76787985227581,3.56918249733406,0.0030767580985853,0.996295637591106,-3.76723297312074
"67","GB50218",92,148,747,845,386,635,10,166,141,326,31,17,2.81601115508384,4.67849122405088,3.52207047790399,0.00337869214374739,0.996295637591106,-3.90483546898772
"68","GB50689",24,48,24,17,12,16,19,37,61,56,79,80,-1.0563990308821,2.53452119893352,-3.90101713891039,0.00159564561276325,0.996295637591106,-4.09680812781893
"69","GB50866",115,201,138,58,46,89,72,114,463,111,428,293,-0.865089485150145,4.58141227150202,-2.7249070514932,0.0164223758521306,0.996295637591106,-4.06081962742714
"70","GB50871",579,626,1158,1239,580,792,208,531,716,458,644,441,0.911875527559537,6.73193754885086,4.11448968375501,0.00104979168518478,0.996295637591106,-3.7673865246566
"71","GB51034",19,23,46,18,10,17,4,9,26,14,12,10,0.997807221978929,1.41640046536048,2.95222111582593,0.0104899968071858,0.996295637591106,-4.35585448631704
"72","GB51043",43,102,43,62,55,51,34,115,105,81,185,112,-0.63924972669505,3.68649162488031,-2.9737176791569,0.0100526868064513,0.996295637591106,-4.08143559256788
"73","GB51190",31,42,55,42,29,58,13,16,77,11,42,18,0.92830650198608,2.4506643363238,2.79979972041518,0.0141745798055792,0.996295637591106,-4.28583267318706
"74","GB51238",244,1352,521,275,155,300,355,1461,596,539,1239,620,-0.894142544122354,6.47181908771833,-2.77044221399105,0.0150174680034132,0.996295637591106,-4.09159076661442
"75","GB51580",284,690,508,323,232,314,160,767,824,682,1044,895,-0.620644903233408,6.3969871242635,-2.7436138873036,0.0158303636835197,0.996295637591106,-4.0916482442795
"76","GB51615",17,27,82,47,15,51,10,31,30,5,28,13,1.15832239583878,2.05681129413488,2.77009550356704,0.0150277090150291,0.996295637591106,-4.32964277186525
"77","GB51641",5,13,9,8,7,12,8,18,16,15,58,19,-0.956235666504991,1.19986701301194,-2.95683918231116,0.0103944970169781,0.996295637591106,-4.37247550018264
"78","GB51764",11,14,16,21,10,6,15,18,40,30,42,50,-1.12074011931169,1.77445606014274,-3.40182270137799,0.00429164445423474,0.996295637591106,-4.26952158148329
"79","GB52158",271,465,442,289,128,281,165,607,592,510,931,564,-0.642309197095718,6.06098309495586,-3.39325562543118,0.00436544401184525,0.996295637591106,-3.85557907851637
"80","GB52161",288,918,374,254,326,255,273,498,831,618,1670,1262,-0.856393163859246,6.48232342102385,-2.96483493843899,0.0102311689404462,0.996295637591106,-4.03389933009941
"81","GB52173",37,67,27,68,16,25,9,15,30,11,33,44,0.923397410253457,2.24556380036929,2.79659058949516,0.0142644200812404,0.996295637591106,-4.30661275763413
"82","GB52179",169,255,208,44,97,94,114,297,588,196,419,604,-1.21996005751762,5.11879702416075,-3.30048551631641,0.00525080397016026,0.996295637591106,-3.85633741287074
"83","GB52184",20,97,399,1513,1411,1000,10,21,30,149,62,24,3.5854303801616,4.25005128955773,3.04236463771594,0.0087731386021588,0.996295637591106,-4.11971899755619
"84","GB52694",91,278,119,154,76,99,100,235,270,155,286,187,-0.497149360344919,4.76285654865249,-2.82780803502035,0.013413601953429,0.996295637591106,-4.00195916620571
"85","GB52702",222,443,313,235,174,280,294,279,658,396,825,445,-0.623577894537783,5.91661851822104,-3.1215447322553,0.00749628817464038,0.996295637591106,-3.92551202766607
"86","GB52984",20,30,17,45,11,33,5,18,12,14,20,20,0.922051077034244,1.68729322036993,2.90193006294689,0.0115875564596839,0.996295637591106,-4.34051613987982
"87","GB53155",14,16,11,14,4,14,13,28,27,14,36,25,-0.797208718464208,1.52065554235562,-3.11104061561118,0.00765444437418798,0.996295637591106,-4.32843135489166
"88","GB53224",27,59,48,28,31,29,17,19,14,21,34,29,0.919954527333614,2.29213967650151,3.12696409905604,0.00741596347327955,0.996295637591106,-4.24648859552873
"89","GB53346",3,20,7,4,3,3,5,15,15,6,34,17,-1.1029307236371,0.584098176609338,-2.94059337245304,0.0107342969301169,0.996295637591106,-4.4103040041384
"90","GB53370",7,8,22,32,22,7,32,26,65,60,32,87,-1.53571502393931,2.16084548246789,-2.88175422549944,0.0120589296826889,0.996295637591106,-4.30888176521967
"91","GB53696",288,647,280,302,216,265,208,604,738,353,826,512,-0.503064704841633,6.09758996597243,-2.89685072105866,0.0117044937763945,0.996295637591106,-4.0137996533291
"92","GB53709",36,29,13,20,12,36,15,23,87,42,143,86,-1.14554019190229,2.56951537901835,-2.7696581845427,0.0150406361066649,0.996295637591106,-4.28164422108133
"93","GB53848",37,97,43,54,43,56,33,93,158,81,201,105,-0.803071760529407,3.65023830460676,-3.9861570170233,0.00134969077395797,0.996295637591106,-3.84580022782878
"94","GB53860",226,258,846,1154,755,366,105,277,175,116,216,294,1.6553385954911,5.73156180274877,3.82650665547468,0.00184815329335898,0.996295637591106,-3.72507790498824
"95","GB54121",80,72,62,51,46,73,56,69,199,135,241,106,-0.807923167800346,3.92172660565757,-2.94309367857876,0.0106812969690001,0.996295637591106,-4.05991624710982
"96","GB54123",215,168,183,90,89,147,215,161,355,228,674,266,-0.868050700415547,5.12958742467282,-2.8545715904363,0.012723864931728,0.996295637591106,-3.99130385260323
"97","GB54268",603,769,1401,2076,691,784,207,560,1029,263,1439,532,1.03030056325147,6.96820718373666,3.35809522018431,0.00468189298425413,0.996295637591106,-3.9817777050664
"98","GB55046",85,88,115,27,63,40,13,41,38,20,22,29,1.42246847419108,2.81854478785636,3.51039553990493,0.00345802268887474,0.996295637591106,-4.11272997988476
"99","GB55225",171,415,218,165,90,156,111,308,459,209,718,356,-0.594925551188724,5.37423683670176,-3.08216801615273,0.00810641947976216,0.996295637591106,-3.90640996062533
"100","GB55263",1906,2941,2082,1411,1469,1507,1490,5193,6444,1657,7331,4293,-0.837583068253892,8.83103639020986,-3.21669037458698,0.00620381498130442,0.996295637591106,-4.18562881891768
