"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"71","GB50903",18,27,24,20,54,16,16,44,37,32,18,49,-0.660875126692319,2.26937097764792,-2.81532556870811,0.013781942878742,0.961000168341397,-4.40027667026657
"72","GB51058",109,143,212,199,343,142,18,153,189,37,48,164,0.765534277151754,4.33043285226483,2.55380115445563,0.0229773173035114,0.961000168341397,-4.28266806769656
"73","GB51221",48,107,134,124,156,77,16,71,131,32,37,71,0.611176885811285,3.62055248704459,2.60092099036004,0.0209682686101311,0.961000168341397,-4.32390613065899
"74","GB52046",22,26,39,43,120,44,7,24,53,9,14,21,0.866387834921524,2.24975296430902,2.44655244208062,0.0282630112619294,0.961000168341397,-4.44587765856559
"75","GB52052",727,1309,1207,216,1024,316,645,1233,1734,933,521,1115,-0.926650509378148,7.11589155109288,-2.43330009674806,0.0289917353760878,0.961000168341397,-4.3572731187646
"76","GB52090",8,7,19,1,18,8,68,33,24,44,6,27,-1.99172116305423,1.39538938864019,-3.14403091930141,0.00719230902848063,0.961000168341397,-4.43098429333087
"77","GB52094",40,14,36,5,15,18,64,53,36,66,12,38,-1.48980753932746,2.2304879282013,-2.78956553754055,0.0144982175097476,0.961000168341397,-4.40887984793726
"78","GB52427",1037,1104,1654,1536,2203,1678,1443,2578,2275,3755,773,1956,-0.748742575983341,8.20455358567665,-2.57341563461588,0.0221194410161006,0.961000168341397,-4.38306788792019
"79","GB52775",394,709,448,243,550,256,268,337,2220,715,396,691,-0.881641425299648,6.4097609891595,-2.58134235764485,0.0217815791966964,0.961000168341397,-4.28694765267822
"80","GB53072",135,141,160,72,203,129,143,209,197,247,74,269,-0.781109778682223,4.75096086292433,-3.00771229656299,0.00942536407754082,0.961000168341397,-4.13995541582896
"81","GB53241",11,22,21,21,45,28,1,17,31,3,7,12,1.04026347795937,1.25874422374635,2.44862911116446,0.028150415542513,0.961000168341397,-4.48890631362244
"82","GB53244",6,32,26,45,46,19,1,12,39,2,7,8,1.38184168984892,1.206553245543,2.60009323618408,0.0210020527020304,0.961000168341397,-4.47923116548409
"83","GB53262",86,139,209,141,215,86,28,103,162,56,52,122,0.452658829340475,4.14906634346515,2.41953492825548,0.0297676184388075,0.961000168341397,-4.31623479864709
"84","GB53370",7,26,8,32,32,7,32,22,65,60,22,87,-1.78774085720967,2.16084548246789,-3.83274254449631,0.00183535433573246,0.961000168341397,-4.31681859028066
"85","GB53441",425,521,822,681,1079,595,133,503,770,232,266,626,0.534352481044741,6.4027670333334,2.52936662465973,0.0240908573153561,0.961000168341397,-4.30125890848169
"86","GB53549",109,258,325,296,282,178,18,145,227,53,88,181,0.867096037263325,4.64606007643814,2.78744717008572,0.0145587128384547,0.961000168341397,-4.21489159759116
"87","GB53877",11,21,29,9,33,17,16,28,38,26,15,23,-0.671304990221832,1.87526834100068,-2.63614227364861,0.0195783993996269,0.961000168341397,-4.44305142221032
"88","GB53997",48,37,54,49,60,91,39,88,82,93,33,112,-0.748338947271994,3.4226652689468,-2.73045113603067,0.0162820563726406,0.961000168341397,-4.31389588073487
"89","GB54091",7,19,15,11,18,13,3,7,14,2,2,10,0.907633999540497,0.590788866187442,2.74909364805196,0.0156975736387677,0.961000168341397,-4.48722266116903
"90","GB54169",67,107,87,108,230,71,18,67,121,20,36,54,0.825610856276982,3.53496514524004,2.84819900138084,0.012917981258781,0.961000168341397,-4.29129949774277
"91","GB54176",39,65,76,72,105,55,7,29,99,24,26,48,0.690121108931246,2.9587826220045,2.4595529897998,0.027565149837536,0.961000168341397,-4.40049814224328
"92","GB54202",10,18,24,16,64,14,2,13,28,4,4,12,0.953170132607146,1.15584742720851,2.46805358977681,0.0271177804189116,0.961000168341397,-4.49039711226294
"93","GB54551",26,18,35,51,47,64,58,60,64,46,36,70,-0.891730358134119,2.98919738212478,-2.76889615313525,0.0150991198393551,0.961000168341397,-4.34990378355055
"94","GB54892",12,15,26,12,30,11,1,16,20,5,5,6,0.875280855167583,0.906417861535654,2.41587749569136,0.0299770763097329,0.961000168341397,-4.50123039643543
"95","GB54962",8,2,30,8,10,1,177,33,33,25,19,6,-2.21628825322383,1.29280551941069,-2.43374741513671,0.0289668483829625,0.961000168341397,-4.49161839442546
"96","GB55020",239,236,209,301,520,317,361,463,444,473,182,319,-0.704412045183554,5.81553355536818,-2.515501844096,0.0247455812900998,0.961000168341397,-4.26699104763445
"97","GB55428",11,17,12,69,29,51,2,3,14,15,4,8,1.53373507037774,1.16919235811603,2.6078204865091,0.0206887057096697,0.961000168341397,-4.48001588123972
"98","GB55489",834,747,1372,619,902,794,2236,1337,1072,982,694,1267,-0.925056997121859,7.45946970253206,-2.42848235901983,0.0292610707767038,0.961000168341397,-4.37487062133594
"99","GB55586",8,28,27,19,27,34,1,26,14,6,10,6,1.06717360946368,1.22397784064773,2.43233434162073,0.0290455356708458,0.961000168341397,-4.49122262011841
"100","GB55707",407,324,719,343,778,217,189,675,645,706,351,906,-0.666906960381117,6.34917302872006,-2.54727275409828,0.0232698877716262,0.961000168341397,-4.28991747827277
