"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"37","GB46045",4,1,5,10,7,4,8,24,10,7,18,8,-1.14914733671043,0.402368614288127,-2.96951984507333,0.0101458062363295,0.958780502463713,-4.47756804171
"38","GB46114",35,21,65,144,129,50,166,129,293,44,161,158,-1.06017321473507,4.00157673437883,-2.93458337541913,0.0108722715436432,0.958780502463713,-4.22253916470969
"39","GB46287",65,24,117,124,181,87,157,175,216,198,149,125,-0.834669613762283,4.38563848108494,-3.45949793099812,0.00383143578474807,0.958780502463713,-4.07220279803042
"40","GB46421",14,6,34,14,36,10,7,9,7,10,10,13,0.903301219912623,1.12958112661749,2.92268741539898,0.0111311349562597,0.958780502463713,-4.45671671060239
"41","GB46557",4,64,301,29,6,0,482,117,241,271,230,28,-3.36170362989862,3.11000219470152,-2.92896485775766,0.0109937874150579,0.958780502463713,-4.36678900774205
"42","GB46590",69,30,132,99,130,44,65,74,68,37,47,64,0.473554252168682,3.52058254060185,2.80942389298846,0.0139193265371601,0.958780502463713,-4.29296064821712
"43","GB47011",188,184,556,255,396,100,172,190,146,160,116,232,0.661309814450831,5.13189810633664,2.93810361802186,0.0107968110675513,0.958780502463713,-4.14497469652349
"44","GB47142",56,76,317,387,244,226,394,384,755,265,299,480,-1.08452505907,5.54577886580244,-3.06605155498306,0.00837831670573532,0.958780502463713,-4.14395792364093
"45","GB47382",240,65,425,372,279,176,330,388,913,701,565,244,-0.973733390483831,5.8326035433131,-2.6957776781778,0.0173995239078545,0.958780502463713,-4.23641266612024
"46","GB47498",149,98,225,232,380,170,208,322,680,229,659,355,-0.827616911210979,5.54041451109767,-2.68882938191825,0.0176377922274803,0.958780502463713,-4.22398429670019
"47","GB47905",498,828,1255,448,853,208,313,472,228,279,217,449,1.10673423138123,6.23024493187834,3.06074025882365,0.00846711410424599,0.958780502463713,-4.166483387035
"48","GB48243",0,2,17,8,8,16,16,49,48,6,24,23,-1.95142136804148,0.97171726912047,-2.84629149401463,0.0129439229371447,0.958780502463713,-4.467840430403
"49","GB48746",17,13,31,17,46,6,6,10,11,9,7,18,1.00942921500079,1.25479974005462,2.96899024449162,0.0101564532766549,0.958780502463713,-4.44778505313171
"50","GB48846",73,43,87,109,136,49,69,70,51,37,57,74,0.464765370845511,3.55632269229342,2.68332449697561,0.0178288095598839,0.958780502463713,-4.31229214795552
"51","GB49078",22,4,57,211,92,9,23,12,7,8,9,18,1.78539747824133,1.79232872111458,3.02245915930549,0.00913525592616935,0.958780502463713,-4.41635040517408
"52","GB49175",101,85,116,292,329,119,100,108,58,98,81,130,0.793156861977395,4.37774973232034,3.02708013509072,0.00905191565031016,0.958780502463713,-4.16890094288763
"53","GB49329",38,22,73,101,107,37,58,37,43,26,27,54,0.601010157032738,3.02224376317661,2.92139843497453,0.0111595453828953,0.958780502463713,-4.32632420940442
"54","GB49394",29,22,70,88,102,30,129,89,44,138,117,151,-0.925795770252745,3.63736128312009,-3.00122610627448,0.0095280464669377,0.958780502463713,-4.24816294469179
"55","GB49441",258,100,942,292,326,98,984,1692,392,557,456,312,-1.17491302307177,6.0905939073169,-2.88877813312208,0.0119027326210946,0.958780502463713,-4.2113897296637
"56","GB49839",261,132,385,355,628,231,431,523,604,285,518,579,-0.54114188884648,6.0434327578041,-2.9144047882048,0.0113149397670325,0.958780502463713,-4.19079427494195
"57","GB50037",13,12,54,23,39,40,56,60,41,61,43,43,-0.855038955742307,2.67952542231024,-2.71919487122056,0.0166193160154425,0.958780502463713,-4.38476000121083
"58","GB50195",151,115,361,441,465,250,594,470,557,291,422,455,-0.662320442918289,5.9179084763243,-3.26016085301658,0.00569617207798095,0.958780502463713,-4.11043824960698
"59","GB50527",23,5,34,48,24,26,35,115,105,49,106,26,-1.32647452338084,2.72719536938752,-2.74130794472253,0.0159138557843009,0.958780502463713,-4.38165529841634
"60","GB50674",19,9,34,35,26,14,26,52,75,21,52,59,-0.964860708311247,2.41167298547542,-3.10138655199239,0.00781059903290706,0.958780502463713,-4.36167374000396
"61","GB50788",11,5,23,43,37,7,50,43,55,29,27,32,-1.02789666566609,2.12873757911548,-3.67947361743902,0.00247582870890744,0.958780502463713,-4.3317719694086
"62","GB50880",185,81,582,267,315,113,478,1625,413,354,294,340,-1.03623574282338,5.78769124646502,-3.0441229840704,0.00875099092436586,0.958780502463713,-4.15882948962955
"63","GB51282",21,12,43,60,60,21,38,26,23,10,19,17,0.709903684642945,2.1650023746078,2.74625334733324,0.0157601211467779,0.958780502463713,-4.41666596161191
"64","GB51413",93,71,301,218,228,78,237,233,205,164,190,225,-0.421038210597167,4.90718720777542,-2.87621987134465,0.0122016240574256,0.958780502463713,-4.16402419756048
"65","GB51566",110,32,271,312,215,180,279,374,681,314,305,184,-0.977450203275731,5.28703187973422,-2.74485198194502,0.0158035370324751,0.958780502463713,-4.20849533018157
"66","GB51583",126,162,1202,304,193,464,2111,4170,1995,641,524,710,-1.92405431845526,6.74809957809144,-3.25244301240945,0.0057843104237456,0.958780502463713,-4.19263124482074
"67","GB51613",55,37,103,88,94,27,106,207,162,82,102,112,-0.908525050784626,3.91751334014278,-4.26636843213617,0.000782848226221802,0.958780502463713,-3.99893025724891
"68","GB51682",27,7,79,75,87,40,105,89,129,56,56,84,-0.826335584807936,3.3450195044521,-2.86152540472625,0.012560714831959,0.958780502463713,-4.30380067709629
"69","GB51683",2376,1122,6363,4492,4895,2360,5491,7480,5564,4888,3931,6264,-0.711616878782118,9.49731544828876,-3.16113513179627,0.00693615553912764,0.958780502463713,-4.35342803884449
"70","GB52146",8,6,15,29,41,6,4,7,4,3,4,9,1.55539089653338,0.584903618688322,4.56195310711372,0.000443433298707882,0.958780502463713,-4.39684680650715
"71","GB52191",368,116,731,472,639,191,1220,2126,559,699,610,372,-1.05723045668766,6.51815894715691,-3.11426838625422,0.00761325875503889,0.958780502463713,-4.19079530291814
"72","GB52260",92,45,152,217,213,80,195,202,144,135,147,192,-0.393888839874706,4.60796333171641,-2.68222193298327,0.0178673086944999,0.958780502463713,-4.22084552663086
"73","GB52280",1,4,5,8,2,4,7,18,22,37,14,7,-1.82789832751036,0.436849726447912,-3.12143362207294,0.00750564184403097,0.958780502463713,-4.4660140838558
"74","GB52294",45,16,104,53,87,284,144,314,676,225,205,151,-1.84784407152391,4.50567711301164,-3.49722503866266,0.00355460389660018,0.958780502463713,-4.09165034368484
"75","GB52318",33,20,309,195,202,709,983,2858,1830,1417,562,341,-2.86195537269272,6.0474169027805,-3.84888949006145,0.00177132454452717,0.958780502463713,-4.0858769661754
"76","GB52428",1674,582,2740,1718,2723,2893,5235,6566,6645,3412,2338,4062,-1.11624804076975,8.95571854445592,-2.94750020237718,0.0105978997712431,0.958780502463713,-4.35673479255646
"77","GB52633",22,14,31,55,63,7,19,12,10,13,14,30,0.881207462163996,1.81074676251272,2.72810019789059,0.016331628776351,0.958780502463713,-4.43916002012161
"78","GB52785",30,20,365,135,56,103,365,292,210,270,265,115,-1.52048337807865,4.55433374409446,-3.11698498154829,0.0075722783319919,0.958780502463713,-4.15562529886422
"79","GB53028",92,50,211,217,310,311,181,1013,615,364,370,308,-1.19795479617807,5.51283275769108,-2.83078292725326,0.0133457980705182,0.958780502463713,-4.19860307141865
"80","GB53029",92,36,178,197,212,76,145,199,210,145,189,165,-0.478519216246995,4.61054081754052,-2.75438989196918,0.0155103283026559,0.958780502463713,-4.20459972613739
"81","GB53041",404,136,454,729,1204,214,291,257,216,147,266,522,0.729891853424962,5.84693621044744,2.82898205449898,0.0133932484753494,0.958780502463713,-4.18992788309953
"82","GB53122",7,26,40,21,12,17,37,44,41,20,78,39,-1.1731158825981,2.2546903657641,-2.6938114840225,0.0174666289551059,0.958780502463713,-4.41842598457109
"83","GB53617",129,82,229,236,227,104,206,258,252,211,238,190,-0.425185525501537,5.03125816016999,-2.7257256233352,0.0164078623741507,0.958780502463713,-4.19919639144457
"84","GB53624",30,8,80,106,118,32,33,32,23,23,16,47,0.954564588642306,2.63779137448386,2.90108444265015,0.0116168149145101,0.958780502463713,-4.36530475358531
"85","GB53789",8,3,20,18,16,11,8,5,6,3,4,12,0.9707522628238,0.562076985039072,2.91263952039789,0.0113544979297374,0.958780502463713,-4.48031495310814
"86","GB53823",15,10,19,19,25,4,13,6,5,2,3,12,1.26266659276765,0.691186740013378,3.28679591019997,0.00540216801309703,0.958780502463713,-4.45371140428342
"87","GB53835",13,6,26,18,22,4,29,31,52,21,52,14,-1.07525379703622,1.78948443470728,-2.82004783436285,0.0136311040848861,0.958780502463713,-4.43350308183713
"88","GB53908",145,65,196,177,199,143,247,278,234,167,177,239,-0.50112092337308,4.97250182787377,-2.6818723319059,0.0178795328390532,0.958780502463713,-4.21127823538601
"89","GB54097",559,329,3563,1158,696,1030,6864,10047,2953,1639,1968,1102,-1.5785914095217,8.17210125573948,-2.96595446907706,0.0102176970423269,0.958780502463713,-4.31809064662475
"90","GB54210",97,52,224,207,333,96,217,276,318,175,184,209,-0.535017223704695,4.96121306536086,-2.98272448945306,0.00988387009249977,0.958780502463713,-4.13971604351078
"91","GB54356",30,5,61,33,61,63,93,153,162,43,67,65,-1.28907100725663,3.24025945599286,-3.1292509014305,0.00738995325265415,0.958780502463713,-4.27843950097899
"92","GB54369",737,705,2726,1302,1245,494,821,799,688,507,497,1069,0.682938955225611,7.21573627278733,2.88968251413848,0.0118814875805791,0.958780502463713,-4.27526091830923
"93","GB54429",19,6,27,18,36,11,21,33,56,23,44,36,-0.838210306235487,2.08911630003234,-2.79840529208115,0.014224548201804,0.958780502463713,-4.4170208873779
"94","GB54541",193,122,708,463,718,288,682,2456,637,572,482,652,-1.03441513510856,6.48204415332415,-3.17531153807392,0.00674338786352971,0.958780502463713,-4.17624667161239
"95","GB54732",75,39,150,176,154,79,185,130,322,156,180,179,-0.763402283294629,4.57003337267175,-3.37235158432935,0.00455657368721255,0.958780502463713,-4.0720707816288
"96","GB54752",12,12,45,42,52,9,62,91,95,21,30,52,-0.993613895104738,2.59532548900863,-2.89122046471487,0.0118454446537788,0.958780502463713,-4.37126692587476
"97","GB54786",8,9,23,39,42,5,37,32,43,37,43,26,-0.939197346520626,2.0835891224833,-3.08060983713996,0.00813962289098721,0.958780502463713,-4.39006804898335
"98","GB54949",96,54,238,192,298,138,194,243,475,161,233,394,-0.716713009616583,5.106705123624,-2.82847786691731,0.0134065626488452,0.958780502463713,-4.17972302064655
"99","GB55203",4,8,128,58,50,32,163,662,181,240,145,128,-2.66343868870252,3.74914774259577,-4.6849747409693,0.000351000010399212,0.958780502463713,-4.07790975815887
"100","GB55575",181,122,305,416,374,167,310,397,552,378,467,304,-0.611875353652836,5.7406283392933,-3.045837976017,0.00872126286489595,0.958780502463713,-4.14518013554633
