"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"58","GB49440",82,33,141,169,161,268,231,69,63,8,52,58,1.46933653581771,3.8223017737335,3.33242882571088,0.00494362667421889,0.967990134015265,-4.17111784791503
"59","GB49887",19,4,61,27,49,72,143,233,220,25,61,61,-1.32779737328453,3.18411802783757,-2.86384185786902,0.0125212596942521,0.967990134015265,-4.33207177541008
"60","GB50105",246,101,410,290,256,126,440,678,1352,189,301,531,-0.714624900944361,5.81279213615813,-2.75098870032312,0.01563430893319,0.967990134015265,-4.21610382273928
"61","GB50170",42,3,33,28,15,8,72,138,402,17,30,99,-1.92914549303018,2.63726664489731,-3.15453601472632,0.00704060285520354,0.967990134015265,-4.34990573760846
"62","GB50171",112,37,65,47,28,64,147,227,488,37,78,398,-1.32794235154422,4.03875450550383,-2.78490975973084,0.014626660380053,0.967990134015265,-4.26711078961026
"63","GB50255",141,116,214,229,178,179,236,203,214,90,136,194,0.417916806191931,4.90883064621176,3.05422858591076,0.00859170194095043,0.967990134015265,-4.11004156729223
"64","GB50505",27,8,59,31,31,14,61,117,304,49,61,103,-1.51255265574061,3.06312861942785,-3.83092590123933,0.00184058847913914,0.967990134015265,-4.22508842692192
"65","GB50624",17,19,52,43,60,17,64,109,114,28,57,66,-0.702059283887954,2.9854646189557,-2.69869686986099,0.017321454844062,0.967990134015265,-4.36496651709113
"66","GB50734",5,0,7,6,8,3,13,20,15,5,16,21,-1.4129029178514,0.400415027146348,-3.11258117435235,0.00765232716912109,0.967990134015265,-4.47037619711415
"67","GB50777",17,10,29,28,21,20,39,62,83,14,40,52,-0.708512848976139,2.36941420197976,-3.06326191160503,0.00843914081020827,0.967990134015265,-4.36987571082626
"68","GB50933",15,12,12,11,12,14,28,42,55,19,23,29,-0.891576517750083,1.82277609063708,-3.21406573365475,0.00625516617765745,0.967990134015265,-4.39652083121779
"69","GB51433",59,31,129,143,91,97,116,103,86,31,77,78,0.561111143281071,3.79698698173791,2.78187138055636,0.0147142700858455,0.967990134015265,-4.2624196974097
"70","GB51489",21,24,26,43,34,14,87,71,75,32,52,74,-0.867129222905602,2.81919061336855,-3.66234010203268,0.00256807879493516,0.967990134015265,-4.26048534694583
"71","GB52056",833,3045,602,2640,1097,2473,674,1082,838,416,1340,529,1.4451231068146,7.53538669529187,2.86765744432918,0.0124273830490033,0.967990134015265,-4.30383660021914
"72","GB52205",105,98,161,182,110,277,126,134,195,60,92,131,0.721455003008501,4.50798827325753,3.00382104655196,0.0094944634287041,0.967990134015265,-4.14449657403535
"73","GB52261",382,558,437,562,372,536,462,537,535,211,366,340,0.725766305717294,6.22588755759042,2.82686317326914,0.0134678293216508,0.967990134015265,-4.21685589233043
"74","GB52278",85,32,73,62,78,38,102,170,282,53,115,220,-0.859767455948341,3.96890204386677,-3.12533957381229,0.00746091969699372,0.967990134015265,-4.19683492968926
"75","GB52656",250,109,286,419,337,236,1229,831,1757,222,182,1800,-1.0027011425369,6.21798500651003,-2.62349236769866,0.0200613414255099,0.967990134015265,-4.27156326949713
"76","GB52679",7,12,22,22,29,5,47,40,37,35,53,32,-1.00910703313284,2.06460901557354,-2.61839336460279,0.0202615819600462,0.967990134015265,-4.43944621391006
"77","GB52693",64,30,73,65,69,45,141,126,236,54,71,112,-0.602960414713579,3.7836379180096,-3.22618507533325,0.00610628865372718,0.967990134015265,-4.19348011864445
"78","GB52894",4,5,11,6,8,3,18,17,31,3,17,17,-0.919552240663689,0.748065636650173,-2.64075757509085,0.0193974395770275,0.967990134015265,-4.49066044460455
"79","GB53112",13,5,19,21,11,19,32,49,61,14,19,65,-0.938348498551907,1.9460558119545,-3.02488103006588,0.00910642435268144,0.967990134015265,-4.40572149143181
"80","GB53347",10,2,34,11,9,5,51,70,98,31,11,122,-2.02034788110537,1.89882907503126,-3.59544954665594,0.00293202451223602,0.967990134015265,-4.37079539915451
"81","GB53677",38,25,110,68,101,40,142,131,182,64,100,99,-0.558114107894596,3.8067833403784,-2.70195665199451,0.017211297703381,0.967990134015265,-4.28866647811892
"82","GB54103",126,99,209,166,123,180,207,118,234,82,103,116,0.540183120059456,4.61532081489357,2.71117181306304,0.0169035613430016,0.967990134015265,-4.20605140292508
"83","GB54139",24,14,36,21,67,9,104,177,322,31,32,280,-1.87751415430514,3.15865766478626,-3.34928895654441,0.00478066176857622,0.967990134015265,-4.2786921207241
"84","GB54462",38,64,67,62,65,64,90,47,50,25,52,41,0.693013550750122,3.22513012701144,2.63019710253382,0.0198009532441385,0.967990134015265,-4.34924785514187
"85","GB54500",173,103,356,309,293,180,484,509,668,176,281,433,-0.423574323567597,5.67350477718129,-2.84121641624065,0.0130923754266471,0.967990134015265,-4.18301068256643
"86","GB54724",21,22,37,39,90,16,77,119,104,42,100,73,-0.909465987278381,3.16550807781919,-3.00140857676232,0.00953994368656698,0.967990134015265,-4.3075341140439
"87","GB54809",239,189,245,331,264,271,302,276,305,141,212,215,0.533730107756307,5.41628864030079,3.26977640123853,0.00559942180400471,0.967990134015265,-4.06416901149535
"88","GB54837",143,159,191,243,192,240,274,253,212,75,172,152,0.516989843156077,5.00632717953914,2.62488032674348,0.0200071676671477,0.967990134015265,-4.21547532172762
"89","GB54925",6,2,10,13,6,2,19,28,34,4,12,10,-0.999257402440171,0.705960847916262,-2.62032532070093,0.020185486725175,0.967990134015265,-4.49338468377115
"90","GB55198",32,65,106,104,44,68,78,53,63,23,34,66,0.769250840675451,3.30512229725138,2.66624383507048,0.0184561349071787,0.967990134015265,-4.33605374565222
"91","GB55202",32,14,33,13,8,18,93,81,148,18,15,137,-1.49465107945835,2.51848293726658,-2.82916270023151,0.0134069768003134,0.967990134015265,-4.38965238411561
"92","GB55211",392,5,42,25,488,205,568,3991,3275,2090,442,92,-3.16621553577331,5.56345492481851,-2.86662642739442,0.0124526813623281,0.967990134015265,-4.2709362377875
"93","GB55212",334,34,383,118,1331,2020,5264,16394,17363,3758,1072,557,-3.11896548328259,7.64037725058116,-2.99120962143089,0.00973460429674997,0.967990134015265,-4.30197128437533
"94","GB55219",260,109,349,247,191,117,590,461,1351,164,287,623,-0.812988288908403,5.73122378199011,-2.93126385673923,0.0109604881030001,0.967990134015265,-4.172976364257
"95","GB55239",88,22,114,106,235,33,182,373,562,79,156,248,-1.05251247625053,4.50651241928678,-2.84721252696669,0.0129385814080641,0.967990134015265,-4.21625349210986
"96","GB55392",6,4,33,29,28,5,35,64,63,21,38,33,-1.11353761865822,1.98890770499625,-2.95188846451211,0.0105224595160561,0.967990134015265,-4.41167092735645
"97","GB55394",8,6,11,16,8,7,32,29,28,7,14,21,-0.726193637871686,1.26049363448784,-2.85644306804276,0.0127052811662684,0.967990134015265,-4.45643702900312
"98","GB55395",142,57,162,150,148,56,317,259,323,144,205,266,-0.742045209427479,4.83692779575287,-3.55818523598723,0.00315693595467371,0.967990134015265,-4.02745932525486
"99","GB55622",12,8,21,16,20,21,28,50,62,15,27,34,-0.65669886198524,2.01111960390576,-2.70278848843625,0.0171832968169174,0.967990134015265,-4.43159771333927
"100","GB55695",6,2,18,1,0,3,23,16,76,17,5,29,-2.39161063336912,0.483211785025338,-3.18126004589133,0.00667654950913069,0.967990134015265,-4.45829874070826
