"","ID","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"31","GB45977",138,77,72,123,133,67,69,51,63,74,67,104,0.791344444628547,3.64909842817666,5.42860648059752,0.000102054363896576,0.028358207607444,1.5582271089983
"32","GB48835",378,202,190,375,539,262,162,151,216,206,216,326,0.878565100028127,5.24540060740005,5.3650680734397,0.000114090136316642,0.028358207607444,1.46164537563868
"33","GB49010",68,26,25,94,70,42,145,103,127,107,89,141,-0.905246845519815,3.51625019828255,-5.46975619123141,9.49737525553715e-05,0.028358207607444,1.6079409024528
"34","GB49990",2643,985,1102,2034,1465,1312,4101,2934,2468,2887,2972,3990,-0.75716950303561,8.36724810736336,-5.38092191699244,0.000110954506810489,0.028358207607444,1.47520578835158
"35","GB50323",440,168,177,387,476,284,253,205,255,224,248,279,0.619260866085888,5.34953327348562,5.45863522346322,9.68351862115815e-05,0.028358207607444,1.61707246891548
"36","GB51406",499,234,282,556,405,382,1192,687,637,643,633,1062,-0.716060042383313,6.36088136634565,-5.40900134168526,0.000105619757616789,0.028358207607444,1.54417151521028
"37","GB51548",60,26,26,71,57,38,146,96,86,78,85,118,-0.853874354047253,3.31716399058394,-5.52566010658605,8.61669962932859e-05,0.028358207607444,1.6743763802723
"38","GB52106",13,16,23,44,21,32,205,93,70,87,77,112,-1.85408690929841,2.8770708963645,-5.50869345760142,8.87457886225906e-05,0.028358207607444,1.56352873685568
"39","GB54941",72,26,27,84,48,63,221,192,84,140,167,176,-1.33293854498474,3.73178736189889,-5.36493155530975,0.000114117535643638,0.028358207607444,1.4540477836832
"40","GB55000",421,217,204,428,353,176,1053,735,501,494,662,1196,-1.04165341204911,6.10403223785988,-5.49982836202817,9.01251869723333e-05,0.028358207607444,1.69422683921162
"41","GB41629",59,25,16,40,32,23,185,100,78,102,83,79,-1.37708390860991,3.0601263530308,-5.31245603921133,0.000125175662155142,0.0291949803393436,1.30746704732644
"42","GB41724",142,103,83,166,98,100,280,248,184,207,274,304,-0.837447070566739,4.65707605902459,-5.30741093901686,0.000126296192614867,0.0291949803393436,1.37795336164505
"43","GB53206",117,57,57,148,98,77,324,165,149,190,177,241,-0.871217658901891,4.32616792532471,-5.33433130118447,0.000120435806516208,0.0291949803393436,1.42552575325595
"44","GB41078",175,107,104,170,242,121,88,63,116,123,100,127,0.86575806529269,4.20178887441642,5.12502943090026,0.000174705611960837,0.0302640908408406,1.07711984862764
"45","GB43456",69,37,28,54,69,22,184,81,112,105,93,140,-1.09613408762887,3.41567431431035,-5.13620374100596,0.000171244778622754,0.0302640908408406,1.07059032731008
"46","GB43953",861,442,373,813,700,398,1619,1134,860,967,1274,1906,-0.812726822793635,6.98905727396266,-5.11846916538523,0.00017677127700363,0.0302640908408406,1.06410329444132
"47","GB44287",325,180,161,287,341,224,183,166,204,213,208,280,0.561632523354189,5.0880310241938,5.12030137613227,0.000176191811990462,0.0302640908408406,1.04489685344376
"48","GB47086",53,29,26,29,27,21,89,81,65,68,64,76,-1.00419873383673,2.83424744185081,-5.12983416397448,0.000173208679152063,0.0302640908408406,1.00339850261903
"49","GB49527",549,296,295,521,557,411,422,362,421,345,338,493,0.432796845138538,5.95146077158676,5.13682045244511,0.00017105586649481,0.0302640908408406,1.07147963354622
"50","GB49565",99,47,50,114,60,56,289,138,134,124,193,273,-1.11609693903118,4.06610063809991,-5.11192997715084,0.000178855629378978,0.0302640908408406,1.05536034413489
"51","GB49727",20,4,7,17,10,9,65,36,22,33,38,33,-1.4551782733357,1.55450152611496,-5.09183552113719,0.000185422337290718,0.0302640908408406,0.68374488786316
"52","GB50099",623,435,431,694,630,481,1231,982,1191,1002,773,1382,-0.65240315066734,6.85120079447457,-5.20625489860492,0.000151115235497629,0.0302640908408406,1.21030932383554
"53","GB50441",24,13,10,18,14,22,101,67,42,38,37,109,-1.5738083743907,2.25659951229125,-5.09354336683174,0.000184854589627145,0.0302640908408406,0.842898679498782
"54","GB51642",161,54,41,255,86,77,391,360,201,298,258,576,-1.43582390290076,4.72422898076195,-5.19078848188689,0.000155336838475006,0.0302640908408406,1.1854894616264
"55","GB52527",93,50,35,48,44,47,148,111,103,101,131,141,-0.964780806854642,3.57450260427867,-5.26903014059195,0.00013517092767516,0.0302640908408406,1.29541186755826
"56","GB53512",142,59,53,130,130,54,469,289,160,191,228,434,-1.2976397564089,4.54253750278553,-5.2410647009324,0.000142045466990245,0.0302640908408406,1.27052425719654
"57","GB53589",24,17,11,26,18,25,177,86,61,58,59,64,-1.65907567745646,2.5698865704291,-5.24846158804058,0.000140192404031196,0.0302640908408406,1.12708337758683
"58","GB53787",414,221,195,461,334,350,1434,674,575,601,567,887,-0.904146087341225,6.19583107102705,-5.14342985175661,0.000169044840144784,0.0302640908408406,1.09391019598145
"59","GB53979",842,508,480,748,773,494,1662,1130,945,1188,1088,1833,-0.684770971576548,7.07635694333102,-5.19455116061816,0.00015429861634196,0.0302640908408406,1.19280797232153
"60","GB54373",287,125,157,240,282,192,154,182,170,165,144,244,0.560605433302872,4.84092408583054,5.09092638526203,0.000185725305964917,0.0302640908408406,1.00131970546583
"61","GB55296",200,87,79,151,171,143,115,81,94,116,104,141,0.62354080314003,4.17138987412617,5.12252467911596,0.000175491313568178,0.0302640908408406,1.07296187662306
"62","GB51581",389,228,219,315,417,381,241,233,269,274,223,275,0.651305903458909,5.41719445517308,5.06638575054256,0.000194101171375201,0.0306248514836429,0.946458174636065
"63","GB55769",198,108,115,174,223,135,116,116,128,137,119,168,0.560984430069833,4.42087268133443,5.07014695595346,0.000192792358955157,0.0306248514836429,0.979282764604956
"64","GB51367",245,99,119,240,256,147,125,149,132,159,134,178,0.594319471668131,4.5870380070501,5.04757531410759,0.000200786933908619,0.0307049557392565,0.935410890570128
"65","GB53830",2182,1711,1205,2453,2212,2161,10418,6880,2973,4019,5114,8586,-1.22900528040695,8.98736044652901,-5.05110954780051,0.000199512723684198,0.0307049557392565,0.920740135824403
"66","GB40684",272,98,68,267,263,174,705,418,340,359,329,606,-1.00812240301306,5.36498620709415,-5.02200264319348,0.000210262740837184,0.0309703666171872,0.881735727680356
"67","GB43798",81,40,35,74,95,49,212,139,91,111,144,223,-0.986339697049579,3.81261943417719,-4.99265406858369,0.000221713466192212,0.0309703666171872,0.853936444725147
"68","GB50382",71,37,25,70,61,44,133,87,102,75,93,130,-0.732523255371085,3.41329701474532,-4.98434541831776,0.000225071607479206,0.0309703666171872,0.827219027447144
"69","GB50828",83,44,26,97,118,44,253,165,114,143,158,311,-1.20807578482016,3.98727414946252,-5.00271126759756,0.000217718187812557,0.0309703666171872,0.872344138060216
"70","GB51058",174,95,118,264,126,221,480,329,314,456,306,442,-0.975090185319468,5.21031535833327,-4.99453018427871,0.000220962424904051,0.0309703666171872,0.834775942061915
"71","GB53663",414,182,197,349,367,246,234,181,280,247,227,308,0.524411349542702,5.30368340252606,4.98179196560407,0.000226114237408302,0.0309703666171872,0.799910972674065
"72","GB54164",2278,716,746,1329,1470,711,3281,2621,1802,2137,2328,3365,-0.89660697970237,7.97565211352508,-4.97854241238771,0.000227448366504493,0.0309703666171872,0.830830997598503
"73","GB54651",301,178,180,361,329,263,244,183,258,205,227,258,0.512899036736179,5.20378645614929,5.00105374293483,0.000218371460435131,0.0309703666171872,0.835296324724042
"74","GB51940",2307,653,763,1587,1659,860,4688,2624,1772,2586,2506,3715,-0.968392998506561,8.11222476821193,-4.95584649409683,0.000236997495284124,0.0309967776726867,0.791537007746014
"75","GB53657",274,105,112,224,177,130,341,285,292,246,252,353,-0.533253514610927,5.0365236734807,-4.96236824129625,0.000234211592548603,0.0309967776726867,0.776672676014977
"76","GB55997",50,46,12,49,20,30,225,188,71,91,134,149,-1.80162349545143,3.28678076453517,-4.95821163162277,0.000235983217223007,0.0309967776726867,0.767457542870654
"77","GB42719",302,108,132,264,212,145,385,308,286,290,300,416,-0.515176460363898,5.20745498813273,-4.94860964661157,0.000240129219877729,0.0309984992933069,0.748732360501068
"78","GB52526",169,69,64,118,68,85,358,181,182,205,259,221,-1.02850193854312,4.43926255993943,-4.93542068423346,0.000245947806316109,0.0310427814418775,0.753157292432871
"79","GB55219",330,133,124,433,295,211,721,641,348,467,458,807,-0.909684223921179,5.75406438961409,-4.93369859913685,0.000246718283089369,0.0310427814418775,0.725432071907095
"80","GB42802",932,417,336,584,574,338,995,1311,950,1103,958,2095,-0.92764613527225,6.85964610456377,-4.92274540521057,0.000251677909607348,0.031270980268713,0.728351661330571
"81","GB40758",1480,1073,999,1467,1242,963,2743,2531,2269,2257,2427,2709,-0.716284930485813,8.02306042962399,-4.90096833106515,0.000261848730459751,0.0317343537805158,0.700851344151087
"82","GB41625",916,524,384,566,636,310,2263,1688,779,1435,1399,3146,-1.29581990566815,7.13049351595936,-4.88136348944769,0.000271370228505417,0.0317343537805158,0.663005670320631
"83","GB43036",21,6,7,20,25,17,48,31,34,45,64,44,-1.20263558819487,1.93411543010213,-4.88677100240207,0.000268708585032117,0.0317343537805158,0.485106118735564
"84","GB53661",331,165,158,337,370,255,230,207,206,217,239,298,0.472841227059049,5.2035942148539,4.89273736889764,0.000265803300706206,0.0317343537805158,0.645471432142363
"85","GB55396",368,197,227,444,257,222,1464,852,501,407,1347,1798,-1.41621241180639,6.25169149729018,-4.88703976429306,0.0002685770064401,0.0317343537805158,0.657747276757459
"86","GB40018",441,177,220,273,435,244,216,210,226,233,230,292,0.598149388192855,5.28180956888138,4.86952805581483,0.000277291741198226,0.0317381841377032,0.6034887330043
"87","GB45285",1524,809,799,1290,1543,1019,1002,872,995,1008,1008,1208,0.479112314499877,7.33550310048795,4.86496418740559,0.000279610837544448,0.0317381841377032,0.636555863467603
"88","GB45443",320,164,159,311,305,286,214,181,236,226,189,265,0.515811762618748,5.13470397031337,4.85609602019383,0.000284174888154486,0.0317381841377032,0.582804573680511
"89","GB55020",623,199,208,385,296,227,833,643,532,533,540,731,-0.754800761185802,6.02819427368728,-4.85977038234557,0.000282274545609157,0.0317381841377032,0.597329403474113
"90","GB42465",94,37,37,80,94,68,46,36,59,44,48,65,0.726437197861809,3.08999989822348,4.73228152630089,0.000356622300203797,0.0322798809149109,0.39947451593155
"91","GB43712",368,147,158,169,139,148,532,527,328,360,369,627,-1.03069426098836,5.40785352255758,-4.73114015317028,0.000357372799349881,0.0322798809149109,0.370608432520703
"92","GB45373",415,181,198,386,337,239,599,445,459,377,419,652,-0.464065478157504,5.79683712216906,-4.74503578204141,0.000348346110030053,0.0322798809149109,0.387467685219282
"93","GB47372",235,95,83,180,148,113,319,299,273,229,234,247,-0.650297098075185,4.83517139105931,-4.74263796670341,0.000349886711367796,0.0322798809149109,0.399730253199147
"94","GB50044",525,268,274,386,518,271,267,275,309,312,280,383,0.567878927741685,5.64051076820134,4.8082322609845,0.000310178819674676,0.0322798809149109,0.492951732263273
"95","GB50746",63,21,29,53,59,43,23,34,17,36,20,37,0.98286315272249,2.35678912466453,4.74203983876022,0.000350272109157732,0.0322798809149109,0.347444792623936
"96","GB51625",242,93,115,164,275,141,112,100,93,138,102,180,0.77087332291458,4.3808213982023,4.82859332976729,0.000298827452138554,0.0322798809149109,0.565977963728888
"97","GB53814",141,35,32,92,82,46,167,138,119,124,147,225,-0.894153442515245,3.87282298336405,-4.81250252925701,0.000307761603406612,0.0322798809149109,0.55204088752664
"98","GB54976",548,284,305,472,662,428,388,357,376,347,410,444,0.484052509732862,5.95000336860308,4.7282562459032,0.000359276386368879,0.0322798809149109,0.355583884134152
"99","GB54977",100,58,59,101,108,71,52,66,69,54,61,86,0.646961632665358,3.44773716035898,4.80725677681315,0.000310733757777732,0.0322798809149109,0.538460307348656
"100","GB55527",36,21,18,44,23,21,80,52,61,50,55,59,-0.857799288577455,2.5794424091894,-4.76344957297917,0.000336747055685924,0.0322798809149109,0.402692725408336
