"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"13","GB44219",194,407,477,111,96,155,98,52,130,19,56,27,2.14416889654503,3.93410978808398,4.66579547619597,0.000378531397749013,0.228991413817547,0.238631832033233
"14","GB44871",791,1777,415,546,1651,517,129,173,342,229,220,254,2.11840366914247,5.96052595009039,4.84746553000842,0.000269653328250137,0.228991413817547,0.607049203540492
"15","GB46041",37,103,66,43,27,51,88,103,120,130,31,103,-0.733709481797507,3.31428771213341,-4.49925376037907,0.000518345303765397,0.228991413817547,-0.0649144466690572
"16","GB46528",101,297,221,112,215,134,288,464,456,685,133,384,-1.01921697822734,5.19628501678381,-4.8778009590938,0.000254906824383043,0.228991413817547,0.669087234875623
"17","GB47379",388,729,652,214,262,248,210,185,280,99,92,85,1.50767373372898,5.10679599165054,4.96949417254539,0.000215209349883195,0.228991413817547,0.81475359480758
"18","GB48933",85,256,218,123,95,93,193,251,288,293,93,242,-0.584804198266712,4.64868645569464,-4.7964247554751,0.00029649186546397,0.228991413817547,0.529926630662702
"19","GB51391",40,88,81,54,31,60,43,38,41,21,15,17,1.14391642991123,2.5437858955701,4.49347217922435,0.00052406232227047,0.228991413817547,-0.227811722842513
"20","GB52281",32,65,31,76,87,79,7,25,8,10,9,4,2.5684025302153,1.80349228071139,4.59504719343718,0.000432440825313393,0.228991413817547,-0.343715278952748
"21","GB53798",12554,18081,3594,5855,2392,3962,864,2737,473,1955,740,887,2.58388560181958,8.55775560372383,5.01762365304208,0.000196995675947615,0.228991413817547,0.705957147581245
"22","GB55263",930,3742,4461,1411,1657,1507,3837,5226,5502,7331,1469,4293,-0.98663356069288,8.73279247682971,-4.71510517633353,0.000345104704253765,0.228991413817547,0.252812315904188
"23","GB44296",71,134,145,90,52,112,53,85,78,59,26,34,0.948508724910744,3.39497421393368,4.44331181400838,0.000576474101624542,0.230901897454863,-0.144858669854433
"24","GB52038",43,107,38,60,28,58,15,30,36,34,8,15,1.32834359229814,2.28461572304729,4.46379542185574,0.000554447532808537,0.230901897454863,-0.338616986696299
"25","GB53035",45,185,125,101,75,71,46,69,93,81,28,68,0.708839604342647,3.47277301360841,4.39507373490014,0.0006319775477342,0.233661544860341,-0.206605211434029
"26","GB53347",15,60,25,9,5,11,77,79,40,98,31,122,-1.87284378343612,2.27930325227829,-4.409203475846,0.000615172209390968,0.233661544860341,-0.441410166786705
"27","GB41616",16,156,97,50,52,40,133,124,167,198,40,137,-0.97798671958314,3.60410870375418,-4.09741161858217,0.00112021045829053,0.244618061048847,-0.676079153282728
"28","GB42202",102,144,216,48,76,71,61,35,58,8,22,13,2.0546444784977,2.91975306722736,4.22754964687414,0.000871276118497704,0.244618061048847,-0.570814170365616
"29","GB42692",105,435,222,203,234,196,93,193,225,123,65,108,0.897974137422693,4.60498496093505,4.12639238251498,0.00105909862490368,0.244618061048847,-0.587423939983248
"30","GB42794",2653,12958,9725,3696,6978,5868,13329,13277,14008,30888,8902,14884,-1.19779771195351,10.4668351789868,-4.19428962280521,0.000928935862673369,0.244618061048847,-0.671924832693322
"31","GB43572",1268,6674,4396,3467,2165,2509,6487,6674,4906,12298,3461,7204,-1.02142673026127,9.3454729127581,-4.27257016859965,0.00079902235412575,0.244618061048847,-0.466306841352305
"32","GB44420",126,372,402,216,204,255,327,522,553,727,188,408,-0.659553244483544,5.57959959543359,-4.11784159326125,0.00107676626799796,0.244618061048847,-0.599498798685581
"33","GB44723",67,332,299,58,130,100,359,318,316,588,122,444,-1.17648648021687,4.94873350806014,-4.12837908182706,0.00105503636434261,0.244618061048847,-0.583953933687943
"34","GB45512",174,473,470,140,103,139,127,104,161,31,56,22,1.80519516570254,4.13343418783341,4.17410740919141,0.00096581722685049,0.244618061048847,-0.528175447724071
"35","GB46184",140,374,348,133,160,124,322,394,422,624,132,507,-0.827611915263521,5.29910926035144,-4.25040519249897,0.000833793157379399,0.244618061048847,-0.37247088642637
"36","GB46249",38,122,166,51,134,84,205,222,186,348,115,242,-1.16292092019035,4.34119532759224,-4.16271244959051,0.000987300112974601,0.244618061048847,-0.534256307147198
"37","GB47273",62,141,133,64,95,84,150,187,182,246,82,220,-0.800734783018409,4.22196666626507,-4.2051992303955,0.000909603745199092,0.244618061048847,-0.463109662032037
"38","GB47518",15,36,52,16,19,23,17,7,19,12,5,3,1.50968133281711,1.17377301190694,4.20964644471282,0.000901841970438252,0.244618061048847,-0.97131141098035
"39","GB48961",262,922,777,295,463,355,1260,961,899,1237,382,783,-0.817160949037372,6.55200419287209,-4.08960530879277,0.0011372805058383,0.244618061048847,-0.653350764234286
"40","GB50479",88,187,285,57,48,40,36,40,69,15,27,18,1.79169896914949,2.97208193292003,4.08607089024482,0.001145096509643,0.244618061048847,-0.77023188259335
"41","GB50924",101,455,340,183,216,158,448,498,373,915,172,633,-0.96633599021781,5.54135053246546,-4.20061783732302,0.000917671356391243,0.244618061048847,-0.457985349089749
"42","GB52191",537,1391,526,559,699,610,430,388,330,639,191,372,0.99663177396779,6.22154236163313,4.19615418262692,0.000925602208100253,0.244618061048847,-0.468656751108488
"43","GB52781",38,98,52,46,32,37,34,41,31,34,15,21,0.847233796062858,2.4544720441757,4.20908881987735,0.000902811463606893,0.244618061048847,-0.654477688029622
"44","GB54963",0,4,3,7,7,2,26,16,17,14,11,13,-2.15091113357098,0.105118604832125,-4.10018442158248,0.00111421045868753,0.244618061048847,-1.30634191231456
"45","GB55693",316,1492,977,509,332,401,950,1159,1125,1661,372,1018,-0.688269571990756,6.77934321389746,-4.2097034939575,0.000901742844162926,0.244618061048847,-0.4538214393
"46","GB44223",72,348,252,115,270,166,650,818,325,921,280,282,-1.34208907317798,5.45972030582523,-4.06142992829411,0.00120113641390649,0.245670730784747,-0.697812469271631
"47","GB47662",146,983,622,172,333,272,789,827,912,1587,248,989,-1.12773740061625,6.26018938097528,-4.07091132136802,0.00117924857899687,0.245670730784747,-0.683171747009341
"48","GB40148",1370,3674,1502,1611,1273,1146,380,464,516,445,843,671,1.64747612971204,7.11782066030926,3.9945011367319,0.00136793044137004,0.258815278156501,-0.823506938028365
"49","GB40566",64,244,202,46,81,99,251,278,190,312,131,307,-1.04633089509168,4.54185690515867,-4.0183471422278,0.00130594712431282,0.258815278156501,-0.774772307449132
"50","GB49056",10,86,23,41,6,21,3,16,5,14,3,5,1.92332779917564,0.869136050527132,3.98803358542502,0.00138525387714856,0.258815278156501,-1.33174984869462
"51","GB52785",386,573,768,210,270,265,246,128,303,56,103,115,1.61740025321799,5.07217058705445,3.98263392781036,0.00139988838937126,0.258815278156501,-0.833612263692958
"52","GB54548",14,22,41,20,8,22,14,12,7,7,1,7,1.54676510197325,0.798301578468149,3.98258554547202,0.00140002022928722,0.258815278156501,-1.35173070207949
"53","GB43353",72,302,329,142,115,105,273,330,382,1072,121,532,-1.13527505022808,5.14286158279275,-3.96058199472116,0.00146131189840951,0.260140579248344,-0.871714298932777
"54","GB46970",44,124,115,47,53,63,112,130,157,130,50,116,-0.578223837532238,3.69909137668929,-3.96358129225239,0.00145279866953495,0.260140579248344,-0.886499022800195
"55","GB45833",46,157,68,58,40,64,38,56,73,51,15,30,0.786931853169691,2.92719324313276,3.91676380723735,0.00159165074866269,0.278191611761717,-1.0266586815516
"56","GB40684",316,687,324,1455,297,576,321,101,294,125,128,15,2.34839611800581,5.18387326056153,3.67959855466371,0.00253304340464542,0.289224510838549,-1.35816740403332
"57","GB40864",13,37,24,31,22,31,13,16,17,13,8,8,1.10104185195224,1.41780106728347,3.82446920575882,0.00190632157088883,0.289224510838549,-1.41499405563147
"58","GB41414",50,142,143,54,41,55,47,73,78,42,18,41,0.763129101827556,3.09033454835771,3.74120275336477,0.00224432326503806,0.289224510838549,-1.29011341690205
"59","GB42551",37,97,139,43,162,72,276,182,213,302,67,207,-1.21951083543821,4.20111498775753,-3.81297611214621,0.00194970937868979,0.289224510838549,-1.12921837773313
"60","GB43076",80,158,130,68,52,52,73,64,77,36,25,28,0.956234115058322,3.20718791231944,3.74955359336993,0.00220784125397233,0.289224510838549,-1.26950955183435
"61","GB43913",25,92,78,24,41,37,74,103,118,151,31,60,-0.784849347838984,3.14734311605093,-3.75724008835967,0.00217479354494473,0.289224510838549,-1.26011101995737
"62","GB44158",20,109,65,38,30,67,14,70,28,23,12,10,1.29639300572249,2.24764103092951,3.73214657121864,0.00228457845589272,0.289224510838549,-1.4017583630555
"63","GB44492",181,475,530,248,196,288,499,487,536,992,205,575,-0.656547257978155,5.83952340811951,-3.74532015323101,0.00222625990659321,0.289224510838549,-1.24673600080513
"64","GB44505",172,273,325,92,66,119,98,72,127,26,55,28,1.5606014319834,3.80182005809973,3.72179900675576,0.00233147139934651,0.289224510838549,-1.29190926626293
"65","GB45969",12,122,39,8,41,36,166,87,99,274,42,109,-1.70052658361465,3.11658851223246,-3.78633115682682,0.0020541992832129,0.289224510838549,-1.22800344591786
"66","GB46427",549,690,1366,376,353,523,321,201,635,101,193,104,1.62358408933571,5.69818427388171,3.68212209434101,0.00252050756492896,0.289224510838549,-1.35653073323524
"67","GB46612",231,366,609,154,93,195,152,115,206,34,53,55,1.59069244171577,4.38355235217461,3.70337333351288,0.0024174028239075,0.289224510838549,-1.3163159692591
"68","GB46792",107,243,212,163,61,107,93,114,143,123,45,64,0.679224438353833,4.04832869409642,3.77015961776667,0.00212037370309502,0.289224510838549,-1.20248190240198
"69","GB47929",69,239,117,91,117,88,34,80,85,71,67,50,0.992320441248219,3.63514670587358,3.8277436256791,0.00189414084892693,0.289224510838549,-1.11723321087289
"70","GB47976",146,230,191,123,50,83,63,101,118,71,29,66,0.916282524925709,3.78048583852088,3.87436851215685,0.00172904137407385,0.289224510838549,-1.03356643492009
"71","GB48039",57,216,133,77,49,75,139,161,179,256,58,155,-0.592131690813255,4.08500026432261,-3.79290707661722,0.00202789390994454,0.289224510838549,-1.16334006316636
"72","GB48391",9729,38179,12762,31243,13344,32142,12443,2297,19285,3365,3369,2354,2.10737810699132,10.5388685201955,3.71641718710828,0.00235624532587853,0.289224510838549,-1.39700966361501
"73","GB48697",324,287,464,161,187,207,188,69,204,47,105,54,1.6443896918364,4.53958301762004,3.74059383530395,0.00224700723034841,0.289224510838549,-1.25222626260698
"74","GB48979",19,102,81,29,119,45,120,122,148,217,58,213,-1.21004021063998,3.67937466168999,-3.67473558349599,0.00255737890578141,0.289224510838549,-1.37261257007134
"75","GB49639",8,24,18,6,22,12,26,37,34,47,14,54,-1.17364049380748,1.6766221324566,-3.68494959389743,0.00250653641844922,0.289224510838549,-1.56227665511082
"76","GB50788",25,103,53,55,29,27,24,31,38,37,7,32,0.84282643133149,2.3077547772265,3.82515571722187,0.00190376119145932,0.289224510838549,-1.24926120285519
"77","GB50829",27,81,41,58,37,58,18,29,34,42,14,22,0.973321414328053,2.37874394435798,3.78346143496779,0.00206578730001666,0.289224510838549,-1.30316673853433
"78","GB50865",51,140,140,13,87,57,263,238,150,319,80,187,-1.44955822743295,4.04098399213159,-3.6942322385567,0.00246121848625112,0.289224510838549,-1.33425736383783
"79","GB51174",12970,25181,16560,6573,13677,8845,6682,6964,6725,8521,3891,8495,1.03128510901682,10.4303721822478,3.7348477297864,0.00227249560093053,0.289224510838549,-1.35965558980677
"80","GB51518",34,119,65,106,31,90,38,36,40,52,18,30,1.03493437258276,2.83466275204911,3.72183052515046,0.0023313270925495,0.289224510838549,-1.3450171884802
"81","GB52505",62,539,259,101,212,72,432,343,478,835,125,566,-1.25035929095902,5.22124113738003,-3.71227698500831,0.00237548528214305,0.289224510838549,-1.30333256939366
"82","GB52927",68,119,131,35,32,66,48,19,48,7,29,7,1.90979537598361,2.46310611635415,3.7563547860912,0.00217857413410438,0.289224510838549,-1.34434000689822
"83","GB53625",524,1348,1387,293,376,393,1264,1308,1733,2083,421,2556,-1.10604821747694,7.06968479755328,-3.69327646666103,0.00246584597860621,0.289224510838549,-1.33393922240168
"84","GB53849",125,312,213,246,115,171,140,160,166,184,62,119,0.602567055877249,4.54678117619764,3.81419540351933,0.00194505919616399,0.289224510838549,-1.12535839379353
"85","GB53986",238,814,982,172,165,113,209,145,135,97,86,41,1.59692882792632,4.72007109852516,3.76521479254744,0.00214103716363615,0.289224510838549,-1.20994234032623
"86","GB46527",12,34,35,14,18,12,35,44,51,119,12,46,-1.08688354097012,2.09330726727276,-3.65390667432201,0.00266431982024083,0.291046663999717,-1.53920824226216
"87","GB49950",46,112,120,62,50,62,123,130,132,151,45,105,-0.521915691646872,3.70535041539846,-3.65719921589179,0.00264711853392239,0.291046663999717,-1.39898756702033
"88","GB55375",458,2701,1479,561,507,740,1362,2816,1661,2153,599,1779,-0.796331602841543,7.4334769702495,-3.65858618970824,0.00263990623160118,0.291046663999717,-1.39456771851094
"89","GB52426",106,352,211,249,114,197,132,157,214,184,58,98,0.635901036254556,4.54772512597789,3.64274044873824,0.00272350266615101,0.294168889097861,-1.42392508186416
"90","GB46091",101,191,199,111,72,120,101,134,88,46,42,43,0.997596612766066,3.79056523654862,3.63629419839916,0.00275827273892883,0.294614175992476,-1.43383081100783
"91","GB42493",128,270,490,150,271,212,656,512,363,2869,328,856,-1.46922891371401,5.88649044697287,-3.62622712728986,0.00281347351850105,0.294836206219023,-1.45287732003916
"92","GB50226",40651,76425,36991,13434,39928,27628,14052,19438,11109,17282,9543,20057,1.32668017008637,11.7187176218212,3.61976305333247,0.00284950572357121,0.294836206219023,-1.61051016012405
"93","GB55302",2252,6889,5785,3358,3112,2692,6905,6251,6862,8547,3439,5427,-0.619690108205415,9.46097453161646,-3.61925397754663,0.0028523631726172,0.294836206219023,-1.49761556426679
"94","GB41754",156,723,605,261,270,292,623,731,585,1033,221,487,-0.632935356962251,6.01416092307971,-3.59903590323266,0.00296822088066827,0.29657666164476,-1.50216074647268
"95","GB44157",9,47,23,24,9,27,1,17,9,14,5,5,1.64310496818927,0.822149359351168,3.60383547736153,0.00294029383975003,0.29657666164476,-1.82778852587461
"96","GB46419",28,41,48,24,24,30,14,27,23,8,13,5,1.34387153546999,1.63117640333663,3.59488196177034,0.00299260752933961,0.29657666164476,-1.69741315680907
"97","GB49478",443,877,671,143,183,232,273,172,267,93,66,46,1.55886176457873,4.94565880423706,3.60215430457227,0.00295004564988254,0.29657666164476,-1.49524609063335
"98","GB41553",39,164,89,104,40,74,40,46,83,83,20,39,0.777527062836177,3.15283950920889,3.57699697720393,0.00309993898965323,0.298489696935535,-1.55239040787538
"99","GB45884",513,935,1066,273,321,382,422,297,438,184,166,133,1.16170723287494,5.72748451486628,3.58271629918071,0.00306519977065886,0.298489696935535,-1.53225246629107
"100","GB49442",53,167,45,39,22,65,20,30,30,26,10,43,1.24465944005144,2.44657915125752,3.57615887903113,0.00310506290372969,0.298489696935535,-1.61244488806005
