"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"16","GB41239",3,8,16,3,4,7,14,44,46,15,27,16,-1.2672413608367,0.882217648867778,-3.86127072807549,0.00178712905626611,0.523724594049534,-3.64429502415236
"17","GB41246",13,15,19,4,8,17,43,119,60,21,45,17,-1.2199863851035,1.73479823734721,-3.27724966038705,0.00563078404296769,0.523724594049534,-3.65203613243865
"18","GB41424",28,42,59,17,18,41,98,181,74,68,125,57,-0.877650934290175,3.01844935812231,-3.95285938605549,0.0014951565767138,0.523724594049534,-2.88152439584817
"19","GB41727",22,124,139,17,14,52,190,285,173,72,197,106,-1.07817989709671,3.59150045023932,-3.2158021924316,0.00635636278376257,0.523724594049534,-3.17056848198814
"20","GB41747",5,6,11,7,1,8,27,51,30,18,20,10,-1.35078399086132,0.810922967156541,-3.91658801048097,0.00160448124610689,0.523724594049534,-3.64133539922408
"21","GB41774",136,178,188,156,83,131,175,181,153,96,150,126,0.654424160653819,4.41536036195631,4.04417146211225,0.00125235856176397,0.523724594049534,-2.1949910871737
"22","GB41839",14,14,32,8,13,19,56,111,70,30,66,18,-1.06348573263155,2.07771597692946,-3.34094381462299,0.00496598317666887,0.523724594049534,-3.52761722500082
"23","GB42200",24,37,61,18,22,42,86,157,106,60,76,42,-0.68727242199382,2.92177786038066,-3.16929708701309,0.00696689307845203,0.523724594049534,-3.36320294884919
"24","GB42553",26,45,33,25,35,18,26,30,20,19,12,20,1.14577547942982,1.89557136054088,3.48555318541943,0.00373431758090486,0.523724594049534,-3.48724456350018
"25","GB42652",72,91,220,38,48,91,306,370,362,123,299,133,-0.878610783601581,4.37528621134575,-3.6569738404117,0.00266570061591654,0.523724594049534,-2.60567866651574
"26","GB42828",29,40,85,11,32,56,133,236,112,73,134,54,-0.953109415063325,3.24302940260112,-3.10686102403348,0.00787932825039229,0.523724594049534,-3.32388928403862
"27","GB42889",45,39,71,41,25,61,86,199,104,140,125,113,-0.76574498562413,3.48221522211508,-3.11120107957253,0.0078122296546989,0.523724594049534,-3.24655308507002
"28","GB43476",2,4,13,1,5,9,18,30,26,13,15,11,-1.21950677508974,0.479185430152007,-3.15080268317934,0.00722562388439871,0.523724594049534,-3.9217817233694
"29","GB43719",8,14,23,8,4,18,33,50,39,31,40,17,-0.851570509247431,1.54598118877165,-3.42955767393876,0.00416989542650729,0.523724594049534,-3.63071058858935
"30","GB43802",5,10,8,7,0,13,27,40,30,22,30,11,-1.55085620564219,0.809124619043887,-3.20370994926674,0.00650978202033378,0.523724594049534,-3.86158276598477
"31","GB43870",458,997,1742,206,358,610,2043,3114,2007,945,2223,1402,-0.996705760363167,7.26167547625375,-3.42528864132763,0.00420512959386959,0.523724594049534,-2.88076709212126
"32","GB43876",64,82,113,36,49,77,209,260,139,92,198,134,-0.626846637699517,3.95880965611528,-3.29025898078747,0.00548812310746474,0.523724594049534,-2.97411078526992
"33","GB44399",5,16,20,3,2,3,16,53,40,11,51,33,-1.53298276374602,1.02585703901043,-3.58313713739768,0.00308183524958171,0.523724594049534,-3.70416458448015
"34","GB44653",73,144,202,70,50,110,235,384,244,146,272,194,-0.550146512134715,4.50175473628476,-4.23530658369426,0.000866262290828317,0.523724594049534,-2.09405433094559
"35","GB44978",14,33,46,15,7,31,61,91,84,29,107,40,-0.859886900880714,2.43681512600805,-3.2800717187022,0.00559952540215402,0.523724594049534,-3.45091645848755
"36","GB45155",44,49,116,36,31,52,120,172,119,125,132,88,-0.584648582512973,3.55785321243945,-3.25636548566046,0.00586759666707152,0.523724594049534,-3.11311658414306
"37","GB45158",45,82,103,99,44,50,55,51,68,35,77,61,0.931513532604114,3.19965948808202,3.77753894180041,0.00210474165266445,0.523724594049534,-2.85905722691617
"38","GB45506",48,96,138,108,63,62,108,56,93,48,86,61,0.860641433562417,3.51985154028834,3.29259956712581,0.005462842617196,0.523724594049534,-3.06724510294859
"39","GB45617",434,541,1224,281,285,481,1277,1934,1320,677,1019,953,-0.574854902160633,6.7763897077038,-3.19396282313718,0.00663613160893834,0.523724594049534,-2.98765925526828
"40","GB45841",4,13,45,0,0,13,29,115,43,15,47,26,-2.34285729960655,0.977267384170176,-3.17330836819853,0.0069120055265907,0.523724594049534,-3.84384813747173
"41","GB45977",39,64,122,95,43,70,68,64,84,44,77,48,0.791521567166992,3.2819904230122,3.64841819808596,0.00271085074530299,0.523724594049534,-2.90606081050172
"42","GB46196",56,138,171,21,35,75,212,485,223,122,282,114,-0.932641079898411,4.13812790286377,-3.10169570479993,0.00795993208445674,0.523724594049534,-3.11209394812157
"43","GB46262",27,28,72,13,17,38,88,287,108,70,110,38,-1.10758342058952,2.97052810520988,-3.2385414489944,0.00607756554225433,0.523724594049534,-3.32521658206691
"44","GB46410",4,21,24,8,4,18,39,53,30,28,41,39,-1.00910045453864,1.6063201732148,-3.48707467791735,0.00372314410541046,0.523724594049534,-3.59921674987662
"45","GB46903",42,69,118,29,39,62,124,376,164,115,200,68,-0.796585825085256,3.76294838795281,-3.05909421112208,0.00865669951123265,0.523724594049534,-3.21451917065168
"46","GB46919",41,53,73,36,29,36,47,63,74,32,36,31,0.609611359071237,2.72133817040387,3.11855094267478,0.00769989080154121,0.523724594049534,-3.42845104373439
"47","GB47036",41,49,77,10,19,54,127,278,164,75,120,48,-1.0639870874377,3.25548900608013,-3.08921441633605,0.00815809559943303,0.523724594049534,-3.33864473331035
"48","GB47065",38,63,72,57,25,48,60,55,66,31,54,49,0.600920367967947,2.90058308035282,3.0836183993816,0.00824852528866015,0.523724594049534,-3.39854559233504
"49","GB47295",16,25,43,4,18,26,80,107,70,42,69,53,-1.1604846045407,2.40549398819541,-3.72996049400248,0.00231020794108746,0.523724594049534,-3.24982119977794
"50","GB47354",3,8,34,2,5,5,37,55,33,24,34,29,-1.61404500882607,1.17081172116446,-4.58982921303203,0.000441496409512826,0.523724594049534,-3.37812546468374
"51","GB47749",12,31,33,13,12,22,56,111,50,31,60,40,-0.810809335789514,2.26695930040944,-3.84123853660587,0.00185837885030841,0.523724594049534,-3.22948856943134
"52","GB47954",5,20,19,14,5,12,8,7,15,3,17,6,1.12703819998491,0.563307337851094,3.13334068551059,0.00747868026171466,0.523724594049534,-3.9333548616405
"53","GB47956",30,66,73,9,16,42,127,195,157,57,159,56,-1.11269536677268,3.15712321422372,-3.48586952402916,0.00373199168795325,0.523724594049534,-3.11852254632358
"54","GB48110",46,40,41,93,27,68,43,49,37,27,28,19,1.16331258904963,2.5826259382379,3.21583817119242,0.00635591173127132,0.523724594049534,-3.41731120211489
"55","GB48204",14,27,27,7,10,20,41,118,53,34,74,24,-0.990448595367337,2.09462657811255,-3.35009842017848,0.00487712570571124,0.523724594049534,-3.51723187895608
"56","GB48409",33,66,113,27,20,43,94,280,146,70,225,68,-0.848571789132444,3.46530038577289,-3.08786568570169,0.00817980021565234,0.523724594049534,-3.27360051042846
"57","GB48472",547,451,427,508,208,395,309,625,769,277,194,201,0.980899902948866,5.80100590767867,3.06049832744973,0.00863279848788655,0.523724594049534,-2.97265787947053
"58","GB48629",154,254,302,250,79,187,275,275,261,118,165,153,0.636438142112754,4.85087403321969,3.2972898545009,0.00541253338515818,0.523724594049534,-2.75087973622129
"59","GB48655",5,7,15,3,2,5,21,48,25,30,16,8,-1.25917396854739,0.731736366784489,-3.36317753130964,0.00475293467926807,0.523724594049534,-3.82247124516946
"60","GB49027",332,463,649,435,236,402,469,569,523,372,515,403,0.467284407039303,6.02168560298807,3.5465518123712,0.00331177463844652,0.523724594049534,-2.55544634469511
"61","GB49171",38,33,63,14,17,28,86,171,114,53,117,40,-0.925111416040783,2.90882093050716,-3.53168853130436,0.0034100690012106,0.523724594049534,-3.16137309411044
"62","GB49187",22,42,74,10,31,43,107,231,135,51,116,48,-0.991508251327304,3.0732640989543,-3.09165402168624,0.00811898105739792,0.523724594049534,-3.38149344708159
"63","GB49368",14,29,37,19,25,37,73,139,64,42,106,52,-0.878727216599473,2.70498849804999,-3.64864372009661,0.00270965073430808,0.523724594049534,-3.16489474929343
"64","GB49469",12,18,44,5,9,13,40,105,58,26,77,26,-1.11215150877858,1.9637479041964,-3.46076577023275,0.00392118180889239,0.523724594049534,-3.51096809102147
"65","GB49494",53,77,108,22,36,75,162,384,161,89,219,98,-0.887889529045597,3.83000848330406,-3.45830544594053,0.0039402355022127,0.523724594049534,-2.90201993034894
"66","GB49525",7,25,37,11,11,26,42,124,55,37,102,25,-1.00954913406676,2.20317648878736,-3.08518990096814,0.00822303039107669,0.523724594049534,-3.61832428045832
"67","GB49844",18,21,46,15,15,28,89,157,60,41,92,43,-1.0342599193763,2.58981808259851,-4.19210510511638,0.000941247883064019,0.523724594049534,-2.95264358597941
"68","GB50095",1883,1197,1227,1943,699,790,564,1807,2305,628,342,304,1.47675478623557,7.13130567058333,3.17153950354814,0.00693615614016587,0.523724594049534,-3.05335559886665
"69","GB50381",20,41,45,17,15,27,77,109,66,42,77,53,-0.705999740157319,2.64573394578137,-4.16082853194376,0.00099966445890151,0.523724594049534,-2.92621315724473
"70","GB50486",9,13,25,8,8,7,29,39,29,20,33,24,-0.679248097651242,1.41457337716218,-3.11451953503461,0.00776130854031409,0.523724594049534,-3.78231643673722
"71","GB50805",12,19,38,8,7,18,56,103,51,30,58,30,-1.04427947931483,2.03685529981609,-4.38141125501093,0.000655103544476624,0.523724594049534,-3.11290601365384
"72","GB50927",107,140,210,81,79,112,260,363,283,161,274,184,-0.409413447938037,4.65231496988963,-3.42126428722537,0.00423861836568428,0.523724594049534,-2.70219966836527
"73","GB51058",140,150,257,37,48,142,378,812,509,199,343,164,-0.956565814466646,4.84334142439027,-3.06950525599035,0.00848102981467566,0.523724594049534,-3.03569218841739
"74","GB51504",183,269,351,276,150,196,283,483,252,125,286,194,0.568458069405253,5.15891527148666,3.32950261340356,0.00507932007724653,0.523724594049534,-2.70029455374541
"75","GB51571",102,131,202,102,80,99,120,153,160,115,157,110,0.460720116912601,4.2148231730681,3.09542477619261,0.00805888994545757,0.523724594049534,-3.03632001751077
"76","GB51743",33,86,133,35,33,57,129,326,138,119,211,96,-0.773757055523903,3.78603942070886,-3.58200273404072,0.00308871681736593,0.523724594049534,-2.82052649048452
"77","GB51828",38,44,109,15,24,53,205,276,148,66,160,75,-1.09352410554088,3.4638876844165,-3.73283706402109,0.0022972260648931,0.523724594049534,-2.85361244871911
"78","GB51998",32,29,51,12,15,55,110,227,119,56,110,33,-1.0695109218474,2.94058738124786,-3.07801507732643,0.00834006954678673,0.523724594049534,-3.42868030960419
"79","GB52203",23,31,29,54,17,26,14,16,33,19,15,10,1.38869364882888,1.72922382349689,3.84704764328919,0.00183742456270242,0.523724594049534,-3.39374613144288
"80","GB52340",41,48,89,31,34,67,111,223,120,92,123,72,-0.588704587783958,3.49244767264527,-3.14483471085376,0.00731113779545977,0.523724594049534,-3.20980020287686
"81","GB52541",99,175,264,94,79,149,343,448,263,207,379,188,-0.434624605318487,4.87056189509377,-3.13161010682218,0.00750423461232017,0.523724594049534,-2.93775329890768
"82","GB52620",6,8,5,2,3,8,31,47,15,12,27,32,-1.58459504294398,0.793616799911344,-4.12717923875246,0.00106667471274016,0.523724594049534,-3.58082896553153
"83","GB53139",76,93,155,34,25,85,198,518,291,108,283,96,-0.93808135500543,4.1445018361937,-3.23489547145202,0.00612143142439367,0.523724594049534,-3.00129554969064
"84","GB53190",202,292,460,402,209,300,401,246,371,202,359,226,0.730038953192362,5.45944321355037,3.31078764544658,0.00527032535815628,0.523724594049534,-2.71715733255957
"85","GB53397",159,241,381,139,103,220,444,667,410,253,466,331,-0.40491501568742,5.38381855613649,-3.3226435455433,0.00514850527433084,0.523724594049534,-2.73928290152088
"86","GB53927",212,450,581,132,149,347,574,2243,556,496,1169,721,-0.894043815690053,6.13463176423119,-3.2716300344793,0.00569355076022876,0.523724594049534,-2.85449009885966
"87","GB54048",12,18,39,3,5,17,38,76,53,25,61,31,-1.12590183077783,1.79345225049888,-3.43013193802778,0.00416517848249846,0.523724594049534,-3.57463431775416
"88","GB54264",115,243,432,85,81,187,491,897,553,300,586,197,-0.762089272649629,5.32333244569383,-3.21390875580899,0.00638014522218612,0.523724594049534,-2.86433491385032
"89","GB54355",275,563,975,245,241,340,972,1749,1124,434,1199,696,-0.603315904217056,6.48502605360681,-3.19498545448221,0.00662276149979268,0.523724594049534,-2.94930489963731
"90","GB54418",796,709,597,488,397,320,354,672,1055,281,146,121,1.42798790069962,5.95799169079319,3.21551083549002,0.00636001659527223,0.523724594049534,-2.84836547791298
"91","GB54450",181,313,423,301,178,212,335,278,308,191,379,218,0.5706929583181,5.31511335839845,3.29447268695245,0.00544269516564397,0.523724594049534,-2.73073198015391
"92","GB54723",23,21,71,5,10,22,96,199,82,29,156,57,-1.48368855942333,2.60099243500379,-3.55846433167407,0.00323506217542076,0.523724594049534,-3.28640729972011
"93","GB54751",16,19,33,9,7,17,43,98,53,34,48,24,-0.884946191813065,1.99333350863573,-3.66762544629043,0.0026105519991603,0.523724594049534,-3.40311572776395
"94","GB54903",22,18,21,34,15,20,6,26,27,19,3,4,1.60324656170287,1.17755433510012,3.06571947533808,0.00854449603184667,0.523724594049534,-3.84524386723574
"95","GB54924",86,147,215,205,72,101,118,139,147,93,136,133,0.711966534542623,4.24559768862459,3.35919518561883,0.00479040889444647,0.523724594049534,-2.80241516837904
"96","GB54967",139,185,205,167,93,154,159,207,205,122,156,166,0.567855818921512,4.58021516051022,3.46890921390389,0.00385877488186036,0.523724594049534,-2.63507160455691
"97","GB55490",100,210,280,106,87,163,356,948,290,260,633,277,-0.76982163050228,5.17903329604113,-3.7795739740705,0.00209637930946042,0.523724594049534,-2.37364103670588
"98","GB55627",15,19,34,10,13,26,63,77,44,35,56,27,-0.701070943184015,2.15212355734638,-3.0605706789822,0.00863156868582641,0.523724594049534,-3.63389079455603
"99","GB55920",159,236,391,146,113,173,193,261,325,121,185,175,0.593669048698303,4.85627220074511,3.86957946239145,0.00175839854446159,0.523724594049534,-2.24222082667425
"100","GB56005",6,9,19,1,8,8,32,54,26,29,32,15,-1.33194724603562,1.12347861691509,-3.37701098394646,0.00462503128554947,0.523724594049534,-3.75617378659574
