"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"31","GB45040",515,1053,1643,1417,454,731,638,1006,370,1347,129,339,0.784099206158226,6.60857484400796,2.97202599292727,0.0103301635842682,0.882827803124774,-4.12598126945559
"32","GB45094",7,8,91,20,0,4,40,47,42,75,8,22,-1.91631140733565,1.27372945913568,-2.85628073754594,0.0129571522424759,0.882827803124774,-4.43511947315897
"33","GB45115",744,1467,3348,1755,1534,878,1027,1425,810,1193,380,1022,0.598623211487815,7.41287998093773,2.73550227590559,0.016396848034347,0.882827803124774,-4.23140294008069
"34","GB45479",9,9,61,30,12,8,51,41,55,56,16,24,-1.18678678413105,1.8788392213125,-3.58320435437052,0.00310820392364065,0.882827803124774,-4.32022594289413
"35","GB45609",1092,564,1068,1366,570,1108,487,599,253,884,213,271,1.19141701547896,6.48725880640303,4.28861722803107,0.000792371063780514,0.882827803124774,-3.8369443545429
"36","GB45758",266,665,1416,1400,545,600,571,630,268,780,193,442,0.610448515574901,6.35914235907835,2.91916665542927,0.0114574481846351,0.882827803124774,-4.12215194974128
"37","GB45950",924,1237,3240,1544,773,990,1062,1096,821,1154,353,696,0.600381310181092,7.24624968640255,3.9027107155524,0.00166593950233269,0.882827803124774,-3.98067145765599
"38","GB46452",96,146,279,172,96,139,205,225,181,304,77,163,-0.380972077208905,4.58789407192286,-2.83626921764744,0.0134736579118122,0.882827803124774,-4.1294560982019
"39","GB46590",31,53,125,82,37,64,108,104,68,130,44,47,-0.432892617459518,3.33729184262803,-2.70394924066719,0.0174334038589888,0.882827803124774,-4.28316419557142
"40","GB46908",112,104,393,222,49,157,318,344,239,248,91,191,-0.681817526424507,4.72328219664672,-2.98429800492266,0.0100845302252255,0.882827803124774,-4.08620530198401
"41","GB47090",4,13,9,28,10,10,72,40,7,63,14,25,-1.51590552692214,1.40386763277645,-3.11874008714736,0.0077445157953702,0.882827803124774,-4.40187534818188
"42","GB47278",25,86,64,41,18,35,26,22,8,47,6,8,1.21211172029616,1.88566010879534,3.3573667612109,0.00484337932395531,0.882827803124774,-4.3429020311591
"43","GB47302",57,104,230,154,55,173,92,80,18,190,26,28,0.992401397269605,3.51856318624458,2.81574460165544,0.0140243766978308,0.882827803124774,-4.2511150938274
"44","GB47303",815,5810,3587,3535,3346,1692,1610,1975,799,2092,629,616,1.17847117146385,8.01312613393981,3.40440514264535,0.00441548720262525,0.882827803124774,-4.13763439802063
"45","GB47320",50,95,227,179,40,102,193,217,96,243,73,99,-0.532894552956371,4.11671104148868,-2.81156746736568,0.0141391301200791,0.882827803124774,-4.17797966761187
"46","GB47418",152,164,351,232,60,140,361,364,198,318,90,204,-0.594842332750732,4.85236225613481,-3.04074543409136,0.00902705418556037,0.882827803124774,-4.06200020191094
"47","GB47515",14,26,45,26,13,42,15,16,4,32,3,9,1.14704081182509,1.27853888888647,3.32726708873846,0.00513878163641193,0.882827803124774,-4.39110693512052
"48","GB47632",58,79,248,194,35,99,216,200,127,206,77,130,-0.629560719261892,4.1695681047446,-3.11974690023839,0.00772920297721221,0.882827803124774,-4.10083681784512
"49","GB47663",20,22,51,29,10,26,46,62,31,38,16,36,-0.623393223341131,2.13603506643372,-2.81249827459201,0.0141134797803986,0.882827803124774,-4.37788897434934
"50","GB47668",18,18,52,43,19,31,60,54,41,84,12,33,-0.675133479805998,2.34350797510121,-3.03504590010131,0.00912864149758386,0.882827803124774,-4.33218325229306
"51","GB48065",34,70,111,120,53,71,71,52,27,56,20,28,0.79405651092098,2.96997557682004,4.28137760584974,0.000803392694823332,0.882827803124774,-4.095761588077
"52","GB48263",25,59,118,71,27,41,81,91,100,95,31,73,-0.577988126780018,3.17937696833836,-2.87626195868926,0.0124608406817314,0.882827803124774,-4.26934400928371
"53","GB48382",225,494,1042,516,444,404,451,322,148,422,161,262,0.744590225199346,5.73601134947059,3.40424064923945,0.00441691533858612,0.882827803124774,-3.96531564263879
"54","GB48489",66,144,197,208,39,119,257,325,159,234,64,158,-0.729202494377031,4.39501995515954,-3.57484568562401,0.00315956037531277,0.882827803124774,-3.97147429885314
"55","GB48633",12,12,18,11,1,5,24,28,15,14,10,20,-1.14722065709016,0.848764534662635,-2.72628626365647,0.0166932295615724,0.882827803124774,-4.4622188915279
"56","GB48955",7,3,15,3,3,5,12,20,13,10,5,8,-1.03635416975304,0.212374739516224,-2.71228609574123,0.0171534833072162,0.882827803124774,-4.48310375258412
"57","GB48996",75,127,188,216,55,143,234,250,143,253,65,151,-0.525302729363124,4.40738230464764,-3.26025285292677,0.00586294134822009,0.882827803124774,-4.03857688186091
"58","GB49328",84,154,322,298,102,160,176,108,59,182,54,52,0.788919249940346,4.20478969931586,3.76558507418153,0.00217560865363146,0.882827803124774,-3.96003086072133
"59","GB49342",223,296,605,392,213,295,324,342,216,363,121,193,0.316408593680139,5.37309464728423,2.85113618848679,0.0130880486831346,0.882827803124774,-4.09985086046557
"60","GB49345",4,8,40,19,2,6,46,51,16,35,7,19,-1.45031912737854,1.13562560610497,-3.74704024761113,0.00225578919166876,0.882827803124774,-4.37113502553757
"61","GB49383",25,26,96,55,10,29,70,99,53,55,23,60,-0.766161854265442,2.66317467425883,-2.80210546259343,0.014402480325575,0.882827803124774,-4.33579208098232
"62","GB49504",448,586,1099,1753,650,768,773,868,216,928,228,239,0.81814054036918,6.4699892344372,2.94786728259033,0.0108311085675934,0.882827803124774,-4.12309545350052
"63","GB49559",56,58,114,93,49,49,134,132,92,129,35,75,-0.569035333283775,3.54195114111239,-3.60724975764396,0.00296512305556474,0.882827803124774,-4.08706695674066
"64","GB50127",13,24,57,52,17,33,47,50,39,69,23,41,-0.57498174494152,2.40129402678886,-2.914656979959,0.0115590562608702,0.882827803124774,-4.34270427121467
"65","GB50144",14,16,27,25,7,15,36,38,18,38,11,25,-0.734235018211972,1.62137428200595,-3.41836695470284,0.00429594681828547,0.882827803124774,-4.35504028625301
"66","GB50201",15,11,45,23,9,7,43,27,26,51,14,33,-0.994827125975189,1.69734668735367,-3.19935245064112,0.00660917554611694,0.882827803124774,-4.37114049759305
"67","GB50228",185,234,435,227,143,249,240,180,120,253,83,114,0.536234587577849,4.81421396112184,3.1310830048144,0.0075588541182318,0.882827803124774,-4.039081656702
"68","GB50237",18,19,37,49,12,16,43,96,26,50,18,24,-0.790618476903858,2.1164485740452,-2.9024380428269,0.0118388433850447,0.882827803124774,-4.36895612248699
"69","GB50257",202,197,616,347,195,330,271,299,104,224,76,154,0.691582502711894,5.03702105615366,3.68084350367949,0.00256728369019135,0.882827803124774,-3.89331949125862
"70","GB50454",184,342,505,456,155,215,249,332,200,235,78,75,0.650655253471107,5.02553083743266,3.07379516202424,0.00845969155419539,0.882827803124774,-4.04680444157628
"71","GB50509",248,492,1086,518,240,635,455,302,113,583,94,148,0.977009714563168,5.60004995423551,3.52609691679211,0.00347662974111589,0.882827803124774,-3.93617852402413
"72","GB50551",24,36,66,66,26,28,70,67,45,69,28,39,-0.463689680186003,2.71384076430048,-2.83231621885172,0.0135780500329646,0.882827803124774,-4.32453938150432
"73","GB50627",127,381,1750,951,369,515,344,287,184,328,146,201,0.967747434264491,5.68496390166214,3.37269729115788,0.00469953402215112,0.882827803124774,-3.97712751817718
"74","GB50732",23,48,85,55,7,34,81,86,68,81,21,62,-0.866102807517301,2.7595630658398,-3.02559254133109,0.00929963873300027,0.882827803124774,-4.29356069049461
"75","GB50911",19,23,83,75,7,54,106,149,36,78,28,58,-0.997194527765961,2.78283269690289,-2.80870797862618,0.0142182152647929,0.882827803124774,-4.32529287105764
"76","GB51016",78,116,205,167,65,110,225,211,112,187,63,123,-0.371977631534917,4.25038564158338,-2.89256401822457,0.0120697979811445,0.882827803124774,-4.1425692581071
"77","GB51247",1023,1098,3100,2307,848,1027,1276,1329,494,1221,393,486,0.801667682263958,7.26337839533203,4.0912069705848,0.00115693098347339,0.882827803124774,-3.95004142327107
"78","GB51273",60,118,323,127,35,93,176,228,179,318,59,127,-0.711205665936687,4.24486374442987,-2.91111733779676,0.0116394296058962,0.882827803124774,-4.1439031557048
"79","GB51545",34,34,308,88,41,29,144,223,102,219,33,85,-0.970850490344702,3.60353543881104,-2.70077434127969,0.0175411703022707,0.882827803124774,-4.26158730837773
"80","GB51638",1,2,21,12,5,4,14,17,14,13,8,9,-1.17794570818821,0.304358085699081,-2.943060976688,0.0109335921418166,0.882827803124774,-4.46452919666714
"81","GB52058",66,108,208,183,90,90,167,200,173,213,70,107,-0.403755722249867,4.27088127487946,-2.80117166095768,0.0144287291727803,0.882827803124774,-4.16410520690646
"82","GB52097",9,20,60,30,22,20,16,9,7,27,5,12,1.00830689247336,1.29156257903006,3.25214060670331,0.00595726327824051,0.882827803124774,-4.39563512008193
"83","GB52308",240,770,1204,1035,744,723,805,652,234,627,224,305,0.70091869804624,6.34461240267511,2.77622060234688,0.0151476933115365,0.882827803124774,-4.15886326485405
"84","GB52893",530,927,1375,1179,616,866,916,987,570,1061,308,519,0.330424638477193,6.83010316053729,2.7687601850098,0.0153693876042307,0.882827803124774,-4.18831034865813
"85","GB53238",51,105,174,137,36,98,172,145,115,150,86,119,-0.527100057345708,3.99303706511517,-2.80718779718904,0.01426043528755,0.882827803124774,-4.1916369873242
"86","GB53714",7,3,31,10,3,3,23,19,23,30,5,19,-1.40090317888442,0.739925817458873,-3.48455743680293,0.00377204590086387,0.882827803124774,-4.41143375956726
"87","GB54083",16,26,74,54,19,21,50,57,64,62,21,50,-0.664237632163463,2.51224414234392,-2.90302322875959,0.0118252931757757,0.882827803124774,-4.33459882967454
"88","GB54093",12,10,21,24,13,31,10,17,5,14,3,2,1.12641527696101,0.740668142636188,2.96980017810108,0.0103753438523486,0.882827803124774,-4.44776901259685
"89","GB54432",92,90,294,138,32,153,267,213,211,177,101,252,-0.848164624783777,4.4487594919408,-2.86929195579017,0.01263180901139,0.882827803124774,-4.13947067785101
"90","GB54508",540,1212,2185,1454,948,724,792,1312,644,1379,281,531,0.516205398765964,7.03033158720927,2.69546935361897,0.0177226873558819,0.882827803124774,-4.21853519571048
"91","GB54516",33,88,244,114,44,86,55,83,33,80,15,44,0.83152206750849,3.19436773459245,3.53832264165756,0.00339421258183717,0.882827803124774,-4.16033794053216
"92","GB54568",75,129,320,188,105,96,246,253,226,290,74,152,-0.562637327340601,4.58088815306544,-3.50128289692526,0.00365017036124345,0.882827803124774,-3.96449407504493
"93","GB54718",28,53,129,77,25,44,104,95,78,98,33,55,-0.514355921064911,3.18231833799197,-2.99795034084758,0.00981804728316445,0.882827803124774,-4.24689848596021
"94","GB54959",62,80,192,172,46,66,152,194,123,166,51,112,-0.500577154524401,3.97541955794107,-3.0123236263107,0.00954501570900745,0.882827803124774,-4.14504245066835
"95","GB55016",2359,3903,7055,5824,1490,3633,2687,3169,2528,3739,945,2207,0.524494396151562,8.75785963851951,2.74039917546201,0.0162414609847841,0.882827803124774,-4.30068014838373
"96","GB55417",117,207,583,351,81,154,435,423,275,469,102,253,-0.605854261723388,5.17408419537883,-2.92671959120174,0.0112892394782768,0.882827803124774,-4.08307575713479
"97","GB55613",50,66,210,141,87,37,69,95,21,56,25,25,0.920383811573219,3.13782739103879,2.83010994842782,0.0136366584386918,0.882827803124774,-4.28699720845789
"98","GB55803",5,9,13,34,2,21,39,32,12,40,11,16,-1.13084906729335,1.19226506450491,-2.80644616595994,0.0142810771599604,0.882827803124774,-4.44046860536648
"99","GB55826",47,70,168,110,31,54,127,148,92,114,50,84,-0.502359826632277,3.61567777325444,-2.90817941522014,0.0117065576737074,0.882827803124774,-4.21139022878911
"100","GB55829",25,40,96,55,16,37,60,73,80,81,34,46,-0.602974250945147,2.85238591206983,-2.76662525483283,0.0154334107900869,0.882827803124774,-4.32243573727099
