"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"14","GB42110",172,284,400,116,166,244,268,352,281,151,159,257,0.399652024934848,5.06269342115711,3.10402500753989,0.00793828208651314,0.999353063180202,-4.03369795023201
"15","GB42233",146,110,212,32,176,73,144,147,58,53,36,30,1.25972766326694,3.63515328410988,3.11317183832882,0.0077965923539164,0.999353063180202,-4.17787319305705
"16","GB42917",94,115,224,72,148,149,196,159,92,140,46,104,0.706139456983397,4.15011023579235,2.95608050284602,0.0106186025584826,0.999353063180202,-4.14011539600132
"17","GB43000",20,24,41,8,24,37,24,21,27,11,2,11,1.33666324598749,1.38167374828763,3.80801373027495,0.00198907359017782,0.999353063180202,-4.35063494180216
"18","GB43064",12,8,11,13,29,20,16,5,7,11,1,0,2.21354290197085,0.239967528147869,2.97091417986818,0.0103137779868274,0.999353063180202,-4.46569765614236
"19","GB43227",34,68,55,26,43,24,56,12,9,50,2,19,1.81990671996943,1.90620472224311,3.31668300105513,0.00522087807931777,0.999353063180202,-4.35128781032695
"20","GB43481",12,10,23,6,12,8,5,12,10,7,4,5,1.19288718669399,0.430398305370225,3.85629026509472,0.00181028377839063,0.999353063180202,-4.41055852406727
"21","GB43606",24,37,57,19,50,22,51,29,25,22,13,14,1.01501753746311,2.04843182498358,3.11710227581427,0.00773648217631687,0.999353063180202,-4.35534201099094
"22","GB43761",47,32,55,18,51,42,38,30,15,26,3,21,1.55096894009446,1.99297087006612,4.18229905179341,0.000962818698403983,0.999353063180202,-4.26235436536368
"23","GB43837",21,43,64,29,29,51,45,40,47,12,11,59,0.77845232918892,2.32686369138345,2.80074354099289,0.0143941595727468,0.999353063180202,-4.36975376918661
"24","GB43988",22,13,18,11,23,12,24,6,5,9,4,11,1.41465043201284,0.833716884802874,3.15420100137188,0.00719133526860431,0.999353063180202,-4.43418353566077
"25","GB44123",471,296,641,225,459,289,452,498,359,352,123,236,0.825997006498937,5.6613043846691,2.99218474528627,0.00989170068927028,0.999353063180202,-4.06976814151769
"26","GB44295",146,129,234,62,242,92,201,193,68,102,30,39,1.21326039951469,3.98977316616016,2.95820055627584,0.0105744980702857,0.999353063180202,-4.16516978260532
"27","GB44412",87,107,200,52,100,94,157,153,88,64,35,63,0.780530404229526,3.75528129172083,3.45972170086664,0.00393886199610005,0.999353063180202,-4.08663950671049
"28","GB44551",50,51,97,16,66,38,76,72,27,37,12,26,0.951882362403213,2.60401361703931,2.81161856406656,0.0140916161049552,0.999353063180202,-4.34493999050378
"29","GB44596",99,85,188,69,116,49,91,125,64,97,9,34,1.21709663713119,3.39983671849596,2.84682508836857,0.0131542792939213,0.999353063180202,-4.25963372096635
"30","GB44742",44,53,76,35,65,64,105,194,110,87,55,125,-0.452976394093322,3.50909918882584,-2.76420689595925,0.0154578782047022,0.999353063180202,-4.26475912754827
"31","GB44892",53,80,116,55,66,58,91,63,73,62,35,67,0.668741594101887,3.30528690882345,3.07850564520224,0.00834725456507981,0.999353063180202,-4.22350993123937
"32","GB44917",67,65,112,34,110,71,112,100,58,40,35,43,0.805124463919015,3.2798718639281,3.09489308302037,0.00808229205981951,0.999353063180202,-4.22455824851689
"33","GB44937",148,241,247,163,217,237,260,264,289,156,70,262,0.56101409697994,4.9097598468741,2.89813425037239,0.0118968506685023,0.999353063180202,-4.09482360318163
"34","GB45038",52,93,119,34,61,60,127,268,143,119,57,170,-0.519786743778879,3.80252820154686,-3.00367140761344,0.00967091306367202,0.999353063180202,-4.18398378215891
"35","GB45050",28,24,33,12,32,27,37,34,12,23,8,10,1.00659577187521,1.67393726849897,2.81450819884086,0.0140122790494839,0.999353063180202,-4.41492849244437
"36","GB45063",72,35,78,23,58,45,61,23,37,28,7,10,1.62557207678715,2.29378760450852,3.8036199049959,0.00200621272919384,0.999353063180202,-4.2614652882058
"37","GB45423",20,25,45,18,38,33,37,34,27,27,6,22,0.819518100700511,1.94023853971088,2.97060072949243,0.0103201290071312,0.999353063180202,-4.37981380508467
"38","GB45726",125,214,224,129,146,240,213,171,244,112,110,233,0.538510861695867,4.69346861894171,2.81676415801848,0.0139506442748258,0.999353063180202,-4.12782385203522
"39","GB45811",12,19,14,5,25,8,12,6,4,10,6,3,1.49580559479918,0.460941515177148,3.16582023119413,0.00702858935315562,0.999353063180202,-4.44946672081595
"40","GB45911",455,329,906,273,462,317,522,606,357,347,121,302,0.863791998461929,5.8126044974758,3.26972204563284,0.00572718209798862,0.999353063180202,-4.00360758233851
"41","GB46711",10,21,31,9,19,12,47,91,32,38,17,64,-0.913630746027034,1.96655617499453,-3.32483595476453,0.00513765910608839,0.999353063180202,-4.34628919477548
"42","GB46886",213,132,241,72,187,116,171,171,95,130,56,51,1.10326746570737,4.19710100488962,3.25944064958701,0.00584442546534628,0.999353063180202,-4.0680635645933
"43","GB46914",1073,938,1331,711,817,1368,1424,1440,1009,588,500,671,0.791642501372045,7.12559368453839,3.56750222815217,0.0031864259480688,0.999353063180202,-4.04828337795086
"44","GB47183",55,79,50,30,56,33,47,14,22,17,16,15,1.80077836942571,2.22837374545559,4.57401977353303,0.000456929119090943,0.999353063180202,-4.20233734119313
"45","GB47675",55,49,103,18,43,47,52,79,58,27,20,37,0.708099748904865,2.72626179325639,3.14160141306677,0.00737205402868925,0.999353063180202,-4.28496906113275
"46","GB47767",93,62,149,40,105,56,92,105,54,42,19,15,1.3133577835543,3.11648908469238,3.22973520222418,0.00619682005673368,0.999353063180202,-4.22817539617254
"47","GB48056",24,31,49,12,26,22,21,25,19,19,30,9,1.01799279741363,1.75362845982778,2.92652054175325,0.0112527843734539,0.999353063180202,-4.39801206810133
"48","GB48078",23,23,46,14,32,22,23,27,18,36,8,5,1.19294054713805,1.6177554477262,2.85606772055822,0.0129185145165936,0.999353063180202,-4.41457881058175
"49","GB48200",19,18,22,17,26,18,16,19,12,16,6,4,1.34938917874282,1.17101524075515,3.4496053870378,0.00401809235365806,0.999353063180202,-4.39321979509284
"50","GB48603",70,50,51,26,70,36,53,44,17,33,1,1,2.37777776762419,1.85287194654624,3.22894382980932,0.00620649277689652,0.999353063180202,-4.37090522616379
"51","GB49004",348,215,494,165,246,172,247,344,333,170,120,129,0.82916134797156,5.09232406721086,2.92651981144923,0.0112528004935892,0.999353063180202,-4.08257656004807
"52","GB49534",442,1379,1204,260,753,625,1029,3590,2057,1133,1236,1573,-0.752237682432031,7.27485899560978,-2.92315748907868,0.0113272593283092,0.999353063180202,-4.19492455889357
"53","GB49539",235,270,433,131,275,175,256,368,251,213,147,219,0.552972668109767,5.13775065724239,3.01466506284291,0.0094641680574467,0.999353063180202,-4.05622289779362
"54","GB49664",14,18,26,14,22,18,27,20,19,11,4,9,0.963348433853452,1.23589805704336,3.14929644348227,0.00726115235387969,0.999353063180202,-4.41149728606038
"55","GB49785",388,178,373,245,423,413,512,418,211,239,34,80,1.37869561521933,5.15606595190857,2.80216380252041,0.0143542898019911,0.999353063180202,-4.12449270752382
"56","GB49845",202,595,716,167,377,380,618,1409,1358,730,419,631,-0.608763257804674,6.30536418682713,-2.86839326851832,0.0126105535645762,0.999353063180202,-4.1448193030891
"57","GB49857",346,421,569,193,672,163,495,234,106,313,72,51,1.73885407573835,5.12353430566403,3.20617453891081,0.00649134356756802,0.999353063180202,-4.02452073846403
"58","GB49858",146,112,152,36,194,43,129,55,35,70,7,8,2.07042631433029,3.05857332873083,3.31065408928,0.00528328374011177,0.999353063180202,-4.23532399079313
"59","GB50074",173,157,303,94,220,115,288,162,75,147,13,51,1.42367763337378,4.14113935183872,3.10312024784181,0.0079524356100555,0.999353063180202,-4.12053784255027
"60","GB50192",71,68,108,31,82,36,86,49,33,57,18,26,1.1573619788161,2.88135210519052,3.21609112422022,0.00636571464354664,0.999353063180202,-4.25780823951345
"61","GB50354",110,150,178,72,160,160,196,147,163,84,98,131,0.563251260402154,4.30686919047025,2.97980097163148,0.0101353140374903,0.999353063180202,-4.11665584688337
"62","GB50449",42,25,91,25,23,207,22,32,17,14,2,4,2.57691909888641,1.80210348818363,4.11951798850417,0.00108653924235422,0.999353063180202,-4.30077790524096
"63","GB50901",14,11,12,12,13,14,31,13,7,2,3,2,1.45657742514652,0.456899913774652,2.79106457761533,0.0146687690562392,0.999353063180202,-4.47447674703069
"64","GB50936",632,571,712,420,443,1009,681,664,528,305,402,412,0.879367913129444,6.33078664960065,3.64002332826703,0.00276351591280729,0.999353063180202,-3.95574988334603
"65","GB50995",218,312,472,165,309,322,415,459,330,260,131,315,0.472617727720263,5.44234197123146,3.32015834789329,0.00518524058136135,0.999353063180202,-3.97485069256182
"66","GB51198",321,209,299,200,181,386,394,318,200,149,67,125,1.03872946950858,4.99839655252354,3.23986835294054,0.00607428771669936,0.999353063180202,-4.00337790902275
"67","GB51909",27,12,19,15,29,8,15,3,6,8,0,0,2.92935756298088,0.107898343263593,3.77941166845591,0.00210337139755463,0.999353063180202,-4.41293554288617
"68","GB51917",36,30,62,18,41,41,56,26,26,36,13,20,0.984722999684078,2.22788069589979,3.12574350031758,0.00760594226788442,0.999353063180202,-4.33836487493665
"69","GB52285",4,20,43,8,15,13,35,48,42,40,26,45,-0.845766281234494,1.80099909627936,-2.79957641230911,0.0144270044735347,0.999353063180202,-4.41298231755409
"70","GB52353",113,139,188,72,68,148,138,134,173,68,49,151,0.56492408125019,4.05885965650239,2.76676651506737,0.0153809200871834,0.999353063180202,-4.19537986791469
"71","GB52518",67,34,46,25,62,26,50,32,24,26,21,10,1.21770334151017,2.25356889351999,2.77836023065922,0.0150370026203686,0.999353063180202,-4.37963545374955
"72","GB52587",153,123,224,99,124,231,182,172,143,121,102,174,0.589080107419112,4.47845188443033,2.88465567084381,0.012215240168338,0.999353063180202,-4.1248584361205
"73","GB52589",36,97,113,35,82,64,139,259,150,118,83,144,-0.554835985875798,3.84050924117338,-3.30492944042644,0.00534323127523086,0.999353063180202,-4.1194391226237
"74","GB52599",19,18,29,15,19,12,17,23,11,12,7,11,0.985383990857761,1.22109182693027,3.40319814882432,0.00440260567855601,0.999353063180202,-4.39217919437594
"75","GB52718",16,12,16,5,19,14,10,11,14,4,7,2,1.37942007868413,0.551539110932233,3.21088020537081,0.00643142407473968,0.999353063180202,-4.44298460732692
"76","GB52773",98,81,164,35,87,89,131,125,43,52,24,37,1.08973945978013,3.37825698762996,3.46630014497981,0.00388818571524247,0.999353063180202,-4.14889625683659
"77","GB52857",2855,2260,2742,671,1421,800,5840,9018,9076,10284,2614,4934,-1.49630085297234,8.86754127072234,-3.69256643838674,0.00249299952512368,0.999353063180202,-4.17860630462336
"78","GB52929",61,59,100,20,104,45,55,55,37,54,15,19,1.26900945340743,2.7497440848427,3.58197067481979,0.00309712172537132,0.999353063180202,-4.22500797106554
"79","GB52981",84,124,160,60,104,127,131,173,134,81,75,155,0.345360182391745,4.06961412783061,2.80101165251417,0.0143866248207773,0.999353063180202,-4.18624524420599
"80","GB52982",135,235,310,109,132,174,217,265,266,123,87,220,0.422683274554665,4.72349592849075,2.99101632578118,0.00991443640270695,0.999353063180202,-4.07908918279913
"81","GB53053",35,33,62,15,49,50,44,74,44,14,15,23,0.798353531755029,2.33926604596636,2.88084847246672,0.0123066809179642,0.999353063180202,-4.35841854024277
"82","GB53361",111,104,162,83,118,88,112,112,67,75,31,39,1.2223608261181,3.66057145216882,4.37479549427263,0.000666191809248331,0.999353063180202,-3.95735816304783
"83","GB53609",57,83,131,70,83,106,110,79,62,54,33,73,0.922030014691916,3.47808335511541,4.49349494018615,0.000531870141191392,0.999353063180202,-3.9733976769874
"84","GB53651",120,115,184,75,152,135,156,122,113,97,46,88,0.887866614863192,4.05358671243074,4.25436460198526,0.000838451483497476,0.999353063180202,-3.88809176945161
"85","GB53976",154,153,212,58,210,128,258,200,82,66,70,49,1.04805178886664,4.15174500994209,2.93110459354749,0.0111520467372292,0.999353063180202,-4.1492933185524
"86","GB54187",33,60,81,32,45,49,61,72,58,32,15,70,0.540632566441361,2.8093757875157,2.79376261917896,0.0145917097138006,0.999353063180202,-4.32775696626662
"87","GB54267",51,60,89,26,88,36,73,62,50,41,18,37,0.820658754549664,2.85182630909473,2.98170120928974,0.010097551233668,0.999353063180202,-4.29489536153377
"88","GB54460",342,352,828,215,246,295,334,521,471,120,128,379,0.814740239867963,5.53084795807018,3.40113400125529,0.00442054278477592,0.999353063180202,-3.9572318083182
"89","GB54598",156,109,181,50,109,109,130,162,82,79,54,40,0.977596933391678,3.8371887210273,3.21112383043495,0.00642833694816519,0.999353063180202,-4.12593315915849
"90","GB54829",175,166,316,95,223,157,196,229,89,170,36,78,1.18015045104417,4.39788050069246,3.78850979563076,0.0020663076367917,0.999353063180202,-3.92755355412484
"91","GB54865",58,53,93,40,66,53,74,66,65,49,27,36,0.746033315057432,3.0261788704009,3.16709066206038,0.00701101887042338,0.999353063180202,-4.24527518840141
"92","GB54888",140,314,384,122,197,232,470,753,586,239,214,488,-0.41456215992033,5.4803711962375,-2.9762690109974,0.0102058744947352,0.999353063180202,-4.07941657978907
"93","GB55039",366,145,234,140,103,212,188,166,130,87,33,56,1.43812034567153,4.29573429150703,3.6747018723204,0.00258182555878777,0.999353063180202,-3.97621403573476
"94","GB55054",66,69,194,53,88,51,91,106,40,79,32,53,0.888336427619494,3.37090051142944,2.86383122937333,0.0127236891121704,0.999353063180202,-4.25556999528915
"95","GB55083",15,23,45,7,16,33,24,29,23,11,8,21,0.721997523396036,1.51946591741822,3.02827484510694,0.00921427348849329,0.999353063180202,-4.40346972844975
"96","GB55098",95,77,202,38,77,85,82,101,138,73,36,67,0.697667011019119,3.59985113286258,2.95489604742525,0.0106433223251762,0.999353063180202,-4.20861621773179
"97","GB55268",165,159,256,70,183,189,266,212,126,121,28,92,0.962771510322586,4.34066258254368,3.20653087653118,0.00648678672701833,0.999353063180202,-4.06158541634289
"98","GB55285",333,255,420,146,305,189,353,386,166,227,95,103,0.970685239203278,5.06340314878188,2.93246129624009,0.011122403065833,0.999353063180202,-4.08280254805118
"99","GB55593",120,109,38,107,23,9,266,277,374,61,691,466,-2.25236144367746,4.13171408043334,-2.91223272106519,0.0115725544845199,0.999353063180202,-4.22547708873649
"100","GB56032",69,34,70,19,72,22,61,38,36,20,6,9,1.38660788881327,2.17830267769923,2.85206680915317,0.0130200579294616,0.999353063180202,-4.3774736469656
