"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"71","GB51984",47,75,91,103,121,84,55,104,84,153,138,171,-0.566292834909349,4.04807316673564,-3.20983615673414,0.00653283587599153,0.762582125257818,-4.06014101564339
"72","GB52697",26,52,41,48,77,34,23,49,47,87,81,58,-0.439946383064482,3.06325457322881,-2.96007719252172,0.0106528694423954,0.762582125257818,-4.25972583951108
"73","GB52756",646,1703,1062,2472,3621,730,225,676,327,1512,1345,320,1.1518098500679,7.2599330870327,3.47261034107604,0.0039040161977891,0.762582125257818,-4.10345951433568
"74","GB52814",2,9,6,8,14,10,3,9,11,29,30,20,-1.09583716556277,0.82425133949372,-3.08547183037983,0.00833550921958111,0.762582125257818,-4.42934277403044
"75","GB52988",53,92,89,114,122,67,48,105,73,176,128,130,-0.411773456286724,4.01335362902438,-3.13878187786858,0.00750895840361539,0.762582125257818,-4.08038570178156
"76","GB53163",78,90,104,73,184,67,31,43,46,69,64,52,0.774507214776469,3.55356412478898,3.4948464861887,0.00373782516462668,0.762582125257818,-4.09342009680206
"77","GB53242",275,483,396,499,567,250,101,346,202,452,374,308,0.374173969274618,5.80605605989883,2.95161014121276,0.0108305451322044,0.762582125257818,-4.05068403095397
"78","GB53298",4,10,7,10,18,8,7,12,11,21,23,20,-0.860919763224612,1.00868864226005,-3.67461424572335,0.00263143828515248,0.762582125257818,-4.37425155590606
"79","GB53321",253,406,381,432,481,222,104,309,161,350,357,253,0.40013051019401,5.62206186299983,3.26593847208401,0.00585248713244493,0.762582125257818,-3.94797518112691
"80","GB53345",155,171,147,120,207,125,39,123,81,106,90,39,0.899363303165694,4.1801001826368,3.31559573529519,0.00530968652185218,0.762582125257818,-4.0272153948064
"81","GB53366",18,77,59,77,84,71,28,78,97,149,118,103,-0.72396478121412,3.60762719792854,-3.05156778194678,0.00890758177245314,0.762582125257818,-4.16848481137793
"82","GB53665",19,31,54,37,55,42,12,16,5,35,27,16,1.01468515723226,2.093321462123,3.21764711113961,0.00643357365125768,0.762582125257818,-4.33133870424857
"83","GB53857",3,13,11,11,36,16,17,11,42,72,85,46,-1.71426416371133,1.88132700374309,-3.56303130630272,0.00327140111967823,0.762582125257818,-4.31779582822659
"84","GB54175",47,194,97,185,135,49,20,64,43,107,81,58,0.723065020944526,3.69498204080083,3.02528390040756,0.0093777321218362,0.762582125257818,-4.16345668670821
"85","GB54219",181,532,557,567,462,497,425,737,887,796,556,820,-0.888133849975493,6.55567156905062,-3.13885941735996,0.00750781765070396,0.762582125257818,-4.07631837271604
"86","GB54267",20,41,41,46,68,30,60,38,60,110,86,79,-0.914577519310913,3.15405571347457,-3.58432203836232,0.00313816300893535,0.762582125257818,-4.14764529113805
"87","GB54273",5,11,15,21,21,18,32,11,38,62,44,30,-1.29710159798797,1.89311056902342,-3.06595769107604,0.00866016546570851,0.762582125257818,-4.36505910504717
"88","GB54410",2350,2618,1550,4017,2255,945,268,1501,599,2491,1553,1069,0.975930196765308,7.95638616921745,2.98136817263622,0.0102187159646774,0.762582125257818,-4.25747348589401
"89","GB54485",65,158,101,337,117,129,105,383,151,261,265,392,-1.0096559972148,4.92329079589665,-3.33339243695752,0.00512768496156055,0.762582125257818,-3.93489362484867
"90","GB54595",25,30,21,61,36,24,35,38,27,116,145,69,-1.16700668500083,2.88962958181468,-3.7616528957294,0.00222149807122282,0.762582125257818,-4.16556325121603
"91","GB54774",348,555,397,770,859,367,144,405,318,455,460,365,0.425558846694268,6.16124855443007,2.94006935027432,0.0110774411119046,0.762582125257818,-4.08680215652354
"92","GB54865",19,72,57,50,58,37,54,51,64,79,109,73,-0.701331441390624,3.27955278541274,-3.02986519768837,0.00929405032188284,0.762582125257818,-4.2209179885891
"93","GB54866",11,33,17,22,43,21,25,33,32,78,84,40,-1.11456913453954,2.45078422908761,-4.81423655179891,0.000301899058427892,0.762582125257818,-4.12461136779623
"94","GB55498",462,631,661,813,951,370,137,555,283,617,624,342,0.552715252772905,6.3749221454657,3.23002961957592,0.0062792940205603,0.762582125257818,-4.03739942848807
"95","GB55613",54,98,131,74,75,71,15,63,17,47,55,22,1.11903893060398,3.12567258503341,3.8069243062383,0.00203456291606605,0.762582125257818,-4.12611420403233
"96","GB55774",1,26,12,29,8,17,73,13,45,62,39,62,-1.90973147127748,1.94058454687591,-2.95586217173188,0.0107409562025097,0.762582125257818,-4.37929339164195
"97","GB55920",248,437,340,318,427,169,135,188,119,231,359,131,0.640067163069535,5.3383398726875,3.04706925451535,0.00898635759225263,0.762582125257818,-4.0039430407428
"98","GB55930",244,365,322,678,557,246,72,235,136,402,262,174,0.798686192847312,5.50638203627728,4.45530489568566,0.000588585355000895,0.762582125257818,-3.66389241136093
"99","GB56012",122,229,225,282,264,178,69,175,138,202,175,117,0.445629879163842,4.87331654733593,2.9426412975053,0.0110219419823582,0.762582125257818,-4.03779098919952
"100","GB56032",6,19,7,3,43,16,8,10,44,95,124,65,-2.01292701589191,1.85391460264236,-3.02586108621003,0.00936714830405406,0.762582125257818,-4.3761200301788
