"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"19","GB43738",754,231,1255,1582,1761,898,304,414,978,230,901,885,1.01632953368926,6.63291819458314,3.48699063912879,0.00380622184019809,0.724110038839167,-3.7862285604385
"20","GB43779",4,1,16,32,9,18,21,25,17,22,128,102,-1.78565694169784,1.41780205118722,-3.28857952516987,0.00561187001548222,0.724110038839167,-4.25514146558566
"21","GB43783",6,2,21,39,22,25,25,58,31,48,252,199,-2.02037192123778,2.16556021144071,-3.47577709753194,0.00389056450835342,0.724110038839167,-4.14166618260411
"22","GB43784",21,9,76,220,64,75,89,250,80,225,725,721,-1.86818035415809,3.99113173779232,-3.12248529495503,0.00776894003362097,0.724110038839167,-3.94511292975241
"23","GB44455",13,13,92,70,25,40,105,304,41,130,617,563,-2.30623774101483,3.52546306377075,-3.41857325202057,0.00435105744779522,0.724110038839167,-3.9516540310745
"24","GB44585",797,452,1926,2022,2380,2100,2380,2645,1956,1659,3908,3015,-0.637884294539357,8.05379844515461,-3.31303271486219,0.00534947575038944,0.724110038839167,-3.99694636557961
"25","GB44686",32,16,37,24,35,37,17,16,27,15,26,22,0.753602972473213,1.81229386917355,3.17726687546586,0.00697882488899561,0.724110038839167,-4.21558408950099
"26","GB44711",15,12,17,18,36,31,7,8,4,8,7,7,1.77597297077146,0.791589939821684,5.35043796829421,0.000115579312430016,0.724110038839167,-4.12570574229245
"27","GB44734",13,8,24,25,24,33,14,14,8,9,25,20,0.72472555614657,1.26843980813236,3.15007907135157,0.00736040555525705,0.724110038839167,-4.28239470398539
"28","GB44775",65,24,82,131,165,152,55,26,79,32,74,105,0.947225577136115,3.31702042740166,3.64646313617906,0.00278840695750396,0.724110038839167,-3.83953263257326
"29","GB44884",134,76,218,203,385,391,288,390,407,169,668,454,-0.579520823905789,5.28105565346068,-3.69797939569131,0.00252238987804344,0.724110038839167,-3.57704306641294
"30","GB45110",381,201,333,368,608,363,273,191,269,137,283,402,0.816786020766912,5.40632535483983,3.57266445526672,0.00321984712235427,0.724110038839167,-3.61796019405137
"31","GB45156",208,142,442,280,468,476,231,224,341,165,424,391,0.379544419626948,5.38936431713034,3.25612307383971,0.00598016186441389,0.724110038839167,-3.73172771530908
"32","GB45248",173,122,797,783,721,702,1291,1374,685,677,3353,1045,-1.2459875531177,6.68628964593643,-3.83190397878437,0.00194505630620037,0.724110038839167,-3.70620257620635
"33","GB45392",21,7,41,40,47,61,55,39,51,34,118,82,-0.618240364333275,2.58653045015177,-3.05263683186682,0.00890667594609899,0.724110038839167,-4.13265989216568
"34","GB45417",423,192,1074,706,913,812,1241,1536,826,754,2054,938,-0.72785029921672,6.8893674936392,-3.09816084826289,0.00814774078706699,0.724110038839167,-3.94441653664
"35","GB45696",20,15,127,76,71,76,263,504,81,146,923,109,-1.84625185983617,3.95833517049869,-3.19643147318645,0.00672176764008785,0.724110038839167,-3.92165532735233
"36","GB45760",310,140,604,409,520,624,501,810,618,454,937,747,-0.519777070022491,6.17685955757262,-3.08820505311633,0.00830802666153556,0.724110038839167,-3.87033526194965
"37","GB45874",7,0,11,5,8,10,10,16,17,11,29,17,-1.34312737629918,0.400067538146179,-3.14440226069153,0.0074426664432794,0.724110038839167,-4.34960897851641
"38","GB45950",588,255,836,1237,1062,1096,1030,1707,1160,924,3240,1544,-0.707302875020797,7.22465809452021,-3.34629345973936,0.00501220465747674,0.724110038839167,-3.90556431593758
"39","GB46023",27,13,61,64,80,97,79,94,95,67,194,104,-0.721249641099849,3.29985457432918,-3.92181663460811,0.00163472654765612,0.724110038839167,-3.78513040120026
"40","GB46045",4,1,5,8,12,7,8,24,10,8,22,16,-1.03084618947739,0.325032696207778,-3.0982321647259,0.00814660376948505,0.724110038839167,-4.36038243465144
"41","GB46114",35,21,65,75,131,104,166,129,144,94,516,121,-1.10024600144394,3.83288108186409,-3.90602796022375,0.00168531777785197,0.724110038839167,-3.68002822233743
"42","GB46226",1197,808,2477,1565,2484,1797,956,1111,1402,620,2237,2240,0.597546826457342,7.68336943236282,3.50786083639524,0.00365412535006885,0.724110038839167,-3.91089501429667
"43","GB46230",7055,2840,8402,6896,11258,7523,4664,4376,6015,2036,7350,9548,0.700875827480965,9.71703256503099,3.09741043141155,0.00815971445288679,0.724110038839167,-4.172716544729
"44","GB46287",65,24,117,116,105,135,157,175,124,87,286,154,-0.602024706365882,4.01011252068023,-3.18993390447714,0.0068078439554305,0.724110038839167,-3.84320939402935
"45","GB46366",7567,1672,4310,6846,13889,8386,1993,923,5186,1385,2955,7135,1.4782878795676,9.12101529587725,3.49196435826135,0.00376940469126167,0.724110038839167,-4.05151422954564
"46","GB46368",841,504,1030,1269,1748,2313,645,690,981,407,1357,1805,0.671884575164407,7.15769342330438,3.54030641073765,0.0034297564947521,0.724110038839167,-3.83960873625363
"47","GB46893",434,294,937,584,654,712,453,382,599,229,534,799,0.557304503170943,6.19741421995379,3.07444404820335,0.00853474591649962,0.724110038839167,-3.87018561663438
"48","GB47029",395,234,505,589,802,550,323,235,432,169,565,725,0.692863411743986,5.89946925122862,3.65557125373211,0.00273938507669747,0.724110038839167,-3.63143925664238
"49","GB47323",83,82,82,135,129,158,44,74,77,39,98,118,0.798228877141117,3.63657589127969,3.39321622844095,0.00457237407440632,0.724110038839167,-3.8407764721701
"50","GB47359",13,9,11,16,23,22,5,6,14,3,12,20,0.966932760971764,0.731124327446869,3.08688029478005,0.00832958984327901,0.724110038839167,-4.33923125907964
"51","GB47455",107,85,337,377,386,486,401,336,415,252,1360,701,-0.698958509530916,5.63018246522624,-3.16663076119077,0.00712569596143478,0.724110038839167,-3.79782526714013
"52","GB47565",4091,899,4106,3320,5519,3895,3285,1748,2238,838,2381,2685,0.908305794921745,8.5085219004582,3.06377573116031,0.00871473074779034,0.724110038839167,-4.09753137216761
"53","GB47799",389,186,735,840,747,1068,638,695,1277,857,2161,1438,-0.670590784132647,6.80957315502456,-3.23614974947001,0.00621872763395555,0.724110038839167,-3.89204736823481
"54","GB48173",7,3,14,9,13,10,23,21,22,17,62,15,-1.16687183656528,1.06824939232159,-3.69848216734964,0.00251992467918144,0.724110038839167,-4.23421237766367
"55","GB48426",3,1,7,8,13,15,12,24,12,15,115,16,-1.53671811578462,0.764848317415852,-3.03117045881886,0.00928848974867643,0.724110038839167,-4.34043032382162
"56","GB48474",739,871,1087,1241,1842,1479,490,495,899,456,1325,1467,0.921339805691198,7.06668371564031,3.95692616464432,0.00152770899275843,0.724110038839167,-3.71522751758994
"57","GB48773",22,19,41,26,24,28,13,16,13,6,28,24,0.90626094469356,1.52997393345539,3.3464876268917,0.00501029975244285,0.724110038839167,-4.22602204430554
"58","GB48980",1496,560,2065,2197,2575,1720,919,656,1881,442,1139,2099,0.906848818186115,7.52177965258919,3.3798130641465,0.00469389554006757,0.724110038839167,-3.92713989572734
"59","GB49117",1044,919,2316,2064,3085,2672,2833,3731,3458,1620,6022,4430,-0.631068615187012,8.4824167124661,-3.9939802892018,0.00142250580250856,0.724110038839167,-3.88872403043774
"60","GB49262",35,9,38,46,47,37,20,13,23,14,28,30,0.890933484906997,1.88504953590572,3.69001695279128,0.00256175942107916,0.724110038839167,-4.12229065200017
"61","GB49356",40,36,147,159,157,144,201,136,222,83,486,196,-0.688712382051537,4.27740799562152,-3.09387177734657,0.00821641342812741,0.724110038839167,-3.8446931846508
"62","GB49511",196,130,210,329,615,533,99,199,162,130,371,273,0.890311613866356,5.05536770089757,3.75423303194917,0.00226119794690634,0.724110038839167,-3.54626415622171
"63","GB50026",99,67,2432,611,793,1038,2031,828,951,1608,4523,5974,-2.02945858362792,7.09299849800291,-3.14020222911999,0.00750411661271358,0.724110038839167,-3.96037415634522
"64","GB50118",125,268,884,730,904,946,1767,1861,811,1284,4171,1140,-1.43413926832143,7.0168219649257,-3.59202279287376,0.00310052724949761,0.724110038839167,-3.81610780657968
"65","GB50119",910,829,682,873,1479,741,610,313,268,175,836,913,1.40238045274354,6.47671500641889,3.80922040332643,0.00203243176583284,0.724110038839167,-3.66868729707738
"66","GB50195",151,115,361,396,419,482,594,470,441,321,1167,556,-0.692354556602579,5.8082083892921,-4.10312274636235,0.00115365828641133,0.724110038839167,-3.49549117340965
"67","GB50344",121,63,251,245,293,355,274,244,380,157,565,448,-0.44160488195074,5.1404781603301,-3.35587088092748,0.00491910503883825,0.724110038839167,-3.69313320691316
"68","GB50388",27,13,39,50,47,49,25,21,36,12,49,37,0.544433068731978,2.1514717727423,3.04849041595173,0.0089791932742701,0.724110038839167,-4.19300471721374
"69","GB50418",56,10,77,77,80,76,103,157,118,66,314,102,-0.948120811431177,3.54965252709972,-3.40563448443448,0.0044626070250305,0.724110038839167,-3.87300790800894
"70","GB50506",426,230,548,696,917,741,351,174,478,133,586,684,0.953386607710635,5.94302600647131,4.06838302009946,0.00123306426942071,0.724110038839167,-3.5079572703166
"71","GB50788",11,5,23,24,31,53,50,43,43,25,103,38,-0.877838101535072,2.11479166141495,-3.27999210281362,0.00570704494602074,0.724110038839167,-4.16173855955181
"72","GB50955",353,182,636,1219,611,718,584,1341,857,1042,2049,1554,-0.881483772414655,6.79766104511629,-3.02460023485488,0.00940856285844791,0.724110038839167,-3.95978563743447
"73","GB51218",50,12,47,130,70,59,229,76,112,86,381,182,-1.31727448590895,3.64160844505604,-3.68197438901847,0.002602158258878,0.724110038839167,-3.79347462386603
"74","GB51566",110,32,271,284,216,335,279,374,312,166,733,504,-0.766151896458841,5.1137833298447,-3.17338591561593,0.00703206283515962,0.724110038839167,-3.77518144201341
"75","GB51670",20,6,18,14,37,57,45,51,39,27,94,53,-0.930618861171203,2.17604527555317,-3.35918378126589,0.00488730702716625,0.724110038839167,-4.13824236693989
"76","GB51671",27,17,138,111,306,139,317,198,292,156,1016,243,-1.41302822081785,4.49015874300569,-3.78968032220508,0.00211089780616621,0.724110038839167,-3.63659850655293
"77","GB51723",148,68,286,197,251,263,257,299,346,163,443,312,-0.406194238560149,5.0459492012789,-3.02180793826592,0.00946005761694151,0.724110038839167,-3.82156505101154
"78","GB52025",931,670,1087,1582,2264,1672,671,566,1126,408,1516,1760,0.825235988074241,7.23725205070473,3.90777063362538,0.00167965620346208,0.724110038839167,-3.75290171309939
"79","GB52159",5,3,9,7,11,19,11,13,20,6,30,33,-0.794917199579136,0.741124997970233,-3.04831658773959,0.00898224614220288,0.724110038839167,-4.34007614594769
"80","GB52348",83,68,271,239,406,325,336,786,441,315,981,303,-1.03658284421573,5.42497033021424,-3.60928887041625,0.00299788200105637,0.724110038839167,-3.63435360392732
"81","GB52895",54,9,79,105,58,89,96,251,359,106,574,92,-1.52262346539952,3.85190930599476,-3.36000188377248,0.00487948651656723,0.724110038839167,-3.86380047142964
"82","GB53028",92,50,211,202,166,140,181,1013,217,367,1616,357,-1.5439361461473,5.1112698657619,-3.57955936651916,0.00317682510450883,0.724110038839167,-3.66452337101209
"83","GB53173",71,26,145,102,205,214,185,203,236,107,422,227,-0.701551301536964,4.40835157891536,-3.84556655281045,0.00189428466259572,0.724110038839167,-3.56809643294393
"84","GB53237",21,16,66,49,63,59,68,56,97,30,166,78,-0.602557618539703,2.95822846952906,-3.08600411016697,0.00834388210434735,0.724110038839167,-4.06162048271591
"85","GB53375",331,171,427,388,407,442,224,286,381,129,353,432,0.570554732753956,5.47614731549033,3.19185411428471,0.0067822921553427,0.724110038839167,-3.76204248721548
"86","GB53427",180,59,411,220,273,363,399,425,527,252,1039,313,-0.761875642080055,5.45859648553089,-3.28765746553367,0.00562201260046959,0.724110038839167,-3.74220541525697
"87","GB53672",462,1422,760,890,1215,1131,354,367,707,298,891,978,1.15645661831781,6.65264599707456,3.10396214355021,0.00805576282013752,0.724110038839167,-3.91189208688871
"88","GB54097",559,329,3563,843,609,989,6864,10047,1158,3178,9936,987,-1.94529815960069,7.96841448088976,-3.10578363177085,0.00802709714747653,0.724110038839167,-4.047721877989
"89","GB54222",209,162,394,392,634,549,498,570,633,270,960,642,-0.417091949674338,5.98133841279795,-3.0938581610807,0.00821663235276883,0.724110038839167,-3.84770506866426
"90","GB54242",12,10,35,37,34,30,41,55,48,22,75,58,-0.718322492912884,2.2628046128328,-3.73301089026178,0.00235634448253686,0.724110038839167,-4.05302138934192
"91","GB54359",2,2,9,4,9,15,11,11,21,8,81,17,-1.43397093555968,0.552696554142484,-3.49098524186566,0.00377662393376216,0.724110038839167,-4.30250979327592
"92","GB54363",70,42,197,81,173,160,145,151,300,106,286,279,-0.627729954238338,4.35844499970226,-3.35789875338058,0.00489961645395001,0.724110038839167,-3.73503259739919
"93","GB54541",193,122,708,548,497,444,682,2456,463,1255,4259,515,-1.46255751107581,6.50657482569166,-3.14226668324331,0.00747384893623344,0.724110038839167,-3.90054896709977
"94","GB54752",12,12,45,28,34,65,62,91,42,56,133,88,-1.0777458431067,2.69494695312286,-3.87576038645674,0.0017868164442513,0.724110038839167,-3.94877170400778
"95","GB54843",230,128,425,436,475,583,461,398,568,362,938,643,-0.402648927177959,5.92617835183043,-3.19419622571542,0.00675125573915756,0.724110038839167,-3.80508074178312
"96","GB54904",48,40,108,82,125,72,24,39,41,45,44,70,1.08877507169351,2.99711348540892,4.10522827868838,0.00114901738488482,0.724110038839167,-3.81557862536756
"97","GB55218",126,31,178,97,76,114,50,75,51,30,88,73,0.895238435844269,3.38789759420676,3.1107611811499,0.00794927929270983,0.724110038839167,-3.97500058279139
"98","GB55500",7,6,18,20,36,33,23,28,34,20,71,49,-0.741270487934061,1.78355801328394,-3.28081854560808,0.00569781555699918,0.724110038839167,-4.20549845514231
"99","GB55544",32,29,102,74,113,126,120,152,155,77,287,109,-0.700173356447692,3.80062667798644,-3.40095599396645,0.00450364636891343,0.724110038839167,-3.81417298249983
"100","GB55749",28,14,28,35,35,36,13,18,13,13,14,23,1.12543377674125,1.60245241518727,4.09551484559516,0.00117058792371769,0.724110038839167,-4.11409654930939
