"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"19","GB43772",11,21,29,29,9,57,9,8,2,39,29,12,1.08012278102942,1.21881602106183,2.17305602961056,0.0481957744776234,0.999989637450343,-4.48448977148973
"20","GB43989",526,1043,1168,849,558,874,259,637,756,802,1250,943,0.35760233248951,6.74445020105381,2.20821479928125,0.0451578186714759,0.999989637450343,-4.3414548229433
"21","GB44043",1,33,22,7,15,2,15,14,12,46,46,30,-1.41015422544179,1.01005597378631,-2.17428878633765,0.0480860962686695,0.999989637450343,-4.49306689076387
"22","GB44081",78,177,132,159,91,259,67,170,200,299,373,271,-0.40860694435999,4.58271650841913,-3.23260332890729,0.00629792360637428,0.999989637450343,-4.00219772849671
"23","GB44103",163,339,317,284,162,308,94,231,228,255,291,282,0.363893013626074,5.06218316806087,2.49591221561343,0.026272610333026,0.999989637450343,-4.19529064366385
"24","GB44145",22,29,20,31,12,38,4,11,9,19,41,23,0.822884069628029,1.42550660159042,3.30746266743687,0.00544091137655449,0.999989637450343,-4.3562434203165
"25","GB44208",65,175,106,132,77,169,27,83,89,135,168,127,0.425030024526651,3.86718539538023,3.20798356568441,0.00660831987932004,0.999989637450343,-4.0708015268273
"26","GB44506",110,198,187,126,152,236,52,174,108,167,205,150,0.452315519969916,4.38751457387371,2.22372999226246,0.0438751323162383,0.999989637450343,-4.28835336513052
"27","GB44715",61,39,75,45,44,76,8,49,31,52,52,40,0.755669535843431,2.62647664764351,2.53112696708078,0.0245647741573406,0.999989637450343,-4.35689615438624
"28","GB45306",15,39,28,24,17,44,12,19,24,16,22,36,0.577804368346908,1.74252473617099,2.19663634518324,0.0461378806571582,0.999989637450343,-4.46066435194812
"29","GB45365",24,43,35,39,36,61,13,39,74,77,127,82,-0.499997163142411,2.7406517117519,-2.3508333030291,0.034587104031828,0.999989637450343,-4.37871974261538
"30","GB45851",111,229,175,401,224,356,99,186,590,646,1149,806,-0.724689572199246,5.49250872568311,-2.32184803101237,0.0365248983667877,0.999989637450343,-4.26040139479477
"31","GB45910",189,272,514,516,639,708,102,278,199,359,317,451,0.899308441617147,5.57126731416815,2.89080354139319,0.0122691378270967,0.999989637450343,-4.10135221123551
"32","GB45986",74,100,70,91,19,68,74,109,86,112,149,230,-0.69339437747466,3.62946322997229,-2.33602420123024,0.0355646288040921,0.999989637450343,-4.31472228370933
"33","GB46025",20,40,30,42,11,39,12,14,28,21,34,36,0.512858749008659,1.85448978307008,2.17802177983991,0.0477553941752645,0.999989637450343,-4.45783760137901
"34","GB46266",58,107,94,186,70,255,69,145,166,274,356,202,-0.499501529001451,4.34280163124049,-2.57646529664017,0.022522995476148,0.999989637450343,-4.19687773441077
"35","GB46273",70,84,75,99,51,127,25,73,73,89,109,98,0.324408600815744,3.44820018687784,2.27166349071911,0.0401254115514746,0.999989637450343,-4.33685499429506
"36","GB46310",337,225,393,228,88,184,48,93,110,128,225,298,0.918366742992235,4.58130405408825,2.61503125235054,0.0209161969416645,0.999989637450343,-4.17205798651369
"37","GB46557",4,301,117,29,0,7,64,482,22,140,250,355,-2.78304021027267,2.78299313114982,-2.38590923087419,0.0323727074784542,0.999989637450343,-4.40416553058886
"38","GB46643",108,251,116,244,129,234,69,142,124,177,193,200,0.41856791789135,4.47523691457248,2.51686681656448,0.0252430740274938,0.999989637450343,-4.19942411470977
"39","GB46894",72,140,98,138,81,154,32,90,105,121,190,124,0.280945323855067,3.89181321098659,2.34811132448607,0.0347648412835306,0.999989637450343,-4.28265188620278
"40","GB47161",9,19,11,14,10,21,3,8,18,9,15,10,0.664645966732623,0.730152556541134,2.57273650744635,0.0226845346995841,0.999989637450343,-4.46404825244593
"41","GB47212",4,14,7,15,4,19,8,23,15,19,24,20,-0.666491863884593,0.877324636313037,-2.49537934968318,0.0262993103815532,0.999989637450343,-4.46692470858956
"42","GB47569",28,25,28,27,14,40,17,31,40,42,65,72,-0.497559913179923,2.22634962456947,-2.34807759542173,0.0347670491273471,0.999989637450343,-4.41482144489859
"43","GB47580",20,89,164,146,79,176,75,132,145,141,453,352,-0.744651459926734,4.20069702024184,-2.18551551635762,0.0470979444641051,0.999989637450343,-4.31736421975017
"44","GB47583",8,12,9,19,7,19,3,7,3,12,14,10,0.810487865656547,0.433530005598555,2.8913067117136,0.0122571379713364,0.999989637450343,-4.4500908389391
"45","GB47954",10,13,24,18,5,15,1,2,20,8,7,19,1.11805230532898,0.438238146802874,2.40451244773057,0.0312537548569304,0.999989637450343,-4.48820954219363
"46","GB48134",479,299,1156,451,481,296,44,356,210,312,562,338,1.143768817493,5.58970637166626,2.75524139729014,0.0159604082583931,0.999989637450343,-4.1428702301045
"47","GB48147",2426,993,1465,1789,767,430,233,425,1368,741,351,819,1.20624713304648,6.82300573951147,2.29314441664018,0.0385449869172866,0.999989637450343,-4.32708930950987
"48","GB48251",115,164,154,207,109,243,66,173,261,304,639,251,-0.40097047980056,4.77371723448913,-2.24450122221973,0.0422114575938375,0.999989637450343,-4.27514850038403
"49","GB48537",10,31,12,16,5,27,8,22,31,26,54,28,-0.586987661368617,1.45949109034457,-2.24370445567276,0.0422741646204471,0.999989637450343,-4.468410202536
"50","GB48672",52,122,72,125,55,117,34,103,130,163,268,135,-0.358457788004216,3.84474365926754,-2.25849574391059,0.0411242436430219,0.999989637450343,-4.31236686596174
"51","GB48772",225,431,309,518,201,652,182,415,533,559,894,657,-0.312432288771769,5.89665921424945,-2.4283608021281,0.0298732489634191,0.999989637450343,-4.2414122399436
"52","GB49019",10,31,19,19,9,35,2,11,11,14,18,27,0.825354792285289,1.07379882835085,3.04498242721125,0.00908553932547767,0.999989637450343,-4.40465426730373
"53","GB49168",70,100,67,86,35,78,12,51,70,53,65,65,0.692796366098135,3.02952493645588,3.10876690889261,0.00802179801030022,0.999989637450343,-4.21163831610633
"54","GB49572",28,86,72,83,47,87,15,53,53,69,96,71,0.385632862427764,3.04085512636576,2.38378742667106,0.0325027306694675,0.999989637450343,-4.34708307911617
"55","GB49653",367,611,374,812,206,884,183,673,1073,915,1396,1448,-0.540279448586969,6.46423929609259,-2.23042935174954,0.0433319252963823,0.999989637450343,-4.32206962268387
"56","GB49781",41,141,88,108,54,140,33,70,83,93,130,108,0.315083524362203,3.57556875565941,2.17785851738141,0.0477698128349979,0.999989637450343,-4.34903043781559
"57","GB49862",14,7,15,12,3,16,10,6,15,35,65,38,-0.978359751408355,1.08677055727781,-2.18266103343813,0.0473473723079459,0.999989637450343,-4.48986247143559
"58","GB49879",138,80,104,88,35,71,11,39,63,89,55,63,0.858319010906347,3.11182077883165,2.47307976162322,0.027440337113502,0.999989637450343,-4.32566651747639
"59","GB50111",42,73,59,50,49,102,16,66,48,43,74,64,0.490693556370626,2.93112677978133,2.34834280845659,0.0347496923539109,0.999989637450343,-4.36329925205789
"60","GB50226",31748,60692,149530,17600,40651,36991,4602,47623,14052,19438,76425,11109,1.41297430932794,12.0288883601408,2.43431639259742,0.0295377063816741,0.999989637450343,-4.46111050515841
"61","GB50451",8,29,7,35,21,21,5,28,29,66,88,44,-0.870322315297406,1.78187688798502,-2.29830659810794,0.0381740550289006,0.999989637450343,-4.44735503014813
"62","GB50869",33,113,72,140,74,195,43,111,132,229,292,194,-0.490703130510689,4.02489927465172,-2.31881442908617,0.036733558911511,0.999989637450343,-4.28654175063636
"63","GB50930",58,72,71,122,42,209,68,67,116,235,378,196,-0.623288058922407,3.97481633030961,-2.18910288862958,0.0467862202404323,0.999989637450343,-4.32608987005938
"64","GB50931",295,278,315,388,165,646,375,288,450,844,915,599,-0.615597796242105,5.88309481362398,-2.29629006054122,0.0383185509515128,0.999989637450343,-4.27876052549034
"65","GB51076",19,27,15,15,12,25,6,16,11,21,7,16,0.812056786900498,1.10558706584239,2.21340375193592,0.0447249653465743,0.999989637450343,-4.48404947823323
"66","GB51281",370,637,490,695,324,798,119,388,528,311,895,761,0.49288367869329,6.06277078845571,2.46745239453717,0.0277357027039867,0.999989637450343,-4.24044690234606
"67","GB51299",41,75,117,128,123,242,83,82,252,563,463,333,-0.974623916145437,4.48348863678397,-2.61047865511109,0.0210999334200847,0.999989637450343,-4.19092855312629
"68","GB51358",32,91,56,54,28,54,21,38,35,48,65,51,0.445728722587305,2.684983625436,2.25392010071408,0.0414767817035587,0.999989637450343,-4.3987947812425
"69","GB51515",28,44,51,71,32,90,27,54,72,112,257,113,-0.689190829550248,3.19875699000631,-2.91732371891084,0.0116521791925628,0.999989637450343,-4.22987686751578
"70","GB51521",1,10,3,10,5,36,13,35,26,15,50,22,-1.53383646898449,0.907723987794125,-3.09954828934542,0.00816751913303122,0.999989637450343,-4.41258811277417
"71","GB52163",3,8,6,10,6,17,3,9,10,25,65,16,-0.845369505461616,0.612066950203118,-2.1721191958831,0.0482792808215179,0.999989637450343,-4.50339543212769
"72","GB52203",70,30,56,24,23,33,8,26,31,14,16,29,1.04150452917404,1.91943336364709,2.29525110423006,0.0383931996441778,0.999989637450343,-4.44053158502672
"73","GB52282",91,208,130,133,81,164,38,116,115,130,176,155,0.348429152801353,4.09195529805547,2.45547486040114,0.0283745571077608,0.999989637450343,-4.23918742903866
"74","GB52418",9,18,21,19,4,21,5,8,10,10,10,15,0.744135694678534,0.731078674114025,2.48975132672233,0.0265829079713821,0.999989637450343,-4.47134449152487
"75","GB52453",22,71,34,62,17,111,26,83,63,108,174,186,-0.853072110712246,3.15315460384238,-3.27674872708462,0.00577741866113606,0.999989637450343,-4.17309937412402
"76","GB52824",4,6,8,10,5,12,4,9,12,12,46,20,-0.774276938858077,0.532114328680184,-2.55258021462898,0.0235773150158158,0.999989637450343,-4.47316736198289
"77","GB52875",28,72,39,57,31,112,25,45,118,102,139,135,-0.517708922624513,3.18645901197927,-2.25933439191229,0.0410599356689246,0.999989637450343,-4.36328638945616
"78","GB52910",23,93,38,57,24,67,12,25,27,71,50,50,0.560409084949304,2.48407369449164,2.34314389179853,0.0350914393205439,0.999989637450343,-4.39777798236598
"79","GB53096",8,34,11,27,8,73,5,29,41,63,108,73,-0.88833219786298,1.98206082992268,-2.22362531790112,0.0438836702300019,0.999989637450343,-4.44735355051767
"80","GB53113",332,556,1644,351,1102,881,100,421,382,794,782,422,0.983441209564454,6.2313933377849,2.37901933271253,0.0327967353769919,0.999989637450343,-4.27600145358692
"81","GB53370",7,8,22,65,10,22,32,26,25,126,65,38,-1.15837039720969,1.9532816851917,-2.34741557359,0.0348104108640297,0.999989637450343,-4.43437548858499
"82","GB53407",10,42,18,17,20,36,5,8,12,25,24,25,0.715644121545491,1.3473163270571,2.49387916231252,0.0263746196781892,0.999989637450343,-4.44475767274599
"83","GB53446",5,10,8,6,3,8,8,11,7,13,22,20,-0.763230164367772,0.415528400176562,-2.65959726590847,0.0191976216254821,0.999989637450343,-4.46811113689532
"84","GB53483",12,17,21,11,14,34,5,9,15,11,16,18,0.6918392883362,1.03817497457274,2.40032192136205,0.0315025411192602,0.999989637450343,-4.46784257563943
"85","GB53674",43,85,84,87,55,111,28,73,70,85,77,67,0.427056140195318,3.29839766630889,2.38221519080176,0.032599397429516,0.999989637450343,-4.32487763293773
"86","GB53798",3499,5523,37442,4101,12554,3594,433,8144,864,2737,18081,473,2.07484374520246,9.09259102595486,2.31554621453645,0.0369596208924945,0.999989637450343,-4.4078959639476
"87","GB53848",37,97,43,158,20,98,33,93,118,141,186,210,-0.70245431682682,3.56698268180679,-2.63805149020223,0.0200106322842211,0.999989637450343,-4.25004191196734
"88","GB53858",13,20,15,15,10,20,2,10,10,22,11,17,0.697763033461452,0.862635500558742,2.48472153369973,0.0268388452331521,0.999989637450343,-4.46671992564583
"89","GB54136",37,90,33,95,17,150,47,63,124,148,235,168,-0.812741366779158,3.50614984254334,-2.80430460283453,0.0145133388739046,0.999989637450343,-4.22265465883626
"90","GB54145",19,42,30,72,18,93,25,43,66,89,207,81,-0.691682993173035,2.88263446509347,-2.49030336337949,0.0265549612250806,0.999989637450343,-4.34406893820419
"91","GB54153",90,171,110,79,57,115,64,53,74,72,74,108,0.678359134725614,3.59850752562305,2.39846631850793,0.0316133086264095,0.999989637450343,-4.2951760529585
"92","GB54672",218,414,265,337,153,322,88,213,219,241,288,384,0.457898135034559,5.1251553963398,2.85468657590787,0.0131613618997126,0.999989637450343,-4.09134550156216
"93","GB54864",28,46,35,45,27,65,10,25,36,42,54,57,0.374949628437553,2.37097244812531,2.25495573511007,0.0413967410394553,0.999989637450343,-4.41902111453899
"94","GB54892",12,26,16,20,18,28,1,15,7,20,41,15,0.789365928819182,1.10654722859607,2.19752643516201,0.0460618368325476,0.999989637450343,-4.4857039244222
"95","GB55144",51,80,45,98,52,81,44,144,80,305,174,161,-0.860747295209511,3.71324826009419,-3.20986508407863,0.00658406818909693,0.999989637450343,-4.10810270296676
"96","GB55235",142,302,165,293,128,357,94,323,335,366,547,416,-0.387592557562706,5.19893262286407,-2.79270251289816,0.0148434714681496,0.999989637450343,-4.11338567429436
"97","GB55448",5,16,12,16,8,26,3,8,5,4,14,8,1.11037167193358,0.400561750390346,3.79726331064673,0.00209762633873064,0.999989637450343,-4.38786452773538
"98","GB55546",20,30,20,35,14,44,17,30,34,58,62,62,-0.478079547239297,2.20245370288063,-2.63131342147502,0.0202716798734521,0.999989637450343,-4.3754178098423
"99","GB55710",238,258,355,217,220,516,59,300,178,251,464,285,0.525175691832816,5.15620680105617,2.23528258619769,0.0429423647562555,0.999989637450343,-4.27498056253236
"100","GB55920",248,437,340,318,159,325,135,188,236,193,261,391,0.571685856332797,5.18470692542512,2.55456320493099,0.0234879996031708,0.999989637450343,-4.18031939195531
