"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"17","GB42964",52,83,87,53,99,103,18,90,64,40,87,88,0.568973255734899,3.24413300844402,3.22326184732463,0.00642114992829462,0.999467210052094,-4.15513713740696
"18","GB42969",56,156,111,62,165,185,47,179,172,198,197,470,-0.472014812478966,4.31145094717416,-2.408121738489,0.031057321666745,0.999467210052094,-4.24227512278259
"19","GB42994",223,205,239,156,293,359,70,238,223,217,278,388,0.33682876568493,5.00228817659424,2.37490429685052,0.0330692676348184,0.999467210052094,-4.22912073209651
"20","GB43202",121,164,202,124,190,232,49,123,142,125,210,327,0.409606870780514,4.45417057306703,2.40791783334254,0.0310693078956703,0.999467210052094,-4.22947028984668
"21","GB43292",11,14,17,10,26,21,3,15,8,14,13,12,0.843856914665771,0.874394233575867,3.52936148426672,0.0035336515600336,0.999467210052094,-4.37443521179704
"22","GB43513",2,1,5,1,15,18,5,16,15,10,39,26,-1.63991945156846,0.277219875571725,-3.44660401410278,0.00415201555002517,0.999467210052094,-4.40814355873354
"23","GB43927",31,20,15,22,53,38,6,10,14,39,20,20,0.990477825946136,1.59070176644729,2.74782809553451,0.0162030954235964,0.999467210052094,-4.40144812597378
"24","GB44189",176,239,277,133,555,639,408,394,522,419,537,661,-0.648889739672464,5.7326799567085,-2.37563401107858,0.0330237646312769,0.999467210052094,-4.25025941203033
"25","GB44202",2098,3634,4592,2147,2140,3107,804,2777,1449,1187,3779,4005,0.727093781577111,8.39578684358051,2.37956362675531,0.0327797479827353,0.999467210052094,-4.37298218300385
"26","GB44477",105,46,116,52,138,158,88,147,180,183,178,238,-0.60623685072187,4.13797733286647,-2.49504713479703,0.0263312079783273,0.999467210052094,-4.23140109050168
"27","GB44506",110,174,187,152,150,236,52,198,126,108,167,205,0.491848425753854,4.38751457387371,2.50187342951437,0.0259908373215313,0.999467210052094,-4.20547560976761
"28","GB44538",50,61,68,55,111,121,25,63,64,48,89,139,0.373390934267512,3.28572808319595,2.36348129108419,0.0337894037431495,0.999467210052094,-4.32756604242748
"29","GB44708",12,13,32,26,19,18,1,19,5,9,10,28,1.15972806999143,0.898040189550421,2.65515122507341,0.0193759449749659,0.999467210052094,-4.44837728859408
"30","GB44715",61,49,75,44,40,76,8,39,45,31,52,52,0.801826711533,2.62647664764351,2.71166641856969,0.0173757595182362,0.999467210052094,-4.32428841502447
"31","GB44791",22,35,28,19,55,70,15,67,65,58,74,105,-0.537118195088933,2.65821587060953,-3.16386096167801,0.00721104894938166,0.999467210052094,-4.24776159154843
"32","GB44810",3,5,5,6,13,29,4,23,16,16,22,26,-0.795745123429995,0.702243959475379,-2.45392366451974,0.0284740795748907,0.999467210052094,-4.47511196638242
"33","GB45038",47,89,62,52,143,119,35,131,182,93,127,268,-0.435397083348299,3.78663194182103,-2.38700156060607,0.0323225716775044,0.999467210052094,-4.28216376703472
"34","GB45255",10,20,16,10,13,17,1,8,10,9,10,18,0.945861540416642,0.609571333101688,3.11693679126257,0.00790297573367454,0.999467210052094,-4.4225824309856
"35","GB45314",70,117,122,69,179,211,50,72,103,128,87,217,0.478017955058459,3.94724828513645,2.39389383495913,0.031904365792507,0.999467210052094,-4.26420254359708
"36","GB45352",32,58,51,24,88,63,20,38,54,43,40,59,0.49855578214741,2.67083589290607,2.65538084571298,0.0193673819389236,0.999467210052094,-4.32748721358478
"37","GB45682",5,21,7,17,30,46,28,29,35,40,45,75,-0.966853717689981,1.88939659516497,-2.70179330877729,0.0177100617128715,0.999467210052094,-4.38986224009415
"38","GB45714",295,152,128,132,292,297,75,240,135,80,161,263,0.681306920894468,4.59935568456744,2.31924765808362,0.0367211464340648,0.999467210052094,-4.25173311388486
"39","GB45910",189,278,514,639,451,708,102,272,516,199,359,317,0.865719169070267,5.57126731416815,2.70139038648166,0.0177238369303389,0.999467210052094,-4.15146438279257
"40","GB46013",678,1004,1797,781,1541,1195,250,1190,894,799,975,1517,0.620184679645324,7.08957628841861,3.20502751011646,0.0066539654357701,0.999467210052094,-4.14257192913198
"41","GB46146",55,135,149,115,205,258,64,320,207,191,323,513,-0.543030777004793,4.66120103315024,-2.73337717271481,0.0166621408270005,0.999467210052094,-4.13621326208302
"42","GB46183",89,131,114,55,154,212,44,129,115,99,110,151,0.3975086934306,3.95839932044886,2.60293624764498,0.0214216577407914,0.999467210052094,-4.20759650228383
"43","GB46240",81,136,131,103,202,194,67,204,189,162,312,349,-0.332047734451498,4.51407856064011,-2.52257083764108,0.0249845077440555,0.999467210052094,-4.1978767492156
"44","GB46448",159,216,201,86,558,387,157,657,554,586,334,534,-0.77213678043268,5.46975200719971,-3.00852272211513,0.00976450857298525,0.999467210052094,-4.06588272681459
"45","GB46460",73,93,93,65,126,112,27,98,96,83,96,128,0.325286799415947,3.61924807693515,2.39921167195939,0.0315852253601991,0.999467210052094,-4.289799941079
"46","GB46589",188,231,320,174,358,466,76,314,225,238,318,410,0.374615980299024,5.17760833281284,2.80088799111119,0.0146212842431934,0.999467210052094,-4.10489363989805
"47","GB46708",36,77,79,32,128,120,46,121,128,96,131,227,-0.47670513136674,3.6650059737851,-3.02536143739974,0.0094491433159318,0.999467210052094,-4.14291560516926
"48","GB47393",36,92,65,40,115,134,29,163,126,95,123,221,-0.422524612128678,3.65692468895808,-2.35149595590989,0.0345610197318548,0.999467210052094,-4.30152824117661
"49","GB47495",111,201,280,126,218,221,49,177,185,137,143,331,0.46847160340151,4.561672439173,2.51080936532035,0.0255516673350397,0.999467210052094,-4.19519493404989
"50","GB47838",51,59,71,47,122,137,33,76,146,141,212,272,-0.54422790638194,3.7637465005071,-2.31769409771994,0.0368283786572623,0.999467210052094,-4.30275799393322
"51","GB48134",479,356,1156,481,338,296,44,299,451,210,312,562,1.12473729938947,5.58970637166626,2.68843949137876,0.0181722090070762,0.999467210052094,-4.15883287574161
"52","GB48672",52,103,72,55,135,117,34,122,125,130,163,268,-0.386412448358171,3.84474365926754,-2.52479688078812,0.0248785370628413,0.999467210052094,-4.24154062531389
"53","GB48746",17,6,10,7,20,17,13,31,17,22,29,45,-0.844537396154455,1.30743087045926,-2.84842781389069,0.0133332727080753,0.999467210052094,-4.41040563814777
"54","GB49235",52,76,142,82,128,140,32,88,94,67,105,156,0.403079121781048,3.67521978458924,2.31817567212713,0.0367951069895756,0.999467210052094,-4.30517355735533
"55","GB49275",309,404,533,321,482,709,123,321,368,270,690,813,0.489464521683426,5.83483851831283,2.51411539504654,0.0253910043081893,0.999467210052094,-4.21468883740321
"56","GB49942",15,57,30,22,51,42,16,55,93,60,73,131,-0.746891068400591,2.68258255979337,-3.23793286843166,0.00623975617541155,0.999467210052094,-4.2349174892698
"57","GB50000",133,105,114,69,254,187,71,183,212,239,285,368,-0.457822223966192,4.55078735545759,-2.54279199001632,0.0240376405722872,0.999467210052094,-4.19262312851862
"58","GB50111",42,66,59,49,64,102,16,73,50,48,43,74,0.563151021283837,2.93112677978133,2.88091111039214,0.0125179949479701,0.999467210052094,-4.26063475833276
"59","GB50112",482,1165,930,415,891,1339,248,963,662,411,735,1007,0.565736292779309,6.63365271173709,2.79129359331178,0.0148956528016773,0.999467210052094,-4.19610074892553
"60","GB50225",30,39,70,50,89,124,9,37,34,16,88,117,0.830705257424251,2.73162911241027,2.43886764814316,0.0292996709474035,0.999467210052094,-4.36193204282239
"61","GB50410",2,2,8,1,11,14,5,12,16,14,23,21,-1.35716839579062,0.251167037848734,-3.66924145766143,0.00269233315709006,0.999467210052094,-4.39567111846155
"62","GB50508",3832,4872,4389,2428,5838,4259,538,2700,3951,3472,3910,8828,0.731669855011972,8.96838067626147,2.43284477031576,0.0296363099781526,0.999467210052094,-4.38448787200051
"63","GB50624",17,52,43,23,88,88,19,64,109,93,109,147,-0.610916241314211,3.05863371849203,-2.63449477490404,0.0201615015653206,0.999467210052094,-4.29681196493465
"64","GB50722",10,29,15,24,40,27,18,51,54,37,43,122,-0.915235212119036,2.21393984399704,-3.46790445530059,0.00398312035180288,0.999467210052094,-4.26213359806734
"65","GB50766",6,14,8,2,35,20,3,44,37,21,41,54,-1.12145612507065,1.2405141474876,-2.72265663892598,0.0170108684857846,0.999467210052094,-4.42822617767683
"66","GB50866",115,114,138,64,440,317,72,201,463,294,449,979,-0.748645862774459,4.99003084519354,-2.35065385077288,0.0346158597353429,0.999467210052094,-4.2466722197134
"67","GB51174",6819,14970,29413,12970,6725,16560,2077,13128,7019,6682,6964,25181,0.954825446596747,10.4786019078908,2.33890603237832,0.0353895823184818,0.999467210052094,-4.44039736277446
"68","GB51236",32,85,91,123,92,260,112,200,177,152,254,276,-0.755599563266771,4.25655913694823,-2.53079518261577,0.0245951393008622,0.999467210052094,-4.2180268836108
"69","GB51371",68,118,128,113,209,255,74,213,217,228,236,470,-0.455276886016723,4.59821064474179,-2.89791900674112,0.0121109013701902,0.999467210052094,-4.0903157905408
"70","GB51396",118,226,129,85,323,293,82,311,320,359,288,432,-0.451909774930162,4.95030801950776,-2.45660407912554,0.0283294566153163,0.999467210052094,-4.21003862163189
"71","GB51615",17,31,82,92,92,107,10,27,30,51,63,63,0.906984630436895,2.6984823951569,2.43556765629936,0.02948366275336,0.999467210052094,-4.36518418062198
"72","GB51670",20,45,51,27,53,57,6,18,39,14,37,94,0.740398971997955,2.17604527555317,2.38766531024901,0.0322820706821074,0.999467210052094,-4.40997670964142
"73","GB51995",38,49,102,84,100,151,94,193,87,105,251,265,-0.700150477977864,3.96317641122541,-2.34352591371362,0.035083372755723,0.999467210052094,-4.28556039643992
"74","GB51996",32,53,48,36,74,79,20,114,106,61,86,194,-0.539141514536334,3.19396013409354,-2.78560874572734,0.015060594198092,0.999467210052094,-4.25072193180533
"75","GB52042",1,5,6,14,9,18,5,27,17,11,15,44,-1.06339998940107,0.642785433349423,-2.41042317505516,0.0309223413446501,0.999467210052094,-4.48078206069077
"76","GB52144",43,40,30,41,93,147,15,95,249,174,175,206,-0.958236826612083,3.52138573962081,-2.56329724199266,0.0231128588595932,0.999467210052094,-4.27010650770169
"77","GB52146",8,4,7,4,14,44,6,15,29,30,35,39,-1.00234022805461,1.07659379924568,-2.51083031661005,0.0255506460918634,0.999467210052094,-4.45666760486192
"78","GB52203",70,26,56,23,29,33,8,30,24,31,14,16,1.07236429839253,1.91943336364709,2.38656868509549,0.0323490111762727,0.999467210052094,-4.42672791123394
"79","GB52205",105,161,182,86,172,285,98,126,134,110,153,152,0.530581379160097,4.32495866231075,2.54075047747056,0.024131642643888,0.999467210052094,-4.19748774455826
"80","GB52353",98,125,155,113,173,188,86,102,108,139,138,134,0.497202436961103,4.18439800322279,2.33510503960757,0.0356434164406088,0.999467210052094,-4.26406125627844
"81","GB52447",8,5,8,6,12,12,4,17,22,33,19,37,-1.01506749494215,0.860295337944799,-3.47011514128008,0.0039659930371777,0.999467210052094,-4.38283483379745
"82","GB52702",222,279,313,187,855,537,294,443,658,748,517,820,-0.55583542873558,5.95911913984763,-2.49398283328733,0.0263846605307284,0.999467210052094,-4.22668000292183
"83","GB52804",7,13,12,10,30,38,14,25,34,27,34,59,-0.677379639969701,1.63739764650396,-2.84440842205567,0.0134377140395303,0.999467210052094,-4.388558464723
"84","GB53045",137,235,172,93,334,229,87,256,390,294,318,623,-0.437768286142477,5.0319015214256,-2.4959704039322,0.0262849228472933,0.999467210052094,-4.19828194050024
"85","GB53113",332,421,1644,1102,422,881,100,556,351,382,794,782,0.974781044368861,6.2313933377849,2.34782682915321,0.0348005679746856,0.999467210052094,-4.28341161823206
"86","GB53419",39,79,74,67,128,133,49,142,119,147,138,269,-0.499918106649655,3.86551067116629,-3.17708017617909,0.00702726536206925,0.999467210052094,-4.08229643803301
"87","GB53525",43,83,66,38,93,62,9,84,63,35,31,82,0.671836170949215,2.84349165373276,2.44360392876292,0.0290375182938809,0.999467210052094,-4.35097912336211
"88","GB53601",14,11,14,13,14,32,0,7,8,1,16,16,1.81613042525203,0.322710656242066,3.41147879372304,0.00444644262978605,0.999467210052094,-4.41040174398365
"89","GB53860",226,277,846,554,373,314,105,258,175,232,313,686,0.885133308734665,5.47655304327142,2.44295462519708,0.0290733238802635,0.999467210052094,-4.22108028190184
"90","GB54139",24,36,21,27,182,139,14,104,177,130,353,427,-1.29877443652312,3.52066371929565,-2.58220761829155,0.0222905349714069,0.999467210052094,-4.27445197851175
"91","GB54928",32,58,72,36,87,81,26,51,50,48,61,65,0.470970234861599,2.92004597525904,2.86790966385851,0.0128382496322379,0.999467210052094,-4.26362980832139
"92","GB55098",44,103,128,95,138,202,40,112,71,77,82,101,0.7233275398574,3.7065618782565,3.40507289856892,0.00450236280915752,0.999467210052094,-4.0478721413079
"93","GB55156",155,329,278,251,564,355,83,316,240,234,240,378,0.569995334682377,5.21934985388304,3.54857077844593,0.00340395010762522,0.999467210052094,-3.90390459051635
"94","GB55169",2,8,11,7,12,13,14,22,14,13,19,40,-0.98462783904666,0.8463504526844,-3.03212477268884,0.00932533660636658,0.999467210052094,-4.41906265326469
"95","GB55202",32,33,13,6,65,36,14,93,81,58,43,90,-0.946571116814714,2.38862107816217,-2.57616025125719,0.022550381103244,0.999467210052094,-4.36942211256029
"96","GB55306",89,180,176,127,166,233,41,112,99,66,230,244,0.64380794069303,4.22307586975241,2.75995651479179,0.0158273849177011,0.999467210052094,-4.14526026634951
"97","GB55371",102,133,143,83,170,173,41,166,120,103,113,153,0.449255527187881,4.07669232489416,2.94812063547108,0.0109838935415627,0.999467210052094,-4.10610402968999
"98","GB55441",34,64,60,35,70,78,19,55,50,45,56,67,0.430848399447669,2.84125136498968,2.91653467465748,0.0116802696103901,0.999467210052094,-4.26410957573771
"99","GB55710",238,300,355,220,285,516,59,258,217,178,251,464,0.764390688107736,5.15620680105617,4.28277635725019,0.000830012307274018,0.999467210052094,-3.7356518522323
"100","GB56027",13,10,17,7,19,15,5,4,9,10,14,5,1.01410597826639,0.528304556565656,2.61059320878411,0.0211090719394507,0.999467210052094,-4.46727773005877
