"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"71","GB51155",48,31,69,23,23,117,80,155,161,66,131,73,-0.796991564286291,3.40278469136159,-3.11622276732564,0.00764357761945491,0.530586677399908,-4.23687507010464
"72","GB51305",651,130,794,283,136,178,169,285,177,117,117,146,1.25228949116937,5.0518136250217,3.41632033994285,0.00421642728405688,0.530586677399908,-3.98107176890917
"73","GB51480",480,812,384,711,263,505,379,434,371,211,503,271,0.974500134142157,6.01863298989535,3.59350106785797,0.00296894868619542,0.530586677399908,-3.94905981705786
"74","GB51750",107,170,113,133,87,117,56,103,88,50,122,72,1.00927411557301,3.92028827276629,4.10141455335539,0.00109558736130322,0.530586677399908,-3.97736115171195
"75","GB51797",15,22,39,6,13,5,44,82,111,40,27,31,-1.41355755603832,2.02638918452637,-3.16773897292367,0.00690198428174613,0.530586677399908,-4.37246701931062
"76","GB52094",17,58,28,66,12,38,5,21,29,5,15,18,1.59306217093375,1.67504330578812,3.23163696181569,0.00608089767077586,0.530586677399908,-4.38726459305108
"77","GB52421",70,36,80,36,38,57,82,115,155,95,142,79,-0.645499540446116,3.53475015779305,-3.6891228430738,0.00245801787605683,0.530586677399908,-4.12216958797491
"78","GB52560",11,5,18,0,6,3,14,31,45,18,29,18,-1.84771670829117,0.771290246283924,-3.39213160689909,0.00442350684996224,0.530586677399908,-4.43000511181393
"79","GB52581",39,96,37,41,11,24,11,29,24,5,38,7,1.5368305648767,1.85025227894785,3.49315994237946,0.00362102374840332,0.530586677399908,-4.34995328927095
"80","GB52625",537,773,558,728,263,743,285,693,531,348,713,383,0.753865240994658,6.32882944163893,3.27153295057952,0.00561841038203498,0.530586677399908,-4.04741736822192
"81","GB52801",59,21,79,26,35,61,110,127,162,110,115,70,-0.940277334904871,3.43921153712609,-3.8282351434831,0.00186905606164672,0.530586677399908,-4.12406290541391
"82","GB53071",213,323,266,400,76,261,89,261,238,86,232,171,0.948577009302917,4.92568030004011,3.12673564654806,0.00748607358306357,0.530586677399908,-4.05265772162106
"83","GB53072",198,190,220,247,74,269,65,207,177,72,203,129,0.972667164346085,4.60118133899551,3.90086434028365,0.00162075070698917,0.530586677399908,-3.90178052417084
"84","GB53245",307,173,304,113,111,234,294,444,504,373,407,272,-0.521257061631283,5.38730569993463,-3.33554669396039,0.00494866054798358,0.530586677399908,-3.99694930493377
"85","GB53365",74,52,128,20,35,55,129,157,168,122,117,89,-0.781413928587284,3.68008178027681,-3.14099304340526,0.00727760814320653,0.530586677399908,-4.19963762090501
"86","GB53417",253,161,271,100,108,200,260,364,415,288,404,232,-0.460407283026862,5.19198896712215,-3.19769615884433,0.00650412312772426,0.530586677399908,-4.03239653055687
"87","GB53533",84,129,90,91,38,109,52,100,74,34,71,54,0.913617866830635,3.50054074439266,3.97822333740601,0.00139301068867218,0.530586677399908,-4.07307400533691
"88","GB53714",9,1,8,3,5,3,9,14,20,23,30,19,-1.53005845244935,0.5116099395749,-3.33423698594464,0.00496152844885942,0.530586677399908,-4.4429232893331
"89","GB53934",86,62,118,47,42,75,126,158,184,89,157,86,-0.463880742994278,3.8711587262177,-3.22321112837859,0.00618332976543397,0.530586677399908,-4.15063432234223
"90","GB54091",12,6,8,2,2,10,23,19,42,11,18,13,-1.23121477657724,0.759654435640488,-3.60054253920567,0.00292790700050932,0.530586677399908,-4.41706629906108
"91","GB54201",12,4,29,3,5,10,19,31,44,34,42,22,-1.38176452712959,1.33452902517215,-3.8795933137693,0.00168978284737573,0.530586677399908,-4.36641968046611
"92","GB54202",17,5,29,4,4,12,26,36,47,16,64,14,-1.17929029061593,1.39724190872718,-3.22545034784461,0.00615594106921047,0.530586677399908,-4.40880693098808
"93","GB54603",39,14,42,9,18,29,31,74,77,59,92,51,-0.966370257429543,2.53392377029665,-3.33347866910229,0.00496899423329079,0.530586677399908,-4.305530210614
"94","GB54926",26,15,21,9,10,17,28,48,61,24,51,16,-0.72359310889839,1.87578894671722,-3.16751362272644,0.00690506714289789,0.530586677399908,-4.3779802338206
"95","GB55403",807,1227,1177,893,430,1476,407,789,997,422,1135,916,0.818599098463252,7.00680562123331,3.09936178947649,0.00790308565013704,0.530586677399908,-4.13892548145507
"96","GB55489",892,1014,852,982,694,1267,497,996,1014,619,902,794,0.733154324346737,7.06290391202769,3.30660822354133,0.00524092536636234,0.530586677399908,-4.09879440407784
"97","GB55535",34,25,58,18,15,35,41,73,107,67,91,32,-0.703941191452053,2.73442793528574,-3.10172064300312,0.00786626109334184,0.530586677399908,-4.31139859872511
"98","GB55536",15,2,16,2,2,4,11,21,49,13,40,11,-1.56165829683173,0.686868211936063,-3.55485198480399,0.00320478507051834,0.530586677399908,-4.42342531009685
"99","GB55617",936,880,942,970,452,1135,863,931,862,421,803,701,0.653857672283466,6.96095474152676,3.11712752864641,0.00762989404844425,0.530586677399908,-4.13185483937951
"100","GB55971",129,91,145,83,48,134,175,252,286,132,273,125,-0.531505642961513,4.4498121878692,-4.02333004366878,0.00127555826560047,0.530586677399908,-3.91184313221781
