"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"16","GB42761",135,87,68,94,36,127,317,160,263,43,119,108,-0.660265818124975,4.08937597068657,-2.48621464856507,0.0260982392922028,0.999715383643513,-4.30811055933006
"17","GB42768",57,65,20,27,41,79,22,19,32,34,14,41,0.992325061006052,2.39646260034734,2.51872377101519,0.0245073897673237,0.999715383643513,-4.42727116404639
"18","GB43169",5,6,4,9,4,9,12,14,15,5,16,16,-0.878709689056422,0.492538812886064,-2.75327701260009,0.0155013978727687,0.999715383643513,-4.48764177329485
"19","GB43182",5,11,9,4,1,5,16,11,22,7,11,12,-1.17506657137041,0.374166179796938,-2.93631204941495,0.0107997945489525,0.999715383643513,-4.47942464214867
"20","GB43205",96,98,97,101,61,121,156,164,197,51,119,137,-0.359770418022178,4.10278872827932,-2.35691534867822,0.0334571453661745,0.999715383643513,-4.33148016406789
"21","GB43509",111,19,45,226,7,161,260,1010,523,538,574,172,-2.84327096063694,4.60648650410117,-4.21596375117527,0.000856545443578605,0.999715383643513,-4.05125081951474
"22","GB43549",61,32,57,37,54,49,41,38,38,10,36,26,0.7596008999491,2.54717024908853,2.78062060347299,0.0146893431389827,0.999715383643513,-4.3857140499772
"23","GB43688",1921,1223,1104,1865,1150,2268,1361,2566,970,388,573,132,1.27155904119278,7.31999712268087,2.67190666061384,0.018184987699813,0.999715383643513,-4.27779311996792
"24","GB43866",55,15,61,19,17,17,25,15,18,8,6,8,1.15502340240192,1.48809761574139,2.53818448016179,0.0236000344152318,0.999715383643513,-4.46907118070845
"25","GB43943",27,17,28,14,11,33,16,19,19,6,18,12,0.630608388864901,1.4392290626953,2.38017836776468,0.0320018828815891,0.999715383643513,-4.48375740394337
"26","GB43953",634,326,411,605,344,858,1269,943,1192,271,570,815,-0.498013984281228,6.58299560888291,-2.47390973325462,0.0267258114048714,0.999715383643513,-4.28335401160568
"27","GB44200",8,3,3,9,1,12,9,12,30,6,6,19,-1.10930035793097,0.29986313505582,-2.52104329766689,0.0243975091624157,0.999715383643513,-4.50652652545586
"28","GB44367",7,0,9,4,60,80,70,37,136,133,18,42,-2.38277794261665,1.8854855565493,-2.49515375249466,0.0256512019432226,0.999715383643513,-4.46411966774941
"29","GB44420",260,298,189,216,204,727,616,679,772,188,255,408,-0.535080667802198,5.76365590441097,-2.55736366033385,0.0227374394292456,0.999715383643513,-4.22922832289659
"30","GB44477",122,43,120,65,85,133,264,175,440,42,112,118,-0.751822404213927,4.17603691435195,-2.42898908337737,0.0291415176598212,0.999715383643513,-4.3142402626023
"31","GB44502",1040,456,301,535,171,1105,1146,1317,1599,378,677,1109,-0.865745594004419,6.7379505924536,-2.96897639342607,0.0101226280248118,0.999715383643513,-4.18003749399049
"32","GB44722",70,54,78,51,50,79,59,74,52,14,30,21,0.841103244058794,2.90115019296289,3.59777650881832,0.00289539110905137,0.999715383643513,-4.25313638184422
"33","GB44808",366,253,250,239,114,660,541,761,797,187,258,360,-0.531296008577128,5.7370663088782,-2.46066569291624,0.027417399985372,0.999715383643513,-4.25388874113396
"34","GB44812",46,38,47,49,15,40,110,80,109,30,50,53,-0.738803391858795,2.95282185272894,-3.01550627679981,0.00922971353635944,0.999715383643513,-4.32255641245315
"35","GB45353",25,12,11,20,7,29,10,10,13,4,7,11,0.947948409077499,0.919788756138309,3.2695566967647,0.00556670171579892,0.999715383643513,-4.43652605008448
"36","GB45530",7,3,6,14,2,4,21,13,22,4,17,12,-1.24792400844336,0.440935410338409,-3.03378434909521,0.00890063326341289,0.999715383643513,-4.47181110632716
"37","GB45557",182,134,135,99,115,193,173,170,181,34,84,97,0.41563780957986,4.26112860313578,2.45718034005057,0.0276022244068481,0.999715383643513,-4.29429048469817
"38","GB45615",94,7,293,95,367,144,730,819,500,420,148,461,-2.18300278685012,5.06583129233997,-2.90699077992292,0.0114454926602316,0.999715383643513,-4.19494876164977
"39","GB45663",66,61,34,35,22,43,71,94,94,28,44,88,-0.553683056153177,3.01350719376463,-2.40428463128094,0.0305573854795403,0.999715383643513,-4.40461762090611
"40","GB45853",172,182,69,176,37,203,405,298,446,93,168,162,-0.800931841887818,4.6923722584348,-2.73470153330073,0.0160778343231345,0.999715383643513,-4.20979401842468
"41","GB45872",92,69,120,65,65,144,76,98,120,33,52,63,0.459179689804689,3.60641399864663,2.51780128260439,0.0245512217387948,0.999715383643513,-4.33794854035563
"42","GB45910",430,390,294,674,361,493,233,287,293,94,230,520,0.870520960652073,5.66506450548046,3.00153573286693,0.00948931642528321,0.999715383643513,-4.11917646982428
"43","GB46179",27,25,24,11,10,17,10,18,11,7,9,11,0.848371910826044,1.15233384503376,2.64140606927079,0.0193028283495952,0.999715383643513,-4.47261272180972
"44","GB46286",20587,3311,5637,16899,8943,17514,10125,9532,5517,1819,3704,1075,1.43933348925986,9.94759413983171,2.83464320676961,0.0132052086864917,0.999715383643513,-4.35755700881369
"45","GB46693",56,29,65,26,20,139,114,160,220,34,53,94,-0.983346584263126,3.35158140066178,-3.16246863806784,0.00689050137155567,0.999715383643513,-4.26279172408529
"46","GB47004",15,72,4,28,3,6,47,72,98,10,21,22,-1.54003462990795,1.6864669069383,-2.58100426105286,0.0217158830175093,0.999715383643513,-4.45861793298312
"47","GB47040",500,350,313,232,318,508,329,542,288,108,129,111,0.867256225215804,5.41575799201948,3.38932556908431,0.00438462256364958,0.999715383643513,-4.02113494145594
"48","GB47055",93,48,45,46,44,95,223,190,239,34,49,73,-0.821289742068408,3.61473104366082,-2.85736436661886,0.0126257700763392,0.999715383643513,-4.28117560423033
"49","GB47165",509,441,453,243,432,442,346,676,358,82,195,132,0.874649098891036,5.61169610043151,3.09547163230213,0.00787337255518232,0.999715383643513,-4.09472190076036
"50","GB47401",10,7,1,11,1,13,48,17,50,8,14,6,-1.62774714752675,0.640959117491014,-2.8109659966194,0.0138367081543371,0.999715383643513,-4.47988217714015
"51","GB47944",128,117,47,193,41,231,282,220,314,60,126,330,-0.765518498598047,4.47356267445805,-2.29174642754052,0.0378747453121025,0.999715383643513,-4.32780224744761
"52","GB48079",21291,2488,6140,10918,15628,12448,8577,10805,8189,1018,3865,892,1.49107970125605,9.85663728806641,2.5436579719661,0.0233507042607835,0.999715383643513,-4.39457080471264
"53","GB48173",9,7,1,15,8,7,16,35,19,6,12,12,-1.07410510064041,0.67222182898951,-2.37570041493227,0.0322772576587491,0.999715383643513,-4.50800564692351
"54","GB48330",12,6,32,11,5,26,25,34,53,12,25,27,-0.979711227112161,1.55068931800522,-2.77550406996972,0.0148380717492993,0.999715383643513,-4.4457921075983
"55","GB48539",329,361,230,261,218,736,527,665,836,172,325,688,-0.464781317316866,5.94014723226017,-2.30071464206768,0.0372357151409413,0.999715383643513,-4.30037662609909
"56","GB48636",75,67,83,55,100,84,86,69,77,23,40,57,0.539564895513521,3.33546085577012,2.27893028703219,0.0388059140635498,0.999715383643513,-4.40207150371701
"57","GB48875",1329,2256,1817,515,598,1418,32,1127,2364,199,181,48,2.4745458315944,6.33939031441138,2.77210195586608,0.01493777723592,0.999715383643513,-4.22653466096708
"58","GB50001",12,7,15,14,14,19,13,12,10,2,5,10,0.806857382979287,0.69847346594559,2.49722032778265,0.0255489029065556,0.999715383643513,-4.49752795812625
"59","GB50444",78,8,45,38,18,52,39,23,15,3,26,7,1.22306058053868,1.77047763102006,2.28071708041067,0.0386748121064818,0.999715383643513,-4.48240338848303
"60","GB50537",502,202,219,288,212,294,327,208,240,97,137,59,0.932005833909657,5.00032708761858,3.03126202039714,0.00894534642292577,0.999715383643513,-4.11351836710854
"61","GB50660",12,1,2,6,2,15,11,14,28,5,8,8,-1.12136973173789,0.19056143422709,-2.42989207111439,0.0290909682093788,0.999715383643513,-4.51387733741428
"62","GB50709",1391,1039,1168,684,1251,1358,766,1032,1385,473,577,1052,0.5216603795961,7.23434056339606,2.34473795301262,0.0342437207153941,0.999715383643513,-4.34230351040974
"63","GB50761",69869,8744,12094,18790,6378,38060,21537,26163,18753,2352,4377,2284,1.3006794043331,10.8691829734062,2.29639530754672,0.0375422099203301,0.999715383643513,-4.45270333116619
"64","GB51095",202,122,85,324,174,254,267,459,423,129,296,295,-0.641845638676712,5.14806912680866,-2.35476796891719,0.0335945966832332,0.999715383643513,-4.28221846546292
"65","GB51249",44,27,8,38,20,74,121,96,163,19,42,49,-1.12529971246353,2.77443876903394,-3.03140303940123,0.00894284073982989,0.999715383643513,-4.33909884356139
"66","GB51250",141,47,11,90,11,188,270,253,419,24,78,107,-1.35419251900399,3.68049313024452,-2.39343655654871,0.0311995835019224,0.999715383643513,-4.36782488827773
"67","GB51370",23,21,53,32,10,57,37,76,120,20,45,73,-0.824095746118592,2.61310389783694,-2.45280761992763,0.0278357884824589,0.999715383643513,-4.42366832963651
"68","GB51558",85,57,44,62,41,66,181,88,173,38,58,79,-0.560805029067282,3.49217296166381,-2.28478040819025,0.0383782251366362,0.999715383643513,-4.39173350421708
"69","GB51843",202,252,294,288,171,344,993,457,789,317,449,302,-0.916247920996397,5.79665924565172,-3.63738064901868,0.00267625881962547,0.999715383643513,-3.97593681718908
"70","GB52040",9,15,14,8,3,8,9,22,36,16,28,48,-1.22309627067691,1.19665196694326,-2.51014417530696,0.0249179630508036,0.999715383643513,-4.48324307749168
"71","GB52087",168,110,32,33,43,67,601,599,347,22,50,158,-1.48548341530905,4.00522242665169,-2.48701106681007,0.0260581103108408,0.999715383643513,-4.32725212179846
"72","GB52279",21,9,39,25,43,13,137,97,102,37,26,16,-1.29894145591369,2.42917473981919,-2.40411570400909,0.0305672887842948,0.999715383643513,-4.44112788346027
"73","GB52317",53,4,224,92,145,223,278,858,849,383,95,165,-2.04069659649131,4.60682203862533,-2.54142148250587,0.0234522740873078,0.999715383643513,-4.29799526016556
"74","GB52652",28,27,26,23,14,35,14,37,17,11,17,17,0.625674304347864,1.73444448970975,2.30109662342553,0.0372087240593611,0.999715383643513,-4.48056722501239
"75","GB52752",35,20,55,31,16,47,46,60,104,23,42,71,-0.636345492782311,2.67442608184655,-2.33034889700509,0.0351957158713636,0.999715383643513,-4.43570065111898
"76","GB52775",206,64,319,243,715,550,1013,1577,1287,396,256,691,-1.31832581319281,6.12110057902988,-2.47976341468837,0.026425483743602,0.999715383643513,-4.26743240170653
"77","GB52836",16084,1187,4608,3288,6269,7010,2557,4916,1315,1188,2779,160,1.80820158099344,8.68897986861808,2.3959319719126,0.0310507302116743,0.999715383643513,-4.38237068872786
"78","GB52837",627,47,165,86,81,186,48,157,43,33,35,0,2.59202996394915,3.16907829732701,2.67978255179252,0.0179066872451889,0.999715383643513,-4.37028410467401
"79","GB52846",14,7,15,27,4,9,40,26,41,8,24,17,-1.00366381948347,1.3419318130065,-2.63093016724571,0.0197018965127319,0.999715383643513,-4.46708754504041
"80","GB52857",10315,1427,1426,10284,2614,4934,3130,4214,3424,671,1421,800,1.16642196933713,8.67117443125623,2.38486172745842,0.0317162636205961,0.999715383643513,-4.38236080599542
"81","GB52910",13,16,13,21,7,17,53,28,66,4,33,26,-0.935501403854621,1.62673480074254,-2.47329501377239,0.0267575388236157,0.999715383643513,-4.4691851792517
"82","GB52995",343,93,137,150,117,356,182,149,218,50,96,74,0.699488889393129,4.46249669335614,2.6337712138019,0.0195928882147551,0.999715383643513,-4.23927937420852
"83","GB53472",18,8,14,16,2,26,37,34,56,10,25,29,-1.18109111308647,1.52205698583803,-3.32738936637005,0.00496066750059826,0.999715383643513,-4.40268310325161
"84","GB53756",70,3,168,103,177,156,745,859,691,166,93,193,-2.16904268523383,4.5795662088264,-2.75775274407725,0.0153655448338611,0.999715383643513,-4.25812521464617
"85","GB53872",73,19,17,3,55,232,91,566,264,41,33,144,-1.80254396896149,3.27605512591749,-2.37387658260644,0.0323900587812352,0.999715383643513,-4.40267928705953
"86","GB54103",190,208,175,123,180,234,159,257,207,82,103,116,0.440277086423674,4.65899870551151,2.4800198295391,0.0264124022748729,0.999715383643513,-4.26173579511277
"87","GB54178",28,20,22,37,13,29,62,62,87,23,34,38,-0.884992312207177,2.39766332690668,-3.97566214045405,0.00137088897548931,0.999715383643513,-4.27360775576009
"88","GB54316",106,140,75,76,28,151,87,224,50,13,20,13,1.12874616595324,3.17824581615097,2.37460252169949,0.0323451158600065,0.999715383643513,-4.39981018223501
"89","GB54460",243,383,55,120,128,379,791,714,574,215,246,295,-1.12212426353657,5.4068153026448,-3.0530336706962,0.00856660155206674,0.999715383643513,-4.11231346064266
"90","GB55170",38,58,106,37,30,98,59,30,19,9,12,9,1.66052099168619,2.31789777498779,4.09740757873656,0.00107959266223783,0.999715383643513,-4.27656691178894
"91","GB55207",8658,4544,9009,1131,2193,5903,1398,5517,507,375,822,196,2.49005952664639,8.14747694412749,3.77696972802158,0.00202908565105065,0.999715383643513,-4.13583519593418
"92","GB55263",2042,1083,1282,1411,1657,7331,4353,7921,7790,1469,1507,4293,-0.852907363065528,8.70205756250436,-2.41191257323371,0.0301133675867719,0.999715383643513,-4.37871617375498
"93","GB55448",16,12,8,7,6,14,6,10,8,1,8,4,0.962040103722341,0.264519235023658,3.0025628591426,0.00946998717686998,0.999715383643513,-4.47746443564777
"94","GB55481",51,15,21,50,5,60,87,47,126,27,66,60,-1.09388668229262,2.64780580396109,-2.6249663450064,0.0199326335057131,0.999715383643513,-4.40113792735988
"95","GB55618",14,17,16,15,6,18,50,31,50,7,23,15,-0.761266321843137,1.5429801839753,-2.48180275553231,0.0263216142628388,0.999715383643513,-4.47144219809746
"96","GB55668",34,27,23,57,10,38,52,81,102,21,56,30,-0.74806720567211,2.56494482482671,-2.48143204246138,0.0263404666420307,0.999715383643513,-4.42251991848175
"97","GB55846",51,81,21,15,26,43,20,47,27,14,11,13,0.893569536297483,2.02853229268135,2.35329490677422,0.0336891949022636,0.999715383643513,-4.46414343844096
"98","GB55961",154,166,185,75,103,97,96,119,119,55,48,66,0.730078220499584,3.9566480512398,2.61478526790267,0.0203325817544266,0.999715383643513,-4.28791955279766
"99","GB55964",184,186,102,191,123,376,273,468,447,272,186,455,-0.804896347086875,5.24868303714723,-3.06260442699021,0.00840516681194965,0.999715383643513,-4.10321566754251
"100","GB55997",17,36,9,46,13,106,73,104,166,18,28,103,-1.18703195138257,2.71072226995722,-2.61429987648184,0.020351841984436,0.999715383643513,-4.39814012433624
