"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"14","GB41855",170,118,142,158,150,157,129,142,79,78,143,61,0.447650488600481,4.25796196505247,2.4263693755629,0.0293321363671078,0.999367448389815,-4.30049258652942
"15","GB41900",320,281,364,466,342,374,368,334,248,133,311,134,0.470113137066865,5.49998582951588,2.74414621967129,0.015814797880182,0.999367448389815,-4.17393746257599
"16","GB42549",15,7,10,75,15,61,161,110,26,67,40,10,-1.34245560006452,2.32994602588561,-2.32260787169793,0.0357652514599409,0.999367448389815,-4.45412133228417
"17","GB42576",43,44,60,50,44,59,28,49,22,19,51,12,0.680627830480879,2.52889979524577,2.69210439307556,0.0175138857207867,0.999367448389815,-4.39646074002845
"18","GB42757",31,22,40,34,55,13,33,15,19,11,9,3,1.08952617386799,1.60516491622585,2.39723895142549,0.0310175450582444,0.999367448389815,-4.47680689860667
"19","GB42896",15,6,12,9,12,11,10,4,7,1,3,2,1.26380749781878,0.0673210375427443,2.8647287371385,0.0124721586614771,0.999367448389815,-4.48829303604173
"20","GB43000",11,37,22,19,24,37,9,12,11,2,11,8,1.32042870867878,1.13600825693876,2.86750781627185,0.012403912732236,0.999367448389815,-4.45623592407297
"21","GB43039",70,90,26,120,44,149,31,77,30,22,64,14,0.920275389324391,2.95298176534137,2.62619788184044,0.0199213285700681,0.999367448389815,-4.37562066976339
"22","GB43366",107,188,143,217,66,190,68,146,63,51,192,50,0.636633018011981,4.08257150069799,2.30299538509074,0.037122578873034,0.999367448389815,-4.34275556491587
"23","GB43444",1001,699,964,1192,518,973,928,1575,1300,780,1509,727,-0.483854073043486,7.24229395325627,-2.3288597719321,0.0353425229074905,0.999367448389815,-4.34173823507411
"24","GB43563",72,108,49,63,36,38,41,76,32,11,23,18,0.8511487910705,2.65576233539641,2.41191102855377,0.030157453673482,0.999367448389815,-4.4248857347059
"25","GB43689",503,140,370,731,343,341,565,730,490,670,734,686,-1.02295893273074,6.23632694023665,-2.99208860994623,0.00969398820833175,0.999367448389815,-4.13791715310972
"26","GB44030",541,536,660,577,377,527,413,557,261,119,652,219,0.643969767091479,6.00644638403004,2.58756913309176,0.0214780198580797,0.999367448389815,-4.22991663605818
"27","GB44068",317,411,298,414,160,251,206,394,129,124,310,129,0.495736663801295,5.22580036285861,2.34066203280437,0.0345573487913443,0.999367448389815,-4.28022161852309
"28","GB44295",99,145,157,106,242,92,89,80,102,30,39,62,1.0190207676377,3.82614926336512,2.38834242644599,0.0315503764960382,0.999367448389815,-4.34775501204439
"29","GB44344",168,59,61,155,128,128,264,183,127,188,197,61,-0.652061877186687,4.34369588477292,-2.35622751467986,0.0335470427338788,0.999367448389815,-4.3134418084906
"30","GB44701",38,43,54,53,38,21,36,41,20,9,30,12,0.681281230277775,2.21400047618201,2.39221253084837,0.0313175273540456,0.999367448389815,-4.45035912393755
"31","GB45015",20,21,21,42,12,14,38,29,32,28,44,18,-0.644124951742186,1.97681832369556,-2.4778574607633,0.0265646080412837,0.999367448389815,-4.45166293172547
"32","GB45122",264,286,276,331,192,173,233,286,131,86,227,117,0.47298664623139,4.98675962182205,2.49916832474207,0.0254937814337606,0.999367448389815,-4.24224338226537
"33","GB45184",340,341,193,541,219,248,403,478,315,282,609,177,-0.381877137642459,5.65630300847108,-2.53513650624139,0.0237796797193889,0.999367448389815,-4.22707018820165
"34","GB45478",57,34,59,73,42,32,28,30,18,11,58,21,0.825053451271656,2.43201429568094,2.93550181841254,0.0108438220697614,0.999367448389815,-4.37454874375124
"35","GB45734",72,131,85,63,45,40,38,70,42,8,10,27,1.2791412625063,2.70504289718941,2.54866881054381,0.0231638965608896,0.999367448389815,-4.40578668349981
"36","GB45748",11,47,143,14,29,15,61,98,48,77,208,18,-1.5519554789049,2.76814511605914,-2.60312958110596,0.0208373214524721,0.999367448389815,-4.39363673558094
"37","GB45907",103,132,130,139,87,106,86,134,59,61,88,33,0.550552154762214,3.82241976518564,2.87856360372755,0.0121360233989649,0.999367448389815,-4.24673469366747
"38","GB45928",10,8,11,19,13,12,16,9,3,1,11,3,0.927279652830979,0.384473341668431,2.38226928240986,0.0319190932136948,0.999367448389815,-4.51215983017405
"39","GB46236",160,49,301,95,437,44,5485,368,602,430,177,220,-2.26657109332948,5.34305524499036,-2.89160386321335,0.0118273393609844,0.999367448389815,-4.17716880430669
"40","GB46276",198,239,90,77,123,271,26,0,69,253,21,19,3.06890533157914,3.15008578565993,2.74684890957042,0.0157310853629964,0.999367448389815,-4.36596331986766
"41","GB46533",80,62,67,163,79,53,114,135,101,84,144,48,-0.422434639947046,3.78783802250469,-2.35204256992098,0.033815889070827,0.999367448389815,-4.35344679731527
"42","GB47410",16,17,16,15,11,16,9,15,6,3,15,3,0.836072148634581,0.760194114448088,2.82145724749933,0.0135834679348655,0.999367448389815,-4.47283446119009
"43","GB47467",201,115,129,168,125,191,69,124,50,46,103,89,0.935751050794586,4.06973286196186,3.66242246321172,0.00255733295562825,0.999367448389815,-4.07315031375194
"44","GB47487",141,128,200,199,90,147,119,169,84,29,116,62,0.636469090652128,4.12271170062934,2.60094126380021,0.0209262973610591,0.999367448389815,-4.27438874930075
"45","GB47520",3118,2634,3106,6366,2980,4830,6205,7982,4044,4927,12222,3833,-0.857680815031912,9.5157734441417,-3.78281854676948,0.00201500534231697,0.999367448389815,-4.20773768940699
"46","GB47687",83,74,66,99,76,55,117,130,108,98,106,44,-0.469919970376151,3.72964072164092,-2.36472806620102,0.0330071805237186,0.999367448389815,-4.35552891701994
"47","GB47767",60,113,109,139,105,56,65,84,42,19,15,40,1.22005395678383,3.20994801572071,2.87297087293219,0.0122708220582266,0.999367448389815,-4.31902163815614
"48","GB48335",37,28,40,45,21,24,406,676,22,29,106,12,-1.74400058762712,2.97359030031201,-2.30758810236629,0.0368004368094725,0.999367448389815,-4.4229193816767
"49","GB48337",127,83,94,178,110,75,143,171,138,126,182,70,-0.412371122823517,4.22433626595808,-2.31705697243773,0.0361445816885933,0.999367448389815,-4.32858024666392
"50","GB48438",15,8,5,13,1,3,23,28,11,9,8,6,-1.12466640656143,0.458816885449196,-2.37812176112593,0.0321732483262932,0.999367448389815,-4.51254723809776
"51","GB48481",306,131,265,284,237,194,449,371,309,229,423,153,-0.543323511171535,5.36361799026009,-2.60874261018382,0.0206107651826758,0.999367448389815,-4.20606750304395
"52","GB48603",37,71,73,29,70,36,57,21,33,1,1,26,1.97350213763915,1.91222556835835,2.30203239491444,0.0371904614414012,0.999367448389815,-4.47763732123968
"53","GB48667",20,9,22,17,20,15,7,14,11,4,11,6,0.829891938822823,0.927613350351166,2.40767690771106,0.0304033036020101,0.999367448389815,-4.49743429647039
"54","GB48682",32,25,26,55,15,21,43,64,32,27,42,25,-0.525280682576305,2.32066176103131,-2.39202874372053,0.0313285480703052,0.999367448389815,-4.44424708305279
"55","GB48835",375,439,368,432,205,312,275,347,174,84,276,180,0.666163972623048,5.37479496822858,2.84679712253758,0.0129214389599838,0.999367448389815,-4.14918522554404
"56","GB48929",966,591,849,1254,705,802,1161,1581,983,1100,1408,462,-0.448924198961815,7.19479603487212,-2.53602642213864,0.0237387056628394,0.999367448389815,-4.2951252268052
"57","GB48937",6653,1379,5180,3734,1281,1151,11015,3382,5428,6387,9116,1970,-1.22112635867518,9.16967170868137,-2.57344406170076,0.022076035545935,0.999367448389815,-4.36339219417234
"58","GB49594",133,181,121,264,103,161,117,207,84,76,160,50,0.41946048494978,4.30769701289032,2.57035975076767,0.0222087347057183,0.999367448389815,-4.26316920523842
"59","GB49692",87,85,76,140,61,91,76,104,29,24,93,45,0.559639146295415,3.42887642808593,2.46840987720694,0.0270529824888167,0.999367448389815,-4.36115626623532
"60","GB49960",274,443,311,405,253,260,262,342,188,79,338,119,0.581253974566301,5.28275274298156,2.71071676019491,0.0168867709900575,0.999367448389815,-4.1832020981009
"61","GB49993",18,25,26,32,5,21,18,28,4,7,8,0,1.34098739015946,0.802926766838796,2.29767641286542,0.0374989861974333,0.999367448389815,-4.50899368204651
"62","GB50035",35,41,27,70,26,35,64,93,44,35,61,31,-0.560305040211807,2.77811649340861,-2.96677130455477,0.0101927660529935,0.999367448389815,-4.34075466423862
"63","GB50290",7,5,19,15,18,8,35,32,36,11,27,30,-1.3705041115455,1.4509226236976,-3.26776908345936,0.00560468046667172,0.999367448389815,-4.41009778929649
"64","GB50354",165,184,207,197,160,160,143,163,84,98,131,72,0.58900708793754,4.46201240658915,3.00035787997285,0.00953635133654952,0.999367448389815,-4.15218102298074
"65","GB50449",34,109,75,22,23,207,9,58,14,2,4,25,2.10032483945964,1.99302611932008,2.44867026051657,0.0281012317889308,0.999367448389815,-4.46071940932109
"66","GB50492",16,17,24,31,17,33,17,19,12,12,17,2,0.773555932537988,1.33544032282912,2.45411859340046,0.0278080905759346,0.999367448389815,-4.48091093088197
"67","GB50766",8,8,15,11,7,7,54,39,7,6,36,5,-1.09303073808683,0.975471061651813,-2.45029087597758,0.0280137295299956,0.999367448389815,-4.49311804131588
"68","GB51043",48,60,51,153,51,112,127,160,62,81,185,55,-0.610212174604261,3.73693965097498,-2.54946033231943,0.0231283573383053,0.999367448389815,-4.31981137275979
"69","GB51436",57,31,17,16,12,32,491,51,44,1222,202,11,-2.49077298875005,3.09312895976241,-2.35629412118381,0.033542780265208,0.999367448389815,-4.41919257654833
"70","GB51467",737,543,1033,1466,878,1500,1248,3016,2020,1670,2676,464,-0.820961176111013,7.59681243404691,-2.67734148365283,0.0180273241689812,0.999367448389815,-4.28472054084905
"71","GB51535",293,292,333,418,238,249,251,352,200,108,318,133,0.405358027461751,5.28935524650272,2.52601533617817,0.0242035783045593,0.999367448389815,-4.22953632347895
"72","GB51696",50,11,35,40,18,38,44,60,43,36,104,17,-0.768073029527157,2.49352111457973,-2.38569275346195,0.0317107448017325,0.999367448389815,-4.43633805376349
"73","GB51966",237,166,216,329,167,194,213,260,126,73,234,83,0.389806935377061,4.79157047935117,2.5382694799926,0.0236357302116457,0.999367448389815,-4.23912369796919
"74","GB52325",109,41,37,101,156,52,131,303,89,152,179,75,-1.07733334268282,3.97550659808981,-3.22150927414306,0.00614518021566719,0.999367448389815,-4.1726164615614
"75","GB52356",24,22,36,35,22,39,19,22,13,9,15,6,0.979765119936101,1.63225923817521,3.68627929786691,0.00243922366324848,0.999367448389815,-4.3650418250699
"76","GB52424",741,882,780,918,419,645,767,805,399,261,675,272,0.454903037297361,6.51074911100147,2.40069313619888,0.030812981751167,0.999367448389815,-4.29573930290908
"77","GB52612",115,92,94,188,101,75,156,185,142,92,201,56,-0.394803718639784,4.19203992628638,-2.59447096468928,0.021191526759449,0.999367448389815,-4.26763757458748
"78","GB52626",13,25,28,25,9,14,16,30,2,1,11,3,1.21766004348184,0.763509306243836,2.41537898047766,0.0299575016869488,0.999367448389815,-4.50135786967043
"79","GB52718",8,17,13,10,19,14,2,9,4,7,2,5,1.34743012019634,0.320500079289416,2.55248884358308,0.0229928612312447,0.999367448389815,-4.50170698912419
"80","GB52814",15,17,29,15,19,9,9,12,8,2,6,2,1.32343269377203,0.640652242267505,3.29808322781291,0.00527649462885717,0.999367448389815,-4.44598648508654
"81","GB52929",62,76,68,41,104,45,38,30,54,15,19,20,1.08118986677274,2.69874101552357,2.44437419174151,0.0283344549381691,0.999367448389815,-4.41900353437999
"82","GB52992",282,441,167,283,174,240,228,292,132,44,191,82,0.734516351617733,4.85272159889782,2.5991989906368,0.0209973994450371,0.999367448389815,-4.22571396381077
"83","GB53053",35,14,51,54,49,50,26,35,14,15,23,15,0.803132276015206,2.15493726220915,2.30889697711624,0.0367091139831618,0.999367448389815,-4.46265075877859
"84","GB53120",802,1468,807,948,180,1193,402,1109,75,220,722,128,1.25315035112159,6.21973652461658,2.39393242636289,0.0312145730174787,0.999367448389815,-4.29277102484083
"85","GB53373",437,208,401,766,351,403,713,537,617,504,755,268,-0.588953431315274,6.1800704408176,-2.66493331132411,0.0184701344188444,0.999367448389815,-4.2129718857023
"86","GB53434",14,18,6,38,21,16,39,34,46,13,32,15,-0.779685603435272,1.75823926422786,-2.30386711843087,0.0370612299482501,0.999367448389815,-4.4788055670918
"87","GB53578",1806,1495,1115,2677,856,1201,3090,2452,1120,1547,3683,850,-0.513209902039629,7.99312061237178,-2.45420034162595,0.027803714527047,0.999367448389815,-4.34377645334005
"88","GB53609",89,162,106,149,83,106,77,123,54,33,73,70,0.655976752332182,3.76782181475599,2.5847307749988,0.0215969201352846,0.999367448389815,-4.3100712898783
"89","GB53649",161,154,195,197,107,178,135,174,82,46,158,67,0.564726406166728,4.31683867434462,2.83678181460445,0.0131792355089295,0.999367448389815,-4.20324044552605
"90","GB54502",40,50,52,31,80,40,30,37,20,12,13,10,1.13684811765957,2.21492991588623,2.75524090481139,0.0154738953436391,0.999367448389815,-4.41144866500292
"91","GB54568",127,76,112,216,152,96,166,204,226,105,290,74,-0.525087645984817,4.46507240777383,-2.37963281409328,0.032080431096612,0.999367448389815,-4.29833347049122
"92","GB54662",34,27,30,39,14,17,17,35,11,8,17,8,0.697281481480814,1.59409192462557,2.55232680158539,0.0230000916403405,0.999367448389815,-4.46181518242475
"93","GB54852",178,120,99,226,146,131,177,299,159,141,316,81,-0.420604309595844,4.65099345395331,-2.66111397848851,0.0186085444342071,0.999367448389815,-4.21605952193224
"94","GB54868",26,15,47,57,50,36,73,97,69,43,108,25,-0.980303118800816,2.88824985857255,-3.47850375067553,0.00368482797413132,0.999367448389815,-4.26624963540627
"95","GB55268",135,209,190,130,183,189,120,138,121,28,92,70,0.874294826872799,4.23717515154456,2.61250041334292,0.0204604219379439,0.999367448389815,-4.2653557988514
"96","GB55351",14,12,18,16,12,10,5,11,10,0,9,2,1.45980602845789,0.303971743640534,2.83645250818296,0.0131877968972915,0.999367448389815,-4.48395760297747
"97","GB55414",57,90,63,79,48,56,28,54,34,21,60,21,0.788905140297672,2.87155191354369,3.35015640240802,0.00475695457108213,0.999367448389815,-4.28416775468925
"98","GB55507",154,99,68,199,113,76,182,185,155,116,198,56,-0.437681311020804,4.27384134481541,-2.32231006506844,0.0357855067260273,0.999367448389815,-4.32394847658285
"99","GB55593",200,69,247,166,23,9,189,437,61,691,466,107,-1.79343827454625,4.3449528577999,-2.39476993652886,0.031164555550082,0.999367448389815,-4.32905735484654
"100","GB56032",28,43,68,51,72,22,39,31,20,6,9,19,1.18112457758321,2.12626220572359,2.45846051595878,0.0275765721826028,0.999367448389815,-4.44859661536475
